EpLenMean,ESSRenyi,Weights,StdIWNorm,StdIW,EpThisIter,ESSClassic,InitialReturnMax,LearnableVariance,MaxIW,MaxIWNorm,OptimizationReturnMean,EpisodesSoFar,Bound,InitialReturnStd,TimestepsSoFar,MinIWNorm,InitialReturnMean,InitialBound,ReturnStepMax,ReturnMeanIW,MinIW,J_sample_variance,InitialReturnMin,MeanIWNorm,OptimizationReturnMax,MeanEntropy,TimeElapsed,OptimizationReturnMin,VarianceInit,MeanIW,Iteration,EpRewMean,EmpiricalD2,ReturnStepMaxmin
9.636363636363637,4.153925,[ 0. -0. -0. -0.  0.],0.23509668,2.5860634,11,4.2543845,189.9009,True,9.490129,0.8627391,76.311714,11,170.78117,55.91902,106,0.03555397,86.29598,16.170433,9.999977,284.89633,0.39109367,249016.08,9.984276,0.1867042,179.91663,1.4604484,1.164811611175537,,-1,2.0537462,1,86.29598165196234,2.648098,9.999977
8.454545454545455,6.2144136,[-0.146 -0.043 -0.229 -0.362  0.042],0.10719539,1.1791493,11,6.0059395,159.88635,True,4.7829094,0.43480995,54.528244,22,37.653595,43.74697,199,0.023011975,74.491615,15.4496765,9.9999485,116.205536,0.25313172,19963.047,19.963375,0.11755464,139.92297,1.502992,3.4523134231567383,,-1,1.293101,2,74.49161702846092,1.7700785,9.9999485
11.909090909090908,2.2272959,[-0.174 -0.25  -0.177 -0.565  0.084],0.50290865,5.531995,11,1.8396204,219.80467,True,19.930475,1.8118614,89.04562,33,156.95616,58.798702,330,0.022309586,109.02133,27.85308,9.999895,337.33832,0.24540544,588907.2,19.975706,0.22537021,199.82896,1.6815176,4.707577466964722,,-1,2.4790723,3,109.0213353172415,4.938724,9.999895
11.818181818181818,3.0834515,[-0.141 -0.243 -0.196 -0.746  0.263],0.47504535,5.225498,11,2.0701594,409.8868,True,18.986704,1.7260641,98.14956,44,112.80344,113.49615,460,0.041552205,108.1325,-43.228226,9.999978,398.6882,0.45707422,1025887.2,9.982949,0.22872578,399.90387,1.7868773,5.747347831726074,,-1,2.5159833,4,108.13250744068813,3.5674307,9.999978
7.090909090909091,0.954272,[-0.205 -0.486 -0.287 -0.972  0.368],1.0185326,11.203859,11,1.367362,139.91956,True,39.64085,3.6037138,60.86456,55,180.36101,45.993744,538,0.01995435,60.86456,9.195847,9.999903,355.78458,0.21949784,1133392.9,,0.38374618,139.91956,1.9674854,6.774701356887817,,-1,4.221208,5,60.86456135407779,11.527112,9.999903
8.909090909090908,9.74038,[-0.292 -0.794 -0.427 -1.423  0.549],0.041445713,0.45590284,11,9.201365,289.83875,True,2.3417752,0.21288866,69.03468,66,-4.9474792,74.84958,636,0.05689505,79.021416,-28.008621,9.999903,108.79275,0.62584555,35196.777,9.9867325,0.09374202,279.85202,1.9088521,7.827837705612183,,-1,1.0311624,6,79.02141603481721,1.1293193,9.999903
11.272727272727273,10.757086,[-0.408 -0.522 -0.596 -1.381  0.49 ],0.012232283,0.13455513,11,10.810999,309.85065,True,1.3338435,0.1212585,72.70559,77,-7.7095184,81.883354,760,0.07067661,102.664696,-11.755241,9.999983,107.9951,0.7774427,12426.004,29.959106,0.09251379,279.89154,1.8836306,8.86324429512024,,-1,1.0176517,7,102.66469087466976,1.0225818,9.999983
13.727272727272727,10.226626,[-0.485 -0.378 -0.724 -1.422  0.465],0.02427589,0.2670348,11,10.346834,259.91098,True,1.5929078,0.1448098,107.22222,88,42.60824,79.873634,911,0.055086553,127.20666,31.22818,9.999951,142.14972,0.6059521,13166.075,19.984444,0.09661999,239.92654,1.8707734,9.679182052612305,,-1,1.06282,8,127.20666462281416,1.0756235,9.999951
12.272727272727273,10.926856,[-0.44  -0.3   -0.788 -1.647  0.452],0.0039080502,0.042988546,11,10.980531,359.88553,True,1.0811194,0.09828359,102.681465,99,-15.028,106.154335,1046,0.08598339,112.66336,-20.23317,9.999848,118.31261,0.94581723,14404.538,9.981901,0.09280977,349.90363,1.871874,10.906993865966797,,-1,1.0209074,9,112.66336181127903,1.006694,9.999848
9.545454545454545,6.4214406,[-0.574 -0.267 -0.855 -1.613  0.453],0.10268056,1.1294861,11,6.447497,169.82,True,4.2822595,0.38929632,75.40615,110,53.418663,58.63839,1151,0.044112522,85.386055,22.675869,9.999771,135.49506,0.48523775,37882.508,9.9799,0.12219648,159.8401,1.996215,11.575524091720581,,-1,1.3441613,10,85.3860559322788,1.7130113,9.999771
10.636363636363637,10.198178,[-0.658 -0.493 -0.859 -1.673  0.577],0.029199714,0.32119682,11,9.898632,189.8819,True,1.3989036,0.12717307,66.34948,121,31.105072,58.9509,1268,0.023334721,96.30491,26.18637,9.999819,103.92796,0.25668192,7070.181,29.955433,0.08753868,159.92647,1.955979,12.834722995758057,,-1,0.9629255,11,96.30490512058236,1.078624,9.999819
12.090909090909092,10.069381,[-0.758 -0.626 -0.914 -1.776  0.537],0.017392375,0.19131611,11,10.698571,439.84634,True,1.5349705,0.13954277,90.873184,132,-30.98233,115.76079,1401,0.07639058,110.84045,-51.583588,9.999979,138.78152,0.8402964,34409.6,19.96725,0.10361683,419.8791,1.9338356,13.440065145492554,,-1,1.139785,12,110.84044159713953,1.0924207,9.999979
10.181818181818182,9.552182,[-0.711 -0.547 -0.932 -1.592  0.515],0.045249574,0.49774534,11,9.192135,199.85767,True,2.5545201,0.23222911,61.78821,143,38.132286,51.81206,1513,0.05669149,91.74063,17.938301,9.9997225,117.33046,0.6236064,16247.417,29.952415,0.10203283,169.90524,1.9901911,14.542861938476562,,-1,1.1223611,13,91.74062893125839,1.1515694,9.9997225
12.909090909090908,6.8801656,[-0.658 -0.593 -0.943 -1.801  0.571],0.18138972,1.995287,11,5.0319033,429.89386,True,7.2429047,0.6584459,109.04554,154,14.993866,118.64163,1655,0.038565166,119.03138,-39.717438,9.999967,215.72162,0.42421684,87286.984,9.985841,0.16655624,419.90802,2.0726736,15.847687482833862,,-1,1.8321186,14,119.03137728163307,1.5987988,9.999967
14.0,8.307745,[-0.73  -0.756 -0.991 -2.035  0.654],0.062327012,0.6855971,11,8.848215,239.90189,True,2.4042459,0.21856782,69.96703,165,56.372643,60.412617,1809,0.03571499,129.92352,41.3339,9.99991,158.31102,0.3928649,12768.8125,59.9565,0.12638766,179.94539,2.0574067,16.826438903808594,,-1,1.3902643,15,129.92353003812266,1.3240657,9.99991
14.272727272727273,10.987851,[-0.847 -0.479 -1.036 -1.729  0.638],0.0045045796,0.049550388,11,10.972826,329.90253,True,1.0957228,0.09961116,122.67993,176,14.190414,94.85582,1966,0.08532239,132.66367,10.839088,9.999997,136.08232,0.93854624,11780.984,9.98373,0.09051611,319.9188,2.055675,17.777969121932983,,-1,0.99567723,16,132.66365454706877,1.0011057,9.999997
11.818181818181818,9.681444,[-0.985 -0.467 -1.119 -1.737  0.637],0.044026624,0.4842929,11,8.995289,249.92886,True,1.7100879,0.15546253,98.12886,187,30.16819,70.14929,2096,0.02381014,108.11694,15.824593,9.999949,128.54483,0.26191154,14256.531,9.98809,0.09326038,239.94078,1.9937747,18.488873720169067,,-1,1.025864,17,108.11694393803572,1.1361941,9.999949
