StdIWNorm,EpThisIter,VarianceInit,StdIW,EpRewMean,ESSClassic,MinIWNorm,ESSRenyi,InitialReturnStd,EmpiricalD2,OptimizationReturnMean,MeanIW,TimestepsSoFar,MeanEntropy,InitialReturnMax,MeanIWNorm,ReturnMeanIW,EpLenMean,MaxIWNorm,J_sample_variance,InitialReturnMean,EpisodesSoFar,OptimizationReturnMin,InitialBound,Bound,LearnableVariance,Iteration,MaxIW,MinIW,InitialReturnMin,OptimizationReturnMax,ReturnStepMaxmin,TimeElapsed,ReturnStepMax,Weights
0.09197122,11,-1,1.0116833,204.42287354934317,7.9814677,0.043931402,6.341302,79.83197,1.7346596,104.5619,1.6450843,1854,0.074298784,349.91858,0.14955312,306.60245,21.454545454545453,0.35116813,46398.32,204.42287,121,,75.20686,136.41661,True,11,3.8628492,0.4832454,99.86096,250.05762,9.999999,21.94445514678955,9.999999,[-1.15  -0.384 -0.809 -1.167 -1.337]
0.046300936,11,-1,0.5093103,209.89507582249897,9.548574,0.03430491,7.6804233,99.90389,1.4322127,179.9451,1.306335,2096,-0.0039888304,369.88617,0.11875773,296.78345,22.0,0.1890163,34737.367,209.89507,132,,73.30556,133.31981,True,12,2.0791793,0.377354,29.949972,339.9362,9.999981,23.775301218032837,9.999981,[-1.151 -0.417 -0.868 -1.328 -1.345]
0.100490026,11,-1,1.1053902,205.3347998766703,6.5555224,0.04681351,7.4315805,104.40292,1.4801697,125.447395,1.342483,2333,0.066384375,399.89783,0.122043915,279.54147,21.545454545454547,0.4181625,49330.98,205.33481,143,,57.662735,99.880356,True,13,4.599787,0.5149486,79.887405,320.01044,9.999993,25.7680926322937,9.999993,[-1.146 -0.432 -0.948 -1.397 -1.423]
0.086056896,11,-1,0.9466258,231.69271692656093,8.356114,0.036209736,6.2677984,102.52174,1.7550023,111.86843,1.6829034,2599,0.07156255,489.91077,0.15299124,362.38602,24.181818181818183,0.30859122,91499.39,231.69272,154,,50.781174,122.72073,True,14,3.3945034,0.39830709,119.824295,370.0865,9.999999,27.9630389213562,9.999999,[-1.233 -0.477 -0.997 -1.426 -1.353]
0.9429642,11,-1,10.372605,170.78201725818337,2.426175,2.26665e-05,0.49083734,47.57783,22.410683,60.935047,5.5177455,2798,-0.23649594,269.88483,0.5016132,784.28796,18.09090909090909,2.9520836,638086.75,170.78201,165,,71.12045,312.49084,True,15,32.47292,0.0002493315,109.84697,160.03786,9.999807,29.328392505645752,9.999807,[-1.279 -0.4   -1.06  -1.514 -1.347]
0.24086256,11,-1,2.6494882,140.78550885370242,3.0184076,0.0033638275,3.2226703,45.21965,3.4133184,60.908016,1.6293193,2964,-0.34997585,239.89264,0.14811994,255.75339,15.090909090909092,0.6871937,82008.01,140.7855,176,,52.19928,92.08884,True,16,7.55913,0.0370021,79.877495,160.01514,9.999321,30.975414037704468,9.999321,[-1.024 -0.521 -0.704 -1.643 -1.655]
0.3061113,11,-1,3.3672242,186.22976731596566,3.7467816,0.006605614,2.9201937,85.96181,3.7668734,116.34869,2.4201143,3180,-0.4495358,369.89883,0.22001041,408.8196,19.636363636363637,0.9054008,155048.55,186.22975,187,,49.635574,143.71164,True,17,9.959409,0.07266175,69.88107,300.01776,9.999946,32.57551646232605,9.999946,[-1.045 -0.378 -0.586 -1.748 -1.769]
0.016572597,11,-1,0.18229854,208.0540040342039,10.70088,0.07019602,10.228969,89.53692,1.0753772,88.18554,1.0903604,3420,-0.48132563,459.8958,0.09912367,227.92856,21.818181818181817,0.12776664,29780.123,208.05402,198,,38.226242,51.816467,True,18,1.4054329,0.7721562,119.868454,340.02734,9.999998,34.76091170310974,9.999998,[-1.112 -0.444 -0.592 -1.956 -1.868]
0.102661796,11,-1,1.1292797,196.23146380904845,5.8092685,0.003478305,6.5920663,115.004364,1.6686726,106.36833,1.1946698,3647,-0.579679,509.88416,0.10860634,308.89972,20.636363636363637,0.3396343,227181.48,196.23145,209,,7.944275,65.67575,True,19,3.7359772,0.038261354,89.86313,420.02103,9.999986,36.351478576660156,9.999986,[-1.136 -0.433 -0.599 -1.978 -1.9  ]
0.11783747,11,-1,1.2962121,169.86603257683473,6.5924463,0.037968833,5.416957,66.88861,2.0306604,80.00693,1.5852603,3845,-0.46329662,329.89365,0.14411458,324.90588,18.0,0.45723483,141696.88,169.86603,220,,48.044746,151.309,True,20,5.029583,0.41765717,89.85911,240.03455,9.99985,37.83293032646179,9.99985,[-1.075 -0.387 -0.519 -1.968 -1.999]
0.040030282,11,-1,0.44033307,201.68641263546104,9.662385,0.06414087,9.14985,83.660286,1.2022055,91.830696,1.1834713,4078,-0.434072,369.89835,0.10758831,240.28046,21.181818181818183,0.18181598,33354.465,201.68642,231,,65.09242,90.511765,True,21,1.9999757,0.7055496,109.855705,260.04263,9.999868,39.849960803985596,9.999868,[-1.11  -0.397 -0.545 -1.967 -1.882]
1.6878073,11,-1,18.56588,208.9635612151744,1.169951,0.00040701847,0.29096252,60.084625,37.805557,99.11509,6.405035,4319,-0.76135236,309.90628,0.5822759,1238.8267,21.90909090909091,5.917103,2953110.8,208.96356,242,,94.52309,535.17535,True,22,65.08813,0.004477203,109.848465,200.05782,9.9999,41.47130823135376,9.9999,[-1.098 -0.413 -0.496 -1.95  -1.853]
0.036187213,11,-1,0.39805937,206.24042869933567,10.003025,0.06863736,8.829513,94.136536,1.2458218,116.36601,1.2608733,4557,-0.70696265,429.89462,0.11462485,278.9294,21.636363636363637,0.17850265,49848.85,206.24042,253,,47.491318,101.73938,True,23,1.9635291,0.75501096,89.87442,340.0202,9.999992,43.42438578605652,9.999992,[-1.149 -0.437 -0.589 -2.065 -2.18 ]
0.1593186,11,-1,1.7525043,176.23420753641855,6.6465454,0.029793685,4.3499374,43.543205,2.5287719,96.35827,2.1654103,4762,-0.59323364,249.88889,0.19685549,382.72903,18.636363636363637,0.52763325,89072.99,176.2342,264,,83.956635,235.98816,True,24,5.8039656,0.32773054,79.875946,170.01294,9.999112,45.06220626831055,9.999112,[-1.226 -0.429 -0.59  -2.098 -2.126]
0.021345977,11,-1,0.23480573,253.50942982141143,10.514837,0.060947068,9.949876,121.534164,1.1055415,173.64447,1.0931138,5052,-0.632597,509.87375,0.09937398,287.2053,26.363636363636363,0.13184106,38752.01,253.50943,275,,65.22609,89.235245,True,25,1.4502516,0.6704177,79.864975,430.0088,9.999983,47.168455600738525,9.999983,[-1.144 -0.449 -0.514 -2.143 -2.012]
1.7740806,11,-1,19.514885,168.95065971530514,1.1190921,1.8928829e-06,0.30613968,55.522026,35.931313,49.099266,6.5675054,5249,-0.93475187,309.88336,0.597046,1354.0101,17.90909090909091,6.2050223,4105024.5,168.95067,286,,54.51864,668.0733,True,26,68.25524,2.0821712e-05,119.851395,190.03197,9.999758,48.59909534454346,9.999758,[-1.17  -0.439 -0.547 -2.133 -2.052]
0.053711403,11,-1,0.5908255,232.60409560284597,8.858234,0.064154886,8.175358,81.041466,1.3455068,122.753365,1.2015634,5516,-0.8922104,359.8979,0.109233044,298.58105,24.272727272727273,0.27031642,57208.98,232.6041,297,,99.70299,144.42111,True,27,2.9734807,0.70570374,109.85073,250.04715,9.99991,50.3968710899353,9.99991,[-1.201 -0.383 -0.577 -1.94  -2.354]
4.89055,11,-1,53.796047,186.22847397211638,1.1396178,2.9968329e-05,0.078289695,106.216225,140.5038,96.37019,18.288713,5732,-1.0404447,399.9026,1.6626103,4054.216,19.636363636363637,17.104576,65982924.0,186.22847,308,,38.554672,2303.775,True,28,188.15033,0.0003296516,89.85828,310.0443,9.999967,52.22822403907776,9.999967,[-1.184 -0.385 -0.587 -1.975 -2.311]
0.61763465,11,-1,6.793981,168.06170583366796,2.087165,0.009903048,1.6591792,73.474815,6.629784,98.18096,3.28772,5928,-0.88688105,279.9079,0.29888365,686.6171,17.818181818181817,2.242462,1421467.4,168.0617,319,,64.69887,420.4747,True,29,24.66708,0.10893353,69.88074,210.02716,9.999768,54.21959567070007,9.999768,[-0.919 -0.6   -0.897 -1.769 -2.459]
0.98739374,11,-1,10.86133,195.33350183749153,2.4028397,0.00021106075,0.9507448,68.15096,11.569877,85.4674,5.742062,6154,-1.1378734,329.90002,0.5220056,1448.4996,20.545454545454547,2.7480342,3677402.5,195.3335,330,,73.50986,1034.1223,True,30,30.228374,0.0023216682,109.866104,220.03392,9.999727,56.133872747421265,9.999727,[-0.867 -0.556 -0.843 -1.687 -2.306]
0.24674374,11,-1,2.714181,178.96584979124427,5.1487455,0.0017561053,4.8507752,57.91627,2.2676787,89.09158,2.5460389,6362,-1.2177088,309.884,0.2314581,398.28015,18.90909090909091,0.93745565,98171.875,178.96585,341,,64.5336,225.95876,True,31,10.312012,0.019317158,89.87427,220.00974,9.999574,58.23651194572449,9.999574,[-0.865 -0.635 -0.863 -1.814 -2.557]
0.031223074,11,-1,0.34345382,221.70346154565766,10.163579,0.07392764,9.657451,183.80023,1.139017,161.80617,1.197234,6617,-1.1829787,739.9133,0.10883947,284.84833,23.181818181818183,0.1571095,95051.87,221.70346,352,,-51.52765,-6.7568665,True,32,1.7282045,0.813204,59.89727,680.01605,9.999998,59.75537967681885,9.999998,[-0.737 -0.67  -0.761 -1.877 -2.637]
0.032980204,11,-1,0.3627822,193.52274084524967,9.892155,0.040410373,9.739698,80.48879,1.1293985,133.62927,1.0840563,6841,-1.1834562,319.88794,0.098550566,221.56749,20.363636363636363,0.14024778,22150.365,193.52272,363,,75.396286,96.03078,True,33,1.5427256,0.4445141,59.893463,259.99448,9.999878,61.24938201904297,9.999878,[-0.749 -0.647 -0.749 -1.864 -2.602]
0.15948279,11,-1,1.7543105,183.51032935394494,5.8407927,0.022963142,4.636716,75.358025,2.3723688,93.63017,1.8665986,7054,-1.2222244,329.8865,0.16969079,376.84784,19.363636363636363,0.48963526,84271.836,183.51033,374,,61.691666,189.21667,True,34,5.3859878,0.25259456,89.88016,240.00635,9.999645,62.446234703063965,9.999645,[-0.741 -0.663 -0.754 -1.904 -2.602]
0.3439137,11,-1,3.7830505,199.87843944111663,3.5548182,0.0021424694,1.9506932,81.590996,5.639021,100.0097,2.6140456,7285,-1.3446622,399.90897,0.23764051,571.5158,21.0,1.0955372,341856.3,199.87843,385,,52.202255,220.83478,True,35,12.050908,0.023567162,99.868744,300.04022,9.999979,64.38538956642151,9.999979,[-0.747 -0.609 -0.754 -1.882 -2.641]
0.020974537,11,-1,0.23071992,211.69824608486718,10.491095,0.04973527,10.431744,85.16431,1.0544738,131.82393,1.0475557,7529,-1.3756557,369.90054,0.09523234,224.64409,22.181818181818183,0.1381896,21296.844,211.69824,396,,75.10341,84.378174,True,36,1.5200856,0.54708797,79.87431,290.02625,9.999831,66.69370579719543,9.999831,[-0.768 -0.682 -0.765 -1.949 -2.764]
0.031448774,11,-1,0.34593654,264.43123553286097,10.091008,0.05713566,9.482154,93.85632,1.160074,164.56303,1.1526148,7831,-1.4271723,379.89664,0.10478317,300.36707,27.454545454545453,0.16125922,30317.13,264.43124,407,,124.14514,149.26947,True,37,1.7738514,0.62849224,99.86821,280.02844,9.999961,68.25026082992554,9.999961,[-0.785 -0.669 -0.749 -1.947 -2.795]
0.0900033,11,-1,0.9900362,190.785521692743,7.293718,0.015666129,6.9368887,89.800934,1.5857253,120.90234,1.3888532,8052,-1.4647838,349.88303,0.12625939,281.33466,20.09090909090909,0.29250398,67481.016,190.7855,418,,61.582657,118.63518,True,38,3.2175436,0.17232741,69.88318,279.99985,9.999786,69.64860916137695,9.999786,[-0.785 -0.671 -0.731 -1.962 -2.846]
0.14258412,11,-1,1.5684252,270.79466342450684,6.5527797,0.0047614276,3.939318,111.73181,2.7923615,140.93748,1.9038475,8361,-1.4513432,469.88852,0.17307703,576.6681,28.09090909090909,0.4226035,357879.72,270.79465,429,,97.27684,286.71353,True,39,4.6486382,0.052375704,129.85718,340.03134,9.999997,71.39498519897461,9.999997,[-0.794 -0.668 -0.749 -1.998 -2.884]
0.07714976,11,-1,0.8486474,164.42067256613652,8.30445,0.030925611,7.3385944,73.78469,1.4989246,74.55136,1.489563,8553,-1.517399,339.89236,0.13541481,260.92355,17.454545454545453,0.25763273,42302.97,164.42067,440,,38.907112,107.25656,True,40,2.83396,0.3401817,89.86931,250.02306,9.999913,72.98645687103271,9.999913,[-0.833 -0.649 -0.743 -1.941 -2.87 ]
1.7759421,11,-1,19.53536,219.87731208851483,1.1984181,0.0057522045,0.53403646,168.96289,20.597845,140.00294,6.8308945,8806,-1.5711125,679.89703,0.62099046,4333.9946,23.0,6.2354712,153925700.0,219.8773,451,,-31.1913,3194.5234,True,41,68.59018,0.06327425,79.87436,600.0227,9.999999,74.8576226234436,9.999999,[-0.82  -0.688 -0.763 -1.985 -2.936]
0.36554778,11,-1,4.021025,190.7816370707462,2.4114246,0.006611415,3.8759325,113.90407,2.8380268,90.92103,2.1306548,9027,-1.7338043,469.88818,0.19369589,740.65173,20.09090909090909,1.3350302,2698633.0,190.78165,462,,17.263916,448.3361,True,42,14.685331,0.072725564,99.86061,370.0276,9.999999,76.38985991477966,9.999999,[-0.774 -0.744 -0.764 -2.094 -2.99 ]
0.089430995,11,-1,0.98374087,188.968692471292,7.8497977,0.043126848,7.6882434,92.594376,1.430756,99.101685,1.55289,9246,-1.7920423,429.90204,0.14117181,359.4541,19.90909090909091,0.37650868,185713.78,188.9687,473,,30.216858,169.56433,True,43,4.1415954,0.4743953,89.86702,340.03503,9.999972,78.25440120697021,9.999972,[-0.794 -0.757 -0.776 -2.113 -3.153]
0.0949286,11,-1,1.0442146,266.24832716511094,6.714709,0.023310594,6.0527954,142.28265,1.817342,136.38322,1.3071132,9550,-1.833935,539.89136,0.11882847,444.82764,27.636363636363637,0.3186907,273139.47,266.24832,484,,66.880264,176.06183,True,44,3.5055976,0.25641653,129.86511,410.02625,9.999974,80.19506812095642,9.999974,[-0.755 -0.76  -0.762 -2.128 -3.211]
0.057734653,11,-1,0.6350812,162.60444001935727,8.709136,0.021678865,7.832074,81.14651,1.404481,82.7292,1.238275,9740,-1.8089983,299.88794,0.11257046,241.1789,17.272727272727273,0.2440372,49116.707,162.60445,495,,51.863487,109.93889,True,45,2.6844091,0.2384675,79.87524,220.0127,9.99986,81.85859274864197,9.99986,[-0.792 -0.763 -0.767 -2.118 -3.253]
0.036157403,11,-1,0.39773145,193.51753153676827,9.6401005,0.06847956,10.614372,66.24026,1.0363307,113.645454,1.0589546,9964,-1.789807,279.89136,0.09626861,207.81245,20.363636363636363,0.20601563,16389.568,193.51753,506,,90.1608,102.594955,True,46,2.266172,0.75327516,79.87208,200.01929,9.999591,83.49735903739929,9.999591,[-0.777 -0.744 -0.753 -2.097 -3.228]
0.028288212,11,-1,0.31117034,155.33213751367487,10.193231,0.066893354,10.056897,70.24984,1.0937767,65.464966,1.1060619,10146,-1.794421,289.8881,0.1005511,185.19537,16.545454545454547,0.14823775,21723.76,155.33214,517,,48.283867,73.24024,True,47,1.6306152,0.73582685,89.86717,200.02092,9.999538,84.79104161262512,9.999538,[-0.772 -0.748 -0.75  -2.104 -3.209]
0.029239433,11,-1,0.32163376,153.51488540982857,10.093125,0.059101734,9.963956,90.69179,1.1039792,93.615166,1.073002,10326,-1.7783076,359.90002,0.097545646,174.2826,16.363636363636363,0.16880111,28607.4,153.51488,528,,20.613007,34.64203,True,48,1.8568122,0.65011907,59.89972,300.0003,9.999969,85.92148566246033,9.999969,[-0.742 -0.744 -0.743 -2.095 -3.213]
0.047650628,11,-1,0.52415687,193.51433057571205,9.547231,0.06571206,9.264982,97.55242,1.1872662,103.642555,1.3436977,10550,-1.7815444,419.8946,0.12215433,240.57187,20.363636363636363,0.21794885,30017.607,193.51434,539,,38.457993,71.61975,True,49,2.3974373,0.7228326,89.871765,330.02283,9.999939,87.47957468032837,9.999939,[-0.715 -0.742 -0.748 -2.092 -3.197]
0.24565336,11,-1,2.7021868,235.33445508973685,5.052614,0.005539309,2.7629943,110.24794,3.981188,165.4539,2.490637,10820,-1.9102403,409.89606,0.22642155,690.05835,24.545454545454547,0.7313714,819905.44,235.33447,550,,83.97032,388.04276,True,50,8.045085,0.060932394,69.88056,340.0155,9.999959,88.96301221847534,9.999959,[-0.743 -0.732 -0.768 -2.083 -3.2  ]
0.01126669,11,-1,0.12393358,232.61238316139514,10.847287,0.07715837,10.75752,156.04396,1.0225406,162.72447,1.0445086,11087,-1.9038177,639.90564,0.09495533,245.17201,24.272727272727273,0.11252369,37850.8,232.61237,561,,-3.6884155,6.2228546,True,51,1.2377605,0.848742,69.88792,570.0177,9.999996,90.94087481498718,9.999996,[-0.755 -0.698 -0.769 -2.06  -3.329]
0.18645269,11,-1,2.0509799,204.42707162298504,6.1704454,0.06391261,5.069731,77.16184,2.1697402,114.55888,2.3182814,11323,-1.877769,359.90237,0.21075283,423.84985,21.454545454545453,0.76545507,70990.67,204.42706,572,,71.52434,228.08359,True,52,8.420006,0.70303863,89.86818,270.03418,9.999901,92.50451040267944,9.999901,[-0.74  -0.699 -0.766 -2.055 -3.323]
0.047469847,11,-1,0.5221683,149.87023048420502,9.171517,0.025841454,9.031016,45.335983,1.2180246,50.00781,1.1694605,11499,-1.8839082,239.88995,0.10631459,172.31808,16.0,0.19357255,18327.19,149.87022,583,,61.28499,74.55174,True,53,2.129298,0.28425598,99.86242,140.02753,9.9990835,94.4321916103363,9.9990835,[-0.672 -0.713 -0.727 -2.067 -3.297]
0.55384916,11,-1,6.0923405,212.60301238235962,1.9519802,0.021142056,2.8586283,143.10472,3.8479996,122.72961,2.8297307,11744,-1.8583524,479.89926,0.25724828,721.928,22.272727272727273,2.0021482,1299341.6,212.60298,594,,35.388474,374.29828,True,54,22.023628,0.23256262,89.87342,390.02585,9.999995,95.92329907417297,9.999995,[-0.703 -0.708 -0.752 -2.052 -3.303]
0.36558777,11,-1,4.0214653,220.78038215653868,2.1367085,0.010958537,3.7171097,163.57776,2.9592886,120.9264,1.9745103,11998,-1.7721046,709.8993,0.17950095,1057.9656,23.09090909090909,1.3329501,7234512.0,220.78038,605,,-41.367294,607.00385,True,55,14.662451,0.120543905,99.85398,610.0453,10.0,98.17668652534485,10.0,[-0.712 -0.665 -0.704 -2.054 -3.277]
0.075020455,11,-1,0.82522494,221.69670367878936,7.672909,0.04490474,8.379784,135.0405,1.3126831,131.82545,1.2531989,12253,-1.801768,549.8893,0.11392718,312.42517,23.181818181818183,0.33183217,65811.57,221.69672,616,,18.636642,79.774414,True,56,3.6501536,0.49395213,89.87125,460.01804,9.999976,100.78188490867615,9.999976,[-0.688 -0.647 -0.712 -2.011 -3.191]
0.031555597,11,-1,0.34711158,171.69042111950668,10.148464,0.07055316,9.869419,76.26872,1.1145539,91.817406,1.1983055,12453,-1.767774,319.88913,0.10893685,218.99648,18.181818181818183,0.16939673,28036.037,171.69043,627,,53.56353,94.28703,True,57,1.863364,0.7760848,79.87302,240.01611,9.999859,102.27773094177246,9.999859,[-0.69  -0.664 -0.714 -2.048 -3.221]
0.01528708,11,-1,0.16815786,208.05950575153275,10.741903,0.062312614,10.640657,89.13166,1.0337707,88.18696,1.0848446,12693,-1.7844263,409.90265,0.09862223,223.68448,21.818181818181817,0.12264651,27915.17,208.05951,638,,56.692947,69.78323,True,58,1.3491116,0.68543875,119.87254,290.0301,9.99995,104.27492690086365,9.99995,[-0.699 -0.653 -0.708 -2.033 -3.187]
0.03014175,11,-1,0.33155924,185.32615627020542,10.074723,0.0673738,9.840479,159.51892,1.1178318,95.45217,1.0940617,12908,-1.7744014,679.902,0.099460155,236.75865,19.545454545454547,0.16329385,105606.12,185.32616,649,,-65.74428,-28.692001,True,59,1.7962323,0.74111176,89.873985,590.028,10.0,105.61416840553284,10.0,[-0.686 -0.651 -0.706 -2.02  -3.203]
0.05895509,11,-1,0.6485059,155.33579846268955,8.337192,0.039368257,9.118943,81.95246,1.2062801,95.43784,1.147503,13090,-1.8144499,319.8963,0.10431847,201.68993,16.545454545454547,0.27407426,54882.445,155.3358,660,,37.20626,71.94733,True,60,3.0148168,0.4330508,59.897953,259.99835,9.999815,106.7909164428711,9.999815,[-0.656 -0.645 -0.692 -2.007 -3.193]
0.018053995,11,-1,0.19859391,191.6972296553868,10.593673,0.0658621,10.713551,103.56711,1.0267371,111.81834,1.0140321,13312,-1.8100561,399.8999,0.09218474,197.79648,20.181818181818183,0.13939875,21238.977,191.69722,671,,44.0244,48.16249,True,61,1.5333862,0.7244831,79.87889,320.021,9.999913,108.53534603118896,9.999913,[-0.638 -0.631 -0.693 -1.986 -3.233]
1.5182067,11,-1,16.700274,169.87227774867213,1.4523249,0.010352394,0.5959361,78.16998,18.458355,80.00961,6.5133834,13510,-1.8095602,329.8991,0.5921258,964.5232,18.0,5.383672,1140886.0,169.87227,682,,48.048965,441.1314,True,62,59.22039,0.11387633,89.86266,240.03644,9.999913,109.97275137901306,9.999913,[-0.652 -0.631 -0.7   -1.986 -3.229]
1.4863043,11,-1,16.349344,138.05313730574719,1.194975,0.0034433668,0.5018934,41.521343,21.917006,58.1666,5.707625,13673,-1.8186005,209.88275,0.518875,1158.191,14.818181818181818,5.2175193,5253683.0,138.05313,693,,60.54879,795.3498,True,63,57.392708,0.037877034,79.886536,129.99622,9.998614,111.6624083518982,9.998614,[-0.634 -0.641 -0.595 -1.978 -3.228]
0.13636546,11,-1,1.50002,238.06950524128578,4.9698195,0.01940171,6.402421,165.4117,1.7181001,168.18297,1.3617651,13946,-1.8240969,599.89276,0.12379683,392.74518,24.818181818181817,0.53330755,305825.06,238.06952,704,,16.544434,102.378265,True,64,5.8663826,0.21341881,69.88655,530.0062,9.999999,113.87286424636841,9.999999,[-0.439 -0.643 -0.521 -1.974 -3.238]
0.08460786,11,-1,0.9306864,188.96560753730336,7.244053,0.035357133,7.505776,86.81264,1.465538,119.07375,1.2925117,14165,-1.8184344,399.8919,0.11750105,261.17023,19.90909090909091,0.32924643,37518.48,188.96562,715,,41.29573,82.40196,True,65,3.6217108,0.38892844,69.89186,330.00006,9.999918,115.90866494178772,9.999918,[-0.413 -0.642 -0.522 -1.989 -3.243]
0.367651,11,-1,4.044161,188.05717185418945,2.2659566,0.0019326897,2.6455104,74.81873,4.1579876,98.188896,2.059902,14383,-1.9192272,299.88763,0.18726382,555.005,19.818181818181817,1.3094088,845293.3,188.05717,726,,77.316345,329.19174,True,66,14.403496,0.021259585,89.86827,210.01936,9.999708,117.90750360488892,9.999708,[-0.401 -0.616 -0.517 -1.939 -3.237]
0.04658675,11,-1,0.5124542,165.32771016650506,9.278538,0.047745083,9.377043,69.591896,1.1730777,105.429535,1.1897233,14576,-1.8979605,299.8896,0.10815666,220.16739,17.545454545454547,0.20584194,29031.266,165.32771,737,,54.586143,100.22462,True,67,2.2642612,0.5251959,59.898182,239.99141,9.999454,119.85021710395813,9.999454,[-0.33  -0.588 -0.471 -1.872 -3.338]
1.0618606,11,-1,11.680466,175.33616287584078,1.3361135,0.00031616166,0.8588563,101.47819,12.80773,115.43296,4.3431606,14780,-2.0289645,389.90295,0.39483282,1599.8695,18.545454545454547,3.7379286,16598999.0,175.33617,748,,31.354965,1084.5912,True,68,41.117214,0.003477778,59.903202,329.99976,9.99987,121.73800611495972,9.99987,[-0.337 -0.605 -0.482 -1.9   -3.317]
