InitialBound,ReturnStepMaxmin,InitialReturnMean,MaxIW,InitialReturnMax,TimeElapsed,EpLenMean,StdIWNorm,MeanIW,MinIWNorm,OptimizationReturnMax,ReturnStepMax,Bound,EpThisIter,InitialReturnStd,VarianceInit,MeanEntropy,MinIW,LearnableVariance,StdIW,Weights,EpRewMean,InitialReturnMin,MaxIWNorm,MeanIWNorm,ESSClassic,TimestepsSoFar,OptimizationReturnMean,OptimizationReturnMin,EpisodesSoFar,J_sample_variance,Iteration,ESSRenyi,ReturnMeanIW,EmpiricalD2
1279.2107,10.0,1891.3816,2.0785284,4998.3525,89.80336785316467,190.18,0.002861066,1.0168952,0.004029731,4948.4204,10.0,1427.5049,100,1174.0923,-1.0,0.4189424,0.4029731,,0.28610662,[-0.036  0.267 -1.299 -1.438],1891.381590974318,49.932304,0.020785283,0.010168953,92.664696,195473,1841.4492,,2700,3155989.0,27,92.035614,2065.6135,1.0865359
1014.9069,10.0,1627.1624,4.7365212,4999.0435,96.68231678009033,163.74,0.0048364387,1.0222294,0.004427512,4969.101,10.0,1180.4792,100,1149.8446,-1.0,0.4189424,0.44275123,,0.4836439,[-0.031  0.275 -1.326 -1.448],1627.162356295029,29.942383,0.04736521,0.010222294,81.709435,211847,1597.2202,,2800,6759399.0,28,88.69718,1830.5754,1.1274315
1249.7622,10.0,1861.9814,2.9031243,4998.748,104.69647407531738,187.24,0.0046257265,1.0369325,0.0032846103,4988.7686,10.0,1446.2346,100,1233.7782,-1.0,0.4189424,0.32846105,,0.46257263,[-0.022  0.269 -1.362 -1.459],1861.981355136698,9.979631,0.029031243,0.010369325,83.40266,230571,1852.0016,,2900,5212519.0,29,85.308846,2109.0764,1.1722114
1521.9341,10.0,2134.2234,2.1910348,4999.321,112.43460178375244,214.45,0.002982402,1.0329858,0.004286341,4999.321,10.0,1708.6084,100,1470.7747,-1.0,0.4189424,0.4286341,,0.2982402,[-0.017  0.254 -1.399 -1.459],2134.2235389393036,,0.021910347,0.010329858,92.30564,252016,2134.2234,,3000,3971151.5,30,93.10594,2343.1614,1.0740453
1322.4719,10.0,1934.7507,21.150557,4999.2334,119.22388124465942,194.47,0.025788186,1.2767348,0.00024185966,4999.2334,10.0,2060.901,100,1497.107,-1.0,0.4189424,0.024185967,,2.5788186,[-0.016  0.255 -1.427 -1.483],1934.7507224191186,,0.21150556,0.012767348,19.685766,271463,1934.7507,,3100,86564250.0,31,31.557007,3150.8372,3.1688683
1623.6335,10.0,2235.9138,1.7689174,4999.2446,128.30030751228333,224.55,0.0026326533,1.0092897,0.005366351,4999.2446,10.0,1779.2478,100,1540.68,-1.0,0.4189424,0.5366351,,0.2632653,[-0.005  0.253 -1.439 -1.563],2235.9137492135337,,0.017689174,0.010092897,93.629555,293918,2235.9138,,3200,4472891.0,32,92.73827,2415.0479,1.0783035
2002.0896,10.0,2614.3796,16.891996,4999.327,140.097797870636,262.31,0.022030681,1.2915165,0.0002975456,4989.3467,10.0,3217.6294,100,1701.2546,-1.0,0.4189424,0.02975456,,2.2030683,[-0.005  0.259 -1.465 -1.555],2614.3796054390277,9.980288,0.16891997,0.012915165,25.577074,320149,2604.3994,,3300,123198220.0,33,32.36258,4293.935,3.0899885
2125.5967,10.0,2737.8997,8.31771,4999.4355,154.94613480567932,274.65,0.012573774,1.1329556,0.0009290438,4979.4673,10.0,2732.8008,100,1693.5756,-1.0,0.4189424,0.09290438,,1.2573775,[ 0.003  0.244 -1.5   -1.605],2737.899623230166,19.968437,0.0831771,0.011329556,44.808865,347614,2717.9312,,3400,32782364.0,34,56.123154,3550.1272,1.7817959
2273.4238,10.0,2885.745,26.019812,4999.5796,170.2351267337799,289.43,0.035516474,1.5328435,0.00011054079,4959.6353,10.0,4152.652,100,1632.2513,-1.0,0.4189424,0.011054079,,3.5516474,[-3.665e-04  2.381e-01 -1.527e+00 -1.650e+00],2885.7448164176617,39.944313,0.26019812,0.015328436,15.701946,376557,2845.8003,,3500,311563780.0,35,10.970442,6001.3545,9.115403
2015.8834,10.0,2628.1506,1.8885196,4999.1387,186.15080857276917,263.7,0.002322073,1.01459,0.0058084056,4939.242,10.0,2133.5552,100,1750.6871,-1.0,0.4189424,0.5808406,,0.23220731,[ 0.009  0.278 -1.575 -1.667],2628.1504736833826,59.896652,0.018885195,0.0101459,95.02266,402927,2568.2542,,3600,4639441.0,36,94.92997,2761.9595,1.0534081
2147.5981,10.0,2759.9006,77.86898,4999.428,203.8895947933197,276.82,0.07831165,1.8343889,0.00016489805,4999.428,10.0,4195.4785,100,1633.1893,-1.0,0.4189424,0.016489806,,7.8311653,[ 0.012  0.282 -1.602 -1.66 ],2759.900772996239,,0.7786898,0.01834389,5.2015324,430609,2759.9006,,3700,870000600.0,37,9.535307,6178.3687,10.487339
2600.0508,10.0,3212.3538,5.3696847,4999.432,225.57505440711975,321.97,0.010488455,1.2279705,0.0015672734,4999.432,10.0,3376.187,100,1672.6174,-1.0,0.4189424,0.15672734,,1.0488455,[-0.01   0.3   -1.644 -1.751],3212.35384947737,,0.053696845,0.012279705,57.818947,462806,3212.3538,,3800,28124404.0,38,59.625145,4169.1475,1.6771448
2569.99,10.0,3182.281,19.355156,4999.3345,249.27400398254395,318.95,0.022688033,1.2337254,0.00027155687,4999.3345,10.0,3121.3008,100,1790.4978,-1.0,0.4189424,0.027155688,,2.2688031,[-4.936e-04  2.721e-01 -1.661e+00 -1.721e+00],3182.280822735777,,0.19355156,0.012337253,22.821316,494701,3182.281,,3900,96752570.0,39,25.894775,4324.5396,3.8617828
2765.5237,10.0,3377.8147,1546.8104,4999.3325,275.9859857559204,338.52,1.5382631,16.371313,4.1014164e-07,4979.371,10.0,48834.336,100,1725.9773,-1.0,0.4189424,4.1014166e-05,,153.82631,[ 0.005  0.303 -1.681 -1.713],3377.814539366614,19.96154,15.468104,0.16371311,1.1199901,528553,3357.853,,4000,389894640000.0,40,0.14056197,65165.746,711.43
2496.299,10.0,3108.6091,4.693115,4999.4893,299.81173300743103,311.64,0.007087415,1.0229602,0.0023557707,4619.85,10.0,2791.6855,100,1687.1628,-1.0,0.4189424,0.23557708,,0.7087415,[ 0.026  0.243 -1.672 -1.717],3108.6091368554557,379.63922,0.04693115,0.0102296015,67.566696,559717,2728.97,,4100,12382834.0,41,70.657135,3520.1245,1.4152852
3005.454,10.0,3617.752,3.8795571,4999.389,325.97714018821716,362.42,0.007019629,1.1464972,0.0019909968,4649.718,10.0,3525.1377,100,1584.5131,-1.0,0.4189424,0.19909969,,0.7019629,[ 0.014  0.251 -1.689 -1.722],3617.7518044215594,349.67163,0.03879557,0.011464971,72.73408,595959,3268.0803,,4200,12652194.0,42,69.24977,4260.927,1.444048
2551.2622,10.0,3163.5422,4.4895105,4999.246,355.66050481796265,317.11,0.00840618,1.0965761,0.0012177587,4699.4365,10.0,2884.293,100,1657.8088,-1.0,0.4189424,0.12177588,,0.840618,[ 0.018  0.229 -1.728 -1.692],3163.542573211458,299.8095,0.044895105,0.01096576,62.986115,627670,2863.7332,,4300,15133357.0,43,59.53121,3677.8494,1.6797911
2948.1235,10.0,3560.4028,16.27243,4999.2373,399.5155143737793,356.65,0.019462895,1.2677418,0.0013053153,4999.2373,10.0,4059.5684,100,1724.2112,-1.0,0.4189424,0.13053153,,1.9462894,[ 0.011  0.251 -1.729 -1.701],3560.402767378257,,0.1627243,0.012677418,29.788815,663335,3560.4028,,4400,90226020.0,44,49.641888,4928.579,2.014428
2481.8123,10.0,3094.1013,5.5080276,4999.3174,444.8451302051544,310.1,0.0102474075,1.1083906,0.00069413095,4999.3174,10.0,2960.5632,100,1867.8834,-1.0,0.4189424,0.069413096,,1.0247407,[ 0.016  0.223 -1.762 -1.643],3094.1013245279255,,0.055080276,0.011083905,53.91544,694345,3094.1013,,4500,27192234.0,45,52.304985,3807.176,1.9118637
3103.3271,10.0,3715.6248,108.46392,4999.3896,508.6860439777374,372.13,0.10760345,1.8807912,2.484868e-05,4999.3896,10.0,6242.744,100,1693.2828,-1.0,0.4189424,0.002484868,,10.760346,[ 0.022  0.248 -1.785 -1.669],3715.6249727420586,,1.0846392,0.018807914,2.9645522,731558,3715.6248,,4600,2925690600.0,46,7.583788,8466.154,13.186023
2840.382,10.0,3452.6838,56.732716,4999.423,553.7385485172272,345.93,0.07052688,1.9941341,8.558679e-06,4999.423,10.0,6078.016,100,1686.1063,-1.0,0.4189424,0.00085586787,,7.052688,[-0.006  0.268 -1.788 -1.7  ],3452.6835553853707,,0.56732714,0.019941341,7.4028187,766151,3452.6838,,4700,1265017300.0,47,5.8870306,8601.598,16.986492
2914.816,10.0,3527.1248,2.115463,4999.4785,600.2889142036438,353.27,0.0033042785,1.0291599,0.0041979603,4989.4985,10.0,3064.121,100,1818.501,-1.0,0.4189424,0.41979605,,0.33042789,[ 0.011  0.224 -1.81  -1.71 ],3527.1245912624277,9.9799595,0.021154629,0.010291599,90.655,801478,3517.1448,,4800,6202930.0,48,91.60846,3703.8596,1.0916022
3100.0508,10.0,3712.3757,2.8682003,4999.613,651.8481481075287,371.86,0.0053618704,1.0589527,0.003579274,4989.6313,10.0,3457.4224,100,1607.595,-1.0,0.4189424,0.3579274,,0.53618705,[ 0.008  0.229 -1.836 -1.729],3712.3756761194,9.981309,0.028682003,0.010589527,79.59393,838664,3702.394,,4900,10053926.0,49,82.12976,4133.088,1.2175854
3218.4858,10.0,3830.791,2.8181465,4999.449,718.9418387413025,383.61,0.005468864,1.0690461,0.002276754,4949.534,10.0,3585.654,100,1600.4319,-1.0,0.4189424,0.22767541,,0.5468864,[ 0.011  0.242 -1.844 -1.758],3830.790894906245,49.914944,0.028181463,0.010690462,79.25825,877025,3780.8757,,5000,10751760.0,50,76.25295,4286.85,1.3114246
3254.2437,10.0,3866.558,1.5596867,4999.529,787.0472059249878,387.14,0.0021776436,1.021074,0.00434599,4649.7314,10.0,3373.5557,100,1674.1555,-1.0,0.4189424,0.43459898,,0.21776436,[ 0.016  0.243 -1.877 -1.793],3866.5581805732163,349.79742,0.015596867,0.010210739,95.649475,915739,3516.7607,,5100,3979611.8,51,93.94611,4005.2913,1.06444
3445.3242,10.0,4057.642,36.04773,4999.5557,868.3869137763977,406.15,0.037861,1.5861504,7.255573e-05,4989.574,10.0,4812.0205,100,1640.0011,-1.0,0.4189424,0.0072555738,,3.7861001,[ 0.016  0.251 -1.895 -1.799],4057.6424822921153,9.981406,0.3604773,0.015861504,14.930616,956354,4047.6611,,5200,284665060.0,52,15.49599,6367.511,6.4532824
3202.0093,10.0,3814.3113,4.2838864,4999.4277,936.6331870555878,381.97,0.007866313,1.1266133,0.00066213973,4989.4478,10.0,3738.0903,100,1692.7181,-1.0,0.4189424,0.06621397,,0.78663135,[ 0.036  0.263 -1.904 -1.866],3814.31160350736,9.979999,0.042838864,0.011266133,67.225975,994551,3804.3315,,5300,17247156.0,53,57.799614,4543.475,1.7301154
3061.7717,10.0,3674.0723,10.546967,4999.41,989.6131901741028,367.98,0.013739557,1.0385375,0.0010764704,4969.456,10.0,3527.0552,100,1735.4696,-1.0,0.4189424,0.10764704,,1.3739557,[ 0.038  0.288 -1.929 -1.903],3674.072119772062,29.95398,0.10546967,0.010385374,36.360275,1031349,3644.1182,,5400,51187964.0,54,48.958263,4402.1426,2.042556
3721.8643,10.0,4334.1855,106.26936,4999.579,1066.8249690532684,433.74,0.10543516,1.8829733,0.0007617303,4999.579,10.0,6303.805,100,1447.8867,-1.0,0.4189424,0.07617303,,10.543516,[ 0.022  0.309 -1.932 -1.926],4334.18539226767,,1.0626936,0.018829733,3.09088,1074723,4334.1855,,5500,1828433500.0,55,14.7301035,7899.2295,6.7888184
3257.4238,10.0,3869.7412,6.325021,4999.549,1138.1895651817322,387.51,0.01034787,1.0547235,0.00074843783,4959.621,10.0,3584.5928,100,1477.57,-1.0,0.4189424,0.07484379,,1.0347869,[-1.248e-03  3.011e-01 -1.941e+00 -1.933e+00],3869.741034501889,39.92762,0.06325021,0.010547235,50.95404,1113474,3829.8135,,5600,28252956.0,56,50.51863,4446.0835,1.9794677
3663.4688,10.0,4275.786,12.075708,4999.547,1222.9614489078522,428.0,0.017321102,1.2376838,0.00081807666,4969.5996,10.0,4679.304,100,1217.9657,-1.0,0.4189424,0.081807666,,1.7321103,[-1.608e-03  3.262e-01 -1.948e+00 -1.922e+00],4275.785840353879,29.947395,0.12075708,0.012376837,33.80049,1156274,4245.8384,,5700,75027190.0,57,43.280952,5610.043,2.3104851
3816.664,10.0,4428.974,5.5919313,4999.4907,1303.146054983139,443.26,0.008786711,1.1019357,0.0009908803,4949.579,10.0,4156.714,100,1195.5082,-1.0,0.4189424,0.099088036,,0.8786711,[ 1.285e-03  3.223e-01 -1.958e+00 -1.976e+00],4428.974022618099,49.91185,0.055919312,0.011019357,61.131092,1200600,4379.062,,5800,16571351.0,58,52.177307,5004.391,1.916542
3760.562,10.0,4372.8833,45.275467,4999.582,1377.1655218601227,437.61,0.06504624,2.1369104,0.0002885436,4999.582,10.0,5765.2725,100,1392.6256,-1.0,0.4189424,0.028854363,,6.504624,[ 0.013  0.339 -1.97  -1.982],4372.883053302722,,0.45275465,0.021369105,9.741306,1244361,4372.8833,,5900,522141020.0,59,7.5877166,7988.1924,13.179195
3490.1257,10.0,4102.4385,2.2919827,4999.509,1444.8883562088013,410.78,0.0037345353,1.0018753,0.0035745257,4989.528,10.0,3677.2734,100,1180.0896,-1.0,0.4189424,0.35745257,,0.37345353,[-0.014  0.356 -1.969 -1.984],4102.43840061302,9.981113,0.022919826,0.010018753,87.80048,1285439,4092.4573,,6000,5675760.0,60,85.04401,4341.2476,1.1758618
3702.3628,10.0,4314.6733,1081.061,4999.494,1521.5830631256104,431.87,1.0753493,11.41634,2.0034548e-07,4979.5337,10.0,40613.22,100,1244.7909,-1.0,0.4189424,2.003455e-05,,107.53494,[-0.01   0.368 -1.981 -1.986],4314.673392370086,19.960548,10.81061,0.1141634,1.1145182,1328626,4294.713,,6100,289533560000.0,61,0.14207669,56857.867,703.8452
3949.428,10.0,4561.757,12.693853,4999.6475,1610.734296321869,456.42,0.01400464,1.1706872,0.0012441005,4669.9194,10.0,4627.6733,100,1196.1445,-1.0,0.4189424,0.124410056,,1.4004642,[ 0.009  0.327 -1.979 -2.072],4561.756912163568,329.7282,0.12693854,0.011706873,41.13408,1374268,4232.0293,,6200,45386764.0,62,51.407555,5481.7,1.9452394
3796.0603,10.0,4408.379,8.328607,4999.5566,1683.332772731781,441.16,0.011399115,1.143629,0.00039467154,4989.576,10.0,4065.449,100,1314.3583,-1.0,0.4189424,0.039467156,,1.1399117,[ 0.018  0.3   -1.995 -2.046],4408.37864285581,9.980576,0.08328606,0.011436289,50.162773,1418384,4398.398,,6300,28761106.0,63,51.730316,4916.792,1.9331024
3392.7734,10.0,4005.0867,15.597596,4999.5156,1753.4792227745056,400.92,0.020058451,1.2301805,0.00025726014,4999.5156,10.0,4136.347,100,1665.7214,-1.0,0.4189424,0.025726015,,2.0058453,[ 0.031  0.285 -1.99  -2.043],4005.0865571975173,,0.15597595,0.012301804,27.33267,1458476,4005.0867,,6400,105641140.0,64,28.304636,5287.266,3.5329902
3893.6448,10.0,4505.9634,2.1272912,4999.565,1831.66322183609,450.87,0.002643427,1.0111296,0.005319627,4999.565,10.0,3975.5315,100,1246.5463,-1.0,0.4189424,0.5319627,,0.26434273,[ 0.028  0.29  -2.023 -1.977],4505.963527869197,,0.02127291,0.010111297,93.60253,1503563,4505.9634,,6500,3372851.8,65,93.3334,4609.342,1.0714278
3988.167,10.0,4600.4775,2.5052426,4999.491,1915.103585243225,460.27,0.0033739354,1.0253775,0.0040674913,4999.491,10.0,4113.626,100,1193.16,-1.0,0.4189424,0.40674916,,0.33739355,[ 0.023  0.286 -2.033 -1.97 ],4600.477485091537,,0.025052425,0.010253774,90.23078,1549590,4600.4775,,6600,4385657.5,66,90.56968,4757.0244,1.1041223
3839.991,10.0,4452.304,12.627702,4999.521,1989.9869010448456,445.5,0.018090105,1.2699834,0.0011421123,4949.6045,10.0,4907.9375,100,1345.0183,-1.0,0.4189424,0.11421123,,1.8090105,[ 0.02   0.286 -2.044 -1.951],4452.304291003733,49.91638,0.12627701,0.012699835,33.01399,1594140,4402.388,,6700,83341900.0,67,49.955402,5774.2666,2.0017855
3942.539,10.0,4554.86,109.12213,4999.579,2064.831218957901,455.75,0.1096503,1.9599704,0.00011623751,4579.8447,10.0,5308.1733,100,1171.4495,-1.0,0.4189424,0.011623751,,10.965029,[ 0.02   0.263 -2.071 -1.886],4554.859753480056,419.7345,1.0912213,0.019599704,3.0961397,1639715,4135.1255,,6800,2086027600.0,68,3.7351,8476.485,26.773045
2621.6084,10.0,3233.9226,7.31012,4999.521,2121.1051552295685,324.08,0.010963106,0.9728239,0.0014189869,4989.5415,10.0,3028.9795,100,1685.1719,-1.0,0.4189424,0.14189869,,1.0963105,[-0.006  0.241 -2.078 -1.906],3233.9223567703903,9.979353,0.0731012,0.009728239,44.053146,1672123,3223.9429,,6900,32827516.0,69,48.25443,3910.4453,2.0723486
3419.9805,10.0,4032.2957,23.46939,4999.5293,2195.3681423664093,403.71,0.02631995,1.2775724,9.094749e-05,4989.548,10.0,4432.9326,100,1506.4288,-1.0,0.4189424,0.00909475,,2.6319952,[ 0.005  0.255 -2.077 -1.888],4032.2953834193922,9.981453,0.2346939,0.012775724,19.068571,1712494,4022.314,,7000,174893630.0,70,18.214552,5867.6475,5.490116
