MeanIWNorm,TimeElapsed,ReturnStepMaxmin,EpThisIter,VarianceInit,MeanIW,Bound,InitialReturnMax,EpisodesSoFar,MeanEntropy,ESSRenyi,ReturnMeanIW,TimestepsSoFar,OptimizationReturnMin,ESSClassic,ReturnStepMax,J_sample_variance,InitialBound,InitialReturnMin,InitialReturnStd,Iteration,StdIW,OptimizationReturnMean,LearnableVariance,InitialReturnMean,Weights,MinIW,MinIWNorm,StdIWNorm,EpLenMean,MaxIWNorm,EpRewMean,EmpiricalD2,MaxIW,OptimizationReturnMax
0.010183501,60.67852854728699,10.0,100,-1.0,1.0183502,556.15063,1789.3892,2100,0.4189424,93.23044,783.12225,109688,,91.8367,10.0,152787.08,541.5717,9.981466,266.40192,21,0.30361444,750.7449,,760.72626,[-0.904  0.843 -1.457 -1.347],0.5299968,0.005299968,0.0030361442,77.1,0.02572012,760.7262385202489,1.0726111,2.572012,1779.4077
0.010374072,64.25577902793884,10.0,100,-1.0,1.0374072,546.6512,2359.338,2200,0.4189424,94.376625,844.09406,117704,,95.68736,10.0,225151.84,502.3538,,318.99945,22,0.22023854,791.3125,,791.3125,[-0.884  0.84  -1.428 -1.35 ],0.5428454,0.0054284544,0.0022023853,80.16,0.017954664,791.3125773451392,1.0595844,1.7954664,2359.338
0.010807905,68.06706809997559,9.999998,100,-1.0,1.0807905,587.0553,1919.268,2300,0.4189424,78.104965,853.031,125396,,81.518135,9.999998,333295.75,523.85986,139.89005,267.55338,23,0.51462096,619.0313,,758.92126,[-0.924  0.88  -1.467 -1.374],0.2271145,0.002271145,0.0051462096,76.92,0.030658608,758.9212559364155,1.2803283,3.065861,1779.3779
0.011591412,72.4978289604187,10.0,100,-1.0,1.1591412,641.71326,1899.4043,2400,0.4189424,73.13067,913.7411,133480,,78.73094,10.0,246995.92,565.48706,139.9077,291.59607,24,0.60247326,658.20795,,798.1157,[-0.925  0.911 -1.489 -1.386],0.29094523,0.0029094522,0.0060247323,80.84,0.03166822,798.1156950990948,1.3674154,3.166822,1759.4966
0.010318432,76.37379002571106,10.0,100,-1.0,1.0318432,653.817,1519.6461,2500,0.4189424,63.15836,888.0094,141421,,57.025414,10.0,1207817.2,597.70386,9.984872,257.38525,25,0.895747,773.83685,,783.8218,[-0.893  0.861 -1.498 -1.395],0.08872171,0.00088721706,0.00895747,79.41,0.07036022,783.821807585128,1.5833217,7.036022,1509.6613
0.013335507,80.4251697063446,10.0,100,-1.0,1.3335509,900.4833,1589.6421,2600,0.4189424,13.8183155,1424.2253,149729,,8.927542,10.0,21246082.0,625.82605,339.75696,267.3944,26,4.25929,480.75974,,820.5167,[-0.903  0.908 -1.55  -1.419],0.016016494,0.00016016494,0.0425929,83.08,0.41216087,820.516687847586,7.236772,41.216087,1249.8851
0.011104908,85.21216773986816,10.0,100,-1.0,1.1104908,745.5608,1699.4186,2700,0.4189424,58.205418,1018.3733,158461,,60.334175,10.0,1123289.1,654.77625,9.980655,268.52017,27,0.90041244,852.9311,,862.9118,[-0.846  0.925 -1.563 -1.404],0.1598605,0.0015986051,0.009004124,87.32,0.048584275,862.9117349477565,1.7180531,4.8584275,1689.4379
0.011280448,89.52318930625916,10.0,100,-1.0,1.1280448,657.9679,2588.9758,2800,0.4189424,67.90072,1042.7692,167962,,60.911007,10.0,990211.0,622.716,9.982573,390.65506,28,0.9036614,929.817,,939.79956,[-0.814  0.93  -1.576 -1.418],0.1464461,0.0014644609,0.009036614,95.01,0.05495988,939.7995433077288,1.4727385,5.495988,2578.9932
0.010192965,93.44536852836609,10.0,100,-1.0,1.0192965,630.12695,1989.2493,2900,0.4189424,82.52874,898.31055,176380,,81.99205,10.0,428942.88,587.881,9.984436,322.14053,29,0.4776906,821.52893,,831.5133,[-0.807  0.952 -1.613 -1.399],0.24876377,0.0024876376,0.0047769058,84.18,0.027630333,831.5133358872584,1.2116991,2.7630334,1979.2649
0.010090874,97.67547965049744,10.0,100,-1.0,1.0090873,705.7933,1889.6576,3000,0.4189424,97.74937,939.8773,185636,,97.87831,10.0,165102.05,683.8657,159.85492,299.7354,30,0.14856918,755.4457,,915.30054,[-0.815  0.964 -1.612 -1.455],0.55607295,0.005560729,0.0014856919,92.56,0.013887597,915.3005731550028,1.0230246,1.3887597,1729.8027
0.012613811,102.47184824943542,10.0,100,-1.0,1.2613813,915.65674,2529.3765,3100,0.4189424,32.269867,1460.9882,195615,,22.01217,10.0,10467682.0,677.8021,319.78058,384.5979,31,2.3742604,667.8057,,987.5863,[-0.837  0.986 -1.645 -1.478],0.11459104,0.0011459104,0.023742603,99.79,0.17621131,987.5862691542939,3.0988662,17.621132,2209.596
0.011488341,107.37750840187073,10.0,100,-1.0,1.1488341,649.41315,2499.3765,3200,0.4189424,57.399044,1053.4537,204597,,40.409416,10.0,1515860.5,581.7925,109.8936,365.60883,32,1.3950984,778.00885,,887.9024,[-0.856  1.035 -1.7   -1.431],0.115623854,0.0011562385,0.013950984,89.82,0.109074205,887.9024024029205,1.7421893,10.907421,2389.483
0.010800556,112.07914185523987,9.999999,100,-1.0,1.0800556,741.7346,1889.5037,3300,0.4189424,71.055954,1016.2667,214047,,70.24926,9.999999,636741.25,703.2812,,376.02713,33,0.7028685,934.6973,,934.6973,[-0.81   1.011 -1.734 -1.447],0.21312352,0.002131235,0.0070286854,94.5,0.037742905,934.6973172653015,1.4073416,3.7742908,1889.5037
0.011129968,117.11436200141907,10.0,100,-1.0,1.1129967,812.21356,2509.5107,3400,0.4189424,64.85972,1193.8477,223675,,49.97972,10.0,3619246.8,645.1664,,376.146,34,1.1134481,952.51733,,952.51733,[-0.815  0.993 -1.745 -1.478],0.01793067,0.00017930669,0.011134481,96.28,0.09807057,952.5173458033225,1.5417889,9.807057,2509.5107
0.010723716,121.35523176193237,10.0,100,-1.0,1.0723717,810.4002,2189.022,3500,0.4189424,85.07625,1101.0645,233666,,85.53674,10.0,545453.75,720.6724,139.86273,343.23203,35,0.44096255,848.90906,,988.7717,[-0.862  1.061 -1.812 -1.484],0.3970741,0.003970741,0.0044096257,99.91,0.027868645,988.7717789390282,1.1754162,2.7868645,2049.1592
0.010026168,126.29917740821838,10.0,100,-1.0,1.0026168,652.2575,2309.2622,3600,0.4189424,99.911,935.20917,243117,,99.91105,10.0,137527.17,651.9553,9.980134,372.72662,36,0.029912988,924.80096,,934.7812,[-0.892  1.111 -1.838 -1.503],0.88867104,0.00888671,0.00029912996,94.51,0.010738369,934.7811081085031,1.0008907,1.0738369,2299.282
0.010732374,130.43921637535095,10.0,100,-1.0,1.0732374,747.4742,2649.3188,3700,0.4189424,69.46301,1136.7909,253238,,63.749355,10.0,1660934.2,677.30615,9.981173,419.39,37,0.8093115,991.799,,1001.78015,[-0.896  1.115 -1.837 -1.505],0.13812467,0.0013812467,0.008093116,101.21,0.06102886,1001.7801391987629,1.439615,6.102886,2639.3376
0.024577199,135.51228499412537,10.0,100,-1.0,2.4577198,1581.1937,1919.6084,3800,0.4189424,5.1128645,2620.937,263411,,6.4711633,10.0,98017250.0,771.89453,219.94568,306.90863,38,9.343595,787.0519,,1006.99756,[-0.871  1.104 -1.871 -1.535],0.0027677198,2.7677197e-05,0.093435936,101.73,0.63725746,1006.9975679846887,19.558508,63.72575,1699.6627
0.011455038,140.31204056739807,10.0,100,-1.0,1.1455036,898.3574,1859.4478,3900,0.4189424,50.238224,1219.6587,272950,,54.225323,10.0,2054102.2,715.8496,,446.49716,39,1.052466,943.5846,,943.5846,[-0.89   1.177 -1.927 -1.464],0.07175728,0.00071757275,0.01052466,95.39,0.059453133,943.5845468685684,1.9905162,5.9453135,1859.4478
0.010362064,145.52913331985474,10.0,100,-1.0,1.0362064,874.4348,1949.5829,4000,0.4189424,82.377,1137.5127,283538,,86.73009,10.0,469604.53,809.7064,19.96639,349.97354,40,0.40531763,1028.5142,,1048.4806,[-0.89   1.179 -1.981 -1.534],0.2921221,0.0029212208,0.0040531764,105.88,0.02260559,1048.4805879018186,1.2139311,2.260559,1929.6165
0.0100291,151.4045581817627,10.0,100,-1.0,1.0029101,751.5758,2429.1636,4100,0.4189424,94.37886,1057.818,293933,,94.53774,10.0,232248.16,731.6695,,375.31012,41,0.24107127,1029.18,,1029.18,[-0.889  1.179 -2.002 -1.572],0.5154118,0.005154118,0.002410713,103.95,0.01809037,1029.1800775979632,1.0595593,1.809037,2429.1636
0.037940215,156.6144847869873,10.0,100,-1.0,3.7940207,2170.142,2179.3027,4200,0.4189424,2.3034103,3928.7847,304633,,1.7603651,10.0,828606460.0,792.77057,19.96561,329.33456,42,28.342733,1039.7141,,1059.6796,[-0.891  1.172 -2.019 -1.584],0.0074403817,7.440381e-05,0.2834273,107.0,2.8475277,1059.6796596785302,43.41389,284.75278,2159.3372
0.010937336,162.657071352005,10.0,100,-1.0,1.0937334,769.5175,1809.4353,4300,0.4189424,47.415253,1091.3499,313752,,28.699564,10.0,5298338.5,679.9872,19.967041,388.58496,43,1.7239312,881.62994,,901.59686,[-0.907  1.252 -2.045 -1.518],0.1114607,0.001114607,0.017239312,91.19,0.16646552,901.5969082451629,2.109026,16.646553,1789.4683
0.010366475,167.12996888160706,10.0,100,-1.0,1.0366476,855.93726,2459.313,4400,0.4189424,88.22099,1176.6184,324364,,88.28713,10.0,658836.3,749.6677,,460.60345,44,0.37758434,1050.8708,,1050.8708,[-0.839  1.209 -2.03  -1.51 ],0.49506095,0.0049506095,0.0037758434,106.12,0.022536933,1050.8708922611265,1.133517,2.2536933,2459.313
0.01187238,173.08981251716614,10.0,100,-1.0,1.187238,1001.59344,2289.3145,4500,0.4189424,41.69689,1435.8029,335812,,44.256332,10.0,3626501.2,854.0551,,455.59445,45,1.3324404,1134.4377,,1134.4377,[-0.869  1.248 -2.122 -1.561],0.052733935,0.00052733935,0.013324403,114.48,0.079378136,1134.4377199666371,2.3982604,7.9378138,2289.3145
0.04173419,179.38425159454346,10.0,100,-1.0,4.173419,3613.0825,2369.5945,4600,0.4189424,1.0288211,6474.2925,347628,,1.8631488,10.0,2348175400.0,881.05994,9.980155,400.5842,46,30.288954,1161.2947,,1171.2749,[-0.862  1.211 -2.127 -1.595],0.0002654477,2.6544772e-06,0.30288956,118.16,3.0273192,1171.274862965724,97.19862,302.73193,2359.6143
0.010259364,184.78985261917114,10.0,100,-1.0,1.0259362,965.3788,2839.5493,4700,0.4189424,95.10617,1321.9865,360325,,95.82421,10.0,410922.88,911.6223,9.9812,466.64178,47,0.21416658,1249.4136,,1259.3948,[-0.776  1.185 -2.131 -1.668],0.57372665,0.0057372665,0.002141666,126.97,0.015259046,1259.3947311249303,1.0514565,1.5259047,2829.568
0.0102626,190.66952896118164,10.0,100,-1.0,1.02626,983.52356,2239.7134,4800,0.4189424,90.44519,1271.9568,372824,,90.55545,10.0,414915.88,965.28467,9.97999,442.03433,48,0.33142918,1229.6124,,1239.5924,[-0.794  1.223 -2.154 -1.699],0.39148095,0.0039148093,0.0033142918,124.99,0.022421844,1239.592447783975,1.105642,2.2421844,2229.7334
0.010509038,195.8586106300354,10.0,100,-1.0,1.0509037,1042.7094,2439.5706,4900,0.4189424,87.26295,1362.5577,385788,,88.91849,10.0,450110.44,987.3037,9.980815,418.4914,49,0.37099344,1276.108,,1286.0889,[-0.813  1.234 -2.147 -1.705],0.39937848,0.0039937845,0.0037099344,129.64,0.021375034,1286.0889289933482,1.1459618,2.1375034,2429.5898
0.010969099,202.30223107337952,10.0,100,-1.0,1.0969099,1085.6455,2489.0833,5000,0.4189424,71.208664,1446.9044,398587,,70.17321,10.0,1194388.5,964.73584,619.68884,330.48795,50,0.71513563,649.89624,,1269.585,[-0.794  1.207 -2.192 -1.709],0.3200205,0.0032002048,0.0071513564,127.99,0.044597454,1269.5850552769787,1.4043235,4.4597454,1869.3944
0.01016707,208.38966488838196,10.0,100,-1.0,1.0167071,1023.5863,2639.52,5100,0.4189424,96.699066,1352.3315,411805,,96.97533,10.0,294437.66,988.2077,139.88342,400.55734,51,0.17955793,1171.5981,,1311.4814,[-0.813  1.246 -2.197 -1.696],0.6585684,0.0065856837,0.0017955793,132.18,0.014681281,1311.4815116928553,1.0341362,1.4681281,2499.6367
0.010259441,214.61149859428406,10.0,100,-1.0,1.0259441,1058.0675,2539.567,5200,0.4189424,82.39697,1400.7167,425017,,83.58735,10.0,777840.6,999.8392,,400.72974,52,0.45461434,1310.8715,,1310.8715,[-0.823  1.269 -2.222 -1.71 ],0.26096264,0.0026096264,0.0045461436,132.12,0.027514769,1310.8713781870442,1.2136369,2.751477,2539.567
0.04721899,220.22818207740784,10.0,100,-1.0,4.721899,3127.8455,2599.4507,5300,0.4189424,1.2059654,6026.923,437718,,1.5942352,10.0,2415731200.0,941.42035,,409.5342,53,37.098026,1259.7867,,1259.7867,[-0.812  1.266 -2.214 -1.738],0.0023900468,2.3900468e-05,0.3709802,127.01,3.7233076,1259.7867221367592,82.92112,372.33078,2599.4507
0.01097745,225.97597312927246,10.0,100,-1.0,1.097745,959.6669,3079.0884,5400,0.4189424,78.03782,1386.5562,449986,,75.3958,10.0,1478814.5,839.2998,,492.79056,54,0.62709355,1216.4094,,1216.4094,[-0.813  1.311 -2.2   -1.621],0.36934397,0.0036934395,0.0062709353,122.68,0.03753991,1216.4094784103117,1.28143,3.7539911,3079.0884
0.028082687,231.4126935005188,10.0,100,-1.0,2.8082688,2126.1611,2099.5981,5500,0.4189424,4.146092,3389.042,460617,,2.990765,10.0,435752500.0,795.60254,9.981295,533.65137,55,15.993888,1042.7686,,1052.7499,[-0.836  1.36  -2.23  -1.634],0.0050481446,5.0481445e-05,0.15993887,106.31,1.5880682,1052.7498646806341,24.119099,158.80682,2089.617
0.010726966,237.48280000686646,10.0,100,-1.0,1.0726966,963.2732,2959.3271,5600,0.4189424,75.11962,1381.4519,472700,,69.71323,10.0,1803530.4,835.48553,119.90983,490.84818,56,0.70704293,1078.0178,,1197.9276,[-0.871  1.297 -2.329 -1.546],0.3114448,0.003114448,0.007070429,120.83,0.04783129,1197.927624172232,1.3312101,4.783129,2839.4172
0.011460421,244.7834084033966,10.0,100,-1.0,1.1460421,1059.2258,2989.3364,5700,0.4189424,75.26058,1481.2493,484788,,76.17972,10.0,1355654.8,832.3323,9.982582,462.61465,57,0.6408469,1188.4672,,1198.4497,[-0.868  1.321 -2.371 -1.59 ],0.15568794,0.0015568794,0.006408469,120.88,0.044021644,1198.4496680208235,1.3287168,4.4021645,2979.3538
0.011309484,250.2560350894928,10.0,100,-1.0,1.1309485,1139.3896,3559.1775,5800,0.4189424,46.281853,1780.1415,498113,,45.913567,10.0,11284118.0,886.2258,279.82257,466.38995,58,1.227486,1042.3118,,1322.1344,[-0.931  1.414 -2.513 -1.665],0.04205603,0.0004205603,0.01227486,133.25,0.09623613,1322.1343635688897,2.160674,9.623613,3279.355
0.010500439,256.65872406959534,10.0,100,-1.0,1.0500441,990.42664,2539.1523,5900,0.4189424,85.34505,1327.0508,510692,,84.311554,10.0,445412.16,936.59,219.88068,384.35025,59,0.45295373,1027.6908,,1247.5715,[-0.913  1.425 -2.529 -1.719],0.2899459,0.0028994589,0.004529537,125.79,0.028950457,1247.5714712451977,1.1717142,2.8950458,2319.2717
0.01107244,262.86689138412476,9.999999,100,-1.0,1.1072441,1016.43787,3519.0427,6000,0.4189424,64.639496,1552.5074,524130,,63.675667,9.999999,2040173.2,902.4733,9.981761,512.35626,60,0.8362873,1323.4845,,1333.4664,[-0.935  1.436 -2.547 -1.744],0.14789586,0.0014789585,0.008362873,134.38,0.04480892,1333.4663897671553,1.5470418,4.480892,3509.061
0.013863005,269.3032298088074,10.0,100,-1.0,1.3863006,1125.1812,2989.4688,6100,0.4189424,28.173792,1814.9713,537528,,16.643879,10.0,15661702.0,963.34973,9.982304,458.48618,61,3.1024075,1319.5011,,1329.4834,[-0.938  1.416 -2.54  -1.769],0.06859571,0.0006859571,0.031024074,133.98,0.2470257,1329.4833563548777,3.549398,24.70257,2979.4863
0.011082245,275.7182652950287,10.0,100,-1.0,1.1082245,1134.3899,2369.3389,6200,0.4189424,63.792793,1497.708,550476,,67.40963,10.0,1479594.4,994.2766,119.87862,411.04828,62,0.77056867,1164.5815,,1284.4602,[-0.96   1.457 -2.553 -1.715],0.23523624,0.0023523623,0.007705686,129.48,0.034683377,1284.4602499735056,1.5675752,3.4683378,2249.4602
0.0102746105,281.27099800109863,10.0,100,-1.0,1.027461,964.6087,3379.1445,6300,0.4189424,94.75303,1389.7721,564089,,95.07997,10.0,321719.06,937.1067,9.981101,432.61935,63,0.23372462,1340.9847,,1350.9658,[-0.95   1.471 -2.575 -1.761],0.5062827,0.005062827,0.0023372462,136.13,0.01755627,1350.96578820382,1.0553752,1.755627,3369.1633
0.018901525,288.24725556373596,10.0,100,-1.0,1.8901525,1446.8091,2339.5732,6400,0.4189424,9.649803,2369.217,577528,,8.172386,10.0,51217004.0,1047.0234,9.980947,403.3131,64,6.335911,1323.5804,,1333.5615,[-0.945  1.475 -2.603 -1.755],0.004195833,4.195833e-05,0.06335911,134.39,0.5629812,1333.5615179799354,10.3629055,56.29812,2329.5923
0.013034344,294.58827567100525,10.0,100,-1.0,1.3034343,1355.8206,2669.6125,6500,0.4189424,36.23191,1899.0062,591942,,47.096527,10.0,3760821.0,1104.1007,239.80284,440.9457,65,1.3814552,1191.2574,,1431.0603,[-0.874  1.439 -2.597 -1.781],0.028717924,0.00028717922,0.013814554,144.14,0.06528261,1431.0602806643926,2.7599978,6.528261,2429.8098
0.013164997,300.97766399383545,10.0,100,-1.0,1.3164996,1254.0519,2449.5217,6600,0.4189424,23.05036,1878.9196,605843,,22.1387,10.0,14695699.0,1079.8116,,398.9286,66,2.4689116,1379.8157,,1379.8157,[-0.857  1.418 -2.604 -1.838],0.027716782,0.00027716783,0.024689114,139.01,0.17140491,1379.8155929140132,4.338327,17.140491,2449.5217
0.011169842,308.0996661186218,10.0,100,-1.0,1.1169842,1212.407,2419.6729,6700,0.4189424,68.75461,1569.8044,619652,,72.95244,10.0,1203596.6,1074.27,169.87865,352.56372,67,0.68012875,1200.7397,,1370.6183,[-0.857  1.387 -2.471 -1.903],0.33708104,0.0033708103,0.0068012876,138.09,0.03684586,1370.618295493255,1.454448,3.684586,2249.7942
0.010075615,314.01019382476807,10.0,100,-1.0,1.0075614,1052.7655,3179.5942,6800,0.4189424,97.982605,1446.1732,634111,,97.91253,10.0,583802.1,1046.1667,589.73206,440.13293,68,0.147116,845.8538,,1435.5859,[-0.877  1.399 -2.468 -1.869],0.6649958,0.006649958,0.0014711601,144.59,0.015815992,1435.58593577691,1.0205894,1.5815992,2589.8623
0.011861124,320.5707139968872,10.0,100,-1.0,1.1861124,1311.5166,2739.6067,6900,0.4189424,34.421017,1883.4191,648381,,34.417126,10.0,13772579.0,1081.1663,129.90381,393.2607,69,1.6373206,1286.7944,,1416.6982,[-0.881  1.41  -2.465 -1.868],0.0044082296,4.4082295e-05,0.016373206,142.7,0.1347542,1416.6982612621134,2.9052017,13.47542,2609.703
0.011770389,326.3270881175995,10.0,100,-1.0,1.1770389,1227.7583,2539.6162,7000,0.4189424,45.047123,1691.1841,662081,,49.15479,10.0,5356856.0,1048.7021,,377.19287,70,1.1971068,1359.7405,,1359.7405,[-0.852  1.373 -2.479 -1.919],0.069967315,0.00069967314,0.011971069,137.0,0.0868311,1359.740371388913,2.2198975,8.68311,2539.6162
0.0101287365,331.19738698005676,10.0,100,-1.0,1.0128736,1110.0463,2549.6758,7100,0.4189424,95.63187,1429.3685,676151,,96.17666,10.0,245576.88,1084.4263,9.981758,329.0388,71,0.20194906,1386.7147,,1396.6965,[-0.842  1.403 -2.487 -1.896],0.5698569,0.0056985687,0.0020194906,140.7,0.01565559,1396.6965120737107,1.0456766,1.5655591,2539.694
