BatchSize,StepSize,NatGradInftyNorm,VarJ,NatGrad2Norm,AvgRet,AvgEpLen,J
100,0.01920983076277744,29.851774368400644,136.82936804950256,46.4444327820303,121.72292428608984,13.18,121.72292428608984
100,0.005437538621885911,145.94741834709032,618.8749704508235,180.0635032832162,219.96575081359595,23.01,219.96575081359595
100,0.005320017301096283,174.98298100060384,823.2976540519227,208.99284884688367,288.53156903250624,29.86,288.53156903250624
100,0.0020147572010937123,688.2489424929515,3357.4371052032884,708.3084466713424,713.38220253665,72.29,713.38220253665
100,0.001687585210128836,536.5972359647503,4004.679268804965,716.7279894957836,1157.4155504552004,116.58,1157.4155504552004
100,0.0018690784049129226,280.08196121077,2618.405064357163,452.28950215948237,1558.9866832184312,156.55,1558.9866832184312
100,0.0030429640008388477,172.55497918788427,1223.807042697932,286.2111241456141,1792.2325125670131,179.62,1792.2325125670131
100,0.007218725031209096,50.08715065312901,362.2349779191675,86.69614792006044,1930.580692995533,193.25,1930.580692995533
100,0.025941300040316025,17.93760986420232,42.56363712960952,24.118199019204862,1987.6797914648614,198.83,1987.6797914648614
100,0.037672093734386305,10.85384373652357,33.21832910536272,15.194806377049604,1990.5069729916704,199.1,1990.5069729916704
100,0.1639714368338579,3.701134167683106,1.0127710036048911,3.9954380836243417,1998.9056331112981,199.91,1998.9056331112981
100,16.693755185884598,0.027194980846200457,8.338264036848079e-05,0.03722911309445603,1999.9277335834504,200.0,1999.9277335834504
100,40.055399171655225,0.009320970898226562,2.4867684794117863e-05,0.013412064709834155,1999.9541081142424,200.0,1999.9541081142424
100,69.02151252972934,0.003413498328293981,1.1281530668305213e-05,0.006172264816588522,1999.9627602005005,200.0,1999.9627602005005
100,0.0917944255294588,4.488391882509936,3.3536916888961326,6.503809088140196,1997.3648329704115,199.76,1997.3648329704115
100,101.11806352820425,0.0033456860821061175,5.721979377791982e-06,0.005606389881919509,1999.9714197063447,200.0,1999.9714197063447
100,128.4572689949782,0.002786964951689248,6.0557059175070285e-06,0.00461944575600577,1999.972625694275,200.0,1999.972625694275
100,159.75127621240318,0.0033603770326248415,4.248135969030248e-06,0.0037839212535512,1999.972376241684,200.0,1999.972376241684
100,126.80865079246489,0.0028000872614323945,5.597276182779201e-06,0.004299481827564082,1999.9739306163788,200.0,1999.9739306163788
