ESSRenyi,ESSClassic,AvgNormIw,VarVanillaIw,VarDiscRet,VarJ,VarRet,MinVanillaIw,MaxVanillaIw,eRenyi2,AvgDiscRet,AvgVanillaIw,BatchSize,J,AvgRet,VanillaAvgRet,AvgEpLen,VarNormIw,MinNormIw,Bound,MaxNormIw
38.12018402880056,1.0406279962704845,0.01,160549.38,156.47195133973986,7.860347,156.47195133973986,0.08850287,4007.6697,2.6232822,-4.316365307244772,40.882854,100,36.79829,-4.316365307244772,-4.316365307244772,500.0,0.009605639,2.1647918e-05,31.094006,0.9802813
14.50787553822946,1.109631601635857,0.01,9394.508,196.64751188352412,29.73999,196.64751188352412,0.0008697086,969.74695,6.892808,-2.1367429774061133,10.215673,100,56.662495,-2.1367429774061133,-2.1367429774061133,500.0,0.009002021,8.513473e-07,43.46055,0.9492736
22.18349295405166,1.072360920935523,0.01,19208.87,259.44992243659374,16.534685,259.44992243659374,0.005433601,1386.4474,4.5078564,-0.26646382596715895,14.357544,100,49.405605,-0.26646382596715895,-0.26646382596715895,500.0,0.009318402,3.7844918e-06,40.274635,0.9656578
20.958374907258168,1.0990711100435764,0.01,15349.555,500.2660985178605,32.105034,500.2660985178605,0.0050540315,1239.514,4.7713623,4.818302714930893,12.995056,100,77.844826,4.818302714930893,4.818302714930893,500.0,0.009089488,3.889196e-06,62.92493,0.95383507
17.836879314997805,1.1311964662920166,0.01,25187.053,482.6527139287092,32.596214,482.6527139287092,0.0008064105,1587.9834,5.606362,6.355168945827622,16.890623,100,65.471016,6.355168945827622,6.355168945827622,500.0,0.008828481,4.774309e-07,51.74641,0.9401568
32.89969387618234,1.0773015871934737,0.009999999,36585.184,407.9068312885494,18.240288,407.9068312885494,0.028258879,1913.425,3.039542,9.37602071181468,19.860533,100,70.30024,9.37602071181468,9.37602071181468,500.0,0.009275203,1.4228662e-05,59.70979,0.9634309
99.99980926550052,1.0008395053899244,0.010000002,126010370.0,658.7612292371809,0.2078809,658.7612292371809,0.0011903009,112254.81,1.0000019,14.53280417420964,1123.0192,100,66.30808,14.53280417420964,14.53280417420964,500.0,0.009991526,1.05991145e-08,60.55665,0.9995805
99.99977350286287,1.0022286257023207,0.010000002,22683770.0,784.1243177361557,0.51688683,784.1243177361557,4.8714146e-06,47628.01,1.0000023,13.532701418382338,476.81055,100,69.75296,13.532701418382338,13.532701418382338,500.0,0.009977541,1.0216667e-10,62.78995,0.99888754
99.99985694905718,1.0003910918329826,0.01,370902700.0,681.7136024642962,0.12747824,681.7136024642962,0.00050905166,192588.69,1.0000014,3.546084622983873,1926.2634,100,68.98083,3.546084622983873,3.546084622983873,500.0,0.009996052,2.6426898e-09,62.815536,0.9998045
99.9997377402508,1.0005070132959661,0.009999998,330011780.0,786.0781311157259,0.08187048,786.0781311157259,0.006582902,181662.73,1.0000026,22.39773178839664,1817.0878,100,59.825085,22.39773178839664,22.39773178839664,500.0,0.009994882,3.6227757e-08,52.946686,0.99974656
99.99982118638542,1.000249131794373,0.01,216516270.0,787.1523289174219,0.026955958,787.1523289174219,3.5269146e-08,147145.14,1.0000018,24.174202899685696,1471.6346,100,68.687225,24.174202899685696,24.174202899685696,500.0,0.009997486,2.3965966e-13,61.075264,0.9998755
