ESSRenyi,AvgNormIw,MinVanillaIw,eRenyi2,VarDiscRet,VarJ,MinNormIw,Bound,ESSClassic,AvgEpLen,J,AvgRet,BatchSize,VarVanillaIw,MaxVanillaIw,VarNormIw,AvgVanillaIw,MaxNormIw,VarRet,AvgDiscRet
100.0,0.009999998,1.0,1.0,48.22225488604865,6.9094157,0.01,-0.58403015,100.0,200.0,4.4703484e-08,-7.874260753307134,100,,1.0,3.5044917e-18,1.0,0.01,48.22225488604865,4.796163466380677e-16
100.0,0.009999998,1.0,1.0,53.01124217220443,7.2443857,0.01,-0.61234415,100.0,200.0,1.8626451e-08,-7.192651385402395,100,,1.0,3.5044917e-18,1.0,0.01,53.01124217220443,-1.1546319456101628e-16
100.0,0.009999998,1.0,1.0,52.81551564562417,7.2309995,0.01,-0.6112126,100.0,200.0,5.9604645e-08,-7.557771725002619,100,,1.0,3.5044917e-18,1.0,0.01,52.815515645624174,-1.5010215292932116e-15
100.0,0.009999998,1.0,1.0,46.8144651700827,6.807813,0.01,-0.5754422,100.0,200.0,-4.4703484e-08,-9.283179482448428,100,,1.0,3.5044917e-18,1.0,0.01,46.8144651700827,2.504663143554353e-15
100.0,0.009999998,1.0,1.0,52.45994742776286,7.2066183,0.01,-0.6091517,100.0,200.0,-1.4901161e-08,-8.919844970785995,100,,1.0,3.5044917e-18,1.0,0.01,52.45994742776286,-6.838973831690964e-16
100.0,0.009999998,1.0,1.0,49.16094382373479,6.976341,0.01,-0.5896871,100.0,200.0,-4.4703484e-08,-7.580616081649921,100,,1.0,3.5044917e-18,1.0,0.01,49.16094382373479,1.0658141036401502e-16
100.0,0.009999998,1.0,1.0,60.915329323182895,7.765705,0.01,-0.65640944,100.0,200.0,4.4703484e-08,-8.288093553926439,100,,1.0,3.5044917e-18,1.0,0.01,60.915329323182895,7.815970093361102e-16
100.0,0.009999998,1.0,1.0,51.065383891449414,7.110185,0.01,-0.60100055,100.0,200.0,-5.9604645e-08,-7.143681425569485,100,,1.0,3.5044917e-18,1.0,0.01,51.065383891449414,2.575717417130363e-16
100.0,0.009999998,1.0,1.0,52.66126150737372,7.2204323,0.01,-0.6103194,100.0,200.0,2.9802322e-08,-7.922232469457842,100,,1.0,3.5044917e-18,1.0,0.01,52.66126150737372,7.460698725481052e-16
100.0,0.009999998,1.0,1.0,52.014819086095144,7.1759787,0.01,-0.6065618,100.0,200.0,1.1920929e-07,-8.193713448367497,100,,1.0,3.5044917e-18,1.0,0.01,52.014819086095144,2.3803181647963358e-15
100.0,0.009999998,1.0,1.0,61.4014007351895,7.7966266,0.01,-0.6590232,100.0,200.0,-2.9802322e-08,-8.48395713684336,100,,1.0,3.5044917e-18,1.0,0.01,61.4014007351895,1.2789769243681803e-15
100.0,0.009999998,1.0,1.0,51.05968619557851,7.1097884,0.01,-0.6009668,100.0,200.0,-1.4901161e-08,-8.036725798746247,100,,1.0,3.5044917e-18,1.0,0.01,51.059686195578514,-4.973799150320702e-16
100.0,0.009999998,1.0,1.0,59.20241539581256,7.655742,0.01,-0.6471147,100.0,200.0,7.4505806e-08,-8.011022216902754,100,,1.0,3.5044917e-18,1.0,0.01,59.20241539581255,-1.3944401189291967e-15
100.0,0.009999998,1.0,1.0,57.07496496331389,7.516928,0.01,-0.6353814,100.0,200.0,-8.940697e-08,-9.048165989980134,100,,1.0,3.5044917e-18,1.0,0.01,57.07496496331389,-1.2789769243681803e-15
100.0,0.009999998,1.0,1.0,48.79101468538097,6.9500437,0.01,-0.58746415,100.0,200.0,-8.940697e-08,-7.919544871802266,100,,1.0,3.5044917e-18,1.0,0.01,48.79101468538097,-6.217248937900876e-16
100.0,0.009999998,1.0,1.0,53.84670361351276,7.301249,0.01,-0.61715066,100.0,200.0,-9.685755e-08,-8.40946807711406,100,,1.0,3.5044917e-18,1.0,0.01,53.846703613512766,-2.3092638912203257e-16
100.0,0.009999998,1.0,1.0,51.68491737721136,7.153186,0.01,-0.6046352,100.0,200.0,1.0430813e-07,-8.913796676670701,100,,1.0,3.5044917e-18,1.0,0.01,51.68491737721136,1.1723955140041654e-15
100.0,0.009999998,1.0,1.0,51.40971636938343,7.134116,0.01,-0.60302347,100.0,200.0,2.9802322e-08,-9.293389605071711,100,,1.0,3.5044917e-18,1.0,0.01,51.409716369383446,-9.592326932761353e-16
100.0,0.009999998,1.0,1.0,44.54328723448527,6.6406217,0.01,-0.56130993,100.0,200.0,-1.4901161e-08,-6.916096642432226,100,,1.0,3.5044917e-18,1.0,0.01,44.54328723448527,-1.7763568394002505e-17
100.0,0.009999998,1.0,1.0,47.06251882569919,6.825825,0.01,-0.5769645,100.0,200.0,5.9604645e-08,-7.661120975737274,100,,1.0,3.5044917e-18,1.0,0.01,47.06251882569919,1.509903313490213e-16
100.0,0.009999998,1.0,1.0,54.02078549857378,7.3130417,0.01,-0.61814743,100.0,200.0,-7.450581e-09,-8.693949037384302,100,,1.0,3.5044917e-18,1.0,0.01,54.02078549857378,4.973799150320702e-16
100.0,0.009999998,1.0,1.0,46.78497806297912,6.805669,0.01,-0.57526076,100.0,200.0,-2.2351742e-08,-7.736184050165844,100,,1.0,3.5044917e-18,1.0,0.01,46.78497806297912,9.769962616701378e-17
100.0,0.009999998,1.0,1.0,56.81995530682785,7.500117,0.01,-0.6339602,100.0,200.0,-7.4505806e-08,-8.869466819816232,100,,1.0,3.5044917e-18,1.0,0.01,56.81995530682785,-9.769962616701378e-16
100.0,0.009999998,1.0,1.0,53.185467461939574,7.256281,0.01,-0.6133496,100.0,200.0,-7.0780516e-08,-7.999739541814351,100,,1.0,3.5044917e-18,1.0,0.01,53.18546746193957,-8.348877145181177e-16
100.0,0.009999998,1.0,1.0,54.85024532508837,7.368972,0.01,-0.6228749,100.0,200.0,-5.2154064e-08,-8.924215937271605,100,,1.0,3.5044917e-18,1.0,0.01,54.85024532508837,2.149391775674303e-15
100.0,0.009999998,1.0,1.0,53.16111208129621,7.254619,0.01,-0.61320907,100.0,200.0,-7.450581e-09,-7.293113531431758,100,,1.0,3.5044917e-18,1.0,0.01,53.16111208129621,-3.552713678800501e-17
100.0,0.009999998,1.0,1.0,46.375057371590366,6.7757883,0.01,-0.57273513,100.0,200.0,4.4703484e-08,-7.62641222533853,100,,1.0,3.5044917e-18,1.0,0.01,46.375057371590366,1.0835776720341528e-15
100.0,0.009999998,1.0,1.0,52.820456749381776,7.2313385,0.01,-0.6112413,100.0,200.0,-1.4901161e-08,-7.873487591880418,100,,1.0,3.5044917e-18,1.0,0.01,52.820456749381776,-6.661338147750939e-16
100.0,0.009999998,1.0,1.0,50.73206193606201,7.0869412,0.01,-0.5990359,100.0,200.0,-2.9802322e-08,-7.112631905544263,100,,1.0,3.5044917e-18,1.0,0.01,50.73206193606201,4.973799150320702e-16
100.0,0.009999998,1.0,1.0,46.803743050824096,6.807033,0.01,-0.5753761,100.0,200.0,2.9802322e-08,-7.191675901440323,100,,1.0,3.5044917e-18,1.0,0.01,46.803743050824096,-1.8118839761882555e-15
100.0,0.009999998,1.0,1.0,48.08068003548287,6.899266,0.01,-0.58317214,100.0,200.0,2.2351742e-08,-7.7542021234241085,100,,1.0,3.5044917e-18,1.0,0.01,48.08068003548287,-6.039613253960852e-16
100.0,0.009999998,1.0,1.0,66.33875332852553,8.104034,0.01,-0.6850073,100.0,200.0,6.7055225e-08,-8.940080836769626,100,,1.0,3.5044917e-18,1.0,0.01,66.33875332852553,5.684341886080802e-16
100.0,0.009999998,1.0,1.0,42.55331189706838,6.4905915,0.01,-0.54862833,100.0,200.0,-1.4901161e-08,-8.115990026696165,100,,1.0,3.5044917e-18,1.0,0.01,42.55331189706838,-3.641531520770513e-16
100.0,0.009999998,1.0,1.0,55.86354353471691,7.4367275,0.01,-0.6286021,100.0,200.0,8.940697e-08,-8.402658543223545,100,,1.0,3.5044917e-18,1.0,0.01,55.86354353471691,-1.5543122344752192e-15
100.0,0.009999998,1.0,1.0,52.63372852317184,7.2185445,0.01,-0.6101598,100.0,200.0,-1.1175871e-08,-9.013913749095895,100,,1.0,3.5044917e-18,1.0,0.01,52.63372852317184,-8.881784197001253e-17
100.0,0.009999998,1.0,1.0,53.88704781820142,7.3039837,0.01,-0.61738175,100.0,200.0,-2.9802322e-08,-8.237502022419687,100,,1.0,3.5044917e-18,1.0,0.01,53.88704781820142,4.4408920985006264e-17
100.0,0.009999998,1.0,1.0,52.778297384259446,7.2284517,0.01,-0.6109972,100.0,200.0,,-7.368940763922831,100,,1.0,3.5044917e-18,1.0,0.01,52.778297384259446,1.7763568394002505e-17
100.0,0.009999998,1.0,1.0,55.6434835721947,7.422065,0.01,-0.6273626,100.0,200.0,8.195639e-08,-8.098626479269685,100,,1.0,3.5044917e-18,1.0,0.01,55.6434835721947,-1.865174681370263e-15
100.0,0.009999998,1.0,1.0,53.78934759936143,7.2973595,0.01,-0.61682165,100.0,200.0,1.4901161e-08,-8.244719347979114,100,,1.0,3.5044917e-18,1.0,0.01,53.78934759936142,-2.3980817331903383e-15
100.0,0.009999998,1.0,1.0,49.97279049926125,7.033709,0.01,-0.59453624,100.0,200.0,-9.313226e-08,-7.71934583419502,100,,1.0,3.5044917e-18,1.0,0.01,49.97279049926125,-8.615330671091215e-16
100.0,0.009999998,1.0,1.0,54.74401068978105,7.361832,0.01,-0.62227136,100.0,200.0,1.8626451e-08,-7.722025438156785,100,,1.0,3.5044917e-18,1.0,0.01,54.74401068978105,-2.220446049250313e-16
100.0,0.009999998,1.0,1.0,43.293126626627135,6.5467696,0.01,-0.5533768,100.0,200.0,6.7055225e-08,-7.6536155996098145,100,,1.0,3.5044917e-18,1.0,0.01,43.293126626627135,4.884981308350689e-16
100.0,0.009999998,1.0,1.0,53.791556246106694,7.297509,0.01,-0.6168344,100.0,200.0,1.4901161e-08,-10.28901363564507,100,,1.0,3.5044917e-18,1.0,0.01,53.791556246106694,1.838529328779259e-15
100.0,0.009999998,1.0,1.0,61.95195543905818,7.831503,0.01,-0.66197115,100.0,200.0,-4.4703484e-08,-8.429649980066142,100,,1.0,3.5044917e-18,1.0,0.01,61.95195543905818,6.217248937900876e-16
100.0,0.009999998,1.0,1.0,62.53625428290877,7.8683476,0.01,-0.6650855,100.0,200.0,-5.9604645e-08,-8.404909491423044,100,,1.0,3.5044917e-18,1.0,0.01,62.53625428290877,3.9968028886505636e-16
100.0,0.009999998,1.0,1.0,53.20863661034537,7.2578616,0.01,-0.6134832,100.0,200.0,-1.0430813e-07,-7.879112774600347,100,,1.0,3.5044917e-18,1.0,0.01,53.20863661034537,2.1227464230832994e-15
100.0,0.009999998,1.0,1.0,53.75428412922843,7.29498,0.01,-0.6166206,100.0,200.0,-2.9802322e-08,-8.584134786828637,100,,1.0,3.5044917e-18,1.0,0.01,53.754284129228424,-9.947598300641404e-16
100.0,0.009999998,1.0,1.0,47.47054220575348,6.855351,0.01,-0.57946026,100.0,200.0,6.146729e-08,-7.923619854342829,100,,1.0,3.5044917e-18,1.0,0.01,47.47054220575348,-8.881784197001253e-18
100.0,0.009999998,1.0,1.0,53.625296781400905,7.286223,0.01,-0.6158805,100.0,200.0,7.4505806e-08,-7.82769878495269,100,,1.0,3.5044917e-18,1.0,0.01,53.625296781400905,1.3322676295501878e-16
100.0,0.009999998,1.0,1.0,54.744004165264194,7.361831,0.01,-0.6222714,100.0,200.0,-1.4901161e-08,-8.856828625321556,100,,1.0,3.5044917e-18,1.0,0.01,54.744004165264194,-4.3520742565306136e-16
100.0,0.009999998,1.0,1.0,56.019487594188895,7.447099,0.01,-0.6294789,100.0,200.0,-1.4901161e-08,-8.135169137545216,100,,1.0,3.5044917e-18,1.0,0.01,56.019487594188895,8.437694987151189e-16
100.0,0.009999998,1.0,1.0,56.623794636135614,7.4871593,0.01,-0.6328649,100.0,200.0,3.7252903e-08,-9.131493989747689,100,,1.0,3.5044917e-18,1.0,0.01,56.623794636135614,7.371880883511039e-16
100.0,0.009999998,1.0,1.0,53.186690342889904,7.256364,0.01,-0.6133566,100.0,200.0,-3.7252903e-08,-8.850710590602585,100,,1.0,3.5044917e-18,1.0,0.01,53.1866903428899,1.1723955140041654e-15
100.0,0.009999998,1.0,1.0,57.35456849127014,7.5353184,0.01,-0.63693565,100.0,200.0,8.940697e-08,-8.10397232092388,100,,1.0,3.5044917e-18,1.0,0.01,57.35456849127014,-1.6253665080512292e-15
100.0,0.009999998,1.0,1.0,55.75371465251318,7.429413,0.01,-0.62798387,100.0,200.0,-2.9802322e-08,-8.527781775441044,100,,1.0,3.5044917e-18,1.0,0.01,55.75371465251318,-2.6645352591003756e-16
100.0,0.009999998,1.0,1.0,39.31458971094628,6.238705,0.01,-0.5273372,100.0,200.0,-2.6077032e-08,-6.063589430695933,100,,1.0,3.5044917e-18,1.0,0.01,39.31458971094627,-4.440892098500626e-16
100.0,0.009999998,1.0,1.0,52.28938936040814,7.1948934,0.01,-0.6081607,100.0,200.0,-1.1920929e-07,-8.136678894084131,100,,1.0,3.5044917e-18,1.0,0.01,52.28938936040814,1.483257960899209e-15
100.0,0.009999998,1.0,1.0,53.62796813120417,7.286404,0.01,-0.61589575,100.0,200.0,2.6077032e-08,-7.078981751025496,100,,1.0,3.5044917e-18,1.0,0.01,53.62796813120417,-4.4408920985006264e-17
100.0,0.009999998,1.0,1.0,55.56337308822047,7.41672,0.01,-0.6269111,100.0,200.0,-2.9802322e-08,-8.950424298174466,100,,1.0,3.5044917e-18,1.0,0.01,55.56337308822047,3.375077994860476e-16
100.0,0.009999998,1.0,1.0,54.348953162395624,7.3352203,0.01,-0.620022,100.0,200.0,-3.3527613e-08,-10.071401765245746,100,,1.0,3.5044917e-18,1.0,0.01,54.34895316239561,1.1191048088221578e-15
100.0,0.009999998,1.0,1.0,52.81102389795094,7.2306924,0.01,-0.6111866,100.0,200.0,-1.4901161e-08,-8.627125754330256,100,,1.0,3.5044917e-18,1.0,0.01,52.81102389795094,-3.552713678800501e-16
100.0,0.009999998,1.0,1.0,54.94184352554989,7.3751216,0.01,-0.6233948,100.0,200.0,8.940697e-08,-7.8210335386044685,100,,1.0,3.5044917e-18,1.0,0.01,54.94184352554989,-6.394884621840901e-16
100.0,0.009999998,1.0,1.0,55.30144406524368,7.399218,0.01,-0.6254314,100.0,200.0,-2.9802322e-08,-7.801034307964897,100,,1.0,3.5044917e-18,1.0,0.01,55.30144406524368,3.4638958368304885e-16
100.0,0.009999998,1.0,1.0,45.454645604326174,6.708211,0.01,-0.5670229,100.0,200.0,2.2351742e-08,-7.9545439504767295,100,,1.0,3.5044917e-18,1.0,0.01,45.45464560432617,-5.417888360170764e-16
100.0,0.009999998,1.0,1.0,54.144848814165634,7.321434,0.01,-0.6188567,100.0,200.0,4.4703484e-08,-8.421358183421697,100,,1.0,3.5044917e-18,1.0,0.01,54.144848814165634,-7.194245199571015e-16
100.0,0.009999998,1.0,1.0,54.296397800479895,7.331673,0.01,-0.6197223,100.0,200.0,,-8.472407303146788,100,,1.0,3.5044917e-18,1.0,0.01,54.29639780047989,-8.881784197001252e-16
100.0,0.009999998,1.0,1.0,54.408806092614114,7.339258,0.01,-0.6203633,100.0,200.0,-2.9802322e-08,-8.930351538522629,100,,1.0,3.5044917e-18,1.0,0.01,54.408806092614114,6.750155989720952e-16
100.0,0.009999998,1.0,1.0,39.308580482669285,6.2382283,0.01,-0.52729684,100.0,200.0,1.4901161e-08,-6.7654067148478125,100,,1.0,3.5044917e-18,1.0,0.01,39.30858048266927,1.1368683772161603e-15
100.0,0.009999998,1.0,1.0,59.275989064992004,7.6604977,0.01,-0.64751667,100.0,200.0,3.7252903e-08,-8.09825726090778,100,,1.0,3.5044917e-18,1.0,0.01,59.275989064992004,-1.3322676295501878e-16
