VarJ,VarNormIw,IterType,Delta,AvgNormIw,ESSRenyi,VarVanillaIw,VarRet,Bound,VarDiscRet,AvgDiscRet,MaxNormIw,ESSClassic,MaxVanillaIw,AvgEpLen,EpsThisIter,AvgRet,VanillaAvgRet,MinNormIw,eRenyi2,AvgVanillaIw,MinVanillaIw,J,BatchSize
86.9293,5.4346e-20,2,0.8,0.0025,500.0,,6818.73431461,-41.6524,6818.73431461,-43.8665516025,0.0025,400.0,1.0,201.91,100,-43.8665516025,-43.8665516025,0.0025,1.0,1.0,1.0,-38.5842,500
499.399,0.000254613,1,0.8,0.002,8.33383775161,220.474,7206.36256967,32.1252,7206.36256967,-40.8186820506,0.22478,7.74883224198,209.168,207.23,100,-40.8186820506,-40.8186820506,,59.9964,1.8611,,54.9091,500
83.5699,3.50449e-18,2,0.8,0.01,500.0,,7054.46964541,-50.1686,7054.46964541,-44.1843539933,0.01,100.0,1.0,195.98,100,-44.1843539933,-44.1843539933,0.01,1.0,1.0,1.0,-44.1844,500
84.4291,2.1793e-19,2,0.8,0.005,500.0,,7331.14292472,-51.6723,7331.14292472,-49.6221220838,0.005,200.000000102,1.0,175.31,100,-49.6221220838,-49.6221220838,0.005,1.0,1.0,1.0,-46.9032,500
87.2885,5.43914e-20,2,0.8,0.00333333,500.0,,8425.57363017,-44.2146,8425.57363017,-27.1555510551,0.00333333,299.999969474,1.0,231.48,100,-27.1555510551,-27.1555510551,0.00333333,1.0,1.0,1.0,-40.3207,500
86.8375,5.4346e-20,2,0.8,0.0025,500.0,,7346.43446199,-42.0555,7346.43446199,-33.7711411075,0.0025,400.0,1.0,227.07,100,-33.7711411075,-33.7711411075,0.0025,1.0,1.0,1.0,-38.6833,500
499.029,0.000338338,1,0.8,0.002,9.89227270346,154.082,6954.75967148,31.4834,6954.75967148,-40.9247028369,0.358251,5.8537572057,241.762,210.6,100,-40.9247028369,-40.9247028369,,50.5445,1.34968,,52.927,500
91.2006,3.50449e-18,2,0.8,0.01,500.0,,8401.56940426,-35.9885,8401.56940426,-28.9620842119,0.01,100.0,1.0,233.87,100,-28.9620842119,-28.9620842119,0.01,1.0,1.0,1.0,-28.9621,500
86.1635,2.1793e-19,2,0.8,0.005,500.0,,6405.02092096,-43.6718,6405.02092096,-48.444629269,0.005,200.000000102,1.0,186.2,100,-48.444629269,-48.444629269,0.005,1.0,1.0,1.0,-38.7034,500
87.0792,5.43914e-20,2,0.8,0.00333333,500.0,,7956.7992473,-40.8106,7956.7992473,-32.8548206495,0.00333333,299.999969474,1.0,226.03,100,-32.8548206495,-32.8548206495,0.00333333,1.0,1.0,1.0,-36.7538,500
87.6077,5.4346e-20,2,0.8,0.0025,500.0,,7953.44877492,-37.7144,7953.44877492,-26.5430359767,0.0025,400.0,1.0,243.65,100,-26.5430359767,-26.5430359767,0.0025,1.0,1.0,1.0,-34.2011,500
299.806,0.000388127,1,0.8,0.002,4.3836003475,463.586,6374.07790683,44.6876,6374.07790683,-44.953942495,0.342844,5.11050109127,374.692,211.06,100,-44.953942495,-44.953942495,1.61425e-29,114.061,2.18579,1.76421e-26,78.2474,500
80.5158,3.50449e-18,2,0.8,0.01,500.0,,6548.2799536,-53.489,6548.2799536,-47.4089249793,0.01,100.0,1.0,193.71,100,-47.4089249793,-47.4089249793,0.01,1.0,1.0,1.0,-47.4089,500
82.089,2.1793e-19,2,0.8,0.005,500.0,,7013.383296,-46.6507,7013.383296,-37.2938938352,0.005,200.000000102,1.0,214.96,100,-37.2938938352,-37.2938938352,0.005,1.0,1.0,1.0,-42.3514,500
84.2843,5.43914e-20,2,0.8,0.00333333,500.0,,7909.75265054,-45.0888,7909.75265054,-39.9986764796,0.00333333,299.999969474,1.0,199.86,100,-39.9986764796,-39.9986764796,0.00333333,1.0,1.0,1.0,-41.5672,500
83.6011,5.4346e-20,2,0.8,0.0025,500.0,,6687.12192768,-46.0723,6687.12192768,-47.312356707,0.0025,400.0,1.0,190.8,100,-47.312356707,-47.312356707,0.0025,1.0,1.0,1.0,-43.0035,500
85.7277,2.04998e-08,1,0.8,0.002,497.148360294,0.00510738,8077.2601637,-44.101,8077.2601637,-37.9747457423,0.00273759,497.45579038,1.36644,208.9,100,-37.9747457423,-37.9747457423,0.00181898,1.00574,0.998284,0.907929,-41.2721,500
78.9707,3.50449e-18,2,0.8,0.01,500.0,,6299.37213789,-54.7321,6299.37213789,-48.750928711,0.01,100.0,1.0,188.43,100,-48.750928711,-48.750928711,0.01,1.0,1.0,1.0,-48.7509,500
81.6043,2.1793e-19,2,0.8,0.005,500.0,,7147.59040282,-51.2457,7147.59040282,-45.2818945782,0.005,200.000000102,1.0,193.71,100,-45.2818945782,-45.2818945782,0.005,1.0,1.0,1.0,-47.0164,500
82.4163,5.43914e-20,2,0.8,0.00333333,500.0,,7129.59366376,-50.1709,7129.59366376,-46.1202560587,0.00333333,299.999969474,1.0,187.1,100,-46.1202560587,-46.1202560587,0.00333333,1.0,1.0,1.0,-46.7177,500
83.2579,5.4346e-20,2,0.8,0.0025,500.0,,7408.40448,-48.5587,7408.40448,-42.1194381343,0.0025,400.0,1.0,200.68,100,-42.1194381343,-42.1194381343,0.0025,1.0,1.0,1.0,-45.5681,500
88.5203,1.47827e-07,1,0.8,0.002,478.647522762,0.0369131,8165.5418652,-43.1745,8165.5418652,-31.6702421087,0.00472459,482.214580606,2.3609,224.98,100,-31.6702421087,-31.6702421087,0.00129642,1.04461,0.999408,0.647825,-40.2506,500
84.996,3.50449e-18,2,0.8,0.01,500.0,,7297.29885854,-46.025,7297.29885854,-40.0874980605,0.01,100.0,1.0,201.14,100,-40.0874980605,-40.0874980605,0.01,1.0,1.0,1.0,-40.0875,500
84.7186,2.1793e-19,2,0.8,0.005,500.0,,7198.5801192,-45.7585,7198.5801192,-42.7508688261,0.005,200.000000102,1.0,197.4,100,-42.7508688261,-42.7508688261,0.005,1.0,1.0,1.0,-41.4192,500
85.1163,5.43914e-20,2,0.8,0.00333333,500.0,,7440.90070805,-46.4575,7440.90070805,-45.9050969857,0.00333333,299.999969474,1.0,191.84,100,-45.9050969857,-45.9050969857,0.00333333,1.0,1.0,1.0,-42.9145,500
85.299,5.4346e-20,2,0.8,0.0025,500.0,,7438.81770581,-45.3441,7438.81770581,-40.3595654758,0.0025,400.0,1.0,202.42,100,-40.3595654758,-40.3595654758,0.0025,1.0,1.0,1.0,-42.2758,500
168.059,8.63851e-06,1,0.8,0.002,185.419169909,2.35266,8093.87312996,-29.4607,8093.87312996,-16.0707984951,0.0294696,158.463036059,15.3792,271.75,100,-16.0707984951,-16.0707984951,7.23703e-06,2.69659,1.04374,0.00377677,-24.954,500
91.1187,3.50449e-18,2,0.8,0.01,500.0,,8386.49028613,-38.0126,8386.49028613,-31.9687079864,0.01,100.0,1.0,217.8,100,-31.9687079864,-31.9687079864,0.01,1.0,1.0,1.0,-31.9687,500
87.1597,2.1793e-19,2,0.8,0.005,500.0,,6789.52044319,-45.469,6789.52044319,-50.3744128417,0.005,200.000000102,1.0,181.58,100,-50.3744128417,-50.3744128417,0.005,1.0,1.0,1.0,-41.1716,500
89.1126,5.43914e-20,2,0.8,0.00333333,500.0,,8477.94003546,-38.4037,8477.94003546,-22.3413429756,0.00333333,299.999969474,1.0,245.45,100,-22.3413429756,-22.3413429756,0.00333333,1.0,1.0,1.0,-34.8948,500
87.9296,5.4346e-20,2,0.8,0.0025,500.0,,7111.36159237,-40.26,7111.36159237,-44.0608704973,0.0025,400.0,1.0,197.65,100,-44.0608704973,-44.0608704973,0.0025,1.0,1.0,1.0,-37.1863,500
87.1733,5.43187e-20,1,0.8,0.002,500.0,,7098.26929941,-41.3873,7098.26929941,-44.445592242,0.002,500.000006643,1.0,202.03,100,-44.445592242,-44.445592242,0.002,1.0,1.0,1.0,-38.6382,500
84.192,3.50449e-18,2,0.8,0.01,500.0,,7159.89982609,-48.2133,7159.89982609,-42.0032137795,0.01,100.0,1.0,205.13,100,-42.0032137795,-42.0032137795,0.01,1.0,1.0,1.0,-42.0032,500
83.8659,2.1793e-19,2,0.8,0.005,500.0,,7048.94751297,-46.7326,7048.94751297,-42.6796781964,0.005,200.000000102,1.0,197.96,100,-42.6796781964,-42.6796781964,0.005,1.0,1.0,1.0,-42.3414,500
82.7567,5.43914e-20,2,0.8,0.00333333,500.0,,6512.40370733,-48.2262,6512.40370733,-49.2395322237,0.00333333,299.999969474,1.0,175.17,100,-49.2395322237,-49.2395322237,0.00333333,1.0,1.0,1.0,-44.6408,500
81.7309,5.4346e-20,2,0.8,0.0025,500.0,,6183.09936253,-49.8374,6183.09936253,-53.0069003632,0.0025,400.0,1.0,178.27,100,-53.0069003632,-53.0069003632,0.0025,1.0,1.0,1.0,-46.7323,500
84.1531,5.43187e-20,1,0.8,0.002,500.0,,8432.0960926,-45.3795,8432.0960926,-26.0820298824,0.002,500.000006643,1.0,239.56,100,-26.0820298824,-26.0820298824,0.002,1.0,1.0,1.0,-42.6023,500
88.9467,3.50449e-18,2,0.8,0.01,500.0,,7991.43202035,-42.0718,7991.43202035,-36.087371208,0.01,100.0,1.0,215.01,100,-36.087371208,-36.087371208,0.01,1.0,1.0,1.0,-36.0874,500
92.0464,2.1793e-19,2,0.8,0.005,500.0,,8964.34357477,-31.4254,8964.34357477,-18.2624947187,0.005,200.000000102,1.0,254.13,100,-18.2624947187,-18.2624947187,0.005,1.0,1.0,1.0,-27.1749,500
90.6694,5.43914e-20,2,0.8,0.00333333,500.0,,7721.4133821,-34.1467,7721.4133821,-37.6788359597,0.00333333,299.999969474,1.0,204.86,100,-37.6788359597,-37.6788359597,0.00333333,1.0,1.0,1.0,-30.6762,500
88.6616,5.4346e-20,2,0.8,0.0025,500.0,,6561.65214013,-38.5523,6561.65214013,-50.1584701591,0.0025,400.0,1.0,179.1,100,-50.1584701591,-50.1584701591,0.0025,1.0,1.0,1.0,-35.5468,500
89.7848,2.4301e-16,1,0.8,0.002,499.996185332,6.07598e-11,8731.71835953,-34.9973,8731.71835953,-19.0171637006,0.00200007,499.99993385,1.00004,246.52,100,-19.0171637006,-19.0171637006,0.00199993,1.00001,1.0,0.999966,-32.2408,500
82.7134,3.50449e-18,2,0.8,0.01,500.0,,6910.6084476,-52.0655,6910.6084476,-46.1031906984,0.01,100.0,1.0,199.01,100,-46.1031906984,-46.1031906984,0.01,1.0,1.0,1.0,-46.1032,500
81.4967,2.1793e-19,2,0.8,0.005,500.0,,6503.56837875,-51.6221,6503.56837875,-48.7091575753,0.005,200.000000102,1.0,180.57,100,-48.7091575753,-48.7091575753,0.005,1.0,1.0,1.0,-47.4062,500
84.389,5.43914e-20,2,0.8,0.00333333,500.0,,7907.99677302,-44.3655,7907.99677302,-27.9573057591,0.00333333,299.999969474,1.0,232.45,100,-27.9573057591,-27.9573057591,0.00333333,1.0,1.0,1.0,-40.9232,500
85.0616,5.4346e-20,2,0.8,0.0025,500.0,,7626.94844012,-42.4585,7626.94844012,-34.9564902321,0.0025,400.0,1.0,213.37,100,-34.9564902321,-34.9564902321,0.0025,1.0,1.0,1.0,-39.4315,500
86.4602,4.16719e-14,1,0.8,0.002,500.0,1.04181e-08,8376.25408727,-39.476,8376.25408727,-26.1224991819,0.00200067,500.000040414,1.00033,232.03,100,-26.1224991819,-26.1224991819,0.00199933,1.0,0.999998,0.999663,-36.7685,500
86.8854,3.50449e-18,2,0.8,0.01,500.0,,7625.31798135,-50.6178,7625.31798135,-44.6527675994,0.01,100.0,1.0,184.93,100,-44.6527675994,-44.6527675994,0.01,1.0,1.0,1.0,-44.6528,500
87.2969,2.1793e-19,2,0.8,0.005,500.0,,7743.97309961,-45.2727,7743.97309961,-37.4567181128,0.005,200.000000102,1.0,217.0,100,-37.4567181128,-37.4567181128,0.005,1.0,1.0,1.0,-41.0547,500
84.6581,5.43914e-20,2,0.8,0.00333333,500.0,,6279.02674064,-47.1837,6279.02674064,-49.109994333,0.00333333,299.999969474,1.0,193.72,100,-49.109994333,-49.109994333,0.00333333,1.0,1.0,1.0,-43.7398,500
85.8013,5.4346e-20,2,0.8,0.0025,500.0,,7910.24761742,-43.6578,7910.24761742,-31.3402378794,0.0025,400.0,1.0,223.02,100,-31.3402378794,-31.3402378794,0.0025,1.0,1.0,1.0,-40.6399,500
85.7472,5.43187e-20,1,0.8,0.002,500.0,,7388.76745056,-43.1623,7388.76745056,-39.7552942736,0.002,500.000006643,1.0,197.53,100,-39.7552942736,-39.7552942736,0.002,1.0,1.0,1.0,-40.463,500
79.8569,3.50449e-18,2,0.8,0.01,500.0,,6441.53988194,-55.7618,6441.53988194,-49.6305854702,0.01,100.0,1.0,174.08,100,-49.6305854702,-49.6305854702,0.01,1.0,1.0,1.0,-49.6306,500
87.1255,2.1793e-19,2,0.8,0.005,500.0,,8396.86247032,-38.2869,8396.86247032,-18.2723246012,0.005,200.000000102,1.0,258.14,100,-18.2723246012,-18.2723246012,0.005,1.0,1.0,1.0,-33.9515,500
87.1503,5.43914e-20,2,0.8,0.00333333,500.0,,7678.75362921,-38.0574,7678.75362921,-35.6283237479,0.00333333,299.999969474,1.0,208.6,100,-35.6283237479,-35.6283237479,0.00333333,1.0,1.0,1.0,-34.5104,500
85.2389,5.4346e-20,2,0.8,0.0025,500.0,,6016.30420002,-42.7541,6016.30420002,-55.1978016723,0.0025,400.0,1.0,171.62,100,-55.1978016723,-55.1978016723,0.0025,1.0,1.0,1.0,-39.6823,500
84.9106,5.43187e-20,1,0.8,0.002,500.0,,7039.1829426,-43.3672,7039.1829426,-44.3696960232,0.002,500.000006643,1.0,197.1,100,-44.3696960232,-44.3696960232,0.002,1.0,1.0,1.0,-40.6198,500
83.2669,3.50449e-18,2,0.8,0.01,500.0,,7003.41488546,-48.7519,7003.41488546,-42.8170973969,0.01,100.0,1.0,206.77,100,-42.8170973969,-42.8170973969,0.01,1.0,1.0,1.0,-42.8171,500
86.5315,2.1793e-19,2,0.8,0.005,500.0,,8011.00295329,-39.5594,8011.00295329,-27.9085537878,0.005,200.000000102,1.0,231.76,100,-27.9085537878,-27.9085537878,0.005,1.0,1.0,1.0,-35.3628,500
85.9755,5.43914e-20,2,0.8,0.00333333,500.0,,7242.33270042,-41.0271,7242.33270042,-42.0761696754,0.00333333,299.999969474,1.0,210.35,100,-42.0761696754,-42.0761696754,0.00333333,1.0,1.0,1.0,-37.6006,500
85.1202,5.4346e-20,2,0.8,0.0025,500.0,,6816.04894481,-42.8322,6816.04894481,-46.43808189,0.0025,400.0,1.0,198.08,100,-46.43808189,-46.43808189,0.0025,1.0,1.0,1.0,-39.81,500
85.2364,1.80894e-17,1,0.8,0.002,500.0,4.49564e-12,7394.04172107,-41.4103,7394.04172107,-34.2961575603,0.00200002,499.999884572,1.00001,220.08,100,-34.2961575603,-34.2961575603,0.00199997,1.0,1.0,0.999987,-38.7072,500
88.4125,3.50449e-18,2,0.8,0.01,500.0,,7895.73494565,-37.9283,7895.73494565,-31.9579815298,0.01,100.0,1.0,225.61,100,-31.9579815298,-31.9579815298,0.01,1.0,1.0,1.0,-31.958,500
86.356,2.1793e-19,2,0.8,0.005,500.0,,7133.31302369,-40.4198,7133.31302369,-40.4384573765,0.005,200.000000102,1.0,210.72,100,-40.4384573765,-40.4384573765,0.005,1.0,1.0,1.0,-36.1982,500
86.3029,5.43914e-20,2,0.8,0.00333333,500.0,,7504.22547686,-39.3733,7504.22547686,-35.1850534775,0.00333333,299.999969474,1.0,222.68,100,-35.1850534775,-35.1850534775,0.00333333,1.0,1.0,1.0,-35.8605,500
86.0759,5.4346e-20,2,0.8,0.0025,500.0,,7340.40978027,-40.3362,7340.40978027,-41.5945417067,0.0025,400.0,1.0,201.28,100,-41.5945417067,-41.5945417067,0.0025,1.0,1.0,1.0,-37.294,500
86.2919,5.43187e-20,1,0.8,0.002,500.0,,7669.44651371,-39.663,7669.44651371,-35.5338336918,0.002,500.000006643,1.0,213.86,100,-35.5338336918,-35.5338336918,0.002,1.0,1.0,1.0,-36.942,500
83.1791,3.50449e-18,2,0.8,0.01,500.0,,6988.64771334,-46.7167,6988.64771334,-40.7535728606,0.01,100.0,1.0,204.92,100,-40.7535728606,-40.7535728606,0.01,1.0,1.0,1.0,-40.7536,500
85.6048,2.1793e-19,2,0.8,0.005,500.0,,7759.55524131,-39.838,7759.55524131,-30.2053787547,0.005,200.000000102,1.0,229.16,100,-30.2053787547,-30.2053787547,0.005,1.0,1.0,1.0,-35.4795,500
86.329,5.43914e-20,2,0.8,0.00333333,500.0,,7750.399707,-36.8448,7750.399707,-28.8993790416,0.00333333,299.999969474,1.0,234.69,100,-28.8993790416,-28.8993790416,0.00333333,1.0,1.0,1.0,-33.2861,500
85.996,5.4346e-20,2,0.8,0.0025,500.0,,7245.87822752,-38.4041,7245.87822752,-41.4303734149,0.0025,400.0,1.0,201.21,100,-41.4303734149,-41.4303734149,0.0025,1.0,1.0,1.0,-35.3222,500
86.3819,5.43187e-20,1,0.8,0.002,500.0,,7799.95468078,-37.5342,7799.95468078,-32.5997539738,0.002,500.000006643,1.0,223.98,100,-32.5997539738,-32.5997539738,0.002,1.0,1.0,1.0,-34.7777,500
79.4765,3.50449e-18,2,0.8,0.01,500.0,,6380.31612308,-52.9465,6380.31612308,-47.1597162983,0.01,100.0,1.0,191.08,100,-47.1597162983,-47.1597162983,0.01,1.0,1.0,1.0,-47.1597,500
80.6744,2.1793e-19,2,0.8,0.005,500.0,,6766.50991941,-52.1458,6766.50991941,-48.8119589472,0.005,200.000000102,1.0,184.81,100,-48.8119589472,-48.8119589472,0.005,1.0,1.0,1.0,-47.9858,500
85.6107,5.43914e-20,2,0.8,0.00333333,500.0,,8759.24169156,-44.3573,8759.24169156,-26.7998626543,0.00333333,299.999969474,1.0,228.6,100,-26.7998626543,-26.7998626543,0.00333333,1.0,1.0,1.0,-40.9238,500
86.995,5.4346e-20,2,0.8,0.0025,500.0,,8263.86358931,-40.9577,8263.86358931,-29.1652200667,0.0025,400.0,1.0,226.42,100,-29.1652200667,-29.1652200667,0.0025,1.0,1.0,1.0,-37.9842,500
87.3876,1.33195e-17,1,0.8,0.002,500.0,3.28427e-12,7954.31375426,-39.3087,7954.31375426,-31.3092753517,0.00200002,499.999969872,1.00001,223.38,100,-31.3092753517,-31.3092753517,0.00199998,1.0,1.0,0.999988,-36.6492,500
87.1038,3.50449e-18,2,0.8,0.01,500.0,,7663.70052383,-38.4812,7663.70052383,-32.5401563056,0.01,100.0,1.0,230.31,100,-32.5401563056,-32.5401563056,0.01,1.0,1.0,1.0,-32.5402,500
85.0357,2.1793e-19,2,0.8,0.005,500.0,,6826.2357566,-44.3926,6826.2357566,-47.8432808631,0.005,200.000000102,1.0,186.81,100,-47.8432808631,-47.8432808631,0.005,1.0,1.0,1.0,-40.1917,500
86.1516,5.43914e-20,2,0.8,0.00333333,500.0,,7775.07175737,-39.4234,7775.07175737,-27.5331146536,0.00333333,299.999969474,1.0,234.48,100,-27.5331146536,-27.5331146536,0.00333333,1.0,1.0,1.0,-35.9722,500
86.804,5.4346e-20,2,0.8,0.0025,500.0,,7950.0589301,-39.4736,7950.0589301,-37.9283708988,0.0025,400.0,1.0,205.74,100,-37.9283708988,-37.9283708988,0.0025,1.0,1.0,1.0,-36.4612,500
86.1568,2.43703e-16,1,0.8,0.002,500.0,6.09013e-11,6949.61699803,-41.3359,6949.61699803,-47.3630922557,0.00200006,499.999847051,1.00003,185.8,100,-47.3630922557,-47.3630922557,0.00199992,1.0,0.999999,0.999961,-38.6416,500
87.9426,3.50449e-18,2,0.8,0.01,500.0,,7812.0144647,-40.2955,7812.0144647,-34.4845568402,0.01,100.0,1.0,214.66,100,-34.4845568402,-34.4845568402,0.01,1.0,1.0,1.0,-34.4846,500
92.1705,2.1793e-19,2,0.8,0.005,500.0,,9199.5333694,-29.9695,9199.5333694,-17.200538794,0.005,200.000000102,1.0,248.94,100,-17.200538794,-17.200538794,0.005,1.0,1.0,1.0,-25.8425,500
91.046,5.43914e-20,2,0.8,0.00333333,500.0,,7903.30823995,-32.412,7903.30823995,-34.7618387133,0.00333333,299.999969474,1.0,219.46,100,-34.7618387133,-34.7618387133,0.00333333,1.0,1.0,1.0,-28.8156,500
89.8785,5.4346e-20,2,0.8,0.0025,500.0,,7180.21808979,-37.2223,7180.21808979,-49.9838305046,0.0025,400.0,1.0,171.84,100,-49.9838305046,-49.9838305046,0.0025,1.0,1.0,1.0,-34.1077,500
89.8917,5.43187e-20,1,0.8,0.002,500.0,,8140.86337705,-35.9727,8140.86337705,-27.9289141752,0.002,500.000006643,1.0,234.11,100,-27.9289141752,-27.9289141752,0.002,1.0,1.0,1.0,-32.8719,500
76.0473,3.50449e-18,2,0.8,0.01,500.0,,5841.61444757,-59.5563,5841.61444757,-53.3969725409,0.01,100.0,1.0,183.27,100,-53.3969725409,-53.3969725409,0.01,1.0,1.0,1.0,-53.397,500
82.2572,2.1793e-19,2,0.8,0.005,500.0,,7697.09500944,-49.7157,7697.09500944,-37.3238092971,0.005,200.000000102,1.0,203.46,100,-37.3238092971,-37.3238092971,0.005,1.0,1.0,1.0,-45.3604,500
85.2062,5.43914e-20,2,0.8,0.00333333,500.0,,7883.36554976,-40.3212,7883.36554976,-19.5745488536,0.00333333,299.999969474,1.0,265.51,100,-19.5745488536,-19.5745488536,0.00333333,1.0,1.0,1.0,-36.7651,500
85.724,5.4346e-20,2,0.8,0.0025,500.0,,7681.4556066,-40.7319,7681.4556066,-40.3135898978,0.0025,400.0,1.0,198.44,100,-40.3135898978,-40.3135898978,0.0025,1.0,1.0,1.0,-37.6522,500
85.2939,5.43187e-20,1,0.8,0.002,500.0,,7041.43352504,-41.1104,7041.43352504,-41.1668107077,0.002,500.000006643,1.0,200.58,100,-41.1668107077,-41.1668107077,0.002,1.0,1.0,1.0,-38.3552,500
90.8196,3.50449e-18,2,0.8,0.01,500.0,,8331.50715679,-23.3669,8331.50715679,-17.4871397,0.01,100.0,1.0,264.52,100,-17.4871397,-17.4871397,0.01,1.0,1.0,1.0,-17.4871,500
87.3044,2.1793e-19,2,0.8,0.005,500.0,,6540.83880083,-37.91,6540.83880083,-49.7518259651,0.005,200.000000102,1.0,178.56,100,-49.7518259651,-49.7518259651,0.005,1.0,1.0,1.0,-33.6195,500
86.4041,5.43914e-20,2,0.8,0.00333333,500.0,,7119.69494286,-41.2937,7119.69494286,-46.1324749614,0.00333333,299.999969474,1.0,183.05,100,-46.1324749614,-46.1324749614,0.00333333,1.0,1.0,1.0,-37.7905,500
87.127,5.4346e-20,2,0.8,0.0025,500.0,,8019.9493827,-39.3598,8019.9493827,-31.713258691,0.0025,400.0,1.0,219.49,100,-31.713258691,-31.713258691,0.0025,1.0,1.0,1.0,-36.2712,500
87.2821,1.80267e-16,1,0.8,0.002,500.0,4.50504e-11,7803.22176852,-38.7969,7803.22176852,-35.0869946713,0.00200004,500.000128713,1.00002,211.58,100,-35.0869946713,-35.0869946713,0.00199993,1.0,1.0,0.999968,-36.0343,500
87.3496,3.50449e-18,2,0.8,0.01,500.0,,7707.01867843,-42.7049,7707.01867843,-36.85702464,0.01,100.0,1.0,209.45,100,-36.85702464,-36.85702464,0.01,1.0,1.0,1.0,-36.857,500
87.8887,2.1793e-19,2,0.8,0.005,500.0,,7897.86344555,-41.0932,7897.86344555,-36.7128493681,0.005,200.000000102,1.0,209.1,100,-36.7128493681,-36.7128493681,0.005,1.0,1.0,1.0,-36.7849,500
90.0693,5.43914e-20,2,0.8,0.00333333,500.0,,8868.27122082,-36.6179,8868.27122082,-23.9985930888,0.00333333,299.999969474,1.0,236.12,100,-23.9985930888,-23.9985930888,0.00333333,1.0,1.0,1.0,-32.5228,500
88.7784,5.4346e-20,2,0.8,0.0025,500.0,,7162.78851697,-38.9243,7162.78851697,-43.9428535398,0.0025,400.0,1.0,196.58,100,-43.9428535398,-43.9428535398,0.0025,1.0,1.0,1.0,-35.3778,500
88.2274,5.43187e-20,1,0.8,0.002,500.0,,7361.23824523,-40.8558,7361.23824523,-46.9075249621,0.002,500.000006643,1.0,187.47,100,-46.9075249621,-46.9075249621,0.002,1.0,1.0,1.0,-37.6838,500
89.7104,3.50449e-18,2,0.8,0.01,500.0,,8129.24612784,-41.3601,8129.24612784,-35.2155827072,0.01,100.0,1.0,211.64,100,-35.2155827072,-35.2155827072,0.01,1.0,1.0,1.0,-35.2156,500
91.3075,2.1793e-19,2,0.8,0.005,500.0,,8554.85062502,-31.4569,8554.85062502,-17.5041338681,0.005,200.000000102,1.0,256.85,100,-17.5041338681,-17.5041338681,0.005,1.0,1.0,1.0,-26.3599,500
86.6818,5.43914e-20,2,0.8,0.00333333,500.0,,5595.56277271,-37.9096,5595.56277271,-48.5238696313,0.00333333,299.999969474,1.0,199.07,100,-48.5238696313,-48.5238696313,0.00333333,1.0,1.0,1.0,-33.7479,500
86.7758,5.4346e-20,2,0.8,0.0025,500.0,,7644.47349743,-38.3075,7644.47349743,-37.5697852464,0.0025,400.0,1.0,210.83,100,-37.5697852464,-37.5697852464,0.0025,1.0,1.0,1.0,-34.7033,500
85.8087,5.43187e-20,1,0.8,0.002,500.0,,6493.67856844,-41.579,6493.67856844,-52.9634263319,0.002,500.000006643,1.0,176.34,100,-52.9634263319,-52.9634263319,0.002,1.0,1.0,1.0,-38.3554,500
76.4267,3.50449e-18,2,0.8,0.01,500.0,,5900.04374026,-55.6694,5900.04374026,-49.8384901287,0.01,100.0,1.0,193.12,100,-49.8384901287,-49.8384901287,0.01,1.0,1.0,1.0,-49.8385,500
79.2993,2.1793e-19,2,0.8,0.005,500.0,,6775.4498585,-50.8739,6775.4498585,-42.3536140961,0.005,200.000000102,1.0,206.59,100,-42.3536140961,-42.3536140961,0.005,1.0,1.0,1.0,-46.0961,500
83.3755,5.43914e-20,2,0.8,0.00333333,500.0,,8176.05079946,-44.4688,8176.05079946,-29.5109766359,0.00333333,299.999969474,1.0,223.79,100,-29.5109766359,-29.5109766359,0.00333333,1.0,1.0,1.0,-40.5677,500
85.5195,5.4346e-20,2,0.8,0.0025,500.0,,8372.53331909,-40.9031,8372.53331909,-28.3954481098,0.0025,400.0,1.0,226.24,100,-28.3954481098,-28.3954481098,0.0025,1.0,1.0,1.0,-37.5246,500
83.7697,5.43187e-20,1,0.8,0.002,500.0,,5718.60880474,-43.4707,5718.60880474,-52.1463247674,0.002,500.000006643,1.0,179.63,100,-52.1463247674,-52.1463247674,0.002,1.0,1.0,1.0,-40.449,500
83.4954,3.50449e-18,2,0.8,0.01,500.0,,7041.89701503,-45.1477,7041.89701503,-39.0418239384,0.01,100.0,1.0,215.37,100,-39.0418239384,-39.0418239384,0.01,1.0,1.0,1.0,-39.0418,500
85.925,2.1793e-19,2,0.8,0.005,500.0,,7857.96324842,-40.6348,7857.96324842,-33.5037833477,0.005,200.000000102,1.0,216.11,100,-33.5037833477,-33.5037833477,0.005,1.0,1.0,1.0,-36.2728,500
87.727,5.43914e-20,2,0.8,0.00333333,500.0,,8297.9097552,-35.6128,8297.9097552,-23.6081244646,0.00333333,299.999969474,1.0,247.05,100,-23.6081244646,-23.6081244646,0.00333333,1.0,1.0,1.0,-32.0512,500
87.142,5.4346e-20,2,0.8,0.0025,500.0,,7281.49783098,-37.6883,7281.49783098,-42.2620196825,0.0025,400.0,1.0,195.35,100,-42.2620196825,-42.2620196825,0.0025,1.0,1.0,1.0,-34.6039,500
88.0044,5.43187e-20,1,0.8,0.002,500.0,,8409.3078852,-36.2746,8409.3078852,-29.1637184295,0.002,500.000006643,1.0,224.17,100,-29.1637184295,-29.1637184295,0.002,1.0,1.0,1.0,-33.5159,500
