MaxNormIw,VarVanillaIw,Bound,eRenyi2,J,VarRet,AvgDiscRet,ESSClassic,VarNormIw,VarDiscRet,AvgVanillaIw,AvgRet,AvgNormIw,AvgEpLen,BatchSize,MinVanillaIw,ESSRenyi,VarJ,MaxVanillaIw,MinNormIw
0.99960667,122530150.0,53.38551,1.0000001,61.801723,925.2649719779419,27.87524943854613,1.0007870949160933,0.009992056,925.2649719779419,1107.3734,27.87524943854613,0.01,500.0,100,0.0027515425,99.99998807907247,0.0898068,110693.78,2.4847468e-08
0.79490685,1055.8483,44.799698,3.1136081,59.650455,736.1516677863495,34.13927941822317,1.5795556857407755,0.0062938337,736.1516677863495,4.095842,34.13927941822317,0.009999999,500.0,100,0.028333262,32.117079634247126,26.860504,325.58127,6.917567e-05
0.828024,1427.5834,53.231197,3.890052,69.83067,963.7533139881517,35.44706057607559,1.4566024792393497,0.0068336297,963.7533139881517,4.570619,35.44706057607559,0.010000002,500.0,100,0.0040895473,25.706596708605097,30.452469,378.45822,8.94747e-06
0.90947926,5296.7114,66.42253,2.9884498,80.97175,747.0848877808887,43.664501715380666,1.2086211326812106,0.008256457,747.0848877808887,8.009518,43.664501715380666,0.01,500.0,100,0.017942995,33.46216476536258,25.371525,728.449,2.2402093e-05
0.9999449,2004137100.0,70.67564,1.0000021,79.09186,835.6302845798409,47.70313967032033,1.0001101551878435,0.009998889,835.6302845798409,4477.009,47.70313967032033,0.01,500.0,100,0.00011119754,99.99978542373924,0.0109233735,447676.22,2.4837463e-10
0.79832095,1090.9702,67.60438,3.9109461,84.248375,326.18376407486676,60.61552641898623,1.5661556423547371,0.0063485466,326.18376407486676,4.1454268,60.61552641898623,0.010000003,500.0,100,0.0036017648,25.569260392946784,32.892715,330.9381,8.688526e-06
0.9134198,6126.0796,73.597206,2.3496616,86.498085,407.492464141512,62.044133827959485,1.1983503639218345,0.008328085,407.492464141512,8.576671,62.044133827959485,0.010000002,500.0,100,0.027519638,42.55932023668735,17.998985,783.41003,3.208662e-05
0.9011705,4962.995,75.075134,2.2170842,87.606766,305.9359730280428,68.0017249543214,1.23112710083917,0.008103676,305.9359730280428,7.825839,68.0017249543214,0.01,500.0,100,0.08467612,45.10428669364053,16.494072,705.2415,0.000108200686
0.9997808,166748850.0,76.81511,1.000001,85.23132,488.85722536312744,66.56873412704121,1.0004385543434,0.009995574,488.85722536312744,1291.5988,66.56873412704121,0.009999999,500.0,100,6.3765287e-06,99.99990463265931,0.0101175625,129131.56,4.936927e-11
0.99993366,22710.502,83.47068,1.0,91.886894,2262.4226120860435,57.17408965909667,1.000132685915564,0.009998662,2262.4226120860435,15.07101,57.17408965909667,0.01,500.0,100,,100.0,0.014017297,1507.001,
0.99481356,1529377.0,76.34492,1.0000004,84.76113,1356.6919553472621,49.388605835018744,1.0104497092233633,0.009895537,1356.6919553472621,124.319,49.388605835018744,0.010000002,500.0,100,7.426224e-05,99.99996423722592,1.2244205,12367.423,5.973523e-09
0.9073279,7286.1094,63.580933,3.3861744,79.06808,1749.0940418948435,32.22173489344627,1.2143474583911231,0.008217044,1749.0940418948435,9.41651,32.22173489344627,0.01,500.0,100,0.0040383656,29.531851285447182,27.50915,854.3862,4.2886013e-06
0.8644766,2891.9863,67.21945,3.8028593,83.631836,2149.358074114191,39.64458877987133,1.337202406974903,0.007452831,2149.358074114191,6.2292757,39.64458877987133,0.010000002,500.0,100,0.0048728436,26.296003071531732,28.748789,538.5063,7.822488e-06
0.99994123,322860670.0,86.05374,1.0000107,94.47,1295.02178959551,53.91646633897899,1.0001175714025679,0.009998814,1295.02178959551,1796.939,53.91646633897899,0.010000002,500.0,100,4.3867176e-06,99.99892712790471,0.0141616855,179683.33,2.4412168e-11
0.8211145,1371.87,77.13029,2.1651711,89.51434,1272.0318350833477,69.57546848808067,1.4818038179438573,0.00671569,1272.0318350833477,4.5197167,69.57546848808067,0.01,500.0,100,0.00426897,46.18572539478005,15.151144,371.12048,9.445215e-06
0.7307197,557.2591,76.94096,2.0549948,89.00581,106.98489640163426,80.56440123565076,1.868729081818246,0.0053042728,106.98489640163426,3.2412732,80.56440123565076,0.010000002,500.0,100,0.033933572,48.6619231111487,17.05368,236.84622,0.00010469211
0.9999105,520237.12,84.861664,1.0000086,93.277916,585.7410681754424,76.64129839514648,1.0001791341055863,0.009998191,585.7410681754424,72.13399,76.64129839514648,0.01,500.0,100,1.754233e-36,99.99914170048208,0.004890438,7212.753,2.43191e-40
0.7871675,809.6349,68.42507,4.441322,86.16177,1774.289766427585,42.73043673152601,1.6075395435887954,0.0061825127,1774.289766427585,3.6187792,42.73043673152601,0.009999999,500.0,100,0.0021956423,22.515819249619422,30.155527,284.85855,6.0673565e-06
0.9999988,473493770000.0,75.61442,1.0000167,84.0307,1292.8951302582577,61.22509150362709,1.0000023252150387,0.009999979,1292.8951302582577,68810.96,61.22509150362709,0.009999999,500.0,100,1.3279417e-08,99.9983310977991,0.00016041582,6881088.0,1.9298403e-15
0.8639008,3060.6973,72.08563,3.3029497,87.38127,1090.6955746461451,56.833726282315766,1.3390253110669916,0.007442544,1090.6955746461451,6.4128265,56.833726282315766,0.009999999,500.0,100,0.0047161886,30.275968477450768,27.174225,554.0046,7.3543056e-06
0.8301757,2241.44,76.76016,3.085542,91.54384,1058.0636739540312,63.558745810373054,1.4492718133993878,0.0068687038,1058.0636739540312,5.7124996,63.558745810373054,0.009999998,500.0,100,0.015678152,32.409217304587706,26.379059,474.23782,2.7445347e-05
0.07989081,2.3713343,70.42014,1.8589944,81.895226,905.4841056255349,69.68878374454322,38.12623105149637,0.00016392588,905.4841056255349,1.2027425,69.68878374454322,0.01,500.0,100,0.024903638,53.7925245481143,11.014434,9.608807,0.00020705712
0.010000041,1.855306e-12,63.258896,1.0,71.67511,775.2409201414097,71.6750891736397,99.99999618530168,1.9184465e-16,775.2409201414097,0.9999997,71.6750891736397,0.010000003,500.0,100,0.9999923,100.0,27.703548,1.0000038,0.009999926
0.01,,68.202286,1.0,76.6185,656.3000218563865,76.61850332748283,100.0,3.5044917e-18,656.3000218563865,1.0,76.61850332748283,0.009999998,500.0,100,1.0,100.0,25.489939,1.0,0.01
0.010000043,3.9718263e-12,67.723404,1.0,76.13962,282.6764986627637,76.13960080140991,100.000022888198,3.9596376e-16,282.6764986627637,0.9999995,76.13960080140991,0.01,500.0,100,0.9999924,100.0,16.72868,1.0000038,0.009999928
0.01,,68.5371,1.0,76.953316,475.3190587141694,76.95331690189442,100.0,3.5044917e-18,475.3190587141694,1.0,76.95331690189442,0.009999998,500.0,100,1.0,100.0,21.692528,1.0,0.01
0.01,,65.39065,1.0,73.80686,553.7488433568775,73.80686287219649,100.0,3.5044917e-18,553.7488433568775,1.0,73.80686287219649,0.009999998,500.0,100,1.0,100.0,23.413914,1.0,0.01
0.01,,68.91613,1.0,77.332344,158.66432386508015,77.33235222881,100.0,3.5044917e-18,158.66432386508015,1.0,77.33235222881,0.009999998,500.0,100,1.0,100.0,12.533063,1.0,0.01
0.01,,68.25736,1.0,76.67358,416.47808540552086,76.67358087107152,100.0,3.5044917e-18,416.47808540552086,1.0,76.67358087107152,0.009999998,500.0,100,1.0,100.0,20.3055,1.0,0.01
0.01,,71.65312,1.0,80.069336,92.96716844569106,80.06934069854948,100.0,3.5044917e-18,92.96716844569106,1.0,80.06934069854948,0.009999998,500.0,100,1.0,100.0,9.593617,1.0,0.01
0.010000039,2.5772247e-12,71.661995,1.0,80.07821,118.0939156575479,80.07820099586839,100.00001907348906,2.5985806e-16,118.0939156575479,1.0,80.07820099586839,0.009999998,500.0,100,0.9999924,100.0,10.812616,1.0000039,0.009999923
0.010000038,8.8656355e-13,66.02856,1.0,74.44477,490.14625824202886,74.44477130963072,100.0,9.187025e-17,490.14625824202886,1.0,74.44477130963072,0.009999998,500.0,100,0.9999961,100.0,22.028273,1.0000038,0.009999962
0.01,,66.59315,1.0,75.00936,656.0688619450287,75.009355751444,100.0,3.5044917e-18,656.0688619450287,1.0,75.009355751444,0.009999998,500.0,100,1.0,100.0,25.485449,1.0,0.01
0.01,,68.18135,1.0,76.597565,191.13166473454447,76.5975628465104,100.0,3.5044917e-18,191.13166473454447,1.0,76.5975628465104,0.009999998,500.0,100,1.0,100.0,13.755739,1.0,0.01
0.01,,72.19794,1.0,80.61415,260.09957935907227,80.61414823288011,100.0,3.5044917e-18,260.09957935907227,1.0,80.61414823288011,0.009999998,500.0,100,1.0,100.0,16.04676,1.0,0.01
0.01,,67.58667,1.0,76.002884,667.5676240746409,76.00287835896899,100.0,3.5044917e-18,667.5676240746409,1.0,76.00287835896899,0.009999998,500.0,100,1.0,100.0,25.707819,1.0,0.01
0.01,,66.97923,1.0,75.39545,589.8058120009184,75.39545498956147,100.0,3.5044917e-18,589.8058120009184,1.0,75.39545498956147,0.009999998,500.0,100,1.0,100.0,24.164183,1.0,0.01
0.01,,64.114746,1.0,72.53096,906.4165591788183,72.53096778627055,100.0,3.5044917e-18,906.4165591788183,1.0,72.53096778627055,0.009999998,500.0,100,1.0,100.0,29.955841,1.0,0.01
0.01,,62.988373,1.0,71.40459,1005.841201965021,71.40459165076933,100.0,3.5044917e-18,1005.841201965021,1.0,71.40459165076933,0.009999998,500.0,100,1.0,100.0,31.556025,1.0,0.01
0.01,,68.72606,1.0,77.14227,405.21913504679276,77.1422728527067,100.0,3.5044917e-18,405.21913504679276,1.0,77.1422728527067,0.009999998,500.0,100,1.0,100.0,20.029152,1.0,0.01
0.01,,70.38166,1.0,78.797874,310.1809780216768,78.79787463038858,100.0,3.5044917e-18,310.1809780216768,1.0,78.79787463038858,0.009999998,500.0,100,1.0,100.0,17.523674,1.0,0.01
0.01,,72.49443,1.0,80.910645,133.23008889905273,80.91064271789196,100.0,3.5044917e-18,133.23008889905273,1.0,80.91064271789196,0.009999998,500.0,100,1.0,100.0,11.484675,1.0,0.01
0.01,,68.9046,1.0,77.320816,327.98462358983267,77.32081559186202,100.0,3.5044917e-18,327.98462358983267,1.0,77.32081559186202,0.009999998,500.0,100,1.0,100.0,18.019566,1.0,0.01
0.01,,64.812454,1.0,73.22867,642.7672402026715,73.22867496796644,100.0,3.5044917e-18,642.7672402026715,1.0,73.22867496796644,0.009999998,500.0,100,1.0,100.0,25.22577,1.0,0.01
0.010000045,5.3867752e-12,63.52237,1.0000076,71.938614,937.2632434405095,71.93857792868393,99.99999237060125,5.4226753e-16,937.2632434405095,0.9999994,71.93857792868393,0.01,500.0,100,0.9999924,99.9992370663676,30.461218,1.0000039,0.00999993
0.01000004,1.3183439e-12,69.079414,1.0,77.49563,187.74285006952692,77.49561982113265,99.99998855590744,1.3634226e-16,187.74285006952692,0.9999998,77.49561982113265,0.010000003,500.0,100,0.9999961,100.0,13.633238,1.0000038,0.0099999625
0.01,,70.87455,1.0,79.290764,124.78570062606475,79.29076314142894,100.0,3.5044917e-18,124.78570062606475,1.0,79.29076314142894,0.009999998,500.0,100,1.0,100.0,11.1147585,1.0,0.01
0.010000038,1.5480142e-12,68.62716,1.0,77.04337,248.40331198797386,77.04336765365142,100.0,1.5661574e-16,248.40331198797386,1.0,77.04336765365142,0.009999999,500.0,100,0.9999961,100.0,15.681812,1.0000038,0.009999962
0.010000002,9.648309e-13,65.0741,1.0,73.49031,573.8120980981969,73.49029735983054,100.00002670289028,9.6557514e-17,573.8120980981969,0.9999998,73.49029735983054,0.01,500.0,100,0.9999961,100.0,23.83428,1.0,0.0099999625
0.01,,64.05142,1.0,72.467636,808.306709444058,72.4676465062257,100.0,3.5044917e-18,808.306709444058,1.0,72.4676465062257,0.009999998,500.0,100,1.0,100.0,28.288225,1.0,0.01
0.01,,68.531685,1.0,76.9479,295.87267067778595,76.94790172344295,100.0,3.5044917e-18,295.87267067778595,1.0,76.94790172344295,0.009999998,500.0,100,1.0,100.0,17.114727,1.0,0.01
0.01,,67.040764,1.0,75.45698,461.114433957689,75.45697787301107,100.0,3.5044917e-18,461.114433957689,1.0,75.45697787301107,0.009999998,500.0,100,1.0,100.0,21.36594,1.0,0.01
0.01,,69.78279,1.0,78.199005,319.2893496322029,78.19901188111565,100.0,3.5044917e-18,319.2893496322029,1.0,78.19901188111565,0.009999998,500.0,100,1.0,100.0,17.7791,1.0,0.01
0.01,,69.9408,1.0,78.35702,299.0923380015751,78.35701230766925,100.0,3.5044917e-18,299.0923380015751,1.0,78.35701230766925,0.009999998,500.0,100,1.0,100.0,17.207596,1.0,0.01
0.01,,63.46856,1.0,71.88477,916.4742129841349,71.88476896427325,100.0,3.5044917e-18,916.4742129841349,1.0,71.88476896427325,0.009999998,500.0,100,1.0,100.0,30.121578,1.0,0.01
0.01,,64.804855,1.0,73.22107,831.3602005686337,73.22106571835802,100.0,3.5044917e-18,831.3602005686337,1.0,73.22106571835802,0.009999998,500.0,100,1.0,100.0,28.688787,1.0,0.01
0.01,,66.3169,1.0,74.733116,496.7956712078606,74.7331126548872,100.0,3.5044917e-18,496.7956712078606,1.0,74.7331126548872,0.009999998,500.0,100,1.0,100.0,22.177185,1.0,0.01
0.01,,68.97876,1.0,77.39497,490.96767733859156,77.39498334402869,100.0,3.5044917e-18,490.96767733859156,1.0,77.39498334402869,0.009999998,500.0,100,1.0,100.0,22.046722,1.0,0.01
0.01,,66.88242,1.0,75.29864,356.76710281164884,75.29863773218447,100.0,3.5044917e-18,356.76710281164884,1.0,75.29863773218447,0.009999998,500.0,100,1.0,100.0,18.7936,1.0,0.01
0.01,,66.154564,1.0,74.57078,618.9347132059042,74.57078047726301,100.0,3.5044917e-18,618.9347132059042,1.0,74.57078047726301,0.009999998,500.0,100,1.0,100.0,24.753695,1.0,0.01
0.01,,70.574585,1.0,78.9908,120.619815677692,78.99079540823968,100.0,3.5044917e-18,120.619815677692,1.0,78.99079540823968,0.009999998,500.0,100,1.0,100.0,10.927654,1.0,0.01
0.01,,70.28307,1.0,78.69929,266.75062561410687,78.69928889659548,100.0,3.5044917e-18,266.75062561410687,1.0,78.69928889659548,0.009999998,500.0,100,1.0,100.0,16.250633,1.0,0.01
0.01,,68.14542,1.0,76.56163,480.1440821524927,76.56163194961158,100.0,3.5044917e-18,480.1440821524927,1.0,76.56163194961158,0.009999998,500.0,100,1.0,100.0,21.802355,1.0,0.01
0.01,,65.95853,1.0,74.37474,828.6973088608403,74.37474635968213,100.0,3.5044917e-18,828.6973088608403,1.0,74.37474635968213,0.009999998,500.0,100,1.0,100.0,28.642805,1.0,0.01
0.01,,68.840385,1.0,77.2566,295.25901843282514,77.25660705028682,100.0,3.5044917e-18,295.25901843282514,1.0,77.25660705028682,0.009999998,500.0,100,1.0,100.0,17.096972,1.0,0.01
0.01,,72.246185,1.0,80.6624,89.9008400908283,80.66239714538298,100.0,3.5044917e-18,89.9008400908283,1.0,80.66239714538298,0.009999998,500.0,100,1.0,100.0,9.434078,1.0,0.01
0.01,,69.79233,1.0,78.20854,382.61271896097406,78.20854418665263,100.0,3.5044917e-18,382.61271896097406,1.0,78.20854418665263,0.009999998,500.0,100,1.0,100.0,19.46244,1.0,0.01
0.010000002,6.896571e-13,63.169678,1.0,71.58589,1190.7819241934121,71.58588972322302,100.00000762939614,6.860919e-17,1190.7819241934121,0.9999998,71.58588972322302,0.01,500.0,100,0.9999962,100.0,34.334705,1.0,0.009999963
0.01,,68.301636,1.0,76.71785,448.8795924171236,76.71785640066533,100.0,3.5044917e-18,448.8795924171236,1.0,76.71785640066533,0.009999998,500.0,100,1.0,100.0,21.08058,1.0,0.01
0.01,,66.86263,1.0,75.27885,551.8404988992008,75.27884307648851,100.0,3.5044917e-18,551.8404988992008,1.0,75.27884307648851,0.009999998,500.0,100,1.0,100.0,23.373533,1.0,0.01
0.01,,70.72472,1.0,79.14093,163.91196661951793,79.1409289591142,100.0,3.5044917e-18,163.91196661951793,1.0,79.1409289591142,0.009999998,500.0,100,1.0,100.0,12.738635,1.0,0.01
0.01,,70.119316,1.0,78.53553,499.13475073809724,78.535536148234,100.0,3.5044917e-18,499.13475073809724,1.0,78.535536148234,0.009999998,500.0,100,1.0,100.0,22.229336,1.0,0.01
0.01,,65.656204,1.0,74.07242,625.1193383792441,74.07241234820742,100.0,3.5044917e-18,625.1193383792441,1.0,74.07241234820742,0.009999998,500.0,100,1.0,100.0,24.87706,1.0,0.01
0.01,,71.86878,1.0,80.284996,95.76950828701818,80.28499464119086,100.0,3.5044917e-18,95.76950828701818,1.0,80.28499464119086,0.009999998,500.0,100,1.0,100.0,9.737135,1.0,0.01
0.01,,70.13695,1.0,78.55316,97.07480041957264,78.55316465892298,100.0,3.5044917e-18,97.07480041957264,1.0,78.55316465892298,0.009999998,500.0,100,1.0,100.0,9.803268,1.0,0.01
0.01,,67.29716,1.0,75.71337,525.8547252329847,75.71337833695164,100.0,3.5044917e-18,525.8547252329847,1.0,75.71337833695164,0.009999998,500.0,100,1.0,100.0,22.816578,1.0,0.01
0.01,,68.3333,1.0,76.74951,399.82324632549114,76.74951576150575,100.0,3.5044917e-18,399.82324632549114,1.0,76.74951576150575,0.009999998,500.0,100,1.0,100.0,19.895351,1.0,0.01
0.01,,70.91044,1.0,79.32665,127.4851193914849,79.32665351345725,100.0,3.5044917e-18,127.4851193914849,1.0,79.32665351345725,0.009999998,500.0,100,1.0,100.0,11.234334,1.0,0.01
0.01,,70.938065,1.0,79.35428,139.0466676343742,79.35427459298462,100.0,3.5044917e-18,139.0466676343742,1.0,79.35427459298462,0.009999998,500.0,100,1.0,100.0,11.7326975,1.0,0.01
0.01,,66.713486,1.0,75.1297,550.0254616550839,75.12969633350045,100.0,3.5044917e-18,550.0254616550839,1.0,75.12969633350045,0.009999998,500.0,100,1.0,100.0,23.335064,1.0,0.01
0.01,,65.60975,1.0,74.02596,512.0023049942522,74.025968313055,100.0,3.5044917e-18,512.0023049942522,1.0,74.025968313055,0.009999998,500.0,100,1.0,100.0,22.514046,1.0,0.01
0.01,,67.38814,1.0,75.80435,343.11814219075507,75.80434845260784,100.0,3.5044917e-18,343.11814219075507,1.0,75.80434845260784,0.009999998,500.0,100,1.0,100.0,18.430597,1.0,0.01
0.01,,68.835304,1.0,77.25152,616.5165308994387,77.25152372305926,100.0,3.5044917e-18,616.5165308994387,1.0,77.25152372305926,0.009999998,500.0,100,1.0,100.0,24.705292,1.0,0.01
0.01,,69.55912,1.0,77.975334,289.0080584346313,77.97533496004847,100.0,3.5044917e-18,289.0080584346313,1.0,77.97533496004847,0.009999998,500.0,100,1.0,100.0,16.915022,1.0,0.01
0.01,,66.38424,1.0,74.80045,624.2876482673456,74.8004647380405,100.0,3.5044917e-18,624.2876482673456,1.0,74.8004647380405,0.009999998,500.0,100,1.0,100.0,24.860506,1.0,0.01
0.01,,68.806946,1.0,77.22316,264.57657417531107,77.22316321417573,100.0,3.5044917e-18,264.57657417531107,1.0,77.22316321417573,0.009999998,500.0,100,1.0,100.0,16.184277,1.0,0.01
0.01,,68.01543,1.0,76.43164,619.9925160585176,76.43164596679225,100.0,3.5044917e-18,619.9925160585176,1.0,76.43164596679225,0.009999998,500.0,100,1.0,100.0,24.774837,1.0,0.01
0.01,,65.926796,1.0,74.34301,593.5068867565169,74.34301638700053,100.0,3.5044917e-18,593.5068867565169,1.0,74.34301638700053,0.009999998,500.0,100,1.0,100.0,24.239882,1.0,0.01
0.01,,69.55434,1.0,77.97055,248.0132862428647,77.97055811830455,100.0,3.5044917e-18,248.0132862428647,1.0,77.97055811830455,0.009999998,500.0,100,1.0,100.0,15.669497,1.0,0.01
0.01,,63.222343,1.0,71.63856,815.1332657262478,71.63855146276244,100.0,3.5044917e-18,815.1332657262478,1.0,71.63855146276244,0.009999998,500.0,100,1.0,100.0,28.407427,1.0,0.01
0.01,,69.60314,1.0,78.019356,273.50311305689695,78.01935181081662,100.0,3.5044917e-18,273.50311305689695,1.0,78.01935181081662,0.009999998,500.0,100,1.0,100.0,16.45503,1.0,0.01
0.01,,69.07658,1.0,77.49279,433.4374415756949,77.49279455769668,100.0,3.5044917e-18,433.4374415756949,1.0,77.49279455769668,0.009999998,500.0,100,1.0,100.0,20.714804,1.0,0.01
0.01,,69.30523,1.0,77.72144,450.33615233506305,77.72144282548055,100.0,3.5044917e-18,450.33615233506305,1.0,77.72144282548055,0.009999998,500.0,100,1.0,100.0,21.114752,1.0,0.01
0.01,,67.46306,1.0,75.87927,422.4496744220938,75.87927283655307,100.0,3.5044917e-18,422.4496744220938,1.0,75.87927283655307,0.009999998,500.0,100,1.0,100.0,20.450554,1.0,0.01
0.01,,66.163765,1.0,74.57998,462.39767663135564,74.57998238818476,100.0,3.5044917e-18,462.39767663135564,1.0,74.57998238818476,0.009999998,500.0,100,1.0,100.0,21.395647,1.0,0.01
0.01,,71.31215,1.0,79.72836,120.59530278220237,79.72836679822494,100.0,3.5044917e-18,120.59530278220237,1.0,79.72836679822494,0.009999998,500.0,100,1.0,100.0,10.926543,1.0,0.01
0.01,,68.6422,1.0,77.05841,430.19120094079426,77.05841171116413,100.0,3.5044917e-18,430.19120094079426,1.0,77.05841171116413,0.009999998,500.0,100,1.0,100.0,20.637083,1.0,0.01
0.01,,67.60221,1.0,76.018425,333.98544330529194,76.01843050582994,100.0,3.5044917e-18,333.98544330529194,1.0,76.01843050582994,0.009999998,500.0,100,1.0,100.0,18.183662,1.0,0.01
0.01,,68.98307,1.0,77.399284,435.9458045425818,77.39929159877562,100.0,3.5044917e-18,435.9458045425818,1.0,77.39929159877562,0.009999998,500.0,100,1.0,100.0,20.774654,1.0,0.01
0.01,,61.21959,1.0,69.6358,1094.3681711854551,69.63580299857884,100.0,3.5044917e-18,1094.3681711854551,1.0,69.63580299857884,0.009999998,500.0,100,1.0,100.0,32.915413,1.0,0.01
0.01,,69.70887,1.0,78.125084,318.03811230561183,78.12508017002098,100.0,3.5044917e-18,318.03811230561183,1.0,78.12508017002098,0.009999998,500.0,100,1.0,100.0,17.74423,1.0,0.01
0.01,,68.88148,1.0,77.29769,406.6840778664184,77.29769179209454,100.0,3.5044917e-18,406.6840778664184,1.0,77.29769179209454,0.009999998,500.0,100,1.0,100.0,20.065325,1.0,0.01
0.01,,65.17808,1.0,73.59429,729.412950101731,73.59429345570683,100.0,3.5044917e-18,729.412950101731,1.0,73.59429345570683,0.009999998,500.0,100,1.0,100.0,26.872269,1.0,0.01
0.01,,69.67364,1.0,78.08985,305.9084864383198,78.08985557563663,100.0,3.5044917e-18,305.9084864383198,1.0,78.08985557563663,0.009999998,500.0,100,1.0,100.0,17.402569,1.0,0.01
0.01,,70.65409,1.0,79.070305,362.8056258626631,79.07030515817175,100.0,3.5044917e-18,362.8056258626631,1.0,79.07030515817175,0.009999998,500.0,100,1.0,100.0,18.95198,1.0,0.01
0.01,,66.88208,1.0,75.298294,587.762446265246,75.29829114453986,100.0,3.5044917e-18,587.762446265246,1.0,75.29829114453986,0.009999998,500.0,100,1.0,100.0,24.12229,1.0,0.01
