VarDiscRet,VarVanillaIw,AvgVanillaIw,J,EpsThisIter,ESSRenyi,BatchSize,MinNormIw,VanillaAvgRet,VarNormIw,MinVanillaIw,MaxVanillaIw,ESSClassic,AvgDiscRet,Bound,AvgEpLen,AvgNormIw,VarRet,AvgRet,MaxNormIw,Delta,eRenyi2,IterType,VarJ
19627.149800525836,5.2252493,1.3343863,283.6617,100,23.67748209978867,100,9.584224e-09,125.02885165204749,0.00029345663,1.2789058e-06,11.975521,25.606751029183986,125.02885165204749,151.1231,13.51,0.01,19627.149800525836,125.02885165204749,0.08974554,0.6,4.223422,1,396.78238
44646.03988963336,21.333788,0.560087,1130.8354,100,2.5519988356816836,100,,202.3951613616843,0.0068007507,,45.99182,1.4635415672559489,202.3951613616843,471.68762,21.25,0.01,44646.03988963336,202.3951613616843,0.8211549,0.6,39.18497,1,1472.1826
468141.62088082323,47.73691,1.5783451,2710.5505,100,6.7467401966225,100,2.90029e-23,607.1756192945643,0.0019162421,4.5776583e-21,55.913807,5.0073120312879675,607.1756192945643,1138.9,61.73,0.01,468141.62088082323,607.1756192945643,0.3542559,0.6,14.821973,1,8607.383
1167482.995870723,inf,2.1887974e+18,668.9522,100,1.707516871188097e+26,200,8.171003e-23,607.1756192945643,0.009960626,0.01788467,2.184523e+20,,1045.652899982913,-inf,61.73,0.01,468141.62088082323,607.1756192945643,0.9980472,0.6,1.1712915e-24,,11.808736
105661.62476976532,9.971695,1.4962469,1291.3252,100,31.98216570669935,200,5.053305e-22,486.08154764867453,0.00011135314,1.5121985e-19,16.41351,36.81982798286761,486.08154764867453,569.4718,49.63,0.005,105661.62476976532,486.08154764867453,0.05484893,0.6,6.253485,1,3460.3953
922988.8413653466,,1.0,1199.3661,100,200.0,200,0.01,1199.366185317944,3.5044917e-18,1.0,1.0,100.0,1199.366185317944,791.12366,120.96,0.009999998,922988.8413653466,1199.366185317944,0.01,0.6,1.0,2,955.9074
657938.0705597942,19.504097,0.85161364,3494.9287,100,10.10931440484942,200,,970.2604895924683,0.0006723271,,45.476627,7.204968806673766,970.2604895924683,2210.9517,98.05,0.005,657938.0705597942,970.2604895924683,0.2670027,0.6,19.783735,1,7254.305
2709109.5377173773,,1.0,3403.0774,100,200.0,200,0.01,3403.0773749598234,3.5044917e-18,1.0,1.0,100.0,3403.0773749598234,2994.829,340.97,0.009999998,2709109.5377173773,3403.0773749598234,0.01,0.6,1.0,2,1637.6869
2338534.8592171636,4.3681836,0.76690996,4862.639,100,35.78624854794212,200,3.161269e-18,3166.808304277398,0.00018567446,4.8488173e-16,11.538906,23.83834805458444,3166.808304277398,4180.1963,317.47,0.0049999994,2338534.8592171636,3166.808304277398,0.07522986,0.6,5.588739,1,608.4083
231304.81098235335,,1.0,4855.052,100,200.0,200,0.01,4855.052270639186,3.5044917e-18,1.0,1.0,100.0,4855.052270639186,4446.8037,485.66,0.009999998,231304.81098235335,4855.052270639186,0.01,0.6,1.0,2,478.53088
393857.9912864137,0.34546036,1.0172821,4945.4844,100,147.64689850020247,200,8.473365e-07,4765.863908807868,8.34556e-06,0.00017239604,2.1902683,150.1328884251986,4765.863908807868,4609.5054,476.82,0.005,393857.9912864137,4765.863908807868,0.010765295,0.6,1.3545831,1,239.9286
245363.67049963938,,1.0,4902.107,100,200.0,200,0.01,4902.1066613946305,3.5044917e-18,1.0,1.0,100.0,4902.1066613946305,4493.859,490.33,0.009999998,245363.67049963938,4902.1066613946305,0.01,0.6,1.0,2,492.85904
2310.7411187326807,0.07549886,0.99197936,4973.962,100,186.80507530507,200,0.0012358691,4994.589517059761,1.918117e-06,0.24519134,1.507974,185.81471531260203,4994.589517059761,4675.2656,499.52,0.005,2310.7411187326807,4994.589517059761,0.0076008337,0.6,1.0706347,1,163.42375
25648.659535207084,,1.0,4982.3354,100,200.0,200,0.01,4982.335593532489,3.5044917e-18,1.0,1.0,100.0,4982.335593532489,4574.0874,498.31,0.009999998,25648.659535207084,4982.335593532489,0.01,0.6,1.0,2,159.34923
3138.9575176928415,0.01006412,1.0056037,4991.8926,100,197.61270622623366,200,0.0028375143,4993.951719866672,2.488067e-07,0.57068294,1.1325976,198.03892168396018,4993.951719866672,4701.479,499.45,0.005,3138.9575176928415,4993.951719866672,0.0056314315,0.6,1.0120807,1,80.093414
2413.856183300429,,1.0,4993.6597,100,200.0,200,0.01,4993.660017211426,3.5044917e-18,1.0,1.0,100.0,4993.660017211426,4585.4116,499.43,0.009999998,2413.856183300429,4993.660017211426,0.01,0.6,1.0,2,48.884758
2598.5954958382063,0.005254586,1.0066025,4995.542,100,199.0849354438889,200,0.0028823544,4994.440627460443,1.2964699e-07,0.580277,1.0909448,198.97332378776537,4994.440627460443,4706.204,499.5,0.005,2598.5954958382063,4994.440627460443,0.0054189456,0.6,1.0045964,1,35.709282
15627.690368258834,,1.0,4987.033,100,200.0,200,0.01,4987.033168302803,3.5044917e-18,1.0,1.0,100.0,4987.033168302803,4578.7847,498.76,0.009999998,15627.690368258834,4987.033168302803,0.01,0.6,1.0,2,124.38414
12330.689950989035,0.012175191,0.9990681,4991.616,100,197.2417547083412,200,0.002823847,4986.932089421057,3.0494786e-07,0.5642431,1.2052495,197.60170026730964,4986.932089421057,4700.9297,498.76,0.005,12330.689950989035,4986.932089421057,0.006031869,0.6,1.0139841,1,72.92564
2843.208984898437,,1.0,4994.217,100,200.0,200,0.01,4994.216964664776,3.5044917e-18,1.0,1.0,100.0,4994.216964664776,4585.9683,499.48,0.009999998,2843.208984898437,4994.216964664776,0.01,0.6,1.0,2,53.054478
0.4015287191228957,0.0016722069,0.9947369,4997.2285,100,199.76864428767504,200,0.0040480895,4999.552555514839,4.2248725e-08,0.80535686,1.06511,199.66421746394758,4999.552555514839,4708.386,500.0,0.005000001,0.4015287191228957,4999.552555514839,0.005353727,0.6,1.0011581,1,32.867573
48831.453715121635,,1.0,4971.932,100,200.0,200,0.01,4971.932178375859,3.5044917e-18,1.0,1.0,100.0,4971.932178375859,4563.6836,497.26,0.009999998,48831.453715121635,4971.932178375859,0.01,0.6,1.0,2,219.87073
33212.07309084241,0.035785396,1.0036079,4983.1357,100,192.63256795299904,200,0.0019701049,4968.326139874267,8.8821423e-07,0.39544255,1.2885842,193.17123693579654,4968.326139874267,4688.992,496.93,0.005,33212.07309084241,4968.326139874267,0.0064197597,0.6,1.038246,1,105.24642
285742.036794109,,1.0,4901.2886,100,200.0,200,0.01,4901.288850790463,3.5044917e-18,1.0,1.0,100.0,4901.288850790463,4493.04,490.21,0.009999998,285742.036794109,4901.288850790463,0.01,0.6,1.0,2,531.869
231496.09306844542,0.13740851,0.9403685,4989.198,100,179.6477954853378,200,0.00034912518,4931.307669488887,3.8847e-06,0.06566127,1.46281,173.21848354979312,4931.307669488887,4684.61,493.2,0.005,231496.09306844542,4931.307669488887,0.0077778553,0.6,1.1132895,1,69.12572
11670.349825356929,,1.0,4988.7783,100,200.0,200,0.01,4988.778412313722,3.5044917e-18,1.0,1.0,100.0,4988.778412313722,4580.5303,498.93,0.009999998,11670.349825356929,4988.778412313722,0.01,0.6,1.0,2,107.48787
