VarDiscRet,ESSRenyi,J,MinVanillaIw,MaxVanillaIw,MaxNormIw,VanillaAvgRet,eRenyi2,AvgEpLen,BatchSize,MinNormIw,AvgDiscRet,VarJ,AvgNormIw,AvgVanillaIw,AvgRet,VarNormIw,VarVanillaIw,Bound,EpsThisIter,VarRet,ESSClassic,IterType
1002362.7053074789,95.04730436126508,3286.8228,3.5554393e-07,5.3145385,0.02876367,3042.0132160118783,2.1042154,305.2,200,1.9242967e-09,3042.0132160118783,1522.3306,0.005,0.9238283,3042.0132160118783,2.8830462e-05,0.98422426,2855.188,100,1002362.7053074789,93.13361585358871,1
1241815.9492438445,200.0,3059.598,1.0,1.0,0.01,3059.597895552218,1.0,306.9,200,0.01,3059.597895552218,1108.7821,0.009999998,1.0,3059.597895552218,3.5044917e-18,,2638.7874,100,1241815.9492438445,100.0,2
1256047.6248684188,59.170201597197504,3548.7473,9.192456e-05,9.236509,0.041085552,3045.779186220924,3.3800797,305.535,200,4.0889594e-07,3045.779186220924,2075.8806,0.005000001,1.1240581,3045.779186220924,5.8163743e-05,2.9396107,3001.687,100,1256047.6248684188,60.333331094777584,1
1094323.4532453134,200.0,3263.418,1.0,1.0,0.01,3263.4182757522876,1.0,327.31,200,0.01,3263.4182757522876,1040.8555,0.009999998,1.0,3263.4182757522876,3.5044917e-18,,2842.6074,100,1094323.4532453134,100.0,2
1244655.4174240364,73.13248233914919,3562.386,0.00075092854,6.818889,0.036298793,3165.8920135764206,2.734763,317.565,200,3.997396e-06,3165.8920135764206,1644.6514,0.005,0.93927217,3165.8920135764206,3.3552296e-05,1.1840366,3070.3108,100,1244655.4174240364,85.63912605039344,1
988560.3062436174,200.0,3132.7158,1.0,1.0,0.01,3132.71590337007,1.0,314.26,200,0.01,3132.71590337007,989.2799,0.009999998,1.0,3132.71590337007,3.5044917e-18,,2711.9055,100,988560.3062436174,100.0,2
1102072.919169916,300.0,3137.6274,1.0,1.0,0.005,3137.627611000197,1.0,314.735,300,0.005,3137.627611000197,1047.1688,0.0049999994,1.0,3137.627611000197,2.179301e-19,,2840.0696,100,1102072.919169916,200.00000010221265,
1125032.4003527223,299.9993920338554,3602.4478,0.0010555271,53.995705,0.1947092,3137.865089840831,1.000002,314.7633333333333,300,3.8062442e-06,3137.865089840831,2566.8606,0.0033333336,0.92438203,3137.865089840831,0.00016500497,12.68944,3359.4924,100,1125032.4003527223,18.986206178768303,1
1162530.4393347374,300.0,3099.593,1.0,1.0,0.01,3099.593171728464,1.0,310.96,300,0.01,3099.593171728464,1072.8025,0.009999998,1.0,3099.593171728464,3.5044917e-18,,2678.783,100,1162530.4393347374,100.0,2
1027241.34435231,300.0,3092.414,1.0,1.0,0.005,3092.414206601474,1.0,310.25,300,0.005,3092.414206601474,1010.9921,0.0049999994,1.0,3092.414206601474,2.179301e-19,,2794.8562,100,1027241.34435231,200.00000010221265,2
1090465.1969031906,400.0,3099.139,1.0,1.0,0.0033333334,3099.138844368457,1.0,310.91333333333336,400,0.0033333334,3099.138844368457,1042.5115,0.0033333336,1.0,3099.138844368457,5.4391416e-20,,2856.184,100,1090465.1969031906,299.999969473632,
1094579.504218642,253.6887904476218,3165.1948,0.04682795,5.339487,0.013933169,3081.057580135652,1.576735,309.1075,400,0.00012219558,3081.057580135652,1405.7107,0.0025,0.9580533,3081.057580135652,4.39907e-06,0.646041,2900.9932,100,1094579.504218642,235.0049880984332,1
1131205.1601360217,400.0,3253.5588,1.0,1.0,0.01,3253.5587590726063,1.0,326.38,400,0.01,3253.5587590726063,1058.25,0.009999998,1.0,3253.5587590726063,3.5044917e-18,,2832.7483,100,1131205.1601360217,100.0,2
1233223.8030830761,400.0,3203.817,1.0,1.0,0.005,3203.817122999286,1.0,321.395,400,0.005,3203.817122999286,1107.7263,0.0049999994,1.0,3203.817122999286,2.179301e-19,,2906.259,100,1233223.8030830761,200.00000010221265,2
1223596.8769227036,400.0,3233.1643,1.0,1.0,0.0033333334,3233.1644428307336,1.0,324.31,400,0.0033333334,3233.1644428307336,1104.318,0.0033333336,1.0,3233.1644428307336,5.4391416e-20,,2990.2092,100,1223596.8769227036,299.999969473632,2
1205748.014451507,159.10737898032423,3484.666,0.009276091,25.733446,0.06139037,3229.3476749218635,2.5140254,323.93,400,2.2129281e-05,3229.3476749218635,2498.9685,0.0025,1.0479431,3229.3476749218635,1.5031957e-05,2.641259,3151.0542,100,1205748.014451507,117.67818680813983,1
1580853.3276629564,400.0,2970.7524,1.0,1.0,0.01,2970.752446885597,1.0,298.05,400,0.01,2970.752446885597,1251.0175,0.009999998,1.0,2970.752446885597,3.5044917e-18,,2549.942,100,1580853.3276629564,100.0,2
1548852.7824576562,400.0,3094.289,1.0,1.0,0.005,3094.289179208651,1.0,310.39,400,0.005,3094.289179208651,1241.414,0.0049999994,1.0,3094.289179208651,2.179301e-19,,2796.731,100,1548852.7824576562,200.00000010221265,2
1489685.025166359,400.0,3128.9375,1.0,1.0,0.0033333334,3128.9371266344056,1.0,313.87,400,0.0033333334,3128.9371266344056,1218.4907,0.0033333336,1.0,3128.9371266344056,5.4391416e-20,,2885.9824,100,1489685.025166359,299.999969473632,2
1430871.141672833,500.0,3186.7014,1.0,1.0,0.0025,3186.701494845019,1.0,319.6475,500,0.0025,3186.701494845019,1194.6941,0.0024999997,1.0,3186.701494845019,5.434597e-20,,2976.2961,100,1430871.141672833,400.0,
1447160.697529599,86.94269295691686,3602.161,0.0010398855,41.565693,0.06377161,3168.975779993698,5.7509146,317.88,500,1.5954304e-06,3168.975779993698,3460.0083,0.002,1.3035798,3168.975779993698,3.0312523e-05,12.877671,3150.856,100,1447160.697529599,58.39092879587706,1
1552963.1147874894,500.0,3212.2803,1.0,1.0,0.01,3212.2804396190677,1.0,322.19,500,0.01,3212.2804396190677,1239.9329,0.009999998,1.0,3212.2804396190677,3.5044917e-18,,2791.4697,100,1552963.1147874894,100.0,2
1521642.5730060518,500.0,3160.9124,1.0,1.0,0.005,3160.912375501951,1.0,317.06,500,0.005,3160.912375501951,1230.4609,0.0049999994,1.0,3160.912375501951,2.179301e-19,,2863.3545,100,1521642.5730060518,200.00000010221265,2
1602569.372208937,500.0,3180.7776,1.0,1.0,0.0033333334,3180.777329600194,1.0,319.03,500,0.0033333334,3180.777329600194,1263.8146,0.0033333336,1.0,3180.777329600194,5.4391416e-20,,2937.8225,100,1602569.372208937,299.999969473632,2
1615863.4191231758,500.0,3212.536,1.0,1.0,0.0025,3212.535844405489,1.0,322.2,500,0.0025,3212.535844405489,1269.5762,0.0024999997,1.0,3212.535844405489,5.434597e-20,,3002.1306,100,1615863.4191231758,400.0,2
1598272.4844758227,147.76361845675504,3552.443,5.356903e-07,11.264271,0.020164507,3232.695443603542,3.3837829,324.22,500,9.589551e-10,3232.695443603542,1863.2323,0.0019999999,1.1172374,3232.695443603542,8.885189e-06,2.772667,3206.2625,100,1598272.4844758227,155.4313345182455,1
1733212.3372104908,500.0,3148.1003,1.0,1.0,0.01,3148.100365198955,1.0,315.79,500,0.01,3148.100365198955,1309.9161,0.009999998,1.0,3148.100365198955,3.5044917e-18,,2727.2898,100,1733212.3372104908,100.0,2
1697384.9746662441,500.0,3049.7637,1.0,1.0,0.005,3049.763817340764,1.0,305.97,500,0.005,3049.763817340764,1299.576,0.0049999994,1.0,3049.763817340764,2.179301e-19,,2752.2056,100,1697384.9746662441,200.00000010221265,2
1749042.2869226653,500.0,3082.7334,1.0,1.0,0.0033333334,3082.733174049882,1.0,309.24666666666667,500,0.0033333334,3082.733174049882,1320.3076,0.0033333336,1.0,3082.733174049882,5.4391416e-20,,2839.7783,100,1749042.2869226653,299.999969473632,2
1741200.110472562,500.0,3121.4973,1.0,1.0,0.0025,3121.497524584284,1.0,313.1125,500,0.0025,3121.497524584284,1317.895,0.0024999997,1.0,3121.497524584284,5.434597e-20,,2911.092,100,1741200.110472562,400.0,2
1732211.0413574928,147.01037823652626,3475.3992,2.7789004e-10,14.7683525,0.030332841,3159.3145116615387,3.4011204,316.888,500,5.707606e-13,3159.3145116615387,2138.666,0.002,0.97375333,3159.3145116615387,9.71658e-06,2.3033047,3128.3328,100,1732211.0413574928,146.01581156876094,1
1455352.7111654116,500.0,3174.4966,1.0,1.0,0.01,3174.496584592186,1.0,318.44,500,0.01,3174.496584592186,1200.333,0.009999998,1.0,3174.496584592186,3.5044917e-18,,2753.6865,100,1455352.7111654116,100.0,2
1354706.7885424313,500.0,3282.4321,1.0,1.0,0.005,3282.4322337754406,1.0,329.21,500,0.005,3282.4322337754406,1161.0052,0.0049999994,1.0,3282.4322337754406,2.179301e-19,,2984.8745,100,1354706.7885424313,200.00000010221265,2
1438042.8703295977,500.0,3296.846,1.0,1.0,0.0033333334,3296.8459171565128,1.0,330.64666666666665,500,0.0033333334,3296.8459171565128,1197.184,0.0033333336,1.0,3296.8459171565128,5.4391416e-20,,3053.891,100,1438042.8703295977,299.999969473632,2
1453406.8406234623,500.0,3307.6943,1.0,1.0,0.0025,3307.69471243966,1.0,331.72,500,0.0025,3307.69471243966,1204.0654,0.0024999997,1.0,3307.69471243966,5.434597e-20,,3097.289,100,1453406.8406234623,400.0,2
1435844.0162581408,233.36953618801743,3451.2017,0.0036130594,20.61518,0.03791516,3260.8685042082675,2.1425247,327.05,500,6.6450903e-06,3260.8685042082675,2048.9248,0.0019999999,1.0874373,3260.8685042082675,7.4876834e-06,2.2135835,3175.7378,100,1435844.0162581408,174.32676329606375,1
1331406.465912835,500.0,3348.0002,1.0,1.0,0.01,3348.000431183862,1.0,335.79,500,0.01,3348.000431183862,1148.082,0.009999998,1.0,3348.000431183862,3.5044917e-18,,2927.1902,100,1331406.465912835,100.0,2
1451991.208225493,500.0,3312.3052,1.0,1.0,0.005,3312.305400308629,1.0,332.205,500,0.005,3312.305400308629,1201.9697,0.0049999994,1.0,3312.305400308629,2.179301e-19,,3014.7473,100,1451991.208225493,200.00000010221265,2
1529409.3614832037,500.0,3284.3943,1.0,1.0,0.0033333334,3284.3939685043997,1.0,329.4033333333333,500,0.0033333334,3284.3939685043997,1234.6301,0.0033333336,1.0,3284.3939685043997,5.4391416e-20,,3041.4392,100,1529409.3614832037,299.999969473632,2
1523860.8876349519,500.0,3264.1697,1.0,1.0,0.0025,3264.16952488914,1.0,327.39,500,0.0025,3264.16952488914,1232.9036,0.0024999997,1.0,3264.16952488914,5.434597e-20,,3053.7644,100,1523860.8876349519,400.0,2
1585858.9253688112,137.93195074193395,3507.5986,2.1710929e-07,9.842526,0.02141964,3244.4936999354754,3.624976,325.42,500,4.724806e-10,3244.4936999354754,2197.2283,0.002,0.91901886,3244.4936999354754,1.0877395e-05,2.2967505,3149.2925,100,1585858.9253688112,134.62899730271826,1
1358811.8719263014,500.0,3162.5496,1.0,1.0,0.01,3162.549845791495,1.0,317.27,500,0.01,3162.549845791495,1159.8378,0.009999998,1.0,3162.549845791495,3.5044917e-18,,2741.739,100,1358811.8719263014,100.0,2
1394520.2807665896,500.0,3199.5168,1.0,1.0,0.005,3199.5171910032036,1.0,320.945,500,0.005,3199.5171910032036,1177.9421,0.0049999994,1.0,3199.5171910032036,2.179301e-19,,2901.9587,100,1394520.2807665896,200.00000010221265,2
1370291.3049750566,500.0,3227.671,1.0,1.0,0.0033333334,3227.670827209463,1.0,323.75,500,0.0033333334,3227.670827209463,1168.6418,0.0033333336,1.0,3227.670827209463,5.4391416e-20,,2984.7158,100,1370291.3049750566,299.999969473632,2
1303785.8603755725,500.0,3227.0088,1.0,1.0,0.0025,3227.009131383144,1.0,323.6975,500,0.0025,3227.009131383144,1140.4062,0.0024999997,1.0,3227.009131383144,5.434597e-20,,3016.6035,100,1303785.8603755725,400.0,2
1310753.971033361,71.17740066483087,3715.432,8.583623e-16,16.697636,0.035407797,3241.2064416193994,7.0247016,325.12,500,1.820181e-18,3241.2064416193994,2753.6887,0.002,0.9431615,3241.2064416193994,2.4790654e-05,5.5131536,3216.6443,100,1310753.971033361,69.5868196869675,1
1604459.8274009866,500.0,3268.7864,1.0,1.0,0.01,3268.7862019098025,1.0,327.82,500,0.01,3268.7862019098025,1260.3235,0.009999998,1.0,3268.7862019098025,3.5044917e-18,,2847.976,100,1604459.8274009866,100.0,2
1625352.304736511,500.0,3249.3052,1.0,1.0,0.005,3249.3052084154374,1.0,325.875,500,0.005,3249.3052084154374,1271.7019,0.0049999994,1.0,3249.3052084154374,2.179301e-19,,2951.7473,100,1625352.304736511,200.00000010221265,2
1575649.732503722,500.0,3272.3,1.0,1.0,0.0033333334,3272.2999507898558,1.0,328.19,500,0.0033333334,3272.2999507898558,1253.1552,0.0033333336,1.0,3272.2999507898558,5.4391416e-20,,3029.345,100,1575649.732503722,299.999969473632,2
1599310.1317674757,500.0,3208.9355,1.0,1.0,0.0025,3208.9359098896475,1.0,321.8525,500,0.0025,3208.9359098896475,1263.0565,0.0024999997,1.0,3208.9359098896475,5.434597e-20,,2998.5303,100,1599310.1317674757,400.0,2
1593334.6979125903,148.5980327669988,3650.549,2.7559383e-07,58.11918,0.123185314,3230.1623606054586,3.364782,323.974,500,5.8412924e-10,3230.1623606054586,4018.5303,0.002,0.94360566,3230.1623606054586,3.3795033e-05,7.5227027,3305.3418,100,1593334.6979125903,53.011813235765885,1
1814947.7066433087,500.0,3164.1104,1.0,1.0,0.01,3164.1104197496957,1.0,317.32,500,0.01,3164.1104197496957,1340.447,0.009999998,1.0,3164.1104197496957,3.5044917e-18,,2743.2998,100,1814947.7066433087,100.0,2
1686466.8205489335,500.0,3126.4917,1.0,1.0,0.005,3126.4920608098737,1.0,313.61,500,0.005,3126.4920608098737,1295.3896,0.0049999994,1.0,3126.4920608098737,2.179301e-19,,2828.9338,100,1686466.8205489335,200.00000010221265,2
1629820.8731904237,500.0,3151.5938,1.0,1.0,0.0033333334,3151.593698716429,1.0,316.1166666666667,500,0.0033333334,3151.593698716429,1274.5149,0.0033333336,1.0,3151.593698716429,5.4391416e-20,,2908.6387,100,1629820.8731904237,299.999969473632,2
1639980.3333743825,500.0,3254.0222,1.0,1.0,0.0025,3254.0223861939735,1.0,326.33,500,0.0025,3254.0223861939735,1279.0154,0.0024999997,1.0,3254.0223861939735,5.434597e-20,,3043.617,100,1639980.3333743825,400.0,2
1646149.333693162,245.52002335841897,3373.9033,0.006615814,16.979414,0.03340651,3224.955069681609,2.0364938,323.436,500,1.3016424e-05,3224.955069681609,2116.9778,0.0019999999,1.0165333,3224.955069681609,5.5967566e-06,1.4458377,3105.3423,100,1646149.333693162,208.64714294800953,1
1836997.3173327243,500.0,3202.6343,1.0,1.0,0.01,3202.6343004541227,1.0,321.21,500,0.01,3202.6343004541227,1348.5648,0.009999998,1.0,3202.6343004541227,3.5044917e-18,,2781.8237,100,1836997.3173327243,100.0,2
1649152.8870874096,500.0,3229.6953,1.0,1.0,0.005,3229.6954071103696,1.0,323.945,500,0.005,3229.6954071103696,1280.9789,0.0049999994,1.0,3229.6954071103696,2.179301e-19,,2932.1372,100,1649152.8870874096,200.00000010221265,2
1531455.885232029,500.0,3274.0256,1.0,1.0,0.0033333334,3274.0256629793903,1.0,328.3666666666667,500,0.0033333334,3274.0256629793903,1235.4558,0.0033333336,1.0,3274.0256629793903,5.4391416e-20,,3031.0706,100,1531455.885232029,299.999969473632,2
1560311.554788201,500.0,3196.2222,1.0,1.0,0.0025,3196.2221900709937,1.0,320.595,500,0.0025,3196.2221900709937,1247.5619,0.0024999997,1.0,3196.2221900709937,5.434597e-20,,2985.817,100,1560311.554788201,400.0,2
1659246.5577242186,117.2562002619818,3575.2568,3.7413852e-06,10.922238,0.023416784,3170.705034517481,4.264167,318.032,500,8.0213605e-09,3170.705034517481,2465.2246,0.002,0.93285555,3170.705034517481,1.2445055e-05,2.7074823,3186.6426,100,1659246.5577242186,121.8014689484571,1
1680136.2239235796,500.0,3181.987,1.0,1.0,0.01,3181.987184255912,1.0,319.13,500,0.01,3181.987184255912,1289.7035,0.009999998,1.0,3181.987184255912,3.5044917e-18,,2761.1765,100,1680136.2239235796,100.0,2
1652212.7355686235,500.0,3135.421,1.0,1.0,0.005,3135.4210946686203,1.0,314.51,500,0.005,3135.4210946686203,1282.1667,0.0049999994,1.0,3135.4210946686203,2.179301e-19,,2837.8628,100,1652212.7355686235,200.00000010221265,2
1636526.2979362973,500.0,3157.3076,1.0,1.0,0.0033333334,3157.307245384846,1.0,316.69666666666666,500,0.0033333334,3157.307245384846,1277.134,0.0033333336,1.0,3157.307245384846,5.4391416e-20,,2914.3525,100,1636526.2979362973,299.999969473632,2
1621795.8100168724,500.0,3107.5796,1.0,1.0,0.0025,3107.5798863719106,1.0,311.74,500,0.0025,3107.5798863719106,1271.9045,0.0024999997,1.0,3107.5798863719106,5.434597e-20,,2897.1743,100,1621795.8100168724,400.0,2
1613255.0088695204,196.45682033747468,3359.635,0.027718263,37.18988,0.069412716,3164.865969695613,2.5450885,317.46,500,5.1734503e-05,3164.865969695613,3039.5066,0.0019999999,1.0715581,3164.865969695613,1.3268306e-05,3.808789,3059.4058,100,1613255.0088695204,115.99735783302425,1
1351541.0598764957,500.0,3117.508,1.0,1.0,0.01,3117.508105905835,1.0,312.79,500,0.01,3117.508105905835,1156.7306,0.009999998,1.0,3117.508105905835,3.5044917e-18,,2696.6982,100,1351541.0598764957,100.0,2
1306530.0605481442,500.0,3232.7275,1.0,1.0,0.005,3232.727798688766,1.0,324.29,500,0.005,3232.727798688766,1140.1743,0.0049999994,1.0,3232.727798688766,2.179301e-19,,2935.1694,100,1306530.0605481442,200.00000010221265,2
1361556.5512145562,500.0,3237.8672,1.0,1.0,0.0033333334,3237.8668080420725,1.0,324.7866666666667,500,0.0033333334,3237.8668080420725,1164.9113,0.0033333336,1.0,3237.8668080420725,5.4391416e-20,,2994.912,100,1361556.5512145562,299.999969473632,2
1418955.857203019,500.0,3256.4346,1.0,1.0,0.0025,3256.4345915694416,1.0,326.635,500,0.0025,3256.4345915694416,1189.7094,0.0024999997,1.0,3256.4345915694416,5.434597e-20,,3046.0293,100,1418955.857203019,400.0,2
1475990.575972588,124.96767284273282,3647.391,0.017652908,201.91888,0.29726002,3237.361633874978,4.0010347,324.718,500,2.5988176e-05,3237.361633874978,5249.7,0.002,1.3585339,3237.361633874978,0.00017743092,81.86723,3270.958,100,1475990.575972588,11.04508559440258,1
1621078.995201975,500.0,3216.7622,1.0,1.0,0.01,3216.7625447664077,1.0,322.65,500,0.01,3216.7625447664077,1266.8339,0.009999998,1.0,3216.7625447664077,3.5044917e-18,,2795.9517,100,1621078.995201975,100.0,2
1608983.9038055635,500.0,3295.0015,1.0,1.0,0.005,3295.001532666924,1.0,330.46,500,0.005,3295.001532666924,1265.2822,0.0049999994,1.0,3295.001532666924,2.179301e-19,,2997.4434,100,1608983.9038055635,200.00000010221265,2
1639498.9709433361,500.0,3219.9421,1.0,1.0,0.0033333334,3219.941973082002,1.0,322.9533333333333,500,0.0033333334,3219.941973082002,1278.2935,0.0033333336,1.0,3219.941973082002,5.4391416e-20,,2976.987,100,1639498.9709433361,299.999969473632,2
1573687.6867455784,500.0,3236.2651,1.0,1.0,0.0025,3236.2651005290313,1.0,324.5925,500,0.0025,3236.2651005290313,1252.8981,0.0024999997,1.0,3236.2651005290313,5.434597e-20,,3025.8599,100,1573687.6867455784,400.0,2
1581719.2582588666,80.30791891272567,3734.511,4.6536355e-12,127.994934,0.23189606,3243.137873666538,6.226036,325.28,500,8.431269e-15,3243.137873666538,4114.343,0.002,1.1038991,3243.137873666538,0.000113724105,34.645863,3264.9333,100,1581719.2582588666,17.021759868882402,1
1363586.203010706,500.0,3430.1133,1.0,1.0,0.01,3430.113417607001,1.0,343.95,500,0.01,3430.113417607001,1161.8735,0.009999998,1.0,3430.113417607001,3.5044917e-18,,3009.3032,100,1363586.203010706,100.0,2
1565822.0397378104,500.0,3398.2927,1.0,1.0,0.005,3398.2928206304555,1.0,340.755,500,0.005,3398.2928206304555,1248.1958,0.0049999994,1.0,3398.2928206304555,2.179301e-19,,3100.735,100,1565822.0397378104,200.00000010221265,2
1601563.3455131399,500.0,3344.6692,1.0,1.0,0.0033333334,3344.6689722191427,1.0,335.42,500,0.0033333334,3344.6689722191427,1263.4178,0.0033333336,1.0,3344.6689722191427,5.4391416e-20,,3101.7144,100,1601563.3455131399,299.999969473632,2
1639748.1724149706,500.0,3283.4673,1.0,1.0,0.0025,3283.46711499868,1.0,329.3075,500,0.0025,3283.46711499868,1278.9248,0.0024999997,1.0,3283.46711499868,5.434597e-20,,3073.0623,100,1639748.1724149706,400.0,2
1536407.3874589116,221.50027730416207,3498.38,0.02788829,50.95542,0.08890391,3292.675019298936,2.2573335,330.234,500,4.865779e-05,3292.675019298936,3307.6362,0.002,1.1463032,3292.675019298936,1.8360157e-05,6.0313635,3215.6318,100,1536407.3874589116,89.59194085752445,1
1101949.1663173316,500.0,3220.0134,1.0,1.0,0.01,3220.0134408691824,1.0,323.06,500,0.01,3220.0134408691824,1044.4758,0.009999998,1.0,3220.0134408691824,3.5044917e-18,,2799.2043,100,1101949.1663173316,100.0,2
1320420.8474259179,500.0,3241.09,1.0,1.0,0.005,3241.0901707720873,1.0,325.105,500,0.005,3241.0901707720873,1146.2194,0.0049999994,1.0,3241.0901707720873,2.179301e-19,,2943.5327,100,1320420.8474259179,200.00000010221265,2
1498301.1757555404,500.0,3264.8086,1.0,1.0,0.0033333334,3264.8085391606132,1.0,327.44,500,0.0033333334,3264.8085391606132,1222.0094,0.0033333336,1.0,3264.8085391606132,5.4391416e-20,,3021.8538,100,1498301.1757555404,299.999969473632,2
1541351.4289155742,500.0,3202.6882,1.0,1.0,0.0025,3202.6883566665592,1.0,321.2425,500,0.0025,3202.6883566665592,1239.9589,0.0024999997,1.0,3202.6883566665592,5.434597e-20,,2992.2832,100,1541351.4289155742,400.0,2
1497548.867516453,138.74905456352724,3531.3682,4.0193404e-06,39.983963,0.0803844,3224.1198287781385,3.6036282,323.386,500,8.080547e-09,3224.1198287781385,3226.4026,0.002,0.9948189,3224.1198287781385,1.9347397e-05,4.786859,3174.119,100,1497548.867516453,85.80485898665259,1
1658681.578198761,500.0,3206.7773,1.0,1.0,0.01,3206.777444430008,1.0,321.6,500,0.01,3206.777444430008,1281.4425,0.009999998,1.0,3206.777444430008,3.5044917e-18,,2785.9668,100,1658681.578198761,100.0,2
1591190.9923086874,500.0,3147.694,1.0,1.0,0.005,3147.6941240591896,1.0,315.74,500,0.005,3147.6941240591896,1258.2667,0.0049999994,1.0,3147.6941240591896,2.179301e-19,,2850.1362,100,1591190.9923086874,200.00000010221265,2
1510297.0992506857,500.0,3146.7056,1.0,1.0,0.0033333334,3146.70565453281,1.0,315.6533333333333,500,0.0033333334,3146.70565453281,1226.8915,0.0033333336,1.0,3146.70565453281,5.4391416e-20,,2903.7505,100,1510297.0992506857,299.999969473632,2
1505074.994351501,500.0,3233.089,1.0,1.0,0.0025,3233.08934569884,1.0,324.28,500,0.0025,3233.08934569884,1225.2805,0.0024999997,1.0,3233.08934569884,5.434597e-20,,3022.6838,100,1505074.994351501,400.0,2
1583113.3453541177,302.3504929671481,3338.291,0.021671204,8.424022,0.016263189,3224.425123254184,1.6537099,323.414,500,4.183784e-05,3224.425123254184,1750.6931,0.0020000003,1.0359619,3224.425123254184,2.5610825e-06,0.68714935,3096.2822,100,1583113.3453541177,305.0659010187603,1
1386986.4579622778,500.0,3240.9226,1.0,1.0,0.01,3240.922639479149,1.0,325.12,500,0.01,3240.922639479149,1171.8005,0.009999998,1.0,3240.922639479149,3.5044917e-18,,2820.1128,100,1386986.4579622778,100.0,2
