Bound,AvgDiscRet,VarVanillaIw,MinVanillaIw,MaxNormIw,BatchSize,AvgVanillaIw,AvgNormIw,MaxVanillaIw,MinNormIw,VanillaAvgRet,VarRet,AvgEpLen,eRenyi2,VarDiscRet,AvgRet,VarNormIw,J,ESSRenyi,VarJ,ESSClassic
-8.884407,-7.033832535395744,0.035807144,0.8734425,0.017406031,100,1.0028919,0.009999999,1.7456367,0.008709239,-7.033832535395744,43.667623610690775,200.0,1.0520967,43.667623610690775,-7.033832535395744,3.5600942e-06,-6.9331827,95.04829515228776,6.6991825,96.59553044248409
-8.687495,-6.8483771350273654,0.054935325,0.8659133,0.014678276,100,1.0301279,0.009999999,1.5120502,0.008405881,-6.8483771350273654,44.55209499552185,200.0,1.0607976,44.55209499552185,-6.8483771350273654,5.1768957e-06,-6.6930523,94.26869237516175,6.488873,95.12475076369175
-10.1122875,-8.781040522452146,1.0231862,4.502854e-07,0.03218733,100,0.8525564,0.009999998,2.7441514,5.2815907e-09,-8.781040522452146,49.816871290348026,200.0,2.1765666,49.816871290348026,-8.781040522452146,0.00014076945,-7.2215595,45.94391918136806,11.019742,41.777773235868324
-10.236362,-8.439899057118588,0.13592437,0.85853994,0.027563091,100,1.078196,0.010000002,2.9718418,0.007962744,-8.439899057118588,52.02951003591298,200.0,1.0704029,52.02951003591298,-8.439899057118588,1.1692348e-05,-8.245198,93.42276975985584,6.8278956,89.62544377748141
-8.721496,-6.850985258893523,0.0012598947,0.8603095,0.010272625,100,0.9976272,0.009999999,1.024825,0.008623557,-6.850985258893523,39.34370544404678,200.0,1.001145,39.34370544404678,-6.850985258893523,1.2658951e-07,-6.8490944,99.88563043114053,6.2727094,99.87483560600366
-10.6849985,-8.726223859117908,5.345555e-05,0.9677204,0.010057815,100,0.9994022,0.01,1.0051804,0.0096829925,-8.726223859117908,50.18398578515378,200.0,1.0000534,50.18398578515378,-8.726223859117908,5.351923e-09,-8.72616,99.99465970903043,7.0494194,99.99471369380022
-10.472459,-8.724433503380505,0.16642688,0.84016323,0.022969704,100,1.084164,0.01,2.4902928,0.0077494103,-8.724433503380505,44.90595344430321,200.0,1.1000462,44.90595344430321,-8.724433503380505,1.4159029e-05,-8.53234,90.90527637188964,6.6579638,87.70588369476579
-7.8844156,-6.9476935117146255,1.306387,4.9570656e-13,0.026300969,100,0.92988837,0.01,2.4456966,5.330818e-15,-6.9476935117146255,46.48057677772681,200.0,1.806516,46.48057677772681,-6.9476935117146255,0.0001510811,-5.2536926,55.35516826903249,9.280644,40.06886870295271
-8.447621,-7.034217896946096,0.30862063,0.06770563,0.013275681,100,1.0002282,0.009999999,1.3278711,0.00067690184,-7.034217896946096,43.65403892051874,200.0,1.1093085,43.65403892051874,-7.034217896946096,3.0847976e-05,-6.4106464,90.14625029310453,7.133264,76.6051773728032
-7.2064967,-8.045872881912421,14.069858,0.7409827,0.097727194,100,1.683901,0.010000002,16.456291,0.004400394,-8.045872881912421,52.1951134107126,200.0,1.7529002,52.1951134107126,-8.045872881912421,0.0004961999,-4.6491647,57.04831202484863,10.17698,16.913664494315523
-8.9025545,-7.076435189935165,0.12110609,0.2614035,0.011526609,100,1.0264982,0.009999998,1.1832043,0.0025465558,-7.076435189935165,47.442883516607,200.0,1.0434912,47.442883516607,-7.076435189935165,1.1493428e-05,-6.9520864,95.83214094483323,7.2178335,89.78394488462418
-8.980484,-7.818082913039006,3.609191,0.78240085,0.03854306,100,1.5764705,0.01,6.0762,0.0049629905,-7.818082913039006,44.33745564127558,200.0,1.2925322,44.33745564127558,-7.818082913039006,0.00014522391,-6.793853,77.36751128378889,8.124719,41.02198865210463
-9.408581,-7.5948938564857,0.21897261,0.8703393,0.016432546,100,1.1606915,0.010000002,1.9073117,0.007498455,-7.5948938564857,47.24396915178787,200.0,1.0555539,47.24396915178787,-7.5948938564857,1.6253845e-05,-7.392032,94.73698951553922,7.145226,86.1390851620881
-8.530552,-7.050222098754016,0.33219036,0.00015418768,0.013702968,100,1.0135453,0.009999998,1.3888578,1.5212709e-06,-7.050222098754016,52.509534551074914,200.0,1.1410255,52.509534551074914,-7.050222098754016,3.233707e-05,-6.450062,87.64045695105195,7.7486353,75.74971406845737
-8.846766,-7.198660007204731,0.8510618,0.8136287,0.03647884,100,1.102297,0.009999996,4.0210514,0.0073812115,-7.198660007204731,42.443129466874254,200.0,1.1630288,42.443129466874254,-7.198660007204731,7.004287e-05,-6.833775,85.98239087726124,7.049305,59.051955401896485
-9.203203,-7.273427664992055,0.07743675,0.9046628,0.015308771,100,1.0431027,0.01,1.5968621,0.008672806,-7.273427664992055,47.26057136776308,200.0,1.0255592,47.26057136776308,-7.273427664992055,7.116934e-06,-7.218263,97.50778041277162,7.0664525,93.41800165869425
-10.305615,-8.442123423764667,0.09406036,0.8801385,0.014708213,100,1.065723,0.009999998,1.567488,0.008258605,-8.442123423764667,45.363615362626376,200.0,1.0452043,45.363615362626376,-8.442123423764667,8.28167e-06,-8.332842,95.6750768635585,6.64015,92.42243773289675
-10.17607,-8.270999800235678,0.15349528,0.016775668,0.012725588,100,0.9759431,0.010000002,1.2419449,0.00017189186,-8.270999800235678,53.780259735053555,200.0,1.0682328,53.780259735053555,-8.270999800235678,1.6115588e-05,-8.147289,93.61255558261111,7.829204,86.24077321150314
-9.191107,-7.413024955716966,0.097056285,0.34087723,0.01128705,100,1.0511239,0.009999997,1.1864088,0.0032429788,-7.413024955716966,42.69040435359764,200.0,1.0447538,42.69040435359764,-7.413024955716966,8.784478e-06,-7.3031597,95.71633141374458,6.8876266,91.99918667795055
-10.367822,-8.43695221423745,2.7084652e-05,0.9859246,0.01001912,100,0.9999475,0.009999998,1.0018594,0.009859764,-8.43695221423745,55.05709617320515,200.0,1.0000076,55.05709617320515,-8.43695221423745,2.7087224e-09,-8.436943,99.9992370663676,7.38352,99.99736014319022
-9.548206,-8.119968432895334,1.1352288,0.7882922,0.03433393,100,1.1797713,0.010000002,4.050618,0.006681738,-8.119968432895334,48.71969172287477,200.0,1.2610744,48.71969172287477,-8.119968432895334,8.156199e-05,-7.349742,79.29746104870192,7.0038676,55.32614021254454
-9.348947,-7.466186162338186,0.11185064,0.8788384,0.014911939,100,1.0863535,0.01,1.6199638,0.008089801,-7.466186162338186,50.572253266407905,200.0,1.046485,50.572253266407905,-7.466186162338186,9.4775505e-06,-7.353503,95.55799179636915,7.619642,91.42208619378103
-10.905161,-9.077325203274162,0.09368031,0.04258867,0.011775142,100,1.005047,0.010000002,1.183457,0.00042374808,-9.077325203274162,49.335273693502444,200.0,1.0435908,49.335273693502444,-9.077325203274162,9.274182e-06,-8.927599,95.82300028534634,6.9068356,91.5906494633617
-9.743012,-7.885492126739787,0.01699533,0.7493869,0.010718465,100,0.986723,0.01,1.0576156,0.0075947037,-7.885492126739787,48.151258044411364,200.0,1.0056617,48.151258044411364,-7.885492126739787,1.7455768e-06,-7.875109,99.43701486776713,6.9617605,98.30122133206235
-9.251424,-7.7081783172650615,0.30132836,0.09821215,0.013175094,100,1.0196517,0.009999999,1.3434006,0.0009631932,-7.7081783172650615,53.33752010321195,200.0,1.1172117,53.33752010321195,-7.7081783172650615,2.8982542e-05,-7.18032,89.50855065877595,8.047577,77.70448816887182
-11.764012,-10.008453127668947,1.8712562,0.8152194,0.04793956,100,1.2165805,0.010000002,5.8322334,0.006700908,-10.008453127668947,57.22773433918463,200.0,1.1583532,57.22773433918463,-10.008453127668947,0.00012643043,-9.655853,86.32945390080921,12.445524,44.41166107232442
-10.183002,-8.336058747310291,0.2736922,0.8495976,0.024338925,100,1.0325971,0.01,2.5132303,0.008227774,-8.336058747310291,51.49991850646138,200.0,1.0837147,51.49991850646138,-8.336058747310291,2.5668513e-05,-8.154554,92.27520658666101,8.391456,79.73729080242376
-9.347552,-7.585960075631509,0.120882004,0.28784347,0.011397328,100,1.0804875,0.009999998,1.231467,0.002664015,-7.585960075631509,44.31736960961683,200.0,1.0635893,44.31736960961683,-7.585960075631509,1.0354333e-05,-7.422318,94.02125120796447,6.986168,90.70233178778696
-9.3691025,-7.633804885853554,0.6817111,0.8300148,0.02664173,100,1.1751223,0.009999999,3.130729,0.007063221,-7.633804885853554,54.94256907832903,200.0,1.1207589,54.94256907832903,-7.633804885853554,4.9366718e-05,-7.291823,89.22525691618465,8.911329,67.17134673191748
-10.532326,-8.630696286175423,0.0900429,0.39364105,0.011356926,100,1.030896,0.01,1.1707809,0.003818436,-8.630696286175423,52.818266270561125,200.0,1.0387095,52.818266270561125,-8.630696286175423,8.47266e-06,-8.539075,96.27330639605285,7.4649835,92.26123441190008
-9.924527,-8.443435454667002,0.9270653,0.80000836,0.028020296,100,1.2181209,0.009999999,3.413211,0.006567561,-8.443435454667002,48.88119367527855,200.0,1.209451,48.88119367527855,-8.443435454667002,6.247834e-05,-7.8384943,82.68214528254092,9.45976,61.78425688538817
-9.1551,-7.316690248314388,0.11254364,0.38220662,0.011671463,100,1.0296206,0.009999999,1.2017179,0.0037121112,-7.316690248314388,48.89418561844371,200.0,1.0509335,48.89418561844371,-7.316690248314388,1.0616138e-05,-7.202465,95.15350103319366,7.293386,90.48958295670194
-9.721702,-8.287049379703326,0.7814395,0.8064629,0.02353995,100,1.2599463,0.009999998,2.9659073,0.0064007714,-8.287049379703326,42.40814514279978,200.0,1.1859177,42.40814514279978,-8.287049379703326,4.9225604e-05,-7.6735034,84.3228809556383,6.9541855,67.23442896446025
-9.428211,-7.645897135792,7.7974324,0.79389775,0.21374393,100,1.3361398,0.009999999,28.559177,0.0059417267,-7.645897135792,57.46992592446049,200.0,1.2347692,57.46992592446049,-7.645897135792,0.00043676508,-7.2698298,80.98679329348971,6.898866,18.782962122771774
-9.713754,-7.900061959548294,0.89620763,0.7965126,0.065297455,100,1.1375233,0.010000002,7.427738,0.007002165,-7.900061959548294,54.288097043791076,200.0,1.2235395,54.288097043791076,-7.900061959548294,6.9260874e-05,-7.5554085,81.73009724572583,8.354822,59.32313065130695
-8.587232,-6.723668539317275,0.037610125,0.8789499,0.021564206,100,0.983969,0.009999999,2.121851,0.008932699,-6.723668539317275,43.66943702729726,200.0,1.0463731,43.66943702729726,-6.723668539317275,3.8845606e-06,-6.633326,95.56820338647837,6.528049,96.29673524455755
-9.021745,-7.270099290862377,0.25133216,0.0005750279,0.014383922,100,1.0229632,0.010000002,1.4714223,5.6211984e-06,-7.270099290862377,47.79247451634212,200.0,1.1864246,47.79247451634212,-7.270099290862377,2.4017518e-05,-6.929326,84.28685556954764,7.3288875,80.79022683415494
