VarVanillaIw,J,VarRet,BatchSize,ESSRenyi,eRenyi2,AvgDiscRet,VanillaAvgRet,MaxNormIw,AvgVanillaIw,AvgNormIw,VarJ,AvgEpLen,MinVanillaIw,MaxVanillaIw,MinNormIw,AvgRet,Bound,ESSClassic,VarDiscRet,VarNormIw
24.04905,-6.492631,50.119146307268416,100,59.053536443626896,1.6933787,-8.38618160830722,-8.38618160830722,0.30348545,1.6160718,0.01,12.009722,200.0,0.7439084,49.045425,0.004603189,-8.38618160830722,-9.025008,9.885174205913778,50.119146307268416,0.0009208242
0.07858865,-7.9305973,43.355938348550076,100,95.15459118252659,1.0509214,-8.065385103946983,-8.065385103946983,0.028999787,1.022151,0.009999998,6.3803577,200.0,0.874536,2.9642162,0.008555839,-8.065385103946983,-9.940123,93.06940403087559,43.355938348550076,7.5219355e-06
0.039484646,-7.1178646,42.85816822933216,100,96.14741351486165,1.0400696,-7.1981511933495685,-7.1981511933495685,0.020621149,1.0108328,0.01,6.4561243,200.0,0.8856485,2.0844533,0.008761573,-7.1981511933495685,-9.093163,96.31532310393654,42.85816822933216,3.864289e-06
0.3267187,-8.431362,56.130057823210954,100,78.90458871048226,1.2673534,-9.132874988084636,-9.132874988084636,0.046403192,1.0801965,0.009999999,8.640758,200.0,0.78705126,5.0124564,0.0072861863,-9.132874988084636,-10.616526,78.29587866969072,56.130057823210954,2.8000677e-05
5.3887916,-3.8843243,48.660701925949645,100,15.286372752721663,6.5417743,-7.269975393478935,-7.269975393478935,0.13100496,0.6951812,0.01,15.229455,200.0,,9.107219,,-7.269975393478935,-8.729732,8.306323508955517,48.660701925949645,0.0011150524
0.098165,-7.212537,50.02619892200986,100,97.00100370492001,1.0309172,-7.289938461152522,-7.289938461152522,0.011455705,1.0033488,0.010000002,7.471831,200.0,0.33797365,1.1494068,0.0033684564,-7.289938461152522,-9.153299,91.19629810819664,50.02619892200986,9.751081e-06
0.027896438,-8.080196,53.304073210638286,100,98.97796259876431,1.0103259,-8.105996188736238,-8.105996188736238,0.010475337,1.0309563,0.009999999,7.3097243,200.0,0.46739525,1.0799614,0.004533609,-8.105996188736238,-10.00727,97.46745158035378,53.304073210638286,2.6246303e-06
0.08993826,-8.495441,49.90329278683207,100,97.21363140417046,1.0286623,-8.598434086234557,-8.598434086234557,0.011010643,1.0379906,0.010000002,7.381746,200.0,0.1892235,1.1428944,0.001822979,-8.598434086234557,-10.419602,92.36675082722276,49.90329278683207,8.347524e-06
0.6349292,-6.6463065,40.843445782564636,100,95.72180339678228,1.0446941,-6.712423318498497,-6.712423318498497,0.047257178,1.0424997,0.010000003,10.452904,200.0,0.8806641,4.926559,0.00844762,-6.712423318498497,-8.62113,63.35632741832182,40.843445782564636,5.8421603e-05
0.06273597,-8.642896,45.770970529487585,100,97.02726895552533,1.0306381,-8.771471125021277,-8.771471125021277,0.010632946,1.0802298,0.01,6.8725843,200.0,0.17184804,1.1486025,0.0015908472,-8.771471125021277,-10.571043,94.94644571091398,45.770970529487585,5.37631e-06
18.403772,-5.744682,45.399090914972405,100,64.56288101980408,1.5488776,-7.583485937218594,-7.583485937218594,0.13873966,1.6242927,0.010000003,13.094472,200.0,0.7529975,22.535381,0.0046358486,-7.583485937218594,-8.1797085,12.648955223891074,45.399090914972405,0.0006975547
0.9032062,-7.4191217,46.3937684776016,100,87.13641646609327,1.1476258,-7.8379424860239,-7.8379424860239,0.029521076,1.2005839,0.010000003,8.4601755,200.0,0.8190566,3.544253,0.0068221516,-7.8379424860239,-9.501726,61.715036111230084,46.3937684776016,6.266165e-05
0.12683839,-7.9979577,47.72511465495473,100,95.20833087422788,1.0503283,-8.1117638035316,-8.1117638035316,0.016735109,1.0522727,0.009999999,7.3403225,200.0,0.8750933,1.7609898,0.008316222,-8.1117638035316,-9.969685,89.81463467951828,47.72511465495473,1.1454971e-05
0.0051842025,-7.40905,44.994221244815975,100,99.79079711936222,1.0020964,-7.4132879160975484,-7.4132879160975484,0.010523306,0.98258203,0.009999997,6.695799,200.0,0.8827679,1.0340011,0.008984165,-7.4132879160975484,-9.364074,99.47126095205734,44.994221244815975,5.36963e-07
0.04930934,-7.6918807,48.43135977252354,100,97.45609014011725,1.0261031,-7.748451887931333,-7.748451887931333,0.013710393,1.0313901,0.01,7.051918,200.0,0.903828,1.4140763,0.0087632025,-7.748451887931333,-9.605887,95.61234081672991,48.43135977252354,4.6353584e-06
0.15202314,-7.852291,46.00706596841807,100,93.80343923251357,1.066059,-8.051144607271507,-8.051144607271507,0.012802254,0.9662888,0.01,7.447807,200.0,0.017888764,1.2370676,0.00018512853,-8.051144607271507,-9.835281,86.11875357678798,46.00706596841807,1.628155e-05
0.3171146,-7.462552,58.74635226040096,100,87.55891375529329,1.1420882,-7.870490096731242,-7.870490096731242,0.020175373,1.1012995,0.0100000035,8.402433,200.0,0.82114637,2.2219129,0.0074561583,-7.870490096731242,-9.54492,79.4378497547592,58.74635226040096,2.6146005e-05
14.139401,-6.7408905,47.70713516644141,100,62.95887675334668,1.5883384,-8.139509855875419,-8.139509855875419,0.17178737,1.6045107,0.009999999,10.623183,200.0,0.7501792,27.563465,0.004675439,-8.139509855875419,-9.179796,15.534528659319523,47.70713516644141,0.00054921955
0.2560522,-6.0209327,51.12623629684272,100,82.36765695434376,1.2140688,-6.622625195378588,-6.622625195378588,0.040217765,1.0642273,0.009999999,6.900287,200.0,0.79883355,4.2800846,0.00750623,-6.622625195378588,-8.1038685,81.71151269014523,51.12623629684272,2.2607874e-05
0.010597113,-8.691426,54.244879722815156,100,99.12835293186188,1.0087931,-8.710911687154548,-8.710911687154548,0.0107152825,1.0015521,0.010000003,7.2609043,200.0,0.68486774,1.0731913,0.006838064,-8.710911687154548,-10.659956,98.96494331297444,54.244879722815156,1.0564295e-06
2.1724505e-05,-7.886126,51.70008866490658,100,99.99847414437646,1.0000153,-7.886142933437661,-7.886142933437661,0.010032136,0.9997804,0.009999999,7.1514,200.0,0.98269916,1.0029933,0.00982915,-7.886142933437661,-9.838529,99.99783662672422,51.70008866490658,2.173399e-09
0.038242716,-8.127374,57.41898018102864,100,97.71443082091413,1.0233903,-8.178655983794789,-8.178655983794789,0.015905604,1.0416708,0.010000002,7.7449884,200.0,0.9081204,1.6568403,0.008717921,-8.178655983794789,-10.108316,96.62846051987611,57.41898018102864,3.524421e-06
0.0074256286,-7.550829,43.97847642475333,100,98.12756969617283,1.0190816,-7.5961649721893885,-7.5961649721893885,0.014695597,0.9839026,0.01,6.520697,200.0,0.91569334,1.4459035,0.009306748,-7.5961649721893885,-9.502197,99.2463585247891,43.97847642475333,7.6705913e-07
0.1335363,-7.223182,43.52815357957607,100,94.97073136767527,1.052956,-7.3057222161373945,-7.3057222161373945,0.029221488,1.066077,0.009999999,6.506792,200.0,0.87265646,3.1152358,0.008185679,-7.3057222161373945,-9.225627,89.57999278867064,43.52815357957607,1.1749571e-05
2.26525,-5.468063,44.437678989305404,100,35.693257662984415,2.8016496,-7.097467389968266,-7.097467389968266,0.031492848,1.1407225,0.009999999,8.660414,200.0,8.157403e-09,3.59246,7.1510846e-11,-7.097467389968266,-8.705673,36.718527883010104,44.437678989305404,0.00017408293
0.2564304,-7.6311774,43.567180765051965,100,88.01904968560758,1.1361177,-8.059997447956073,-8.059997447956073,0.012406258,1.1120502,0.010000002,6.8708463,200.0,0.16332975,1.3796381,0.0014687264,-8.059997447956073,-9.67189,82.96796692703512,43.567180765051965,2.0735795e-05
0.45548147,-7.19574,50.70910370571334,100,93.45840789521473,1.0699947,-7.340784089955464,-7.340784089955464,0.024731487,1.129774,0.01,8.056314,200.0,0.8588372,2.7940989,0.0076018497,-7.340784089955464,-9.088119,73.8943755027064,50.70910370571334,3.5685163e-05
0.58697474,-6.377477,48.24991424037661,100,84.40687888339846,1.1847376,-6.986287248188461,-6.986287248188461,0.020588825,1.2469245,0.01,7.857426,200.0,0.806809,2.567271,0.0064703915,-6.986287248188461,-8.489194,72.79375957526966,48.24991424037661,3.7751917e-05
0.08784667,-7.2940435,40.39506504149125,100,94.10773253038676,1.0626119,-7.452727736860215,-7.452727736860215,0.013921948,1.0714176,0.010000002,6.518253,200.0,0.8644512,1.4916221,0.008068294,-7.452727736860215,-9.275603,92.95748988424147,40.39506504149125,7.652577e-06
4.574548,-5.537795,46.07019781315127,100,67.49916577625133,1.4814998,-6.8465907116265114,-6.8465907116265114,0.08047404,1.458984,0.009999998,7.8966017,200.0,0.758572,11.7410345,0.0051993164,-6.8465907116265114,-7.883481,31.973783917269124,46.07019781315127,0.00021490532
0.33093733,-7.179858,55.746521117922136,100,85.02768723715218,1.1760875,-7.645706201643438,-7.645706201643438,0.025293317,1.1513338,0.010000003,7.221811,200.0,0.8094208,2.912105,0.0070302878,-7.645706201643438,-9.249971,80.1821593890688,55.746521117922136,2.4965666e-05
0.3319463,-6.7921767,46.265235933320234,100,76.55049835891022,1.3063272,-7.238425825035546,-7.238425825035546,0.018947285,0.8838577,0.010000002,8.389773,200.0,8.6039385e-05,1.6746705,9.734529e-07,-7.238425825035546,-8.987446,70.3894690057956,46.265235933320234,4.2491596e-05
0.020202944,-6.732963,45.97783757347763,100,98.0639501757144,1.0197427,-6.783562980767058,-6.783562980767058,0.011847727,1.0205297,0.01,6.9329534,200.0,0.91446114,1.2090957,0.008960652,-6.783562980767058,-8.697916,98.11577099625319,45.97783757347763,1.9398287e-06
0.49484387,-6.9546614,46.20373018606673,100,78.8904377011029,1.2675807,-7.586432246416541,-7.586432246416541,0.014991147,1.0743936,0.01,8.13071,200.0,0.00018087102,1.6106393,1.6834707e-06,-7.586432246416541,-9.149193,70.20495676601422,46.20373018606673,4.2868796e-05
0.11352432,-6.997356,41.73885562782058,100,95.19489026145604,1.0504766,-7.149888074908673,-7.149888074908673,0.011269652,1.065349,0.009999999,6.6359644,200.0,0.2344518,1.2006112,0.0022007043,-7.149888074908673,-8.929005,90.98983967731074,41.73885562782058,1.000242e-05
0.0725557,-6.1440225,39.328318298094,100,97.7397856335492,1.0231248,-6.2162668564043475,-6.2162668564043475,0.010913119,1.031878,0.010000002,6.497173,200.0,0.2695324,1.1261008,0.002612057,-6.2162668564043475,-8.03591,93.6802460139808,39.328318298094,6.8141976e-06
0.001596794,-7.9207807,44.51979798935636,100,99.97444805900591,1.0002556,-7.921058961766185,-7.921058961766185,0.01011727,0.9997815,0.01,6.611647,200.0,0.8649501,1.011506,0.008651392,-7.921058961766185,-9.868215,99.84210596122577,44.51979798935636,1.5974909e-07
0.05586156,-9.132515,56.21726750743969,100,97.9656206235151,1.0207663,-9.215648954789023,-9.215648954789023,0.010612124,1.0540029,0.009999999,7.6891894,200.0,0.19683357,1.1185209,0.0018674862,-9.215648954789023,-11.091001,95.25798365102416,56.21726750743969,5.0283948e-06
29.019178,-5.568089,40.2837433093214,100,76.27009184388312,1.3111299,-6.58600437663599,-6.58600437663599,0.109441966,2.133432,0.01,11.000398,200.0,0.7792659,23.3487,0.00365264,-6.58600437663599,-7.784622,13.676263761136296,40.2837433093214,0.0006375695
1.0193132,-7.2739086,51.31000756392321,100,90.96458960083775,1.0993289,-7.499158611126575,-7.499158611126575,0.032454222,1.2115018,0.009999999,9.466619,200.0,0.84054714,3.9318352,0.0069380593,-7.499158611126575,-9.324878,59.25804150179907,51.31000756392321,6.944796e-05
0.1702014,-6.883289,41.706993258506444,100,91.640277024603,1.0912232,-7.324158295829846,-7.324158295829846,0.011471327,1.1256527,0.01,6.3459516,200.0,0.10826977,1.291273,0.00096184004,-7.324158295829846,-8.9141655,88.26274373874361,41.706993258506444,1.3432425e-05
5.4799175,-6.6371665,52.70503527335821,100,61.726305472293795,1.6200548,-8.683878066188532,-8.683878066188532,0.08916546,1.2824657,0.01,12.469227,200.0,0.74811304,11.4351635,0.005833396,-8.683878066188532,-9.033514,23.2638743518041,52.70503527335821,0.00033318292
0.31377882,-9.488013,55.69771665059175,100,92.66180120690207,1.0791934,-9.686280529941298,-9.686280529941298,0.01913771,1.1484916,0.009999996,7.7494593,200.0,0.8524902,2.1979501,0.0074226935,-9.686280529941298,-11.510176,80.93849343992375,55.69771665059175,2.3788542e-05
0.24230087,-8.095243,50.53859340367829,100,90.46800751213972,1.1053631,-8.39831792657882,-8.39831792657882,0.01281939,1.0297,0.01,7.763134,200.0,0.2034258,1.3200126,0.0019755831,-8.39831792657882,-10.117171,81.55013357333151,50.53859340367829,2.2852482e-05
1.8326334,-6.0931954,48.310666351110626,100,76.31316587804224,1.3103899,-7.169186154344562,-7.169186154344562,0.03142761,1.3889807,0.009999998,7.847732,200.0,0.7793863,4.3652344,0.00561121,-7.169186154344562,-8.245447,51.53544052424581,48.310666351110626,9.499118e-05
0.13825284,-8.495591,44.78536707364495,100,91.23739635522796,1.0960418,-8.734636690530278,-8.734636690530278,0.018095506,1.0097759,0.009999998,7.300385,200.0,0.84234303,1.8272407,0.0083418805,-8.734636690530278,-10.516071,88.16535627463836,44.78536707364495,1.3558885e-05
3.3069427,-6.6036425,49.25670859030334,100,67.78558101236261,1.47524,-7.4830502422727525,-7.4830502422727525,0.14279352,1.3120666,0.010000002,11.236084,200.0,0.7591466,18.73546,0.005785885,-7.4830502422727525,-8.952735,34.462134152581854,49.25670859030334,0.00019209452
0.6338594,-7.112847,57.37148554504965,100,73.62519435142248,1.3582307,-7.9830309007219284,-7.9830309007219284,0.01686685,1.0427243,0.01,8.640281,200.0,0.00019100618,1.7587475,1.8317995e-06,-7.9830309007219284,-9.397579,63.40548528499126,57.37148554504965,5.8298043e-05
0.26845738,-6.8936253,50.67536775511925,100,89.73863644386896,1.1143472,-7.44265111521439,-7.44265111521439,0.0125732,1.0640097,0.009999998,7.586187,200.0,0.09329575,1.3378007,0.00087683176,-7.44265111521439,-8.957942,80.98756787236866,50.67536775511925,2.3712875e-05
2.4380631,-7.7456503,49.86698271579524,100,87.85166920735219,1.1382823,-8.075537598786811,-8.075537598786811,0.04228442,1.3688179,0.01,9.092888,200.0,0.8226309,5.787967,0.0060097906,-8.075537598786811,-9.798845,43.70217382814368,49.86698271579524,0.00013012285
0.43974504,-7.813006,56.91558829107526,100,90.17651407465425,1.1089362,-8.091773957194524,-8.091773957194524,0.026555812,1.0792407,0.010000002,8.845514,200.0,0.83559024,2.8660114,0.00774239,-8.091773957194524,-9.870617,72.7926033667096,56.91558829107526,3.7754126e-05
0.20361038,-7.3662395,45.16796403119247,100,91.87619430121927,1.0884212,-7.599962913883413,-7.599962913883413,0.017269628,1.0990223,0.009999999,6.7055044,200.0,0.84672284,1.8979707,0.0077043283,-7.599962913883413,-9.396845,85.69809692621286,45.16796403119247,1.6857257e-05
0.10885002,-7.3859024,45.82413525423025,100,90.51598681549144,1.1047772,-7.6962169300298635,-7.6962169300298635,0.014502235,1.0628772,0.009999998,6.9579854,200.0,0.83768547,1.5414095,0.0078813005,-7.6962169300298635,-9.439808,91.29179385508199,45.82413525423025,9.635233e-06
0.015633091,-6.500294,42.34791552408605,100,99.1616319109927,1.0084546,-6.512268614755168,-6.512268614755168,0.010944028,0.97920334,0.01,6.636324,200.0,0.45726785,1.0716429,0.004669795,-6.512268614755168,-8.404801,98.41153726937691,42.34791552408605,1.630419e-06
0.07577588,-6.841762,45.18029075734895,100,87.30110725331367,1.1454608,-7.230569640943483,-7.230569640943483,0.013961942,1.0077543,0.010000002,6.7449136,200.0,0.81986463,1.4070208,0.00813556,-7.230569640943483,-8.923419,93.12125876922289,45.18029075734895,7.461422e-06
0.75473547,-7.0788765,52.79136295688458,100,70.55472279504296,1.4173396,-8.200823019469333,-8.200823019469333,0.018123012,1.0222855,0.01,8.209043,200.0,3.8749935e-05,1.8526891,3.79052e-07,-8.200823019469333,-9.4017725,58.31018557883795,52.79136295688458,7.221882e-05
0.61457384,-7.7251835,53.29284881288396,100,86.68287702226012,1.1536304,-8.146199705873373,-8.146199705873373,0.024732446,1.169888,0.01,7.0869346,200.0,0.81687546,2.8934193,0.00698251,-8.146199705873373,-9.831019,69.22570965770757,53.29284881288396,4.4904034e-05
