AvgDiscRet,AvgEpLen,ESSRenyi,AvgVanillaIw,AvgNormIw,VarVanillaIw,VarRet,VarNormIw,Bound,VarJ,MinNormIw,MaxNormIw,MinVanillaIw,VarDiscRet,eRenyi2,ESSClassic,BatchSize,J,AvgRet,MaxVanillaIw
335.6479942728299,46.75,14.094411329122925,1.9088271,0.01,154.80424,125104.62113117626,0.0042486372,698.476,428.62485,6.572731e-07,0.6531874,0.00012546207,31678.904132859552,7.0950108,2.3222590439957798,100,573.66876,457.4299988486175,124.68218
440.492775166494,64.37,9.509004560545343,1.1825253,0.01,11.896619,129385.75074305468,0.0008507514,900.8674,512.47235,5.48226e-05,0.26502746,0.0064829113,28214.246624761217,10.516348,10.612964201132698,100,645.609,633.5621180322767,31.340168
610.8407027288863,101.96,8.385090957448808,1.0986869,0.010000002,14.387589,153421.43563957905,0.001191901,1396.1538,284.38788,1.7273086e-06,0.29616323,0.00018977713,19507.101264161658,11.925929,7.8126100270759355,100,786.30646,1009.6566869082116,32.539066
722.8917049597843,138.74,20.93059649772764,1.0285583,0.009999999,3.7548873,200950.36964170728,0.00035492706,1632.7771,86.86903,8.936436e-08,0.10315409,9.191645e-06,17127.338667009204,4.7776947,22.154391742018035,100,825.66956,1378.44787530719,10.61
822.6262563103375,179.32,46.606137896833225,0.95277095,0.01,1.0104691,116667.44192630966,0.000111313035,1846.5952,21.605022,4.2096726e-06,0.045334388,0.00040108536,5949.917142151538,2.1456401,47.57375790487997,100,857.5492,1788.878732486174,4.319329
855.1467822684755,194.16,77.77772832802985,1.0322632,0.010000002,0.3054346,29640.781647198623,2.8664037e-05,1901.9064,8.815988,0.00021262097,0.021743795,0.02194808,1053.6412835524357,1.2857151,77.8953117762167,100,863.32733,1940.032084040139,2.2445319
858.9275314576398,196.55,82.90123816101855,0.9890371,0.01,0.21296217,24702.23491182039,2.1770944e-05,1912.8887,6.3807764,0.00040059647,0.017961862,0.039620478,1101.8057163981248,1.2062546,82.26847995641351,100,864.65045,1964.7802503645141,1.7764947
865.174056661797,199.5,97.26146725008496,0.9980768,0.009999999,0.03208173,1192.958864340023,3.2205485e-06,1923.4122,2.2618098,0.003827651,0.012863598,0.38202897,29.253525421382374,1.0281564,96.91017212746996,100,865.6073,1994.5025129715075,1.2838858
865.152724750644,199.47,97.61441516586265,1.0107048,0.01,0.02639823,1119.274468956138,2.5842003e-06,1922.5503,3.1796021,0.0037330382,0.01325048,0.37729996,25.345665148411292,1.0244389,97.50544914050819,100,865.45746,1994.3021554891393,1.3392324
865.7341538540454,199.84,98.8325572885083,1.0176272,0.010000002,0.014088677,292.1805064128554,1.3604821e-06,1925.4532,1.6256589,0.005038358,0.0112543395,0.512717,6.328201085740358,1.0118123,98.67100322939658,100,865.82776,1998.1319605049864,1.1452721
865.5964328496085,199.75,99.03168949653096,0.9975412,0.010000002,0.009451594,678.313130509121,9.4982465e-07,1924.9042,2.7534516,0.006871552,0.011574891,0.68546563,16.113598356204744,1.0097778,99.06840499350356,100,865.7224,1997.3296712132544,1.154643
866.0000740972724,200.0,99.99992847447743,1.0000699,0.01,1.2059807e-06,0.008887819735391071,1.2058128e-10,1927.0585,0.026196217,0.009964242,0.010029499,0.99649376,0.0006950552471241272,1.0000007,99.99986268063647,100,866.0001,1999.9444328594209,1.00302
865.3265905981299,199.59,97.20847191315653,0.98272437,0.01,0.039449655,1187.0070352359899,4.0848836e-06,1924.8225,1.4401693,0.0025468918,0.012014077,0.25028926,29.813280631257516,1.0287169,96.11315159793504,100,865.8145,1995.624051324278,1.1806526
865.9959019387907,200.0,99.99991655356695,1.0001718,0.010000002,1.2538633e-06,0.008499122992414579,1.2534335e-10,1927.0453,0.025003998,0.009970925,0.010031788,0.9972638,0.0006326733056086397,1.0000008,99.99985888059685,100,865.996,1999.9312340545655,1.0033511
866.001117121642,200.0,100.0,0.99999624,0.01,2.3720524e-08,0.005193165848836682,2.3721095e-12,1927.06,0.020467691,0.00999528,0.010002479,0.99952424,0.00042324052610150364,1.0,100.00001525884785,100,866.00116,1999.9459554195405,1.0002441
865.7146159208182,199.82,98.83176548832348,1.0179641,0.01,0.014614274,363.09950656591036,1.4103025e-06,1925.9883,0.94848895,0.0033396587,0.011319776,0.33996528,8.033203990915279,1.0118204,98.62302145240233,100,865.9033,1998.0345162875392,1.1523126
865.9985689187398,200.0,99.99969005680782,0.9998742,0.01,3.0896308e-06,0.012079088902521585,3.0904052e-10,1927.0492,0.028438846,0.009952695,0.010025778,0.9951443,0.0008210282889249974,1.0000031,99.99969097135914,100,865.9986,1999.935092458725,1.0024517
865.9976525887416,200.0,99.9995946900583,0.99994063,0.010000002,3.3618103e-06,0.015556634530420057,3.3622014e-10,1927.0476,0.030260727,0.009943362,0.010032219,0.99427724,0.0009307246305481917,1.000004,99.99964902794284,100,865.99774,1999.9335391139984,1.0031624
865.6141062436583,199.76,98.60980595683253,1.0055009,0.01,0.013581704,627.159775769995,1.3433504e-06,1925.4496,1.6708261,0.004348341,0.011295299,0.4372261,14.739726564283327,1.0140979,98.68754786550342,100,865.83136,1997.4311234138347,1.1357434
866.0012877257568,200.0,99.99994039539075,1.0000203,0.01,1.7551993e-07,0.00585935664263363,1.7551184e-11,1927.0641,0.021470858,0.009986084,0.010007654,0.9986286,0.00046624447629913787,1.0000006,99.99997711228482,100,866.0013,1999.9500965309144,1.0007857
866.0028758480557,200.0,99.99958276922739,0.9998553,0.01,5.1203156e-06,0.002874467878234072,5.1217874e-10,1927.0679,0.016680317,0.00992691,0.010062534,0.9925473,0.00028177421439972116,1.0000042,99.9994925737549,100,866.0029,1999.953882188797,1.0061078
865.9681536555939,199.99,99.987889802928,0.99942535,0.01,0.00012219259,4.239778154062617,1.2233314e-08,1926.8479,0.276015,0.009646722,0.010182592,0.9641178,0.08258546375122798,1.0001211,99.98790918701378,100,865.96936,1999.7304812685027,1.0176741
865.3587397548749,199.62,98.20093888183834,0.98738295,0.01,0.015208684,1074.3739737172664,1.5599848e-06,1923.7175,3.1549103,0.005953402,0.012592855,0.58782876,26.891363094819855,1.0183202,98.47910594953045,100,865.5868,1995.8176113921218,1.243397
865.028700457311,199.41,96.52578391022142,1.0199006,0.010000002,0.04265839,1931.2503107797977,4.100991e-06,1923.5581,2.5457551,0.0035434137,0.013711273,0.36139295,49.53181342780223,1.0359926,96.09842350001445,100,865.6499,1993.8402557794843,1.3984134
866.0013998856579,200.0,100.0,1.0,0.009999998,,0.0027803124688205467,3.5044917e-18,1927.0684,0.017935537,0.01,0.01,1.0,0.00032499999850828405,1.0,100.0,100,866.0014,1999.9543680000306,1.0
866.0019269328262,200.0,99.99992847447743,0.9999088,0.010000002,5.85284e-07,0.0027985216414078487,5.853867e-11,1927.0679,0.017653618,0.009981789,0.010024875,0.9980878,0.00031502379740690114,1.0000007,99.9999236991419,100,866.002,1999.9537092971802,1.0023961
866.0003247840806,200.0,99.99966621510339,1.0000149,0.01,3.403161e-06,0.0032846954728069657,3.4030467e-10,1927.0623,0.019181656,0.009961285,0.010041939,0.9961433,0.0003723184326309652,1.0000033,99.99965668323775,100,866.0004,1999.9481970691681,1.0042088
866.0009323412343,200.0,99.99998807907247,0.9999716,0.010000002,1.687472e-07,0.004660803323106692,1.6875591e-11,1927.0636,0.020133296,0.009985381,0.010006635,0.99850976,0.0004099630357292201,1.0000001,99.9999694815627,100,866.0009,1999.9495595455169,1.0006351
865.9975461120556,200.0,99.99988079085256,0.99980354,0.01,1.1020985e-06,0.00995467108634541,1.10253626e-10,1927.049,0.027601816,0.009966069,0.010018509,0.9964111,0.000771629337829541,1.0000012,99.99988553669317,100,865.9975,1999.9349149036407,1.001654
