AvgRet,AvgNormIw,VarVanillaIw,BatchSize,J,AvgVanillaIw,MinVanillaIw,MinNormIw,Bound,VarNormIw,MaxVanillaIw,eRenyi2,AvgEpLen,VarDiscRet,ESSRenyi,VanillaAvgRet,MaxNormIw,VarJ,AvgDiscRet,VarRet,ESSClassic
1.6370904631912708e-13,0.01,0.6677548,100,49.85948,1.0888497,2.0521734e-10,1.8847168e-12,44.60138,5.6322406e-05,2.4955964,1.7366055,495.01,249993.97534340573,57.58360120329197,4949.940145062139,0.022919567,1.4103321,1.6370904631912708e-13,249993.97534340573,64.20167142279328
5.366018740460276e-13,0.009999998,0.98869246,100,49.493805,0.7029841,1.5074033e-16,2.1442922e-18,42.21863,0.0002000646,3.771557,2.460245,495.01,249993.01243233556,40.64636014193215,4949.930577629039,0.053650677,4.9373965,5.366018740460276e-13,249993.01243233556,33.549850894158396
5.638867150992155e-13,0.01,0.0001143223,100,0.040441155,0.001069216,,,-0.00081962347,0.010000001,0.106921606,25471.299,500.0,0.017418196502292628,0.003925987468278673,4999.950911669145,1.0,3.351428e-12,5.638867150992155e-13,0.017418196502292628,1.0
-8.458300726488233e-13,0.01,0.24637292,100,8.788055,1.013991,0.0009147149,9.020937e-06,7.9621744,2.3962097e-05,1.7030774,1.2919662,499.14,3905.9933999905097,77.40140570990528,4991.177662322673,0.016795784,0.09301094,-8.458300726488233e-13,3905.9933999905097,80.82605449932218
9.731593308970333e-13,0.01,16.2117,100,0.021960352,0.5631981,,,0.007078008,0.0051110056,35.079006,nan,500.0,0.0004420043432188886,nan,4999.975305012061,0.62285376,0.020133277,9.731593308970333e-13,0.0004420043432188886,1.9380239509628112
1.9099388737231492e-13,0.01,1.5950242,100,0.0051756296,0.7708353,8.2760266e-08,1.073644e-09,0.003190801,0.0002684381,6.8462305,57.016987,500.0,0.00018361079198369148,1.7538632875931286,4999.987655746335,0.08881574,0.013210047,1.9099388737231492e-13,0.00018361079198369148,27.340802556234248
-9.094947017729283e-14,0.01,0.0010489686,100,0.012762714,0.004592775,,,0.00487666,0.004972928,0.24631031,1.32989505e+17,500.0,0.00017274301848030252,7.519390357621049e-16,4999.986735754604,0.5362995,0.0034161136,-9.094947017729283e-14,0.00017274301848030252,1.9907630825985119
-1.064108801074326e-12,0.01,8.1906315e-10,100,0.012206365,2.861928e-06,,,-0.00044454262,0.010000002,0.00028619278,nan,500.0,0.00020560233496648824,nan,4999.984911792537,1.0,3.3622298e-16,-1.064108801074326e-12,0.00020560233496648824,1.0
4.547473508864641e-13,0.01,,100,0.0119093815,3.2238627e-35,,,0.0015521608,0.010000002,3.2238627e-33,nan,500.0,0.00014272494218586838,nan,4999.98762244088,1.0,,4.547473508864641e-13,0.00014272494218586838,inf
7.034373084024992e-15,0.010000002,1.0324807,100,100.046936,0.3120215,5.5004027e-25,1.762828e-26,23.158653,0.0010605055,5.297816,29.389702,7.05,3614.2715783143094,3.4025523815556284,60.460905626885506,0.16979009,89.39619,7.034373084024992e-15,3614.2715783143094,8.696405568753748
-1.6910917111090384e-14,0.01,1.0662942e-09,100,163.74442,4.9911096e-06,,,56.404373,0.0042803837,0.00026897094,27981.072,9.63,2739.223832569815,0.003573844456377424,86.23662181965197,0.5389001,180.35677,-1.6910917111090384e-14,2739.223832569815,2.305432602879932
2.1884716261411086e-14,0.01,2.883723,100,135.55566,0.28012055,,,51.587807,0.003675053,13.966232,0.42632264,9.68,3343.305698720126,234.56413254821,86.74329259801176,0.49857932,167.55096,2.1884716261411086e-14,3343.305698720126,2.6750106062806824
-4.6895820560166614e-15,0.01,0.0011128028,100,129.51367,0.004892841,,,36.036736,0.00464832,0.30878094,nan,9.8,2530.101586542036,nan,87.93784088164253,0.63108724,248.40768,-4.6895820560166614e-15,2530.101586542036,2.1268283571148983
-1.0516032489249483e-14,0.01,1.904169,100,237.09521,0.19791321,,,59.108078,0.004861339,13.239566,379.49045,8.82,2902.1768373494874,0.263511243899648,78.13945401799347,0.6689582,507.3206,-1.0516032489249483e-14,2902.1768373494874,2.0355297021234118
3.552713678800501e-15,0.009999999,3.6521957,100,245.6119,0.2799377,,,68.08281,0.0046604844,17.817707,nan,11.27,4595.941633992589,nan,102.63682258585466,0.63648826,477.6142,3.552713678800501e-15,4595.941633992589,2.121394636510641
-9.521272659185343e-15,0.009999998,2.4907932,100,54.625313,0.7995392,8.749751e-06,1.0943492e-07,-3.6506882,0.0003896352,8.475983,13.332867,9.58,3933.9169299045175,7.500262508043332,85.74341452636787,0.10601085,148.66121,-9.521272659185343e-15,3933.9169299045175,20.587197706516232
-1.8474111129762605e-15,0.010000002,0.8025952,100,181.96767,0.12511511,,,59.42173,0.0051271603,7.520913,209.70927,9.76,3630.8041531092167,0.4768506320839361,87.53831884415156,0.6011195,169.59705,-1.8474111129762605e-15,3630.8041531092167,1.9320356172738413
-9.947598300641404e-16,0.01,6.223966,100,42.78195,1.0500335,1.0419675e-23,9.923184e-26,-6.8725395,0.00056449615,12.012848,9.676959,9.01,3494.309136994277,10.333824873039166,80.04315933937283,0.11440443,187.62186,-9.947598300641404e-16,3494.309136994277,15.177933242938728
-1.3287149158713874e-14,0.009999999,4.3298407e-08,100,167.46826,2.8549604e-05,,,23.19629,0.005312169,0.0020138242,41361652.0,9.58,3853.3009343392473,2.4176984033423038e-06,85.73950348331762,0.7053772,387.32327,-1.3287149158713874e-14,3853.3009343392473,1.8660034452124417
6.536993168992922e-15,0.01,51.890522,100,201.03387,1.1489886,,,72.85144,0.0039305785,61.12493,10374.741,8.89,3515.2621004570738,0.009638794642373893,78.84048554331868,0.53198904,258.89404,6.536993168992922e-15,3515.2621004570738,2.505465682177522
-1.2363443602225743e-14,0.01,0.78928727,100,191.4899,0.1267181,,,64.169586,0.004915386,7.399655,5673.191,9.53,3304.508406343711,0.017626764451601492,85.23878566421659,0.5839461,172.64659,-1.2363443602225743e-14,3304.508406343711,2.0135988248214747
5.542233338928782e-15,0.01,0.25029758,100,6.55243,1.0741619,0.010436708,9.7161406e-05,-29.6161,2.1692878e-05,1.9338144,1.2357959,9.0,3935.415644315214,80.9195139740515,79.94155087819418,0.018003007,79.41485,5.542233338928782e-15,3935.415644315214,82.32083261037339
5.258016244624741e-15,0.01,9.075449,100,143.55838,0.5553831,,,23.431206,0.0029422715,27.357573,nan,9.99,3593.4651754371866,nan,89.83730733559067,0.49258924,490.54456,5.258016244624741e-15,3593.4651754371866,3.3191172030421496
7.815970093361103e-15,0.01,9.707974e-05,100,93.660934,0.0020609298,,,13.731995,0.002285611,0.057696592,nan,9.46,2575.310943744763,nan,84.54018350462182,0.2799542,366.83563,7.815970093361103e-15,2575.310943744763,4.232348423625348
4.263256414560601e-15,0.010000002,1.1090807,100,17.765394,0.95314866,3.201249e-07,3.3586043e-09,-11.787762,0.00012207925,4.269023,2.030176,10.37,3555.298557280116,49.256815039033256,93.63618156539609,0.044788636,118.72756,4.263256414560601e-15,3555.298557280116,45.27786055797218
-1.1368683772161603e-15,0.01,6.045664e-06,100,193.68495,0.00031383146,,,45.01033,0.0061383448,0.023355912,730245500000.0,10.52,3733.0755760573065,1.3694024877089514e-10,95.13850336052636,0.74421835,322.45847,-1.1368683772161603e-15,3733.0755760573065,1.6189200198081024
-3.552713678800501e-15,0.01,0.02328348,100,196.52737,0.02063306,,,54.36241,0.005469159,1.3829659,62984.08,9.25,2750.841390190114,0.001587702844543301,82.44064241003305,0.670267,280.70767,-3.552713678800501e-15,2750.841390190114,1.8134119987660462
-1.8047785488306545e-14,0.01,3.5949998,100,64.745224,0.6366697,0.003029697,4.758664e-05,-3.5877762,0.0008868917,16.667383,0.024268538,10.03,3516.5342915435544,4120.56140299171,90.2376709233994,0.26179013,336.22067,-1.8047785488306545e-14,3516.5342915435544,10.224713380818025
1.4921397450962103e-15,0.01,178.67978,100,209.2439,1.7174332,,,50.74858,0.0060578133,126.19058,inf,8.88,2722.6915144221107,,78.74179485974285,0.73476267,330.4858,1.4921397450962103e-15,2722.6915144221107,1.6400882163460926
8.242295734817162e-15,0.01,1.1195548,100,14.5244255,1.5404553,1.5087244e-11,9.7940156e-14,-29.914219,4.7178823e-05,3.2518,nan,10.4,5252.37126359479,nan,93.93852945608606,0.021109344,105.057106,8.242295734817162e-15,5252.37126359479,68.16306017147838
-5.684341886080802e-16,0.01,0.00013724664,100,124.5223,0.0014697404,,,27.514328,0.006353612,0.11348555,nan,8.58,1666.0773885171288,nan,75.7391521833559,0.7721469,197.70418,-5.684341886080802e-16,1666.0773885171288,1.5649273046367538
-7.105427357601002e-16,0.010000002,1.5334101,100,25.739595,0.8268359,3.1598085e-10,3.8215668e-12,-3.3000717,0.00022429506,5.0065846,nan,9.77,3349.5699449037106,nan,87.64115175046534,0.06055113,141.77884,-7.105427357601002e-16,3349.5699449037106,31.05087519439539
-1.6129320101754274e-14,0.01,1.0073485,100,26.009178,0.93665016,3.099597e-06,3.3092366e-08,-25.037342,0.000114821945,3.2009125,nan,10.5,4482.075968375637,nan,94.93679031688022,0.034174044,137.21434,-1.6129320101754274e-14,4482.075968375637,46.80031635006383
-1.7337242752546444e-14,0.009999999,0.24186063,100,5.270858,0.98137444,0.063825764,0.0006503712,-32.625263,2.5112835e-05,3.4702873,nan,10.7,4288.538549790201,nan,96.93370638499526,0.035361502,83.35583,-1.7337242752546444e-14,4288.538549790201,80.08862522499503
-2.2737367544323206e-15,0.01,0.35210615,100,7.2462015,0.99108964,0.0067374264,6.797999e-05,-17.13438,3.5846584e-05,2.022687,nan,9.11,3325.4275004161673,nan,81.04153839587212,0.020408718,71.41556,-2.2737367544323206e-15,3325.4275004161673,73.8072057038541
1.9895196601282807e-15,0.01,0.008707922,100,0.17139196,0.9920799,0.8966037,0.009037616,-17.121614,8.847515e-07,1.3412359,nan,10.54,3888.1196076544697,nan,95.3363094400953,0.013519433,61.639183,1.9895196601282807e-15,3888.1196076544697,99.13171202684958
6.7501559897209515e-15,0.01,26.740831,100,79.274895,1.702211,,,8.599472,0.00092288625,23.153393,nan,9.62,4155.240495787706,nan,86.1415043157872,0.13601953,271.84787,6.7501559897209515e-15,4155.240495787706,9.86526685434242
4.192202140984591e-15,0.01,4.2104106,100,26.042917,1.1871057,0.028716568,0.00024190407,-7.2661915,0.00029877602,9.190512,nan,9.1,3249.9636749410492,nan,80.94078127656061,0.0774195,129.03706,4.192202140984591e-15,3249.9636749410492,25.266040067978413
4.121147867408581e-15,0.01,0.031121584,100,0.80538464,0.9925331,0.8910315,0.008977348,-24.267742,3.1591603e-06,2.0137966,nan,8.66,2704.1700240595255,nan,76.54066762421094,0.020289464,54.91317,4.121147867408581e-15,2704.1700240595255,96.96726844645951
9.947598300641402e-15,0.009999997,0.23984918,100,2.2005546,1.8759074,5.0880594e-10,2.712319e-12,-28.638067,6.8157783e-06,2.2550805,nan,9.53,4544.444858617039,nan,85.24125542431004,0.012021278,68.83705,9.947598300641402e-15,4544.444858617039,93.67893846244358
-4.6895820560166614e-15,0.01,0.038420863,100,0.67870486,0.9970901,0.23815648,0.0023885153,-16.529915,3.8645444e-06,1.1698908,nan,8.93,2770.6915360061657,nan,79.24001496221095,0.0117330495,53.550884,-4.6895820560166614e-15,2770.6915360061657,96.3150742267586
6.1106675275368615e-15,0.009999999,0.46102366,100,6.3625526,1.1091675,0.0005707244,5.145521e-06,-12.831818,3.7473907e-05,1.852645,nan,9.52,2884.469164074124,nan,85.13872297988324,0.016703023,61.16187,6.1106675275368615e-15,2884.469164074124,72.93990454666803
2.0747847884194925e-14,0.009999998,0.029878011,100,0.8170123,0.9816522,0.29417026,0.0029966852,-20.4475,3.1005334e-06,1.1244718,nan,10.11,3717.2732644167863,nan,91.0400916755342,0.01145489,60.606663,2.0747847884194925e-14,3717.2732644167863,97.02189505961866
-1.2292389328649733e-14,0.010000002,0.014458729,100,0.2381736,1.0145159,0.9228277,0.009096238,-17.11535,1.4047934e-06,1.1706336,nan,10.52,3421.75803120531,nan,95.13506143817096,0.01153884,56.077774,-1.2292389328649733e-14,3421.75803120531,98.62832574944922
5.258016244624741e-15,0.009999998,0.021087242,100,0.22659397,1.0145617,0.9356953,0.009222656,-14.979682,2.048628e-06,1.8463341,nan,9.11,3036.8090894115003,nan,81.04126324670614,0.018198343,55.430275,5.258016244624741e-15,3036.8090894115003,98.01217978671052
-1.5418777365994174e-14,0.010000002,0.10211375,100,2.1458414,1.0406648,0.86003387,0.008264273,-21.759855,9.428932e-06,2.9856365,nan,8.83,2835.1020375209064,nan,78.24214900826452,0.028689703,53.958218,-1.5418777365994174e-14,2835.1020375209064,91.46230531235136
-7.531752999057062e-15,0.010000002,0.3157271,100,5.9924574,0.9553291,5.2654243e-05,5.511634e-07,-17.837406,3.45944e-05,1.5133903,nan,9.56,3360.6383164431677,nan,85.53966256290789,0.015841559,74.52062,-7.531752999057062e-15,3360.6383164431677,74.48873447191899
-8.526512829121202e-15,0.009999998,0.19582358,100,2.7359817,1.0065849,0.7591567,0.0075419047,-14.2838335,1.9326993e-05,1.790107,nan,9.47,2995.1558655939443,nan,84.63915289785525,0.017783966,62.752388,-8.526512829121202e-15,2995.1558655939443,83.93929968445153
-1.7905676941154525e-14,0.01,0.1935499,100,1.2506723,1.9894563,8.033605e-30,4.0380908e-32,-15.026067,4.8901697e-06,2.3194609,nan,9.11,2303.7948166479027,nan,81.03865455938711,0.011658767,49.73418,-1.7905676941154525e-14,2303.7948166479027,95.38227918951922
-1.2931877790833824e-14,0.009999999,0.028385144,100,0.45763063,0.97484916,0.875484,0.008980712,-15.493322,2.9868697e-06,1.2576575,nan,9.32,2751.926804778534,nan,83.14013381913088,0.012901047,53.895027,-1.2931877790833824e-14,2751.926804778534,97.1279487115836
-5.684341886080802e-15,0.01,0.07340639,100,1.2443624,0.93178374,0.7207361,0.0077350144,-15.006903,8.454805e-06,1.2761246,nan,10.45,2900.605702341729,nan,94.4345754654007,0.013695502,55.874786,-5.684341886080802e-15,2900.605702341729,92.27623992674351
-2.5011104298755527e-14,0.01,0.0001617124,100,0.008627534,0.9959061,0.98691046,0.009909674,-36.625805,1.6304435e-08,1.0523998,nan,10.47,6008.945407662665,nan,94.63794131523623,0.010567258,77.270065,-2.5011104298755527e-14,6008.945407662665,99.98385308083245
-4.973799150320702e-16,0.01,0.06577889,100,1.5038178,1.0018399,0.09812621,0.00097946,-26.718962,6.5537483e-06,1.2099701,nan,9.5,3464.2943989563837,nan,84.9409687501418,0.01207748,64.22393,-4.973799150320702e-16,3464.2943989563837,93.90709641643085
1.6910917111090384e-14,0.009999999,0.13858095,100,1.9435015,1.1307374,0.0097051235,8.583004e-05,-20.05317,1.0838771e-05,3.9730413,nan,10.16,3345.5742834202347,nan,91.5378358812534,0.03513673,62.14144,1.6910917111090384e-14,3345.5742834202347,90.3094628138338
1.3500311979441903e-14,0.01,0.055738386,100,1.3688692,0.9444053,0.39116293,0.004141897,-23.745047,6.2493896e-06,1.1745408,nan,10.04,4010.652437687117,nan,90.33924047063795,0.0124368295,66.615135,1.3500311979441903e-14,4010.652437687117,94.17358464319302
2.842170943040401e-15,0.009999999,0.00085136545,100,0.017794669,1.0027405,0.9834211,0.009807333,-22.5486,8.467186e-08,1.121533,nan,10.19,3698.7950585104313,nan,91.83596078244798,0.011184678,60.186764,2.842170943040401e-15,3698.7950585104313,99.91625974696898
1.7479351299698464e-14,0.01,0.008611467,100,0.15853614,1.0217617,0.9568128,0.009364344,-18.768423,8.248553e-07,1.3264169,nan,9.6,3598.1694250336805,nan,85.93910422358984,0.012981665,58.75061,1.7479351299698464e-14,3598.1694250336805,99.19001631511455
7.958078640513123e-15,0.01,0.034298956,100,0.5710865,0.97821426,0.3994825,0.004083793,-15.861364,3.5843707e-06,1.1384017,nan,9.81,2983.94274048472,nan,88.03690732382128,0.01163755,58.243374,7.958078640513123e-15,2983.94274048472,96.57308569613869
-2.4229507289419417e-14,0.009999999,0.0058595887,100,0.09960413,0.996615,0.9124122,0.009155112,-14.669291,5.89946e-07,1.0655081,nan,9.5,2775.700863931924,nan,84.941011397611,0.010691271,52.515095,-2.4229507289419417e-14,2775.700863931924,99.41935193397437
-3.4106051316484808e-15,0.009999998,0.08580024,100,2.5403051,1.0608902,0.8940362,0.008427226,-32.0685,7.623381e-06,2.5417159,nan,10.34,5315.539357569157,nan,93.34006952662502,0.023958331,75.795006,-3.4106051316484808e-15,5315.539357569157,92.98249974562181
-2.0179413695586844e-14,0.010000002,0.13549438,100,2.0641358,1.0539067,0.053364594,0.00050635025,-17.701824,1.2198797e-05,1.331574,nan,9.81,2947.540693235225,nan,88.03987919949427,0.012634647,61.379196,-2.0179413695586844e-14,2947.540693235225,89.22452822828764
-2.7000623958883807e-15,0.010000002,0.06001661,100,0.666502,1.0390874,0.86413467,0.008316284,-12.031542,5.558621e-06,1.3787016,nan,9.31,2018.5230302426237,nan,83.03800577709451,0.013268388,46.508503,-2.7000623958883807e-15,2018.5230302426237,94.78401679110033
1.8616219676914626e-14,0.01,0.19353643,100,2.659018,0.9783715,0.018185832,0.00018587858,-17.779781,2.0218786e-05,1.3340245,nan,9.83,4537.602135980244,nan,88.2408719751884,0.013635153,76.50597,1.8616219676914626e-14,4537.602135980244,83.32180024960397
-3.126388037344441e-15,0.01,0.000104302824,100,0.001938045,1.0019462,0.9954518,0.009935182,-17.435741,1.0389813e-08,1.0178461,nan,9.28,3404.6028652765413,nan,82.74089061289938,0.01015869,57.82794,-3.126388037344441e-15,3404.6028652765413,99.98974015027738
-1.6626700016786343e-14,0.009999999,0.7467176,100,7.950557,1.3157248,0.68480635,0.005204784,-18.615227,4.313465e-05,2.48743,nan,9.57,4204.422968059521,nan,85.6379875794465,0.018905398,84.58258,-1.6626700016786343e-14,4204.422968059521,70.07547321281183
5.4001247917767615e-15,0.01,7.923622,100,5.438557,3.2246506,,,-11.125427,7.6200595e-05,5.657282,nan,9.14,2277.831717904466,nan,81.34090492598214,0.01754386,64.93261,5.4001247917767615e-15,2277.831717904466,57.00000007787184
-4.831690603168682e-15,0.009999998,,100,3.5762787e-07,1.0,1.0,0.01,-17.352018,3.5044917e-18,1.0,nan,9.38,3159.7602390468655,nan,83.74242072057613,0.01,55.92998,-4.831690603168682e-15,3159.7602390468655,100.0
3.552713678800501e-15,0.009999998,,100,2.3841858e-07,1.0,1.0,0.01,-26.667912,3.5044917e-18,1.0,nan,10.31,4601.736603004291,nan,93.0396477848406,0.01,67.49606,3.552713678800501e-15,4601.736603004291,100.0
-3.4106051316484808e-15,0.009999998,,100,7.1525574e-07,1.0,1.0,0.01,-25.419193,3.5044917e-18,1.0,nan,9.79,3902.110522628642,nan,87.8386600282649,0.01,62.153755,-3.4106051316484808e-15,3902.110522628642,100.0
1.9895196601282804e-14,0.009999998,,100,-2.3841858e-07,1.0,1.0,0.01,-11.418843,3.5044917e-18,1.0,nan,9.43,2292.380124842013,nan,84.23480754336306,0.01,47.63881,1.9895196601282804e-14,2292.380124842013,100.0
4.6895820560166614e-15,0.009999998,,100,4.172325e-07,1.0,1.0,0.01,-41.828026,3.5044917e-18,1.0,nan,10.29,6918.858012253953,nan,92.83980419378798,0.01,82.762726,4.6895820560166614e-15,6918.858012253953,100.0
2.8350655156828e-14,0.009999998,,100,8.6426735e-07,1.0,1.0,0.01,-26.785738,3.5044917e-18,1.0,nan,10.17,3703.7235324573076,nan,91.63937085472969,0.01,60.55317,2.8350655156828e-14,3703.7235324573076,100.0
-1.2789769243681803e-15,0.009999998,,100,-4.7683716e-07,1.0,1.0,0.01,-16.745573,3.5044917e-18,1.0,nan,9.1,2864.4328929222415,nan,80.93954220713826,0.01,53.252125,-1.2789769243681803e-15,2864.4328929222415,100.0
2.5508484213787596e-14,0.009999998,,100,-1.1920929e-07,1.0,1.0,0.01,-21.787924,3.5044917e-18,1.0,nan,9.11,2956.2350087383625,nan,81.04150160353998,0.01,54.09873,2.5508484213787596e-14,2956.2350087383625,100.0
1.0942358130705543e-14,0.009999998,,100,4.7683716e-07,1.0,1.0,0.01,-13.303904,3.5044917e-18,1.0,nan,8.19,2531.204737281972,nan,71.84419306711743,0.01,50.05889,1.0942358130705543e-14,2531.204737281972,100.0
2.9842794901924207e-15,0.009999998,,100,-1.1920929e-07,1.0,1.0,0.01,-17.907137,3.5044917e-18,1.0,nan,9.72,3170.691977372768,nan,87.13905870735132,0.01,56.026646,2.9842794901924207e-15,3170.691977372768,100.0
1.2079226507921703e-14,0.009999998,,100,,1.0,1.0,0.01,-15.669005,3.5044917e-18,1.0,nan,9.38,2818.328235063573,nan,83.74044122908613,0.01,52.821823,1.2079226507921703e-14,2818.328235063573,100.0
2.6290081223123707e-15,0.009999998,,100,-2.3841858e-07,1.0,1.0,0.01,-11.377317,3.5044917e-18,1.0,nan,9.48,2632.057921277294,nan,84.73723667314255,0.01,51.04642,2.6290081223123707e-15,2632.057921277294,100.0
1.0160761121369432e-14,0.009999998,,100,2.3841858e-07,1.0,1.0,0.01,-18.531454,3.5044917e-18,1.0,nan,9.98,3402.6425005135766,nan,89.73933915562802,0.01,58.03978,1.0160761121369432e-14,3402.6425005135766,100.0
2.842170943040401e-15,0.009999998,,100,3.5762787e-07,1.0,1.0,0.01,-12.992979,3.5044917e-18,1.0,nan,9.56,2595.330919118956,nan,85.5376759316544,0.01,50.689026,2.842170943040401e-15,2595.330919118956,100.0
2.7000623958883807e-15,0.009999998,,100,-2.9802322e-07,1.0,1.0,0.01,-16.477768,3.5044917e-18,1.0,nan,9.42,3617.065517631287,nan,84.14244252706676,0.01,59.840576,2.7000623958883807e-15,3617.065517631287,100.0
5.968558980384841e-15,0.009999998,,100,-1.013279e-06,1.0,1.0,0.01,-24.437635,3.5044917e-18,1.0,nan,10.96,5579.546677288991,nan,99.5390523501539,0.01,74.321945,5.968558980384841e-15,5579.546677288991,100.0
-5.897504706808831e-15,0.009999998,,100,2.3841858e-07,1.0,1.0,0.01,-20.003248,3.5044917e-18,1.0,nan,9.23,3571.5005095755478,nan,82.23753849696223,0.01,59.46247,-5.897504706808831e-15,3571.5005095755478,100.0
-2.415845301584341e-15,0.009999998,,100,-8.940697e-08,1.0,1.0,0.01,-13.74193,3.5044917e-18,1.0,nan,9.67,2550.254153271963,nan,86.63852190113657,0.01,50.246906,-2.415845301584341e-15,2550.254153271963,100.0
2.8279600883251987e-14,0.009999998,,100,-2.3841858e-07,1.0,1.0,0.01,-17.56176,3.5044917e-18,1.0,nan,10.13,4268.392044766355,nan,91.2383550207365,0.01,65.00545,2.8279600883251987e-14,4268.392044766355,100.0
9.166001291305293e-15,0.009999998,,100,-2.682209e-07,1.0,1.0,0.01,-18.934359,3.5044917e-18,1.0,nan,9.5,3389.3348833223004,nan,84.93883852118773,0.01,57.92617,9.166001291305293e-15,3389.3348833223004,100.0
4.405364961712621e-15,0.009999998,,100,1.7881393e-07,1.0,1.0,0.01,-30.817497,3.5044917e-18,1.0,nan,10.38,4608.053709830331,nan,93.73874982222917,0.01,67.54238,4.405364961712621e-15,4608.053709830331,100.0
4.263256414560601e-15,0.009999998,,100,4.7683716e-07,1.0,1.0,0.01,-16.746248,3.5044917e-18,1.0,nan,9.1,2850.161903442004,nan,80.93926696832759,0.01,53.1193,4.263256414560601e-15,2850.161903442004,100.0
3.836930773104541e-15,0.009999998,,100,4.172325e-07,1.0,1.0,0.01,-25.649239,3.5044917e-18,1.0,nan,9.52,3661.950541128822,nan,85.1371604895577,0.01,60.21072,3.836930773104541e-15,3661.950541128822,100.0
-1.8474111129762605e-14,0.009999998,,100,-7.1525574e-07,1.0,1.0,0.01,-29.966993,3.5044917e-18,1.0,nan,10.39,4719.106413692799,nan,93.8368045387175,0.01,68.35141,-1.8474111129762605e-14,4719.106413692799,100.0
-2.2737367544323206e-15,0.009999998,,100,1.2218952e-06,1.0,1.0,0.01,-36.013214,3.5044917e-18,1.0,nan,10.2,4409.870715097046,nan,91.93427408243399,0.01,66.07399,-2.2737367544323206e-15,4409.870715097046,100.0
8.100187187665141e-15,0.009999998,,100,1.1920929e-07,1.0,1.0,0.01,-15.821728,3.5044917e-18,1.0,nan,9.2,2631.3008359737883,nan,81.94137296265569,0.01,51.03908,8.100187187665141e-15,2631.3008359737883,100.0
1.2576606422953773e-14,0.009999998,,100,4.7683716e-07,1.0,1.0,0.01,-34.667294,3.5044917e-18,1.0,nan,10.8,6982.946801876034,nan,97.93385367200243,0.01,83.14516,1.2576606422953773e-14,6982.946801876034,100.0
2.7142732506035826e-14,0.009999998,,100,-1.0728836e-06,1.0,1.0,0.01,-28.599445,3.5044917e-18,1.0,nan,10.01,3647.943515653421,nan,90.03980596564284,0.01,60.095455,2.7142732506035826e-14,3647.943515653421,100.0
