IterType,Bound,MaxVanillaIw,BatchSize,AvgVanillaIw,MinNormIw,EpsThisIter,MaxNormIw,Delta,AvgDiscRet,ESSRenyi,AvgRet,VarVanillaIw,VarDiscRet,AvgNormIw,MinVanillaIw,VarJ,J,VarNormIw,AvgEpLen,eRenyi2,ESSClassic,VanillaAvgRet,VarRet
1,-1430.62,1.36379,100,0.98108,0.00222332,100,0.0139009,0.3,-1140.5107606,96.4821975184,-1140.5107606,0.0325371,17688.1946633,0.01,0.218125,110.116,-1126.01,3.38041e-06,500.0,1.03646,96.7617487071,-1140.5107606,17688.1946633
1,-1434.68,1.15591,100,1.00253,0.00775015,100,0.0115299,0.3,-1135.83793667,99.6687572856,-1135.83793667,0.00388284,9360.56595824,0.01,0.776977,83.2259,-1134.76,3.86325e-07,500.0,1.00332,99.6190068255,-1135.83793667,9360.56595824
1,-1391.53,2.86135,100,0.9975,0.00590352,100,0.0286852,0.3,-1139.14832406,96.5710884032,-1139.14832406,0.0697535,9486.20499211,0.01,0.588876,126.54,-1130.52,7.01036e-06,500.0,1.03551,93.5101557152,-1139.14832406,9486.20499211
1,-1155.66,69.3478,100,1.42192,6.94849e-05,100,0.487706,0.3,-1123.09418341,32.1436448558,-1123.09418341,47.5352,4543.2418801,0.01,0.00988018,1426.81,-837.118,0.00235107,500.0,3.11103,4.11935677954,-1123.09418341,4543.2418801
1,-1404.6,1.49329,100,1.0227,0.00613233,100,0.0146015,0.3,-1109.3989874,96.6791037293,-1109.3989874,0.0285034,19611.4128437,0.01,0.62715,169.944,-1100.29,2.72524e-06,500.0,1.03435,97.3728954069,-1109.3989874,19611.4128437
1,-1397.84,5.49401,100,1.0532,0.00454994,100,0.0521649,0.3,-1106.68612858,90.8873999951,-1106.68612858,0.290396,33476.4759699,0.01,0.479199,218.829,-1082.25,2.618e-05,500.0,1.10026,79.4166512069,-1106.68612858,33476.4759699
1,-1382.74,2.78214,100,0.986522,0.00222535,100,0.0282015,0.3,-1096.69832674,84.6079038711,-1096.69832674,0.23459,34750.2320347,0.01,0.219536,287.149,-1057.27,2.41044e-05,500.0,1.18192,80.7341395894,-1096.69832674,34750.2320347
1,-1371.1,14.3801,100,1.09037,0.000961383,100,0.131883,0.3,-1102.73050783,65.6800908305,-1102.73050783,2.05897,47637.5201297,0.01,0.104827,684.492,-1001.53,0.000173181,500.0,1.52253,36.839327244,-1102.73050783,47637.5201297
1,-1290.73,2.88214,100,0.971574,0.000840427,100,0.0296647,0.3,-1066.34200482,72.5935443851,-1066.34200482,0.355452,38748.7790437,0.01,0.0816537,282.365,-1005.25,3.76556e-05,500.0,1.37753,72.8443467513,-1066.34200482,38748.7790437
1,-1205.71,34.8855,100,1.2977,3.70858e-05,100,0.268826,0.3,-988.623882071,57.1604218253,-988.623882071,12.1799,97336.8668373,0.01,0.00481262,501.969,-808.792,0.000723263,500.0,1.74946,12.2544423191,-988.623882071,97336.8668373
1,-1148.66,2.86829,100,0.862752,8.38625e-06,100,0.0332458,0.3,-920.73679211,63.1318218517,-920.73679211,0.622866,76530.9783131,0.01,0.000723525,243.41,-771.849,8.36802e-05,500.0,1.58399,54.6916014247,-920.73679211,76530.9783131
1,-1068.34,2.24304,100,1.02088,0.000279759,100,0.0219717,0.3,-812.745015373,79.8294734596,-812.745015373,0.270042,94123.3501545,0.01,0.02856,225.584,-733.234,2.59109e-05,500.0,1.25267,79.5850072206,-812.745015373,94123.3501545
1,-1007.05,2.69205,100,1.08875,0.00116209,100,0.024726,0.3,-745.374276232,80.2796837929,-745.374276232,0.333071,96141.153995,0.01,0.126523,245.285,-672.647,2.80982e-05,500.0,1.24565,78.2367365051,-745.374276232,96141.153995
1,-929.758,1.86486,100,0.99861,0.00138659,100,0.0186745,0.3,-654.037171151,87.8665488913,-654.037171151,0.160964,51149.2464603,0.01,0.138466,140.825,-610.214,1.61413e-05,500.0,1.13809,86.2218896488,-654.037171151,51149.2464603
1,-781.134,2.27405,100,1.00197,0.00140039,100,0.0226959,0.3,-619.098572893,83.0054092094,-619.098572893,0.261773,17712.2368414,0.01,0.140315,89.7239,-578.189,2.60746e-05,500.0,1.20474,79.4825199637,-619.098572893,17712.2368414
1,-759.889,1.72483,100,1.03558,0.00173366,100,0.0166557,0.3,-582.731824049,91.9937969004,-582.731824049,0.09545,9627.67695509,0.01,0.179534,71.3827,-565.167,8.90038e-06,500.0,1.08703,91.9021436064,-582.731824049,9627.67695509
1,-670.631,2.28655,100,0.97579,0.00327684,100,0.0234328,0.3,-566.049050442,90.9963629042,-566.049050442,0.11739,2777.0803483,0.01,0.319751,51.7705,-555.169,1.23287e-05,500.0,1.09895,89.1222732352,-566.049050442,2777.0803483
1,-675.904,2.31992,100,1.02653,0.00051062,100,0.0225996,0.3,-562.213364796,86.3672913668,-562.213364796,0.220297,5704.68200131,0.01,0.0524166,65.5514,-540.993,2.09058e-05,500.0,1.15785,82.852277052,-562.213364796,5704.68200131
1,-660.137,2.13622,100,1.04913,0.00420809,100,0.0203619,0.3,-539.133666957,94.8135931227,-539.133666957,0.0736446,3793.24911534,0.01,0.441483,53.9967,-531.355,6.6909e-06,500.0,1.0547,93.7875303222,-539.133666957,3793.24911534
1,-641.838,2.04015,100,1.01512,0.00101208,100,0.0200977,0.3,-544.830618985,87.3849197561,-544.830618985,0.17411,3898.71435752,0.01,0.102738,62.6396,-529.352,1.68963e-05,500.0,1.14436,85.6696914654,-544.830618985,3898.71435752
1,-642.697,1.74322,100,0.943168,0.000480177,100,0.0184826,0.3,-542.971002019,89.0147824076,-542.971002019,0.151702,3365.91716665,0.01,0.0452887,55.1049,-528.497,1.70534e-05,500.0,1.12341,85.5557331536,-542.971002019,3365.91716665
1,-623.276,2.16304,100,0.950986,0.00195883,100,0.0227453,0.3,-523.728797283,90.1464246659,-523.728797283,0.130778,3639.64080935,0.01,0.186282,56.588,-511.558,1.44606e-05,500.0,1.10931,87.4768230594,-523.728797283,3639.64080935
1,-833.149,1.40367,100,0.97896,0.00495037,100,0.0143384,0.3,-539.531533237,97.0704170069,-539.531533237,0.0331309,23659.2561053,0.01,0.484622,92.9389,-529.29,3.45704e-06,500.0,1.03018,96.690772753,-539.531533237,23659.2561053
1,-624.364,2.00293,100,1.01332,0.00416177,100,0.019766,0.3,-515.828486757,93.013380737,-515.828486757,0.0815686,3235.4832756,0.01,0.42172,56.8737,-508.33,7.94382e-06,500.0,1.07511,92.709020349,-515.828486757,3235.4832756
1,-604.055,1.71405,100,1.01532,0.00104731,100,0.0168819,0.3,-508.979260628,87.880825978,-508.979260628,0.145997,3154.13412496,0.01,0.106336,54.5854,-494.308,1.41624e-05,500.0,1.1379,87.7032694431,-508.979260628,3154.13412496
1,-578.411,2.45261,100,1.05964,0.000939369,100,0.0231457,0.3,-494.832977976,84.7885438239,-494.832977976,0.249175,2507.21219072,0.01,0.0995393,55.8749,-480.125,2.21916e-05,500.0,1.1794,81.9876434332,-494.832977976,2507.21219072
1,-579.09,2.38695,100,1.01521,0.00234447,100,0.0235119,0.3,-489.352693559,87.7672991739,-489.352693559,0.186763,2848.19518141,0.01,0.238012,53.7808,-477.093,1.81209e-05,500.0,1.13938,84.7890637322,-489.352693559,2848.19518141
1,-567.349,3.01298,100,1.0111,0.000568927,100,0.0297989,0.3,-480.568246329,81.956248032,-480.568246329,0.304489,2757.02394672,0.01,0.0575244,58.722,-463.478,2.97838e-05,500.0,1.22016,77.2284295253,-480.568246329,2757.02394672
1,-569.072,1.47299,100,1.0248,0.00578226,100,0.0143735,0.3,-471.768596554,97.1580774056,-471.768596554,0.0286775,1989.46555784,0.01,0.592566,43.9394,-468.937,2.73064e-06,500.0,1.02925,97.3678604782,-471.768596554,1989.46555784
1,-551.08,2.32579,100,0.978073,0.00217575,100,0.0237793,0.3,-467.553780308,85.0358928248,-467.553780308,0.221888,2362.98206895,0.01,0.212804,61.6684,-454.08,2.31948e-05,500.0,1.17597,81.3253689136,-467.553780308,2362.98206895
1,-549.846,1.78179,100,0.986266,0.00208886,100,0.018066,0.3,-462.95577799,89.8150594848,-462.95577799,0.159623,2280.94471305,0.01,0.206017,50.0933,-452.329,1.64099e-05,500.0,1.1134,86.0245858064,-462.95577799,2280.94471305
1,-554.501,1.77304,100,1.00392,0.0025875,100,0.0176611,0.3,-464.082587548,91.8840237773,-464.082587548,0.094041,2507.8391897,0.01,0.259765,52.8083,-456.336,9.33075e-06,500.0,1.08833,91.5436975554,-464.082587548,2507.8391897
1,-552.548,1.61461,100,1.00639,0.00208497,100,0.0160437,0.3,-455.119377814,93.6257515997,-455.119377814,0.0757921,2544.98879024,0.01,0.209828,47.1807,-447.909,7.48334e-06,500.0,1.06808,93.1025166871,-455.119377814,2544.98879024
1,-539.461,1.89693,100,1.02669,0.0044673,100,0.0184761,0.3,-455.53476552,95.8553014378,-455.53476552,0.0472654,2070.107548,0.01,0.458654,47.8932,-451.979,4.48396e-06,500.0,1.04324,95.7495636709,-455.53476552,2070.107548
1,-528.301,1.52701,100,1.03444,0.00398461,100,0.0147617,0.3,-444.154693559,94.1192416029,-444.154693559,0.067024,2528.55133672,0.01,0.412183,48.561,-439.033,6.26356e-06,500.0,1.06248,94.1611394545,-444.154693559,2528.55133672
1,-537.043,2.24416,100,0.983318,0.00338951,100,0.0228223,0.3,-452.694962602,92.2200623683,-452.694962602,0.11417,2231.53784766,0.01,0.333296,47.0786,-445.254,1.18076e-05,500.0,1.08436,89.5339158071,-452.694962602,2231.53784766
1,-523.664,4.88451,100,1.03826,0.00300851,100,0.0470452,0.3,-440.07294404,86.7536436113,-440.07294404,0.273715,2052.22803636,0.01,0.312361,75.3137,-430.228,2.53915e-05,500.0,1.15269,79.912077495,-440.07294404,2052.22803636
1,-535.649,1.77332,100,0.963562,0.00134331,100,0.0184038,0.3,-441.467781983,91.3889282298,-441.467781983,0.121938,2256.74870714,0.01,0.129437,48.1866,-432.253,1.31335e-05,500.0,1.09422,88.4938880069,-441.467781983,2256.74870714
1,-518.36,1.99425,100,0.9874,0.00315175,100,0.020197,0.3,-437.522113948,90.413695669,-437.522113948,0.135691,2628.55019551,0.01,0.311203,52.4979,-429.133,1.39176e-05,500.0,1.10603,87.8901061204,-437.522113948,2628.55019551
1,-528.266,1.86476,100,0.95027,0.00248552,100,0.0196234,0.3,-440.147299114,90.9154734876,-440.147299114,0.112942,2773.5565344,0.01,0.236191,59.4046,-431.921,1.25072e-05,500.0,1.09992,88.9821188701,-440.147299114,2773.5565344
1,-509.189,1.6298,100,1.0,0.00278913,100,0.016298,0.3,-426.773497542,93.9339820071,-426.773497542,0.0880827,2441.34273062,0.01,0.278914,47.8301,-421.175,8.80819e-06,500.0,1.06458,91.979293883,-426.773497542,2441.34273062
1,-500.282,1.6161,100,1.01179,0.00386534,100,0.0159727,0.3,-421.713170117,91.3997021989,-421.713170117,0.0992494,1736.46136911,0.01,0.391091,43.9767,-414.825,9.69499e-06,500.0,1.0941,91.2425011925,-421.713170117,1736.46136911
1,-503.524,1.59465,100,1.00192,0.00242106,100,0.0159159,0.3,-425.704831829,92.9399250308,-425.704831829,0.0925114,2067.58633777,0.01,0.242571,44.8963,-419.605,9.21573e-06,500.0,1.07596,91.6392273163,-425.704831829,2067.58633777
1,-513.244,2.56728,100,1.00034,0.00298408,100,0.0256642,0.3,-429.810702465,88.7076700876,-429.810702465,0.167306,2568.13012319,0.01,0.298508,49.2183,-418.807,1.67194e-05,500.0,1.1273,85.7984599157,-429.810702465,2568.13012319
1,-495.737,1.41688,100,0.98613,0.00427032,100,0.0143681,0.3,-416.98748378,95.3844352026,-416.98748378,0.0509007,1999.18532406,0.01,0.421109,43.2096,-413.182,5.23426e-06,500.0,1.04839,95.0733606133,-416.98748378,1999.18532406
1,-485.904,1.8211,100,0.996545,0.00404176,100,0.0182741,0.3,-401.905856959,93.3600112006,-401.905856959,0.0831771,1678.61483284,0.01,0.402779,45.0027,-395.97,8.37549e-06,500.0,1.07112,92.3431657593,-401.905856959,1678.61483284
1,-484.03,2.01793,100,1.01033,0.00566835,100,0.019973,0.3,-407.838068263,94.0693400473,-407.838068263,0.0788381,1995.37838039,0.01,0.57269,47.4316,-403.088,7.72344e-06,500.0,1.06305,92.8969334525,-407.838068263,1995.37838039
1,-480.026,1.57662,100,1.01802,0.00276425,100,0.0154872,0.3,-402.780791273,91.7503612928,-402.780791273,0.104696,1935.04535128,0.01,0.281406,42.4189,-395.617,1.01023e-05,500.0,1.08991,90.9080682952,-402.780791273,1935.04535128
1,-474.458,60.4913,100,1.47823,0.00167334,100,0.409214,0.3,-407.796018337,56.5747573339,-407.796018337,35.8084,1788.71054616,0.01,0.247358,221.508,-371.381,0.0016387,500.0,1.76757,5.80613898112,-407.796018337,1788.71054616
1,-467.772,1.76497,100,1.01003,0.00363665,100,0.0174744,0.3,-394.205788518,93.36399089,-394.205788518,0.0742097,1724.49991087,0.01,0.367313,40.1626,-388.814,7.27431e-06,500.0,1.07108,93.2822534079,-394.205788518,1724.49991087
1,-475.62,4.11519,100,0.90291,0.00208854,100,0.045577,0.3,-397.986889203,86.8216681986,-397.986889203,0.224088,1969.60458979,0.01,0.188577,51.709,-387.054,2.74872e-05,500.0,1.15179,78.6087227736,-397.986889203,1969.60458979
1,-474.972,1.48003,100,0.99284,0.00378335,100,0.0149071,0.3,-398.45522639,93.6305377729,-398.45522639,0.0732632,2409.83226564,0.01,0.375626,46.6464,-392.938,7.43237e-06,500.0,1.06803,93.1462692632,-398.45522639,2409.83226564
1,-460.244,1.95875,100,1.016,0.000799536,100,0.019279,0.3,-390.026631665,85.2396169251,-390.026631665,0.212117,2053.10230432,0.01,0.0812328,46.7482,-377.946,2.05489e-05,500.0,1.17316,83.0955662161,-390.026631665,2053.10230432
1,-455.736,1.50105,100,0.984201,0.00214095,100,0.0152514,0.3,-384.193780634,93.9826975919,-384.193780634,0.0765047,1661.44445734,0.01,0.210712,39.9283,-379.317,7.89806e-06,500.0,1.06403,92.7479763545,-384.193780634,1661.44445734
1,-446.604,2.94418,100,1.03808,0.00338457,100,0.0283618,0.3,-378.323065818,92.7496440874,-378.323065818,0.136593,1188.64001416,0.01,0.351345,39.4101,-373.489,1.26756e-05,500.0,1.07817,88.8503387997,-378.323065818,1188.64001416
1,-456.106,1.58126,100,1.01479,0.00210585,100,0.0155821,0.3,-380.464597785,92.5834120165,-380.464597785,0.096374,1825.11912685,0.01,0.213699,38.7011,-374.442,9.35857e-06,500.0,1.08011,91.5206589897,-380.464597785,1825.11912685
1,-449.526,1.70893,100,1.02687,0.00329901,100,0.0166422,0.3,-379.943584585,93.4179839971,-379.943584585,0.0882384,1426.58326169,0.01,0.338764,39.9933,-375.225,8.36816e-06,500.0,1.07046,92.3493449722,-379.943584585,1426.58326169
1,-447.456,2.31525,100,0.994321,0.00364916,100,0.0232848,0.3,-374.372937875,95.5031608936,-374.372937875,0.0692087,1531.03315102,0.01,0.362843,40.1291,-370.926,7.00015e-06,500.0,1.04709,93.5189921116,-374.372937875,1531.03315102
1,-440.886,1.78671,100,0.997205,0.00632497,100,0.0179172,0.3,-367.283461518,96.1138800474,-367.283461518,0.0409144,1359.3365411,0.01,0.630729,39.2281,-364.412,4.1144e-06,500.0,1.04043,96.0861524071,-367.283461518,1359.3365411
1,-447.747,1.57641,100,0.994073,0.0036096,100,0.0158581,0.3,-371.158093019,96.6315160637,-371.158093019,0.0478579,1360.74353199,0.01,0.358821,33.724,-368.16,4.84303e-06,500.0,1.03486,95.4247983264,-371.158093019,1360.74353199
1,-440.612,1.38532,100,1.0098,0.00417124,100,0.0137188,0.3,-367.494043535,95.9024783186,-367.494043535,0.045281,1520.04831226,0.01,0.421212,37.8236,-364.39,4.44063e-06,500.0,1.04273,95.7889172847,-367.494043535,1520.04831226
1,-437.054,1.51515,100,1.00862,0.00395694,100,0.0150221,0.3,-369.23396195,93.3993762024,-369.23396195,0.0635575,1507.89899287,0.01,0.399103,36.6792,-364.728,6.24762e-06,500.0,1.07067,94.1751444409,-369.23396195,1507.89899287
1,-449.328,1.55108,100,1.02452,0.00244014,100,0.0151396,0.3,-371.76559141,90.9411192427,-371.76559141,0.101823,1994.91661784,0.01,0.249997,38.4741,-363.9,9.70077e-06,500.0,1.09961,91.2377505525,-371.76559141,1994.91661784
1,-421.977,1.36053,100,1.02241,0.00554414,100,0.0133071,0.3,-355.972113784,96.3796596211,-355.972113784,0.0339222,913.321068946,0.01,0.566838,29.8406,-353.437,3.24515e-06,500.0,1.03756,96.8873111126,-355.972113784,913.321068946
1,-430.044,1.46889,100,0.983333,0.00532515,100,0.0149379,0.3,-362.719513899,97.0175847241,-362.719513899,0.0291374,1217.30358181,0.01,0.52364,34.8646,-360.6,3.01335e-06,500.0,1.03074,97.103192899,-362.719513899,1217.30358181
1,-435.245,1.5849,100,1.01055,0.00420699,100,0.0156836,0.3,-362.657660123,96.3743225392,-362.657660123,0.0503753,1528.46624134,0.01,0.425137,39.9996,-359.829,4.93291e-06,500.0,1.03762,95.3438082641,-362.657660123,1528.46624134
1,-435.593,1.42538,100,1.00028,0.00328963,100,0.0142498,0.3,-365.729592112,95.6896903771,-365.729592112,0.0467277,1502.47780578,0.01,0.329053,37.9965,-362.454,4.6702e-06,500.0,1.04504,95.5808125611,-365.729592112,1502.47780578
1,-427.553,1.50154,100,1.01959,0.00442019,100,0.0147269,0.3,-358.33232658,96.3277422967,-358.33232658,0.0442513,1056.91191289,0.01,0.45068,30.7781,-355.687,4.25668e-06,500.0,1.03812,95.9562843882,-358.33232658,1056.91191289
1,-446.961,1.60069,100,0.985812,0.00361743,100,0.0162373,0.3,-360.255659657,93.3088665585,-360.255659657,0.0753431,1590.78171306,0.01,0.35661,39.3198,-354.656,7.75274e-06,500.0,1.07171,92.8719018994,-360.255659657,1590.78171306
1,-426.844,1.45458,100,0.981904,0.00233405,100,0.0148139,0.3,-358.973039039,94.7224088191,-358.973039039,0.0684463,1262.39095404,0.01,0.229181,35.4256,-354.795,7.09924e-06,500.0,1.05572,93.4332955332,-358.973039039,1262.39095404
1,-425.666,1.42951,100,0.972154,0.00317428,100,0.0147046,0.3,-357.554022373,95.7321483554,-357.554022373,0.0597114,1089.4835095,0.01,0.308589,33.5982,-354.691,6.31811e-06,500.0,1.04458,94.1132701897,-357.554022373,1089.4835095
1,-429.072,1.7652,100,0.999554,0.00568619,100,0.0176599,0.3,-358.285024604,97.5925200313,-358.285024604,0.0290737,953.928335093,0.01,0.568365,31.5826,-356.543,2.90996e-06,500.0,1.02467,97.1998161314,-358.285024604,953.928335093
1,-433.422,1.40494,100,0.985123,0.00605306,100,0.0142616,0.3,-360.520207881,98.1824340386,-360.520207881,0.0312502,1134.14898403,0.01,0.596301,33.1762,-359.122,3.22012e-06,500.0,1.01851,96.9105906674,-360.520207881,1134.14898403
1,-417.88,1.36729,100,0.988487,0.00550365,100,0.0138322,0.3,-351.769080215,97.1767271888,-351.769080215,0.0293511,876.354914505,0.01,0.544028,27.6275,-349.75,3.00387e-06,500.0,1.02905,97.1120526922,-351.769080215,876.354914505
1,-425.494,1.38767,100,0.987352,0.0038846,100,0.0140545,0.3,-355.139286996,96.0932582315,-355.139286996,0.0545847,849.048701751,0.01,0.383547,27.5936,-352.303,5.59922e-06,500.0,1.04066,94.7479128607,-355.139286996,849.048701751
1,-423.077,1.83047,100,1.00089,0.00303522,100,0.0182885,0.3,-354.091038664,95.3969746976,-354.091038664,0.0547774,1346.59945783,0.01,0.303792,36.7195,-350.568,5.46801e-06,500.0,1.04825,94.8646650612,-354.091038664,1346.59945783
1,-415.151,1.85286,100,1.00172,0.00359086,100,0.0184968,0.3,-350.645608899,92.8990738231,-350.645608899,0.09289,1197.14726316,0.01,0.359704,33.4262,-345.574,9.2571e-06,500.0,1.07644,91.6048562264,-350.645608899,1197.14726316
1,-416.884,1.69229,100,0.998282,0.00581108,100,0.0169521,0.3,-347.642353084,97.6910231741,-347.642353084,0.0327819,1130.1724587,0.01,0.580109,33.6992,-346.003,3.28949e-06,500.0,1.02364,96.8461479701,-347.642353084,1130.1724587
1,-411.861,1.41586,100,1.01973,0.00586908,100,0.0138847,0.3,-346.576827388,96.6076674763,-346.576827388,0.0404468,1050.96685562,0.01,0.598485,32.892,-344.343,3.88972e-06,500.0,1.03511,96.2919657368,-346.576827388,1050.96685562
1,-421.828,2.51648,100,1.01407,0.00439719,100,0.0248155,0.3,-347.841818834,94.0433020753,-347.841818834,0.109841,1506.13656442,0.01,0.445907,38.4344,-343.263,1.06813e-05,500.0,1.06334,90.4367630914,-347.841818834,1506.13656442
1,-409.816,1.75177,100,0.983172,0.00304296,100,0.0178175,0.3,-346.231440355,94.1865256561,-346.231440355,0.0825251,848.135177839,0.01,0.299176,27.5916,-342.37,8.53743e-06,500.0,1.06172,92.2066117736,-346.231440355,848.135177839
1,-408.785,1.48152,100,0.978909,0.00562764,100,0.0151344,0.3,-343.356719334,96.8369579145,-343.356719334,0.0327394,871.708347304,0.01,0.550895,29.6925,-341.281,3.41654e-06,500.0,1.03266,96.7283085179,-343.356719334,871.708347304
1,-399.967,1.49309,100,1.00012,0.00596465,100,0.0149291,0.3,-337.90372404,97.2068160354,-337.90372404,0.0334965,891.291670504,0.01,0.596537,30.3647,-336.143,3.34884e-06,500.0,1.02873,96.791046296,-337.90372404,891.291670504
1,-412.252,1.54015,100,0.992068,0.00422917,100,0.0155246,0.3,-345.120876792,96.1384219589,-345.120876792,0.0532217,1175.0099387,0.01,0.419563,33.9517,-342.282,5.40762e-06,500.0,1.04017,94.9184711236,-345.120876792,1175.0099387
1,-415.078,1.30512,100,0.992502,0.00354406,100,0.0131498,0.3,-348.075770351,97.7095594676,-348.075770351,0.0253279,1224.96357382,0.01,0.351748,33.0097,-346.236,2.57121e-06,500.0,1.02344,97.5176773127,-348.075770351,1224.96357382
1,-399.179,1.24686,100,0.994726,0.00580833,100,0.0125347,0.3,-334.404319413,97.7322814243,-334.404319413,0.0251365,848.879340286,0.01,0.57777,27.7292,-332.93,2.54038e-06,500.0,1.0232,97.546743289,-334.404319413,848.879340286
1,-399.736,1.26508,100,1.01187,0.00726846,100,0.0125024,0.3,-339.132175681,99.0731520943,-339.132175681,0.0101003,658.821279205,0.01,0.735473,24.8965,-338.523,9.86477e-07,500.0,1.00936,99.0328153917,-339.132175681,658.821279205
1,-409.848,1.80349,100,0.969395,0.00392296,100,0.0186042,0.3,-345.294072555,96.540602923,-345.294072555,0.0528057,1006.96978004,0.01,0.380289,32.0732,-342.908,5.61926e-06,500.0,1.03583,94.7300994396,-345.294072555,1006.96978004
1,-421.856,1.99504,100,1.00527,0.00710138,100,0.0198457,0.3,-346.80783814,97.6903291953,-346.80783814,0.0347588,1140.01110027,0.01,0.713884,31.6587,-344.946,3.4395e-06,500.0,1.02364,96.7070544359,-346.80783814,1140.01110027
1,-408.786,1.35534,100,0.997894,0.00354037,100,0.013582,0.3,-345.426402956,96.8172426537,-345.426402956,0.0369151,969.380191694,0.01,0.353291,29.6394,-343.161,3.70711e-06,500.0,1.03287,96.4598781512,-345.426402956,969.380191694
1,-412.381,1.54572,100,0.998315,0.00623663,100,0.0154833,0.3,-343.674956993,96.8204497485,-343.674956993,0.0285087,854.625658087,0.01,0.622612,28.0409,-341.517,2.8605e-06,500.0,1.03284,97.2460797073,-343.674956993,854.625658087
1,-412.875,1.39737,100,1.00744,0.00485546,100,0.0138705,0.3,-339.932423754,96.591693394,-339.932423754,0.0345586,1211.22136483,0.01,0.489158,32.3816,-337.48,3.40501e-06,500.0,1.03529,96.7389392563,-339.932423754,1211.22136483
1,-409.247,1.3564,100,0.985423,0.00365395,100,0.0137647,0.3,-342.688697989,96.8943387683,-342.688697989,0.0423037,1059.40503136,0.01,0.360069,32.2939,-340.45,4.35645e-06,500.0,1.03205,95.8654597627,-342.688697989,1059.40503136
1,-416.182,1.4089,100,0.981007,0.00642216,100,0.0143618,0.3,-343.988591083,97.7892693731,-343.988591083,0.0267708,977.391127979,0.01,0.630018,30.8454,-342.356,2.78175e-06,500.0,1.02261,97.3198953991,-343.988591083,977.391127979
1,-405.226,1.34949,100,0.977197,0.00564527,100,0.0138098,0.3,-341.827820461,97.361020485,-341.827820461,0.025879,885.630742018,0.01,0.551654,29.8912,-340.159,2.71009e-06,500.0,1.02711,97.3870932797,-341.827820461,885.630742018
1,-403.854,1.38467,100,1.03984,0.00677665,100,0.0133162,0.3,-339.513593723,97.7994503435,-339.513593723,0.0207692,671.077886845,0.01,0.704661,24.6522,-338.054,1.92084e-06,500.0,1.0225,98.1338578018,-339.513593723,671.077886845
1,-399.205,1.4557,100,1.00059,0.00682751,100,0.0145485,0.3,-333.619577958,98.7301943377,-333.619577958,0.0163678,587.792662422,0.01,0.68315,23.2349,-332.765,1.63487e-06,500.0,1.01286,98.4072571965,-333.619577958,587.792662422
