VarJ,BatchSize,VarDiscRet,J,MinVanillaIw,eRenyi2,ESSClassic,AvgVanillaIw,AvgRet,VarVanillaIw,AvgDiscRet,MinNormIw,Bound,AvgEpLen,AvgNormIw,MaxNormIw,MaxVanillaIw,VarNormIw,VarRet,ESSRenyi
60.26241,100,3379.3819230916124,231.99602,0.021082789,1.2339218,80.21076441674921,1.0249128,254.8050694358535,0.2617793,223.62004067412857,0.00020570323,174.72891,26.49,0.01,0.023628537,2.421719,2.4920773e-05,6164.007568674001,81.04241511306375
,100,2584.905019993475,206.30759,,5509.6265,inf,2.2596657e-25,248.90424945112318,,219.56731856676404,,176.8077,25.9,0.01,1.0,2.2596657e-23,0.010000002,4656.844940466044,0.01815005075899205
86.77968,100,6395.744541103884,258.87134,0.2778929,1.2019136,83.18473186284217,1.0246588,281.5835386536643,0.21437965,241.6074817380092,0.0027120528,174.34744,29.17,0.01,0.025457734,2.608549,2.0418556e-05,14116.661940212953,83.20065635283409
,100,4921.9092099260515,289.34583,,1079.1692,1.0,1.7236436e-13,262.0753875062242,2.9709478e-24,228.0937318531247,,169.09015,27.22,0.01,1.0,1.7236436e-11,0.010000002,9484.03796478565,0.09266387604215753
61.731792,100,4439.360213929882,264.91922,0.0015469444,1.4923002,65.46031110399592,0.945774,301.2798668370582,0.47673824,257.97793913474266,1.6356385e-05,201.94135,31.14,0.01,0.027456459,2.5967605,5.32973e-05,9340.74017583856,67.01064783368312
63.916798,100,4376.425049931121,267.2074,0.6452226,1.054304,96.99108450150662,0.9818314,310.97654380282387,0.030207448,265.27913953140114,0.0065716235,209.64114,32.11,0.01,0.015823036,1.5535554,3.1335767e-06,8833.660353987676,94.8493030924534
63.177666,100,3776.7007240031903,274.2891,0.18679208,1.3180786,67.4627801373085,1.0138074,308.0752376972325,0.50071645,263.53817276866766,0.0018424809,211.85278,31.82,0.010000002,0.045718774,4.6350036,4.871704e-05,7776.049001021252,75.86800755550068
82.90194,100,6524.24683604031,283.5747,0.33142903,1.0888373,89.3108438095615,1.043507,329.66971931299196,0.1316419,277.05263941906384,0.0031761075,209.12027,33.98,0.010000002,0.029721254,3.1014338,1.2089365e-05,14645.629191523432,91.84108877010945
75.21469,100,5512.504650235056,281.33023,0.44128063,1.051005,95.78540084059284,0.9700388,330.1730649460852,0.0418214,278.23672487787087,0.0045491033,215.7934,34.03,0.010000002,0.017377848,1.6857187,4.4444746e-06,12157.974524968165,95.14702541346202
83.17599,100,5865.573338311777,280.5331,0.15127316,1.0966183,87.92262780359631,0.9803406,323.37223317388447,0.1333491,273.14065383649915,0.0015430674,208.72867,33.35,0.010000002,0.027167754,2.6633651,1.3875101e-05,12492.728318981422,91.18943253259205
75.89453,100,5439.087226713353,284.65414,0.21795866,1.1372612,89.3836454622104,1.0545361,330.1685218511522,0.13341516,278.3601783369245,0.0020668677,216.33403,34.03,0.01,0.021033648,2.2180743,1.1997266e-05,11662.885552753083,87.93055122002659
69.90065,100,5227.556692405629,276.94214,0.73723704,1.0501448,94.35796380411082,1.0321575,326.0677175478265,0.06434494,275.5038172171351,0.007142679,214.69576,33.62,0.01,0.021799602,2.2500625,6.039798e-06,11407.16437811326,95.2249640236238
77.537735,100,5164.511234957654,283.0161,0.11450768,1.1244985,86.42758234177676,0.9506079,325.56833593470975,0.143342,275.13620056138495,0.0012045732,214.69597,33.57,0.01,0.016107745,1.5312151,1.586246e-05,11533.272812621806,88.92853231805823
68.783035,100,4058.3613504841596,286.553,0.28632617,1.0934471,90.94934189473025,1.0132372,331.66552886262537,0.1031973,280.5039363697974,0.0028258553,226.92589,34.18,0.01,0.020278784,2.0547218,1.0051853e-05,8519.412764313367,91.45389931358946
71.55682,100,4895.624101149781,290.67267,0.11181171,1.3213044,72.46584074212113,1.0001758,335.6655687402561,0.3839336,282.27097935297576,0.0011179206,223.42516,34.58,0.009999999,0.02598578,2.5990348,3.8379865e-05,12690.543428672941,75.682785083416
72.24395,100,5653.541735114325,288.96347,0.7453037,1.0596725,89.82556626837007,1.046661,342.7649848299287,0.12533934,287.1768669234097,0.0071207746,223.93982,35.29,0.010000002,0.029107438,3.046562,1.14413015e-05,12434.884420250255,94.36878127187703
101.013466,100,5974.403404376104,311.2584,0.037186585,1.3470159,68.21546426478082,0.9575348,346.46602189576254,0.43152606,289.61556793553484,0.00038835753,224.60876,35.66,0.010000002,0.047125544,4.512435,4.706498e-05,12963.734822509568,74.2381757635765
67.620674,100,4416.261656463992,292.6847,0.19563156,1.0685518,93.45571427645943,1.0272171,343.2636661945097,0.074635364,288.4887927692331,0.0019044811,232.59818,35.34,0.01,0.01833548,1.8834519,7.073268e-06,9583.839500973678,93.58460861197132
,100,4989.02833812264,344.2446,,71386.92,inf,3.4546606e-38,338.76144833475354,,284.840974089412,,225.43648,34.89,0.01,1.0,3.4546605e-36,0.010000002,10842.102369226748,0.001400816807525363
72.12557,100,5702.6049981882425,263.60803,0.32991537,1.0341434,95.7654740175636,0.9791927,310.6751405276358,0.042824946,263.7690380903509,0.0033692592,200.25813,32.08,0.010000002,0.014208872,1.3913223,4.4664303e-06,13057.345507524995,96.69838377392385
,100,4224.049204680744,252.73274,,176719.88,1.0,1.6092306e-16,314.47523675445467,2.5896238e-30,267.9199558353306,,213.25914,32.46,0.01,1.0,1.6092306e-14,0.010000002,8707.625686368794,0.0005658673083601943
,100,4396.307976930398,500.1053,,12248935.0,inf,2.6080625e-38,304.577407643944,,260.48719973489756,,204.72296,31.47,0.01,1.0,2.6080626e-36,0.010000002,9093.681603453217,8.163975072118515e-06
70.332504,100,5168.758664265427,270.40268,5.820683e-07,2.1371367,29.98698753004402,0.97004175,300.97882724817845,2.219175,257.2867396962395,6.000446e-09,196.82166,31.11,0.01,0.11953698,11.595586,0.00023583639,10540.786876894099,46.791578706399214
81.1799,100,5063.652863589645,278.4715,1.7945165e-08,1.4333488,58.99231844877479,0.8644982,311.0789591455087,0.5247626,264.6706706552178,2.0757898e-10,204.82353,32.12,0.01,0.039519206,3.4164283,7.021577e-05,11080.484118638367,69.76669025044576
59.54084,100,3635.57189034397,253.17531,0.10537811,1.1180167,87.44916378304323,0.9704712,289.97835876844823,0.13653596,250.23421325145756,0.0010858448,199.52371,30.01,0.009999999,0.020495268,1.9890068,1.4497119e-05,7148.052756720922,89.44410063587289
59.791473,100,3683.6379633834003,255.04305,0.17191885,1.0840323,89.4744606899826,1.0133297,293.6779275267571,0.12201458,252.9384693938259,0.0016965736,201.89386,30.38,0.01,0.019913204,2.0178642,1.1882564e-05,7399.44297956858,92.24817402982035
63.33375,100,3307.188406704726,268.5352,0.112722635,1.1680545,84.14060001984768,0.96807146,303.07802073288707,0.17842726,260.2854028066675,0.0011644041,211.91931,31.32,0.01,0.017600691,1.7038726,1.9039097e-05,6344.727685950248,85.61244642083142
72.118065,100,5429.746136124743,263.86523,0.6460317,1.0241944,98.08042552129008,0.9868042,309.77861990129577,0.01925085,263.35565590472726,0.006546706,201.38278,31.99,0.01,0.0137922615,1.3610262,1.9769145e-06,12251.18830962505,97.6377179244992
68.246376,100,4586.888340282426,273.678,0.027188132,1.2314129,77.08767755022708,0.93676466,311.57691965563225,0.26345724,265.4574077994029,0.00029023437,208.49731,32.17,0.01,0.022272555,2.0864143,3.0022658e-05,9759.13226760689,81.20753080396211
63.877583,100,4163.657861255438,256.6589,0.6617127,1.020458,98.4967074383866,1.000317,298.1782012173533,0.015426584,255.91142137340285,0.00661503,201.64278,30.83,0.009999999,0.01345621,1.3460475,1.541681e-06,8575.353671699078,97.99521554464359
64.68578,100,4125.399369556227,256.13452,0.42595148,1.1594224,80.12835014038839,1.0550017,290.7793129111826,0.27881688,250.46059778901486,0.004037448,196.44183,30.09,0.01,0.035588197,3.754561,2.505029e-05,8234.034235744377,86.24984320281638
71.40742,100,4417.880953847534,267.60483,0.044346787,1.2040032,81.18762372873734,1.0077745,300.57802758304405,0.2377089,257.3996703502796,0.00044004672,201.4988,31.07,0.010000002,0.028545639,2.8767567,2.3405542e-05,9622.145568946386,83.05625663434064
77.94552,100,6259.664108992806,272.1656,0.011652681,1.3010725,72.9920771613282,0.9321423,322.37807150043545,0.32474688,271.63789703520416,0.00012500967,205.09723,33.25,0.01,0.023599712,2.199829,3.7374943e-05,15739.100327203254,76.85966897946682
75.55618,100,4435.167119171477,270.43875,0.06668183,1.1467189,86.29199868796663,0.9924963,305.67852640438826,0.15806155,261.39296752334997,0.0006718597,205.38284,31.58,0.010000002,0.016809667,1.6683532,1.6046059e-05,8662.426222625949,87.20533298681048
65.80664,100,3539.473660547386,258.2453,0.2064085,1.124585,86.64907621135573,0.99106467,295.87826780933887,0.15286785,254.60657536173335,0.0020826946,204.57079,30.6,0.01,0.030993508,3.0716572,1.5563675e-05,7468.414268527055,88.92168854584462
110.42142,100,3999.784462054044,270.07776,0.3256255,1.3273916,51.505151861234076,1.0903835,295.37799191510305,1.1307542,253.9206512919939,0.0029863392,200.73065,30.55,0.01,0.094725944,10.328761,9.510638e-05,8311.673562534446,75.33571717493935
50.465656,100,3037.1716790117334,254.43683,0.3099138,1.1059406,91.30144269899569,1.0045105,293.3794347990863,0.097105324,253.17987728468262,0.003085222,206.83025,30.35,0.010000002,0.018767228,1.8851879,9.623522e-06,6107.481333422257,90.42077103882141
63.867783,100,4339.700566037,268.0341,0.2696638,1.1613513,81.19742779290966,1.0014129,308.17841402802617,0.23456644,263.26379347923347,0.0026928335,207.85976,31.83,0.010000003,0.04386888,4.393086,2.3390501e-05,8662.212414068437,86.10658808282098
55.74627,100,3609.4227225177856,260.09323,0.3246277,1.0975043,93.55526435251814,0.9783966,301.377838037312,0.066608936,258.686184339585,0.003317956,208.15836,31.15,0.01,0.017111272,1.6741611,6.9582907e-06,7481.577767120309,91.11581960331864
73.68729,100,4744.100175797411,272.0634,0.5963874,1.0422121,95.41116827970785,0.9719004,315.77878706177694,0.04588916,268.49063057065416,0.0061363014,210.56264,32.59,0.01,0.02377708,2.3108954,4.858102e-06,9809.607225548873,95.9497565342733
61.775394,100,3617.097004430629,252.87971,0.7471291,1.0587369,94.3510932948395,1.0158844,288.67904347501695,0.062412426,249.28623896386122,0.0073544695,198.70474,29.88,0.01,0.020939272,2.127188,6.047592e-06,7036.12597446465,94.4521703902648
69.345604,100,4753.0963839807655,269.23224,0.52129674,1.0496459,94.59093504461376,0.96864945,313.4797275305726,0.05419644,266.80464257924297,0.005381686,208.82178,32.36,0.010000002,0.016624382,1.6103197,5.776137e-06,9800.873842891215,95.27022392104183
66.824554,100,3509.812787154235,254.56598,0.6766132,1.162429,68.3808127182911,1.0662107,286.0794684719108,0.5309669,247.44577880085467,0.0063459617,197.62006,29.62,0.010000002,0.053722076,5.7279053,4.6706933e-05,6643.474654908168,86.02676132616413
70.7617,100,4294.199992537255,262.0841,0.55043316,1.0798931,88.70189115993274,0.9631907,302.6766326243989,0.11936089,259.0841123291308,0.005714685,203.97128,31.28,0.010000002,0.037187178,3.5818343,1.286582e-05,9181.63509423312,92.6017574071621
68.70836,100,4346.657453866057,260.45615,0.60166484,1.0332526,97.2030108752735,1.0089719,300.48025622950865,0.029589308,257.63149891129984,0.0059631476,202.18307,31.06,0.01,0.01323073,1.3349435,2.9065425e-06,8344.450167233614,96.78175530781417
65.50185,100,4709.275608471885,256.99866,0.39355546,1.068743,90.51772853138655,1.0003676,299.07922374276444,0.10589195,256.1909328030365,0.0039341087,198.47592,30.92,0.01,0.028089607,2.8099933,1.0581413e-05,9679.636990706647,93.56786513640532
63.75107,100,4172.66523827766,260.58975,0.7800987,1.0139263,98.77957853558077,1.0232418,303.67939476149155,0.013066764,260.09123490305365,0.0076237964,205.76389,31.38,0.01,0.01621134,1.6588119,1.2479915e-06,8170.804256239336,98.62650095292067
,100,5353.461806213729,229.84239,,260622600.0,inf,1.4493122e-34,299.17712749913335,,255.766125448537,,194.23018,30.93,0.01,1.0,1.4493122e-32,0.0100000035,11117.319340817512,3.836965906624089e-07
60.41296,100,3811.729096342348,257.00897,0.36395362,1.043601,95.9330654184226,1.0122241,296.9792118721455,0.04387479,255.32543942410163,0.0035955836,203.4009,30.71,0.01,0.016202493,1.6400553,4.282149e-06,7612.094651762032,95.8220589511969
62.278503,100,4252.488057644294,257.0793,0.44700253,1.0296676,97.53508845668345,1.0030712,299.8768597663753,0.02568428,257.07061406154406,0.004456339,202.2261,31.0,0.010000002,0.015634727,1.5682745,2.552724e-06,8928.889252434234,97.11871914463921
68.34009,100,3635.2788535291024,266.50864,0.23061475,1.1554878,84.79660260978218,0.99762976,300.4785226249136,0.18024607,258.0857485073242,0.0023116267,207.3773,31.06,0.009999999,0.028417079,2.8349724,1.8110353e-05,7146.965653097823,86.54353779774009
62.14447,100,3807.5837078319328,262.7722,0.4808515,1.0274305,97.40864067352868,0.9838215,305.17908483741803,0.026009237,261.4327837580284,0.004887589,209.53648,31.53,0.01,0.013368355,1.3152075,2.6871696e-06,7566.2252440132925,97.33018112219088
57.09568,100,3554.51882967745,259.934,0.4654745,1.1417624,82.29219674858243,1.0555775,297.07690174814314,0.24218719,255.63670580127825,0.0044096666,205.49466,30.72,0.01,0.031214949,3.2949796,2.1735566e-05,6866.420522871395,87.58389846851003
60.91448,100,3621.212351122952,253.28638,0.3423034,1.0515206,95.17274618858663,0.9747274,290.9784102026187,0.048676487,251.05721618219096,0.003511786,200.44695,30.11,0.01,0.015632527,1.5237452,5.123336e-06,6861.738322735878,95.10037305031724
66.9554,100,4206.94220149957,256.77075,0.01694663,1.1513231,84.91532556158533,0.96224105,292.9763181293197,0.16614307,252.10230346915236,0.00017611627,197.55228,30.31,0.01,0.017562501,1.6899359,1.79438e-05,8168.533614136675,86.85659284667484
66.72727,100,4689.277652362405,259.73026,0.4597884,1.0772709,93.86918373653698,0.9615515,301.37792421068997,0.06099661,257.92848732713185,0.0047817347,200.33615,31.15,0.01,0.019443026,1.8695471,6.597215e-06,9571.831475658164,92.82716465103864
70.155365,100,5164.253759394068,253.04565,0.67936635,1.0251901,98.21609885324823,1.017574,294.27681233307345,0.018997205,252.29510991062895,0.006676334,191.85638,30.44,0.009999999,0.0143806,1.4633324,1.8346693e-06,10509.140693302614,97.54288354842453
70.35532,100,5678.2809858226965,263.97314,0.13475111,1.1653992,85.8546885064307,1.0378898,309.47851728366686,0.17927343,262.88649744721596,0.0012983182,199.51122,31.96,0.01,0.021817395,2.2644053,1.6642305e-05,13138.776857025132,85.8075074490514
64.51744,100,4050.210404263242,255.3069,0.28411475,1.1043397,90.11613781303289,0.9797886,292.0796811904013,0.10635428,251.4891844887408,0.0028997557,197.96497,30.22,0.009999999,0.015841002,1.5520833,1.1078736e-05,8089.485975103088,90.55184586403549
59.276325,100,3006.5112637814223,255.22116,0.13377772,1.143995,84.7547821845343,1.0438755,287.9793556888774,0.19798481,249.2061218797354,0.0012815486,203.09103,29.81,0.01,0.028871123,3.0137858,1.8169147e-05,5774.578793348106,87.41296590036853
94.59376,100,3944.1344022792928,286.24948,0.003004455,1.5526806,46.49479872615203,1.0419617,312.6761555930227,1.262002,266.90257797069063,2.8834602e-05,214.08392,32.28,0.01,0.09438245,9.83429,0.00011624026,7688.4746497264805,64.40474573600927
77.24324,100,5286.900396728113,280.5062,0.026257768,1.1362538,83.43498262749542,0.95553666,322.7767780312337,0.18310612,273.2328642086362,0.00027479604,212.08063,33.29,0.01,0.018018557,1.7217392,2.005433e-05,10816.307226707788,88.00850393449655
290.42297,100,4237.125534209013,366.11798,0.01644254,4.11388,2.0165126269571494,2.989408,306.67630967224017,438.61868,262.26345888142424,5.500266e-05,207.51808,31.68,0.010000002,0.70307904,210.179,0.004908138,8304.333780492661,24.307951659311833
61.885,100,4141.860451089193,250.75078,0.56571007,1.0488179,93.42242416653845,0.98820513,289.6809409853816,0.06945026,249.60587879265856,0.005724622,195.47946,29.98,0.01,0.026213642,2.5904455,7.111804e-06,8341.190112098468,95.34543849244191
66.74068,100,4741.260181794301,266.8708,0.7929474,1.0577829,88.4884119825149,1.0247262,310.47960369972515,0.1379841,264.5502762561701,0.00773814,206.63962,32.06,0.01,0.03332053,3.4144418,1.3140549e-05,10015.073438436577,94.53735837046898
66.62416,100,4709.845106990084,258.73694,0.1172302,1.1476135,87.49113112286011,0.9170181,296.9817875594646,0.12144332,254.51661360906087,0.0012783847,196.79813,30.71,0.01,0.0192038,1.7610234,1.4441682e-05,10159.512253947802,87.13734875681425
71.699135,100,5238.068739329266,265.57742,0.7925587,1.0133353,98.84397368463563,0.98847425,311.8772678290121,0.011542759,265.14350960416897,0.008018001,204.27435,32.2,0.01,0.013186333,1.3034351,1.1813509e-06,11371.377673446832,98.68401440719828
66.586655,100,4300.828633134354,256.13052,0.6493399,1.0386044,96.32594736333577,0.99315816,295.678747557383,0.038001813,254.0256268132857,0.0065381317,198.87029,30.58,0.01,0.017823812,1.7701864,3.8527205e-06,8500.607142203533,96.28305257594165
72.5558,100,5331.334510866332,275.82428,0.13971415,1.255925,78.78966131461533,0.99735755,315.57752710947767,0.27048627,267.8620975276648,0.0014008431,206.45345,32.57,0.01,0.022984605,2.292387,2.7192144e-05,11262.474496987996,79.62258516782794
65.57812,100,4537.008241864958,260.70297,0.54294854,1.1049992,87.16328179956037,0.99354,298.87821275798603,0.1468437,256.297080657115,0.005464788,199.64755,30.9,0.01,0.032325428,3.2116604,1.4875948e-05,8752.037219603511,90.497804335877
74.62739,100,5677.258750486611,264.86536,0.16936977,1.114041,80.43047113335697,0.9821101,305.37575699590144,0.2370524,260.05477679772207,0.0017245498,196.6852,31.55,0.010000002,0.03304656,3.2455356,2.4576722e-05,12157.624547449055,89.76330549852422
46.888664,100,2368.017733546981,246.31491,0.68872625,1.0252658,97.73275598048562,1.0071254,283.57946901965886,0.02376818,246.33082779507015,0.006838535,205.40436,29.37,0.009999999,0.015741078,1.5853239,2.3433051e-06,4558.638006204038,97.53568171721051
64.50018,100,4134.793204229561,262.41168,0.63311344,1.0265226,98.01009302822379,1.0228308,304.67705265957864,0.02145524,260.82206646697887,0.0061898152,206.74184,31.48,0.01,0.012330855,1.261238,2.050811e-06,8251.077501786413,97.41626385305656
61.787727,100,3794.79038938112,259.94797,0.6533489,1.0099157,99.29148268601662,0.99462104,302.17749379627406,0.007130607,259.2547672508619,0.0065688225,207.44574,31.23,0.01,0.012130082,1.2064835,7.2079416e-07,7383.042550918264,99.01816464460214
65.97112,100,4882.522427598969,251.89818,0.47684562,1.047374,95.16512391871741,1.0231148,292.8776664092578,0.053717945,251.40807710709848,0.0046607247,192.64105,30.3,0.010000002,0.021925077,2.243187,5.1318107e-06,10121.864711021331,95.47687744493803
56.67472,100,3818.47609174166,264.05484,0.06326472,1.1372087,85.56631686729456,0.9854733,308.97792516373096,0.16547367,264.11175029381815,0.000641973,212.1413,31.91,0.01,0.020451818,2.015472,1.703881e-05,8116.852847320257,87.93460688804707
69.14534,100,4735.604071459955,264.24374,0.10442035,1.0872104,90.55682600658189,0.9934177,306.1778351067193,0.103950165,261.4233275669043,0.0010511223,203.54721,31.63,0.01,0.019204035,1.9077628,1.05332265e-05,9807.097625443937,91.97851534103157
61.79074,100,3792.038580799417,258.8254,0.68981737,1.0240657,97.99764013959098,1.016148,299.9775172635354,0.02131103,257.59140022597154,0.0067885527,205.80116,31.01,0.01,0.013980124,1.4205874,2.0639088e-06,7495.777686666803,97.64998161920059
69.45186,100,4461.482675994093,270.19125,0.044723596,1.2784845,78.3123807536361,0.9737774,306.1791391999275,0.26525638,261.7442314729739,0.00045927946,205.56819,31.63,0.01,0.020012323,1.9487547,2.7973476e-05,8720.062221526392,78.21761064756559
57.83939,100,4338.367384083522,264.151,0.119448915,1.1950663,79.86899715072325,0.94712645,309.9778024176508,0.22838542,264.4835598737,0.0012611718,209.08806,32.01,0.009999999,0.026802905,2.538574,2.5459647e-05,9150.214569052434,83.67736355209202
72.64958,100,4387.904979712108,267.7078,0.16620477,1.1044652,88.992079674371,0.9847632,307.4780943204835,0.12116656,262.70565377858634,0.0016877638,206.99477,31.76,0.01,0.027350696,2.6933959,1.2494506e-05,8793.458984815947,90.54155424446995
65.322334,100,3930.3940543907493,260.5131,0.12571089,1.1456,86.92815952063205,1.0375763,295.0801271006465,0.16352391,253.78151289484015,0.001211582,201.05493,30.52,0.01,0.019277574,2.0001955,1.5189417e-05,8032.402749882817,87.29050574355496
68.412254,100,3949.860705760296,272.09717,0.03803034,1.2422519,76.06135007855923,0.8998043,306.2786095746048,0.2573929,262.1566575036883,0.00042265124,209.29965,31.64,0.01,0.030842569,2.7752275,3.1790725e-05,7808.333214611551,80.49897301195958
67.69576,100,3228.3284779055953,249.47208,0.2390014,1.2554656,64.81226997310641,1.0037383,281.47752730261533,0.5525097,244.1625299189456,0.0023811127,196.37657,29.16,0.01,0.052898504,5.3096256,5.484019e-05,6101.822740841764,79.65172273296511
89.20959,100,4309.544026357765,289.3326,1.1061993e-06,3.2016838,3.7254046341429765,1.7799877,305.97810470819473,82.70601,261.6352949725387,6.214646e-09,206.42407,31.61,0.010000002,0.5122024,91.17139,0.002610376,8706.289966081305,31.23356568160976
62.052864,100,3968.505511095784,257.80637,0.17733759,1.0950656,86.18413308139543,0.98906714,297.6793761089258,0.15840417,255.73020934948065,0.0017929783,202.74861,30.78,0.01,0.030841762,3.0504575,1.619254e-05,7958.50192666534,91.31873065278363
75.000145,100,5681.840327068774,274.29184,1.0,1.0,100.0,1.0,324.8779265118018,,274.29183335779067,0.01,210.89668,33.5,0.009999998,0.01,1.0,3.5044917e-18,12470.854892399306,100.0
69.02125,100,4812.053769193215,264.71262,1.0,1.0,100.0,1.0,310.6766336985864,,264.71262099518606,0.01,206.37123,32.08,0.009999998,0.01,1.0,3.5044917e-18,9859.949922361127,100.0
59.8334,100,3616.1978416392208,250.40286,1.0,1.0,100.0,1.0,290.1776196997985,,250.40288263672778,0.01,199.82767,30.03,0.009999998,0.01,1.0,3.5044917e-18,7077.058753300381,100.0
61.58082,100,3830.502244277891,253.21245,1.0,1.0,100.0,1.0,294.0797130736336,,253.21245579817983,0.01,201.16022,30.42,0.009999998,0.01,1.0,3.5044917e-18,7359.311259633919,100.0
