MaxVanillaIw,VarDiscRet,MinVanillaIw,MaxNormIw,AvgNormIw,VarVanillaIw,ESSClassic,J,VarRet,EpsThisIter,ESSRenyi,VarNormIw,AvgDiscRet,IterType,MinNormIw,Delta,AvgVanillaIw,VanillaAvgRet,eRenyi2,BatchSize,AvgEpLen,Bound,VarJ,AvgRet
1.0,0.12100474080869192,1.0,0.0033333334,0.0033333336,,299.999969473632,4983.033,0.12100474080869192,100,500.0,5.4391416e-20,4999.689912363079,2,0.0033333334,0.9,1.0,4999.689912363079,1.0,500,500.0,4886.808,288.1764,4999.689912363079
1.0,0.08548025855854441,1.0,0.0025,0.0024999997,,400.0,4987.1953,0.08548025855854441,100,500.0,5.434597e-20,4999.683181389095,2,0.0025,0.9,1.0,4999.683181389095,1.0,500,500.0,4903.862,249.67232,4999.683181389095
1.4810507,0.13103468608490054,0.09342125,0.0029926922,0.002,0.07252171,465.60161533157384,4995.859,0.13103468608490054,100,467.40816552137306,2.9610942e-07,4999.631844515386,1,0.00018877209,0.9,0.9897782,4999.631844515386,1.0697289,500,500.0,4918.7686,85.73376,4999.631844515386
1.0,0.15057396711929566,1.0,0.01,0.009999998,,100.0,4999.681,0.15057396711929566,100,500.0,3.5044917e-18,4999.681371030301,2,0.01,0.9,1.0,4999.681371030301,1.0,500,500.0,4833.0146,0.38608316,4999.681371030301
1.0,0.1254203272541091,1.0,0.005,0.0049999994,,200.00000010221265,4999.6797,0.1254203272541091,100,500.0,2.179301e-19,4999.677820251854,2,0.005,0.9,1.0,4999.677820251854,1.0,500,500.0,4881.8286,0.3696308,4999.677820251854
1.0,51615.62569903026,1.0,0.0033333334,0.0033333336,,299.999969473632,4992.1113,51615.62569903026,100,500.0,5.4391416e-20,4976.976254070581,2,0.0033333334,0.9,1.0,4976.976254070581,1.0,500,497.74,4895.886,130.94957,4976.976254070581
1.0,0.1155805110864395,1.0,0.0025,0.0024999997,,400.0,4993.9995,0.1155805110864395,100,500.0,5.434597e-20,4999.662051654658,2,0.0025,0.9,1.0,4999.662051654658,1.0,500,500.0,4910.666,113.45291,4999.662051654658
1.2300543,0.09088921603104261,0.23539296,0.0024547032,0.002,0.028647566,486.16151868338153,4998.4644,0.09088921603104261,100,487.2212997620293,1.14087264e-07,4999.682055938824,1,0.0004697515,0.9,1.002202,4999.682055938824,1.0262277,500,500.0,4922.9575,27.45765,4999.682055938824
1.0,0.07485166961444752,1.0,0.01,0.009999998,,100.0,4999.7295,0.07485166961444752,100,500.0,3.5044917e-18,4999.729860039302,2,0.01,0.9,1.0,4999.729860039302,1.0,500,500.0,4833.063,0.27223054,4999.729860039302
1.0,0.12485158904795009,1.0,0.005,0.0049999994,,200.00000010221265,4999.718,0.12485158904795009,100,500.0,2.179301e-19,4999.705235011993,2,0.005,0.9,1.0,4999.705235011993,1.0,500,500.0,4881.8667,0.31465113,4999.705235011993
1.0,0.10452670467520742,1.0,0.0033333334,0.0033333336,,299.999969473632,4999.7085,0.10452670467520742,100,500.0,5.4391416e-20,4999.689615872237,2,0.0033333334,0.9,1.0,4999.689615872237,1.0,500,500.0,4903.4834,0.3172815,4999.689615872237
1.0,0.07595452015365772,1.0,0.0025,0.0024999997,,400.0,4999.723,0.07595452015365772,100,500.0,5.434597e-20,4999.767885889135,2,0.0025,0.9,1.0,4999.767885889135,1.0,500,500.0,4916.3896,0.3081678,4999.767885889135
1.0,0.06934271849176421,1.0,0.002,0.0020000003,,500.00000664260017,4999.717,0.06934271849176421,100,500.0,5.431875e-20,4999.686905138237,1,0.002,0.9,1.0,4999.686905138237,1.0,500,500.0,4925.181,0.29985735,4999.686905138237
1.0,0.06115177758273112,1.0,0.01,0.009999998,,100.0,4999.712,0.06115177758273112,100,500.0,3.5044917e-18,4999.71209351226,2,0.01,0.9,1.0,4999.71209351226,1.0,500,500.0,4833.0454,0.24607886,4999.71209351226
1.0,0.0838228764417298,1.0,0.005,0.0049999994,,200.00000010221265,4999.715,0.0838228764417298,100,500.0,2.179301e-19,4999.718149262012,2,0.005,0.9,1.0,4999.718149262012,1.0,500,500.0,4881.864,0.26790494,4999.718149262012
1.0,0.11904815126564303,1.0,0.0033333334,0.0033333336,,299.999969473632,4999.7085,0.11904815126564303,100,500.0,5.4391416e-20,4999.695168965746,2,0.0033333334,0.9,1.0,4999.695168965746,1.0,500,500.0,4903.4834,0.29533494,4999.695168965746
1.0,0.083541502213425,1.0,0.0025,0.0024999997,,400.0,4999.712,0.083541502213425,100,500.0,5.434597e-20,4999.725099052844,2,0.0025,0.9,1.0,4999.725099052844,1.0,500,500.0,4916.3784,0.29350552,4999.725099052844
1.00709,0.11952069717110539,0.98062694,0.0020143746,0.0019999999,1.4341224e-05,499.992890528764,4999.71,0.11952069717110539,100,499.99362238435805,5.7375993e-11,4999.693474187796,1,0.0019614436,0.9,0.9999033,4999.693474187796,1.0000128,500,500.0,4925.174,0.30324018,4999.693474187796
1.0,0.07188645026511402,1.0,0.01,0.009999998,,100.0,4999.7134,0.07188645026511402,100,500.0,3.5044917e-18,4999.71344000007,2,0.01,0.9,1.0,4999.71344000007,1.0,500,500.0,4833.047,0.2667525,4999.71344000007
1.0,0.10184725562695755,1.0,0.005,0.0049999994,,200.00000010221265,4999.699,0.10184725562695755,100,500.0,2.179301e-19,4999.684647739882,2,0.005,0.9,1.0,4999.684647739882,1.0,500,500.0,4881.848,0.29359213,4999.684647739882
1.0,0.10134188184246799,1.0,0.0033333334,0.0033333336,,299.999969473632,4999.701,0.10134188184246799,100,500.0,5.4391416e-20,4999.705099088853,2,0.0033333334,0.9,1.0,4999.705099088853,1.0,500,500.0,4903.476,0.30152705,4999.705099088853
1.0,0.10965885523541158,1.0,0.0025,0.0024999997,,400.0,4999.692,0.10965885523541158,100,500.0,5.434597e-20,4999.666527769329,2,0.0025,0.9,1.0,4999.666527769329,1.0,500,500.0,4916.3584,0.30911472,4999.666527769329
1.0043724,0.2187108245646389,0.992112,0.0020088432,0.002,3.4971122e-06,499.9981900631643,4999.679,0.2187108245646389,100,499.9985694926181,1.3989835e-11,4999.62159675712,1,0.0019843213,0.9,0.99995095,4999.62159675712,1.0000029,500,500.0,4925.1436,0.34636885,4999.62159675712
1.0,0.061605396769447256,1.0,0.01,0.009999998,,100.0,4999.776,0.061605396769447256,100,500.0,3.5044917e-18,4999.776210738146,2,0.01,0.9,1.0,4999.776210738146,1.0,500,500.0,4833.1094,0.24694967,4999.776210738146
1.0,0.05677044959116172,1.0,0.005,0.0049999994,,200.00000010221265,4999.7354,0.05677044959116172,100,500.0,2.179301e-19,4999.6958601289925,2,0.005,0.9,1.0,4999.6958601289925,1.0,500,500.0,4881.8843,0.24538122,4999.6958601289925
1.0,0.07372991023613326,1.0,0.0033333334,0.0033333336,,299.999969473632,4999.735,0.07372991023613326,100,500.0,5.4391416e-20,4999.732316996055,2,0.0033333334,0.9,1.0,4999.732316996055,1.0,500,500.0,4903.51,0.25391153,4999.732316996055
1.0,0.06255513534706848,1.0,0.0025,0.0024999997,,400.0,4999.7383,0.06255513534706848,100,500.0,5.434597e-20,4999.749515747105,2,0.0025,0.9,1.0,4999.749515747105,1.0,500,500.0,4916.405,0.25273955,4999.749515747105
1.0022739,0.06696565428528778,0.9915032,0.0020043282,0.002,2.6728253e-06,499.99865164334045,4999.744,0.06696565428528778,100,499.99797345029145,1.0688959e-11,4999.763369602448,1,0.001982789,0.9,1.0001097,4999.763369602448,1.000004,500,500.0,4925.2085,0.25360566,4999.763369602448
1.0,0.08280195652255132,1.0,0.01,0.009999998,,100.0,4999.724,0.08280195652255132,100,500.0,3.5044917e-18,4999.724365115948,2,0.01,0.9,1.0,4999.724365115948,1.0,500,500.0,4833.0576,0.2863223,4999.724365115948
1.0,0.08516778306031908,1.0,0.005,0.0049999994,,200.00000010221265,4999.712,0.08516778306031908,100,500.0,2.179301e-19,4999.6988480972295,2,0.005,0.9,1.0,4999.6988480972295,1.0,500,500.0,4881.861,0.28863418,4999.6988480972295
1.0,0.0783968762221936,1.0,0.0033333334,0.0033333336,,299.999969473632,4999.7183,0.0783968762221936,100,500.0,5.4391416e-20,4999.730537549325,2,0.0033333334,0.9,1.0,4999.730537549325,1.0,500,500.0,4903.493,0.28546643,4999.730537549325
1.0,0.09837728525932567,1.0,0.0025,0.0024999997,,400.0,4999.707,0.09837728525932567,100,500.0,5.434597e-20,4999.674912235784,2,0.0025,0.9,1.0,4999.674912235784,1.0,500,500.0,4916.3735,0.29293844,4999.674912235784
1.0000669,0.09642662229347555,0.99993145,0.0020001323,0.002,4.2151502e-10,499.99991033637514,4999.7046,0.09642662229347555,100,500.0,1.6859963e-15,4999.689147415032,1,0.0019998616,0.9,1.0000007,4999.689147415032,1.0,500,500.0,4925.169,0.29630324,4999.689147415032
1.0,0.1073191173953988,1.0,0.01,0.009999998,,100.0,4999.6665,0.1073191173953988,100,500.0,3.5044917e-18,4999.666369397529,2,0.01,0.9,1.0,4999.666369397529,1.0,500,500.0,4833.0,0.32595897,4999.666369397529
1.0,0.06518269391049804,1.0,0.005,0.0049999994,,200.00000010221265,4999.699,0.06518269391049804,100,500.0,2.179301e-19,4999.732738766497,2,0.005,0.9,1.0,4999.732738766497,1.0,500,500.0,4881.848,0.29409367,4999.732738766497
1.0,0.09270263369808072,1.0,0.0033333334,0.0033333336,,299.999969473632,4999.7007,0.09270263369808072,100,500.0,5.4391416e-20,4999.703322827875,2,0.0033333334,0.9,1.0,4999.703322827875,1.0,500,500.0,4903.4756,0.29708964,4999.703322827875
1.0,0.07044164563530358,1.0,0.0025,0.0024999997,,400.0,4999.698,0.07044164563530358,100,500.0,5.434597e-20,4999.690697734132,2,0.0025,0.9,1.0,4999.690697734132,1.0,500,500.0,4916.3647,0.2892204,4999.690697734132
1.0,0.11056045628289099,1.0,0.002,0.0020000003,,500.00000664260017,4999.702,0.11056045628289099,100,500.0,5.431875e-20,4999.715281771452,1,0.002,0.9,1.0,4999.715281771452,1.0,500,500.0,4925.1665,0.29808566,4999.715281771452
1.0,0.06761307685743338,1.0,0.01,0.009999998,,100.0,4999.6963,0.06761307685743338,100,500.0,3.5044917e-18,4999.696024794533,2,0.01,0.9,1.0,4999.696024794533,1.0,500,500.0,4833.03,0.2587243,4999.696024794533
1.0,0.22508241753921537,1.0,0.005,0.0049999994,,200.00000010221265,4999.669,0.22508241753921537,100,500.0,2.179301e-19,4999.641528375007,2,0.005,0.9,1.0,4999.641528375007,1.0,500,500.0,4881.818,0.38159746,4999.641528375007
1.0,0.13074014200098327,1.0,0.0033333334,0.0033333336,,299.999969473632,4999.6772,0.13074014200098327,100,500.0,5.4391416e-20,4999.693600818147,2,0.0033333334,0.9,1.0,4999.693600818147,1.0,500,500.0,4903.452,0.37464076,4999.693600818147
1.0,6241.973280230056,1.0,0.0025,0.0024999997,,400.0,4997.713,6241.973280230056,100,500.0,5.434597e-20,4991.821216734777,2,0.0025,0.9,1.0,4991.821216734777,1.0,500,499.22,4914.3794,39.453316,4991.821216734777
1.1066664,0.0778048600258345,0.32518923,0.0022325502,0.002,0.010858671,494.54708443537567,4999.1836,0.0778048600258345,100,495.38202536091825,4.41922e-08,4999.734301262162,1,0.00065602537,0.9,0.9913922,4999.734301262162,1.009322,500,500.0,4924.3013,11.597369,4999.734301262162
1.0,0.16486547155631895,1.0,0.01,0.009999998,,100.0,4999.6025,0.16486547155631895,100,500.0,3.5044917e-18,4999.602571853858,2,0.01,0.9,1.0,4999.602571853858,1.0,500,500.0,4832.936,0.40401083,4999.602571853858
1.0,0.08507974705872842,1.0,0.005,0.0049999994,,200.00000010221265,4999.657,0.08507974705872842,100,500.0,2.179301e-19,4999.713350067286,2,0.005,0.9,1.0,4999.713350067286,1.0,500,500.0,4881.806,0.35608765,4999.713350067286
1.0,0.08744529002467184,1.0,0.0033333334,0.0033333336,,299.999969473632,4999.667,0.08744529002467184,100,500.0,5.4391416e-20,4999.684232882909,2,0.0033333334,0.9,1.0,4999.684232882909,1.0,500,500.0,4903.442,0.33696067,4999.684232882909
1.0,0.08936205134738279,1.0,0.0025,0.0024999997,,400.0,4999.6816,0.08936205134738279,100,500.0,5.434597e-20,4999.728471465087,2,0.0025,0.9,1.0,4999.728471465087,1.0,500,500.0,4916.348,0.32861876,4999.728471465087
1.003579,0.0769382966151141,0.99296254,0.0020072658,0.0019999999,4.2186634e-06,499.99790162951615,4999.691,0.0769382966151141,100,499.9985098883215,1.6876481e-11,4999.720749372227,1,0.0019860317,0.9,0.9999463,4999.720749372227,1.000003,500,500.0,4925.1553,0.31861478,4999.720749372227
1.0,3024.026585231457,1.0,0.01,0.009999998,,100.0,4994.22,3024.026585231457,100,500.0,3.5044917e-18,4994.220666057527,2,0.01,0.9,1.0,4994.220666057527,1.0,500,499.46,4827.5537,54.7155,4994.220666057527
1.0,0.08603839459208709,1.0,0.005,0.0049999994,,200.00000010221265,4996.9463,0.08603839459208709,100,500.0,2.179301e-19,4999.671423362888,2,0.005,0.9,1.0,4999.671423362888,1.0,500,500.0,4879.095,38.78612,4999.671423362888
