MinVanillaIw,J,MaxNormIw,AvgEpLen,VarDiscRet,eRenyi2,AvgNormIw,VarRet,VarJ,BatchSize,IterType,MinNormIw,ESSRenyi,VarVanillaIw,ESSClassic,MaxVanillaIw,AvgDiscRet,AvgRet,Delta,AvgVanillaIw,Bound,VanillaAvgRet,EpsThisIter,VarNormIw
4.6005686e-12,-71.18767,0.03657987,200.0,5627599.829885766,2.5832593,0.010000002,5627599.829885766,207.25331,100,1,4.6537637e-14,38.71078613471651,1.7267605,36.37349801289313,3.6161742,-2380.1889555037224,-2380.1889555037224,0.6,0.9885695,-827.0043,-2380.1889555037224,100,0.00017669232
1.009291e-05,-7.312378,0.022873426,200.0,73.80886993642298,1.7354289,0.01,73.80886993642298,6.943209,100,1,9.861508e-08,57.6226420511899,0.7458544,58.65359661242946,2.3410156,-9.846533842583245,-9.846533842583245,0.6,1.0234652,-10.439022,-9.846533842583245,100,7.120458e-05
0.00014528102,-7.157787,0.021276515,200.0,73.28154857942998,1.5422049,0.01,73.28154857942998,8.012268,100,1,1.4954841e-06,64.84222867952204,0.47953337,66.53197062732085,2.0669386,-8.726365279042769,-8.726365279042769,0.6,0.9714649,-11.315813,-8.726365279042769,100,5.0811814e-05
0.318547,-8.040684,0.027161056,200.0,57.909076277536776,1.2068417,0.01,57.909076277536776,7.638613,100,1,0.0029827869,82.86090827069333,0.23112334,83.29023328140279,2.9006677,-8.462916585628507,-8.462916585628507,0.6,1.067951,-10.36471,-8.462916585628507,100,2.0264746e-05
0.81749046,-6.575557,0.03335473,200.0,41.67169587462576,1.1517683,0.01,41.67169587462576,6.461296,100,1,0.00813693,86.82301611936492,0.09854071,91.18669884897217,3.3510392,-6.945785756431043,-6.945785756431043,0.6,1.0046669,-8.599583,-6.945785756431043,100,9.762736e-06
3.230467e-22,-5.8815618,0.037148464,200.0,49.63040333862604,2.7621763,0.009999999,49.63040333862604,10.764357,100,1,3.121464e-24,36.20333752625177,1.8170512,37.31994676770507,3.8445706,-8.238424033540225,-8.238424033540225,0.6,1.0349205,-9.278565,-8.238424033540225,100,0.00016964973
0.7892556,-7.358959,0.023261182,200.0,46.43218005974458,1.0701387,0.01,46.43218005974458,6.8243327,100,1,0.008061917,93.44583152407482,0.064991124,93.70910740338135,2.2772524,-7.461513560960732,-7.461513560960732,0.6,0.9789925,-9.374119,-7.461513560960732,100,6.7810233e-06
1.4402386e-08,-7.542603,0.022957874,200.0,50.489982948745215,1.7095976,0.010000002,50.489982948745215,8.54638,100,1,1.4350902e-10,58.493297326907815,0.70592993,59.03594710273978,2.3040235,-8.457650016044903,-8.457650016044903,0.6,1.0035875,-10.107742,-8.457650016044903,100,7.0089205e-05
0.76842725,-7.4453206,0.059102196,200.0,51.5388913448113,1.373109,0.009999999,51.5388913448113,8.240919,100,1,0.007203725,72.82743120550788,0.5439664,67.87585875145767,6.3044796,-8.52906301312608,-8.52906301312608,0.6,1.0667081,-9.751215,-8.52906301312608,100,4.7805835e-05
0.8666994,-7.3658032,0.015380796,200.0,44.76369829574063,1.059038,0.010000002,44.76369829574063,6.7310143,100,1,0.00892785,94.42531423576814,0.021299444,97.81146211053635,1.4931396,-7.511486940350995,-7.511486940350995,0.6,0.9707818,-9.333612,-7.511486940350995,100,2.2600864e-06
7.5257475e-14,-5.247347,0.029860387,200.0,47.52560870531863,2.3819642,0.009999999,47.52560870531863,8.671776,100,1,6.8335103e-16,41.98215897573359,1.5490849,44.1609888158315,3.2885253,-7.394614704015449,-7.394614704015449,0.6,1.1013004,-8.212625,-7.394614704015449,100,0.0001277214
0.77544,-5.9567413,0.08855465,200.0,46.21845350082382,1.3309004,0.009999999,46.21845350082382,8.225187,100,1,0.007850853,75.13710093921735,0.6619695,59.81740200836732,8.74667,-6.670192503233818,-6.670192503233818,0.6,0.9877143,-8.180441,-6.670192503233818,100,6.785397e-05
0.11432923,-8.432003,0.011399806,200.0,53.34007744202186,1.0903081,0.01,46.21845350082382,7.3310847,200,,0.001010655,183.43439388325186,0.043067485,96.77565017728334,1.2895904,-8.441000845653505,-6.670192503233818,0.6,1.1312389,-10.4470625,-6.670192503233818,100,3.3654328e-06
3.7042018e-29,-5.917677,0.023384735,200.0,47.51118231744192,3.2494016,0.005,47.51118231744192,10.515035,200,1,1.8840647e-31,61.54979485622473,2.2466471,60.3639202577397,4.597601,-9.148621663057328,-9.148621663057328,0.6,0.9830347,-8.382237,-9.148621663057328,100,5.8121554e-05
1.0,-7.6186423,0.01,200.0,50.18927156395672,1.0,0.009999998,50.18927156395672,7.0489273,200,2,0.01,200.0,,100.0,1.0,-7.6186426932749605,-7.6186426932749605,0.6,1.0,-9.436628,-7.6186426932749605,100,3.5044917e-18
0.8737132,-8.015521,0.010669938,200.0,54.10903983225451,1.0518274,0.005,54.10903983225451,7.227469,200,1,0.004353135,190.14525972395123,0.034848507,193.34323795992756,2.1415522,-8.579516327537146,-8.579516327537146,0.6,1.0035448,-9.405702,-8.579516327537146,100,8.650688e-07
1.0,-8.591929,0.01,200.0,57.70123636194609,1.0,0.009999998,57.70123636194609,7.558057,200,2,0.01,200.0,,100.0,1.0,-8.591930036915402,-8.591930036915402,0.6,1.0,-10.504749,-8.591930036915402,100,3.5044917e-18
0.6767516,-7.34905,0.08070817,200.0,47.0561225143843,1.4948106,0.005,47.0561225143843,9.655936,200,1,0.0031570585,133.7962163998539,1.5551207,85.21670597134572,17.300718,-7.210047898215222,-7.210047898215222,0.6,1.0718071,-9.002733,-7.210047898215222,100,3.3843156e-05
1.0,-7.355298,0.01,200.0,46.52709797196354,1.0,0.009999998,46.52709797196354,6.7868857,200,2,0.01,200.0,,100.0,1.0,-7.355298418423365,-7.355298418423365,0.6,1.0,-9.285506,-7.355298418423365,100,3.5044917e-18
0.7699235,-7.4942675,0.024343055,200.0,44.18835180221616,1.1196276,0.005,44.18835180221616,7.2020016,200,1,0.0038142365,178.63082412623268,0.16202173,172.67250945622342,4.9137726,-7.869002890239196,-7.869002890239196,0.6,1.009276,-8.938463,-7.869002890239196,100,3.9764295e-06
1.0,-7.5373473,0.01,200.0,50.01599289342746,1.0,0.009999998,50.01599289342746,7.0367484,200,2,0.01,200.0,,100.0,1.0,-7.537347381633343,-7.537347381633343,0.6,1.0,-9.464028,-7.537347381633343,100,3.5044917e-18
0.0012795568,-7.293646,0.008372381,200.0,54.510561429166714,1.2165459,0.005,54.510561429166714,7.850672,200,1,7.0274714e-06,164.39987469043746,0.23495792,155.9980955917237,1.524437,-7.933386304690423,-7.933386304690423,0.6,0.9103963,-8.805486,-7.933386304690423,100,7.0871097e-06
1.0,-7.9160914,0.01,200.0,54.07267971937961,1.0,0.009999998,54.07267971937961,7.316553,200,2,0.01,200.0,,100.0,1.0,-7.916091394436779,-7.916091394436779,0.6,1.0,-9.818748,-7.916091394436779,100,3.5044917e-18
0.8429345,-8.099691,0.012628227,200.0,50.50209502917509,1.0889858,0.005,50.50209502917509,7.284408,200,1,0.004291171,183.65712377840356,0.04063774,191.95411084145485,2.4806206,-8.54209865913685,-8.54209865913685,0.6,0.982173,-9.503657,-8.54209865913685,100,1.053158e-06
1.0,-8.075175,0.01,200.0,53.22397818433392,1.0,0.009999998,53.22397818433392,7.2589073,200,2,0.01,200.0,,100.0,1.0,-8.07517519028213,-8.07517519028213,0.6,1.0,-9.932669,-8.07517519028213,100,3.5044917e-18
,-5.917042,0.05287454,200.0,58.231572417178405,6.0600076,0.005,58.231572417178405,19.614918,200,1,,33.00325909134938,4.2875233,26.52426634330568,8.540705,-9.333538017843136,-9.333538017843136,0.6,0.8076387,-9.237161,-9.333538017843136,100,0.00016432824
1.0,-8.196148,0.01,200.0,51.672874680126895,1.0,0.009999998,51.672874680126895,7.1523523,200,2,0.01,200.0,,100.0,1.0,-8.196147949719046,-8.196147949719046,0.6,1.0,-10.10574,-8.196147949719046,100,3.5044917e-18
0.65229213,-8.129896,0.040101293,200.0,52.11874105706322,1.4551476,0.005,52.11874105706322,8.459643,200,1,0.003105357,137.44309972348708,0.59210104,130.37011290394037,8.42343,-9.065549902256583,-9.065549902256583,0.6,1.0502691,-9.7587385,-9.065549902256583,100,1.3419446e-05
1.0,-8.022289,0.01,200.0,50.599038190188935,1.0,0.009999998,50.599038190188935,7.0776443,200,2,0.01,200.0,,100.0,1.0,-8.022289583131185,-8.022289583131185,0.6,1.0,-9.954854,-8.022289583131185,100,3.5044917e-18
,-4.260171,0.05235964,200.0,56.45829253772394,7.769336,0.005,56.45829253772394,9.922512,200,1,,25.74222484958553,7.3018045,26.208058117880643,10.961144,-7.8175563324121775,-7.8175563324121775,0.6,1.0467169,-8.069172,-7.8175563324121775,100,0.00016661406
1.0,-7.984324,0.01,200.0,50.07822294610027,1.0,0.009999998,50.07822294610027,7.0411253,200,2,0.01,200.0,,100.0,1.0,-7.984324063727588,-7.984324063727588,0.6,1.0,-9.919243,-7.984324063727588,100,3.5044917e-18
0.6841125,-7.1921697,0.018049432,200.0,48.84836543321942,1.1100253,0.005,48.84836543321942,7.1470523,200,1,0.0034231113,180.17607562722793,0.11730587,179.06810905271664,3.6071982,-6.639832213506846,-6.639832213506846,0.6,0.99925536,-8.633668,-6.639832213506846,100,2.9370194e-06
1.0,-7.613513,0.01,200.0,44.47166861555891,1.0,0.009999998,44.47166861555891,6.6352806,200,2,0.01,200.0,,100.0,1.0,-7.613513027088102,-7.613513027088102,0.6,1.0,-9.548338,-7.613513027088102,100,3.5044917e-18
0.08876948,-6.9280643,0.022979,200.0,46.931260183953434,1.4965807,0.005,46.931260183953434,8.108287,200,1,0.0004546418,133.63796374910797,0.44898587,136.17165053169796,4.486684,-7.384443692975899,-7.384443692975899,0.6,0.9762574,-8.601761,-7.384443692975899,100,1.1777252e-05
1.0,-7.956502,0.01,200.0,50.804626785020815,1.0,0.009999998,50.804626785020815,7.092008,200,2,0.01,200.0,,100.0,1.0,-7.956501429575708,-7.956501429575708,0.6,1.0,-9.884471,-7.956501429575708,100,3.5044917e-18
0.8391943,-7.6055584,0.025045246,200.0,44.310785303664076,1.1010354,0.005,44.310785303664076,7.0575743,200,1,0.0040120515,181.64720943371017,0.21147518,167.7323431382517,5.238673,-7.533148872267223,-7.533148872267223,0.6,1.0458418,-9.036051,-7.533148872267223,100,4.8335633e-06
1.0,-8.21529,0.01,200.0,56.81850248325513,1.0,0.009999998,56.81850248325513,7.5000205,200,2,0.01,200.0,,100.0,1.0,-8.215290816834806,-8.215290816834806,0.6,1.0,-10.151748,-8.215290816834806,100,3.5044917e-18
