VarRet,MinNormIw,MinVanillaIw,ESSClassic,VarVanillaIw,AvgEpLen,AvgNormIw,VarJ,MaxNormIw,ESSRenyi,AvgRet,eRenyi2,VarNormIw,AvgVanillaIw,Bound,AvgDiscRet,MaxVanillaIw,VarDiscRet,BatchSize,J
256.62887337303863,2.2989347e-24,4.361567e-23,3.996829024717592,0.8733065,4.41,0.01,58.132847,0.3927803,0.27703739751231105,34.07641874443197,360.9621,0.0024262462,0.18972123,8.643978,2.2382096176443156e-15,7.4518757,256.62887337303863,100,32.1725
565.3793200476886,,,3.191745907259814,0.001425556,5.61,0.01,97.01533,0.46524116,0.033827253071788764,46.06906301486995,2956.1963,0.0030637186,0.0068213083,15.622627,-4.263256414560601e-15,0.31735533,565.3793200476885,100,55.144768
2215.893197023517,4.2840638e-19,2.8767962e-18,6.9169007809542045,0.061295766,8.68,0.01,137.2677,0.24502997,nan,76.75502521725673,nan,0.0013593272,0.06715111,16.45776,5.4711790653527716e-15,1.6454034,2215.893197023517,100,68.6815
2437.4661733197117,,,2.3291283110046628,1.5200241e-08,10.46,0.009999999,129.9202,0.53035355,nan,94.54041049527672,nan,0.0042358087,1.8943365e-05,26.700684,-1.4921397450962103e-15,0.0010046681,2437.4661733197117,100,123.429214
2703.89702264148,,,4.954755602169309,0.043653503,16.32,0.009999999,82.84804,0.26285678,0.015608913787274284,153.12141960031965,6406.5957,0.0019376397,0.047464952,22.554062,2.1316282072803006e-14,1.2476485,2703.897022641479,100,93.18571
2965.2006128820312,,,3.1970283800738692,4.90521,15.57,0.01,97.247574,0.3741409,0.07914121731983129,145.62312579668932,1263.5641,0.00305849,0.40047485,21.081818,5.542233338928782e-15,14.983401,2965.2006128820317,100,140.78528
3084.527134619561,7.0232875e-22,1.44491e-20,16.631905117809396,0.21430066,16.07,0.01,105.6725,0.10231603,nan,150.6266418706947,nan,0.0005063173,0.2057313,-0.8298569,-8.526512829121202e-16,2.104961,3084.527134619561,100,48.558006
2428.1116694444718,,,1.6534340972128991,7.7000686e-07,15.79,0.01,279.48557,0.7289124,nan,147.82592433305334,nan,0.006008101,0.00011320845,42.71547,2.6716406864579765e-14,0.0082519045,2428.1116694444718,100,175.00638
2479.2777848997375,,,3.4614222536049573,3.728261,16.37,0.01,103.96516,0.36069903,nan,153.62320635594426,nan,0.0028171577,0.3637873,64.50971,1.3926637620897963e-14,13.121773,2479.277784899738,100,130.70006
3655.537829823934,,,1.5562209884646672,0.064731374,17.32,0.010000002,326.88123,0.76823294,4.760547879578726e-30,163.12383987478904,2.1005986e+31,0.006389719,0.03182852,43.26596,7.105427357601002e-16,2.4451718,3655.537829823934,100,196.27948
2458.421145063511,,,4.231023237384038,0.0067957146,16.05,0.01,93.20573,0.2981374,0.38894571828545776,150.42164314941138,257.1053,0.0022863585,0.017240323,32.042572,2.927436071331613e-14,0.5139985,2458.421145063511,100,101.4043
2343.5217302601986,,,9.062941628995459,10.270818,15.49,0.01,136.63228,0.20310631,nan,144.82041635923855,nan,0.0010135296,1.0066634,3.609356,-1.3358203432289883e-14,20.44597,2343.521730260198,100,55.359028
4434.137320992993,,,2.1029260295943084,0.1909608,17.34,0.010000002,183.31645,0.5714235,1.0150610394199642,163.3243605581401,98.51624,0.0047023026,0.06372602,67.79907,2.3021584638627248e-14,3.6414545,4434.137320992992,100,199.31631
3921.5737713524663,,,inf,,16.5,0.01,,1.0,0.0005890978242960511,154.92015743402217,169751.1,0.010000003,8.4966704e-26,54.644104,1.3358203432289883e-14,8.49667e-24,3921.5737713524663,100,345.02155
5509.779275540524,0.00016643584,0.017701417,80.7442636517571,0.2724807,16.08,0.01,103.82022,0.019374738,78.89569828589228,150.7200061229657,1.2674962,2.4088697e-05,1.0635581,-40.56259,-1.6200374375330283e-14,2.0606158,5509.779275540524,100,7.132321
3491.290728194069,2.5508493e-06,0.0001301969,7.764750889108409,3.1258333,16.5,0.01,325.99625,0.29882342,nan,154.9220599717761,nan,0.00119987,0.5104061,13.777115,-6.252776074688882e-15,15.252129,3491.290728194069,100,90.801254
3531.333294294473,,,1.0,8.2907345e-06,17.05,0.01,4.569333e-06,1.0,nan,160.4231606405429,nan,0.010000003,0.00028793642,39.51892,1.0942358130705543e-14,0.02879364,3531.333294294473,100,249.52155
4377.382916398947,2.03278e-09,1.6156626e-07,15.326760338363774,3.5251791,17.43,0.010000002,295.1517,0.16865744,nan,164.22306824608054,nan,0.0005580339,0.79480445,-3.6747665,,13.404968,4377.382916398947,100,68.49437
1883.105333957529,1.8929752e-07,8.359173e-06,33.21602583346443,0.39602816,15.37,0.010000002,82.65364,0.06780948,nan,143.6205970102715,nan,0.00020309037,0.44158912,-6.957596,-7.673861546209083e-15,2.9943926,1883.105333957529,100,20.24918
5269.470360144171,,,1.0,4.9198705e-29,17.62,0.01,2.2208428e-06,1.0,nan,166.12441794013415,nan,0.010000003,7.01418e-16,71.87549,1.1795009413617663e-14,7.0141795e-14,5269.470360144171,100,453.82028
3514.5206318804912,9.066355e-17,1.1312142e-14,13.174233267189946,10.36364,16.86,0.01,150.06502,0.14573117,nan,158.52199082377498,nan,0.00066571473,1.2477056,-2.191471,2.415845301584341e-15,18.182959,3514.5206318804912,100,42.19336
5108.782380868715,0.006794465,0.6882279,97.071033919846,0.03127112,16.42,0.01,72.32624,0.016165834,nan,154.12026530769123,nan,3.0478204e-06,1.0129243,-38.63158,-1.7621459846850484e-14,1.6374767,5108.782380868715,100,1.1600251
4176.921328397829,,,1.8516412418723596,0.022308692,18.11,0.01,286.7916,0.6552318,nan,171.0253981921234,nan,0.0053541563,0.020412281,58.554764,-2.3874235921539365e-14,1.3374774,4176.921328397829,100,206.32085
6982.570447142923,,,2.11679110570283,1.2997449e-06,17.25,0.010000002,911.3852,0.6540578,nan,162.4208320621938,nan,0.0046708393,0.00016681367,91.25659,-1.2647660696529783e-14,0.010910578,6982.570447142922,100,384.8414
3556.650413401742,1.7432646e-37,3.6313775e-37,3.4754382103255086,0.012173324,17.06,0.009999998,132.01733,0.38547695,nan,160.5225560666542,nan,0.002805389,0.020830903,13.300186,-3.268496584496461e-15,0.8029833,3556.650413401742,100,98.81332
4256.571386081395,,,4.71879694701142,11.586917,16.47,0.01,214.82257,0.3126786,nan,154.62256791142087,nan,0.0020395806,0.75372607,19.664055,-6.394884621840902e-15,23.5674,4256.571386081394,100,137.95308
3143.75705093058,,,1.8465173088842102,0.018912252,17.36,0.01,225.31865,0.65020365,nan,163.52382962698164,nan,0.005369293,0.018767785,53.36075,-2.842170943040401e-16,1.2202883,3143.75705093058,100,181.20891
5495.534542297804,2.881345e-06,0.00023802681,47.82949761827776,0.75189173,17.36,0.01,122.66112,0.03759076,nan,163.52192270806577,nan,0.00011017778,0.8260962,-18.383305,1.0800249583553523e-14,3.1053584,5495.534542297805,100,18.90586
