J,BatchSize,VarNormIw,ESSClassic,VanillaAvgRet,VarVanillaIw,VarDiscRet,MinNormIw,VarRet,eRenyi2,AvgVanillaIw,ESSRenyi,AvgDiscRet,AvgNormIw,MinVanillaIw,AvgRet,VarJ,Bound,MaxNormIw,MaxVanillaIw,AvgEpLen
17.045084,100,0.009857146,1.0143455329484246,-4.359645643130298,0.002193659,168.14786980080666,,168.14786980080666,1.0,0.0047174697,100.0,-4.359645643130298,0.01,,-4.359645643130298,2.3137856,12.308383,0.99288946,0.46839258,500.0
40.149593,100,0.009999667,1.0000329824423442,-8.173717580831942,5631079400.0,282.06068278368105,3.1443023e-12,282.06068278368105,1.0000126,7504.178,99.99873639749788,-8.173717580831942,0.01,2.3595405e-06,-8.173717580831942,0.009979796,34.65594,0.9999835,750405.44,500.0
53.347225,100,0.00898461,1.1117578454822516,-6.106446931328218,8967.01,461.848796640085,1.77284e-06,461.848796640085,6.7361407,9.9902,14.845295553933255,-6.106446931328218,0.01,0.0017711025,-6.106446931328218,27.06901,40.39744,0.94834995,947.42053,500.0
58.57579,100,0.008444606,1.182010926165893,-7.307022775192349,6689.4165,979.7653935641404,3.5478674e-06,979.7653935641404,5.3745008,8.900294,18.606379387364814,-7.307022775192349,0.010000003,0.0031577065,-7.307022775192349,34.78506,41.067104,0.9195921,818.464,500.0
61.65436,100,0.00999042,1.0009493186803196,3.1109110872824344,457618430.0,1185.9344797080626,9.6825366e-09,1185.9344797080626,1.0000024,2140.2275,99.99976158198933,3.1109110872824344,0.010000002,0.002072283,3.1109110872824344,0.09030494,54.222054,0.9995256,213921.22,500.0
61.360737,100,0.0099999,1.0000101064440161,4.453630497068166,225573500000.0,1272.6044844307212,1.8691527e-11,1272.6044844307212,1.0000007,47494.81,99.99992847447743,4.453630497068166,0.009999999,8.877506e-05,4.453630497068166,0.001745584,56.08029,0.99999493,4749457.0,500.0
90.03058,100,0.008681302,1.1501536134869554,4.3190267156657125,11461.03,2108.5695063344215,2.52074e-06,2108.5695063344215,5.90491,11.489983,16.935058877567187,4.3190267156657125,0.010000002,0.0028963261,4.3190267156657125,46.07998,70.62174,0.9323637,1071.2843,500.0
88.70962,100,0.00845456,1.1806354434100175,23.778691492573202,7643.5522,1814.0956598245355,5.3791728e-06,1814.0956598245355,4.3854346,9.508284,22.802756965563376,23.778691492573202,0.010000003,0.00511467,23.778691492573202,34.800613,72.416435,0.9201988,874.9511,500.0
84.468666,100,0.0082231285,1.2134600735857577,36.48441527880062,6146.088,1379.5674397668224,8.614314e-06,1379.5674397668224,3.931898,8.645315,25.433008949538845,36.48441527880062,0.009999999,0.0074473456,36.48441527880062,29.863342,69.20003,0.9076656,784.7055,500.0
90.12781,100,0.010000003,1.0,48.398861677930405,832041800000.0,777.8783250398895,4.5992452e-30,777.8783250398895,1.0000005,91216.32,99.99995231630692,48.398861677930405,0.01,4.1952623e-23,48.398861677930405,2.4318576e-06,82.54246,1.0,9121632.0,500.0
88.617455,100,0.0065914514,1.5093116548915624,58.18818751115473,1602.9478,1232.9009271447264,2.311288e-05,1232.9009271447264,2.9376895,4.931388,34.04035673071671,58.18818751115473,0.010000003,0.011397857,58.18818751115473,21.192875,74.81797,0.8133616,401.10016,500.0
94.85062,100,0.0059090746,1.6806770581241726,71.55771465750237,963.4844,552.4442670111273,3.6940233e-05,552.4442670111273,3.3323941,4.037966,30.008455274687677,71.55771465750237,0.009999997,0.014916341,71.55771465750237,26.485376,79.755554,0.7702984,311.04388,500.0
95.16612,100,0.0067529753,1.473743131928211,79.70152385430667,2084.7607,192.12775194641725,0.00025180547,192.12775194641725,2.0677319,5.556235,48.362170194827534,79.70152385430667,0.01,0.13990903,79.70152385430667,15.814552,83.15963,0.8232866,457.43735,500.0
93.141396,100,0.0064655873,1.53824107985484,82.81685830776848,2053.7751,245.56198783201594,0.00023041217,245.56198783201594,1.8082205,5.6360188,55.30298969842212,82.81685830776848,0.009999999,0.12986073,82.81685830776848,13.430853,81.870514,0.8056754,454.08014,500.0
93.05665,100,0.0023294403,4.156023902517938,84.89907945301113,69.05863,284.6864812799131,0.0002293258,284.6864812799131,2.017142,1.7218018,49.57509047625633,84.89907945301113,0.01,0.039485358,84.89907945301113,13.804627,81.22327,0.48424286,83.37702,500.0
94.153145,100,0.0034968967,2.807468727665299,86.98748998944303,203.74619,140.08956105628084,0.00013932149,140.08956105628084,1.9544199,2.4138114,51.166078738570654,86.98748998944303,0.01,0.03362958,86.98748998944303,14.79288,82.71149,0.5940278,143.38712,500.0
95.45349,100,0.0022476604,4.300735536925016,90.95711132062603,75.65924,28.31168631684604,0.00036165724,28.31168631684604,1.8789164,1.8347025,53.22216619961066,90.95711132062603,0.009999999,0.06635334,90.95711132062603,16.915379,83.93512,0.46755138,85.78177,500.0
98.01608,100,0.009977924,1.0021905786948133,90.73775644196706,364149.1,35.17467366324657,1.2912176e-18,35.17467366324657,1.0000031,60.41151,99.99969005680782,90.73775644196706,0.010000003,7.80044e-15,90.73775644196706,0.07176147,89.766304,0.9989064,6034.544,500.0
95.587105,100,0.003401258,2.884134381248221,86.3731911454492,168.27164,75.62084448385507,2.312157e-06,75.62084448385507,2.4287562,2.224261,41.17333739605075,86.3731911454492,0.01,0.00051428407,86.3731911454492,20.977966,82.58482,0.5854435,130.21791,500.0
100.73595,100,0.009908543,1.0091367999043668,89.5407967136795,230933.47,32.765945964844185,3.5422214e-08,32.765945964844185,1.0000027,48.276806,99.99972581938579,89.5407967136795,0.01,0.00017100714,89.5407967136795,0.49918088,92.2215,0.99546224,4805.774,500.0
91.94013,100,0.004038804,2.4399672574893265,84.09575749977182,274.23996,107.984434651621,9.8608536e-05,107.984434651621,1.8333908,2.6057878,54.543743896540335,84.09575749977182,0.01,0.02569529,84.09575749977182,12.165343,81.00285,0.6376275,166.15218,500.0
96.10976,100,0.0036361327,2.7028702124387243,88.05016319023603,217.43678,46.1816923582159,0.00012779592,46.1816923582159,2.5777695,2.4453819,38.7932277519992,88.05016319023603,0.010000002,0.031250983,88.05016319023603,24.617247,82.5802,0.6049571,147.9351,500.0
94.69309,100,0.0023493369,4.122277393996922,89.05440851719769,62.899113,46.698187357342114,0.00022889579,46.698187357342114,2.0106208,1.6362499,49.73588176666977,89.05440851719769,0.01,0.03745307,89.05440851719769,16.589706,82.989624,0.48592052,79.508736,500.0
98.46877,100,0.006572058,1.5136983624110083,90.75409229147981,1398.7207,41.81063924242916,0.00017394514,41.81063924242916,1.7454075,4.613333,57.29321214115538,90.75409229147981,0.009999999,0.08024669,90.75409229147981,11.993573,87.32054,0.81248784,374.8277,500.0
92.84995,100,4.835809e-05,67.62490667802201,91.14420072706595,0.46336445,18.145149249217052,0.0010921843,18.145149249217052,1.2070204,0.97887397,82.84864103213154,91.14420072706595,0.01,0.10691108,91.14420072706595,3.8094,83.70314,0.054562256,5.340957,500.0
94.969124,100,0.003295322,2.9740940320347105,91.82797656585117,151.4697,23.99226818548384,0.00034786548,23.99226818548384,1.509211,2.1439466,66.25978984973277,91.82797656585117,0.01,0.0745805,91.82797656585117,9.423869,84.71192,0.57774854,123.866196,500.0
97.895676,100,0.006510657,1.5277553073431687,93.02655416787766,1386.9126,10.600348093466936,0.0004583993,10.600348093466936,1.518743,4.61543,65.8439232221938,93.02655416787766,0.010000002,0.21157098,93.02655416787766,9.598109,87.37904,0.8087652,373.27988,500.0
94.62958,100,7.901023e-05,56.110393733981056,93.38860291325962,0.9710935,10.059139983828322,0.0013599247,10.059139983828322,1.189739,1.1086357,84.05204917630353,93.38860291325962,0.01,0.1507661,93.38860291325962,3.2718663,85.52825,0.07361064,8.160739,500.0
97.8994,100,0.0050174673,1.9734407075437856,92.48452864732626,484.3819,14.171821045120256,0.00024797473,14.171821045120256,1.8274955,3.1070745,54.719698309402595,92.48452864732626,0.010000002,0.0770476,92.48452864732626,14.542427,86.41851,0.7109468,220.89647,500.0
94.14114,100,1.0067601e-05,90.93641813106876,93.65443626831657,0.098442905,9.540641991516633,0.0044203787,9.540641991516633,1.0632311,0.98884726,94.05292885582051,93.65443626831657,0.01,0.43710795,93.65443626831657,3.0262537,85.53992,0.025315192,2.503286,500.0
100.630905,100,0.010000003,1.0,93.72562688539043,159.08551,7.295289488301125,,7.295289488301125,1.0000119,1.261291,99.99880792131518,93.72562688539043,0.01,,93.72562688539043,4.2010404e-09,92.161545,1.0,126.129105,500.0
96.21575,100,0.002647836,3.6746361284014677,90.90865309946413,92.253395,130.8116180369775,5.7967525e-05,130.8116180369775,1.8999797,1.8665756,52.632140987195214,90.90865309946413,0.009999999,0.010820077,90.90865309946413,14.089693,84.69731,0.51832557,96.74939,500.0
93.339035,100,2.12001e-05,82.65276524570703,92.5186245133122,0.2157886,12.779825863903868,0.0011339076,12.779825863903868,1.1380361,1.0088935,87.87067229285923,92.5186245133122,0.01,0.114399195,92.5186245133122,3.373789,84.427925,0.021227444,2.1416228,500.0
94.34943,100,2.3475657e-05,81.14189884523742,93.49250939225156,0.26243505,9.974116788182972,0.0027141026,9.974116788182972,1.12891,1.0573092,88.58102490785886,93.49250939225156,0.01,0.28696457,93.49250939225156,2.9833653,85.51108,0.036327578,3.840948,500.0
93.75422,100,1.327229e-05,88.38640247550173,93.19108250700361,0.13436992,8.304479261210265,0.0029996426,8.304479261210265,1.0716543,1.0061857,93.31367228762555,93.19108250700361,0.01,0.30181974,93.19108250700361,2.8719704,85.095184,0.029861402,3.0046115,500.0
94.5591,100,3.0448646e-07,99.69945774821872,94.45869595772558,0.00303374,7.6625704691374255,0.007986298,7.6625704691374255,1.0017616,0.99817157,99.82415419500595,94.45869595772558,0.010000002,0.79716957,94.45869595772558,2.699028,86.06942,0.011659123,1.1637805,500.0
