AvgDiscRet,VarVanillaIw,AvgEpLen,ESSRenyi,AvgVanillaIw,VarNormIw,VarRet,MinNormIw,VarDiscRet,VarJ,eRenyi2,MaxNormIw,MinVanillaIw,MaxVanillaIw,J,BatchSize,ESSClassic,Bound,AvgRet,AvgNormIw
-7.957446308542591,0.28040376,200.0,79.3517616365635,0.9704118,2.9776365e-05,52.3660021518135,0.0009468038,52.3660021518135,7.8962054,1.2602115,0.021661075,0.09187895,2.1020162,-7.7115827,100,77.23285259669478,-9.71472,-7.957446308542591,0.01
-8.041574506319858,1.0026253,200.0,50.373891545450014,0.9980589,0.000100652906,53.146416673482356,6.2563105e-10,53.146416673482356,8.4700365,1.9851553,0.027474955,6.2441664e-08,2.7421625,-6.5455885,100,50.088566025473526,-9.341561,-8.041574506319858,0.01
-7.6279108903940065,0.06263826,200.0,86.06917292986219,0.973117,6.6146918e-06,53.68775479016244,0.008333987,53.68775479016244,7.1814604,1.1618562,0.023241324,0.8109944,2.2616527,-7.458458,100,93.85393507457012,-9.429096,-7.6279108903940065,0.01
-8.118623388917387,1.2644409,200.0,41.47999056927705,0.77612364,0.0002099117,53.9091450834077,2.9825163e-19,53.9091450834077,11.424398,2.410801,0.04300195,2.3148014e-17,3.337483,-6.659657,100,32.48730251768569,-8.332163,-8.118623388917387,0.01
-8.503473741292952,0.054784186,200.0,84.38144973883682,0.928696,6.3519637e-06,47.796592347236576,0.008599479,47.796592347236576,6.7847075,1.1850946,0.027803618,0.7986301,2.582111,-8.675973,100,94.08360906234874,-10.2728,-8.503473741292952,0.010000002
-6.963376492291421,4.3955636,200.0,14.621018187730305,0.8204626,0.0006529758,46.18814052065044,,46.18814052065044,9.022441,6.839469,0.11595575,,9.513735,-3.151378,100,13.396815979486611,-7.5293846,-6.963376492291421,0.01
-8.07317122996274,0.033422865,200.0,96.06745214554562,0.9835571,3.4549716e-06,47.191188483234356,0.00899076,47.191188483234356,7.258026,1.0409353,0.023690673,0.8842926,2.330113,-8.037942,100,96.69270090710697,-9.982665,-8.07317122996274,0.01
-8.109566837636313,1.1399914,200.0,43.62983486045758,0.8203804,0.00016938348,56.344464060859444,6.1831854e-20,56.344464060859444,12.72765,2.2920096,0.038507067,5.0725643e-18,3.1590443,-7.1087832,100,37.35669980662743,-8.854258,-8.109566837636313,0.009999998
-7.9237640366632185,2.1391535,200.0,30.54797373967788,0.92016214,0.00025264645,56.00449330346915,3.869355e-09,56.00449330346915,9.5978365,3.2735395,0.054579414,3.5604342e-07,5.022191,-5.106527,100,28.561630964153856,-8.333921,-7.9237640366632185,0.01
-8.524370260805146,0.034393802,200.0,88.67905898759703,0.9722154,3.6387748e-06,51.551651704029425,0.008488174,51.551651704029425,7.2540765,1.127662,0.017723702,0.82523334,1.7231256,-8.541157,100,96.52285831009378,-10.448475,-8.524370260805146,0.01
-7.78912848649136,2.6008458,200.0,21.69394574858446,0.7412366,0.0004733701,53.90962956612271,,53.90962956612271,9.950538,4.609581,0.08767634,,6.4988914,-4.2161493,100,17.585930054077284,-7.41925,-7.78912848649136,0.01
-7.6316024219520555,2.393066,200.0,16.86908368019565,0.5111454,0.0009159372,52.20076382497525,,52.20076382497525,12.918821,5.9280043,0.1617355,,8.267036,-5.4651465,100,9.932678456719772,-7.7260313,-7.6316024219520555,0.01
-6.659440619867866,0.002146863,200.0,99.82811007238799,1.0052943,2.1243095e-07,35.33868570808542,0.009652539,35.33868570808542,5.861766,1.0017219,0.011759834,0.97036433,1.1822095,-6.6211696,100,99.79013243405069,-8.465336,-6.659440619867866,0.01
-7.702713633900584,0.15350291,200.0,86.55210109394628,1.0283014,1.4516965e-05,51.661412050368604,0.007919483,51.661412050368604,7.4832754,1.1553735,0.027073745,0.8143615,2.7839968,-7.1772676,100,87.43414233899865,-9.570846,-7.702713633900584,0.01
-7.7477328504838825,0.24910678,200.0,79.40678307039079,0.9616874,2.6935042e-05,54.08195744891562,6.085298e-05,54.08195744891562,8.010499,1.2593383,0.016604032,0.0058521545,1.5967889,-7.55455,100,78.94797596669983,-9.5328045,-7.7477328504838825,0.01
-8.512245498086925,0.321766,200.0,77.48415329296715,0.9019313,3.955425e-05,60.39653893032471,7.035944e-05,60.39653893032471,9.115701,1.2905865,0.0183031,0.006345938,1.6508138,-8.879091,100,71.86038892390216,-10.305107,-8.512245498086925,0.010000002
-7.828833165393303,0.9234103,200.0,32.28247162673392,0.70660865,0.00018494255,45.91687830250553,5.758473e-07,45.91687830250553,10.998342,3.0976562,0.08308553,4.068987e-05,5.8708954,-7.4005,100,35.32406483070425,-8.68698,-7.828833165393303,0.009999999
-8.297360915959008,1.4546692,200.0,27.258405446866696,0.66584367,0.00032811012,51.13650715225161,5.762008e-09,51.13650715225161,14.54477,3.6685932,0.089283034,3.8365965e-07,5.9448543,-6.574266,100,23.538878873571633,-8.280744,-8.297360915959008,0.010000002
-9.421007853539004,1.1111052,200.0,45.03912879978025,0.85054034,0.00015359088,73.6540153807395,2.847524e-15,73.6540153807395,12.112273,2.2202916,0.03609979,2.421934e-13,3.070433,-8.684453,100,39.673889324461136,-10.403718,-9.421007853539004,0.01
-6.731084076858316,0.08815834,200.0,88.95000371128336,0.9863129,9.062205e-06,41.38564402558835,0.006797358,41.38564402558835,6.2891636,1.124227,0.021245137,0.6704322,2.0954354,-6.52181,100,91.76704009611052,-8.500706,-6.731084076858316,0.01
-8.137724256989602,1.1435939,200.0,35.51585624860178,0.8695738,0.00015123734,53.182883373338264,1.2324282e-05,53.182883373338264,12.175923,2.8156438,0.059728406,0.0010716872,5.1938252,-6.779671,100,40.04404947560607,-9.159729,-8.137724256989602,0.010000002
-9.47775441267285,0.12298492,200.0,86.09529384971302,0.9878349,1.2603268e-05,59.80265892433884,0.008241687,59.80265892433884,7.432066,1.1615037,0.030856658,0.8141425,3.0481281,-9.070004,100,88.90687473588483,-11.153518,-9.47775441267285,0.010000002
-8.37901895259027,0.083758414,200.0,85.87192845589243,0.9560707,9.1632255e-06,63.73360985184756,0.008504914,63.73360985184756,7.790498,1.1645249,0.0336012,0.8131299,3.212512,-8.237992,100,91.68291172498898,-10.069157,-8.37901895259027,0.01
-8.125228928373033,1.560582,200.0,35.45536126681937,0.78034854,0.00025627683,44.67793107378065,2.293031e-07,44.67793107378065,9.351028,2.820448,0.06798724,1.7893633e-05,5.305374,-6.028479,100,28.271418755783518,-8.11531,-8.125228928373033,0.01
-7.661967346644451,0.33609903,200.0,65.94077849914164,0.96842283,3.5837456e-05,52.68738797581039,0.0018941923,52.68738797581039,8.539626,1.5165123,0.029358244,0.18343791,2.8431194,-7.083284,100,73.81212454228822,-9.278835,-7.661967346644451,0.01
-8.393028595738347,0.09506179,200.0,86.00650148901036,0.97315896,1.0037796e-05,58.99752708803669,0.007188069,58.99752708803669,7.563877,1.1627028,0.025422554,0.6995134,2.4740186,-8.382126,100,90.9608411360988,-10.343689,-8.393028595738347,0.010000002
-7.079222931610063,0.7759976,200.0,49.43096053635187,0.86556506,0.00010357643,45.944139200525356,0.0006474868,45.944139200525356,8.3181715,2.0230236,0.06972638,0.056044195,6.035271,-6.2187457,100,49.372799099146484,-8.277063,-7.079222931610063,0.01
-8.64434973096352,0.7536824,200.0,46.26017865237565,0.8027976,0.000116943505,55.10186518221435,1.2523314e-05,55.10186518221435,8.848989,2.1616864,0.049110528,0.0010053687,3.9425814,-8.223244,100,46.34477420525344,-9.557572,-8.64434973096352,0.009999998
-7.5439245171848315,0.6720766,200.0,60.16602697678375,0.883282,8.6142994e-05,49.623891134332645,5.037526e-08,49.623891134332645,9.480765,1.6620675,0.025236841,4.449556e-06,2.2291248,-6.6773453,100,53.971901874693174,-8.41757,-7.5439245171848315,0.010000003
-7.794668380764631,0.8360296,200.0,56.72450415638491,1.0255533,7.9488666e-05,49.5941020698187,3.1191285e-05,49.5941020698187,7.453792,1.7629066,0.02751258,0.0031988325,2.8215618,-6.4283934,100,55.96165539221259,-9.291788,-7.794668380764631,0.01
-7.9929282070516185,0.030673942,200.0,97.83341744049336,1.0019358,3.0555523e-06,56.70033653182307,0.0010627706,56.70033653182307,7.453799,1.0221456,0.011208124,0.1064828,1.1229821,-7.811595,100,97.06384968370683,-9.858584,-7.9929282070516185,0.009999998
-8.00835553940745,0.27548492,200.0,84.14775427145796,1.0117297,2.6913418e-05,56.54346900118538,0.00051487255,56.54346900118538,8.233925,1.1883858,0.014577958,0.05209118,1.4748952,-7.2295766,100,78.9613106464698,-9.510993,-8.00835553940745,0.010000002
-8.113349766917779,0.2186363,200.0,90.15449499032908,0.8822682,2.8088007e-05,57.93510907124701,0.00013421196,57.93510907124701,8.8017,1.109207,0.015048354,0.011841095,1.3276684,-8.411701,100,78.24289991991576,-9.518706,-8.113349766917779,0.009999998
-7.854245202331418,0.087412044,200.0,96.73272797887071,0.99665815,8.7999215e-06,55.362624276138305,0.004599445,55.362624276138305,7.5203047,1.0337763,0.011613154,0.45840743,1.1574345,-7.475859,100,91.98620645353934,-9.467718,-7.854245202331418,0.010000002
-7.750697080733647,0.03965912,200.0,98.92360568569032,1.0172328,3.832678e-06,52.882851175156055,0.009181716,52.882851175156055,7.153061,1.0108811,0.014636953,0.93399423,1.4889189,-7.536411,100,96.34433301157716,-9.689713,-7.750697080733647,0.010000003
-7.975242204045917,0.04799066,200.0,98.59208530300471,0.9766837,5.030938e-06,51.75711614667565,0.005916585,51.75711614667565,7.361125,1.0142802,0.011219721,0.5778632,1.0958118,-7.9723196,100,95.25565582520333,-9.798901,-7.975242204045917,0.010000002
-9.163745831943416,0.000530749,200.0,99.98588761199323,0.99892724,5.318909e-08,65.37064500867149,0.009453747,65.37064500867149,8.04517,1.0001411,0.010096396,0.9443606,1.0085565,-9.17186,100,99.94740159670195,-11.200656,-9.163745831943416,0.009999998
-7.55231262026079,0.05106848,200.0,98.48795318286871,1.0016679,5.0898543e-06,50.19536038265834,0.004856604,50.19536038265834,6.980077,1.0153526,0.010979694,0.48647043,1.0998007,-7.278293,100,95.20278590185853,-9.296185,-7.55231262026079,0.010000002
-7.47380439573084,0.049868286,200.0,98.89492810006291,0.9865682,5.123539e-06,51.48992504239003,0.004839613,51.48992504239003,7.279082,1.0111742,0.010982932,0.47746086,1.0835412,-7.323512,100,95.17254536535785,-9.27548,-7.47380439573084,0.01
-8.571344993963864,0.00429523,200.0,99.89362362148634,1.0046862,4.2552526e-07,52.214537382015095,0.007798952,52.214537382015095,7.2158394,1.0010649,0.010191394,0.78355,1.0239154,-8.507739,100,99.58051730954477,-10.545291,-8.571344993963864,0.01
-8.36339966352201,0.0075924476,200.0,99.83914779633672,1.0023607,7.556726e-07,47.579940940729095,0.007249678,47.579940940729095,6.918522,1.0016111,0.010272012,0.7266792,1.0296261,-8.304032,100,99.25739705654802,-10.249292,-8.36339966352201,0.010000003
-7.511439934911831,0.0007653879,200.0,99.98131147666032,1.0029187,7.609404e-08,49.38483846367638,0.00891362,49.38483846367638,6.9936304,1.0001869,0.010069342,0.8939637,1.0098732,-7.485312,100,99.9247465191973,-9.548156,-7.511439934911831,0.009999999
-7.636912328211119,0.010913768,200.0,99.828870397054,0.9940418,1.1044993e-06,49.80458307699439,0.007025602,49.80458307699439,6.9993453,1.0017142,0.010367622,0.6983742,1.0305849,-7.640612,100,98.91839144960461,-9.565136,-7.636912328211119,0.01
-8.50737729447535,0.123287104,200.0,98.10062514150351,0.9864829,1.2668883e-05,51.97747559311012,0.009277094,51.97747559311012,6.8959417,1.0193615,0.027349716,0.91516954,2.6980028,-8.345777,100,88.85557430844615,-10.252993,-8.50737729447535,0.009999998
-8.132981038286575,0.004246248,200.0,99.917253832534,0.9993512,4.2517618e-07,51.81097680789547,0.009808683,51.81097680789547,7.14268,1.0008281,0.012200143,0.9802319,1.2192228,-8.124651,100,99.58085670930636,-10.145332,-8.132981038286575,0.009999999
-8.731136968672237,0.0009586465,200.0,99.98359949196566,0.99779236,9.6289355e-08,56.557019451585745,0.0091639,56.557019451585745,7.472349,1.000164,0.010114012,0.91436696,1.0091684,-8.748622,100,99.90479926737649,-10.754206,-8.731136968672237,0.01
-9.763425039601765,0.06256312,200.0,98.65265621370841,0.993033,6.3444077e-06,58.28545651830406,0.0037884729,58.28545651830406,7.740869,1.0136575,0.011011179,0.37620786,1.0934464,-9.343727,100,94.09022861314142,-11.312908,-9.763425039601765,0.009999999
-8.508721800517547,0.004709652,200.0,99.92640670054007,1.0000691,4.709002e-07,55.76370171787875,0.009812677,55.76370171787875,7.4009204,1.0007365,0.012488711,0.9813356,1.2489574,-8.49421,100,99.53597039972756,-10.5184145,-8.508721800517547,0.009999998
-8.03691132574641,0.50081795,200.0,94.45263832880039,1.0291599,4.7284004e-05,50.99420029741796,0.0084303655,50.99420029741796,7.5334926,1.0587317,0.03982301,0.8676194,4.0984244,-7.2999253,100,68.11473146822946,-9.599415,-8.03691132574641,0.009999996
-7.257700829224813,0.0015037342,200.0,99.9782609524754,1.0078022,1.4805417e-07,50.639151080592036,0.009820625,50.639151080592036,7.0622954,1.0002174,0.010817142,0.9897249,1.090154,-7.2012033,100,99.85367114095222,-9.256344,-7.257700829224813,0.009999999
-6.8981701923122705,0.016033832,200.0,99.56226873004047,0.99345624,1.6245749e-06,34.30341395436119,0.009626028,34.30341395436119,5.701614,1.0043966,0.014300672,0.9563038,1.4207093,-6.8993163,100,98.41714428796958,-8.613161,-6.8981701923122705,0.010000002
-6.8895470031613675,0.03900088,200.0,99.11247126856422,1.012062,3.807677e-06,44.43516938444746,0.009283038,44.43516938444746,6.481887,1.0089548,0.015257733,0.93950087,1.544177,-6.7247624,100,96.36731188237782,-8.826958,-6.8895470031613675,0.010000002
-7.860730073242633,0.0004774079,200.0,99.98779445868425,0.9980407,4.7928367e-08,53.418640346325624,0.009518686,53.418640346325624,7.2840414,1.0001221,0.010098582,0.95000356,1.0078796,-7.874257,100,99.95256826178436,-9.821184,-7.860730073242633,0.01
-8.007987854704993,0.0024092444,200.0,99.9447055603855,0.9933952,2.4413885e-07,51.30581215518737,0.008984916,51.30581215518737,7.1883755,1.0005533,0.010238105,0.89255726,1.0170485,-8.055604,100,99.7588970855484,-10.042322,-8.007987854704993,0.009999999
-7.458089471951381,0.026031723,200.0,99.29222134736928,0.9952072,2.628306e-06,62.20516085395481,0.0063039726,62.20516085395481,7.8440285,1.0071282,0.010704005,0.6273759,1.0652703,-7.3866158,100,97.46396965176234,-9.383566,-7.458089471951381,0.009999999
-9.458287203389911,0.4294642,200.0,87.01750047380023,0.9832164,4.4425135e-05,60.15011492326411,0.008324503,60.15011492326411,8.329783,1.1491941,0.03624945,0.81847876,3.5641055,-8.719084,100,69.45367833584368,-10.738447,-9.458287203389911,0.01
-9.370595808925367,0.04459067,200.0,98.46128420923642,0.9924709,4.526977e-06,52.63118534982976,0.005893936,52.63118534982976,7.3637676,1.0156276,0.011091485,0.584956,1.1007977,-9.219851,100,95.71054364017077,-11.185379,-9.370595808925367,0.009999999
-7.59415179554769,0.045866273,200.0,98.98929204185193,0.95316195,5.048474e-06,57.21902505035575,0.00622839,57.21902505035575,7.6286335,1.0102103,0.011325161,0.59366643,1.0794712,-7.814035,100,95.23990461140603,-9.476273,-7.59415179554769,0.01
-8.339057211389322,0.07715436,200.0,98.42335754433452,0.95116735,8.527985e-06,53.02772345046143,0.004683542,53.02772345046143,7.4352894,1.016019,0.011588031,0.44548324,1.1022158,-8.406141,100,92.21459961964275,-10.03108,-8.339057211389322,0.009999998
-8.351506591300435,0.006226137,200.0,99.87610450464781,0.99688804,6.2650713e-07,49.35099406604594,0.007867294,49.35099406604594,6.975957,1.0012405,0.010290826,0.7842812,1.0258801,-8.353693,100,99.38354406404093,-10.285171,-8.351506591300435,0.01
-9.192902143466782,0.008664505,200.0,99.83914779633672,0.99542123,8.7444033e-07,66.90572937964075,0.00748039,66.90572937964075,8.22113,1.0016111,0.010343583,0.7446139,1.0296222,-9.19299,100,99.14173822981526,-11.177992,-9.192902143466782,0.01
-8.165741288561073,0.05522605,200.0,99.17297999352608,1.0103621,5.4099064e-06,56.10995128386614,0.009317562,56.10995128386614,7.37973,1.0083392,0.017848045,0.94141126,1.803299,-7.97173,100,94.91644275082373,-10.095388,-8.165741288561073,0.01
-8.859677444201472,0.04139151,200.0,99.32631610854722,0.9654893,4.440341e-06,51.37037840055011,0.005670963,51.37037840055011,7.223957,1.0067825,0.011015455,0.5475254,1.0635304,-9.002972,100,95.78913818739522,-10.735829,-8.859677444201472,0.010000002
-7.664904548092832,0.006730863,200.0,99.87000458478198,0.9993197,6.740033e-07,53.10356939165389,0.007549415,53.10356939165389,7.2026906,1.0013016,0.010272288,0.7544279,1.0265299,-7.6442275,100,99.33714615656133,-9.605548,-7.664904548092832,0.009999999
-7.685960699591556,0.8339594,200.0,89.08207721628703,1.014684,8.099969e-05,53.068901945814886,0.008172095,53.068901945814886,7.8825135,1.1225603,0.05386972,0.8292094,5.4660745,-6.802305,100,55.4970715018688,-8.974666,-7.685960699591556,0.01
-7.166606849996189,0.037594777,200.0,99.16541822419052,0.9780123,3.9304186e-06,44.574987159551085,0.00592711,44.574987159551085,6.7548943,1.008416,0.01095537,0.57967865,1.0714487,-7.1778426,100,96.25460778798677,-8.978115,-7.166606849996189,0.010000002
-8.788208811733778,0.06297214,200.0,97.85095771040689,0.9678006,6.723208e-06,55.39352633554621,0.009408127,55.39352633554621,7.7210946,1.0219624,0.021245603,0.91051906,2.0561507,-8.857681,100,93.75939679088782,-10.525381,-8.788208811733778,0.009999999
-7.095482399854397,0.04370012,200.0,98.9337908709175,0.9811532,4.539511e-06,47.42068038565562,0.0056228866,47.42068038565562,7.102051,1.010777,0.011026731,0.5516913,1.0818912,-7.0612693,100,95.69916103408485,-8.948002,-7.095482399854397,0.01
-7.979983003752125,0.05268909,200.0,98.70799330886443,0.9952967,5.318825e-06,48.87131000827898,0.004537528,48.87131000827898,6.9427857,1.0130892,0.010963966,0.45161867,1.0912399,-7.7202444,100,94.9977637964677,-9.653902,-7.979983003752125,0.010000003
-7.799888550808114,0.020480264,200.0,99.56189059406535,1.0002469,2.047015e-06,54.547704169521715,0.005950729,54.547704169521715,7.343064,1.0044004,0.010500471,0.5952198,1.0503063,-7.6896887,100,98.0137138582927,-9.703348,-7.799888550808114,0.009999999
-8.550872737180104,0.0053480384,200.0,99.88677223715744,1.0032207,5.3137535e-07,54.311708213739365,0.007540383,54.311708213739365,7.3475924,1.0011336,0.010213878,0.7564668,1.0246774,-8.4923115,100,99.47671985999078,-10.457175,-8.550872737180104,0.009999998
-8.260412881286044,0.067456834,200.0,99.05198955141013,1.0029497,6.706064e-06,49.67191703041011,0.009349028,49.67191703041011,7.0803566,1.0095708,0.020198582,0.9376605,2.0258162,-8.095342,100,93.77429571300108,-10.16098,-8.260412881286044,0.01
-7.407320843097523,0.00015692528,200.0,99.99732978321654,1.0005051,1.5676724e-08,51.710493957592405,0.009958472,51.710493957592405,7.156145,1.0000267,0.010373736,0.9963503,1.0378976,-7.4029536,100,99.98451813374997,-9.44274,-7.407320843097523,0.009999998
-8.843763345794207,0.05301188,200.0,99.01912306908704,0.9819178,5.49823e-06,58.78523810424265,0.0044461656,58.78523810424265,7.8107843,1.0099059,0.010980087,0.43657693,1.0781543,-8.695881,100,94.83776580263262,-10.57707,-8.843763345794207,0.009999997
-8.45319359373599,0.04058266,200.0,99.30130707650464,0.99078715,4.134088e-06,52.6407283217571,0.004521544,52.6407283217571,7.305506,1.0070361,0.010747063,0.44798878,1.0648052,-8.285423,100,96.06815531315253,-10.188401,-8.45319359373599,0.01
-8.776984712222081,0.02877931,200.0,99.4176760301896,0.9797996,2.997822e-06,58.18492090478617,0.009697033,58.18492090478617,7.664337,1.0058573,0.019795932,0.95011497,1.9396046,-8.836419,100,97.11770981216182,-10.676414,-8.776984712222081,0.010000002
-7.856511380214667,0.010440765,200.0,99.8505801757638,1.0016491,1.0406411e-06,46.25829702458575,0.0097215315,46.25829702458575,6.8019557,1.0014964,0.013699649,0.9737564,1.3722242,-7.8140736,100,98.98029365564469,-9.687043,-7.856511380214667,0.01
-8.141436673644252,0.0008380873,200.0,99.98512489368113,1.0003222,8.3754635e-08,54.24758668712091,0.0090235025,54.24758668712091,7.3151307,1.0001488,0.010084912,0.902641,1.0088162,-8.135883,100,99.91716957176546,-10.171478,-8.141436673644252,0.01
-7.770774734206458,0.11527494,200.0,98.00112293576439,0.98222613,1.1948462e-05,52.39052797746177,0.009297949,52.39052797746177,7.7255177,1.0203965,0.026849197,0.91326886,2.6371982,-7.67092,100,89.42227295968645,-9.46089,-7.770774734206458,0.01
-8.190458726889657,0.009199904,200.0,99.84790604788306,0.9902629,9.381715e-07,50.43933170565319,0.007611395,50.43933170565319,7.1148243,1.0015233,0.01038884,0.7537282,1.0287683,-8.237804,100,99.0797940271232,-10.125874,-8.190458726889657,0.009999997
-9.379615829442303,0.0067468486,200.0,99.87457053654164,0.99996287,6.7473474e-07,64.88725730297577,0.009758992,64.88725730297577,8.097321,1.0012559,0.012771619,0.9758629,1.2771144,-9.356449,100,99.33639951326876,-11.377132,-9.379615829442303,0.0100000035
-8.916021685851847,0.015026468,200.0,99.77404980371936,1.0108712,1.470501e-06,57.120906911245655,0.009575817,57.120906911245655,7.635893,1.0022646,0.013432011,0.9679917,1.3578032,-8.783916,100,98.5651228956236,-10.867936,-8.916021685851847,0.009999998
-7.8172148924894325,,200.0,100.0,1.0,3.5044917e-18,50.61179963044163,0.01,50.61179963044163,7.0785365,1.0,0.01,1.0,1.0,-7.817215,100,100.0,-9.835597,-7.8172148924894325,0.009999998
-7.791445104077598,0.038314737,200.0,99.2252052551954,0.9867756,3.9348574e-06,58.58522109373613,0.0053016455,58.58522109373613,7.557529,1.0078084,0.010829124,0.5231534,1.0685915,-7.7184014,100,96.25050658338492,-9.660965,-7.791445104077598,0.010000002
-9.383687822622445,0.007725144,200.0,99.84981952036756,0.99942917,7.7339683e-07,54.61916838430414,0.0073749353,54.61916838430414,7.41549,1.0015041,0.010291674,0.7370725,1.02858,-9.350692,100,99.24015059605983,-11.3132305,-9.383687822622445,0.010000002
-8.769569933078937,0.009420718,200.0,99.81363047431479,0.9952068,9.5116815e-07,49.64138413946252,0.009754835,49.64138413946252,6.945109,1.0018672,0.013840913,0.97080773,1.377457,-8.777479,100,99.06715351886791,-10.741951,-8.769569933078937,0.01
-7.987813624158089,2.325143e-05,200.0,99.99961853172863,0.99996275,2.3253097e-09,56.733402859106405,0.009847434,56.733402859106405,7.4927573,1.0000038,0.010015089,0.98470676,1.0014716,-7.988096,100,99.99770350629773,-10.02544,-7.987813624158089,0.009999999
-7.905781846314465,0.0035295272,200.0,99.9267876104529,0.99760926,3.5464637e-07,55.62392123504172,0.0098374365,55.62392123504172,7.4479265,1.0007327,0.012159771,0.9813917,1.21307,-7.912451,100,99.65014461969689,-9.885084,-7.905781846314465,0.009999999
-7.397733484716515,0.008987894,200.0,99.82695772739481,0.9976111,9.030989e-07,57.269292612712164,0.007310423,57.269292612712164,7.4807405,1.0017334,0.01033242,0.7292959,1.0307736,-7.3806343,100,99.11385990443253,-9.384189,-7.397733484716515,0.01
