ESSRenyi,VarRet,VarJ,MaxNormIw,ESSClassic,AvgNormIw,VarVanillaIw,MinVanillaIw,MinNormIw,eRenyi2,BatchSize,MaxVanillaIw,AvgRet,VarDiscRet,Bound,AvgDiscRet,VarNormIw,AvgEpLen,J,AvgVanillaIw
100.0,2563054.519113698,1592.9294,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2289.9273186292917,2563054.5191136985,-228.08546,-2.660272002685815e-13,3.5044917e-18,229.92,1.5258789e-05,1.0
100.0,1850466.2423094,1353.4998,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1957.7009539204464,1850466.2423094,-256.04376,-3.092281986027956e-13,3.5044917e-18,196.79,6.198883e-06,1.0
100.0,2309999.471898509,1512.2498,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2137.2946014139593,2309999.471898509,-240.92657,4.774847184307873e-14,3.5044917e-18,214.72,,1.0
100.0,2162821.1952012647,1463.2816,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2113.3102359429977,2162821.1952012647,-242.94661,1.3869794202037155e-13,3.5044917e-18,212.29,2.861023e-05,1.0
100.0,2302103.423386667,1509.6631,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2125.01836034748,2302103.423386667,-241.9618,-4.25188773078844e-13,3.5044917e-18,213.46,7.6293945e-06,1.0
100.0,2475397.7887040703,1565.4532,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2279.891157127284,2475397.7887040703,-228.92793,6.139089236967266e-14,3.5044917e-18,228.94,-1.8119812e-05,1.0
100.0,1914138.8484657162,1376.589,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1929.698877307946,1914138.8484657162,-258.37408,1.341504685115069e-13,3.5044917e-18,194.0,-9.536743e-06,1.0
100.0,1887571.9362920772,1367.0026,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2084.800996685029,1887571.9362920772,-245.34639,2.0008883439004421e-13,3.5044917e-18,209.46,-3.8146973e-06,1.0
100.0,2312185.6319071427,1512.9652,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2087.524449020578,2312185.6319071427,-245.12012,-4.3655745685100554e-13,3.5044917e-18,209.71,-2.4795532e-05,1.0
100.0,1576966.3935269148,1249.4785,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1844.2072860497601,1576966.3935269145,-265.59293,1.9326762412674725e-13,3.5044917e-18,185.45,-1.6212463e-05,1.0
100.0,1512836.1847408381,1223.8087,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1910.4811786581665,1512836.1847408381,-260.0154,1.8189894035458565e-14,3.5044917e-18,192.08,-4.7683716e-06,1.0
100.0,2362530.7459255345,1529.348,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2236.209760194704,2362530.745925534,-232.60455,2.2737367544323206e-13,3.5044917e-18,224.58,1.1444092e-05,1.0
100.0,2415553.2295722286,1546.4144,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2237.2061118434945,2415553.2295722277,-232.52261,-2.2509993868879974e-13,3.5044917e-18,224.67,-3.8146973e-06,1.0
100.0,1800584.180742574,1335.1323,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1732.3459068949724,1800584.1807425742,-275.01266,1.7053025658242404e-13,3.5044917e-18,174.25,,1.0
100.0,2346275.14605578,1524.0775,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2121.510053405242,2346275.1460557804,-242.25609,1.1823431123048067e-13,3.5044917e-18,213.13,1.9073486e-06,1.0
100.0,1970466.342026346,1396.6967,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1899.1137102587882,1970466.3420263464,-260.96973,1.7962520360015334e-13,3.5044917e-18,190.93,,1.0
100.0,2177887.803569377,1468.3695,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1882.770125674139,2177887.803569377,-262.35266,1.0231815394945443e-13,3.5044917e-18,189.25,-5.722046e-06,1.0
100.0,2083367.5425717721,1436.1525,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1812.2672303702773,2083367.5425717721,-268.2776,2.7284841053187846e-14,3.5044917e-18,182.22,-2.2888184e-05,1.0
100.0,1732057.034311016,1309.4794,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1950.600485115765,1732057.0343110159,-256.64392,3.240074875066057e-13,3.5044917e-18,196.06,1.1444092e-05,1.0
100.0,2157616.76545445,1461.5199,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2188.9903048114834,2157616.76545445,-236.58052,2.0463630789890885e-14,3.5044917e-18,219.89,-1.7166138e-05,1.0
100.0,2426270.4582443107,1549.8411,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2009.5422100339194,2426270.458244311,-251.66895,3.751665644813329e-13,3.5044917e-18,201.92,-1.7166138e-05,1.0
100.0,1720855.2871587807,1305.2382,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1947.8877066926084,1720855.2871587803,-256.84616,2.6375346351414917e-13,3.5044917e-18,195.81,2.861023e-05,1.0
100.0,1428161.934225749,1189.067,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1697.414657171162,1428161.9342257485,-277.94406,-2.2396307031158358e-13,3.5044917e-18,170.78,-1.9073486e-06,1.0
100.0,1382413.9503226248,1169.8674,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1590.6284438231887,1382413.9503226243,-286.87775,-1.7053025658242404e-13,3.5044917e-18,160.12,7.6293945e-06,1.0
100.0,2383469.0289106253,1536.1101,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2098.4085279767814,2383469.0289106253,-244.20409,2.4783730623312296e-13,3.5044917e-18,210.8,-1.5258789e-05,1.0
100.0,2230588.1296161213,1486.029,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2056.4211758365577,2230588.129616121,-247.73073,-1.8417267710901798e-13,3.5044917e-18,206.6,-5.722046e-06,1.0
100.0,2091371.388838394,1438.9084,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2143.513231727281,2091371.388838394,-240.40327,-1.8189894035458566e-13,3.5044917e-18,215.32,5.722046e-06,1.0
100.0,1966923.1276770027,1395.4404,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1951.318524303262,1966923.1276770027,-256.56097,-1.0913936421275138e-13,3.5044917e-18,196.11,9.536743e-06,1.0
100.0,1630173.2390171413,1270.3823,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2065.0730251683644,1630173.2390171413,-247.00508,5.456968210637569e-14,3.5044917e-18,207.5,8.583069e-06,1.0
100.0,1784999.0312293614,1329.3416,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1756.6277780686712,1784999.0312293612,-272.94427,3.7061909097246823e-13,3.5044917e-18,176.68,1.9073486e-06,1.0
100.0,1711347.1055160752,1301.6273,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1852.5174659351774,1711347.1055160752,-264.88385,2.660272002685815e-13,3.5044917e-18,186.26,3.8146973e-06,1.0
100.0,2599665.625493829,1604.2659,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2320.5381477947435,2599665.625493829,-225.50912,1.2278178473934532e-13,3.5044917e-18,232.99,7.6293945e-06,1.0
100.0,1561952.5300382122,1243.5165,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1725.0242822690366,1561952.5300382127,-275.62885,1.0686562745831906e-13,3.5044917e-18,173.52,-1.1444092e-05,1.0
100.0,2035618.0360980674,1419.5992,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1954.2102869172645,2035618.0360980674,-256.33295,-7.73070496506989e-14,3.5044917e-18,196.42,6.67572e-06,1.0
100.0,2301848.147324021,1509.5793,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2224.6341834793966,2301848.147324021,-233.58064,2.2509993868879974e-13,3.5044917e-18,223.41,-2.861023e-06,1.0
100.0,2247298.4815881,1491.5848,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2006.706915333264,2247298.4815881,-251.89128,-2.7284841053187846e-14,3.5044917e-18,201.66,7.6293945e-06,1.0
100.0,2584261.977798933,1599.506,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2392.1006608430052,2584261.977798933,-219.4842,1.0913936421275138e-13,3.5044917e-18,240.19,-7.6293945e-06,1.0
100.0,2178351.227780585,1468.5258,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1968.0198540244662,2178351.227780585,-255.15822,1.1368683772161603e-13,3.5044917e-18,197.78,7.6293945e-06,1.0
100.0,2106939.5516746524,1444.2542,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1994.937765845402,2106939.5516746524,-252.91237,3.524291969370097e-14,3.5044917e-18,200.48,-3.8146973e-06,1.0
100.0,2216365.9816608625,1481.2839,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2110.80242578004,2216365.981660862,-243.15585,-4.0017766878008843e-13,3.5044917e-18,212.06,6.67572e-06,1.0
100.0,1995414.4905107247,1405.5106,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1964.005556492583,1995414.490510725,-255.50833,1.5347723092418165e-13,3.5044917e-18,197.42,-2.2888184e-05,1.0
100.0,1857761.260719073,1356.1649,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1825.7153760729916,1857761.260719073,-267.14066,-2.3419488570652903e-13,3.5044917e-18,183.58,,1.0
100.0,2060712.5812165996,1428.3225,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2087.0197128829527,2060712.5812165998,-245.1626,1.978150976356119e-13,3.5044917e-18,209.65,-8.583069e-06,1.0
100.0,2305174.676719977,1510.6697,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1954.4521840461516,2305174.676719977,-256.30664,-9.094947017729283e-15,3.5044917e-18,196.42,3.33786e-06,1.0
100.0,1848842.5199249736,1352.9058,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1802.4528947023023,1848842.5199249734,-269.10214,3.0240698833949866e-13,3.5044917e-18,181.24,-3.8146973e-06,1.0
100.0,1885851.1418569747,1366.3793,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1912.5177502024737,1885851.1418569747,-259.846,-1.7053025658242404e-13,3.5044917e-18,192.26,9.536743e-07,1.0
100.0,2091204.8466804272,1438.8513,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2081.106802112551,2091204.8466804274,-245.6602,1.7053025658242404e-13,3.5044917e-18,209.12,7.6293945e-06,1.0
100.0,1959350.3871160736,1392.7516,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1771.7577712286106,1959350.3871160739,-271.69568,2.1373125491663812e-13,3.5044917e-18,178.18,3.8146973e-06,1.0
100.0,2106066.290411368,1443.9548,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2015.0156924219693,2106066.290411368,-251.21404,2.2282620193436741e-13,3.5044917e-18,202.49,-1.5258789e-05,1.0
100.0,1938307.2515430427,1385.2524,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1914.5067048736805,1938307.2515430427,-259.67935,-4.774847184307873e-14,3.5044917e-18,192.45,-2.861023e-06,1.0
100.0,1904230.3693938355,1373.0215,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1839.415710599889,1904230.3693938358,-265.99808,1.8189894035458566e-13,3.5044917e-18,184.97,-7.6293945e-06,1.0
100.0,1870219.0865744846,1360.7045,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1979.1944441914447,1870219.0865744846,-254.23473,-4.160938260611147e-13,3.5044917e-18,198.94,1.9073486e-06,1.0
100.0,1845740.7596412683,1351.7704,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1763.5622943304604,1845740.7596412678,-272.378,3.240074875066057e-13,3.5044917e-18,177.34,-1.5258789e-05,1.0
100.0,2312605.695378609,1513.1027,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2172.3175581741607,2312605.695378609,-237.98369,-2.2737367544323206e-13,3.5044917e-18,218.2,-2.4795532e-05,1.0
100.0,2371795.3343884037,1532.3438,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1934.7552526219554,2371795.3343884037,-257.97748,-2.319211489520967e-13,3.5044917e-18,194.46,-2.4795532e-05,1.0
100.0,2322620.5628336696,1516.3754,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1931.8401356335235,2322620.5628336696,-258.22278,-6.366462912410498e-14,3.5044917e-18,194.18,-7.6293945e-06,1.0
100.0,2271643.670840478,1499.6423,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2297.0806011385425,2271643.670840478,-227.47954,4.092726157978177e-14,3.5044917e-18,230.69,-1.5258789e-05,1.0
100.0,2312559.1957428535,1513.0874,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2226.8906052254697,2312559.1957428535,-233.38599,4.979483492206782e-13,3.5044917e-18,223.68,-1.9073486e-06,1.0
100.0,1808873.4005787694,1338.202,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1924.1124638369133,1808873.4005787694,-258.87323,1.8644641386345028e-13,3.5044917e-18,193.42,-3.8146973e-06,1.0
100.0,1919993.7235641994,1378.6927,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1983.9048118836363,1919993.7235641994,-253.83522,-5.456968210637569e-14,3.5044917e-18,199.39,-9.536743e-07,1.0
100.0,1689600.4905040099,1293.3308,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1922.177806897319,1689600.4905040096,-259.01062,5.593392415903509e-13,3.5044917e-18,193.26,2.861023e-05,1.0
100.0,1796690.0160237523,1333.6877,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1854.1102267287038,1796690.0160237523,-264.75848,-2.6375346351414917e-13,3.5044917e-18,186.41,1.1444092e-05,1.0
100.0,2012300.840385924,1411.4453,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1874.5363321898192,2012300.840385924,-263.03842,-3.410605131648481e-14,3.5044917e-18,188.44,1.1444092e-05,1.0
100.0,2163801.572989225,1463.6133,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2182.488875516762,2163801.572989225,-237.12764,-2.773958840407431e-13,3.5044917e-18,219.24,-9.536743e-06,1.0
100.0,1881011.6285447394,1364.625,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1875.3488006567507,1881011.6285447394,-262.97726,3.1832314562052486e-13,3.5044917e-18,188.51,7.6293945e-06,1.0
100.0,2217294.1399689517,1481.5941,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2001.6114191742945,2217294.1399689517,-252.34836,1.2505552149377764e-13,3.5044917e-18,201.15,7.6293945e-06,1.0
100.0,1755582.4450839586,1318.3423,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2018.6910044127487,1755582.4450839583,-250.90779,-1.8644641386345028e-13,3.5044917e-18,202.88,3.8146973e-06,1.0
100.0,1807504.8646826784,1337.6957,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1912.6081437105865,1807504.8646826784,-259.83484,-5.911715561524034e-14,3.5044917e-18,192.28,5.722046e-06,1.0
100.0,1883206.2725727875,1365.4209,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2103.389446345602,1883206.272572787,-243.78488,6.230038707144559e-13,3.5044917e-18,211.36,-3.8146973e-06,1.0
100.0,2159000.7824807307,1461.9886,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1981.3260912012117,2159000.7824807307,-254.04567,6.593836587853729e-14,3.5044917e-18,199.12,3.8146973e-06,1.0
100.0,2248464.76140165,1491.9718,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2006.6263253704506,2248464.76140165,-251.91748,-6.821210263296962e-14,3.5044917e-18,201.64,3.8146973e-06,1.0
100.0,2038312.4271933923,1420.5383,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1846.4238671074263,2038312.4271933923,-265.37436,-8.640199666842818e-14,3.5044917e-18,185.62,1.2397766e-05,1.0
100.0,2051172.3075991161,1425.0125,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1934.2327283622435,2051172.3075991157,-258.00507,-2.1145751816220583e-13,3.5044917e-18,194.42,-9.536743e-07,1.0
100.0,1574696.878396176,1248.5791,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1712.7322851048013,1574696.878396176,-276.6634,1.3187673175707459e-13,3.5044917e-18,172.28,4.7683716e-06,1.0
100.0,2157536.815702737,1461.4928,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2108.789438933952,2157536.815702737,-243.31348,2.0691004465334118e-13,3.5044917e-18,211.87,1.8119812e-05,1.0
100.0,2279822.3694699495,1502.3395,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1991.3320331842924,2279822.3694699495,-253.21582,1.568878360558301e-13,3.5044917e-18,200.11,2.861023e-05,1.0
100.0,1597889.964913495,1257.7405,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2070.8506451379944,1597889.964913495,-246.48802,5.911715561524034e-14,3.5044917e-18,208.12,1.7166138e-05,1.0
100.0,2211975.0503472816,1479.8159,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2036.5186621663493,2211975.050347281,-249.41286,3.751665644813329e-13,3.5044917e-18,204.64,-5.2452087e-06,1.0
100.0,1811326.6972239981,1339.1093,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1951.6903809352311,1811326.6972239981,-256.54196,5.911715561524034e-14,3.5044917e-18,196.19,1.9073486e-06,1.0
100.0,1900596.4538057027,1371.7107,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2080.389912816068,1900596.4538057032,-245.71597,-2.319211489520967e-13,3.5044917e-18,209.04,-1.5735626e-05,1.0
100.0,1950642.8912451318,1389.6533,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1864.2234110190598,1950642.8912451318,-263.91354,-1.3642420526593923e-14,3.5044917e-18,187.44,,1.0
100.0,2287225.1256221323,1504.7767,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2074.2105716393053,2287225.1256221314,-246.22641,-1.4097167877480388e-13,3.5044917e-18,208.41,-7.6293945e-06,1.0
100.0,1838280.3442547433,1349.0358,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1859.929451621496,1838280.3442547435,-264.26532,1.20508047984913e-13,3.5044917e-18,187.0,2.002716e-05,1.0
100.0,2251108.452136364,1492.8488,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2069.1223756745367,2251108.452136364,-246.665,3.0013325158506633e-13,3.5044917e-18,207.9,,1.0
100.0,2086062.0851972823,1437.0808,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2244.7819027295445,2086062.0851972823,-231.885,1.2732925824820997e-13,3.5044917e-18,225.45,,1.0
100.0,1844380.5565963828,1351.2722,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2000.9926774551298,1844380.5565963828,-252.3862,-2.0008883439004421e-13,3.5044917e-18,201.1,,1.0
100.0,2028248.3103590107,1417.027,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1859.4278670935307,2028248.3103590107,-264.31067,3.183231456205249e-14,3.5044917e-18,186.93,-2.2888184e-05,1.0
100.0,2031449.0604000874,1418.1448,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2045.3956494334975,2031449.0604000874,-248.64813,8.185452315956354e-14,3.5044917e-18,205.55,,1.0
100.0,2046382.5753237377,1423.3477,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1992.3111900232436,2046382.5753237377,-253.13345,4.0245140553452075e-13,3.5044917e-18,200.21,-1.9073486e-05,1.0
100.0,2004762.460099624,1408.7991,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1985.9071494592768,2004762.460099624,-253.66046,-4.18367562815547e-13,3.5044917e-18,199.58,-7.6293945e-06,1.0
100.0,1713309.806078222,1302.3735,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1722.3315493053053,1713309.806078222,-275.83932,-1.1368683772161604e-14,3.5044917e-18,173.25,5.722046e-06,1.0
100.0,2103779.4989427133,1443.1707,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1860.8468133698073,2103779.4989427133,-264.19778,8.86757334228605e-14,3.5044917e-18,187.1,7.6293945e-06,1.0
100.0,2536166.056854885,1584.5519,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2220.722388158336,2536166.0568548846,-233.9062,-1.8189894035458566e-13,3.5044917e-18,223.02,-1.9073486e-05,1.0
100.0,2185431.5585663994,1470.9104,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2240.690898333238,2185431.5585664,-232.22327,-3.61524143954739e-13,3.5044917e-18,225.05,6.67572e-06,1.0
100.0,2114204.231258495,1446.742,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1935.9315642610725,2114204.231258495,-257.87494,-1.7962520360015334e-13,3.5044917e-18,194.58,1.9073486e-06,1.0
100.0,2614045.6745827487,1608.6967,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2256.6149572175773,2614045.674582748,-230.87424,3.1150193535722795e-13,3.5044917e-18,226.57,-1.9073486e-06,1.0
100.0,1648047.6200103553,1277.3281,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2059.7430293278144,1648047.6200103553,-247.42093,-3.637978807091713e-14,3.5044917e-18,207.02,7.6293945e-06,1.0
100.0,2087361.0114161237,1437.5282,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1857.3528300040466,2087361.0114161235,-264.48706,-1.5916157281026243e-13,3.5044917e-18,186.73,8.583069e-06,1.0
100.0,2201503.597043104,1476.3091,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1984.3116054881652,2201503.597043104,-253.80124,2.955857780762017e-14,3.5044917e-18,199.44,7.6293945e-06,1.0
100.0,2316131.413738048,1514.2556,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2186.0962381397376,2316131.413738048,-236.82016,-3.865352482534945e-13,3.5044917e-18,219.58,1.9073486e-06,1.0
100.0,2193333.0761413323,1473.567,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,2178.710401990522,2193333.0761413323,-237.43948,-5.047695594839752e-13,3.5044917e-18,218.84,-3.8146973e-06,1.0
100.0,1967664.6183991854,1395.7035,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1869.7282530319237,1967664.6183991854,-263.4463,-5.2295945351943376e-14,3.5044917e-18,187.98,9.536743e-06,1.0
100.0,2089240.3470509187,1438.1752,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1779.0721934969804,2089240.3470509187,-271.0801,2.97859514830634e-13,3.5044917e-18,178.91,3.8146973e-06,1.0
100.0,2321117.439994197,1515.8846,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1937.3621189005821,2321117.439994198,-257.75262,1.1823431123048067e-13,3.5044917e-18,194.7,9.536743e-06,1.0
100.0,2163032.086388144,1463.3528,0.01,100.0,0.009999998,,1.0,0.01,1.0,100,1.0,1915.7467558850421,2163032.0863881446,-259.57724,-3.3651303965598344e-13,3.5044917e-18,192.56,1.7166138e-05,1.0
