AvgVanillaIw,AvgNormIw,AvgRet,MinVanillaIw,J,VarDiscRet,ESSClassic,MaxNormIw,VarVanillaIw,AvgDiscRet,eRenyi2,MaxVanillaIw,AvgEpLen,VarJ,ESSRenyi,BatchSize,Bound,VanillaAvgRet,VarNormIw,VarRet,MinNormIw
1.0,0.009999998,89.66280709731596,1.0,89.6628,22.884093498744683,100.0,0.01,,89.66280709731596,1.0,1.0,500.0,4.759753,100.0,100,81.56564,89.66280709731596,3.5044917e-18,22.884093498744683,0.01
1.0,0.009999998,89.56296310585606,1.0,89.56295,43.14184557252775,100.0,0.01,,89.56296310585606,1.0,1.0,500.0,6.535321,100.0,100,81.23749,89.56296310585606,3.5044917e-18,43.14184557252775,0.01
1.0,0.009999998,89.58335284218141,1.0,89.58336,33.06420854996366,100.0,0.01,,89.58335284218141,1.0,1.0,500.0,5.7213254,100.0,100,81.34553,89.58335284218141,3.5044917e-18,33.06420854996366,0.01
1.0,0.009999998,89.47997512218971,1.0,89.47997,30.15298314304982,100.0,0.01,,89.47997512218971,1.0,1.0,500.0,5.4636483,100.0,100,81.179924,89.47997512218971,3.5044917e-18,30.15298314304982,0.01
1.0,0.009999998,89.47603157989202,1.0,89.476036,36.487203945042445,100.0,0.01,,89.47603157989202,1.0,1.0,500.0,6.0101857,100.0,100,81.22784,89.47603157989202,3.5044917e-18,36.487203945042445,0.01
1.0,0.009999998,89.8515042419178,1.0,89.8515,35.18520084129752,100.0,0.01,,89.8515042419178,1.0,1.0,500.0,5.9019785,100.0,100,81.395424,89.8515042419178,3.5044917e-18,35.18520084129752,0.01
1.0,0.009999998,89.44957413831234,1.0,89.44958,27.960448131850416,100.0,0.01,,89.44957413831234,1.0,1.0,500.0,5.2612586,100.0,100,81.24238,89.44957413831234,3.5044917e-18,27.960448131850416,0.01
1.0,0.009999998,89.90367238475784,1.0,89.90367,31.794509461293405,100.0,0.01,,89.90367238475784,1.0,1.0,500.0,5.610398,100.0,100,81.58064,89.90367238475784,3.5044917e-18,31.794509461293405,0.01
1.0,0.009999998,90.83180317885122,1.0,90.831795,25.81021737846978,100.0,0.01,,90.83180317885122,1.0,1.0,500.0,5.0549097,100.0,100,82.51885,90.83180317885122,3.5044917e-18,25.81021737846978,0.01
1.0,0.009999998,89.91600298406561,1.0,89.916,32.16979301887304,100.0,0.01,,89.91600298406561,1.0,1.0,500.0,5.6434116,100.0,100,81.55697,89.91600298406561,3.5044917e-18,32.16979301887304,0.01
1.0,0.009999998,89.59152776192639,1.0,89.59152,34.62468150461342,100.0,0.01,,89.59152776192639,1.0,1.0,500.0,5.8547783,100.0,100,81.20353,89.59152776192639,3.5044917e-18,34.62468150461342,0.01
