AvgNormIw,VanillaAvgRet,BatchSize,eRenyi2,Bound,ESSClassic,AvgRet,AvgVanillaIw,MinNormIw,MaxNormIw,VarRet,VarJ,VarVanillaIw,MinVanillaIw,VarDiscRet,VarNormIw,MaxVanillaIw,ESSRenyi,AvgDiscRet,AvgEpLen,J
0.009999998,-8.588903891480447,100,1.0,-0.7226273,100.0,1.7408297026122454e-15,1.0,0.01,0.01,56.55475983649101,7.482594,,1.0,56.55475983649101,3.5044917e-18,1.0,100.0,1.7408297026122454e-15,200.0,-2.2351742e-08
0.009999998,-9.779018929533759,100,1.0,-0.8228375,100.0,-1.403321903126198e-15,1.0,0.01,0.01,67.33400830606524,8.164598,,1.0,67.33400830606524,3.5044917e-18,1.0,100.0,-1.403321903126198e-15,200.0,2.9802322e-08
0.009999998,-9.236938702644979,100,1.0,-0.77663594,100.0,1.1368683772161603e-15,1.0,0.01,0.01,62.692431275296876,7.878166,,1.0,62.692431275296876,3.5044917e-18,1.0,100.0,1.1368683772161603e-15,200.0,
0.009999998,-7.671815718163206,100,1.0,-0.6453401,100.0,-7.993605777301127e-17,1.0,0.01,0.01,64.8125273596553,8.010268,,1.0,64.8125273596553,3.5044917e-18,1.0,100.0,-7.993605777301127e-17,200.0,-5.2154064e-08
0.009999998,-9.559473263322701,100,1.0,-0.8045454,100.0,-2.6290081223123707e-15,1.0,0.01,0.01,71.04817939572602,8.386757,,1.0,71.04817939572602,3.5044917e-18,1.0,100.0,-2.6290081223123707e-15,200.0,-2.9802322e-08
0.009999998,-9.59520918233361,100,1.0,-0.80755097,100.0,5.417888360170764e-16,1.0,0.01,0.01,68.99915853076345,8.264936,,1.0,68.99915853076345,3.5044917e-18,1.0,100.0,5.417888360170764e-16,200.0,
0.009999998,-8.792427208003637,100,1.0,-0.73989016,100.0,-1.3500311979441904e-15,1.0,0.01,0.01,63.77395302749316,7.94583,,1.0,63.77395302749316,3.5044917e-18,1.0,100.0,-1.3500311979441904e-15,200.0,-7.0780516e-08
0.009999998,-8.81611013247197,100,1.0,-0.74197906,100.0,1.7763568394002506e-16,1.0,0.01,0.01,65.57905042657293,8.057497,,1.0,65.57905042657293,3.5044917e-18,1.0,100.0,1.7763568394002506e-16,200.0,4.4703484e-08
0.009999998,-9.285357505592648,100,1.0,-0.7814679,100.0,2.6645352591003756e-16,1.0,0.01,0.01,80.95054565798584,8.952152,,1.0,80.95054565798584,3.5044917e-18,1.0,100.0,2.6645352591003756e-16,200.0,4.4703484e-08
0.009999998,-10.069320569652042,100,1.0,-0.84741724,100.0,8.881784197001253e-17,1.0,0.01,0.01,63.97240871277242,7.958184,,1.0,63.97240871277242,3.5044917e-18,1.0,100.0,8.881784197001253e-17,200.0,-1.4901161e-08
0.009999998,-8.712043782093714,100,1.0,-0.7331679,100.0,-1.9539925233402755e-16,1.0,0.01,0.01,56.08553997395635,7.4514885,,1.0,56.08553997395635,3.5044917e-18,1.0,100.0,-1.9539925233402755e-16,200.0,1.1175871e-07
0.009999998,-9.490629479634505,100,1.0,-0.7987309,100.0,4.440892098500626e-16,1.0,0.01,0.01,59.70501396959012,7.6881704,,1.0,59.70501396959012,3.5044917e-18,1.0,100.0,4.440892098500626e-16,200.0,4.8428774e-08
0.009999998,-10.102046564705121,100,1.0,-0.8497528,100.0,1.8118839761882555e-15,1.0,0.01,0.01,77.42779474696383,8.755199,,1.0,77.42779474696383,3.5044917e-18,1.0,100.0,1.8118839761882555e-15,200.0,-4.4703484e-08
0.009999998,-8.953390217512865,100,1.0,-0.75339824,100.0,-7.638334409421077e-16,1.0,0.01,0.01,57.16117155585863,7.5226035,,1.0,57.16117155585863,3.5044917e-18,1.0,100.0,-7.638334409421077e-16,200.0,-1.0430813e-07
0.009999998,-8.896043129900121,100,1.0,-0.7487033,100.0,9.237055564881303e-16,1.0,0.01,0.01,69.68665825564753,8.306009,,1.0,69.68665825564753,3.5044917e-18,1.0,100.0,9.237055564881303e-16,200.0,2.9802322e-08
0.009999998,-9.832153989147406,100,1.0,-0.8264951,100.0,1.4921397450962103e-15,1.0,0.01,0.01,74.13417959386784,8.566961,,1.0,74.13417959386784,3.5044917e-18,1.0,100.0,1.4921397450962103e-15,200.0,2.9802322e-08
0.009999998,-9.403208402064397,100,1.0,-0.7884597,100.0,1.1723955140041654e-15,1.0,0.01,0.01,59.87471592582448,7.6990886,,1.0,59.87471592582448,3.5044917e-18,1.0,100.0,1.1723955140041654e-15,200.0,-7.450581e-09
0.009999998,-9.940189971355615,100,1.0,-0.8365828,100.0,-3.1974423109204507e-16,1.0,0.01,0.01,72.27708863368242,8.458979,,1.0,72.27708863368242,3.5044917e-18,1.0,100.0,-3.1974423109204507e-16,200.0,-5.2154064e-08
0.009999998,-9.741732670619864,100,1.0,-0.81972885,100.0,-1.7763568394002505e-17,1.0,0.01,0.01,68.73554506954842,8.249132,,1.0,68.73554506954842,3.5044917e-18,1.0,100.0,-1.7763568394002505e-17,200.0,7.450581e-09
0.009999998,-9.155787898822078,100,1.0,-0.7704673,100.0,4.973799150320702e-16,1.0,0.01,0.01,70.11375528918808,8.331424,,1.0,70.11375528918808,3.5044917e-18,1.0,100.0,4.973799150320702e-16,200.0,4.4703484e-08
0.009999998,-10.510552490926777,100,1.0,-0.884384,100.0,1.7763568394002506e-16,1.0,0.01,0.01,70.61405347975038,8.361095,,1.0,70.61405347975038,3.5044917e-18,1.0,100.0,1.7763568394002506e-16,200.0,-2.9802322e-08
0.009999998,-9.48188543120595,100,1.0,-0.797824,100.0,-8.881784197001252e-16,1.0,0.01,0.01,68.79193301585808,8.252516,,1.0,68.79193301585808,3.5044917e-18,1.0,100.0,-8.881784197001252e-16,200.0,7.4505806e-08
0.009999998,-8.799178892849557,100,1.0,-0.7405217,100.0,-7.105427357601002e-16,1.0,0.01,0.01,67.07703769198105,8.149004,,1.0,67.07703769198105,3.5044917e-18,1.0,100.0,-7.105427357601002e-16,200.0,2.2351742e-08
0.009999998,-10.114841016226826,100,1.0,-0.84834886,100.0,3.1974423109204507e-16,1.0,0.01,0.01,61.32707102700521,7.791906,,1.0,61.32707102700521,3.5044917e-18,1.0,100.0,3.1974423109204507e-16,200.0,-7.450581e-09
0.009999998,-9.58020589114661,100,1.0,-0.8062879,100.0,7.993605777301127e-16,1.0,0.01,0.01,64.39804545409348,7.984614,,1.0,64.39804545409348,3.5044917e-18,1.0,100.0,7.993605777301127e-16,200.0,-4.4703484e-08
0.009999998,-8.048786963045268,100,1.0,-0.67731124,100.0,8.881784197001253e-17,1.0,0.01,0.01,61.54698589550315,7.8058643,,1.0,61.54698589550315,3.5044917e-18,1.0,100.0,8.881784197001253e-17,200.0,2.6077032e-08
0.009999998,-8.611142462172618,100,1.0,-0.7239714,100.0,-7.815970093361102e-16,1.0,0.01,0.01,56.472057185710135,7.477121,,1.0,56.472057185710135,3.5044917e-18,1.0,100.0,-7.815970093361102e-16,200.0,2.9802322e-08
0.009999998,-9.032680920314828,100,1.0,-0.76002985,100.0,1.0302869668521452e-15,1.0,0.01,0.01,71.36071418806242,8.405183,,1.0,71.36071418806242,3.5044917e-18,1.0,100.0,1.0302869668521452e-15,200.0,-5.9604645e-08
0.009999998,-9.061084194829624,100,1.0,-0.7624962,100.0,-2.042810365310288e-16,1.0,0.01,0.01,67.00042548037055,8.144349,,1.0,67.00042548037055,3.5044917e-18,1.0,100.0,-2.042810365310288e-16,200.0,3.7252903e-08
0.009999998,-8.122647110613144,100,1.0,-0.6836067,100.0,4.973799150320702e-16,1.0,0.01,0.01,70.84137483648692,8.374542,,1.0,70.84137483648692,3.5044917e-18,1.0,100.0,4.973799150320702e-16,200.0,-1.1920929e-07
0.009999998,-9.295638491422446,100,1.0,-0.7823135,100.0,4.618527782440651e-16,1.0,0.01,0.01,59.233225230021894,7.657734,,1.0,59.233225230021894,3.5044917e-18,1.0,100.0,4.618527782440651e-16,200.0,
0.009999998,-9.526202924894859,100,1.0,-0.8016363,100.0,6.927791673660977e-16,1.0,0.01,0.01,69.83894745458545,8.31508,,1.0,69.83894745458545,3.5044917e-18,1.0,100.0,6.927791673660977e-16,200.0,
0.009999998,-8.138770031216543,100,1.0,-0.6811912,100.0,7.815970093361102e-16,1.0,0.01,0.01,53.93796502993823,7.3074336,,1.0,53.93796502993823,3.5044917e-18,1.0,100.0,7.815970093361102e-16,200.0,8.940697e-08
0.009999998,-8.55664558765659,100,1.0,-0.7193855,100.0,3.375077994860476e-16,1.0,0.01,0.01,59.851750083316176,7.697612,,1.0,59.851750083316176,3.5044917e-18,1.0,100.0,3.375077994860476e-16,200.0,-8.940697e-08
0.009999998,-8.805414898066134,100,1.0,-0.7406536,100.0,8.79296635503124e-16,1.0,0.01,0.01,58.20961270485504,7.5912786,,1.0,58.20961270485504,3.5044917e-18,1.0,100.0,8.79296635503124e-16,200.0,-1.4901161e-07
0.009999998,-8.850362790772031,100,1.0,-0.7448316,100.0,2.486899575160351e-16,1.0,0.01,0.01,68.07189715421592,8.209212,,1.0,68.07189715421592,3.5044917e-18,1.0,100.0,2.486899575160351e-16,200.0,5.9604645e-08
0.009999998,-7.736782783533357,100,1.0,-0.65101403,100.0,2.3092638912203257e-16,1.0,0.01,0.01,51.69009981060751,7.1535444,,1.0,51.69009981060751,3.5044917e-18,1.0,100.0,2.3092638912203257e-16,200.0,-4.4703484e-08
0.009999998,-9.029908965983637,100,1.0,-0.75990796,100.0,1.6875389974302379e-15,1.0,0.01,0.01,55.83216986941223,7.434638,,1.0,55.83216986941223,3.5044917e-18,1.0,100.0,1.6875389974302379e-15,200.0,-1.4901161e-08
0.009999998,-9.937874864871933,100,1.0,-0.83437157,100.0,-1.7763568394002506e-16,1.0,0.01,0.01,70.77203899706367,8.370443,,1.0,70.77203899706367,3.5044917e-18,1.0,100.0,-1.7763568394002506e-16,200.0,5.9604645e-08
0.009999998,-9.0909897093402,100,1.0,-0.76464397,100.0,-5.329070518200751e-16,1.0,0.01,0.01,59.37432142709187,7.6668487,,1.0,59.37432142709187,3.5044917e-18,1.0,100.0,-5.329070518200751e-16,200.0,
0.009999998,-9.421549949597717,100,1.0,-0.79293716,100.0,-1.7763568394002506e-16,1.0,0.01,0.01,66.86658220028889,8.13621,,1.0,66.86658220028889,3.5044917e-18,1.0,100.0,-1.7763568394002506e-16,200.0,-9.685755e-08
0.009999998,-8.039767943321806,100,1.0,-0.67664397,100.0,7.460698725481052e-16,1.0,0.01,0.01,57.34799500409723,7.5348864,,1.0,57.34799500409723,3.5044917e-18,1.0,100.0,7.460698725481052e-16,200.0,-4.4703484e-08
0.009999998,-8.36157460953172,100,1.0,-0.7037149,100.0,9.769962616701378e-16,1.0,0.01,0.01,65.8183522929528,8.072185,,1.0,65.8183522929528,3.5044917e-18,1.0,100.0,9.769962616701378e-16,200.0,
0.009999998,-9.474169197328063,100,1.0,-0.79707164,100.0,-8.615330671091215e-16,1.0,0.01,0.01,72.51583714454861,8.472939,,1.0,72.51583714454861,3.5044917e-18,1.0,100.0,-8.615330671091215e-16,200.0,1.4901161e-08
0.009999998,-9.215372898321469,100,1.0,-0.7755766,100.0,1.5099033134902129e-15,1.0,0.01,0.01,61.61600368946169,7.8102393,,1.0,61.61600368946169,3.5044917e-18,1.0,100.0,1.5099033134902129e-15,200.0,7.4505806e-08
0.009999998,-9.271874601824045,100,1.0,-0.7791804,100.0,-8.704148513061227e-16,1.0,0.01,0.01,73.9441714126894,8.555976,,1.0,73.9441714126894,3.5044917e-18,1.0,100.0,-8.704148513061227e-16,200.0,-2.9802322e-08
0.009999998,-8.956825578511186,100,1.0,-0.75382024,100.0,-9.947598300641404e-16,1.0,0.01,0.01,64.17017778268655,7.970475,,1.0,64.17017778268655,3.5044917e-18,1.0,100.0,-9.947598300641404e-16,200.0,-1.4901161e-08
0.009999998,-9.677255201846322,100,1.0,-0.8144427,100.0,6.750155989720952e-16,1.0,0.01,0.01,66.29109365268405,8.101122,,1.0,66.29109365268405,3.5044917e-18,1.0,100.0,6.750155989720952e-16,200.0,-8.940697e-08
0.009999998,-8.324877363657166,100,1.0,-0.70063555,100.0,-1.0125233984581427e-15,1.0,0.01,0.01,66.94025212519624,8.140691,,1.0,66.94025212519624,3.5044917e-18,1.0,100.0,-1.0125233984581427e-15,200.0,-4.4703484e-08
0.009999998,-7.929309077968539,100,1.0,-0.6673411,100.0,-2.207123372954811e-15,1.0,0.01,0.01,56.685945265830995,7.491267,,1.0,56.685945265830995,3.5044917e-18,1.0,100.0,-2.207123372954811e-15,200.0,5.9604645e-08
0.009999998,-10.017218824796814,100,1.0,-0.84026605,100.0,1.021405182655144e-15,1.0,0.01,0.01,69.99431942367404,8.324325,,1.0,69.99431942367404,3.5044917e-18,1.0,100.0,1.021405182655144e-15,200.0,-7.450581e-09
0.009999998,-7.7758180396475325,100,1.0,-0.6532652,100.0,9.237055564881303e-16,1.0,0.01,0.01,71.86962188716168,8.435101,,1.0,71.86962188716168,3.5044917e-18,1.0,100.0,9.237055564881303e-16,200.0,5.9604645e-08
0.009999998,-10.682540643355692,100,1.0,-0.8990411,100.0,2.229327833447314e-15,1.0,0.01,0.01,80.36934418172531,8.919957,,1.0,80.36934418172531,3.5044917e-18,1.0,100.0,2.229327833447314e-15,200.0,-5.9604645e-08
0.009999998,-9.825674775117749,100,1.0,-0.8263452,100.0,-7.105427357601002e-17,1.0,0.01,0.01,62.32261488827385,7.854896,,1.0,62.32261488827385,3.5044917e-18,1.0,100.0,-7.105427357601002e-17,200.0,
0.009999998,-9.093615368260693,100,1.0,-0.76528776,100.0,-1.829647544582258e-15,1.0,0.01,0.01,71.1575335838079,8.393209,,1.0,71.1575335838079,3.5044917e-18,1.0,100.0,-1.829647544582258e-15,200.0,-4.4703484e-08
0.009999998,-8.775592807172723,100,1.0,-0.73856527,100.0,1.5987211554602254e-16,1.0,0.01,0.01,66.82658953296698,8.133778,,1.0,66.82658953296698,3.5044917e-18,1.0,100.0,1.5987211554602254e-16,200.0,-2.9802322e-08
0.009999998,-7.258553089068863,100,1.0,-0.61089194,100.0,9.947598300641404e-16,1.0,0.01,0.01,60.931004884674486,7.766704,,1.0,60.931004884674486,3.5044917e-18,1.0,100.0,9.947598300641404e-16,200.0,-1.4901161e-08
0.009999998,-9.093995653833536,100,1.0,-0.7653566,100.0,-3.730349362740526e-16,1.0,0.01,0.01,72.65443670607328,8.481031,,1.0,72.65443670607328,3.5044917e-18,1.0,100.0,-3.730349362740526e-16,200.0,4.4703484e-08
0.009999998,-10.949138580865998,100,1.0,-0.92137825,100.0,1.5987211554602254e-16,1.0,0.01,0.01,71.57927648139308,8.418045,,1.0,71.57927648139308,3.5044917e-18,1.0,100.0,1.5987211554602254e-16,200.0,3.7252903e-08
0.009999998,-9.615294332820328,100,1.0,-0.80852693,100.0,6.572520305780927e-16,1.0,0.01,0.01,68.8571960207899,8.25643,,1.0,68.8571960207899,3.5044917e-18,1.0,100.0,6.572520305780927e-16,200.0,-5.9604645e-08
0.009999998,-8.472413643531622,100,1.0,-0.71264863,100.0,-1.0746958878371515e-15,1.0,0.01,0.01,57.07825661549916,7.517145,,1.0,57.07825661549916,3.5044917e-18,1.0,100.0,-1.0746958878371515e-15,200.0,5.9604645e-08
0.009999998,-9.32367182389778,100,1.0,-0.78454816,100.0,3.552713678800501e-17,1.0,0.01,0.01,67.43066335168811,8.170456,,1.0,67.43066335168811,3.5044917e-18,1.0,100.0,3.552713678800501e-17,200.0,3.7252903e-08
0.009999998,-9.032495367988648,100,1.0,-0.7601844,100.0,1.5631940186722204e-15,1.0,0.01,0.01,66.84360600636288,8.134812,,1.0,66.84360600636288,3.5044917e-18,1.0,100.0,1.5631940186722204e-15,200.0,1.1920929e-07
0.009999998,-10.459127910687599,100,1.0,-0.8755739,100.0,2.1671553440683055e-15,1.0,0.01,0.01,73.31184140219597,8.519315,,1.0,73.31184140219597,3.5044917e-18,1.0,100.0,2.1671553440683055e-15,200.0,-8.195639e-08
0.009999998,-8.348792042605556,100,1.0,-0.70251536,100.0,-8.704148513061227e-16,1.0,0.01,0.01,51.961894234285204,7.172327,,1.0,51.961894234285204,3.5044917e-18,1.0,100.0,-8.704148513061227e-16,200.0,-4.8428774e-08
0.009999998,-9.495491040899589,100,1.0,-0.7991569,100.0,5.151434834260726e-16,1.0,0.01,0.01,64.45685845061324,7.9882593,,1.0,64.45685845061324,3.5044917e-18,1.0,100.0,5.151434834260726e-16,200.0,5.2154064e-08
0.009999998,-9.400605227274319,100,1.0,-0.7910472,100.0,-1.7408297026122454e-15,1.0,0.01,0.01,65.03436920259827,8.023966,,1.0,65.03436920259827,3.5044917e-18,1.0,100.0,-1.7408297026122454e-15,200.0,
0.009999998,-8.548874665774017,100,1.0,-0.71947545,100.0,-4.973799150320702e-16,1.0,0.01,0.01,64.10598103167342,7.966487,,1.0,64.10598103167342,3.5044917e-18,1.0,100.0,-4.973799150320702e-16,200.0,7.4505806e-08
0.009999998,-8.17453566688197,100,1.0,-0.6875474,100.0,-4.796163466380677e-16,1.0,0.01,0.01,49.060997233328635,6.9692454,,1.0,49.060997233328635,3.5044917e-18,1.0,100.0,-4.796163466380677e-16,200.0,-4.4703484e-08
0.009999998,-9.193655670738043,100,1.0,-0.7727805,100.0,-3.108624468950438e-16,1.0,0.01,0.01,64.95450311347759,8.019037,,1.0,64.95450311347759,3.5044917e-18,1.0,100.0,-3.108624468950438e-16,200.0,1.4901161e-08
0.009999998,-8.050098717238278,100,1.0,-0.6773643,100.0,1.8829382497642656e-15,1.0,0.01,0.01,67.46042995247505,8.172259,,1.0,67.46042995247505,3.5044917e-18,1.0,100.0,1.8829382497642656e-15,200.0,-2.9802322e-08
0.009999998,-9.536820172700615,100,1.0,-0.80247456,100.0,1.7763568394002505e-17,1.0,0.01,0.01,67.17093198129152,8.154705,,1.0,67.17093198129152,3.5044917e-18,1.0,100.0,1.7763568394002505e-17,200.0,-1.1175871e-07
0.009999998,-9.211676754472808,100,1.0,-0.7751713,100.0,-9.769962616701378e-16,1.0,0.01,0.01,61.98158247222285,7.833375,,1.0,61.98158247222285,3.5044917e-18,1.0,100.0,-9.769962616701378e-16,200.0,2.9802322e-08
0.009999998,-9.183127098993129,100,1.0,-0.7728553,100.0,1.092459456231154e-15,1.0,0.01,0.01,68.24135953811876,8.219425,,1.0,68.24135953811876,3.5044917e-18,1.0,100.0,1.092459456231154e-15,200.0,-1.4901161e-08
0.009999998,-8.153320143255222,100,1.0,-0.68602777,100.0,-1.1546319456101628e-16,1.0,0.01,0.01,66.82030046666937,8.133393,,1.0,66.82030046666937,3.5044917e-18,1.0,100.0,-1.1546319456101628e-16,200.0,-1.1920929e-07
0.009999998,-9.170034284599112,100,1.0,-0.7716898,100.0,-1.4210854715202005e-15,1.0,0.01,0.01,65.86693190808141,8.075163,,1.0,65.86693190808141,3.5044917e-18,1.0,100.0,-1.4210854715202005e-15,200.0,-1.4901161e-08
0.009999998,-8.334167987502722,100,1.0,-0.70124805,100.0,-1.2434497875801754e-16,1.0,0.01,0.01,67.72743472266689,8.1884165,,1.0,67.72743472266689,3.5044917e-18,1.0,100.0,-1.2434497875801754e-16,200.0,2.9802322e-08
0.009999998,-10.822653781904249,100,1.0,-0.91084874,100.0,2.2737367544323206e-15,1.0,0.01,0.01,78.69875787260993,8.826765,,1.0,78.69875787260993,3.5044917e-18,1.0,100.0,2.2737367544323206e-15,200.0,-4.4703484e-08
0.009999998,-7.88159053223342,100,1.0,-0.6633311,100.0,-3.375077994860476e-16,1.0,0.01,0.01,55.34235500895887,7.401954,,1.0,55.34235500895887,3.5044917e-18,1.0,100.0,-3.375077994860476e-16,200.0,-5.9604645e-08
0.009999998,-8.248645359998354,100,1.0,-0.6942028,100.0,-1.7763568394002505e-17,1.0,0.01,0.01,57.82371622280103,7.5660734,,1.0,57.82371622280103,3.5044917e-18,1.0,100.0,-1.7763568394002505e-17,200.0,8.940697e-08
0.009999998,-8.92115101936443,100,1.0,-0.7507195,100.0,-6.394884621840901e-16,1.0,0.01,0.01,68.47908598177978,8.233729,,1.0,68.47908598177978,3.5044917e-18,1.0,100.0,-6.394884621840901e-16,200.0,-2.9802322e-08
0.009999998,-10.20776941860384,100,1.0,-0.8585328,100.0,2.6645352591003756e-16,1.0,0.01,0.01,73.12998156138138,8.508741,,1.0,73.12998156138138,3.5044917e-18,1.0,100.0,2.6645352591003756e-16,200.0,-1.1920929e-07
0.009999998,-9.790041465609303,100,1.0,-0.82378733,100.0,-2.842170943040401e-16,1.0,0.01,0.01,64.91122797754815,8.016365,,1.0,64.91122797754815,3.5044917e-18,1.0,100.0,-2.842170943040401e-16,200.0,4.4703484e-08
0.009999998,-9.267709887876933,100,1.0,-0.7797847,100.0,9.059419880941278e-16,1.0,0.01,0.01,59.49520082043797,7.6746497,,1.0,59.49520082043797,3.5044917e-18,1.0,100.0,9.059419880941278e-16,200.0,-1.1920929e-07
0.009999998,-10.555312931191791,100,1.0,-0.8873987,100.0,1.9984014443252818e-15,1.0,0.01,0.01,71.19380958006948,8.395348,,1.0,71.19380958006948,3.5044917e-18,1.0,100.0,1.9984014443252818e-15,200.0,5.9604645e-08
0.009999998,-8.425348023506182,100,1.0,-0.7090897,100.0,-1.2256862191861727e-15,1.0,0.01,0.01,60.95319921965023,7.768118,,1.0,60.95319921965023,3.5044917e-18,1.0,100.0,-1.2256862191861727e-15,200.0,-5.2154064e-08
0.009999998,-6.949602391940544,100,1.0,-0.5848761,100.0,-3.375077994860476e-16,1.0,0.01,0.01,53.83854404160105,7.3006954,,1.0,53.83854404160105,3.5044917e-18,1.0,100.0,-3.375077994860476e-16,200.0,-1.4901161e-08
0.009999998,-7.925734840729385,100,1.0,-0.6666538,100.0,-5.773159728050814e-16,1.0,0.01,0.01,57.89011531043963,7.570417,,1.0,57.89011531043963,3.5044917e-18,1.0,100.0,-5.773159728050814e-16,200.0,-8.940697e-08
0.009999998,-9.47056046281044,100,1.0,-0.79668653,100.0,-1.3322676295501878e-15,1.0,0.01,0.01,58.70796747640228,7.6237054,,1.0,58.70796747640228,3.5044917e-18,1.0,100.0,-1.3322676295501878e-15,200.0,8.195639e-08
0.009999998,-9.361223324863424,100,1.0,-0.7856628,100.0,-2.6645352591003756e-16,1.0,0.01,0.01,65.27220945603543,8.038625,,1.0,65.27220945603543,3.5044917e-18,1.0,100.0,-2.6645352591003756e-16,200.0,5.9604645e-08
