Bound,VarVanillaIw,VarNormIw,AvgVanillaIw,VarJ,AvgNormIw,MinNormIw,MaxNormIw,VarDiscRet,MinVanillaIw,ESSClassic,VanillaAvgRet,AvgEpLen,AvgRet,MaxVanillaIw,eRenyi2,VarRet,BatchSize,ESSRenyi,J,AvgDiscRet
945.1046,3.1397095,0.009935385,0.17776747,35.215412,0.01,,0.9967935,15797.00348000473,,1.0064383412286284,96.33962442472331,10.64,96.33962442472331,17.719746,45.91631,15797.00348000473,100,2.177875386786312,1016.73254,96.33962442472331
1176.713,205.8871,0.00910193,1.5040002,306.13568,0.01,,0.9540251,49645.902721252605,,1.0975854614398595,253.07948792826872,26.32,253.07948792826872,143.4854,96.536896,49645.902721252605,100,1.0358733748487745,1360.8325,253.07948792826872
4548.2744,40.199627,0.009301168,0.65741915,364.39496,0.01,,0.96446484,832948.0266811493,,1.0743269284936354,588.9291246523809,59.88,588.9291246523809,63.40576,29.54138,832948.0266811493,100,3.3850822216745646,4965.4663,588.9291246523809
4677.458,2.9717553,0.0002744719,1.0405371,126.93689,0.01,1.7754725e-10,0.06779812,3449297.251143714,1.847445e-08,26.901449662375068,3502.5076118660204,350.75,3502.5076118660204,7.0546465,3.3613987,3449297.251143714,100,29.749520665977812,4963.834,3502.5076118660204
4931.2373,0.5767754,6.857798e-05,0.9170879,21.027912,0.01,1.2308149e-07,0.026904013,366773.52057589125,1.1287655e-05,59.562035434801246,4857.996801456958,485.91,4857.996801456958,2.4673345,1.6207535,366773.52057589125,100,61.69969606937874,4996.081,4857.996801456958
4999.8755,7.7297807,0.0012169007,0.79699576,0.13396943,0.010000002,2.98119e-26,0.21119459,0.08776092915755367,2.375996e-24,7.664411284736354,4999.754822085049,500.0,4999.754822085049,16.832119,8.441052,0.08776092915755367,100,11.846863972044105,4999.9478,4999.754822085049
4999.888,25.928043,0.0023990062,1.0396069,0.1440212,0.01,,0.30691096,0.04057442823760155,,4.04037789555908,4999.760495513301,500.0,4999.760495513301,31.906677,16.523542,0.04057442823760155,100,6.051971033447053,4999.957,4999.760495513301
4999.857,58.756115,0.0020223446,1.7045076,0.22276357,0.01,2.2851488e-12,0.35917452,0.04090537258856938,3.8950537e-10,4.75709994644836,4999.783603587754,500.0,4999.783603587754,61.22157,13.226391,0.04090537258856938,100,7.5606415400930835,4999.919,4999.783603587754
4999.9272,20.65734,0.002788955,0.8606298,0.09888922,0.01,,0.46625715,0.02841019909812712,,3.495201072349332,4999.8119576712415,500.0,4999.8119576712415,40.12748,14.954608,0.02841019909812712,100,6.686902140374208,4999.982,4999.8119576712415
4999.9307,105.52764,0.007478819,1.1878637,0.17003423,0.01,3.590234e-11,0.865666,0.01911675769920819,4.2647086e-09,1.3326168124624178,4999.847184014827,500.0,4999.847184014827,102.829315,18.879965,0.01911675769920819,100,5.296620036552869,4999.981,4999.847184014827
4999.917,268.0816,0.0050241062,2.309958,0.27362424,0.01,8.138458e-06,0.7087945,0.01975488635125171,0.0018799497,1.970883903030385,4999.8378518787595,500.0,4999.8378518787595,163.72855,11.039061,0.01975488635125171,100,9.058741834116697,4999.956,4999.8378518787595
4999.907,34.201447,0.0023484908,1.2067794,0.08204919,0.010000002,1.7595758e-19,0.35258824,0.018855473289631823,2.1234196e-17,4.123702265139771,4999.855450079686,500.0,4999.855450079686,42.549618,21.570656,0.018855473289631823,100,4.635927661249619,4999.961,4999.855450079686
4999.922,41.693466,0.0023760083,1.324677,0.08630105,0.010000002,6.726865e-15,0.3941672,0.021906961457607715,8.910923e-13,4.077890397511824,4999.840941597967,500.0,4999.840941597967,52.214424,19.850199,0.021906961457607715,100,5.037732935622295,4999.9775,4999.840941597967
4999.926,44.404083,0.0020545435,1.4701234,0.11237185,0.01,1.8355905e-12,0.37155733,0.01765936959240064,2.6985447e-10,4.68604055779212,4999.85893919619,500.0,4999.85893919619,54.623512,15.891514,0.01765936959240064,100,6.292666709074826,4999.97,4999.85893919619
4999.887,8.680841,0.0012014034,0.85003436,0.37932464,0.01,2.0097977e-12,0.3038584,0.02497696985251834,1.708397e-10,7.755608442850322,4999.837007693839,500.0,4999.837007693839,25.829008,1.0020181,0.02497696985251834,100,99.79859704382956,4999.9004,4999.837007693839
4999.9287,18.396471,0.0027179457,0.8227102,0.09360682,0.01,,0.46908185,0.023565279493978346,,3.583245704572731,4999.823238129026,500.0,4999.823238129026,38.591843,15.770902,0.023565279493978346,100,6.340791543127954,4999.98,4999.823238129026
4999.9136,55.99676,0.0057786256,0.98439443,0.15743354,0.010000002,4.566009e-24,0.7557369,0.026153331417830043,4.4947537e-22,1.717965469668335,4999.822275634946,500.0,4999.822275634946,74.39432,24.481657,0.026153331417830043,100,4.084690831377096,4999.981,4999.822275634946
4999.916,89.31462,0.0031639612,1.6801409,0.094691634,0.009999999,3.3651902e-37,0.43211576,0.023348113419199394,5.6539935e-35,3.09375156159384,4999.835362866321,500.0,4999.835362866321,72.60153,23.583015,0.023348113419199394,100,4.240339843154788,4999.9785,4999.835362866321
4999.89,8.557585,0.00051525765,1.2887343,0.15557218,0.01,1.0744273e-07,0.16227898,0.023014401786983992,1.3846513e-05,16.390618900097962,4999.84705835349,500.0,4999.84705835349,20.913448,6.267902,0.023014401786983992,100,15.954302035422069,4999.922,4999.84705835349
4999.923,80.807594,0.0026600158,1.7429461,0.14527765,0.010000002,1.6597384e-13,0.506406,0.019741505802432436,2.8928348e-11,3.658426371823901,4999.873099569698,500.0,4999.873099569698,88.26384,9.45067,0.019741505802432436,100,10.581260104951227,4999.959,4999.873099569698
4999.9365,24.745178,0.002102852,1.0847782,0.06072072,0.01,8.435704e-31,0.29672995,0.022366132437318113,9.150867e-29,4.583322292893488,4999.825592225967,500.0,4999.825592225967,32.188618,13.447328,0.022366132437318113,100,7.436421783697013,4999.9824,4999.825592225967
4999.857,0.28020716,2.5137417e-05,1.0557942,0.13526496,0.010000002,0.002237004,0.028921057,0.017759660080561814,0.23618159,80.07298265838821,4999.849428740629,500.0,4999.849428740629,3.0534685,1.3501073,0.017759660080561814,100,74.06818635540034,4999.87,4999.849428740629
