renyi2,VarRet,VarNormIw,MaxVanillaIw,Bound,J,delta,VarDiscRet,MinVanillaIw,VarJ,ESSRenyi,AvgDiscRet,AvgVanillaIw,AvgNormIw,ESSClassic,BatchSize,VanillaAvgRet,AvgEpLen,EpsThisIter,AvgRet,SamplesThisIter,IterType,MaxNormIw,VarVanillaIw,MinNormIw
nan,1568450.76614,2.69478e-08,2497.97,3848.61,666771.0,0.6,1568450.76614,3.9901e-31,30524.1,nan,2082.70172247,4.64113,2.5025e-05,2.87299019516,100,2082.70172247,225.225225225,222,2082.70172247,50000,1,0.0134691,926.875,2.15147e-36
nan,1653281.72936,1.36069e-08,241.834,3751.0,655033.0,0.6,1653281.72936,,27622.2,nan,2075.07698963,3.5873,2.49128e-05,1.57170536071,100,2075.07698963,224.215246637,223,2075.07698963,50000,1,0.00167947,282.13,
nan,1998061.29169,9.99034e-09,181.672,3915.34,695441.0,0.6,1998061.29169,,25414.0,nan,2362.5489387,2.92671,2.83447e-05,2.20379882145,100,2362.5489387,255.102040816,196,2362.5489387,50000,1,0.00175946,106.512,
nan,1804535.39053,1.00609e-08,106.702,3898.39,679992.0,0.6,1804535.39053,,22187.8,nan,2408.84776789,2.68482,2.89352e-05,2.02219735623,100,2408.84776789,260.416666667,192,2408.84776789,50000,1,0.00114997,86.6188,
nan,1568418.87284,2.14263e-08,1102.86,3761.47,657006.0,0.6,1568418.87284,,28838.5,nan,2027.73905171,4.66217,2.43665e-05,3.33362432835,100,2027.73905171,219.298245614,228,2027.73905171,50000,1,0.00576403,784.402,
nan,1657720.32141,3.15329e-08,2030.7,3897.7,692238.0,0.6,1657720.32141,,26091.9,nan,2309.94214911,3.98112,2.77778e-05,3.33749943134,100,2309.94214911,250.0,200,2309.94214911,50000,1,0.014169,647.707,
nan,1343709.75533,1.87905e-08,410.045,3676.37,662535.0,0.6,1343709.75533,,28870.0,nan,2180.69670482,3.57676,2.62054e-05,1.7974235841,100,2180.69670482,235.849056604,212,2180.69670482,50000,1,0.00300422,350.054,
nan,1771788.78985,1.02265e-08,143.122,3955.61,696610.0,0.6,1771788.78985,,25497.4,nan,2421.30265483,3.01641,2.90867e-05,2.11711973616,100,2421.30265483,261.780104712,191,2421.30265483,50000,1,0.0013801,109.982,
nan,1536740.16497,1.34633e-08,238.717,3781.11,663018.0,0.6,1536740.16497,,27083.7,nan,2265.6112705,3.21812,2.72331e-05,2.41149388174,100,2265.6112705,245.098039216,204,2265.6112705,50000,1,0.00202013,188.002,
nan,1600286.90428,1.49898e-08,324.52,3807.16,680274.0,0.6,1600286.90428,,26284.1,nan,2302.70788103,3.27464,2.76396e-05,1.60138358037,100,2302.70788103,248.756218905,201,2302.70788103,50000,1,0.00273911,210.407,
nan,1616511.76233,1.52577e-08,691.443,3825.38,666987.0,0.6,1616511.76233,,28142.6,nan,2267.37666551,3.54623,2.72331e-05,2.03380847,100,2267.37666551,245.098039216,204,2267.37666551,50000,1,0.0053099,258.719,
nan,1791128.38736,1.01624e-08,162.169,3939.81,695960.0,0.6,1791128.38736,2.27013e-32,25029.5,nan,2407.57428814,2.73945,2.89352e-05,2.22527722441,100,2407.57428814,260.416666667,192,2407.57428814,50000,1,0.00171289,91.0901,2.39781e-37
nan,1741764.20596,1.05725e-08,161.759,3880.58,680925.0,0.6,1741764.20596,,24376.3,nan,2347.91722126,2.88917,2.82008e-05,1.33549236769,100,2347.91722126,253.807106599,197,2347.91722126,50000,1,0.0015789,110.969,
nan,1782885.07595,9.65999e-09,188.879,3926.5,707864.0,0.6,1782885.07595,1.36247e-29,23229.1,nan,2529.14032104,2.52235,3.03582e-05,1.5932619225,100,2529.14032104,273.224043716,183,2529.14032104,50000,1,0.00227329,66.6858,1.63983e-34
nan,1655583.90291,6.54582e-08,3264.69,3849.8,689374.0,0.6,1655583.90291,1.16103e-29,26522.1,nan,2334.09819029,3.26234,2.80584e-05,3.89185614472,100,2334.09819029,252.525252525,198,2334.09819029,50000,1,0.0280786,884.907,9.9857e-35
nan,1869432.74113,9.77847e-09,101.892,3943.51,699526.0,0.6,1869432.74113,3.85212e-27,21902.1,nan,2588.57857445,2.5181,3.10366e-05,2.62351425522,100,2588.57857445,279.329608939,179,2588.57857445,50000,1,0.00125586,64.3678,4.74789e-32
nan,1780276.44163,1.24208e-08,228.207,3862.68,689268.0,0.6,1780276.44163,7.07356e-38,23138.9,nan,2422.03021255,2.70079,2.90867e-05,2.02832189874,100,2422.03021255,261.780104712,191,2422.03021255,50000,1,0.00245772,107.088,7.62306e-43
nan,1863462.0847,9.69742e-09,101.42,3938.68,685486.0,0.6,1863462.0847,,26622.0,nan,2346.73205183,2.89176,2.82008e-05,1.77294018923,100,2346.73205183,253.807106599,197,2346.73205183,50000,1,0.00098906,101.967,
nan,1732735.73052,1.01342e-08,179.642,3894.28,692693.0,0.6,1732735.73052,6.22999e-25,21658.9,nan,2527.98891235,2.64577,3.03582e-05,1.77458474489,100,2527.98891235,273.224043716,183,2527.98891235,50000,1,0.00206126,76.9734,7.14846e-30
nan,1721530.55866,9.84398e-09,93.8382,3855.39,682833.0,0.6,1721530.55866,1.83732e-26,22780.4,nan,2499.32875274,2.48201,3.003e-05,2.62596123973,100,2499.32875274,270.27027027,185,2499.32875274,50000,1,0.00113535,67.2462,2.22299e-31
nan,1747899.22901,7.90718e-09,92.2503,3930.2,696297.0,0.6,1747899.22901,3.45799e-31,19423.2,nan,2659.40587481,2.05823,3.19285e-05,2.27227046737,100,2659.40587481,287.356321839,174,2659.40587481,50000,1,0.00143104,32.859,5.36423e-36
nan,2014199.35225,8.56857e-09,76.5693,3951.39,686338.0,0.6,2014199.35225,,23870.6,nan,2476.81066766,2.56119,2.97089e-05,1.50760748136,100,2476.81066766,267.379679144,187,2476.81066766,50000,1,0.000888173,63.6827,
nan,2052714.82427,7.20757e-09,110.489,4016.94,723708.0,0.6,2052714.82427,1.94633e-23,17415.0,nan,2840.19446333,1.80624,3.40832e-05,2.07817354422,100,2840.19446333,306.748466258,163,2840.19446333,50000,1,0.00208489,20.2424,3.67266e-28
nan,2109533.17572,8.16942e-09,163.354,3991.14,705793.0,0.6,2109533.17572,,21939.3,nan,2584.95208618,2.27622,3.10366e-05,1.97457224582,100,2584.95208618,279.329608939,179,2584.95208618,50000,1,0.00222735,43.9411,
nan,2066794.63516,6.6459e-09,104.18,4010.55,708334.0,0.6,2066794.63516,7.90607e-29,20911.7,nan,2672.59281734,1.87859,3.2113e-05,1.56184669871,100,2672.59281734,289.01734104,173,2672.59281734,50000,1,0.00178087,22.7435,1.35148e-33
nan,2174542.43716,6.17111e-09,145.256,4028.27,712371.0,0.6,2174542.43716,6.26401e-27,20282.5,nan,2707.59161521,1.76902,3.24886e-05,2.16293200703,100,2707.59161521,292.397660819,171,2707.59161521,50000,1,0.00266768,18.2964,1.15041e-31
nan,1965842.40422,6.73851e-09,82.8904,3994.58,719072.0,0.6,1965842.40422,2.64821e-25,18715.7,nan,2789.22188798,1.90871,3.34672e-05,1.71401561424,100,2789.22188798,301.204819277,166,2789.22188798,50000,1,0.00145339,21.9182,4.64335e-30
nan,2105383.75338,5.65187e-09,71.4271,4056.13,721791.0,0.6,2105383.75338,2.94303e-35,18399.7,nan,2858.03493702,1.77939,3.42936e-05,2.22994286461,100,2858.03493702,308.641975309,162,2858.03493702,50000,1,0.00137659,15.2163,5.67199e-40
nan,2006313.97389,6.43915e-09,41.2311,4014.05,718997.0,0.6,2006313.97389,7.56335e-18,17645.7,nan,2857.45739479,1.91527,3.42936e-05,2.05697401971,100,2857.45739479,308.641975309,162,2857.45739479,50000,1,0.000738257,20.0846,1.35424e-22
nan,1835062.86202,5.39231e-09,37.0774,4039.29,732344.0,0.6,1835062.86202,3.77448e-16,16735.2,nan,3005.36042194,1.67616,3.6075e-05,2.05132903753,100,3005.36042194,324.675324675,154,3005.36042194,50000,1,0.000797996,11.641,8.1236e-21
nan,1802894.64144,6.63179e-09,92.2334,3977.76,706320.0,0.6,1802894.64144,4.82454e-23,18484.5,nan,2804.32638952,1.90815,3.367e-05,1.93199305863,100,2804.32638952,303.03030303,165,2804.32638952,50000,1,0.00162749,21.2995,8.51308e-28
nan,2025424.29799,5.64987e-09,60.9965,4033.4,718919.0,0.6,2025424.29799,2.09618e-36,17623.2,nan,2931.85279963,1.77825,3.51617e-05,2.18532072777,100,2931.85279963,316.455696203,158,2931.85279963,50000,1,0.0012061,14.4505,4.14476e-41
nan,2361978.91944,1.00442e-08,286.388,4089.29,734132.0,0.6,2361978.91944,1.56583e-20,16311.6,nan,3066.46887376,1.52389,3.67918e-05,6.13154863965,100,3066.46887376,331.125827815,151,3066.46887376,50000,1,0.00691437,17.2315,3.78043e-25
nan,2147598.23536,4.76671e-09,41.8925,4081.79,729277.0,0.6,2147598.23536,1.97998e-26,16533.9,nan,2985.24046891,1.52681,3.58423e-05,2.06935735656,100,2985.24046891,322.580645161,155,2985.24046891,50000,1,0.000983438,8.64963,4.64805e-31
nan,2227893.09309,5.66964e-09,94.3062,4072.5,731189.0,0.6,2227893.09309,8.44966e-35,17880.9,nan,2912.51121245,1.81274,3.49406e-05,1.63391035074,100,2912.51121245,314.465408805,159,2912.51121245,50000,1,0.00181775,15.2604,1.62867e-39
nan,2290404.21278,3.42794e-09,41.9447,4117.58,744791.0,0.6,2290404.21278,2.32734e-30,14245.6,nan,3218.41358103,1.23841,3.85802e-05,1.91252318919,100,3218.41358103,347.222222222,144,3218.41358103,50000,1,0.0013067,3.53211,7.25036e-35
nan,1535382.47475,2.2317e-09,11.3428,4158.92,771889.0,0.6,1535382.47475,1.46644e-20,10636.3,nan,3653.01117864,1.12544,4.37445e-05,1.41057240386,100,3653.01117864,393.700787402,127,3653.01117864,50000,1,0.000440881,1.47718,5.6999e-25
nan,2323032.86709,3.22552e-09,60.2316,4149.45,732823.0,0.6,2323032.86709,7.27562e-19,15220.4,nan,3220.86778225,1.20976,3.85802e-05,2.8834103401,100,3220.86778225,347.222222222,144,3220.86778225,50000,1,0.00192083,3.17154,2.32025e-23
nan,2297013.22573,3.54331e-09,26.6971,4138.39,736597.0,0.6,2297013.22573,6.54071e-19,15963.2,nan,3093.47214035,1.38511,3.7037e-05,2.87621765177,100,3093.47214035,333.333333333,150,3093.47214035,50000,1,0.000713862,4.95574,1.74894e-23
nan,2107136.49669,3.558e-09,38.2479,4126.48,737832.0,0.6,2107136.49669,5.69106e-27,14907.3,nan,3200.4658449,1.33175,3.83142e-05,3.03074414932,100,3200.4658449,344.827586207,145,3200.4658449,50000,1,0.00110038,4.29865,1.63731e-31
nan,1917928.26581,2.67262e-09,29.1897,4148.1,753580.0,0.6,1917928.26581,9.86088e-12,13094.9,nan,3410.16493671,1.12937,4.08497e-05,1.78863476686,100,3410.16493671,367.647058824,136,3410.16493671,50000,1,0.0010558,2.04283,3.56671e-16
nan,2550935.52951,3.10239e-09,46.0163,4161.97,744574.0,0.6,2550935.52951,,15375.5,nan,3199.29247519,1.17837,3.83142e-05,2.84011330081,100,3199.29247519,344.827586207,145,3199.29247519,50000,1,0.0014962,2.93454,
nan,2078081.32166,3.14323e-09,20.0511,4133.28,753037.0,0.6,2078081.32166,5.8589e-19,13534.2,nan,3362.40566254,1.25243,4.02576e-05,1.69871988815,100,3362.40566254,362.31884058,138,3362.40566254,50000,1,0.000644516,3.04218,1.88327e-23
nan,2280994.59174,3.32609e-09,43.5371,4157.56,752034.0,0.6,2280994.59174,2.27076e-26,13874.4,nan,3365.42590921,1.13297,4.02576e-05,5.72559314968,100,3365.42590921,362.31884058,138,3365.42590921,50000,1,0.001547,2.63433,8.0687e-31
nan,1824374.57473,3.65113e-09,23.7438,4101.33,741144.0,0.6,1824374.57473,7.84127e-11,14215.9,nan,3220.9470928,1.26165,3.85802e-05,2.14676945502,100,3220.9470928,347.222222222,144,3220.9470928,50000,1,0.000726067,3.90458,2.3978e-15
nan,1989584.69117,2.13295e-09,16.2434,4169.2,758820.0,0.6,1989584.69117,2.47388e-17,12359.3,nan,3488.81489509,1.02344,4.17711e-05,1.86886072,100,3488.81489509,375.939849624,133,3488.81489509,50000,1,0.000662967,1.28042,1.0097e-21
nan,1907595.32544,2.47646e-09,16.7603,4154.22,753914.0,0.6,1907595.32544,1.77795e-16,12898.6,nan,3460.29461517,1.18072,4.14594e-05,1.57556449515,100,3460.29461517,373.134328358,134,3460.29461517,50000,1,0.000588515,2.00855,6.24302e-21
nan,1799986.27122,2.53092e-09,23.0556,4156.98,761334.0,0.6,1799986.27122,2.27627e-11,11930.4,nan,3517.84233215,1.1495,4.20875e-05,2.02277194607,100,3517.84233215,378.787878788,132,3517.84233215,50000,1,0.000844153,1.88795,8.33428e-16
nan,2256877.07556,3.11991e-09,28.4647,4176.87,763246.0,0.6,2256877.07556,,14023.4,nan,3317.08567866,1.10808,3.96825e-05,2.18881511818,100,3317.08567866,357.142857143,140,3317.08567866,50000,1,0.00101937,2.43268,
nan,1412861.85724,1.88974e-09,9.50331,4156.84,770091.0,0.6,1412861.85724,1.00421e-10,10373.4,nan,3741.64563149,1.04438,4.48029e-05,1.74419416893,100,3741.64563149,403.225806452,124,3741.64563149,50000,1,0.000407681,1.02686,4.30793e-15
nan,1834939.52191,1.44964e-09,7.20084,4208.31,781626.0,0.6,1834939.52191,4.89896e-08,10598.0,nan,3805.66378459,0.931257,4.55373e-05,1.71935546012,100,3805.66378459,409.836065574,122,3805.66378459,50000,1,0.000352112,0.606268,2.39553e-12
nan,1692140.65755,2.30355e-09,15.7839,4166.62,759288.0,0.6,1692140.65755,2.88251e-11,11830.3,nan,3570.06994507,1.14742,4.2735e-05,2.4014572627,100,3570.06994507,384.615384615,130,3570.06994507,50000,1,0.000587859,1.66065,1.07357e-15
nan,1030503.1836,1.33399e-09,5.6393,4204.28,794106.0,0.6,1030503.1836,7.89271e-09,8101.04,nan,4036.66272491,1.00871,4.83092e-05,1.29131419951,100,4036.66272491,434.782608696,115,4036.66272491,50000,1,0.000270078,0.581599,3.77999e-13
nan,2261044.90753,2.84497e-09,22.3033,4147.32,746781.0,0.6,2261044.90753,8.14266e-19,14173.4,nan,3287.16625824,1.13714,3.94011e-05,1.99515793657,100,3287.16625824,354.609929078,141,3287.16625824,50000,1,0.000772798,2.36966,2.82138e-23
nan,1616684.87607,1.72908e-09,12.6875,4177.36,775072.0,0.6,1616684.87607,1.53288e-07,10537.4,nan,3770.37112245,1.04533,4.51671e-05,2.07170556593,100,3770.37112245,406.504065041,123,3770.37112245,50000,1,0.000548208,0.926145,6.62333e-12
nan,2176229.21892,1.62664e-09,21.0641,4203.64,772866.0,0.6,2176229.21892,4.37114e-12,11866.6,nan,3681.88895326,0.978422,4.40917e-05,1.67066053032,100,3681.88895326,396.825396825,126,3681.88895326,50000,1,0.000949234,0.800995,1.96981e-16
nan,2207220.73389,2.37924e-09,30.2695,4167.78,755005.0,0.6,2207220.73389,2.30011e-24,13113.1,nan,3436.19314402,1.07177,4.11523e-05,2.14421184801,100,3436.19314402,370.37037037,135,3436.19314402,50000,1,0.00116225,1.61381,8.83166e-29
nan,1686718.44681,1.71562e-09,9.04649,4182.42,777171.0,0.6,1686718.44681,2.75456e-15,10654.4,nan,3743.98364687,0.975525,4.48029e-05,1.44160074964,100,3743.98364687,403.225806452,124,3743.98364687,50000,1,0.000415478,0.813366,1.26508e-19
nan,1392617.33579,1.55865e-09,7.18164,4191.74,786840.0,0.6,1392617.33579,1.0571e-08,9181.11,nan,3902.67174314,0.965953,4.66853e-05,1.8381870337,100,3902.67174314,420.168067227,119,3902.67174314,50000,1,0.000347095,0.667267,5.10906e-13
nan,1369525.97465,1.40033e-09,8.63381,4193.1,777984.0,0.6,1369525.97465,2.84437e-09,10070.4,nan,3868.73031899,0.981594,4.62963e-05,1.50053601419,100,3868.73031899,416.666666667,120,3868.73031899,50000,1,0.000407208,0.629507,1.34153e-13
nan,2069998.2398,1.43442e-09,8.6373,4199.56,771085.0,0.6,2069998.2398,1.2647e-10,11932.7,nan,3714.6937789,0.970615,4.44444e-05,2.27809266244,100,3714.6937789,400.0,125,3714.6937789,50000,1,0.000395502,0.684127,5.79106e-15
nan,1813730.58583,1.58303e-09,9.30962,4204.83,777031.0,0.6,1813730.58583,3.34702e-17,11065.7,nan,3775.29649536,0.958067,4.51671e-05,1.68790193785,100,3775.29649536,406.504065041,123,3775.29649536,50000,1,0.000438893,0.712257,1.57792e-21
nan,2222992.52586,2.10677e-09,23.806,4168.24,750568.0,0.6,2222992.52586,3.01457e-12,13332.4,nan,3438.92974202,1.06243,4.11523e-05,2.52581637912,100,3438.92974202,370.37037037,135,3438.92974202,50000,1,0.000922106,1.4042,1.16767e-16
nan,1853512.35061,1.6872e-09,12.2249,4203.59,771029.0,0.6,1853512.35061,4.18269e-14,11374.9,nan,3685.93274389,0.944906,4.40917e-05,1.46355479136,100,3685.93274389,396.825396825,126,3685.93274389,50000,1,0.000570443,0.774872,1.95175e-18
nan,1776383.6388,1.98801e-09,11.9004,4165.24,767923.0,0.6,1776383.6388,4.47761e-27,11367.8,nan,3623.60911864,0.989134,4.34028e-05,1.36452372208,100,3623.60911864,390.625,128,3623.60911864,50000,1,0.000522184,1.03251,1.96476e-31
nan,1735322.02951,1.61531e-09,17.8461,4206.96,780182.0,0.6,1735322.02951,2.63791e-09,10622.4,nan,3775.19522921,0.971503,4.51671e-05,1.80719383036,100,3775.19522921,406.504065041,123,3775.19522921,50000,1,0.000829699,0.747306,1.22641e-13
nan,1754396.28808,1.4186e-09,11.1629,4215.74,781724.0,0.6,1754396.28808,3.97659e-07,10782.3,nan,3837.96170374,0.971509,4.59137e-05,2.79488415007,100,3837.96170374,413.223140496,121,3837.96170374,50000,1,0.000527562,0.635138,1.87934e-11
nan,2737543.24564,2.45389e-09,27.3483,4174.67,744673.0,0.6,2737543.24564,6.60901e-27,14806.3,nan,3269.8753674,1.11886,3.91236e-05,3.82957154308,100,3269.8753674,352.112676056,142,3269.8753674,50000,1,0.000956303,2.0069,2.31101e-31
nan,1992075.13649,1.78684e-09,10.6885,4196.74,767874.0,0.6,1992075.13649,1.27369e-20,11863.8,nan,3630.75961869,0.992996,4.34028e-05,1.81831712891,100,3630.75961869,390.625,128,3630.75961869,50000,1,0.000467184,0.935289,5.56716e-25
nan,1945856.195,1.7599e-09,13.9211,4190.22,770998.0,0.6,1945856.195,1.36181e-11,11778.9,nan,3683.73586827,1.00701,4.40917e-05,1.53699661958,100,3683.73586827,396.825396825,126,3683.73586827,50000,1,0.000609531,0.918004,5.96263e-16
nan,1980338.64603,1.76542e-09,11.6744,4193.94,772792.0,0.6,1980338.64603,2.91226e-09,11442.4,nan,3684.44266971,0.974498,4.40917e-05,1.46506700181,100,3684.44266971,396.825396825,126,3684.44266971,50000,1,0.000528214,0.862372,1.31767e-13
nan,1962860.32142,1.6689e-09,11.9132,4202.77,779579.0,0.6,1962860.32142,2.05611e-11,11073.2,nan,3746.98664317,0.960232,4.48029e-05,1.67456732638,100,3746.98664317,403.225806452,124,3746.98664317,50000,1,0.00055585,0.766605,9.59347e-16
nan,1590023.72608,1.31166e-09,8.93401,4201.07,786664.0,0.6,1590023.72608,1.78907e-07,9877.99,nan,3930.4778408,0.947429,4.7081e-05,1.40596394704,100,3930.4778408,423.728813559,118,3930.4778408,50000,1,0.000443961,0.531156,8.8905e-12
nan,1394155.26097,1.28231e-09,7.4314,4202.84,783896.0,0.6,1394155.26097,2.47631e-09,9692.08,nan,3903.00381236,0.920524,4.66853e-05,1.15933963905,100,3903.00381236,420.168067227,119,3903.00381236,50000,1,0.000376891,0.498544,1.25588e-13
nan,1852946.39969,1.62539e-09,8.51371,4195.57,775246.0,0.6,1852946.39969,5.99692e-12,10913.1,nan,3740.4581425,0.963865,4.48029e-05,1.71574199373,100,3740.4581425,403.225806452,124,3740.4581425,50000,1,0.000395739,0.752278,2.78752e-16
nan,1974211.71629,1.42329e-09,8.38645,4228.3,782824.0,0.6,1974211.71629,1.92086e-10,11086.3,nan,3808.13034597,0.923104,4.55373e-05,1.54663329377,100,3808.13034597,409.836065574,122,3808.13034597,50000,1,0.000413709,0.584869,9.47574e-15
nan,1983117.13058,1.66245e-09,8.59418,4209.43,781210.0,0.6,1983117.13058,7.53757e-10,10782.9,nan,3742.98338123,0.96325,4.48029e-05,1.32210833823,100,3742.98338123,403.225806452,124,3742.98338123,50000,1,0.000399734,0.768448,3.50589e-14
nan,1817478.4973,1.69559e-09,10.008,4208.35,780269.0,0.6,1817478.4973,1.59766e-18,10758.3,nan,3744.88473772,0.947037,4.48029e-05,1.83542647219,100,3744.88473772,403.225806452,124,3744.88473772,50000,1,0.000473462,0.757607,7.5583e-23
nan,1412415.4857,1.65055e-09,18.779,4193.57,784666.0,0.6,1412415.4857,4.24524e-18,9326.92,nan,3837.70819183,0.904509,4.59137e-05,1.31266731135,100,3837.70819183,413.223140496,121,3837.70819183,50000,1,0.000953239,0.640577,2.15492e-22
nan,2243948.04198,2.01671e-09,15.9217,4190.87,762434.0,0.6,2243948.04198,6.84901e-12,12920.5,nan,3518.02613081,1.03839,4.20875e-05,2.65784440263,100,3518.02613081,378.787878788,132,3518.02613081,50000,1,0.000645334,1.22759,2.77602e-16
nan,1692665.04506,1.59505e-09,8.76422,4198.81,780259.0,0.6,1692665.04506,6.49293e-12,10518.9,nan,3807.400598,0.994815,4.55373e-05,1.84413922888,100,3807.400598,409.836065574,122,3807.400598,50000,1,0.000401179,0.761243,2.97212e-16
nan,2146078.89802,2.19079e-09,14.9741,4188.66,762095.0,0.6,2146078.89802,5.6285e-09,12738.6,nan,3493.38191768,1.05591,4.17711e-05,1.70750094877,100,3493.38191768,375.939849624,133,3493.38191768,50000,1,0.000592367,1.39991,2.2266e-13
nan,1565058.91104,1.16416e-09,6.10046,4211.21,789233.0,0.6,1565058.91104,7.41077e-13,9711.18,nan,3970.26356275,0.951248,4.74834e-05,1.24487701724,100,3970.26356275,427.35042735,117,3970.26356275,50000,1,0.000304516,0.467213,3.69923e-17
nan,1545419.14644,1.28357e-09,6.5999,4210.74,784872.0,0.6,1545419.14644,4.02265e-13,10090.8,nan,3904.0762816,0.945388,4.66853e-05,1.75511880207,100,3904.0762816,420.168067227,119,3904.0762816,50000,1,0.000325918,0.526353,1.98648e-17
nan,1711171.84362,1.02999e-09,6.16282,4233.47,793616.0,0.6,1711171.84362,5.94829e-09,9941.66,nan,4005.37461988,0.952791,4.78927e-05,1.04203600142,100,4005.37461988,431.034482759,116,4005.37461988,50000,1,0.000309779,0.407651,2.98995e-13
nan,1475672.47122,1.25308e-09,7.74284,4209.49,788590.0,0.6,1475672.47122,1.94273e-07,9462.82,nan,3935.37425227,0.942074,4.7081e-05,1.35360752139,100,3935.37425227,423.728813559,118,3935.37425227,50000,1,0.000386955,0.501716,9.70895e-12
nan,1564534.39378,1.32502e-09,16.834,4220.92,790977.0,0.6,1564534.39378,6.72719e-09,9493.38,nan,3940.18075246,0.947043,4.7081e-05,1.15209621661,100,3940.18075246,423.728813559,118,3940.18075246,50000,1,0.000836881,0.536129,3.34433e-13
nan,1356249.88409,1.00812e-09,9.15076,4229.0,793740.0,0.6,1356249.88409,9.15038e-06,9241.87,nan,4039.2828715,0.936159,4.83092e-05,1.5802631302,100,4039.2828715,434.782608696,115,4039.2828715,50000,1,0.000472212,0.378577,4.72193e-10
nan,1712925.69918,1.28257e-09,8.465,4228.86,792685.0,0.6,1712925.69918,2.07718e-06,9749.16,nan,3938.83105257,0.898898,4.7081e-05,2.01481378139,100,3938.83105257,423.728813559,118,3938.83105257,50000,1,0.000443366,0.467533,1.08795e-10
nan,1339673.74382,1.14071e-09,7.1869,4212.91,790242.0,0.6,1339673.74382,1.75955e-13,9268.01,nan,4004.97517163,0.937689,4.78927e-05,1.64893723197,100,4004.97517163,431.034482759,116,4004.97517163,50000,1,0.000367073,0.437273,8.98697e-18
nan,1579567.29719,1.24875e-09,10.2773,4225.32,786729.0,0.6,1579567.29719,9.29558e-28,10277.0,nan,3939.3145001,0.946494,4.7081e-05,1.53076946818,100,3939.3145001,423.728813559,118,3939.3145001,50000,1,0.000511221,0.504686,4.62386e-32
nan,1867427.35852,1.34148e-09,8.83033,4217.79,782056.0,0.6,1867427.35852,4.70899e-08,10881.1,nan,3838.01168036,0.948211,4.59137e-05,1.3324240135,100,3838.01168036,413.223140496,121,3838.01168036,50000,1,0.000427576,0.572149,2.28015e-12
nan,1298891.99388,1.21294e-09,7.75147,4205.03,788369.0,0.6,1298891.99388,2.43355e-07,9136.83,nan,3971.73681226,0.927857,4.74834e-05,2.14588417089,100,3971.73681226,427.35042735,117,3971.73681226,50000,1,0.000396684,0.463146,1.24538e-11
nan,1804032.75325,1.1389e-09,6.82428,4228.36,788575.0,0.6,1804032.75325,1.20573e-09,10348.0,nan,3939.55412151,0.943836,4.7081e-05,1.29772973585,100,3939.55412151,423.728813559,118,3939.55412151,50000,1,0.000340413,0.457705,6.0145e-14
nan,1148487.6704,1.05627e-09,8.53022,4227.15,796911.0,0.6,1148487.6704,2.73066e-06,8445.45,nan,4077.86186076,0.91153,4.87329e-05,1.20172561735,100,4077.86186076,438.596491228,114,4077.86186076,50000,1,0.00045605,0.369548,1.45989e-10
nan,1499291.9976,1.33668e-09,7.97303,4219.1,789543.0,0.6,1499291.9976,1.17741e-06,9452.08,nan,3938.38746087,0.957085,4.7081e-05,1.28059847683,100,3938.38746087,423.728813559,118,3938.38746087,50000,1,0.00039221,0.552382,5.79193e-11
nan,1904618.45692,1.48586e-09,16.5323,4220.49,780103.0,0.6,1904618.45692,1.96171e-10,11144.7,nan,3809.04980759,0.921919,4.55373e-05,1.95851154975,100,3809.04980759,409.836065574,122,3809.04980759,50000,1,0.000816595,0.609015,9.68967e-15
nan,1424927.56562,1.44962e-09,8.02711,4212.1,789541.0,0.6,1424927.56562,1.32842e-18,9140.51,nan,3904.1376951,0.945159,4.66853e-05,1.45155951558,100,3904.1376951,420.168067227,119,3904.1376951,50000,1,0.000396492,0.594159,6.5616e-23
nan,1602773.44911,1.02078e-09,5.2887,4245.4,799431.0,0.6,1602773.44911,1.20492e-08,9117.6,nan,4043.323509,0.892967,4.83092e-05,1.26745386571,100,4043.323509,434.782608696,115,4043.323509,50000,1,0.000286117,0.348772,6.51857e-13
nan,1447891.18109,1.15237e-09,7.69414,4224.47,788668.0,0.6,1447891.18109,1.91824e-07,9639.73,nan,3970.06649996,0.973139,4.74834e-05,1.4835422878,100,3970.06649996,427.35042735,117,3970.06649996,50000,1,0.000375428,0.484012,9.35985e-12
nan,1282323.16289,1.15038e-09,5.21601,4226.22,800568.0,0.6,1282323.16289,2.68946e-07,8152.07,nan,4077.0283193,0.916877,4.87329e-05,1.45933746672,100,4077.0283193,438.596491228,114,4077.0283193,50000,1,0.000277237,0.407208,1.42948e-11
nan,1821321.8195,1.31994e-09,6.76781,4225.62,782466.0,0.6,1821321.8195,8.50425e-10,10915.5,nan,3842.08565361,0.930557,4.59137e-05,1.19849338542,100,3842.08565361,413.223140496,121,3842.08565361,50000,1,0.000333924,0.542198,4.196e-14
