VarVanillaIw,AvgRet,MinVanillaIw,BatchSize,AvgNormIw,VarRet,Bound,eRenyi2,VarNormIw,ESSClassic,J,VarDiscRet,MaxNormIw,MinNormIw,AvgEpLen,VarJ,AvgVanillaIw,ESSRenyi,AvgDiscRet,MaxVanillaIw
,-8.267498076301205,1.0,100,0.009999998,59.21434877259294,-8.914678,1.0,3.5044917e-18,100.0,-8.267498,59.21434877259294,0.01,0.01,200.0,7.6565137,1.0,100.0,-8.267498076301205,1.0
6842.442,-8.009989164102414,0.73461777,100,0.009999996,50.395826333004116,-5.3210487,1.9160773,0.008435224,1.1833094472963046,-4.4946012,50.395826333004116,0.91925055,0.00081565086,200.0,2.941146,9.006522,52.189962422590966,-8.009989164102414,827.92505
0.053596113,-7.699236945151049,0.19669415,100,0.009999996,50.27332776636163,-8.270489,1.0152751,4.9906853e-06,95.29188172327127,-7.66963,50.27332776636163,0.010609823,0.0018980377,200.0,7.2240267,1.0363027,98.49546980683348,-7.699236945151049,1.0994987
166.86841,-7.723213456863771,0.7304193,100,0.010000003,46.389960956364064,-6.325731,2.0607543,0.0018655318,5.136432183737014,-5.503419,46.389960956364064,0.25436792,0.0024422298,200.0,10.5616045,2.9907885,48.525920843924226,-7.723213456863771,76.076065
0.045063842,-7.054678984654763,0.36163068,100,0.010000002,50.99698153463524,-7.645415,1.0153254,4.2209185e-06,95.98890420945266,-7.040232,50.99698153463524,0.010642868,0.0034998923,200.0,7.2546062,1.0332624,98.49058965263919,-7.054678984654763,1.0996875
8.194428,-7.412795437124784,0.7773894,100,0.01,50.80869200146809,-7.7296486,1.3229667,0.00025900162,28.057449954650117,-7.040116,50.80869200146809,0.05554781,0.0043704947,200.0,12.7640915,1.7787218,75.58769271414668,-7.412795437124784,9.88041
1.1640276,-9.105105720861083,0.7681186,100,0.009999999,45.035662704176055,-9.334632,1.3906099,7.832525e-05,56.324705943624956,-8.669064,45.035662704176055,0.03096198,0.0063008266,200.0,8.345684,1.2190759,71.91089524547245,-9.105105720861083,3.7745004
0.3484113,-8.748740858060744,0.14859195,100,0.009999999,50.46663453200817,-9.24457,1.1511159,3.451394e-05,74.53296830571749,-8.603547,50.46663453200817,0.014009917,0.0014789262,200.0,8.440732,1.0047287,86.8722258928405,-8.748740858060744,1.4076166
1.3975047,-7.4352015898000134,0.77025765,100,0.01,47.29298245773746,-7.7710986,1.3734812,0.000107502055,48.44326991202172,-7.093268,47.29298245773746,0.042803895,0.0067556584,200.0,10.347115,1.1401666,72.80769719817438,-7.4352015898000134,4.8803573
0.010749085,-8.12910794548389,0.80860686,100,0.01,58.60073829249653,-8.771785,1.0038488,1.1027806e-06,98.92001316328778,-8.126729,58.60073829249653,0.0106032565,0.008190233,200.0,7.7098384,0.98728186,99.61659652763709,-8.12910794548389,1.0468403
0.3381555,-7.006648397569387,0.09386711,100,0.009999996,49.12505992707756,-7.3317795,1.1376442,3.2395277e-05,75.7166793921271,-6.7030463,49.12505992707756,0.0135315955,0.00091874716,200.0,7.8013606,1.021686,87.90094696241354,-7.006648397569387,1.3825041
0.10070247,-7.770264964676726,0.037424386,100,0.009999998,50.66029934823123,-8.082398,1.0834172,7.131558e-06,93.40537040007914,-7.4593196,50.66029934823123,0.010728981,0.0003149393,200.0,7.0400233,1.1883048,92.30054876775375,-7.770264964676726,1.27493
159.62685,-8.036538271125941,0.7288092,100,0.01,50.038419499601616,-5.26602,2.127622,0.0010468953,8.79951105084042,-4.398238,50.038419499601616,0.13742585,0.0018664337,200.0,14.631618,3.9048223,47.0008324842084,-8.036538271125941,53.662357
2.1578777,-8.321214392572685,0.8053622,100,0.01,59.06834064212414,-8.8166485,1.189724,9.144297e-05,52.485575684916675,-8.111611,59.06834064212414,0.029029297,0.0052426755,200.0,10.722239,1.5361664,84.05311034086938,-8.321214392572685,4.459383
0.54862416,-7.882562014818787,0.77497923,100,0.009999999,49.11957855316326,-8.214898,1.3390006,4.464706e-05,69.34784558216816,-7.532828,49.11957855316326,0.024690233,0.006991157,200.0,7.9063306,1.1085136,74.68256645469857,-7.882562014818787,2.7369459
0.14835788,-7.857351501364772,0.78164613,100,0.010000002,56.95290964575394,-8.207992,1.2968833,1.42418385e-05,87.64285032195123,-7.4851885,56.95290964575394,0.016021267,0.007658397,200.0,7.861092,1.0206393,77.10793758938054,-7.857351501364772,1.6351936
10.595271,-8.874600328720254,0.002000803,100,0.010000002,54.90629533536411,-8.22945,9.293305,0.0012401447,7.531577189376198,-6.329651,54.90629533536411,0.34061816,2.1646338e-05,200.0,24.065945,0.92431474,10.760434068153918,-8.874600328720254,31.483837
0.0745778,-7.767629060370612,0.18793386,100,0.009999999,46.93711111089823,-8.177665,1.0400894,8.296231e-06,92.41011477831611,-7.590033,46.93711111089823,0.012386701,0.001982169,200.0,7.1700263,0.9481223,96.1455842140118,-7.767629060370612,1.1744108
0.48491776,-8.248154368486347,0.121666566,100,0.01,51.80070017283137,-8.671928,1.2583545,3.943315e-05,71.92237463871321,-7.992911,51.80070017283137,0.014384981,0.0010971548,200.0,8.188347,1.108928,79.46885909538442,-8.248154368486347,1.5951908
0.1485737,-8.742808739752695,0.05125366,100,0.009999997,49.72105489840644,-9.079501,1.1102103,1.0286474e-05,90.75764037713185,-8.4546385,49.72105489840644,0.011063724,0.0004264687,200.0,7.2317953,1.2018154,90.07302494470434,-8.742808739752695,1.3296553
11.408553,-9.115120167176281,0.7606177,100,0.01,49.45631074603585,-9.421638,1.4597336,0.0005451549,15.632245320574638,-8.707044,49.45631074603585,0.12381073,0.005257885,200.0,9.648275,1.446623,68.50565036737453,-9.115120167176281,17.910744
0.2183189,-6.783429367473347,0.052449696,100,0.009999999,42.85078388122541,-7.1300154,1.1056458,1.7476617e-05,85.25016131282942,-6.5511217,42.85078388122541,0.011815375,0.00046927348,200.0,6.894605,1.1176786,90.44488043930514,-6.783429367473347,1.3205793
0.072470345,-7.514162362615223,0.056418236,100,0.009999998,45.274292941679164,-7.976552,1.0439212,5.8123783e-06,94.55887298298737,-7.398361,45.274292941679164,0.010606045,0.0005052618,200.0,6.8943715,1.1166139,95.79266798415813,-7.514162362615223,1.1842858
153.10965,-8.52717830725865,0.71679604,100,0.009999999,51.96816753726552,-4.9209986,3.0930748,0.0040093823,2.457431779239361,-3.8547084,51.96816753726552,0.6368649,0.0036680317,200.0,17.521416,1.9541708,32.33028830915443,-8.52717830725865,124.45428
5.675199,-7.5877855459640555,0.7467103,100,0.01,45.007297743569325,-7.445192,1.6431144,0.00022732794,30.764056423667217,-6.7219443,45.007297743569325,0.05267197,0.0047259373,200.0,9.751561,1.5800258,60.86003330227433,-7.5877855459640555,8.322307
0.2789732,-8.69932925398073,0.070157945,100,0.009999998,54.66097815968533,-9.073581,1.1522845,2.090327e-05,82.85403290541794,-8.406114,54.66097815968533,0.012203224,0.00060729915,200.0,8.131205,1.1552452,86.78412296712736,-8.69932925398073,1.4097716
0.15137106,-7.846285397398976,0.031805128,100,0.009999999,51.164588814132166,-8.175715,1.0806434,1.1793273e-05,89.54530515030062,-7.5503445,51.164588814132166,0.011201256,0.00028073264,200.0,7.6105623,1.132933,92.53746293198945,-7.846285397398976,1.2690274
212.4707,-8.753028137484263,0.7232631,100,0.009999996,52.76611055406641,-4.963215,2.4332247,0.0015657451,6.0602830262390475,-4.010243,52.76611055406641,0.20287849,0.0019633935,200.0,13.474137,3.6837397,41.097725541962696,-8.753028137484263,74.73515
4.290873,-7.153214175281206,0.75965935,100,0.01,51.141159037032104,-7.209034,1.4697577,0.00016239914,38.34720219964471,-6.4798794,51.141159037032104,0.04018376,0.004673454,200.0,11.274031,1.6254773,68.03842675867357,-7.153214175281206,6.5317793
0.010811242,-7.4801194011101995,0.7922882,100,0.009999999,44.61295266725492,-8.039035,1.0037645,1.096536e-06,98.92610306452733,-7.47623,44.61295266725492,0.010537186,0.007979155,200.0,6.641482,0.9929475,99.62496082331663,-7.4801194011101995,1.0462873
0.22287638,-7.722455272015577,0.058024637,100,0.010000002,50.813447420896054,-8.089558,1.1533707,1.49192965e-05,87.13066250601655,-7.4457064,50.813447420896054,0.011550626,0.00047473863,200.0,7.6276875,1.2222439,86.70239039603935,-7.722455272015577,1.4117682
7.5906687,-6.976194616266371,0.7506902,100,0.010000002,48.80440483552886,-7.0708838,1.5808731,0.00036440586,21.703185881696157,-6.332147,48.80440483552886,0.08517935,0.0052013188,200.0,10.702037,1.443269,63.25618292289798,-6.976194616266371,12.293673
0.26884055,-7.0537223638446,0.03894394,100,0.009999997,45.02534990108476,-7.2454667,1.153692,1.9344485e-05,83.92712275837759,-6.63931,45.02534990108476,0.011980529,0.00033034754,200.0,7.1552176,1.1788778,86.67824634966165,-7.0537223638446,1.4123579
5.8981605,-7.60545798925378,0.7974368,100,0.01,46.25376723285254,-8.085403,1.2197182,0.0002975421,25.344263114793666,-7.453698,46.25376723285254,0.077932894,0.005663856,200.0,8.669827,1.4079398,81.98614937169032,-7.60545798925378,10.972482
0.18330042,-8.76858871514982,0.09158073,100,0.009999999,63.818091819700584,-9.327164,1.0734903,1.6080834e-05,86.26639071475344,-8.631046,63.818091819700584,0.011741374,0.0008577815,200.0,8.669423,1.0676464,93.15408209735628,-8.76858871514982,1.2535635
20.28758,-7.960305940702269,0.72868407,100,0.010000002,40.93642155332596,-6.9606366,2.1331317,0.0006573089,13.320263178905124,-6.174722,40.93642155332596,0.12119344,0.0041477154,200.0,16.821884,1.7568325,46.879429905187244,-7.960305940702269,21.291656
0.17095184,-8.241475460716009,0.06792999,100,0.009999996,53.74090659956967,-8.653608,1.1123638,1.2236362e-05,89.19496932198304,-8.003347,53.74090659956967,0.011285263,0.00057471276,200.0,7.69831,1.1819816,89.89864523087317,-8.241475460716009,1.3338974
0.11007928,-8.841005334041022,0.029139303,100,0.010000002,50.63381442495105,-9.185063,1.0700437,8.343487e-06,92.37015762044149,-8.566004,50.63381442495105,0.010847506,0.00025368817,200.0,7.371326,1.1486268,93.45412863404988,-8.841005334041022,1.2459737
142.2397,-8.079487035905668,0.7645536,100,0.009999997,51.839511450605755,-8.205426,1.4215577,0.0014005699,6.726920321865592,-7.483448,51.839511450605755,0.19242135,0.0023991088,200.0,23.020563,3.1868234,70.34537006211379,-8.079487035905668,61.321285
0.077346675,-7.227586866058883,0.057608783,100,0.01,50.772890158634745,-7.678904,1.0598227,5.8192068e-06,94.55280052708193,-7.0619626,50.772890158634745,0.010606403,0.00049968896,200.0,7.2367706,1.1528928,94.35540682645859,-7.227586866058883,1.2228047
0.003727578,-7.9432754673763535,0.5953339,100,0.01,53.52920836676634,-8.557836,1.0015728,3.5788395e-07,99.64692926891303,-7.9420238,53.52920836676634,0.010085034,0.0058333534,200.0,7.3195553,1.0205688,99.84296225976284,-7.9432754673763535,1.0292472
0.06246392,-8.086565923730886,0.03066836,100,0.009999997,51.745523674905655,-8.535949,1.0390464,5.0277918e-06,95.25852614180614,-7.919261,51.745523674905655,0.010511833,0.00027514683,200.0,7.343204,1.114618,96.24209212481699,-8.086565923730886,1.1716678
,-7.5712703230254865,1.0,100,0.009999998,48.073983418115425,-8.154402,1.0,3.5044917e-18,100.0,-7.57127,48.073983418115425,0.01,0.01,200.0,6.8987856,1.0,100.0,-7.5712703230254865,1.0
0.012372106,-7.573898531333767,0.023324184,100,0.01,52.663912646558444,-8.033185,1.0262166,9.784172e-07,99.04067822449656,-7.4149013,52.663912646558444,0.010098915,0.00020741812,200.0,7.107264,1.1245008,97.44531266607802,-7.573898531333767,1.1356237
,-7.506800951245841,1.0,100,0.009999998,41.648125524101275,-8.049562,1.0,3.5044917e-18,100.0,-7.506801,41.648125524101275,0.01,0.01,200.0,6.421187,1.0,100.0,-7.506800951245841,1.0
,-10.091645751133393,1.0,100,0.009999998,51.74764824896345,-10.696648,1.0,3.5044917e-18,100.0,-10.091645,51.74764824896345,0.01,0.01,200.0,7.157525,1.0,100.0,-10.091645751133393,1.0
,-8.267949143473405,1.0,100,0.009999998,59.59797841378229,-8.917222,1.0,3.5044917e-18,100.0,-8.267949,59.59797841378229,0.01,0.01,200.0,7.681276,1.0,100.0,-8.267949143473405,1.0
0.011783693,-8.243683226649974,0.021980025,100,0.01,60.16007555246253,-8.777845,1.0175084,9.798144e-07,99.03930273741348,-8.119832,60.16007555246253,0.010098985,0.00020042843,200.0,7.689687,1.096652,98.27928813368295,-8.243683226649974,1.1075073
,-7.727972546475696,1.0,100,0.009999998,51.186877645867355,-8.329687,1.0,3.5044917e-18,100.0,-7.7279725,51.186877645867355,0.01,0.01,200.0,7.118638,1.0,100.0,-7.727972546475696,1.0
,-8.419470561136917,1.0,100,0.009999998,51.71179242464342,-9.024262,1.0,3.5044917e-18,100.0,-8.41947,51.71179242464342,0.01,0.01,200.0,7.1550455,1.0,100.0,-8.419470561136917,1.0
,-7.771625884701431,1.0,100,0.009999998,45.666812674540274,-8.339971,1.0,3.5044917e-18,100.0,-7.771626,45.666812674540274,0.01,0.01,200.0,6.723849,1.0,100.0,-7.771625884701431,1.0
,-7.677544811863946,1.0,100,0.009999998,51.5877061961894,-8.2816105,1.0,3.5044917e-18,100.0,-7.6775446,51.5877061961894,0.01,0.01,200.0,7.146456,1.0,100.0,-7.677544811863946,1.0
,-8.686933479225393,1.0,100,0.009999998,52.66390625241354,-9.297268,1.0,3.5044917e-18,100.0,-8.6869335,52.66390625241354,0.01,0.01,200.0,7.220614,1.0,100.0,-8.686933479225393,1.0
,-7.979117137427341,1.0,100,0.009999998,53.890925218436415,-8.59652,1.0,3.5044917e-18,100.0,-7.979117,53.890925218436415,0.01,0.01,200.0,7.3042464,1.0,100.0,-7.979117137427341,1.0
,-8.956330103869554,1.0,100,0.009999998,54.472270612792464,-9.577055,1.0,3.5044917e-18,100.0,-8.95633,54.472270612792464,0.01,0.01,200.0,7.3435373,1.0,100.0,-8.956330103869554,1.0
,-8.680932798486458,1.0,100,0.009999998,51.16576531104184,-9.282523,1.0,3.5044917e-18,100.0,-8.680932,51.16576531104184,0.01,0.01,200.0,7.11717,1.0,100.0,-8.680932798486458,1.0
,-7.948518753174344,1.0,100,0.009999998,55.175277368092644,-8.573236,1.0,3.5044917e-18,100.0,-7.9485188,55.175277368092644,0.01,0.01,200.0,7.3907733,1.0,100.0,-7.948518753174344,1.0
,-8.364198529061051,1.0,100,0.009999998,53.63525077652562,-8.980135,1.0,3.5044917e-18,100.0,-8.364198,53.63525077652562,0.01,0.01,200.0,7.2868986,1.0,100.0,-8.364198529061051,1.0
,-5.9472752862044524,1.0,100,0.009999998,37.82076034055135,-6.4644966,1.0,3.5044917e-18,100.0,-5.947275,37.82076034055135,0.01,0.01,200.0,6.1190324,1.0,100.0,-5.9472752862044524,1.0
,-7.980597941750626,1.0,100,0.009999998,50.30255903428193,-8.577092,1.0,3.5044917e-18,100.0,-7.9805975,50.30255903428193,0.01,0.01,200.0,7.0568786,1.0,100.0,-7.980597941750626,1.0
0.01177441,-6.943189952282738,0.013569216,100,0.009999998,51.5902759246487,-7.4079747,1.0150466,9.950088e-07,99.0245839326046,-6.7993655,51.5902759246487,0.010099748,0.00012473794,200.0,7.0680065,1.0878178,98.51764474866668,-6.943189952282738,1.0986686
,-8.778733763467521,1.0,100,0.009999998,53.45214174760894,-9.393619,1.0,3.5044917e-18,100.0,-8.778733,53.45214174760894,0.01,0.01,200.0,7.27445,1.0,100.0,-8.778733763467521,1.0
,-9.878208196205005,1.0,100,0.009999998,52.28386587514573,-10.486336,1.0,3.5044917e-18,100.0,-9.878207,52.28386587514573,0.01,0.01,200.0,7.1945133,1.0,100.0,-9.878208196205005,1.0
,-8.461636852049772,1.0,100,0.009999998,50.80437295708848,-9.061099,1.0,3.5044917e-18,100.0,-8.461637,50.80437295708848,0.01,0.01,200.0,7.0919905,1.0,100.0,-8.461636852049772,1.0
,-7.671007414965365,1.0,100,0.009999998,52.85422828670148,-8.282444,1.0,3.5044917e-18,100.0,-7.671007,52.85422828670148,0.01,0.01,200.0,7.2336497,1.0,100.0,-7.671007414965365,1.0
,-7.651391818117851,1.0,100,0.009999998,53.20016517601065,-8.264826,1.0,3.5044917e-18,100.0,-7.6513915,53.20016517601065,0.01,0.01,200.0,7.2572837,1.0,100.0,-7.651391818117851,1.0
,-7.801956778442262,1.0,100,0.009999998,43.727513735733446,-8.358102,1.0,3.5044917e-18,100.0,-7.801956,43.727513735733446,0.01,0.01,200.0,6.579532,1.0,100.0,-7.801956778442262,1.0
,-8.2598163986746,1.0,100,0.009999998,52.087516839187906,-8.866802,1.0,3.5044917e-18,100.0,-8.259816,52.087516839187906,0.01,0.01,200.0,7.180991,1.0,100.0,-8.2598163986746,1.0
,-8.3098862741558,1.0,100,0.009999998,52.23330751514647,-8.917721,1.0,3.5044917e-18,100.0,-8.309886,52.23330751514647,0.01,0.01,200.0,7.191034,1.0,100.0,-8.3098862741558,1.0
,-8.759046048540052,1.0,100,0.009999998,52.3414446909945,-9.367509,1.0,3.5044917e-18,100.0,-8.759046,52.3414446909945,0.01,0.01,200.0,7.198474,1.0,100.0,-8.759046048540052,1.0
,-6.635630039651942,1.0,100,0.009999998,37.81497953570779,-7.152812,1.0,3.5044917e-18,100.0,-6.63563,37.81497953570779,0.01,0.01,200.0,6.1185646,1.0,100.0,-6.635630039651942,1.0
,-7.94291332686167,1.0,100,0.009999998,57.02369011603008,-8.578009,1.0,3.5044917e-18,100.0,-7.9429126,57.02369011603008,0.01,0.01,200.0,7.513551,1.0,100.0,-7.94291332686167,1.0
