ev_tdlam_before,Avg_iw,EpThisIter,Var_J,Step_size,TimeElapsed,meankl,surrgain,Var_iw,Our_bound,EpisodesSoFar,DiscEpRewMean,entropy,Max_iw,J_hat,Var_ret,optimgain,Avg_ret,Ess,EpLenMean,Reny_4,Max_ret,TimestepsSoFar,EpRewMean,entloss
-0.0182344913483,1.0,100,2.6395349502563477,1.0,68.26153540611267,0.00877036,0.0185126,0.3880089819431305,7.53651973589,100,0.851687475827,2.83912,61.8408203125,8.023919105529785,14.684322357177734,0.0185126,0.8516876101493835,2.5125060081481934,500.0,1.2038,15.164772033691406,50000,1.40311219424,
0.5569190979,1.0,100,0.5222644209861755,1.0,131.85414934158325,0.00962824,0.0239884,0.2802504301071167,13.8800010259,200,5.36907864545,2.83181,44.63602066040039,14.09680461883545,20.016010284423828,0.0239884,5.36907958984375,3.445300579071045,500.0,1.13252,19.09518814086914,100000,7.40102650317,
0.69841131568,1.0000001192092896,100,0.7101109027862549,1.0,194.591801404953,0.0095795,0.0217597,0.1135747954249382,14.4814458336,300,11.4008151661,2.8105,18.910236358642578,14.73425006866455,27.719377517700195,0.0217597,11.400816917419434,8.092267990112305,500.0,1.25215,22.940135955810547,150000,17.6986474816,
0.765622630715,1.0000001192092896,100,0.9125670194625854,1.0,257.88202476501465,0.00849134,0.0134712,0.2967211604118347,21.0071484755,400,16.6946363574,2.79561,54.06772994995117,21.293733596801758,17.154024124145508,0.0134712,16.694637298583984,3.260291337966919,500.0,1.3913,25.42919921875,200000,24.7308685368,
0.756219699979,1.0000001192092896,100,0.6012910604476929,1.0,322.4143853187561,0.0077944,0.00761148,0.4028262197971344,22.2098073391,500,19.4692046394,2.77143,62.10676956176758,22.44243621826172,9.976759910583496,0.00761148,19.469205856323242,2.4223268032073975,500.0,1.48602,26.9677677154541,250000,26.028772055,
0.696877598763,1.0,100,0.10952746868133545,1.0,393.1198077201843,0.00745603,0.00479905,0.1253923773765564,22.1873000508,600,20.9376472841,2.74409,24.83738136291504,22.286584854125977,8.914247512817383,0.00479905,20.937646865844727,7.385940074920654,500.0,1.58205,26.769426345825195,300000,25.9829493549,
0.688243508339,0.9999999403953552,100,6.662458419799805,1.0,461.5348861217499,0.00636461,0.00347335,0.3338460922241211,17.7355107462,700,22.5598608725,2.72537,56.11669921875,18.509862899780273,6.236589431762695,0.00347335,22.559864044189453,2.908277750015259,500.0,1.84733,27.625202178955078,350000,26.9668020581,
0.673600792885,1.0000001192092896,100,0.15990017354488373,1.0,526.7960209846497,0.00707858,0.00391786,0.14326325058937073,22.7629395861,800,22.683078427,2.69142,29.432170867919922,22.882902145385742,4.390852928161621,0.00391786,22.68307876586914,6.524722099304199,500.0,1.74354,27.233516693115234,400000,26.3792111756,
0.698304206133,1.0000001192092896,100,0.11187943816184998,1.0,592.7729978561401,0.00716263,0.0034778,0.14266738295555115,23.6756615471,900,23.5961660441,2.63281,30.236183166503906,23.7760066986084,3.1842193603515625,0.0034778,23.59616470336914,6.55018949508667,500.0,2.09748,27.215389251708984,450000,27.2510661081,
0.702387571335,0.9999999403953552,100,0.01583227328956127,1.0,660.4991309642792,0.00755109,0.002653,0.2494690865278244,24.3728527537,1000,24.4796315351,2.61812,44.04667282104492,24.410600662231445,1.563132882118225,0.002653,24.479633331298828,3.854022741317749,500.0,1.45007,28.572031021118164,500000,27.6480878687,
