MinVanillaIw,Bound,VanillaAvgRet,VarVanillaIw,VarRet,VarJ,AvgEpLen,eRenyi2,AvgDiscRet,AvgVanillaIw,ESSClassic,MaxVanillaIw,J,VarDiscRet,AvgNormIw,VarNormIw,ESSRenyi,MinNormIw,MaxNormIw,BatchSize,AvgRet
1.4446952e-20,17.47414,-5.355872002605912,3183454500.0,176.90536108529227,0.0011963175,500.0,1.0000107,-5.355872002605912,5642.2285,1.0000066463428885,564221.0,22.094406,176.90536108529227,0.010000002,0.0099999355,99.99892712790471,2.5605044e-26,0.99999666,100,-5.355872002605912
3.008394e-07,43.29312,-0.667183673254722,748066800.0,283.317488961516,0.02954193,500.0,1.0000138,-0.667183673254722,2735.376,1.0002132131959658,273508.44,47.271893,283.317488961516,0.01,0.009997849,99.99861719136307,1.09981e-12,0.9998934,100,-0.667183673254722
9.026115e-09,75.01459,10.625919233345206,66434936.0,513.4452173819499,0.08485301,500.0,1.0000007,10.625919233345206,815.2073,1.0003180547986015,81507.766,81.9089,513.4452173819499,0.010000002,0.00999679,99.99992847447743,1.1072172e-13,0.99984103,100,10.625919233345206
0.014457765,50.281982,13.656506570789691,9419.6875,730.8182607097826,26.101315,500.0,3.6511285,13.656506570789691,10.344508,1.1344697944117497,971.16943,64.40566,730.8182607097826,0.010000002,0.008802718,27.388792030896287,1.39762715e-05,0.93882614,100,13.656506570789691
0.05193951,48.786064,27.32638113878412,8889.124,790.5157940752814,20.270706,500.0,2.7219026,27.32638113878412,10.292985,1.1895735542313786,943.64813,61.481888,790.5157940752814,0.01,0.008390278,36.73900736715243,5.0461076e-05,0.9167877,100,27.32638113878412
2.622925e-16,79.52588,34.839160192796506,75233864.0,712.9771794941569,0.02925519,500.0,1.0000043,34.839160192796506,867.43164,1.0001304264917876,86737.51,87.234314,712.9771794941569,0.01,0.009998685,99.99957084839933,3.0237828e-21,0.9999348,100,34.839160192796506
0.00013658045,71.540115,35.82605316710435,181574990.0,891.7459943550504,0.09468568,500.0,1.0000007,35.82605316710435,1347.851,1.0005193155917367,134750.11,78.41748,891.7459943550504,0.01,0.009994757,99.99992847447743,1.0133201e-09,0.9997404,100,35.82605316710435
2.3324775e-12,83.36053,43.506616356794396,1100644100.0,718.5218974031742,0.0069596586,500.0,1.0000006,43.506616356794396,3317.669,1.0000442720096712,331759.56,91.02112,718.5218974031742,0.010000003,0.009999556,99.99994039539075,7.030471e-18,0.9999779,100,43.506616356794396
0.0005766628,77.93989,53.66826944082537,76559384.0,592.9881333785955,0.12646636,500.0,1.0000043,53.66826944082537,875.3922,1.0009280869601824,87498.625,85.646286,592.9881333785955,0.01,0.009990634,99.99957084839933,6.587479e-09,0.9995363,100,53.66826944082537
0.052595302,75.97201,52.33042232268907,10744.863,757.0018050979907,17.979614,500.0,2.466367,52.33042232268907,11.150237,1.155275568222326,1037.3278,88.850494,757.0018050979907,0.01,0.008642368,40.54546616318145,4.7169673e-05,0.930319,100,52.33042232268907
0.0008129329,72.5135,58.220558696224046,1087.7881,546.453921579197,34.022785,500.0,4.4571877,58.220558696224046,4.0952864,1.5334786811153163,330.41382,89.08252,546.453921579197,0.010000003,0.0064859823,22.43567195155872,1.9850454e-06,0.80681497,100,58.220558696224046
0.014359242,77.26487,71.37714048322201,1218.6542,325.5298264547129,20.501791,500.0,2.6407917,71.37714048322201,4.1122203,1.3822677115376396,349.6755,90.33752,325.5298264547129,0.010000002,0.0072065545,37.86743260351871,3.4918463e-05,0.8503326,100,71.37714048322201
0.009810857,76.63654,73.85171927402146,533.9854,281.1984395344306,23.67646,500.0,2.9719796,73.85171927402146,3.1968644,1.8965663202937117,231.54796,90.5132,281.1984395344306,0.010000003,0.005224935,33.647606259445155,3.0689e-05,0.7242971,100,73.85171927402146
0.0019283317,78.014854,80.35780826884148,190.38818,136.20388693938295,30.508629,500.0,3.4734428,80.35780826884148,2.2518008,2.6197257468695865,138.21126,93.439606,136.20388693938295,0.010000002,0.0037547413,28.789879656180126,8.563509e-06,0.61378103,100,80.35780826884148
0.095747985,79.79359,84.70288434673213,154.06367,89.65768584501224,13.833117,500.0,1.8843986,84.70288434673213,2.0909016,2.7864955576393835,124.75361,91.068375,89.65768584501224,0.01,0.0035239768,53.06732932337543,0.00045792677,0.5966498,100,84.70288434673213
0.0004981879,81.667274,85.60104860162178,213.93098,69.59410124505989,20.444004,500.0,2.4075522,85.60104860162178,2.3072085,2.451794660540098,146.89618,94.4116,69.59410124505989,0.010000002,0.004018834,41.53596264450625,2.1592668e-06,0.6366836,100,85.60104860162178
0.048912145,82.84419,88.77630858211654,127.41316,36.12238131010769,16.580652,500.0,2.0571983,88.77630858211654,1.9896483,3.042866821293631,113.46765,94.61566,36.12238131010769,0.01,0.0032185602,48.6098013389326,0.00024583313,0.57028997,100,88.77630858211654
0.08800646,83.09614,90.58532511563998,0.2084954,18.90343427505456,3.5494516,500.0,1.1495702,90.58532511563998,0.9510608,81.41999898169043,2.615458,91.84517,18.90343427505456,0.009999999,2.3050474e-05,86.98903092656928,0.0009253505,0.02750043,100,90.58532511563998
0.087930575,84.57455,90.03825659614871,638.37665,25.146862643250977,11.794464,500.0,1.7092965,90.03825659614871,3.4201424,1.8172368783364135,253.42467,95.446075,25.146862643250977,0.01,0.005457434,58.503601951038796,0.00025709622,0.7409769,100,90.03825659614871
0.31589836,83.29598,91.10193903899369,0.21027826,16.57892007989537,3.850928,500.0,1.1283487,91.10193903899369,1.0077662,82.98899169883714,2.51821,92.13648,16.57892007989537,0.01,2.0704978e-05,88.62508484962137,0.0031346395,0.024988037,100,91.10193903899369
1.03256896e-10,89.9324,89.39558325529177,13952274.0,47.514064030343064,0.053895768,500.0,1.000001,89.39558325529177,373.75864,1.0012258048686686,37352.973,98.19727,47.514064030343064,0.01,0.009987634,99.99990463265931,2.7626625e-15,0.99938756,100,89.39558325529177
4.7373813e-08,86.92498,89.56089076823609,119.17815,25.65603748956628,11.13413,500.0,1.0000043,89.56089076823609,1.512965,1.90318376336623,108.66493,95.149284,25.65603748956628,0.010000002,0.005206418,99.99957084839933,3.1311903e-10,0.71822506,100,89.56089076823609
0.06061701,84.95834,91.73104488727991,190.65587,15.583127115442213,16.467958,500.0,1.9499154,91.73104488727991,2.2341087,2.576249366966237,138.76703,96.62175,15.583127115442213,0.009999999,0.0038198086,51.28427599162589,0.00027132526,0.6211293,100,91.73104488727991
0.14031006,85.363655,91.67654398174605,269.76547,16.575727474566925,11.793963,500.0,1.6757203,91.67654398174605,2.4096353,2.1278466937429243,164.94385,96.07852,16.575727474566925,0.01,0.004646048,59.67582893628288,0.00058228755,0.68451786,100,91.67654398174605
1.0755016e-06,89.23894,91.35778954506011,1546033.2,16.51913979061748,0.26866883,500.0,1.0000018,91.35778954506011,124.68712,1.0055414252725416,12434.301,97.47396,16.51913979061748,0.01,0.009944335,99.99982118638542,8.625603e-11,0.9972402,100,91.35778954506011
0.23641668,84.007095,91.83935387891171,0.43378776,12.876203568523447,4.336392,500.0,1.1668569,91.83935387891171,1.0357488,71.41242476383623,3.8518624,93.08435,12.876203568523447,0.01,4.0436018e-05,85.70031277121014,0.0022825678,0.037189156,100,91.83935387891171
0.10834473,84.51057,91.89940645995559,0.345989,18.45661630028718,3.5539346,500.0,1.1663071,91.89940645995559,1.03193,75.66241907796231,2.9530478,93.46711,18.45661630028718,0.01,3.2490912e-05,85.74071161063618,0.0010499234,0.028616747,100,91.89940645995559
0.088964894,86.65214,93.10718650143016,218.58102,14.852898092870868,18.036942,500.0,2.010915,93.10718650143016,2.376319,2.543163168237823,148.47891,98.78269,14.852898092870868,0.01,0.0038708195,49.72860511887701,0.0003743811,0.6248274,100,93.10718650143016
0.26290032,84.96592,92.90867217586155,0.40497985,11.534847911445294,3.8787315,500.0,1.1337117,92.90867217586155,1.0109657,71.82464316847849,5.54472,93.865166,11.534847911445294,0.010000002,3.9624207e-05,88.2058466732203,0.002600487,0.054845776,100,92.90867217586155
0.10307835,85.673256,93.36223096201653,86.54347,9.53817988072536,14.241526,500.0,1.7613055,93.36223096201653,1.8070319,3.6712839809561744,93.63327,96.85643,9.53817988072536,0.01,0.0026503464,56.77606909176583,0.0005704291,0.5181606,100,93.36223096201653
0.19482231,85.80718,93.32317416877088,237.16858,11.87600011136145,8.536378,500.0,1.3974403,93.32317416877088,2.5760996,2.7487064921772664,154.85683,95.81922,11.87600011136145,0.009999999,0.0035738135,71.55940685065974,0.00075626856,0.60112906,100,93.32317416877088
0.5083472,85.106544,93.3033470158965,0.13159527,8.733938466115106,3.0817442,500.0,1.0666027,93.3033470158965,0.98868996,88.239668646544,3.2988646,93.819336,8.733938466115106,0.010000002,1.34623215e-05,93.75562180015629,0.0051416242,0.033366017,100,93.3033470158965
0.0724942,86.78161,93.4445390496783,280.8788,9.644848934105436,12.482772,500.0,1.7022424,93.4445390496783,2.4708173,2.1483027409878446,168.30305,97.7583,9.644848934105436,0.01,0.004600846,58.7460408122333,0.0002934017,0.6811635,100,93.4445390496783
0.1606455,85.55667,93.75065653112499,0.23877826,8.375064611662898,3.1467166,500.0,1.1327066,93.75065653112499,1.0009129,80.90880735445975,3.5028777,94.56174,8.375064611662898,0.009999998,2.3834293e-05,88.2841119480959,0.0016049899,0.03499683,100,93.75065653112499
0.35681164,85.49814,93.71603351203997,0.0643703,8.628078916680604,2.813147,500.0,1.0500968,93.71603351203997,0.9956033,93.95929125389011,1.736959,94.16543,8.628078916680604,0.01,6.4940077e-06,95.22932051289328,0.0035838736,0.017446296,100,93.71603351203997
