ESSClassic,BatchSize,Bound,IterType,ESSRenyi,VarVanillaIw,AvgDiscRet,MinVanillaIw,delta,AvgEpLen,VarDiscRet,AvgNormIw,SamplesThisIter,renyi2,VarRet,VarJ,MinNormIw,MaxVanillaIw,EpsThisIter,MaxNormIw,J,VarNormIw,VanillaAvgRet,AvgVanillaIw,AvgRet
2.96603216925,100,nan,1,nan,inf,-5.78932152574,,0.4,500.0,55.3137930336,5.52486e-05,50000,nan,55.3137930336,nan,,1.03199e+21,100,0.296493,nan,1.4735e-05,-5.78932152574,1.92301e+17,-5.78932152574
1.25690150348,100,-0.320391,1,nan,18.3613,-1.76832445921,,0.4,500.0,13.0343117339,5.52486e-05,50000,nan,13.0343117339,37.5478,,39.1095,100,0.00105111,403.905,1.32628e-08,-1.76832445921,2.05568,-1.76832445921
0.6429401667,100,-0.231173,1,nan,16.5717,-2.47341038145,,0.4,500.0,27.176997282,5.52486e-05,50000,nan,27.176997282,55.0498,,30.659,100,0.00091824,597.604,1.48649e-08,-2.47341038145,1.84469,-2.47341038145
0.774373131252,100,-0.262269,1,nan,26.773,-2.68905506415,3.56933e-35,0.4,500.0,19.7358721898,5.52486e-05,50000,nan,19.7358721898,52.3596,8.93476e-40,52.5787,100,0.00131615,492.091,1.6776e-08,-2.68905506415,2.20712,-2.68905506415
2.20951341953,100,0.325206,1,nan,17161.1,-2.76779124888,,0.4,500.0,12.2739193064,5.52486e-05,50000,nan,12.2739193064,76.1972,,8672.29,100,0.0437053,739.979,4.3586e-07,-2.76779124888,10.9628,-2.76779124888
0.530839654103,100,0.025476,1,nan,254.651,-2.65745339021,1.47733e-14,0.4,500.0,15.1349529557,5.52486e-05,50000,nan,15.1349529557,40.8991,1.79311e-19,171.691,100,0.00208391,600.153,3.75152e-08,-2.65745339021,4.55188,-2.65745339021
0.785851653951,100,1.7587,1,nan,893.214,-1.95202500937,1.30544e-19,0.4,500.0,12.1547729372,5.52486e-05,50000,nan,12.1547729372,34.7088,1.01718e-24,440.949,100,0.00343579,749.988,5.42292e-08,-1.95202500937,7.0906,-1.95202500937
0.583272368807,100,-0.136434,1,nan,32.8798,-1.72647648718,3.91489e-17,0.4,500.0,13.2093617942,5.52486e-05,50000,nan,13.2093617942,71.4244,9.52392e-22,94.1709,100,0.00229094,563.805,1.9459e-08,-1.72647648718,2.27104,-1.72647648718
0.796695042189,100,-2.26454,1,nan,7.99986,-3.23567325961,1.2209e-12,0.4,500.0,12.6166641096,5.52486e-05,50000,nan,12.6166641096,47.6617,4.46922e-17,24.9793,100,0.000914389,70.9584,1.07197e-08,-3.23567325961,1.50928,-3.23567325961
0.530531200281,100,0.952799,1,nan,231.918,-2.59524399571,2.95364e-18,0.4,500.0,24.5455374902,5.52486e-05,50000,nan,24.5455374902,58.6206,3.66078e-23,170.983,100,0.00211919,914.308,3.5626e-08,-2.59524399571,4.45764,-2.59524399571
0.789985442683,100,1.8672,1,nan,7289.99,-2.65966050804,,0.4,500.0,17.8795798886,5.52486e-05,50000,nan,17.8795798886,46.1592,,3178.84,100,0.0133857,1027.27,1.29262e-07,-2.65966050804,13.1204,-2.65966050804
0.56835579838,100,-1.53762,1,nan,37.6569,-4.02022642868,1.82752e-25,0.4,500.0,21.1906356505,5.52486e-05,50000,nan,21.1906356505,67.1361,4.15436e-30,58.0228,100,0.00131899,377.406,1.94595e-08,-4.02022642868,2.4304,-4.02022642868
0.580297895453,100,0.767016,1,nan,45.9531,-1.8476077654,,0.4,500.0,24.9154575335,5.52486e-05,50000,nan,24.9154575335,67.4064,,166.108,100,0.00382085,814.04,2.43138e-08,-1.8476077654,2.40189,-1.8476077654
0.68524630316,100,-0.63194,1,nan,35.237,-2.5585381828,9.6003e-17,0.4,500.0,15.1994833362,5.52486e-05,50000,nan,15.1994833362,41.9232,2.13956e-21,49.9262,100,0.00111268,417.978,1.75017e-08,-2.5585381828,2.47903,-2.5585381828
2.09308006201,100,1.97651,1,nan,1829.65,-1.25151453902,,0.4,500.0,12.6378984941,5.52486e-05,50000,nan,12.6378984941,40.2796,,2523.53,100,0.0216281,830.652,1.34397e-07,-1.25151453902,6.4463,-1.25151453902
0.781220861397,100,-0.874739,1,nan,25.9471,-2.93411217227,1.44018e-14,0.4,500.0,14.3979029916,5.52486e-05,50000,nan,14.3979029916,45.2243,3.7256e-19,43.7372,100,0.00113143,307.239,1.73639e-08,-2.93411217227,2.13571,-2.93411217227
0.795792250068,100,-1.60538,1,nan,13.0957,-2.83628298047,1.50133e-14,0.4,500.0,15.7578524883,5.52486e-05,50000,nan,15.7578524883,63.4117,5.01245e-19,34.9113,100,0.00116558,300.306,1.45975e-08,-2.83628298047,1.65481,-2.83628298047
0.883486485311,100,-1.81579,1,nan,28.3745,-3.97608127253,4.79428e-19,0.4,500.0,15.6827729763,5.52486e-05,50000,nan,15.6827729763,56.7604,1.3033e-23,65.3404,100,0.00177625,231.262,2.09688e-08,-3.97608127253,2.03235,-3.97608127253
0.769658849165,100,0.103109,1,nan,47.0847,-1.81106107827,1.92424e-17,0.4,500.0,14.4926159819,5.52486e-05,50000,nan,14.4926159819,56.9467,4.03596e-22,72.8381,100,0.00152773,584.029,2.07137e-08,-1.81106107827,2.6341,-1.81106107827
0.907515289572,100,-0.080653,1,nan,37.2678,-2.59445230013,1.67412e-14,0.4,500.0,14.301723987,5.52486e-05,50000,nan,14.301723987,68.4311,4.58686e-19,91.5394,100,0.00250805,479.714,2.79763e-08,-2.59445230013,2.01648,-2.59445230013
0.663173136923,100,0.760095,1,nan,470.349,-2.12002558589,6.74401e-28,0.4,500.0,15.6953467203,5.52486e-05,50000,nan,15.6953467203,63.4142,9.59496e-33,638.822,100,0.00908876,723.146,9.52075e-08,-2.12002558589,3.88326,-2.12002558589
