VarJ,MinVanillaIw,BatchSize,AvgDiscRet,AvgVanillaIw,J,ESSRenyi,VarVanillaIw,VanillaAvgRet,AvgRet,eRenyi2,EpsThisIter,ESSClassic,VarDiscRet,Bound,VarRet,VarNormIw,AvgEpLen,MaxNormIw,Delta,MaxVanillaIw,MinNormIw,IterType,AvgNormIw
7.2147923,0.5652746,100,-7.3364616178896105,0.9894928,-7.16298,97.7194620274177,0.023047522,-7.3364616178896105,-7.3364616178896105,1.0233376,100,97.72263460856273,53.852545049930335,-14.606024,53.852545049930335,2.3539596e-06,200.0,0.011561857,0.1,1.1440374,0.0057127713,1,0.010000002
7.0871086,0.19820583,100,-7.9186173108639215,1.0281892,-7.385273,92.9204573021125,0.07061772,-7.9186173108639215,-7.9186173108639215,1.0761893,100,93.79711667805883,49.873338715536605,-14.950425,49.873338715536605,6.6798643e-06,200.0,0.012390987,0.1,1.2740278,0.0019277176,1,0.010000002
7.7422996,0.6592579,100,-7.836487213401811,1.0027512,-7.731388,98.56203618073708,0.011414038,-7.836487213401811,-7.836487213401811,1.0145894,100,98.88867625681127,59.361563635357776,-14.97264,59.361563635357776,1.1351491e-06,200.0,0.010945226,0.1,1.097534,0.006574491,1,0.01
7.7137036,0.37146908,100,-8.958431225628335,0.9954666,-8.726884,97.1815230396659,0.02432291,-8.958431225628335,-8.958431225628335,1.0290022,100,97.62770700797923,60.63338551998878,-16.66138,60.63338551998878,2.4544945e-06,200.0,0.011497893,0.1,1.1445769,0.0037316077,1,0.01
7.17451,0.4209857,100,-9.014817057305697,1.0102763,-8.874701,97.9656091826876,0.02245658,-9.014817057305697,-9.014817057305697,1.0207664,100,97.8682278325014,52.31967591831432,-16.054974,52.31967591831432,2.2002057e-06,200.0,0.011165865,0.1,1.1280609,0.004167035,1,0.010000002
6.8535786,0.47709957,100,-6.896111349604874,0.9827116,-6.7689652,98.14480222997658,0.02576305,-6.896111349604874,-6.896111349604874,1.0189027,100,97.4268851202344,48.199394735270104,-13.80224,48.199394735270104,2.6677494e-06,200.0,0.011430669,0.1,1.1233051,0.0048549296,1,0.01
6.657013,0.8635265,100,-7.642774144069542,1.0199611,-7.386603,96.50619513822579,0.048786525,-7.642774144069542,-7.642774144069542,1.0362029,100,95.56332794251578,47.06998705086849,-14.412857,47.06998705086849,4.6895657e-06,200.0,0.018541213,0.1,1.8911315,0.008466269,1,0.01
6.89568,0.84994805,100,-8.55348971851258,0.9913812,-8.517177,99.50599353234196,0.0045204703,-8.55348971851258,-8.55348971851258,1.0049646,100,99.54672192226123,48.141438808327216,-15.9961,48.141438808327216,4.59941e-07,200.0,0.012020274,0.1,1.1916674,0.008573373,1,0.01
7.904583,0.055593964,100,-9.101408640313212,0.9522195,-8.376671,92.69801853008262,0.11080055,-9.101408640313212,-9.101408640313212,1.0787717,100,89.20788793703426,65.02211476005982,-16.46301,65.02211476005982,1.2219906e-05,200.0,0.0132892765,0.1,1.2654308,0.0005838356,1,0.01
7.0608115,0.8938571,100,-7.765394429676595,1.0090576,-7.5037284,96.83172655261791,0.031531062,-7.765394429676595,-7.765394429676595,1.0327194,100,97.02540769527036,49.3808789727595,-14.417837,49.3808789727595,3.096753e-06,200.0,0.016666315,0.1,1.6817273,0.008858336,1,0.01
6.3611174,0.5385312,100,-6.445303450120907,1.016085,-6.300081,98.07207868860432,0.015763987,-6.445303450120907,-6.445303450120907,1.0196582,100,98.51089270411482,43.00449365362777,-13.62883,43.00449365362777,1.5268835e-06,200.0,0.011068468,0.1,1.1246505,0.00530006,1,0.01
6.5989223,0.7004545,100,-7.141006145156447,0.987994,-7.0796733,99.06311367471416,0.010062254,-7.141006145156447,-7.141006145156447,1.0094575,100,98.98979089914515,45.277913126822455,-14.2724285,45.277913126822455,1.0308291e-06,200.0,0.01111886,0.1,1.0985367,0.0070896633,1,0.01
6.869948,0.4100498,100,-8.13594788848018,0.98674345,-8.074629,99.03806160150695,0.0148824975,-8.13594788848018,-8.13594788848018,1.0097128,100,98.5093530707067,49.94297792064309,-15.25244,49.94297792064309,1.5285066e-06,200.0,0.010959149,0.1,1.0813869,0.0041555865,1,0.01
7.032441,0.88986254,100,-8.112745196364514,1.006218,-8.097256,99.77898676953735,0.0013028652,-8.112745196364514,-8.112745196364514,1.002215,100,99.87275873826852,49.713487496705746,-14.974449,49.713487496705746,1.286813e-07,200.0,0.010377835,0.1,1.0442363,0.008843636,1,0.01
7.0846424,0.68254,100,-8.103329456517669,1.0035797,-8.069055,99.62522112096379,0.0036479633,-8.103329456517669,-8.103329456517669,1.0037619,100,99.64268861478271,50.60395890734043,-15.470198,50.60395890734043,3.6219853e-07,200.0,0.010427266,0.1,1.0464593,0.0068010543,1,0.01
7.0075235,0.40221864,100,-8.51963499567416,0.98401284,-8.409554,98.29046970253002,0.020818708,-8.51963499567416,-8.51963499567416,1.0173926,100,97.91578249388213,50.46894376401482,-15.818875,50.46894376401482,2.1500682e-06,200.0,0.011250797,0.1,1.1070929,0.0040875343,1,0.01
7.491005,0.17622447,100,-7.759420020921741,0.97461647,-7.161014,91.13863759133302,0.09914994,-7.759420020921741,-7.759420020921741,1.0972295,100,90.63406534291695,54.88215338344945,-14.318659,54.88215338344945,1.0438184e-05,200.0,0.015614238,0.1,1.5217893,0.0018081417,1,0.01
7.174928,0.88363045,100,-7.942008869251194,1.0182309,-7.5906725,95.95992030458775,0.03027363,-7.942008869251194,-7.942008869251194,1.0421017,100,97.19048405360303,52.472006526924744,-14.760912,52.472006526924744,2.919927e-06,200.0,0.017795952,0.1,1.8120388,0.008678095,1,0.010000003
7.2151227,0.91291046,100,-7.702528651346007,1.0161848,-7.5720963,98.19205338788365,0.02472137,-7.702528651346007,-7.702528651346007,1.0184124,100,97.6848020448688,54.161387299044776,-14.959557,54.161387299044776,2.394016e-06,200.0,0.018843211,0.1,1.9148186,0.008983705,1,0.01
6.818962,0.699872,100,-8.336331413415206,0.9927084,-8.277976,99.05153341040719,0.0095077,-8.336331413415206,-8.336331413415206,1.0095755,100,99.05389966334397,47.37081419260988,-14.967627,47.37081419260988,9.647885e-07,200.0,0.01097454,0.1,1.0894518,0.0070501273,1,0.01
6.5913954,0.30849293,100,-7.228293394448592,1.0013398,-7.0851507,97.65708665134395,0.03521668,-7.228293394448592,-7.228293394448592,1.0239912,100,96.63969283696859,41.58193451802811,-14.032499,41.58193451802811,3.51225e-06,200.0,0.011370435,0.1,1.138567,0.0030808016,1,0.010000002
7.0108943,0.6161215,100,-7.881243022939791,1.0013161,-7.745726,98.16174216272512,0.018851073,-7.881243022939791,-7.881243022939791,1.0187268,100,98.17266777633426,49.627534651706625,-14.755142,49.627534651706625,1.8801553e-06,200.0,0.0126168,0.1,1.2633405,0.006153117,1,0.01
7.3911614,0.8453083,100,-7.825395570643168,0.99391174,-7.7788606,99.33607857449559,0.0065564946,-7.825395570643168,-7.825395570643168,1.0066836,100,99.34721151674525,55.6591627445016,-14.904931,55.6591627445016,6.6370654e-07,200.0,0.012408306,0.1,1.2332761,0.008504863,1,0.01
7.256826,0.7943521,100,-8.274640446848279,1.0049958,-8.112596,97.76311411454634,0.0137935085,-8.274640446848279,-8.274640446848279,1.0228807,100,98.66602569859204,53.69469484861336,-15.327948,53.69469484861336,1.3656716e-06,200.0,0.013862077,0.1,1.3931329,0.007904034,1,0.01
6.873437,0.9471833,100,-7.694273120239269,0.99949574,-7.6921763,99.9678476747243,0.0002825211,-7.694273120239269,-7.694273120239269,1.0003216,100,99.97200714152135,47.854194460292156,-14.537024,47.854194460292156,2.828063e-08,200.0,0.010136754,0.1,1.0131643,0.009476611,1,0.01
7.268266,0.72428447,100,-8.438340492595067,1.0074426,-8.292839,97.9515046750121,0.022698268,-8.438340492595067,-8.438340492595067,1.0209134,100,97.83391372999273,53.15366372109318,-15.374296,53.15366372109318,2.236413e-06,200.0,0.014187643,0.1,1.4293237,0.007189337,1,0.01
6.897119,0.8864588,100,-8.212009508618099,0.9974813,-8.099762,98.53760726259273,0.011751224,-8.212009508618099,-8.212009508618099,1.014841,100,98.84424215617331,49.18591651089029,-15.180654,49.18591651089029,1.1810642e-06,200.0,0.013957649,0.1,1.3922493,0.0088869715,1,0.01
6.58723,0.974648,100,-7.268870874440603,1.0047314,-7.2603235,99.86782877027898,0.001605227,-7.268870874440603,-7.268870874440603,1.0013235,100,99.8428450537141,44.247923922406045,-14.4184475,44.247923922406045,1.5901438e-07,200.0,0.01139874,0.1,1.1452672,0.009700582,1,0.009999999
6.5479565,0.28287366,100,-7.532474634224067,1.006618,-7.090822,93.67869842949911,0.060362205,-7.532474634224067,-7.532474634224067,1.0674785,100,94.43088243451322,48.45770057600368,-14.338755,48.45770057600368,5.9571103e-06,200.0,0.012796565,0.1,1.2881253,0.002810139,1,0.010000002
6.2620087,0.66385007,100,-6.085993743095667,1.0002365,-6.0290384,99.1483879508218,0.008345811,-6.085993743095667,-6.085993743095667,1.0085893,100,99.1809053095879,39.78916573840132,-12.532754,39.78916573840132,8.3418655e-07,200.0,0.010723577,0.1,1.0726113,0.006636931,1,0.010000002
6.727086,0.30672348,100,-7.445151641381956,0.98054045,-7.2506895,96.87941096783001,0.033649072,-7.445151641381956,-7.445151641381956,1.0322111,100,96.65124051049455,47.45704867168986,-14.42433,47.45704867168986,3.4997902e-06,200.0,0.0117671,0.1,1.1538117,0.0031281062,1,0.010000002
7.3069863,0.93310237,100,-7.995891545784182,1.0143851,-7.923682,98.88967020893467,0.020989386,-7.995891545784182,-7.995891545784182,1.011228,100,98.02054232202556,53.8930297282389,-14.843872,53.8930297282389,2.0398302e-06,200.0,0.017725881,0.1,1.798087,0.0091987,1,0.010000002
6.910998,0.52629673,100,-7.551657440241297,0.9961006,-7.402097,98.00861123404788,0.019393574,-7.551657440241297,-7.551657440241297,1.0203185,100,98.101730758724,47.71607762357373,-14.497671,47.71607762357373,1.954571e-06,200.0,0.011274762,0.1,1.1230798,0.00528357,1,0.009999998
6.8738303,0.3872429,100,-7.666717760111907,1.0029551,-7.412509,96.24027026090604,0.03775766,-7.666717760111907,-7.666717760111907,1.0390661,100,96.41710734686662,48.31697941417913,-14.521926,48.31697941417913,3.7535494e-06,200.0,0.011686864,0.1,1.17214,0.0038610194,1,0.010000002
6.397131,0.9241213,100,-6.804858378199324,1.002667,-6.7362137,99.04932294044175,0.0077887056,-6.804858378199324,-6.804858378199324,1.009598,100,99.23887043722453,41.94812985400792,-13.848806,41.94812985400792,7.7473265e-07,200.0,0.013964419,0.1,1.4001663,0.009216633,1,0.01
7.6183558,0.7578453,100,-8.391381026876113,1.0071484,-8.308308,98.84868715644676,0.009246547,-8.391381026876113,-8.391381026876113,1.0116472,100,99.10561315453815,58.091072012842446,-15.461834,58.091072012842446,9.115757e-07,200.0,0.011684375,0.1,1.1767899,0.0075246636,1,0.009999999
7.351916,0.89605445,100,-7.547359333453519,1.0071737,-7.343837,97.26644064023301,0.029573575,-7.547359333453519,-7.547359333453519,1.0281038,100,97.19473241597217,53.77493137720049,-14.514788,53.77493137720049,2.9153796e-06,200.0,0.019107334,0.1,1.9244404,0.008896722,1,0.01
7.1201706,0.56381315,100,-8.180891697584068,0.99091184,-8.085575,98.63198602885353,0.0132926265,-8.180891697584068,-8.180891697584068,1.0138699,100,98.67751940946248,52.249100446767976,-15.179864,52.249100446767976,1.3537572e-06,200.0,0.011503229,0.1,1.1398686,0.0056898417,1,0.01
6.596162,0.17362623,100,-6.918971669393119,0.98546267,-6.590574,95.04690589678663,0.057794962,-6.918971669393119,-6.918971669393119,1.0521121,100,94.4360689762678,45.183527052491684,-13.680349,45.183527052491684,5.951269e-06,200.0,0.012222474,0.1,1.2044792,0.0017618753,1,0.009999998
6.831548,0.6422508,100,-7.8432123450765365,0.9853176,-7.5905085,96.26416976335281,0.029224366,-7.8432123450765365,-7.8432123450765365,1.0388081,100,97.10613742464781,47.22340164944849,-14.618565,47.22340164944849,3.0101808e-06,200.0,0.014495024,0.1,1.4282203,0.0065182108,1,0.01
7.611996,0.9465449,100,-8.261916681334121,0.99950105,-8.212422,99.32483426340012,0.004602376,-8.261916681334121,-8.261916681334121,1.0067976,100,99.54598320615116,57.964049101414524,-15.2131815,57.964049101414524,4.6069718e-07,200.0,0.012695174,0.1,1.268884,0.009470174,1,0.01
6.9662933,0.33829305,100,-8.070918852020256,1.0080087,-7.8377814,96.09306009355907,0.038922586,-8.070918852020256,-8.070918852020256,1.0406579,100,96.34622072161815,48.36290128249603,-15.04169,48.36290128249603,3.8306557e-06,200.0,0.01166534,0.1,1.1758764,0.0033560528,1,0.01
7.1142077,0.9140134,100,-7.494374207869152,1.0061998,-7.359465,98.17056472772398,0.020806149,-7.494374207869152,-7.494374207869152,1.0186353,100,98.00606458412881,51.866036592817935,-14.513008,51.866036592817935,2.0550544e-06,200.0,0.016557237,0.1,1.6659889,0.009083816,1,0.01
6.714483,0.91062415,100,-7.168774585944559,0.99385965,-7.051671,98.2082622893089,0.027393293,-7.168774585944559,-7.168774585944559,1.0182443,100,97.32783281708785,46.614027971294206,-14.020636,46.614027971294206,2.773283e-06,200.0,0.021682255,0.1,2.1549118,0.009162502,1,0.01
6.9022713,0.2999947,100,-7.963212859336624,1.0131141,-7.6395183,95.72713399378138,0.043767583,-7.963212859336624,-7.963212859336624,1.0446359,100,95.94947612689637,50.05610550623871,-15.000188,50.05610550623871,4.2641836e-06,200.0,0.011707499,0.1,1.1861032,0.0029611147,1,0.009999999
6.619994,0.72946334,100,-7.318891458931378,1.01136,-7.2738204,99.32728050771175,0.0041709584,-7.318891458931378,-7.318891458931378,1.0067728,100,99.5979191837201,44.473891579689365,-14.115995,44.473891579689365,4.0777854e-07,200.0,0.010535399,0.1,1.0655081,0.007212697,1,0.01
6.3952403,0.625079,100,-7.413468219029226,1.000629,-7.38995,99.71972798981477,0.003817822,-7.413468219029226,-7.413468219029226,1.0028106,100,99.62392091237118,41.38075831043917,-14.425633,41.38075831043917,3.8130244e-07,200.0,0.010398233,0.1,1.0404773,0.006246861,1,0.01
7.363526,0.9375195,100,-8.115584911581292,0.99170184,-8.076753,99.48402038112378,0.0038695408,-8.115584911581292,-8.115584911581292,1.0051866,100,99.61199359658222,54.799729551240276,-15.173866,54.799729551240276,3.9345696e-07,200.0,0.012281612,0.1,1.2179697,0.009453643,1,0.010000002
6.729259,0.9177142,100,-7.261633460237192,0.98930407,-7.1309986,98.41450103193992,0.009066579,-7.261633460237192,-7.261633460237192,1.0161104,100,99.0912419002795,46.79918705677846,-14.2277355,46.79918705677846,9.263687e-07,200.0,0.013985917,0.1,1.3836324,0.009276361,1,0.01
6.6271944,0.8086844,100,-7.573174848680087,0.9737053,-7.3703275,97.04847328641686,0.020412903,-7.573174848680087,-7.573174848680087,1.0304129,100,97.91299915196147,44.46466903802697,-14.256708,44.46466903802697,2.1530277e-06,200.0,0.01767679,0.1,1.7211983,0.008305227,1,0.01
6.6626763,0.9559147,100,-7.845453686774383,1.0052419,-7.8238955,99.62847495632366,0.0076407483,-7.845453686774383,-7.845453686774383,1.0037291,100,99.2569993983442,45.12010159108237,-14.867905,45.12010159108237,7.5612684e-07,200.0,0.015418349,0.1,1.5499171,0.0095093,1,0.01
7.697399,0.8362509,100,-8.516307480385855,1.0012113,-8.458114,99.14855201364057,0.009610232,-8.516307480385855,-8.516307480385855,1.0085876,100,99.05981555332484,59.84112051102578,-15.502559,59.84112051102578,9.586994e-07,200.0,0.0130595155,0.1,1.3075334,0.008352392,1,0.009999999
6.6385455,0.7571785,100,-7.98304834695148,1.0143195,-7.7761736,97.18180450101723,0.024506073,-7.98304834695148,-7.98304834695148,1.0289992,100,97.69624747798768,44.978422858112936,-14.898714,44.978422858112936,2.3819034e-06,200.0,0.015316429,0.1,1.5535753,0.0074648913,1,0.01
6.5900083,0.8763243,100,-6.906229475434717,1.014272,-6.5796227,95.67520780875743,0.07125638,-6.906229475434717,-6.906229475434717,1.0452029,100,93.58277251880232,46.13837898166317,-13.924402,46.13837898166317,6.926515e-06,200.0,0.027202114,0.1,2.7590342,0.0086399345,1,0.010000002
6.9870644,0.5491601,100,-8.004172496724781,0.9869576,-7.812973,97.26640680592874,0.025099844,-8.004172496724781,-8.004172496724781,1.0281042,100,97.51247647796755,51.019757986822874,-15.158648,51.019757986822874,2.5767597e-06,200.0,0.0129478,0.1,1.277893,0.0055641714,1,0.01
6.89661,0.8257949,100,-7.022227067926064,0.9789498,-6.9357862,98.76547396103027,0.008469845,-7.022227067926064,-7.022227067926064,1.0124996,100,99.13261880780419,48.05151742755124,-13.934969,48.05151742755124,8.838012e-07,200.0,0.013035907,0.1,1.2761499,0.008435518,1,0.01
7.2494135,0.48527658,100,-7.893644755588264,1.0041002,-7.730654,97.89741216187987,0.020121695,-7.893644755588264,-7.893644755588264,1.0214775,100,98.06247034200656,53.47136183131755,-14.963065,53.47136183131755,1.9957697e-06,200.0,0.011165683,0.1,1.1211464,0.00483295,1,0.01
6.781241,0.95055956,100,-8.909180854822614,1.0025306,-8.905099,99.93988315458321,0.00056496565,-8.909180854822614,-8.909180854822614,1.0006015,100,99.94438169494704,46.55125846849759,-15.683026,46.55125846849759,5.6211714e-08,200.0,0.010786752,0.1,1.0814048,0.009481602,1,0.01
7.518409,0.8849203,100,-7.83121854219164,0.98884416,-7.6724052,97.85916510997335,0.019039685,-7.83121854219164,-7.83121854219164,1.0218767,100,98.10877365292453,59.72497699852506,-14.732724,59.72497699852506,1.947171e-06,200.0,0.015591807,0.1,1.5417867,0.008949037,1,0.009999999
6.394852,0.91984665,100,-6.727062249045514,0.9928289,-6.591008,98.33610904435554,0.012079928,-6.727062249045514,-6.727062249045514,1.0169204,100,98.80128001920247,42.79023128933431,-13.814175,42.79023128933431,1.2255063e-06,200.0,0.0146346195,0.1,1.4529673,0.009264906,1,0.01
7.9772477,0.5924626,100,-8.354098018759517,1.0079858,-8.0386915,95.77472057170213,0.04310807,-8.354098018759517,-8.354098018759517,1.0441169,100,95.9689726217567,61.770390294440475,-15.166541,61.770390294440475,4.242772e-06,200.0,0.016428782,0.1,1.655998,0.0058776876,1,0.010000002
6.791135,0.9236913,100,-8.205673914962711,1.0214719,-8.116132,98.508782828303,0.033901248,-8.205673914962711,-8.205673914962711,1.0151379,100,96.88363956273915,48.80210505543969,-14.980984,48.80210505543969,3.2490984e-06,200.0,0.01917278,0.1,1.9584455,0.009042748,1,0.01
7.1911054,0.9187492,100,-8.604106378867598,0.98638284,-8.46486,98.318498137909,0.008948472,-8.604106378867598,-8.604106378867598,1.0171026,100,99.0977017985866,51.97729889651104,-15.608267,51.97729889651104,9.197249e-07,200.0,0.013356219,0.1,1.3174345,0.009314327,1,0.01
6.154471,0.4027856,100,-8.053066700501608,0.98748237,-7.9134293,98.23830313477862,0.02215462,-8.053066700501608,-8.053066700501608,1.0179329,100,97.80020939610667,38.1920012768562,-15.066362,38.1920012768562,2.2719855e-06,200.0,0.011260353,0.1,1.11194,0.0040789144,1,0.010000002
7.015679,0.35801113,100,-8.444216252839649,0.9930965,-8.220818,96.34935019439611,0.035731763,-8.444216252839649,-8.444216252839649,1.0378897,100,96.53740316338414,47.52491741300465,-15.483083,47.52491741300465,3.6230265e-06,200.0,0.011789767,0.1,1.1708376,0.0036049986,1,0.01
7.211855,0.828674,100,-8.156780070564137,1.0120525,-7.9120636,96.8961854801402,0.03311672,-8.156780070564137,-8.156780070564137,1.0320324,100,96.89834745676728,53.449391310244955,-14.879682,53.449391310244955,3.2332648e-06,200.0,0.015355869,0.1,1.5540947,0.008188053,1,0.01
7.436556,0.20955008,100,-8.44749608356768,1.0033244,-7.924174,92.48513515048086,0.093852006,-8.44749608356768,-8.44749608356768,1.0812548,100,91.55003096081566,54.27752194274412,-15.215279,54.27752194274412,9.323111e-06,200.0,0.015914883,0.1,1.596779,0.0020885577,1,0.01
6.7363157,0.6091183,100,-8.216710799251326,1.00068,-8.132712,98.58093927381856,0.011923915,-8.216710799251326,-8.216710799251326,1.0143949,100,98.83486459702296,46.153359821833625,-15.081646,46.153359821833625,1.1907715e-06,200.0,0.010971596,0.1,1.0979058,0.006087044,1,0.010000002
7.551924,0.8254293,100,-9.049053512554593,1.0080196,-9.025075,99.69299208349075,0.0029221752,-9.049053512554593,-9.049053512554593,1.0030795,100,99.71610238549044,57.666197141129686,-16.1331,57.666197141129686,2.8758635e-07,200.0,0.010611963,0.1,1.0697067,0.008188624,1,0.01
6.815658,0.7498652,100,-8.401124223836108,1.0026046,-8.358828,99.41019470803512,0.0053860676,-8.401124223836108,-8.401124223836108,1.005933,100,99.47232276836613,47.288119450897256,-15.332071,47.288119450897256,5.3581203e-07,200.0,0.010565522,0.1,1.0593041,0.0074791713,1,0.010000002
6.458855,0.89275604,100,-7.508779613199878,1.0181777,-7.3227496,97.3089438278782,0.07077945,-7.508779613199878,-7.508779613199878,1.0276548,100,93.66874813774733,42.311831292350185,-14.412455,42.311831292350185,6.827474e-06,200.0,0.030045416,0.1,3.0591574,0.008768175,1,0.01
6.621083,0.5209285,100,-6.796712733275317,0.998764,-6.7392545,99.51507120541766,0.0062507275,-6.796712733275317,-6.796712733275317,1.0048729,100,99.38347427363202,45.30182160803853,-13.810626,45.30182160803853,6.2662076e-07,200.0,0.01054552,0.1,1.0532485,0.005215732,1,0.01
6.797363,0.70617104,100,-8.25859804228897,1.0059026,-8.204554,99.18299378507747,0.0069760317,-8.25859804228897,-8.25859804228897,1.0082374,100,99.32207509811839,46.64674650753795,-15.027329,46.64674650753795,6.894402e-07,200.0,0.010900032,0.1,1.0964371,0.0070202723,1,0.01
7.009818,0.03819287,100,-7.303685905016497,1.0243146,-6.7840734,93.19265240082557,0.07012151,-7.303685905016497,-7.303685905016497,1.073046,100,93.7942233455867,52.40547068898531,-14.049408,52.40547068898531,6.6832013e-06,200.0,0.012281979,0.1,1.2580612,0.00037286265,1,0.010000002
6.932999,0.92684627,100,-8.050548794503921,1.0045307,-8.045937,99.9349897814706,0.0004883115,-8.050548794503921,-8.050548794503921,1.0006505,100,99.95209666331286,48.287734727160384,-15.104147,48.287734727160384,4.839166e-08,200.0,0.010186369,0.1,1.0232519,0.00922666,1,0.010000002
