MaxVanillaIw,J,AvgDiscRet,AvgNormIw,MaxNormIw,IterType,AvgEpLen,VarDiscRet,ESSRenyi,ESSClassic,VarVanillaIw,eRenyi2,MinNormIw,VarJ,EpsThisIter,VanillaAvgRet,Delta,AvgVanillaIw,BatchSize,AvgRet,VarNormIw,VarRet,MinVanillaIw,Bound
1.0,4997.8315,4997.83202147856,0.009999998,0.01,2,499.8,440.91414725964063,200.0,100.0,,1.0,0.01,20.892681,100,4997.83202147856,0.6,1.0,200,4997.83202147856,3.5044917e-18,440.91414725964063,1.0,4589.5835
1.2183262,4993.9966,4968.129499057575,0.005,0.0060317116,1,496.84,70666.87740735966,195.51551885179083,195.2463775308503,0.0249576,1.0229367,0.0012938703,56.114437,100,4968.129499057575,0.6,1.0099341,200,4968.129499057575,6.117258e-07,70666.87740735966,0.26134473,4702.03
1.0,4998.923,4998.923201004658,0.009999998,0.01,2,499.91,99.86025041522764,200.0,100.0,,1.0,0.01,9.942913,100,4998.923201004658,0.6,1.0,200,4998.923201004658,3.5044917e-18,99.86025041522764,1.0,4590.6743
1.3591417,4990.2407,4917.604446653676,0.005,0.0067493683,1,491.8,327961.5112686984,188.6082192193539,188.52315063105058,0.062026564,1.0603992,0.0010161168,89.11253,100,4917.604446653676,0.6,1.0068659,200,4917.604446653676,1.5295882e-06,327961.5112686984,0.20461866,4692.9756
1.0,4999.934,4999.934285838921,0.009999998,0.01,2,500.0,0.003658822999966858,200.0,100.0,,1.0,0.01,0.060169842,100,4999.934285838921,0.6,1.0,200,4999.934285838921,3.5044917e-18,0.003658822999966858,1.0,4591.686
1.0011877,4999.923,4999.91002886893,0.005,0.0050059957,1,500.0,0.11945477213562346,199.99990463261383,199.99979224853183,1.1088e-06,1.0000005,0.004970319,0.24580747,100,4999.91002886893,0.6,0.99998856,200,4999.91002886893,2.7720647e-11,0.11945477213562346,0.9940524,4711.2476
1.0,4999.9478,4999.9476145022645,0.009999998,0.01,2,500.0,0.0032446623590549175,200.0,100.0,,1.0,0.01,0.05669959,100,4999.9476145022645,0.6,1.0,200,4999.9476145022645,3.5044917e-18,0.0032446623590549175,1.0,4591.699
1.3085918,4992.0327,4939.92872201374,0.005,0.006491377,1,494.02,196885.4337635076,191.89209436938862,192.50539906222855,0.03975182,1.0422524,0.0009572487,79.39737,100,4939.92872201374,0.6,1.0079463,200,4939.92872201374,9.781879e-07,196885.4337635076,0.19297104,4697.3223
1.0,4999.926,4999.9261464705705,0.009999998,0.01,2,500.0,0.030630548137698426,200.0,100.0,,1.0,0.01,0.1741573,100,4999.9261464705705,0.6,1.0,200,4999.9261464705705,3.5044917e-18,0.030630548137698426,1.0,4591.6772
1.0000638,4999.937,4999.947099121245,0.005,0.005000328,1,500.0,0.0032409302672415483,200.0,199.99999597787263,2.6528182e-09,1.0,0.0049979454,0.12987284,100,4999.947099121245,0.6,0.99999815,200,4999.947099121245,6.632048e-14,0.0032409302672415483,0.99958724,4711.2617
1.0,4999.945,4999.944527782824,0.009999998,0.01,2,500.0,0.005327366092751783,200.0,100.0,,1.0,0.01,0.07262061,100,4999.944527782824,0.6,1.0,200,4999.944527782824,3.5044917e-18,0.005327366092751783,1.0,4591.6963
1.0427091,4998.798,4997.131605229494,0.005,0.0052037924,1,499.73,783.8246093992449,199.82953308358833,199.82382825284597,0.000889363,1.0008531,0.0040737474,16.104488,100,4997.131605229494,0.6,1.0018742,200,4997.131605229494,2.215096e-08,783.8246093992449,0.81627655,4709.9995
1.0,4987.3364,4987.336666404419,0.009999998,0.01,2,498.75,15875.78829463749,200.0,100.0,,1.0,0.01,125.36759,100,4987.336666404419,0.6,1.0,200,4987.336666404419,3.5044917e-18,15875.78829463749,1.0,4579.088
1.1667843,4995.584,4986.737800282241,0.005,0.005799719,1,498.69,17423.640672397538,196.1619996410505,196.2095510065792,0.019645216,1.0195655,0.0015340472,43.72895,100,4986.737800282241,0.6,1.0058972,200,4986.737800282241,4.853886e-07,17423.640672397538,0.30861875,4704.0986
1.0,4961.9424,4961.942404636935,0.009999998,0.01,2,496.21,144431.30579465677,200.0,100.0,,1.0,0.01,378.13617,100,4961.942404636935,0.6,1.0,200,4961.942404636935,3.5044917e-18,144431.30579465677,1.0,4553.694
1.2574304,4994.072,4999.940450509173,0.005,0.006264069,1,500.0,0.003934119835668252,194.49821856208115,194.89793720257987,0.026504105,1.028287,0.0015452404,83.13507,100,4999.940450509173,0.6,1.003685,200,4999.940450509173,6.57746e-07,0.003934119835668252,0.31018692,4701.3423
1.0,4981.5425,4981.542528687489,0.009999998,0.01,2,498.17,33905.50976710694,200.0,100.0,,1.0,0.01,183.2115,100,4981.542528687489,0.6,1.0,200,4981.542528687489,3.5044917e-18,33905.50976710694,1.0,4573.294
1.1790115,4995.764,4999.94748477409,0.005,0.005941223,1,500.0,0.003126793641304566,197.51187916765656,196.8329289311575,0.015920673,1.0125973,0.0022752637,59.264812,100,4999.94748477409,0.6,0.99222964,200,4999.94748477409,4.0427517e-07,0.003126793641304566,0.45151678,4705.2764
1.0,4999.9336,4999.933542591911,0.009999998,0.01,2,500.0,0.005612165788872323,200.0,100.0,,1.0,0.01,0.074517615,100,4999.933542591911,0.6,1.0,200,4999.933542591911,3.5044917e-18,0.005612165788872323,1.0,4591.685
1.0015093,4999.9385,4999.942265648889,0.005,0.0050078467,1,500.0,0.005147035896048984,199.99954700572573,199.9998043272635,9.2526363e-07,1.0000023,0.0049631125,0.073005006,100,4999.942265648889,0.6,0.99994004,200,4999.942265648889,2.3134545e-11,0.005147035896048984,0.992563,4711.263
1.0,4999.9307,4999.93073196851,0.009999998,0.01,2,500.0,0.005029703204302563,200.0,100.0,,1.0,0.01,0.07053886,100,4999.93073196851,0.6,1.0,200,4999.93073196851,3.5044917e-18,0.005029703204302563,1.0,4591.6826
1.0,4999.9336,4999.936746848141,0.0049999994,0.005,1,500.0,0.003545132372724469,200.0,200.00000010221265,,1.0,0.005,0.06520786,100,4999.936746848141,0.6,1.0,200,4999.936746848141,2.179301e-19,0.003545132372724469,1.0,4711.2583
1.0,4999.937,4999.936659144025,0.009999998,0.01,2,500.0,0.006442845930670084,200.0,100.0,,1.0,0.01,0.07986476,100,4999.936659144025,0.6,1.0,200,4999.936659144025,3.5044917e-18,0.006442845930670084,1.0,4591.6885
1.0,4999.9424,4999.94741524303,0.0049999994,0.005,1,500.0,0.0029557805493075303,200.0,200.00000010221265,,1.0,0.005,0.068420164,100,4999.94741524303,0.6,1.0,200,4999.94741524303,2.179301e-19,0.0029557805493075303,1.0,4711.267
1.0,4999.937,4999.936600889301,0.009999998,0.01,2,500.0,0.0029746019445648455,200.0,100.0,,1.0,0.01,0.054257583,100,4999.936600889301,0.6,1.0,200,4999.936600889301,3.5044917e-18,0.0029746019445648455,1.0,4591.6885
1.0,4999.9395,4999.941275686766,0.0049999994,0.005,1,500.0,0.0037903992534101755,200.0,200.00000010221265,,1.0,0.005,0.05791806,100,4999.941275686766,0.6,1.0,200,4999.941275686766,2.179301e-19,0.0037903992534101755,1.0,4711.264
1.0,4981.536,4981.536852123754,0.009999998,0.01,2,498.17,33854.87909985147,200.0,100.0,,1.0,0.01,183.07466,100,4981.536852123754,0.6,1.0,200,4981.536852123754,3.5044917e-18,33854.87909985147,1.0,4573.2876
1.133868,4996.3574,4999.945610245316,0.005,0.0057092174,1,500.0,0.0038083094201699797,197.3575810532574,197.16826667746102,0.014233226,1.013389,0.0019477878,50.713497,100,4999.945610245316,0.6,0.9930152,200,4999.945610245316,3.6085402e-07,0.0038083094201699797,0.3868366,4705.7563
1.0,4999.937,4999.937506446034,0.009999998,0.01,2,500.0,0.0034573391353357485,200.0,100.0,,1.0,0.01,0.058503248,100,4999.937506446034,0.6,1.0,200,4999.937506446034,3.5044917e-18,0.0034573391353357485,1.0,4591.689
1.0011193,4999.9434,4999.948919299677,0.005,0.0050056702,1,500.0,0.003203984742000833,199.99992847445185,199.99987909667684,5.318787e-07,1.0000004,0.0049880873,0.057667933,100,4999.948919299677,0.6,0.9999852,200,4999.948919299677,1.3297358e-11,0.003203984742000833,0.9976027,4711.268
1.0,4999.946,4999.945880729737,0.009999998,0.01,2,500.0,0.002797202687537631,200.0,100.0,,1.0,0.01,0.0526246,100,4999.945880729737,0.6,1.0,200,4999.945880729737,3.5044917e-18,0.002797202687537631,1.0,4591.6973
1.0,4999.948,4999.949856103476,0.0049999994,0.005,1,500.0,0.003141397933557215,200.0,200.00000010221265,,1.0,0.005,0.054252144,100,4999.949856103476,0.6,1.0,200,4999.949856103476,2.179301e-19,0.003141397933557215,1.0,4711.273
1.0,4999.941,4999.940877172799,0.009999998,0.01,2,500.0,0.0031217186131707987,200.0,100.0,,1.0,0.01,0.055587295,100,4999.940877172799,0.6,1.0,200,4999.940877172799,3.5044917e-18,0.0031217186131707987,1.0,4591.6924
1.0,4999.9404,4999.9402263228285,0.0049999994,0.005,1,500.0,0.0036912766553361194,200.0,200.00000010221265,,1.0,0.005,0.05807092,100,4999.9402263228285,0.6,1.0,200,4999.9402263228285,2.179301e-19,0.0036912766553361194,1.0,4711.265
1.0,4999.952,4999.952184468601,0.009999998,0.01,2,500.0,0.0027039946964724343,200.0,100.0,,1.0,0.01,0.05177386,100,4999.952184468601,0.6,1.0,200,4999.952184468601,3.5044917e-18,0.0027039946964724343,1.0,4591.7036
1.0,4999.9443,4999.936245745036,0.0049999994,0.005,1,500.0,0.003696158245002112,200.0,200.00000010221265,,1.0,0.005,0.056868188,100,4999.936245745036,0.6,1.0,200,4999.936245745036,2.179301e-19,0.003696158245002112,1.0,4711.269
1.0,4999.9346,4999.934453533871,0.009999998,0.01,2,500.0,0.004552319005480175,200.0,100.0,,1.0,0.01,0.067106225,100,4999.934453533871,0.6,1.0,200,4999.934453533871,3.5044917e-18,0.004552319005480175,1.0,4591.686
1.0004494,4999.9385,4999.941626076662,0.005000001,0.0050022434,1,500.0,0.0063682795450071125,200.0,199.99995461625664,5.8776696e-08,1.0,0.0049957293,0.07357546,100,4999.941626076662,0.6,1.0000007,200,4999.941626076662,1.4694197e-12,0.0063682795450071125,0.99914664,4711.263
1.0,4999.929,4999.929686035948,0.009999998,0.01,2,500.0,0.005074829541022549,200.0,100.0,,1.0,0.01,0.0708907,100,4999.929686035948,0.6,1.0,200,4999.929686035948,3.5044917e-18,0.005074829541022549,1.0,4591.681
1.0016208,4999.9346,4999.93876990319,0.005,0.0050084353,1,500.0,0.004542130583577205,199.9998807907815,199.9998104654541,8.747955e-07,1.0000006,0.004984109,0.069100454,100,4999.93876990319,0.6,0.9999338,200,4999.93876990319,2.1872813e-11,0.004542130583577205,0.99675584,4711.2593
1.0,4999.9463,4999.946606656419,0.009999998,0.01,2,500.0,0.0041107743115909295,200.0,100.0,,1.0,0.01,0.06379329,100,4999.946606656419,0.6,1.0,200,4999.946606656419,3.5044917e-18,0.0041107743115909295,1.0,4591.6978
1.0029613,4999.9473,4999.947333822213,0.005,0.005014901,1,500.0,0.0025790797575617275,199.99980926531862,199.99968773873468,1.5746893e-06,1.000001,0.0049782856,0.05747913,100,4999.947333822213,0.6,0.9999811,200,4999.947333822213,3.9368477e-11,0.0025790797575617275,0.99563825,4711.272
1.0,4999.923,4999.923038415768,0.009999998,0.01,2,500.0,0.045892268472105195,200.0,100.0,,1.0,0.01,0.2131512,100,4999.923038415768,0.6,1.0,200,4999.923038415768,3.5044917e-18,0.045892268472105195,1.0,4591.6743
1.0,4999.9326,4999.942621738137,0.0049999994,0.005,1,500.0,0.0036584922262169702,200.0,200.00000010221265,,1.0,0.005,0.15691654,100,4999.942621738137,0.6,1.0,200,4999.942621738137,2.179301e-19,0.0036584922262169702,1.0,4711.2573
1.0,4999.938,4999.937651833862,0.009999998,0.01,2,500.0,0.0036093395920850507,200.0,100.0,,1.0,0.01,0.05974242,100,4999.937651833862,0.6,1.0,200,4999.937651833862,3.5044917e-18,0.0036093395920850507,1.0,4591.6895
1.0,4999.9443,4999.950921071885,0.0049999994,0.005,1,500.0,0.0032234772539939576,200.0,200.00000010221265,,1.0,0.005,0.058511782,100,4999.950921071885,0.6,1.0,200,4999.950921071885,2.179301e-19,0.0032234772539939576,1.0,4711.269
1.0,4999.9497,4999.950014167358,0.009999998,0.01,2,500.0,0.002750523412078121,200.0,100.0,,1.0,0.01,0.052175473,100,4999.950014167358,0.6,1.0,200,4999.950014167358,3.5044917e-18,0.002750523412078121,1.0,4591.701
1.0,4999.9473,4999.9440076503515,0.0049999994,0.005,1,500.0,0.004784981844872288,200.0,200.00000010221265,,1.0,0.005,0.06114418,100,4999.9440076503515,0.6,1.0,200,4999.9440076503515,2.179301e-19,0.004784981844872288,1.0,4711.272
1.0,4999.9336,4999.933257174331,0.009999998,0.01,2,500.0,0.006186623304402687,200.0,100.0,,1.0,0.01,0.078243345,100,4999.933257174331,0.6,1.0,200,4999.933257174331,3.5044917e-18,0.006186623304402687,1.0,4591.6855
1.0017834,4999.9424,4999.950911839987,0.005,0.0050089667,1,500.0,0.0026263703112568886,199.99997615814493,199.99994404405498,2.336948e-07,1.0000001,0.004988093,0.06656863,100,4999.950911839987,0.6,0.9999901,200,4999.950911839987,5.8424992e-12,0.0026263703112568886,0.99760866,4711.267
1.0,4999.9385,4999.938747933617,0.009999998,0.01,2,500.0,0.003174994477874144,200.0,100.0,,1.0,0.01,0.056093805,100,4999.938747933617,0.6,1.0,200,4999.938747933617,3.5044917e-18,0.003174994477874144,1.0,4591.69
1.0,4999.9316,4999.924246575296,0.0049999994,0.005,1,500.0,0.012877358871318113,200.0,200.00000010221265,,1.0,0.005,0.08944544,100,4999.924246575296,0.6,1.0,200,4999.924246575296,2.179301e-19,0.012877358871318113,1.0,4711.2563
1.0,4999.9473,4999.947985856391,0.009999998,0.01,2,500.0,0.00432958960305797,200.0,100.0,,1.0,0.01,0.06548372,100,4999.947985856391,0.6,1.0,200,4999.947985856391,3.5044917e-18,0.00432958960305797,1.0,4591.6987
1.0056621,4999.951,4999.952945729689,0.005,0.005027864,1,500.0,0.0023790695442948077,199.99990463261383,199.9998054834022,1.0324042e-06,1.0000005,0.004992049,0.057793994,100,4999.952945729689,0.6,1.0000887,200,4999.952945729689,2.580536e-11,0.0023790695442948077,0.9984984,4711.276
1.0,4999.937,4999.937512854729,0.009999998,0.01,2,500.0,0.0034562926435667946,200.0,100.0,,1.0,0.01,0.058518525,100,4999.937512854729,0.6,1.0,200,4999.937512854729,3.5044917e-18,0.0034562926435667946,1.0,4591.6885
1.0,4999.9414,4999.9452604644885,0.0049999994,0.005,1,500.0,0.003503629237653313,200.0,200.00000010221265,,1.0,0.005,0.058840748,100,4999.9452604644885,0.6,1.0,200,4999.9452604644885,2.179301e-19,0.003503629237653313,1.0,4711.266
1.0,4999.9434,4999.943523578858,0.009999998,0.01,2,500.0,0.003560720242246841,200.0,100.0,,1.0,0.01,0.059376165,100,4999.943523578858,0.6,1.0,200,4999.943523578858,3.5044917e-18,0.003560720242246841,1.0,4591.695
1.0,4999.9443,4999.945330793933,0.0049999994,0.005,1,500.0,0.003978218903021387,200.0,200.00000010221265,,1.0,0.005,0.06110311,100,4999.945330793933,0.6,1.0,200,4999.945330793933,2.179301e-19,0.003978218903021387,1.0,4711.269
1.0,4999.951,4999.95123867342,0.009999998,0.01,2,500.0,0.0026567663217986486,200.0,100.0,,1.0,0.01,0.051271528,100,4999.95123867342,0.6,1.0,200,4999.95123867342,3.5044917e-18,0.0026567663217986486,1.0,4591.703
1.0030817,4999.951,4999.950871065381,0.005,0.0050152484,1,500.0,0.0022115851617433247,199.99976158170512,199.99972802500812,1.368621e-06,1.0000012,0.0049804025,0.049064357,100,4999.950871065381,0.6,1.000032,200,4999.950871065381,3.4213347e-11,0.0022115851617433247,0.9961123,4711.276
1.0,4999.9424,4999.942620513878,0.009999998,0.01,2,500.0,0.0032422076446481027,200.0,100.0,,1.0,0.01,0.056687646,100,4999.942620513878,0.6,1.0,200,4999.942620513878,3.5044917e-18,0.0032422076446481027,1.0,4591.694
1.002446,4999.9473,4999.951335014475,0.005,0.0050121285,1,500.0,0.003096483249660031,199.99985694895486,199.99983676861106,7.369947e-07,1.0000007,0.004991167,0.056175344,100,4999.951335014475,0.6,1.0000203,200,4999.951335014475,1.8424162e-11,0.003096483249660031,0.9982537,4711.272
1.0,4999.9434,4999.943391635531,0.009999998,0.01,2,500.0,0.005488241080492016,200.0,100.0,,1.0,0.01,0.07370479,100,4999.943391635531,0.6,1.0,200,4999.943391635531,3.5044917e-18,0.005488241080492016,1.0,4591.695
1.0031219,4999.9463,4999.947666279509,0.005,0.005016105,1,500.0,0.003272997834311164,199.9992132217841,199.99921440289285,3.9971655e-06,1.0000039,0.004945288,0.06571502,100,4999.947666279509,0.6,0.9999012,200,4999.947666279509,9.9948834e-11,0.003272997834311164,0.9889599,4711.2705
1.0,4999.94,4999.940142184395,0.009999998,0.01,2,500.0,0.003967992997026385,200.0,100.0,,1.0,0.01,0.06267458,100,4999.940142184395,0.6,1.0,200,4999.940142184395,3.5044917e-18,0.003967992997026385,1.0,4591.6914
1.0000482,4999.939,4999.936165967992,0.005000001,0.005000264,1,500.0,0.013484123034427658,200.0,199.99997630428294,2.008751e-09,1.0,0.004998623,0.09297207,100,4999.936165967992,0.6,0.9999954,200,4999.936165967992,5.022271e-14,0.013484123034427658,0.99972004,4711.2637
1.0,4995.143,4995.143617310321,0.009999998,0.01,2,499.53,2303.534502029261,200.0,100.0,,1.0,0.01,47.75455,100,4995.143617310321,0.6,1.0,200,4995.143617310321,3.5044917e-18,2303.534502029261,1.0,4586.8945
1.0595084,4998.471,4999.941818523086,0.005,0.005302907,1,500.0,0.0034212201469649333,199.47165718662387,199.32111219967672,0.0034163375,1.0026487,0.0030672897,20.80774,100,4999.941818523086,0.6,0.99898833,200,4999.941818523086,8.5581505e-08,0.0034212201469649333,0.6128373,4709.414
1.0,4999.9365,4999.937051493899,0.009999998,0.01,2,500.0,0.003102872687090765,200.0,100.0,,1.0,0.01,0.055414543,100,4999.937051493899,0.6,1.0,200,4999.937051493899,3.5044917e-18,0.003102872687090765,1.0,4591.688
1.0,4999.9336,4999.929853319435,0.0049999994,0.005,1,500.0,0.006318896921593831,200.0,200.00000010221265,,1.0,0.005,0.068382286,100,4999.929853319435,0.6,1.0,200,4999.929853319435,2.179301e-19,0.006318896921593831,1.0,4711.2583
1.0,4999.9463,4999.946671717928,0.009999998,0.01,2,500.0,0.002728052038995948,200.0,100.0,,1.0,0.01,0.051957417,100,4999.946671717928,0.6,1.0,200,4999.946671717928,3.5044917e-18,0.002728052038995948,1.0,4591.6978
1.0053236,4999.947,4999.946385084041,0.005,0.0050268276,1,500.0,0.002712279653796334,199.9994754805016,199.99965675044305,1.7393043e-06,1.0000026,0.004980295,0.05187914,100,4999.946385084041,0.6,0.99995834,200,4999.946385084041,4.3486163e-11,0.002712279653796334,0.9960175,4711.2715
1.0,4999.949,4999.949109492349,0.009999998,0.01,2,500.0,0.0026168726971581295,200.0,100.0,,1.0,0.01,0.05091191,100,4999.949109492349,0.6,1.0,200,4999.949109492349,3.5044917e-18,0.0026168726971581295,1.0,4591.701
1.0,4999.9297,4999.910168812208,0.0049999994,0.005,1,500.0,0.11287762910879517,200.0,200.00000010221265,,1.0,0.005,0.23989925,100,4999.910168812208,0.6,1.0,200,4999.910168812208,2.179301e-19,0.11287762910879517,1.0,4711.2544
1.0,4999.943,4999.942612622086,0.009999998,0.01,2,500.0,0.0052153821531946845,200.0,100.0,,1.0,0.01,0.07186999,100,4999.942612622086,0.6,1.0,200,4999.942612622086,3.5044917e-18,0.0052153821531946845,1.0,4591.695
1.000636,4999.9463,4999.9482613518785,0.005,0.0050033634,1,500.0,0.00299661597541776,199.99997615814493,199.99994104379547,3.3263154e-07,1.0000001,0.004984475,0.0637525,100,4999.9482613518785,0.6,0.9999633,200,4999.9482613518785,8.31634e-12,0.00299661597541776,0.9968584,4711.271
1.0,4954.4385,4954.437766049152,0.009999998,0.01,2,495.47,201591.87760812853,200.0,100.0,,1.0,0.01,446.7392,100,4954.437766049152,0.6,1.0,200,4954.437766049152,3.5044917e-18,201591.87760812853,1.0,4546.19
1.143654,4997.661,4999.940773520663,0.005,0.005771016,1,500.0,0.0033964411280755745,195.8083066376726,195.50270091363825,0.022698667,1.0214071,0.00046103395,29.48774,100,4999.940773520663,0.6,0.9908602,200,4999.940773520663,5.779836e-07,0.0033964411280755745,0.09136404,4705.9126
1.0,4999.947,4999.947088128212,0.009999998,0.01,2,500.0,0.002669350196582601,200.0,100.0,,1.0,0.01,0.0514133,100,4999.947088128212,0.6,1.0,200,4999.947088128212,3.5044917e-18,0.002669350196582601,1.0,4591.6987
1.0,4999.9414,4999.935420611303,0.0049999994,0.005,1,500.0,0.0063418610148220315,200.0,200.00000010221265,,1.0,0.005,0.06703651,100,4999.935420611303,0.6,1.0,200,4999.935420611303,2.179301e-19,0.0063418610148220315,1.0,4711.266
1.0,4999.942,4999.942299134199,0.009999998,0.01,2,500.0,0.0033141291476955228,200.0,100.0,,1.0,0.01,0.05729314,100,4999.942299134199,0.6,1.0,200,4999.942299134199,3.5044917e-18,0.0033141291476955228,1.0,4591.694
1.0,4999.9404,4999.938858700439,0.0049999994,0.005,1,500.0,0.0031104532560987637,200.0,200.00000010221265,,1.0,0.005,0.05643026,100,4999.938858700439,0.6,1.0,200,4999.938858700439,2.179301e-19,0.0031104532560987637,1.0,4711.265
1.0,4999.9443,4999.943848756386,0.009999998,0.01,2,500.0,0.003071929116344086,200.0,100.0,,1.0,0.01,0.05517716,100,4999.943848756386,0.6,1.0,200,4999.943848756386,3.5044917e-18,0.003071929116344086,1.0,4591.6963
1.0004333,4999.9443,4999.9438319253,0.005,0.005002137,1,500.0,0.002716752887504844,200.0,199.99997978893703,1.2996866e-08,1.0,0.004998037,0.053549495,100,4999.9438319253,0.6,1.000006,200,4999.9438319253,3.2490005e-13,0.002716752887504844,0.99961334,4711.269
1.0,4953.047,4953.04664905431,0.009999998,0.01,2,495.32,219982.4798641146,200.0,100.0,,1.0,0.01,466.67194,100,4953.04664905431,0.6,1.0,200,4953.04664905431,3.5044917e-18,219982.4798641146,1.0,4544.7983
1.2020899,4996.7324,4999.947866928305,0.005,0.0060643335,1,500.0,0.0035362404651129837,194.71248159760364,193.96110896772404,0.030737301,1.0271555,0.0006859416,45.58444,100,4999.947866928305,0.6,0.99111456,200,4999.947866928305,7.822724e-07,0.0035362404651129837,0.13596934,4704.164
1.0,4999.935,4999.935073003173,0.009999998,0.01,2,500.0,0.004193473572065277,200.0,100.0,,1.0,0.01,0.064432405,100,4999.935073003173,0.6,1.0,200,4999.935073003173,3.5044917e-18,0.004193473572065277,1.0,4591.6865
1.0009944,4999.94,4999.944342463488,0.005000001,0.005005131,1,500.0,0.0033856753965240795,199.99995231629555,199.99987466189344,4.286912e-07,1.0000002,0.0049866643,0.06140213,100,4999.944342463488,0.6,0.9999683,200,4999.944342463488,1.071787e-11,0.0033856753965240795,0.99730116,4711.2646
1.0,4990.6265,4990.626959023291,0.009999998,0.01,2,499.08,8679.239511635362,200.0,100.0,,1.0,0.01,92.69544,100,4990.626959023291,0.6,1.0,200,4990.626959023291,3.5044917e-18,8679.239511635362,1.0,4582.378
1.0896126,4998.5005,4999.951632032541,0.005,0.005480772,1,500.0,0.0029128044795335463,198.6855680602702,198.03665782217874,0.009845327,1.0066156,0.0015541032,20.495583,100,4999.951632032541,0.6,0.9940321,200,4999.951632032541,2.490975e-07,0.0029128044795335463,0.30896568,4708.872
1.0,4999.9404,4999.940631966294,0.009999998,0.01,2,500.0,0.003997140853611576,200.0,100.0,,1.0,0.01,0.06291962,100,4999.940631966294,0.6,1.0,200,4999.940631966294,3.5044917e-18,0.003997140853611576,1.0,4591.692
1.0031323,4999.9443,4999.946457934727,0.005,0.005015682,1,500.0,0.004117707291800036,199.99992847445185,199.99986623916584,6.7437804e-07,1.0000004,0.004992227,0.06351382,100,4999.946457934727,0.6,0.99999595,200,4999.946457934727,1.6859654e-11,0.004117707291800036,0.99844134,4711.269
1.0,4999.952,4999.952249197049,0.009999998,0.01,2,500.0,0.002889701010570852,200.0,100.0,,1.0,0.01,0.053483427,100,4999.952249197049,0.6,1.0,200,4999.952249197049,3.5044917e-18,0.002889701010570852,1.0,4591.7036
1.000977,4999.9443,4999.934940035978,0.005,0.005004965,1,500.0,0.0037011037168616775,199.99997615814493,199.99996435743478,1.610685e-07,1.0000001,0.0049903486,0.057757646,100,4999.934940035978,0.6,0.99998415,200,4999.934940035978,4.026852e-12,0.0037011037168616775,0.9980539,4711.269
1.0,4999.931,4999.931261416433,0.009999998,0.01,2,500.0,0.0044716648429472435,200.0,100.0,,1.0,0.01,0.06651344,100,4999.931261416433,0.6,1.0,200,4999.931261416433,3.5044917e-18,0.0044716648429472435,1.0,4591.6826
