MinNormIw,AvgRet,eRenyi2,VarJ,AvgEpLen,AvgNormIw,ESSRenyi,MaxVanillaIw,J,MinVanillaIw,BatchSize,Bound,ESSClassic,AvgDiscRet,VarNormIw,VarDiscRet,VarRet,AvgVanillaIw,MaxNormIw,VarVanillaIw
0.01,83.4769520381828,1.0,8.986877,500.0,0.009999998,100.0,1.0,83.476944,1.0,100,75.06073,100.0,83.4769520381828,3.5044917e-18,81.57976110417259,81.57976110417259,1.0,0.01,
0.01,84.32042564916986,1.0,7.59775,500.0,0.009999998,100.0,1.0,84.32043,1.0,100,75.90421,100.0,84.32042564916986,3.5044917e-18,58.30889946295834,58.30889946295834,1.0,0.01,
0.01,84.61717303687996,1.0,7.9005013,500.0,0.009999998,100.0,1.0,84.617165,1.0,100,76.20095,100.0,84.61717303687996,3.5044917e-18,63.048412360372986,63.048412360372986,1.0,0.01,
0.01,83.79549303804721,1.0,8.978955,500.0,0.009999998,100.0,1.0,83.795494,1.0,100,75.37928,100.0,83.79549303804721,3.5044917e-18,81.43599970285318,81.43599970285318,1.0,0.01,
0.0099999625,83.86766857817695,1.0,8.332866,500.0,0.009999999,100.0,1.0000038,83.86767,0.99999624,100,75.451454,100.0,83.86766857817695,4.5085287e-17,70.1380149032888,70.1380149032888,1.0,0.010000038,4.3640962e-13
0.01,82.34947418647035,1.0,9.491482,500.0,0.009999998,100.0,1.0,82.34948,1.0,100,73.933266,100.0,82.34947418647035,3.5044917e-18,90.99822553647738,90.99822553647738,1.0,0.01,
0.01,84.44397853398323,1.0,8.6154175,500.0,0.009999998,100.0,1.0,84.44397,1.0,100,76.027756,100.0,84.44397853398323,3.5044917e-18,74.97517616764543,74.97517616764543,1.0,0.01,
0.01,84.1426571935326,1.0,8.28568,500.0,0.009999998,100.0,1.0,84.14266,1.0,100,75.72645,100.0,84.1426571935326,3.5044917e-18,69.3459470063807,69.3459470063807,1.0,0.01,
0.01,84.89753972857041,1.0,7.507344,500.0,0.009999998,100.0,1.0,84.89754,1.0,100,76.48132,100.0,84.89753972857041,3.5044917e-18,56.92950942703932,56.92950942703932,1.0,0.01,
0.01,84.76433089179768,1.0,8.856284,500.0,0.009999998,100.0,1.0,84.76433,1.0,100,76.348114,100.0,84.76433089179768,3.5044917e-18,79.2260248652943,79.2260248652943,1.0,0.01,
0.01,85.22335644966556,1.0,7.4818897,500.0,0.009999998,100.0,1.0,85.22336,1.0,100,76.807144,100.0,85.22335644966556,3.5044917e-18,56.54411627966757,56.54411627966757,1.0,0.01,
0.01,83.22658044917105,1.0,8.985676,500.0,0.009999998,100.0,1.0,83.22658,1.0,100,74.81036,100.0,83.22658044917105,3.5044917e-18,81.55794875201241,81.55794875201241,1.0,0.01,
0.01,85.6236596390674,1.0,8.031774,500.0,0.009999998,100.0,1.0,85.623665,1.0,100,77.20745,100.0,85.6236596390674,3.5044917e-18,65.1609912266049,65.1609912266049,1.0,0.01,
0.01,86.7683293984888,1.0,7.7263713,500.0,0.009999998,100.0,1.0,86.76832,1.0,100,78.352104,100.0,86.7683293984888,3.5044917e-18,60.29980520798399,60.29980520798399,1.0,0.01,
0.01,84.84849699295951,1.0,7.4942575,500.0,0.009999998,100.0,1.0,84.848495,1.0,100,76.43228,100.0,84.84849699295951,3.5044917e-18,56.73120411639374,56.73120411639374,1.0,0.01,
0.01,84.27874553306646,1.0,8.860001,500.0,0.009999998,100.0,1.0,84.27874,1.0,100,75.862526,100.0,84.27874553306646,3.5044917e-18,79.29254394127861,79.29254394127861,1.0,0.01,
0.01,86.50284063106547,1.0,7.483576,500.0,0.009999998,100.0,1.0,86.502846,1.0,100,78.08663,100.0,86.50284063106547,3.5044917e-18,56.56961111440935,56.56961111440935,1.0,0.01,
0.01,84.93967974242656,1.0,7.078924,500.0,0.009999998,100.0,1.0,84.939674,1.0,100,76.52346,100.0,84.93967974242656,3.5044917e-18,50.61734579811877,50.61734579811877,1.0,0.01,
0.01,84.05040901818641,1.0,9.272029,500.0,0.009999998,100.0,1.0,84.050415,1.0,100,75.6342,100.0,84.05040901818641,3.5044917e-18,86.83891537617725,86.83891537617725,1.0,0.01,
0.01,84.1743355565781,1.0,8.617006,500.0,0.009999998,100.0,1.0,84.17433,1.0,100,75.75812,100.0,84.1743355565781,3.5044917e-18,75.00283114972888,75.00283114972888,1.0,0.01,
0.01,83.62493497735899,1.0,8.2607565,500.0,0.009999998,100.0,1.0,83.62493,1.0,100,75.20872,100.0,83.62493497735899,3.5044917e-18,68.9294003762689,68.9294003762689,1.0,0.01,
0.01,85.74884835899157,1.0,7.655033,500.0,0.009999998,100.0,1.0,85.74884,1.0,100,77.33263,100.0,85.74884835899157,3.5044917e-18,59.191442924958295,59.191442924958295,1.0,0.01,
0.01,84.18132933333332,1.0,7.745471,500.0,0.009999998,100.0,1.0,84.18133,1.0,100,75.765114,100.0,84.18132933333332,3.5044917e-18,60.598301768472844,60.598301768472844,1.0,0.01,
0.01,86.06815646671525,1.0,7.5303154,500.0,0.009999998,100.0,1.0,86.06816,1.0,100,77.65195,100.0,86.06815646671525,3.5044917e-18,57.27843237228254,57.27843237228254,1.0,0.01,
0.01,84.59641226040236,1.0,7.9902472,500.0,0.009999998,100.0,1.0,84.59641,1.0,100,76.1802,100.0,84.59641226040236,3.5044917e-18,64.48893748893342,64.48893748893342,1.0,0.01,
0.01,83.6177108558975,1.0,8.621691,500.0,0.009999998,100.0,1.0,83.61771,1.0,100,75.20149,100.0,83.6177108558975,3.5044917e-18,75.08439484500371,75.08439484500371,1.0,0.01,
0.01,84.77210298688345,1.0,7.398098,500.0,0.009999998,100.0,1.0,84.772095,1.0,100,76.35588,100.0,84.77210298688345,3.5044917e-18,55.28470310470483,55.28470310470483,1.0,0.01,
0.01,82.88715167602408,1.0,9.510821,500.0,0.009999998,100.0,1.0,82.88715,1.0,100,74.47094,100.0,82.88715167602408,3.5044917e-18,91.36941064669732,91.36941064669732,1.0,0.01,
0.01,84.00751061688761,1.0,9.033668,500.0,0.009999998,100.0,1.0,84.00751,1.0,100,75.59129,100.0,84.00751061688761,3.5044917e-18,82.43146485412262,82.43146485412262,1.0,0.01,
0.01,83.67962920171814,1.0,8.710285,500.0,0.009999998,100.0,1.0,83.67963,1.0,100,75.26341,100.0,83.67962920171814,3.5044917e-18,76.63543045752964,76.63543045752964,1.0,0.01,
0.01,83.78658179124837,1.0,7.8645635,500.0,0.009999998,100.0,1.0,83.786575,1.0,100,75.37036,100.0,83.78658179124837,3.5044917e-18,62.47611118107665,62.47611118107665,1.0,0.01,
0.01,84.95183882520541,1.0,9.080678,500.0,0.009999998,100.0,1.0,84.95184,1.0,100,76.53563,100.0,84.95183882520541,3.5044917e-18,83.29163268953849,83.29163268953849,1.0,0.01,
0.01,83.6898629186397,1.0,7.5530024,500.0,0.009999998,100.0,1.0,83.689865,1.0,100,75.27365,100.0,83.6898629186397,3.5044917e-18,57.62408558440008,57.62408558440008,1.0,0.01,
0.01,84.89659631814663,1.0,7.807959,500.0,0.009999998,100.0,1.0,84.89659,1.0,100,76.48038,100.0,84.89659631814663,3.5044917e-18,61.5800291161941,61.5800291161941,1.0,0.01,
0.01,83.76961746450401,1.0,8.929603,500.0,0.009999998,100.0,1.0,83.76962,1.0,100,75.35341,100.0,83.76961746450401,3.5044917e-18,80.54324135395113,80.54324135395113,1.0,0.01,
0.01,85.60079172593612,1.0,6.835034,500.0,0.009999998,100.0,1.0,85.60079,1.0,100,77.18458,100.0,85.60079172593612,3.5044917e-18,47.18958116341999,47.18958116341999,1.0,0.01,
0.01,84.25711792772952,1.0,8.112718,500.0,0.009999998,100.0,1.0,84.25711,1.0,100,75.8409,100.0,84.25711792772952,3.5044917e-18,66.48100476327772,66.48100476327772,1.0,0.01,
0.01,84.5096965706294,1.0,9.423049,500.0,0.009999998,100.0,1.0,84.5097,1.0,100,76.09348,100.0,84.5096965706294,3.5044917e-18,89.690757147698,89.690757147698,1.0,0.01,
0.01,84.92126290159501,1.0,8.138843,500.0,0.009999998,100.0,1.0,84.921265,1.0,100,76.50505,100.0,84.92126290159501,3.5044917e-18,66.90986090748945,66.90986090748945,1.0,0.01,
0.01,85.4909558869091,1.0,7.1438675,500.0,0.009999998,100.0,1.0,85.490944,1.0,100,77.07473,100.0,85.4909558869091,3.5044917e-18,51.55034729508785,51.55034729508785,1.0,0.01,
0.01,84.11166944303704,1.0,9.116868,500.0,0.009999998,100.0,1.0,84.111664,1.0,100,75.69545,100.0,84.11166944303704,3.5044917e-18,83.95684994982467,83.95684994982467,1.0,0.01,
0.01,86.05101524517087,1.0,7.8863683,500.0,0.009999998,100.0,1.0,86.05102,1.0,100,77.6348,100.0,86.05101524517087,3.5044917e-18,62.82303318950985,62.82303318950985,1.0,0.01,
0.01,85.19611853413608,1.0,7.31152,500.0,0.009999998,100.0,1.0,85.19611,1.0,100,76.7799,100.0,85.19611853413608,3.5044917e-18,53.99831574581123,53.99831574581123,1.0,0.01,
0.01,84.59838646464016,1.0,8.878994,500.0,0.009999998,100.0,1.0,84.59839,1.0,100,76.182175,100.0,84.59838646464016,3.5044917e-18,79.63286904217146,79.63286904217146,1.0,0.01,
0.01,84.99351005432922,1.0,7.295637,500.0,0.009999998,100.0,1.0,84.99351,1.0,100,76.57729,100.0,84.99351005432922,3.5044917e-18,53.7639628796563,53.7639628796563,1.0,0.01,
0.01,84.02823181967659,1.0,8.403729,500.0,0.009999998,100.0,1.0,84.02823,1.0,100,75.612015,100.0,84.02823181967659,3.5044917e-18,71.33604328890158,71.33604328890158,1.0,0.01,
0.01,82.79322116216846,1.0,8.248405,500.0,0.009999998,100.0,1.0,82.79322,1.0,100,74.37701,100.0,82.79322116216846,3.5044917e-18,68.72343127355238,68.72343127355238,1.0,0.01,
0.01,83.50706494483804,1.0,8.74297,500.0,0.009999998,100.0,1.0,83.50706,1.0,100,75.09084,100.0,83.50706494483804,3.5044917e-18,77.21164825140613,77.21164825140613,1.0,0.01,
0.01,84.12134740649171,1.0,8.580522,500.0,0.009999998,100.0,1.0,84.12134,1.0,100,75.705124,100.0,84.12134740649171,3.5044917e-18,74.36903678569654,74.36903678569654,1.0,0.01,
0.01,83.94155763559932,1.0,9.297577,500.0,0.009999998,100.0,1.0,83.94155,1.0,100,75.52534,100.0,83.94155763559932,3.5044917e-18,87.31811602100979,87.31811602100979,1.0,0.01,
0.01,83.64111556348847,1.0,8.808716,500.0,0.009999998,100.0,1.0,83.64111,1.0,100,75.2249,100.0,83.64111556348847,3.5044917e-18,78.37725330398452,78.37725330398452,1.0,0.01,
0.01,84.92073120015876,1.0,7.6118984,500.0,0.009999998,100.0,1.0,84.92073,1.0,100,76.50452,100.0,84.92073120015876,3.5044917e-18,58.526259955648875,58.526259955648875,1.0,0.01,
0.01,84.09711246071578,1.0,8.740732,500.0,0.009999998,100.0,1.0,84.09711,1.0,100,75.68089,100.0,84.09711246071578,3.5044917e-18,77.17212747175286,77.17212747175286,1.0,0.01,
0.01,84.50423982110917,1.0,7.8346853,500.0,0.009999998,100.0,1.0,84.50424,1.0,100,76.08803,100.0,84.50423982110917,3.5044917e-18,62.00232042897645,62.00232042897645,1.0,0.01,
0.01,84.31233929837272,1.0,8.20203,500.0,0.009999998,100.0,1.0,84.31234,1.0,100,75.896126,100.0,84.31233929837272,3.5044917e-18,67.95282828201462,67.95282828201462,1.0,0.01,
0.01,84.78165901802713,1.0,8.102492,500.0,0.009999998,100.0,1.0,84.78166,1.0,100,76.36545,100.0,84.78165901802713,3.5044917e-18,66.31351712831191,66.31351712831191,1.0,0.01,
0.01,84.75098746557126,1.0,7.811446,500.0,0.009999998,100.0,1.0,84.750984,1.0,100,76.33477,100.0,84.75098746557126,3.5044917e-18,61.63504729527223,61.63504729527223,1.0,0.01,
0.01,84.16087612196296,1.0,7.28575,500.0,0.009999998,100.0,1.0,84.16088,1.0,100,75.74467,100.0,84.16087612196296,3.5044917e-18,53.61832254377318,53.61832254377318,1.0,0.01,
0.01,84.4391114763737,1.0,7.9889383,500.0,0.009999998,100.0,1.0,84.43912,1.0,100,76.0229,100.0,84.4391114763737,3.5044917e-18,64.46781360914747,64.46781360914747,1.0,0.01,
0.01,83.78056667343745,1.0,7.9163127,500.0,0.009999998,100.0,1.0,83.78057,1.0,100,75.36436,100.0,83.78056667343745,3.5044917e-18,63.30102290823592,63.30102290823592,1.0,0.01,
0.01,83.24387368828842,1.0,8.721679,500.0,0.009999998,100.0,1.0,83.24387,1.0,100,74.82766,100.0,83.24387368828842,3.5044917e-18,76.83603534490953,76.83603534490953,1.0,0.01,
0.01,84.41408740842876,1.0,8.041132,500.0,0.009999998,100.0,1.0,84.414085,1.0,100,75.99787,100.0,84.41408740842876,3.5044917e-18,65.31293998333079,65.31293998333079,1.0,0.01,
0.01,84.1381304092983,1.0,8.29748,500.0,0.009999998,100.0,1.0,84.13813,1.0,100,75.72192,100.0,84.1381304092983,3.5044917e-18,69.54361327648306,69.54361327648306,1.0,0.01,
0.01,82.96357649762734,1.0,9.241875,500.0,0.009999998,100.0,1.0,82.96357,1.0,100,74.547356,100.0,82.96357649762734,3.5044917e-18,86.2749963113231,86.2749963113231,1.0,0.01,
0.0099999625,83.78817459985972,1.0,9.432491,500.0,0.009999998,100.0,1.0000019,83.788185,0.9999962,100,75.37197,100.00000381469766,83.78817459985972,4.9912727e-17,89.87061599883987,89.87061599883987,0.99999994,0.01000002,4.653337e-13
0.01,82.86447630688203,1.0,8.466014,500.0,0.009999998,100.0,1.0,82.86447,1.0,100,74.44826,100.0,82.86447630688203,3.5044917e-18,72.39736490866878,72.39736490866878,1.0,0.01,
0.01,84.27596386170582,1.0,8.806615,500.0,0.009999998,100.0,1.0,84.275955,1.0,100,75.85974,100.0,84.27596386170582,3.5044917e-18,78.33986747020019,78.33986747020019,1.0,0.01,
0.009999962,83.56026676724085,1.0,8.9628725,500.0,0.009999998,100.0,1.0000038,83.560265,0.9999961,100,75.14405,100.0,83.56026676724085,5.0175562e-17,81.14451812363015,81.14451812363015,1.0,0.010000038,4.7778616e-13
0.01,83.5298928359001,1.0,8.688349,500.0,0.009999998,100.0,1.0,83.52989,1.0,100,75.11368,100.0,83.5298928359001,3.5044917e-18,76.24991206819482,76.24991206819482,1.0,0.01,
0.01,84.20318830561646,1.0,8.002563,500.0,0.009999998,100.0,1.0,84.203186,1.0,100,75.78697,100.0,84.20318830561646,3.5044917e-18,64.68790065464523,64.68790065464523,1.0,0.01,
0.01,85.72793352173652,1.0,7.491969,500.0,0.009999998,100.0,1.0,85.72793,1.0,100,77.311714,100.0,85.72793352173652,3.5044917e-18,56.69656640140206,56.69656640140206,1.0,0.01,
0.01,83.91789076148937,1.0,8.029359,500.0,0.009999998,100.0,1.0,83.917885,1.0,100,75.50167,100.0,83.91789076148937,3.5044917e-18,65.1218232288875,65.1218232288875,1.0,0.01,
0.009999961,84.6433865888318,1.0,9.060623,500.0,0.009999998,100.0,1.0000038,84.643394,0.99999607,100,76.22718,100.0,84.6433865888318,3.3651884e-17,82.92415583722425,82.92415583722425,1.0,0.010000038,3.0330846e-13
0.01,85.26838026901686,1.0,6.899374,500.0,0.009999998,100.0,1.0,85.26837,1.0,100,76.85216,100.0,85.26838026901686,3.5044917e-18,48.08219223765564,48.08219223765564,1.0,0.01,
0.01,84.59044516545437,1.0,8.671602,500.0,0.009999998,100.0,1.0,84.59044,1.0,100,76.174225,100.0,84.59044516545437,3.5044917e-18,75.95625864376905,75.95625864376905,1.0,0.01,
0.01,85.3497283427446,1.0,8.265557,500.0,0.009999998,100.0,1.0,85.349724,1.0,100,76.93351,100.0,85.3497283427446,3.5044917e-18,69.00952596507545,69.00952596507545,1.0,0.01,
0.01,84.6275756498342,1.0,7.657273,500.0,0.009999998,100.0,1.0,84.62756,1.0,100,76.21135,100.0,84.6275756498342,3.5044917e-18,59.226091207197555,59.226091207197555,1.0,0.01,
0.01,84.2823272718637,1.0,8.8511505,500.0,0.009999998,100.0,1.0,84.28233,1.0,100,75.86612,100.0,84.2823272718637,3.5044917e-18,79.1342003981017,79.1342003981017,1.0,0.01,
0.01,84.20459864974904,1.0,7.9260297,500.0,0.009999998,100.0,1.0,84.2046,1.0,100,75.78838,100.0,84.20459864974904,3.5044917e-18,63.45651357156075,63.45651357156075,1.0,0.01,
0.01,85.08158176509836,1.0,8.134472,500.0,0.009999998,100.0,1.0,85.08157,1.0,100,76.66536,100.0,85.08158176509836,3.5044917e-18,66.83802211714921,66.83802211714921,1.0,0.01,
0.01,84.69928392382815,1.0,8.974952,500.0,0.009999998,100.0,1.0,84.69928,1.0,100,76.283066,100.0,84.69928392382815,3.5044917e-18,81.36338885803248,81.36338885803248,1.0,0.01,
0.01,84.74380022385475,1.0,7.8110723,500.0,0.009999998,100.0,1.0,84.7438,1.0,100,76.32758,100.0,84.74380022385475,3.5044917e-18,61.62914475572368,61.62914475572368,1.0,0.01,
0.01,84.87740961005255,1.0,8.362533,500.0,0.009999998,100.0,1.0,84.8774,1.0,100,76.46119,100.0,84.87740961005255,3.5044917e-18,70.63833815486606,70.63833815486606,1.0,0.01,
0.01,84.44314615343002,1.0,8.468416,500.0,0.009999998,100.0,1.0,84.443146,1.0,100,76.02693,100.0,84.44314615343002,3.5044917e-18,72.43845855331988,72.43845855331988,1.0,0.01,
0.01,84.09437528230502,1.0,8.782385,500.0,0.009999998,100.0,1.0,84.09437,1.0,100,75.678154,100.0,84.09437528230502,3.5044917e-18,77.90937693151636,77.90937693151636,1.0,0.01,
0.01,84.02261797129913,1.0,8.134546,500.0,0.009999998,100.0,1.0,84.022606,1.0,100,75.60639,100.0,84.02261797129913,3.5044917e-18,66.83923481739772,66.83923481739772,1.0,0.01,
0.01,84.66983919010053,1.0,9.893692,500.0,0.009999998,100.0,1.0,84.66983,1.0,100,76.25362,100.0,84.66983919010053,3.5044917e-18,98.87389477120652,98.87389477120652,1.0,0.01,
0.01,84.56196878632664,1.0,9.255128,500.0,0.009999998,100.0,1.0,84.56197,1.0,100,76.14576,100.0,84.56196878632664,3.5044917e-18,86.52262429156302,86.52262429156302,1.0,0.01,
0.01,85.93770157636814,1.0,8.221322,500.0,0.009999998,100.0,1.0,85.9377,1.0,100,77.521484,100.0,85.93770157636814,3.5044917e-18,68.27286392026902,68.27286392026902,1.0,0.01,
