VarVanillaIw,AvgDiscRet,ESSRenyi,MinNormIw,IterType,AvgRet,AvgEpLen,eRenyi2,MaxNormIw,MaxVanillaIw,J,BatchSize,VarJ,EpsThisIter,AvgNormIw,VanillaAvgRet,VarDiscRet,AvgVanillaIw,VarNormIw,VarRet,ESSClassic,Bound,MinVanillaIw
96.90294,132.93902769122084,5.041334989136795,2.3237142e-20,1,132.93902769122084,14.3,19.836016,0.43326777,83.63202,1039.7563,100,2590.5945,100,0.009999999,132.93902769122084,42196.53670637394,1.9302617,0.0026007853,42196.53670637394,3.7386282342056294,443.79614,4.4853765e-18
29.0237,534.2310380347034,13.00517843926225,8.364988e-08,1,534.2310380347034,54.42,7.6892447,0.33066404,50.247425,2371.518,100,9166.305,100,0.009999999,534.2310380347034,536434.5593531146,1.5195916,0.0012568954,536434.5593531146,7.4386700912652355,1204.6797,1.2711365e-05
15.787977,1296.9083023166336,7.743065529573265,,1,1296.9083023166336,130.64,12.914782,0.3746531,31.232008,4738.058,100,1580.2882,100,0.01,1296.9083023166336,2015196.8542242225,0.8336247,0.0022718802,2015196.8542242225,4.2568389117175505,3225.792,
1.3026513,4018.655871037434,48.452155924232976,4.92003e-05,1,4018.655871037434,402.22,2.0638916,0.049213737,4.9986067,4878.6367,100,385.5742,100,0.010000002,4018.655871037434,2887943.0473189973,1.0156933,0.00012627081,2887943.0473189973,44.442843144287885,4274.09,0.004997242
0.25119758,4756.552450315869,79.7511124226647,0.00032241314,1,4756.552450315869,475.83,1.253901,0.019560063,1.97765,4941.4146,100,202.70827,100,0.01,4756.552450315869,612425.7726003168,1.0110652,2.4572937e-05,612425.7726003168,80.43291088755042,4470.2007,0.03259807
0.038095783,4935.472640532966,96.36430326639594,0.000818934,1,4935.472640532966,493.61,1.0377287,0.013204538,1.3239577,4967.753,100,222.87697,100,0.010000002,4935.472640532966,136712.4467567005,1.0026535,3.789441e-06,136712.4467567005,96.38409255148937,4539.0776,0.0821107
0.06477439,4926.55252770786,92.8510226542067,0.003095643,1,4926.55252770786,492.73,1.0769941,0.013996904,1.4648745,4971.7856,100,187.04344,100,0.01,4926.55252770786,266083.7214464846,1.0465703,5.9137974e-06,266083.7214464846,94.46915423052874,4535.0757,0.3239808
0.00093888567,4995.124567954715,99.9011302967401,0.008855133,1,4995.124567954715,499.57,1.0009897,0.010502176,1.0510236,4995.564,100,30.19312,100,0.010000002,4995.124567954715,1146.9142221897946,1.0007675,9.374466e-08,1146.9142221897946,99.90727076370476,4574.5454,0.8861929
0.06729602,4949.73360422318,94.51942025980816,0.002380636,1,4949.73360422318,495.01,1.0579836,0.013904576,1.435553,4982.616,100,171.42131,100,0.010000002,4949.73360422318,249973.21670649305,1.0324321,6.313446e-06,249973.21670649305,94.11735488378208,4549.7773,0.24578449
0.0116779115,4990.002206896042,99.42262492499101,0.004726618,1,4990.002206896042,499.05,1.0058073,0.0114850635,1.12469,4993.162,100,47.54786,100,0.01,4990.002206896042,4703.470399170725,0.97926325,1.2177728e-06,4703.470399170725,98.80878424888138,4571.1313,0.46286032
