VarVanillaIw,IterType,MinVanillaIw,EpsThisIter,AvgEpLen,J,Delta,AvgDiscRet,MinNormIw,ESSRenyi,VarJ,MaxNormIw,VarRet,Bound,VarNormIw,AvgVanillaIw,VanillaAvgRet,BatchSize,MaxVanillaIw,AvgRet,eRenyi2,VarDiscRet,ESSClassic,AvgNormIw
,2,1.0,100,499.27,4992.4604,0.5,4992.460482021816,0.01,200.0,73.6259,0.01,5475.527790873784,4492.4604,3.5044917e-18,1.0,4992.460482021816,200,1.0,4992.460482021816,1.0,5475.527790873784,100.0,0.009999998
0.05719503,1,0.1715492,100,492.19,4983.504,0.5,4921.475371116788,0.00086022017,189.34533426689978,134.47186,0.006540633,293020.39721922856,4620.139,1.4381367e-06,0.9971238,4921.475371116788,200,1.3043641,4921.475371116788,1.0562711,293020.39721922856,189.17218544611126,0.005
,2,1.0,100,500.0,4999.862,0.5,4999.861690639102,0.01,200.0,0.17167045,0.01,0.029776694743691445,4499.862,3.5044917e-18,1.0,4999.861690639102,200,1.0,4999.861690639102,1.0,0.029776694743691445,100.0,0.009999998
0.015986936,1,0.39133418,100,497.63,4994.711,0.5,4976.027470032324,0.0019678024,197.14927487439635,72.93022,0.0057333913,56746.992083304904,4638.6104,4.0423384e-07,0.99434316,4976.027470032324,200,1.1401917,4976.027470032324,1.0144597,56746.992083304904,196.8332338371301,0.005
,2,1.0,100,500.0,4999.883,0.5,4999.882714271648,0.01,200.0,0.122567244,0.01,0.015174837772754246,4499.883,3.5044917e-18,1.0,4999.882714271648,200,1.0,4999.882714271648,1.0,0.015174837772754246,100.0,0.009999998
2.3517649e-07,1,0.9971389,100,500.0,4999.8867,0.5,4999.890218467272,0.0049858354,199.99997615814493,0.11276663,0.0050044074,0.010500323590671554,4646.3335,5.8796613e-12,0.99997175,4999.890218467272,200,1.0008532,4999.890218467272,1.0000001,0.010500323590671554,199.99992977329003,0.005
,2,1.0,100,500.0,4999.9033,0.5,4999.903279670846,0.01,200.0,0.099427514,0.01,0.00998681868919811,4499.9033,3.5044917e-18,1.0,4999.903279670846,200,1.0,4999.903279670846,1.0,0.00998681868919811,100.0,0.009999998
0.036413226,1,0.1409303,100,493.34,4994.287,0.5,4933.093914966005,0.0006970153,193.45715723458417,56.92891,0.006328307,221156.42086856492,4634.8047,8.907075e-07,1.0109555,4933.093914966005,200,1.2795274,4933.093914966005,1.0338206,221156.42086856492,193.15270153763714,0.005
,2,1.0,100,498.83,4988.0996,0.5,4988.099789070879,0.01,200.0,117.4159,0.01,13925.748300660536,4488.0996,3.5044917e-18,1.0,4988.099789070879,200,1.0,4988.099789070879,1.0,13925.748300660536,100.0,0.009999998
0.0058591072,1,0.6122093,100,500.0,4996.271,0.5,4999.853073551915,0.003055217,198.89925728793915,50.9594,0.0055147824,0.04992549666139191,4641.7407,1.4592028e-07,1.0019081,4999.853073551915,200,1.105061,4999.853073551915,1.0055342,0.04992549666139191,198.84516127720315,0.005
,2,1.0,100,500.0,4999.8945,0.5,4999.894230385251,0.01,200.0,0.12048022,0.01,0.014659360953030127,4499.8945,3.5044917e-18,1.0,4999.894230385251,200,1.0,4999.894230385251,1.0,0.014659360953030127,100.0,0.009999998
1.7419057e-07,1,0.99907655,100,500.0,4999.884,0.5,4999.872799107922,0.0049952194,199.99997615814493,0.1546581,0.0050082146,0.03347532574055307,4646.3306,4.3544343e-12,1.0000327,4999.872799107922,200,1.0016756,4999.872799107922,1.0000001,0.03347532574055307,199.99997924455172,0.005
,2,1.0,100,500.0,4999.8887,0.5,4999.888968692475,0.01,200.0,0.12411508,0.01,0.015555932206731446,4499.8887,3.5044917e-18,1.0,4999.888968692475,200,1.0,4999.888968692475,1.0,0.015555932206731446,100.0,0.009999998
1.1053245e-07,1,0.9988562,100,500.0,4999.8916,0.5,4999.893555273073,0.004994314,199.99997615814493,0.11763712,0.0050037084,0.012396450300740776,4646.3384,2.7633692e-12,0.9999934,4999.893555273073,200,1.000735,4999.893555273073,1.0000001,0.012396450300740776,199.99996154902166,0.005
,2,1.0,100,500.0,4999.894,0.5,4999.893974711469,0.01,200.0,0.11115041,0.01,0.012477743891348089,4499.894,3.5044917e-18,1.0,4999.893974711469,200,1.0,4999.893974711469,1.0,0.012477743891348089,100.0,0.009999998
,1,1.0,100,500.0,4999.8936,0.5,4999.893523483899,0.005,200.0,0.112567864,0.005,0.013125312451482431,4646.3403,2.179301e-19,1.0,4999.893523483899,200,1.0,4999.893523483899,1.0,0.013125312451482431,200.00000010221265,0.0049999994
,2,1.0,100,500.0,4999.8823,0.5,4999.882276041837,0.01,200.0,0.27770877,0.01,0.07790420263544777,4499.8823,3.5044917e-18,1.0,4999.882276041837,200,1.0,4999.882276041837,1.0,0.07790420263544777,100.0,0.009999998
0.0075190985,1,0.83825177,100,495.01,4977.8765,0.5,4949.886968242972,0.0042255954,198.39657613330678,310.64523,0.0069571915,249988.5985151117,4622.8975,1.9107004e-07,0.99187416,4949.886968242972,200,1.3801317,4949.886968242972,1.0080819,249988.5985151117,198.4905505088005,0.005
,2,1.0,100,500.0,4999.9033,0.5,4999.9035424236035,0.01,200.0,0.11788197,0.01,0.01403810036762168,4499.9033,3.5044917e-18,1.0,4999.9035424236035,200,1.0,4999.9035424236035,1.0,0.01403810036762168,100.0,0.009999998
1.10911515e-07,1,0.9983221,100,500.0,4999.901,0.5,4999.897424554713,0.0049915696,199.99997615814493,0.11912104,0.005002528,0.01462738454568646,4646.3477,2.772758e-12,1.0000082,4999.897424554713,200,1.0005138,4999.897424554713,1.0000001,0.01462738454568646,199.9999782009168,0.005
,2,1.0,100,500.0,4999.8535,0.5,4999.85374855613,0.01,200.0,0.21164224,0.01,0.04523964650870513,4499.8535,3.5044917e-18,1.0,4999.85374855613,200,1.0,4999.85374855613,1.0,0.04523964650870513,100.0,0.009999998
1.4973216e-06,1,0.9954554,100,500.0,4999.8643,0.5,4999.8738478203395,0.0049779196,199.99978542350902,0.19046697,0.005009634,0.028240786357010265,4646.3105,3.7442705e-11,0.9998709,4999.8738478203395,200,1.0017974,4999.8738478203395,1.0000011,0.028240786357010265,199.9996958108429,0.005
,2,1.0,100,500.0,4999.8457,0.5,4999.8459072383575,0.01,200.0,0.2413025,0.01,0.058811898040595986,4499.8457,3.5044917e-18,1.0,4999.8459072383575,200,1.0,4999.8459072383575,1.0,0.058811898040595986,100.0,0.009999998
0.028816206,1,0.17322913,100,495.89,4996.26,0.5,4958.671872899409,0.0008758559,195.80791813824163,51.124924,0.0058890786,169782.00243542032,4638.942,7.3664836e-07,0.9889134,4958.671872899409,200,1.1647577,4958.671872899409,1.0214092,169782.00243542032,194.30327876767643,0.005
,2,1.0,100,499.74,4997.153,0.5,4997.152964593699,0.01,200.0,26.854406,0.01,728.4442686219139,4497.153,3.5044917e-18,1.0,4997.152964593699,200,1.0,4997.152964593699,1.0,728.4442686219139,100.0,0.009999998
0.012418834,1,0.2314391,100,499.0,4998.0376,0.5,4989.779247309666,0.0011663634,198.55450113010224,19.072227,0.0055458485,10198.83345157689,4643.1997,3.154097e-07,0.9921398,4989.779247309666,200,1.1004515,4989.779247309666,1.0072801,10198.83345157689,197.52049326113925,0.005
,2,1.0,100,500.0,4999.8716,0.5,4999.871287110373,0.01,200.0,0.1433721,0.01,0.02076167950224996,4499.8716,3.5044917e-18,1.0,4999.871287110373,200,1.0,4999.871287110373,1.0,0.02076167950224996,100.0,0.009999998
,1,1.0,100,500.0,4999.8887,0.5,4999.906059558305,0.005,200.0,0.1281291,0.005,0.011796554767118146,4646.3354,2.179301e-19,1.0,4999.906059558305,200,1.0,4999.906059558305,1.0,0.011796554767118146,200.00000010221265,0.0049999994
,2,1.0,100,500.0,4999.898,0.5,4999.898139302696,0.01,200.0,0.10147739,0.01,0.010400731692767817,4499.898,3.5044917e-18,1.0,4999.898139302696,200,1.0,4999.898139302696,1.0,0.010400731692767817,100.0,0.009999998
5.6668675e-10,1,0.99989694,100,500.0,4999.88,0.5,4999.8611075042245,0.004999479,200.0,0.16696703,0.00500019,0.04523543048613705,4646.3267,1.4166953e-14,1.0000012,4999.8611075042245,200,1.0000392,4999.8611075042245,1.0,0.04523543048613705,199.99997587781638,0.005
,2,1.0,100,498.88,4988.5527,0.5,4988.552563354217,0.01,200.0,112.64652,0.01,12817.412002658359,4488.5527,3.5044917e-18,1.0,4988.552563354217,200,1.0,4988.552563354217,1.0,12817.412002658359,100.0,0.009999998
0.028841177,1,0.23444316,100,496.19,4992.093,0.5,4961.673721301114,0.0011744738,194.3389110210996,78.87823,0.0061026886,145967.73021566728,4633.427,7.2381005e-07,0.9980774,4961.673721301114,200,1.2181911,4961.673721301114,1.02913,145967.73021566728,194.39982454095102,0.0049999994
,2,1.0,100,497.67,4976.485,0.5,4976.484863829317,0.01,200.0,232.83504,0.01,54759.742240794,4476.485,3.5044917e-18,1.0,4976.484863829317,200,1.0,4976.484863829317,1.0,54759.742240794,100.0,0.009999998
0.012856229,1,0.2385334,100,500.0,4997.084,0.5,4999.881044770511,0.0011970372,197.35219508407974,39.667538,0.0056114695,0.017088239177130787,4641.167,3.2376548e-07,0.99634916,4999.881044770511,200,1.1181966,4999.881044770511,1.0134166,0.017088239177130787,197.45561488553426,0.005
,2,1.0,100,500.0,4999.894,0.5,4999.894233214761,0.01,200.0,0.142252,0.01,0.020446186902517035,4499.894,3.5044917e-18,1.0,4999.894233214761,200,1.0,4999.894233214761,1.0,0.020446186902517035,100.0,0.009999998
0.009631998,1,0.31916937,100,498.57,4997.582,0.5,4985.461525472372,0.0015952332,198.35057957418485,32.51593,0.005567068,20734.287907626178,4642.5615,2.4061478e-07,1.0003847,4985.461525472372,200,1.1138419,4985.461525472372,1.0083157,20734.287907626178,198.10286509311894,0.005
,2,1.0,100,500.0,4999.8813,0.5,4999.881680712138,0.01,200.0,0.09826128,0.01,0.009754137788521446,4499.8813,3.5044917e-18,1.0,4999.881680712138,200,1.0,4999.881680712138,1.0,0.009754137788521446,100.0,0.009999998
,1,1.0,100,500.0,4999.874,0.5,4999.866420069621,0.005,200.0,0.16935018,0.005,0.04807146210152056,4646.321,2.179301e-19,1.0,4999.866420069621,200,1.0,4999.866420069621,1.0,0.04807146210152056,200.00000010221265,0.0049999994
,2,1.0,100,500.0,4999.9053,0.5,4999.9050820649,0.01,200.0,0.10720935,0.01,0.011604365702804353,4499.9053,3.5044917e-18,1.0,4999.9050820649,200,1.0,4999.9050820649,1.0,0.011604365702804353,100.0,0.009999998
7.1263166e-08,1,0.9987259,100,500.0,4999.8906,0.5,4999.874746634605,0.0049937996,199.99961853100103,0.14046866,0.0050021014,0.02781599740391567,4646.337,1.7817079e-12,0.99996597,4999.874746634605,200,1.0003862,4999.874746634605,1.0000019,0.02781599740391567,199.99995717439117,0.005
,2,1.0,100,500.0,4999.887,0.5,4999.886863092595,0.01,200.0,0.12972066,0.01,0.016996571392090574,4499.887,3.5044917e-18,1.0,4999.886863092595,200,1.0,4999.886863092595,1.0,0.016996571392090574,100.0,0.009999998
1.292273e-06,1,0.99467653,100,500.0,4999.872,0.5,4999.856172921127,0.0049734823,199.99985694895486,0.18504561,0.005009009,0.05216443592779937,4646.3184,3.2308236e-11,0.9999799,4999.856172921127,200,1.0017817,4999.856172921127,1.0000007,0.05216443592779937,199.9997155068953,0.005
,2,1.0,100,500.0,4999.8647,0.5,4999.864577889901,0.01,200.0,0.19411497,0.01,0.03805448150730271,4499.8647,3.5044917e-18,1.0,4999.864577889901,200,1.0,4999.864577889901,1.0,0.03805448150730271,100.0,0.009999998
0.023568213,1,0.21940762,100,495.51,4994.9805,0.5,4954.887923177992,0.0010885033,195.15386736896494,69.374664,0.006271589,202505.4366010616,4637.0645,5.800731e-07,1.0078409,4954.887923177992,200,1.2641528,4954.887923177992,1.0248324,202505.4366010616,195.48681673066616,0.005
,2,1.0,100,500.0,4999.88,0.5,4999.880086185235,0.01,200.0,0.119033866,0.01,0.014313952624618398,4499.88,3.5044917e-18,1.0,4999.880086185235,200,1.0,4999.880086185235,1.0,0.014313952624618398,100.0,0.009999998
2.919445e-09,1,0.9998259,100,500.0,4999.8857,0.5,4999.890165798697,0.0049991366,200.0,0.11139687,0.0050007454,0.010707395682013041,4646.3325,7.298703e-14,0.9999986,4999.890165798697,200,1.0001477,4999.890165798697,1.0,0.010707395682013041,199.99999026545433,0.005
,2,1.0,100,500.0,4999.894,0.5,4999.893966111198,0.01,200.0,0.10579898,0.01,0.011304263548492123,4499.894,3.5044917e-18,1.0,4999.893966111198,200,1.0,4999.893966111198,1.0,0.011304263548492123,100.0,0.009999998
1.9573962e-07,1,0.9986619,100,500.0,4999.8994,0.5,4999.902752007338,0.0049931337,199.99997615814493,0.10117576,0.0050076917,0.009343803387250865,4646.346,4.8931198e-12,1.0000352,4999.902752007338,200,1.0015736,4999.902752007338,1.0000001,0.009343803387250865,199.99993434093716,0.005
,2,1.0,100,500.0,4999.8926,0.5,4999.892388234049,0.01,200.0,0.11300841,0.01,0.01289949900701417,4499.8926,3.5044917e-18,1.0,4999.892388234049,200,1.0,4999.892388234049,1.0,0.01289949900701417,100.0,0.009999998
8.8598967e-10,1,0.9998925,100,500.0,4999.877,0.5,4999.860063204341,0.004999465,199.99961853100103,0.13540308,0.0050003496,0.02361292667751941,4646.323,2.2152946e-14,0.99999946,4999.860063204341,200,1.0000694,4999.860063204341,1.0000019,0.02361292667751941,199.9999752970362,0.005
,2,1.0,100,500.0,4999.889,0.5,4999.889181890264,0.01,200.0,0.1659275,0.01,0.02780248588024402,4499.889,3.5044917e-18,1.0,4999.889181890264,200,1.0,4999.889181890264,1.0,0.02780248588024402,100.0,0.009999998
1.127516e-09,1,0.9998255,100,500.0,4999.89,0.5,4999.8903676101745,0.004999133,200.0,0.14147925,0.0050003272,0.012631617881554235,4646.337,2.818671e-14,0.9999989,4999.8903676101745,200,1.0000644,4999.8903676101745,1.0,0.012631617881554235,199.99997746584245,0.005
,2,1.0,100,500.0,4999.877,0.5,4999.877369232107,0.01,200.0,0.1259362,0.01,0.016016888634494644,4499.877,3.5044917e-18,1.0,4999.877369232107,200,1.0,4999.877369232107,1.0,0.016016888634494644,100.0,0.009999998
,1,1.0,100,500.0,4999.884,0.5,4999.890124950226,0.005,200.0,0.115685135,0.005,0.010934162956900646,4646.3306,2.179301e-19,1.0,4999.890124950226,200,1.0,4999.890124950226,1.0,0.010934162956900646,200.00000010221265,0.0049999994
,2,1.0,100,500.0,4999.8706,0.5,4999.870693683307,0.01,200.0,0.24022537,0.01,0.058296694424403946,4499.8706,3.5044917e-18,1.0,4999.870693683307,200,1.0,4999.870693683307,1.0,0.058296694424403946,100.0,0.009999998
4.339694e-07,1,0.99668133,100,500.0,4999.89,0.5,4999.908128284955,0.004983495,199.99997615814493,0.18780172,0.0050036493,0.012581972468197419,4646.337,1.084968e-11,0.9999823,4999.908128284955,200,1.0007122,4999.908128284955,1.0000001,0.012581972468197419,199.99993325851523,0.005
,2,1.0,100,500.0,4999.8994,0.5,4999.899532143537,0.01,200.0,0.0985638,0.01,0.00981464232793275,4499.8994,3.5044917e-18,1.0,4999.899532143537,200,1.0,4999.899532143537,1.0,0.00981464232793275,100.0,0.009999998
3.036114e-08,1,0.999334,100,500.0,4999.897,0.5,4999.893872028418,0.0049966336,200.0,0.10903521,0.005002756,0.014197166725172902,4646.3438,7.590203e-13,1.0000073,4999.893872028418,200,1.0005585,4999.893872028418,1.0,0.014197166725172902,200.0000130558545,0.005
,2,1.0,100,500.0,4999.903,0.5,4999.902522484246,0.01,200.0,0.10629794,0.01,0.011408646711825478,4499.903,3.5044917e-18,1.0,4999.902522484246,200,1.0,4999.902522484246,1.0,0.011408646711825478,100.0,0.009999998
,1,1.0,100,500.0,4999.8945,0.5,4999.886039731081,0.005,200.0,0.12294422,0.005,0.018984745071711766,4646.3413,2.179301e-19,1.0,4999.886039731081,200,1.0,4999.886039731081,1.0,0.018984745071711766,200.00000010221265,0.0049999994
,2,1.0,100,500.0,4999.8687,0.5,4999.868654952228,0.01,200.0,0.20164347,0.01,0.041076089561606105,4499.8687,3.5044917e-18,1.0,4999.868654952228,200,1.0,4999.868654952228,1.0,0.041076089561606105,100.0,0.009999998
2.5046968e-06,1,0.9902172,100,500.0,4999.876,0.5,4999.881732839388,0.0049512205,199.9998807907815,0.24230966,0.005007335,0.07923778039859117,4646.3223,6.2620985e-11,0.9999728,4999.881732839388,200,1.0014398,4999.881732839388,1.0000006,0.07923778039859117,199.9995477903408,0.0049999994
,2,1.0,100,500.0,4999.8823,0.5,4999.882262993626,0.01,200.0,0.1049029,0.01,0.011116186933988836,4499.8823,3.5044917e-18,1.0,4999.882262993626,200,1.0,4999.882262993626,1.0,0.011116186933988836,100.0,0.009999998
5.5501864e-08,1,0.9985902,100,500.0,4999.878,0.5,4999.872701389879,0.0049929465,200.0,0.12976763,0.005002118,0.02289848848801174,4646.3247,1.3875729e-12,1.0000008,4999.872701389879,200,1.0004245,4999.872701389879,1.0,0.02289848848801174,200.00001210776585,0.005
,2,1.0,100,500.0,4999.8823,0.5,4999.8824430495,0.01,200.0,0.13490693,0.01,0.018385761916656862,4499.8823,3.5044917e-18,1.0,4999.8824430495,200,1.0,4999.8824430495,1.0,0.018385761916656862,100.0,0.009999998
,1,1.0,100,500.0,4999.891,0.5,4999.899696217314,0.005,200.0,0.12417938,0.005,0.012616223840017584,4646.338,2.179301e-19,1.0,4999.899696217314,200,1.0,4999.899696217314,1.0,0.012616223840017584,200.00000010221265,0.0049999994
,2,1.0,100,500.0,4999.8843,0.5,4999.884303925621,0.01,200.0,0.11513169,0.01,0.013388775144486338,4499.8843,3.5044917e-18,1.0,4999.884303925621,200,1.0,4999.884303925621,1.0,0.013388775144486338,100.0,0.009999998
,1,1.0,100,500.0,4999.8906,0.5,4999.896461988583,0.005,200.0,0.110515736,0.005,0.011207037171780242,4646.3374,2.179301e-19,1.0,4999.896461988583,200,1.0,4999.896461988583,1.0,0.011207037171780242,200.00000010221265,0.0049999994
,2,1.0,100,500.0,4999.8823,0.5,4999.882241590771,0.01,200.0,0.099179834,0.01,0.00993948785586885,4499.8823,3.5044917e-18,1.0,4999.882241590771,200,1.0,4999.882241590771,1.0,0.00993948785586885,100.0,0.009999998
,1,1.0,100,500.0,4999.8887,0.5,4999.895310039712,0.005,200.0,0.10409764,0.005,0.011872615954047086,4646.3354,2.179301e-19,1.0,4999.895310039712,200,1.0,4999.895310039712,1.0,0.011872615954047086,200.00000010221265,0.0049999994
,2,1.0,100,500.0,4999.872,0.5,4999.872349988579,0.01,200.0,0.17666204,0.01,0.03152666270692787,4499.872,3.5044917e-18,1.0,4999.872349988579,200,1.0,4999.872349988579,1.0,0.03152666270692787,100.0,0.009999998
5.3042106e-07,1,0.99584466,100,500.0,4999.882,0.5,4999.889843393857,0.0049793343,199.99992847445185,0.15424535,0.005006348,0.016525875946303992,4646.3286,1.3261093e-11,0.9999777,4999.889843393857,200,1.0012473,4999.889843393857,1.0000004,0.016525875946303992,199.99988248530727,0.005
,2,1.0,100,500.0,4999.898,0.5,4999.8981761239875,0.01,200.0,0.10646875,0.01,0.011451488147742092,4499.898,3.5044917e-18,1.0,4999.8981761239875,200,1.0,4999.8981761239875,1.0,0.011451488147742092,100.0,0.009999998
,1,1.0,100,500.0,4999.8975,0.5,4999.896671311307,0.005,200.0,0.10344373,0.005,0.010162877407625571,4646.344,2.179301e-19,1.0,4999.896671311307,200,1.0,4999.896671311307,1.0,0.010162877407625571,200.00000010221265,0.0049999994
,2,1.0,100,500.0,4999.8887,0.5,4999.889013854023,0.01,200.0,0.11242423,0.01,0.012767260442984556,4499.8887,3.5044917e-18,1.0,4999.889013854023,200,1.0,4999.889013854023,1.0,0.012767260442984556,100.0,0.009999998
,1,1.0,100,500.0,4999.898,0.5,4999.9074759418945,0.005,200.0,0.11630882,0.005,0.014390384920503893,4646.3447,2.179301e-19,1.0,4999.9074759418945,200,1.0,4999.9074759418945,1.0,0.014390384920503893,200.00000010221265,0.0049999994
,2,1.0,100,500.0,4999.87,0.5,4999.870133915806,0.01,200.0,0.14686352,0.01,0.021786490921513996,4499.87,3.5044917e-18,1.0,4999.870133915806,200,1.0,4999.870133915806,1.0,0.021786490921513996,100.0,0.009999998
1.945436e-07,1,0.99835515,100,500.0,4999.872,0.5,4999.87351490675,0.004991929,199.99997615814493,0.13803847,0.00500385,0.01674782667920521,4646.319,4.863972e-12,0.9999693,4999.87351490675,200,1.0007393,4999.87351490675,1.0000001,0.01674782667920521,199.99995124864037,0.005
,2,1.0,100,500.0,4999.892,0.5,4999.89215611019,0.01,200.0,0.11635949,0.01,0.01368136601511373,4499.892,3.5044917e-18,1.0,4999.89215611019,200,1.0,4999.89215611019,1.0,0.01368136601511373,100.0,0.009999998
1.7871012e-06,1,0.99633104,100,500.0,4999.887,0.5,4999.880669393825,0.0049813883,199.99961853100103,0.12364898,0.0050175823,0.0172078945315308,4646.3335,4.4672887e-11,1.0000535,4999.880669393825,200,1.0035702,4999.880669393825,1.0000019,0.0172078945315308,199.99965545663585,0.005
,2,1.0,100,500.0,4999.898,0.5,4999.897655773984,0.01,200.0,0.10072956,0.01,0.010245758265329391,4499.898,3.5044917e-18,1.0,4999.897655773984,200,1.0,4999.897655773984,1.0,0.010245758265329391,100.0,0.009999998
7.9560095e-08,1,0.9985231,100,500.0,4999.896,0.5,4999.8932592745705,0.0049926266,200.0,0.13031483,0.005003306,0.02408785198137228,4646.343,1.9889927e-12,0.9999978,4999.8932592745705,200,1.000659,4999.8932592745705,1.0,0.02408785198137228,199.9999782598582,0.005
,2,1.0,100,500.0,4999.8823,0.5,4999.882290603576,0.01,200.0,0.119704515,0.01,0.014471100722246671,4499.8823,3.5044917e-18,1.0,4999.882290603576,200,1.0,4999.882290603576,1.0,0.014471100722246671,100.0,0.009999998
1.1305482e-06,1,0.99524546,100,500.0,4999.8984,0.5,4999.913078470498,0.004976333,199.99980926531862,0.101858266,0.0050124633,0.006045823735952677,4646.3447,2.8264993e-11,0.9999787,4999.913078470498,200,1.0024713,4999.913078470498,1.000001,0.006045823735952677,199.99979368046215,0.005
,2,1.0,100,500.0,4999.89,0.5,4999.890423241824,0.01,200.0,0.10508283,0.01,0.011154479516081922,4499.89,3.5044917e-18,1.0,4999.890423241824,200,1.0,4999.890423241824,1.0,0.011154479516081922,100.0,0.009999998
0.03177696,1,0.351658,100,495.01,4986.946,0.5,4949.899416141814,0.0017795669,194.1372620830867,183.10643,0.0067283246,249989.85120586725,4628.0938,8.137669e-07,0.9880437,4949.899416141814,200,1.3295758,4949.899416141814,1.0301989,249989.85120586725,193.72564340332045,0.005
,2,1.0,100,500.0,4999.8794,0.5,4999.879099264128,0.01,200.0,0.13731213,0.01,0.019049217839311815,4499.8794,3.5044917e-18,1.0,4999.879099264128,200,1.0,4999.879099264128,1.0,0.019049217839311815,100.0,0.009999998
2.8382349e-08,1,0.9991047,100,500.0,4999.875,0.5,4999.870238487285,0.0049955496,200.0,0.1849744,0.0050009806,0.05010870774591087,4646.322,7.0957297e-13,0.99999475,4999.870238487285,200,1.0001909,4999.870238487285,1.0,0.05010870774591087,199.9999713858691,0.005
,2,1.0,100,500.0,4999.883,0.5,4999.8829047977315,0.01,200.0,0.15948658,0.01,0.02569174465129183,4499.883,3.5044917e-18,1.0,4999.8829047977315,200,1.0,4999.8829047977315,1.0,0.02569174465129183,100.0,0.009999998
1.7740182e-07,1,0.9978633,100,500.0,4999.8896,0.5,4999.895248272257,0.0049893404,199.99997615814493,0.14607528,0.0050038695,0.017406217796008584,4646.3364,4.4350734e-12,0.9999952,4999.895248272257,200,1.0007691,4999.895248272257,1.0000001,0.017406217796008584,199.99996567344348,0.005
,2,1.0,100,500.0,4999.8726,0.5,4999.87237311843,0.01,200.0,0.24262433,0.01,0.05947022123732943,4499.8726,3.5044917e-18,1.0,4999.87237311843,200,1.0,4999.87237311843,1.0,0.05947022123732943,100.0,0.009999998
