VarDiscRet,MinVanillaIw,VarJ,AvgDiscRet,AvgEpLen,MinNormIw,VanillaAvgRet,ESSRenyi,VarNormIw,AvgNormIw,J,eRenyi2,BatchSize,VarRet,MaxVanillaIw,MaxNormIw,VarVanillaIw,AvgRet,Bound,ESSClassic,AvgVanillaIw
209.6766981315435,0.0040587285,21.87322,-2.6941159132768933,500.0,2.5858349e-06,-2.6941159132768933,18.74128966294844,0.009154512,0.010000003,53.09572,5.335812,100,209.6766981315435,1502.4376,0.95721,22553.48,-2.6941159132768933,42.333664,1.0913497284062545,15.696009
216.13080639186103,4.1566954e-12,0.0018524897,-0.4770362583989475,500.0,3.716624e-18,-0.4770362583989475,99.9995946900583,0.00999984,0.009999999,40.31365,1.000004,100,216.13080639186103,1118397.4,0.9999921,12508121000.0,-0.4770362583989475,36.5166,1.0000158709872036,11184.0625
176.09245519512365,1.573216e-06,22.62908,1.395441684441246,500.0,1.5622312e-09,1.395441684441246,14.85027307793187,0.008874595,0.01,46.814705,6.733883,100,176.09245519512365,949.223,0.94259524,8999.836,1.395441684441246,36.0723,1.125384813990409,10.070314
248.4122205243459,0.0056230715,15.67569,4.354847199523964,500.0,5.0377926e-06,4.354847199523964,25.312675486836884,0.009031615,0.01,41.14936,3.95059,100,248.4122205243459,1061.293,0.950828,11252.062,4.354847199523964,31.748995,1.1060357551709412,11.161777
356.83379902254444,0.0010028301,31.064497,9.609236935818215,500.0,9.588755e-07,9.609236935818215,19.85718633174683,0.008876379,0.01,72.10625,5.03596,100,356.83379902254444,985.8955,0.94268316,9708.813,9.609236935818215,57.873543,1.1251612637593513,10.458397
450.83601273509083,0.002338027,28.97942,15.785360747479626,500.0,2.2272502e-06,15.785360747479626,20.97290211424933,0.008687074,0.009999999,68.809326,4.7680573,100,450.83601273509083,979.0618,0.9326734,9572.703,15.785360747479626,55.59935,1.1493985617704774,10.497371
526.4065930560303,1.945577e-06,0.06052882,24.4642418581969,500.0,9.3036915e-12,24.4642418581969,99.99971389852362,0.009995787,0.01,69.515144,1.0000029,100,526.4065930560303,209075.19,0.9997914,437122700.0,24.4642418581969,63.422173,1.0004173575243658,2091.1882
557.6863049604002,0.0006688327,37.203854,32.70834898300007,500.0,1.3658814e-06,32.70834898300007,15.691061868208374,0.007990684,0.01,78.72519,6.373055,100,557.6863049604002,438.1714,0.8948279,1915.9888,32.70834898300007,61.126556,1.248318251264477,4.8967113
623.8492852997521,0.00015204426,38.955757,42.96357942913441,500.0,2.5419635e-07,42.96357942913441,18.69664498446918,0.0075492505,0.010000002,85.42682,5.348553,100,623.8492852997521,520.3166,0.8698952,2700.8796,42.96357942913441,67.9397,1.3203491788586652,5.981371
526.5661642288491,6.036816e-05,0.19133717,47.377638597543466,500.0,8.573299e-10,47.377638597543466,99.99998807907247,0.009980926,0.010000002,85.898346,1.0000001,100,526.5661642288491,70347.625,0.99905515,49486936.0,47.377638597543466,77.99512,1.001892171446416,704.14154
