StdIW,ESSClassic,StdIWNorm,EmpiricalD2,TimeElapsed,InitialReturnMax,TimestepsSoFar,ESSRenyi,InitialReturnMean,MeanIW,MaxIWNorm,EpThisIter,EpisodesSoFar,ReturnMeanIW,EpRewMean,MinIW,InitialReturnStd,MaxIW,InitialBound,EpLenMean,MinIWNorm,InitialReturnMin,Iteration,Bound,MeanIWNorm,Weights
0.80247927,61.55913,0.008024791,1.6637264,108.5563714504242,1655.3425,73269,60.106033,-8.789063e-05,1.0155082,0.04240709,100,1100,1228.8995,1114.0177344789618,0.09329526,370.28033,4.2407093,1005.6502,112.43,0.00093295256,-714.2339,11,1089.121,0.010155081,[ 0.1   -0.235  0.049 ...  0.14   0.439 -0.644]
7.447781,6.4336824,0.074477814,80.17003,120.18784666061401,1147.1534,84597,1.2473489,-7.93457e-05,1.9529763,0.6677726,100,1200,2887.6887,1122.521760581452,0.0048252954,344.1995,66.77726,1047.4229,113.28,4.8252954e-05,-1122.5219,12,2215.271,0.019529765,[ 0.1   -0.235  0.05  ...  0.141  0.44  -0.676]
1.5316589,38.191605,0.01531659,2.8251255,133.24269890785217,1342.9613,95467,35.39666,-5.493164e-05,1.2039884,0.07779787,100,1300,1244.4559,1076.6968405158318,0.09345883,351.94037,7.7797866,988.7794,108.7,0.0009345883,-1076.6969,13,1096.6833,0.012039883,[ 0.1   -0.234  0.052 ...  0.142  0.44  -0.652]
4.7503777,13.369722,0.047503773,13.378322,144.92153239250183,931.9276,106647,7.474779,-4.272461e-05,1.8661841,0.3379701,100,1400,1631.248,1107.7059030256612,0.00034109945,382.3908,33.797012,1035.1896,111.8,3.4109944e-06,-1107.7059,14,1366.0093,0.018661842,[ 0.1   -0.233  0.049 ...  0.14   0.435 -0.629]
1.3213559,45.803894,0.01321356,2.8883839,157.69047379493713,1356.7775,118475,34.621437,2.9296874e-05,1.2147503,0.07085826,100,1500,1379.1709,1172.5184606224236,0.032301318,352.82294,7.0858264,1083.6965,118.28,0.00032301317,-1152.5555,15,1228.2158,0.012147502,[ 0.1   -0.231  0.048 ...  0.142  0.439 -0.707]
0.88001096,60.512997,0.008800109,1.6707791,169.2308223247528,1307.961,130294,59.852318,-2.4414063e-05,1.0893948,0.05650306,100,1600,1276.6088,1171.6187521654572,0.09241642,391.00513,5.650306,1085.9927,118.19,0.0009241642,-1171.6188,16,1165.9296,0.010893948,[ 0.1   -0.231  0.051 ...  0.145  0.445 -0.713]
0.9132932,60.937588,0.009132932,1.6289624,180.51813101768494,1375.3951,142438,61.38877,-7.3242186e-06,1.140705,0.044576786,100,1700,1300.2642,1204.1136507423125,0.09600812,348.32175,4.457679,1114.0729,121.44,0.0009600812,-1204.1136,17,1185.3444,0.011407051,[ 0.1   -0.231  0.05  ...  0.143  0.442 -0.744]
2.1607418,27.246487,0.02160742,3.2214293,191.38155221939087,1159.8064,155138,31.042122,-5.2490235e-05,1.3223034,0.18261625,100,1800,1396.0798,1259.7221261491832,0.06000503,342.43396,18.261625,1183.7949,127.0,0.0006000503,-540.104,18,1259.8032,0.013223035,[ 0.1   -0.231  0.052 ...  0.145  0.448 -0.756]
1.5691427,34.488598,0.015691428,3.559902,200.87125706672668,1259.9358,167637,28.090662,7.202148e-05,1.138523,0.11455239,100,1900,1446.6412,1239.614075777071,0.03678263,361.21838,11.455239,1157.1318,124.99,0.0003678263,-1239.614,19,1291.0164,0.0113852285,[ 0.1   -0.231  0.05  ...  0.145  0.448 -0.75 ]
0.6138549,73.92871,0.0061385487,1.3540354,212.55339431762695,1187.9768,180656,73.85332,6.1035156e-05,1.033692,0.03843938,100,2000,1337.1478,1291.6150653852105,0.16196793,416.60178,3.8439379,1207.7123,130.19,0.0016196793,-1281.6353,20,1239.5161,0.01033692,[ 0.1   -0.23   0.051 ...  0.146  0.451 -0.735]
6.265493,4.1236367,0.06265492,49.05373,222.84263372421265,1014.79285,193805,2.038581,-1.0986329e-05,1.2993904,0.6270741,100,2100,3490.2803,1304.6139013418317,0.008354527,379.237,62.707417,1219.8602,131.49,8.354527e-05,-1294.6344,21,2896.6792,0.012993903,[ 0.1   -0.23   0.05  ...  0.146  0.451 -0.72 ]
0.3339735,88.9543,0.003339735,1.1995999,238.25190138816833,2013.3208,206968,83.36113,-2.5634765e-05,0.94776094,0.019451559,100,2200,1354.7107,1305.98581729285,0.33747602,457.89365,1.9451559,1174.1829,131.63,0.00337476,-1305.9858,22,1210.352,0.009477609,[ 0.099 -0.228  0.046 ...  0.141  0.44  -0.682]
103.0527,1.3108752,1.0305269,461.7439,248.4668734073639,1695.1667,220315,0.21657027,-0.0001550293,11.876962,10.338153,100,2300,7143.799,1324.387060169452,2.2703264e-07,387.90814,1033.8153,1213.4125,133.47,2.2703264e-09,-524.8761,23,4759.149,0.11876964,[ 0.099 -0.228  0.047 ...  0.142  0.44  -0.672]
1.520628,39.93007,0.015206279,2.8135374,262.49088501930237,1573.7798,234976,35.542446,7.080078e-05,1.2397795,0.08338662,100,2400,1676.3064,1455.8016118669032,0.04118248,516.0162,8.338662,1352.7734,146.61,0.0004118248,-1455.8015,24,1503.4912,0.012397795,[ 0.099 -0.227  0.045 ...  0.143  0.443 -0.787]
0.61822003,73.06979,0.0061822,1.3736948,274.5919005870819,2892.455,249148,72.79637,3.4179688e-05,1.0183382,0.03388504,100,2500,1496.2897,1406.9116517315797,0.17549005,527.14404,3.388504,1217.5559,141.72,0.0017549004,-1406.9116,25,1274.356,0.010183381,[ 0.099 -0.227  0.044 ...  0.142  0.443 -0.765]
41.4731,1.6185802,0.41473097,96.60557,285.17733907699585,1704.9674,264794,1.035137,-5.859375e-05,5.3195763,4.150213,100,2600,3380.4163,1554.2888836773457,0.0019071787,475.3303,415.0213,1442.6725,156.46,1.9071786e-05,-1544.3096,26,2283.3604,0.05319576,[ 0.099 -0.226  0.044 ...  0.143  0.445 -0.752]
2.123781,28.566048,0.021237811,3.7692785,299.29997301101685,1101.1589,278682,26.530275,-9.887695e-05,1.34302,0.15654041,100,2700,1565.0237,1378.5321268618036,0.0026923208,364.09528,15.654041,1306.4443,138.88,2.6923208e-05,-528.8164,27,1425.0679,0.0134302,[ 0.099 -0.226  0.044 ...  0.144  0.45  -0.728]
5.408578,9.080335,0.05408578,4.848859,310.0320358276367,1716.5287,293815,20.62341,5.1879884e-05,1.7092482,0.51025635,100,2800,1789.5991,1503.0297041131655,0.01933186,456.91354,51.02564,1390.6565,151.33,0.00019331858,-643.32526,28,1542.152,0.017092478,[ 0.099 -0.226  0.043 ...  0.143  0.45  -0.739]
0.3660672,89.04183,0.0036606719,1.1440119,321.49443078041077,2255.0703,308462,87.41168,-2.4414063e-05,1.0434928,0.022089418,100,2900,1499.9381,1454.4280594549753,0.44863498,487.94095,2.208942,1306.7991,146.47,0.00448635,-1454.4281,29,1342.0364,0.010434928,[ 0.099 -0.226  0.047 ...  0.145  0.455 -0.712]
0.4781527,80.0048,0.0047815265,1.3062408,331.6728081703186,1652.1947,324438,76.555565,-7.324219e-05,0.9564488,0.028124591,100,3000,1635.6743,1587.3106203391899,0.13083921,574.6493,2.8124592,1479.149,159.76,0.0013083922,-1587.3107,30,1512.0555,0.009564488,[ 0.099 -0.226  0.046 ...  0.144  0.454 -0.726]
0.53202903,78.53588,0.00532029,1.2331935,342.27800464630127,2246.2751,340074,81.09027,-6.1035157e-06,1.0176845,0.036043704,100,3100,1604.1663,1553.3112983639,0.37696752,537.74414,3.6043706,1406.2579,156.36,0.003769675,-1553.3113,31,1440.8647,0.010176846,[ 0.099 -0.226  0.047 ...  0.145  0.455 -0.716]
0.43130127,84.2637,0.0043130126,1.1495671,352.6182918548584,2117.0823,355901,86.989265,0.00010498047,0.9980449,0.027957262,100,3200,1599.347,1572.3997676835309,0.3127894,529.63654,2.7957263,1433.8041,158.27,0.0031278941,-1572.3997,32,1450.7478,0.009980449,[ 0.099 -0.225  0.047 ...  0.145  0.457 -0.71 ]
1.4250382,45.10701,0.014250382,1.9756622,361.63533544540405,1520.012,371399,50.61594,7.324219e-05,1.2917845,0.0940875,100,3300,1771.5017,1539.4944721432337,0.10554284,492.86032,9.40875,1439.3641,154.98,0.0010554284,-1529.514,33,1630.7605,0.0129178455,[ 0.099 -0.225  0.046 ...  0.145  0.457 -0.712]
0.7961811,65.27548,0.007961811,1.5382087,374.7203314304352,1773.6211,386962,65.01068,9.765625e-06,1.0916128,0.036603525,100,3400,1685.1088,1546.0095231102468,0.119031176,497.5334,3.6603527,1429.8988,155.63,0.0011903117,-1546.0095,34,1541.1029,0.010916127,[ 0.099 -0.225  0.047 ...  0.147  0.462 -0.695]
2.632992,21.277372,0.026329916,3.5039055,387.16954588890076,1614.3368,403616,28.539581,-8.544922e-06,1.3688589,0.23768046,100,3500,1921.2747,1655.0855700072757,0.016954543,607.76196,23.768047,1546.7347,166.54,0.00016954543,-1655.0856,35,1718.4558,0.013688589,[ 0.099 -0.225  0.048 ...  0.148  0.466 -0.714]
0.34338227,90.30774,0.0034338227,1.1258533,399.6239004135132,2021.1747,421603,88.82152,-0.00011840821,1.048161,0.021580543,100,3600,1837.0175,1788.3781868841209,0.5175853,591.7078,2.1580544,1656.0614,179.87,0.0051758527,-1788.3783,36,1696.621,0.010481608,[ 0.099 -0.225  0.046 ...  0.147  0.462 -0.725]
2.2808151,19.402489,0.02280815,7.3627477,410.34900426864624,1694.0879,439058,13.581886,-2.8076172e-05,1.119072,0.14441119,100,3700,2461.2004,1735.183082795014,0.008968867,370.0849,14.44112,1624.279,174.55,8.968867e-05,-495.45813,37,2160.269,0.01119072,[ 0.099 -0.225  0.047 ...  0.147  0.464 -0.729]
0.84490204,59.99375,0.00844902,1.8374172,424.08536744117737,1784.9552,457208,54.42422,-6.958008e-05,1.034655,0.046424262,100,3800,2046.1046,1804.6365364865017,0.14166427,640.4379,4.6424265,1686.4952,181.5,0.0014166427,-1804.6366,38,1885.9626,0.010346549,[ 0.099 -0.224  0.047 ...  0.145  0.457 -0.74 ]
0.6721071,71.05581,0.006721071,1.5876031,436.72217750549316,1376.2507,474844,62.988037,3.540039e-05,1.0530711,0.03456603,100,3900,1858.8696,1753.2468651424147,0.14131336,456.85016,3.456603,1646.3182,176.36,0.0014131336,-1633.3615,39,1724.1394,0.010530711,[ 0.099 -0.224  0.045 ...  0.144  0.453 -0.762]
1.0082941,57.42673,0.010082941,1.9044013,448.5342733860016,2554.5144,492896,52.50994,-5.493164e-05,1.1710511,0.054814797,100,4000,2002.2374,1794.869806973587,0.08483084,592.2949,5.4814796,1627.6376,180.52,0.00084830844,-1794.8699,40,1771.4569,0.011710511,[ 0.099 -0.224  0.044 ...  0.144  0.453 -0.783]
1.1134892,57.97386,0.011134892,2.3982105,460.39759063720703,2923.648,511158,41.697758,7.324219e-05,1.307803,0.05484355,100,4100,2140.8508,1815.8800792533823,0.032406297,687.86346,5.484355,1624.4823,182.62,0.00032406294,-1815.88,41,1844.4493,0.01307803,[ 0.099 -0.224  0.044 ...  0.144  0.454 -0.81 ]
41.18339,1.6590662,0.41183388,37.719833,473.1931121349335,1592.2837,530334,2.6511252,-0.00012695312,5.349174,4.1352434,100,4200,3123.0813,1907.246942022681,0.00036468182,534.1187,413.52435,1782.3883,191.76,3.6468182e-06,-1907.2471,42,2356.2437,0.05349174,[ 0.099 -0.224  0.043 ...  0.144  0.453 -0.824]
3.0134678,15.735968,0.030134678,4.653562,486.95425152778625,2636.0176,550871,21.488914,9.2773436e-05,1.3022434,0.26979017,100,4300,2938.996,2043.3129973966568,0.016068742,745.25806,26.979017,1870.7449,205.37,0.00016068741,-2043.3129,43,2566.7307,0.013022434,[ 0.099 -0.223  0.042 ...  0.144  0.452 -0.83 ]
0.8709079,62.392273,0.008709079,2.0951169,502.2656328678131,2943.7312,571529,47.730034,1.2207031e-05,1.1217579,0.0512564,100,4400,2258.654,2055.585208629674,0.020648228,867.06256,5.12564,1862.8728,206.58,0.00020648228,-2055.5852,44,1979.712,0.01121758,[ 0.099 -0.223  0.043 ...  0.146  0.458 -0.812]
0.70390093,69.31958,0.0070390096,1.4843307,514.8841478824615,2964.1255,591982,67.37043,9.765625e-06,1.0580566,0.039179638,100,4500,2150.0017,2035.000333375974,0.1548433,769.66815,3.9179637,1840.9526,204.53,0.001548433,-2035.0004,45,1913.5875,0.010580567,[ 0.099 -0.223  0.043 ...  0.145  0.458 -0.836]
1.5068663,36.460415,0.015068663,2.2468462,526.1046321392059,1879.499,613683,44.50683,8.544922e-05,1.141467,0.08593409,100,4600,2374.047,2159.711268874517,0.03283382,652.00836,8.593409,2018.325,217.01,0.00032833818,-2159.7112,46,2162.1165,0.011414669,[ 0.099 -0.223  0.043 ...  0.145  0.458 -0.837]
3.763778,12.601954,0.03763778,29.002386,539.3353092670441,2592.4338,637855,3.447992,-3.2958986e-05,1.4291971,0.24754794,100,4700,4257.9,2406.866410228539,0.00080716645,841.94916,24.754795,2237.1519,241.72,8.0716645e-06,-2406.8665,47,3343.921,0.014291971,[ 0.099 -0.223  0.042 ...  0.145  0.457 -0.854]
8.22269,7.5694375,0.0822269,14.4012575,553.832022190094,2714.4688,660807,6.943838,2.9296874e-05,2.353087,0.6799199,100,4800,3403.728,2284.8550052388327,0.0060630105,785.00775,67.99199,2107.1514,229.52,6.0630104e-05,-2284.855,48,2729.3604,0.023530867,[ 0.099 -0.223  0.04  ...  0.142  0.449 -0.86 ]
0.400001,87.31579,0.00400001,1.179363,568.7369747161865,2834.5857,682159,84.791534,-0.00011230469,1.0494833,0.022890445,100,4900,2200.0972,2124.757913986301,0.3906474,778.888,2.2890446,1939.1907,213.52,0.003906474,-2114.7786,49,1998.574,0.010494834,[ 0.099 -0.223  0.039 ...  0.14   0.443 -0.845]
1.1913627,45.016453,0.011913627,2.8938563,580.6169672012329,2842.0017,703834,34.555965,0.00020751954,1.0779865,0.09082001,100,5000,2513.9182,2157.164487260499,0.011167557,788.67566,9.082001,1971.1116,216.75,0.00011167557,-2147.1846,50,2197.4177,0.010779865,[ 0.099 -0.223  0.039 ...  0.14   0.441 -0.836]
1.0890666,46.29589,0.010890665,2.0085523,594.1220607757568,2073.3596,725391,49.7871,2.4414063e-05,1.0111647,0.061228838,100,5100,2265.3716,2145.281026267517,0.07313913,697.35986,6.122884,2006.1465,215.57,0.0007313913,-2125.315,51,2068.1853,0.010111647,[ 0.099 -0.223  0.037 ...  0.138  0.438 -0.873]
1.9513259,29.799997,0.019513259,3.246773,605.0608899593353,2026.574,748523,30.799812,4.8828126e-05,1.2713624,0.12039642,100,5200,2655.058,2302.7649458245273,0.059520118,738.38855,12.039642,2152.0134,231.32,0.00059520116,-2302.765,52,2383.422,0.012713623,[ 0.099 -0.223  0.037 ...  0.138  0.439 -0.882]
1.1811148,45.5079,0.011811148,2.3990526,617.4517395496368,2639.9104,772217,41.68312,-1.8310548e-05,1.0793661,0.07665811,100,5300,2664.3728,2359.0749518950415,0.13990577,783.1935,7.665811,2186.252,236.94,0.0013990576,-2349.095,53,2396.69,0.010793661,[ 0.099 -0.222  0.035 ...  0.138  0.439 -0.869]
1.4904927,35.49167,0.014904926,2.1952527,630.3051886558533,2597.0342,796342,45.552845,7.080078e-05,1.1055672,0.11396917,100,5400,2575.2947,2402.152396021279,0.1251107,698.99133,11.396917,2232.1365,241.25,0.001251107,-2042.3293,54,2323.3928,0.011055671,[ 0.099 -0.222  0.034 ...  0.137  0.437 -0.881]
6.9738216,5.508397,0.06973822,8.414831,642.1792488098145,2418.5261,822251,11.88378,-0.00021240234,1.6837857,0.6870213,100,5500,3179.508,2580.5195843613387,0.018048748,787.1353,68.70213,2411.585,259.09,0.00018048748,-2580.5198,55,2689.4568,0.016837858,[ 0.099 -0.222  0.034 ...  0.138  0.438 -0.881]
4.7721615,6.0609035,0.047721617,34.071484,655.8144643306732,2236.3906,849982,2.9350057,1.953125e-05,1.2121619,0.44130728,100,5600,4624.7266,2762.6777528614857,0.008730506,805.67523,44.13073,2582.4714,277.31,8.730505e-05,-2752.6978,56,3572.848,0.012121619,[ 0.098 -0.222  0.033 ...  0.137  0.437 -0.868]
1.6407325,37.786655,0.016407324,2.0951684,671.4634232521057,1983.0723,880246,47.728863,0.00030273438,1.2786899,0.12989855,100,5700,3538.0024,3016.4377790438202,0.033002675,867.081,12.989855,2841.8647,302.64,0.00033002673,-2666.6416,57,3285.3137,0.012786899,[ 0.099 -0.223  0.032 ...  0.138  0.441 -0.843]
0.9861197,47.831646,0.009861196,2.2613878,687.4230971336365,1978.5916,910553,44.22063,0.0002758789,0.9442427,0.06268719,100,5800,3344.1255,3020.765168501531,0.09520821,865.1778,6.2687187,2823.6628,303.07,0.0009520821,-3010.7844,58,3047.725,0.009442426,[ 0.099 -0.223  0.032 ...  0.138  0.443 -0.863]
3.010126,19.602236,0.030101262,8.115578,701.9051859378815,1773.3804,942913,12.321981,5.859375e-05,1.486331,0.20923717,100,5900,4443.376,3225.8081376988794,0.013966464,786.50745,20.923717,3040.7961,323.6,0.00013966464,-2826.105,59,3916.3164,0.014863309,[ 0.099 -0.223  0.031 ...  0.139  0.445 -0.875]
3.553325,16.594831,0.035533253,3.866378,717.6913332939148,1719.9097,975806,25.864,0.00035888673,1.584984,0.31153315,100,6000,3918.6196,3279.5228239080957,0.040304728,1124.4163,31.153316,3064.8274,328.93,0.00040304728,-3279.5225,60,3496.4622,0.015849838,[ 0.099 -0.223  0.033 ...  0.139  0.447 -0.875]
61.7678,1.7568783,0.6176779,20.086025,733.3602695465088,1292.2322,1012974,4.9785857,-0.00022216798,8.2600355,6.1791716,100,6100,5679.702,3707.2284905667157,0.0019426025,816.0086,617.9172,3579.7266,371.68,1.9426025e-05,-1947.63,61,5108.2695,0.082600355,[ 0.1   -0.223  0.033 ...  0.138  0.446 -0.892]
1.0438206,50.842724,0.010438207,2.0220633,751.1135380268097,1196.3672,1051088,49.454437,0.00014892578,1.0615644,0.08037362,100,6200,4340.905,3803.190075645314,0.06143299,1184.8096,8.037362,3554.2126,381.14,0.0006143299,-3803.19,62,3986.861,0.010615644,[ 0.099 -0.223  0.031 ...  0.139  0.447 -0.932]
1.468915,40.046967,0.014689148,2.3692622,767.3067138195038,1104.9695,1090122,42.207233,-0.00016113282,1.2005379,0.10013102,100,6300,4422.156,3894.5654043810773,0.08935341,994.011,10.013103,3640.2595,390.34,0.0008935341,-3884.5854,63,4030.7178,0.012005379,[ 0.099 -0.223  0.031 ...  0.139  0.448 -0.93 ]
1.5508747,36.84319,0.015508748,3.2913632,783.3437283039093,910.0962,1131095,30.382547,-0.00059570314,1.1845279,0.08474473,100,6400,4724.4536,4089.4344340950042,0.029309843,1019.1607,8.474473,3821.7185,409.73,0.00029309842,-4089.435,64,4238.7593,0.011845279,[ 0.1   -0.223  0.031 ...  0.139  0.447 -0.926]
230.1096,1.0475106,2.301096,661.63116,799.208918094635,1035.948,1170806,0.15114161,-7.8125e-05,23.67558,23.132162,100,6500,19886.49,3963.5333301737646,0.0005264232,1186.344,2313.2163,3704.0593,397.11,5.264232e-06,-3963.5334,65,13212.246,0.23675579,[ 0.1   -0.223  0.031 ...  0.14   0.449 -0.928]
3.3643358,16.424255,0.03364336,8.601528,817.1114745140076,1358.8713,1207299,11.625841,0.00018554687,1.4914273,0.24457969,100,6600,4850.5957,3640.449554965029,0.011304446,1319.9276,24.45797,3402.126,364.93,0.00011304445,-3640.4495,66,4151.6323,0.014914275,[ 0.1   -0.223  0.031 ...  0.139  0.447 -0.873]
0.8121144,61.437363,0.008121144,1.7757578,834.1114947795868,1401.563,1243353,56.313988,-0.00018554687,1.0250617,0.055553626,100,6700,4101.1685,3597.8566664323916,0.22172695,1648.4802,5.5553627,3362.3218,360.54,0.0022172695,-3597.857,67,3787.3003,0.010250616,[ 0.1   -0.223  0.03  ...  0.138  0.444 -0.881]
0.8268672,61.22103,0.008268672,1.4386715,850.8394181728363,1015.66675,1283264,69.508575,0.00013183594,1.038934,0.05730831,100,6800,4355.57,3983.7337782266236,0.22713183,1354.9302,5.730831,3733.3997,399.11,0.0022713183,-3823.9143,68,4055.3076,0.01038934,[ 0.1   -0.223  0.029 ...  0.139  0.445 -0.891]
1.5175545,36.18036,0.015175546,2.7420762,867.544585943222,805.29346,1325264,36.468716,-0.00012695312,1.1426244,0.12398855,100,6900,4876.9785,4194.161882697036,0.06251305,1339.8381,12.398855,3919.5894,420.0,0.00062513055,-4194.162,69,4422.308,0.011426244,[ 0.1   -0.223  0.028 ...  0.139  0.447 -0.907]
2.4985633,23.078085,0.024985632,7.3181605,884.990180015564,726.4302,1368052,13.664636,-6.8359375e-05,1.3685642,0.14446974,100,7000,5639.387,4273.2288403685725,0.006877692,1232.0592,14.446975,3994.1338,427.88,6.877692e-05,-4263.25,70,4884.376,0.013685643,[ 0.1   -0.223  0.027 ...  0.139  0.447 -0.924]
0.7174021,66.93599,0.0071740216,1.3766992,902.4787817001343,529.66016,1412798,72.637505,-0.00010253906,1.0207393,0.04449824,100,7100,4688.1973,4469.936304394641,0.19919533,1172.9287,4.449824,4177.3105,447.46,0.0019919532,-4469.9365,71,4344.8506,0.010207393,[ 0.1   -0.224  0.027 ...  0.14   0.452 -0.91 ]
1.5112503,38.094337,0.015112502,2.3615983,918.209056854248,288.65234,1459944,42.344204,-0.00017333984,1.1854997,0.08392121,100,7200,5002.0015,4710.917310030096,0.08956873,696.8532,8.392121,4402.5156,471.46,0.00089568726,-4710.9175,72,4528.065,0.011854999,[ 0.1   -0.224  0.027 ...  0.141  0.454 -0.924]
0.81072277,65.40937,0.008107228,1.7585388,933.0268349647522,235.21875,1507613,56.86539,9.765625e-06,1.1148413,0.045698624,100,7300,5104.753,4764.348504544131,0.15161672,870.0186,4.5698624,4452.4487,476.69,0.0015161672,-4764.3486,73,4691.1426,0.011148412,[ 0.1   -0.224  0.026 ...  0.14   0.453 -0.925]
1.0811082,53.200523,0.010811082,1.7078153,947.7193524837494,171.31836,1555911,58.55434,4.1503907e-05,1.1526744,0.079775795,100,7400,5369.13,4828.29721357235,0.11953672,860.1295,7.97758,4512.211,482.98,0.0011953672,-4828.2974,74,4956.0576,0.011526745,[ 0.1   -0.224  0.026 ...  0.14   0.454 -0.933]
5.316121,9.414463,0.053161215,13.390186,965.1547207832336,302.70703,1602896,7.468156,0.00032714845,1.7138122,0.40080208,100,7500,6886.545,4696.9152262067,0.0058262963,1159.7953,40.080208,4389.4297,469.85,5.8262962e-05,-4696.915,75,5761.376,0.017138124,[ 0.1   -0.224  0.025 ...  0.14   0.453 -0.936]
0.82238466,66.03522,0.008223847,1.6887031,980.9247090816498,167.50342,1651232,59.21704,-0.00046875,1.1466964,0.0397534,100,7600,5189.407,4832.148296994598,0.04978232,837.31537,3.97534,4516.4634,483.36,0.0004978232,-4822.1694,76,4779.1743,0.011466964,[ 0.1   -0.224  0.024 ...  0.139  0.448 -0.935]
9.069539,5.1289887,0.09069538,22.867945,996.4668371677399,192.13428,1699319,4.3729334,0.00033691406,2.1087947,0.80074,100,7700,7599.998,4807.453290344715,0.004297748,936.4442,80.074005,4492.7314,480.87,4.297748e-05,-4807.453,77,6094.985,0.021087945,[ 0.1   -0.224  0.024 ...  0.139  0.45  -0.929]
6.804269,6.6939654,0.06804268,5.461785,1014.7527282238007,186.33984,1747464,18.309032,-2.4414063e-05,1.8225032,0.6599487,100,7800,5632.032,4813.1721841925955,0.041624486,883.1919,65.99487,4498.0757,481.45,0.00041624485,-4813.1724,78,4895.638,0.018225031,[ 0.1   -0.224  0.023 ...  0.138  0.447 -0.898]
2.7339122,23.980234,0.027339121,6.073502,1030.5094318389893,188.4834,1795589,16.464966,4.8828126e-05,1.5354935,0.16728663,100,7900,6151.2754,4811.036046019861,0.01678467,865.7335,16.728664,4496.08,481.25,0.0001678467,-4811.036,79,5375.082,0.015354934,[ 0.1   -0.224  0.023 ...  0.139  0.448 -0.89 ]
