TimeElapsed,MeanIW,InitialReturnStd,EpThisIter,MaxIWNorm,InitialReturnMax,Iteration,ESSClassic,EpisodesSoFar,MinIWNorm,InitialReturnMean,ESSRenyi,Weights,MaxIW,MinIW,Bound,InitialReturnMin,MeanIWNorm,StdIW,TimestepsSoFar,EmpiricalD2,ReturnMeanIW,EpRewMean,EpLenMean,InitialBound,StdIWNorm
1.4698288440704346,0.8832758,3.5754666,10,0.29976398,5.09811,1,4.7179103,10,0.0032236178,,2.4191864,[ 0.099 -0.24   0.048 ...  0.096  0.329  0.   ],2.9976397,0.032236177,2.488059,-6.2791824,0.08832757,0.9345971,5000,4.133621,2.893802,-53.240884201093124,500.0,-0.19956549,0.09345971
3.2165420055389404,6.9038734,3.8187237,10,6.8261194,7.056488,2,1.0228266,20,6.596083e-05,-1.1444092e-06,0.019045781,[ 0.099 -0.239  0.047 ...  0.095  0.329 -0.038],68.26119,0.0006596083,43.245037,-5.4947586,0.69038737,20.453218,10000,525.05066,48.383953,-49.0484100476518,500.0,-0.22427098,2.045322
