Iteration,EpLenMean,MaxIWNorm,InitialReturnMean,MeanIWNorm,EpThisIter,EpisodesSoFar,EmpiricalD2,ESSClassic,InitialReturnStd,ReturnMeanIW,InitialBound,StdIW,Bound,TimestepsSoFar,MaxIW,ESSRenyi,MinIW,TimeElapsed,StdIWNorm,InitialReturnMax,MeanIW,InitialReturnMin,Weights,MinIWNorm,EpRewMean
11,160.35,0.6514405,-0.00011230469,0.012028216,100,1100,54560.37,2.7858856,483.61945,5056.153,1586.0851,7.1053305,3396.1465,104157,65.14405,0.0018328321,8.926533e-05,131.43372678756714,0.0710533,2246.228,1.2028216,-1583.2122,[ 0.099 -0.234  0.034 ...  0.146  0.455 -0.637],8.926533e-07,1593.1918015722433
12,181.96,0.26991248,1.2207031e-06,0.0033595199,100,1200,257550.84,1.530925,493.568,15307.748,1804.0502,2.6943264,12674.121,122353,26.99125,0.00038827286,2.4231033e-09,146.9258632659912,0.026943265,1640.2332,0.33595204,-689.4905,[ 0.099 -0.233  0.033 ...  0.149  0.466 -0.566],2.4231032e-11,1809.2397582273668
13,191.68,0.11189348,2.9296874e-05,0.0066513545,100,1300,209.18497,15.854682,524.81744,2327.2605,1900.4575,1.5323088,2240.4783,141521,11.189348,0.47804582,0.0007042702,164.30379271507263,0.015323089,1863.0935,0.6651355,-1896.4781,[ 0.099 -0.232  0.031 ...  0.152  0.473 -0.669],7.042702e-06,1906.4577943982345
14,185.15,0.09420463,6.958008e-05,0.010323967,100,1400,16.28058,28.321255,555.9884,2090.0464,1835.3241,1.6424252,2066.5425,160036,9.420463,6.1422873,0.0043244576,177.876469373703,0.01642425,1808.1028,1.0323967,-1841.1494,[ 0.098 -0.233  0.032 ...  0.15   0.464 -0.655],4.3244574e-05,1841.1494877016985
15,193.32,0.29176873,0.00022094726,0.01572176,100,1500,127.63539,12.259221,571.52936,2817.4194,1915.8419,4.2060113,2738.1997,179368,29.176872,0.7834818,0.004119895,190.57806658744812,0.042060114,2216.308,1.5721759,-1922.854,[ 0.098 -0.232  0.031 ...  0.15   0.467 -0.672],4.119895e-05,1922.854228822705
16,213.93,0.14923425,-5.9814454e-05,0.00869547,100,1600,113.55593,14.396796,659.75006,2675.6538,2121.7173,2.1203387,2599.4575,200761,14.923425,0.88062334,0.00013270366,204.5884153842926,0.021203388,2260.0193,0.8695471,-2008.9653,[ 0.098 -0.232  0.029 ...  0.152  0.473 -0.606],1.3270366e-06,2128.86786754765
17,227.77,0.09805084,5.3710937e-05,0.0049795806,100,1700,1965.1891,9.228571,787.45807,4126.1475,2258.7214,1.5617093,3743.023,223538,9.805084,0.05088569,0.00019125972,218.49182033538818,0.015617092,2731.6208,0.4979581,-2267.364,[ 0.098 -0.231  0.026 ...  0.152  0.474 -0.623],1.912597e-06,2267.3640525928613
18,256.38,1.8013791,0.00028808592,0.025580797,100,1800,91.07424,1.9947064,954.3499,3762.8003,2545.1733,17.930786,3685.7085,249176,180.13791,1.0980053,0.00054361584,233.13066625595093,0.17930786,2335.685,2.5580795,-2553.2515,[ 0.098 -0.231  0.024 ...  0.153  0.474 -0.63 ],5.436158e-06,2553.2517195516507
19,270.41,0.44333914,-4.6386718e-05,0.014985207,100,1900,32.688168,8.3769865,911.2662,3337.1006,2685.0293,4.9558835,3288.3772,276217,44.333916,3.059211,0.0007590777,249.4246928691864,0.049558833,2145.8296,1.4985205,-2693.5513,[ 0.098 -0.231  0.021 ...  0.151  0.471 -0.654],7.590777e-06,2693.5512234130706
20,284.88,4.5054474,-0.00025634764,0.05459717,100,2000,185937.0,1.4569105,989.3718,23845.889,2829.7786,44.90211,19973.055,304705,450.54474,0.00053781655,4.8086883e-07,262.008597612381,0.4490211,2160.6384,5.459717,-2838.76,[ 0.098 -0.23   0.02  ...  0.151  0.472 -0.659],4.808688e-09,2838.759757378038
21,254.08,0.12621388,-4.3945314e-05,0.008855292,100,2100,302.99817,15.352378,1019.0775,3952.0442,2522.4475,2.0793252,3812.685,330113,12.6213875,0.330035,2.7144228e-05,280.74528336524963,0.020793252,2468.7747,0.88552916,-2530.4539,[ 0.098 -0.231  0.022 ...  0.152  0.471 -0.672],2.7144227e-07,2530.4538257193026
22,312.64,0.33862892,4.8828126e-05,0.018675575,100,2200,155.17886,10.10888,1112.5228,4411.936,3106.7437,5.5690475,4289.103,361377,33.862892,0.64441764,0.0008591509,297.67417645454407,0.05569047,1882.5771,1.8675575,-3116.6045,[ 0.098 -0.23   0.02  ...  0.152  0.472 -0.711],8.591509e-06,3116.6045509071446
23,311.75,0.29269162,0.00016113282,0.007662103,100,2300,590.63464,5.6945195,1185.1943,4330.8267,3097.4958,3.118085,4091.9006,392552,29.269161,0.16930941,4.4841276e-05,315.10237765312195,0.031180846,1891.9646,0.7662103,-3107.327,[ 0.098 -0.23   0.018 ...  0.153  0.476 -0.657],4.4841275e-07,3107.327038960525
24,345.16,0.07264578,-8.544922e-05,0.008443668,100,2400,3.8002453,33.612324,989.6667,3685.523,3430.5723,1.1866583,3664.297,427068,7.264579,26.31409,0.022413258,332.02574944496155,0.011866583,1557.842,0.8443669,-3441.4607,[ 0.098 -0.229  0.015 ...  0.152  0.475 -0.686],0.00022413257,3441.4606136824736
25,356.09,1.2658696,3.90625e-05,0.015492149,100,2500,26617.912,1.4814694,1120.4425,11483.473,3540.0056,12.633514,9650.38,462677,126.58696,0.0037568687,5.5773226e-06,347.03586864471436,0.12633514,1448.2661,1.5492146,-3551.2412,[ 0.098 -0.229  0.015 ...  0.153  0.478 -0.703],5.5773224e-08,3551.2411539884756
26,369.37,0.76343304,8.544922e-05,0.014740994,100,2600,6375.8833,2.9286635,1150.9532,8903.655,3672.944,8.486675,7972.809,499614,76.34331,0.015684102,3.5711307e-06,365.27052211761475,0.084866755,1314.8369,1.4740994,-3684.6016,[ 0.097 -0.229  0.014 ...  0.155  0.487 -0.704],3.5711306e-08,3684.601642224844
27,428.07,1.1117911,0.00017089843,0.017074298,100,2700,1794.8677,2.273007,949.885,6254.666,4259.8657,11.195662,5683.2046,542421,111.179115,0.055714414,1.2400458e-05,384.38192415237427,0.11195661,726.13916,1.7074298,-4263.3755,[ 0.097 -0.229  0.013 ...  0.155  0.488 -0.752],1.2400459e-07,4273.354572327598
28,443.67,0.36585298,7.8125e-05,0.012876741,100,2800,141.82756,7.961151,695.25854,6165.55,4415.572,4.378281,5998.648,586788,36.5853,0.7050816,0.00017724061,402.0205571651459,0.043782808,569.90283,1.2876741,-4429.5864,[ 0.097 -0.229  0.012 ...  0.154  0.486 -0.77 ],1.7724061e-06,4429.586465771401
29,440.72,5.0795016,6.8359375e-05,0.05419901,100,2900,1042814.56,1.1378918,1036.5054,67736.2,4386.868,50.519127,53517.773,630860,507.9502,9.589433e-05,1.3297843e-08,419.6377463340759,0.5051912,598.7471,5.419902,-4400.7915,[ 0.097 -0.229  0.012 ...  0.155  0.489 -0.818],1.3297842e-10,4400.791507814816
30,433.86,0.30889434,3.173828e-05,0.010919371,100,3000,56772.395,5.896016,1086.4429,12828.795,4318.5054,4.3623676,9562.95,674246,30.889435,0.0017614195,3.872136e-06,437.17027521133423,0.04362368,667.3452,1.0919371,-4332.212,[ 0.097 -0.229  0.013 ...  0.155  0.493 -0.828],3.872136e-08,4332.211890646733
31,459.71,0.65563434,6.1035156e-05,0.019729586,100,3100,47.61607,4.436416,785.94305,10339.7295,4577.084,9.156892,10239.485,720217,65.56344,2.1001313,0.0055812793,457.9583683013916,0.09156891,407.9253,1.9729587,-4591.6113,[ 0.097 -0.229  0.01  ...  0.154  0.487 -0.824],5.581279e-05,4591.611316114129
32,438.41,1.0979044,-2.9296874e-05,0.03251741,100,3200,859.5147,4.3357496,1034.531,6358.79,4364.0503,15.27421,5952.7114,764058,109.79045,0.11634472,4.089949e-05,478.7017900943756,0.15274207,621.6919,3.2517414,-4377.9014,[ 0.098 -0.229  0.012 ...  0.15   0.477 -0.821],4.0899488e-07,4377.9012089999915
33,476.07,8.111549,-0.00011474609,0.09024232,100,3300,3385.205,1.2333722,641.5804,11702.27,4741.832,80.7548,10828.46,811665,811.15497,0.029540308,6.7187604e-05,497.7122519016266,0.8075479,242.76074,9.024234,-4746.868,[ 0.098 -0.228  0.01  ...  0.15   0.477 -0.863],6.71876e-07,4756.850368560752
34,474.63,0.42219913,-0.00020263671,0.012514374,100,3400,129.9695,7.0302796,822.07495,6018.9053,4728.2407,4.550862,5847.8193,859128,42.219913,0.7694113,0.0011542108,519.2562716007233,0.045508616,256.34473,1.2514375,-4743.248,[ 0.098 -0.228  0.01  ...  0.15   0.475 -0.88 ],1.1542107e-05,4743.2477004140355
35,468.12,1.0646956,0.00052246096,0.021967135,100,3500,77.719,3.9575217,1085.9873,5330.613,4663.752,10.821649,5200.118,905940,106.46956,1.2866867,0.0007050961,536.1097807884216,0.10821649,320.99072,2.1967134,-4678.554,[ 0.098 -0.228  0.009 ...  0.15   0.478 -0.866],7.050961e-06,4678.5544981174835
36,469.73,0.7998894,7.8125e-05,0.013790225,100,3600,689.5437,2.882368,1175.607,6086.27,4680.992,8.004713,5696.137,952913,79.98894,0.14502344,0.0008517551,552.6333875656128,0.08004712,303.73975,1.3790225,-4695.8496,[ 0.098 -0.228  0.008 ...  0.152  0.483 -0.871],8.517551e-06,4695.84962794766
37,467.68,8.533532,5.3710937e-05,0.089662045,100,3700,7320.2275,1.1036483,1093.0128,11037.599,4659.101,84.87571,9772.402,999681,853.3533,0.013660777,4.9055474e-05,571.5740401744843,0.8487571,325.68018,8.966205,-4673.8887,[ 0.098 -0.228  0.009 ...  0.152  0.483 -0.871],4.905547e-07,4673.888539490526
38,468.7,2.2881062,0.00029296876,0.026091456,100,3800,8625.063,1.2977631,1172.3696,10034.808,4670.333,22.754332,8658.161,1046551,228.81062,0.011594118,4.1529556e-06,590.8796410560608,0.22754334,314.43945,2.6091454,-4685.1562,[ 0.098 -0.228  0.008 ...  0.152  0.484 -0.87 ],4.1529557e-08,4685.156372986283
39,483.14,1.2395654,-8.300781e-05,0.023894064,100,3900,504.45804,3.1922605,845.8254,6332.2847,4814.498,13.158183,5989.077,1094865,123.95654,0.19823255,0.00022473042,610.4699521064758,0.13158184,169.77881,2.3894064,-4829.779,[ 0.098 -0.228  0.008 ...  0.153  0.488 -0.884],2.247304e-06,4829.778671515406
40,480.58,0.14401323,-9.765625e-05,0.0109349955,100,4000,13.362942,24.319174,953.63086,5330.367,4789.482,1.9290215,5274.7983,1142923,14.401322,7.483382,0.0050564995,627.9196763038635,0.019290214,194.896,1.0934994,-4804.6836,[ 0.098 -0.228  0.007 ...  0.152  0.486 -0.908],5.0564995e-05,4804.683315403108
41,480.07,0.87638533,-0.00016601563,0.013022858,100,4100,17584.78,2.1343198,978.1817,13322.022,4784.3906,8.81844,11308.352,1190930,87.638535,0.005686736,2.5305799e-06,644.3016133308411,0.08818441,199.98389,1.3022859,-4799.5757,[ 0.098 -0.228  0.006 ...  0.153  0.489 -0.917],2.5305798e-08,4799.575363284594
42,474.98,0.90786713,-0.0005322266,0.017864218,100,4200,2833.15,3.5424845,1080.6952,9202.491,4733.516,9.321763,8402.818,1238428,90.78671,0.035296403,3.8806666e-05,664.2242195606232,0.09321764,251.05322,1.7864218,-4748.5405,[ 0.097 -0.228  0.006 ...  0.152  0.487 -0.922],3.8806664e-07,4748.53984119854
43,495.01,0.37203217,-0.00012695312,0.011778703,100,4300,374.17792,6.885536,497.42264,6932.5835,4933.634,4.331488,6629.6836,1287929,37.203217,0.26725253,0.00018878719,683.814532995224,0.043314885,50.34668,1.1778703,-4949.2925,[ 0.097 -0.228  0.006 ...  0.152  0.485 -0.923],1.8878719e-06,4949.29228202453
44,495.02,0.14976348,0.00017089843,0.005148045,100,4400,5758.739,6.8996677,496.42844,10234.112,4933.754,1.8910534,9048.193,1337431,14.976348,0.017364914,4.6618898e-06,701.8558275699615,0.018910535,50.25049,0.5148044,-4939.4004,[ 0.097 -0.228  0.005 ...  0.15   0.48  -0.939],4.6618897e-08,4949.381312296169
45,482.93,0.3368941,-0.00020507812,0.0090494165,100,4500,5454.5977,3.631933,870.2486,8819.9795,4812.865,4.6614203,7691.799,1385724,33.68941,0.018333158,1.751903e-05,721.2581722736359,0.046614204,171.4707,0.9049416,-4828.1406,[ 0.097 -0.228  0.005 ...  0.151  0.482 -0.964],1.7519031e-07,4828.140337479431
46,466.43,0.5323384,0.00016601563,0.015110168,100,4600,48.2152,6.3836894,1199.6201,5305.1323,4648.0723,5.78641,5202.695,1432367,53.233837,2.0740347,0.00060331926,740.1313233375549,0.057864096,336.812,1.5110168,-4662.825,[ 0.097 -0.228  0.005 ...  0.151  0.48  -0.965],6.0331927e-06,4662.825279601309
47,485.2,0.09136483,0.00014648438,0.008608118,100,4700,82.942825,20.90111,843.25446,6037.069,4835.6675,1.6745907,5897.2905,1480887,9.136483,1.2056497,0.0007914729,757.7240195274353,0.016745906,148.60449,0.8608117,-4851.0156,[ 0.097 -0.227  0.003 ...  0.151  0.48  -0.985],7.9147285e-06,4851.015607465192
48,480.38,0.18385914,0.00029296876,0.013464877,100,4800,24.538454,20.952835,963.4199,5760.432,4787.479,2.6153162,5685.1616,1528925,18.385914,4.0752363,0.004101554,774.5718259811401,0.026153166,196.88086,1.3464879,-4802.674,[ 0.097 -0.227  0.001 ...  0.151  0.482 -0.978],4.1015537e-05,4802.673993193172
49,480.56,2.8353188,-0.00030761719,0.036273,100,4900,39185.6,1.5790557,955.1026,26564.398,4789.3276,28.637074,23561.605,1576981,283.5319,0.0025519577,2.4550824e-05,791.9708735942841,0.28637066,195.14746,3.6273,-4794.5176,[ 0.097 -0.227 -0.002 ...  0.151  0.483 -1.022],2.4550823e-07,4804.496671497209
50,475.71,1.3009738,-0.0002783203,0.0150667755,100,5000,2993654.5,1.3284264,1061.6519,94906.53,4740.836,12.9851675,68872.03,1624552,130.09738,3.3403987e-05,2.1198125e-11,812.554690361023,0.12985168,243.74268,1.5066775,-4755.8833,[ 0.097 -0.227 -0.004 ...  0.149  0.475 -0.978],2.1198124e-13,4755.882909940818
51,485.34,0.68466437,0.00044433595,0.016573235,100,5100,22.407564,5.382072,835.6088,5806.797,4837.181,6.9489512,5734.122,1673086,68.46644,4.4627786,0.00027493323,834.7778737545013,0.0694895,147.17969,1.6573236,-4852.5337,[ 0.097 -0.227 -0.004 ...  0.149  0.477 -1.112],2.7493322e-06,4852.534052731546
52,485.05,0.26290578,0.0005175781,0.012607279,100,5200,511.24164,10.055829,851.692,7998.199,4834.2334,3.7705002,7651.2754,1721591,26.290577,0.19560222,0.0007737765,852.2835948467255,0.037705,150.07568,1.260728,-4849.5767,[ 0.097 -0.227 -0.009 ...  0.148  0.475 -1.141],7.7377645e-06,4849.577060871878
53,485.04,0.3860785,0.00033691406,0.008802363,100,5300,1645.1793,3.9883668,852.26807,8351.2295,4834.1816,4.3188057,7728.896,1770095,38.607853,0.060783647,1.2404491e-05,869.8458242416382,0.043188058,150.16455,0.8802364,-4849.525,[ 0.097 -0.227 -0.003 ...  0.15   0.478 -1.088],1.240449e-07,4849.525062705826
54,495.01,4.5923777,-0.00028808592,0.04838688,100,5400,150083.48,1.1095883,497.434,30935.826,4933.746,45.679756,24869.346,1819596,459.23776,0.0006662958,6.147582e-08,889.5191197395325,0.4567975,50.285645,4.838688,-4949.406,[ 0.097 -0.227 -0.003 ...  0.15   0.476 -1.071],6.1475824e-10,4949.4053174403425
55,485.31,0.8347894,-0.00014160156,0.018009033,100,5500,883.36835,3.6060195,836.97687,8116.2085,4836.82,9.311107,7660.8774,1868127,83.47894,0.11320306,0.00030661194,908.4397389888763,0.09311108,147.52295,1.8009034,-4842.16,[ 0.097 -0.227 -0.007 ...  0.149  0.473 -1.145],3.0661192e-06,4852.13994095146
56,489.07,0.12057262,0.00030273438,0.0110155465,100,5600,20.252466,19.609144,689.9526,5768.668,4874.2036,2.2303863,5699.048,1917034,12.057262,4.93767,0.0037429968,927.5793814659119,0.022303862,110.03369,1.1015546,-4889.674,[ 0.097 -0.226 -0.009 ...  0.148  0.472 -1.159],3.7429967e-05,4889.673945236339
57,461.33,0.5375363,-3.90625e-05,0.008352291,100,5700,5433.1562,2.330034,1314.6461,9802.086,4597.2847,5.407607,8726.56,1963167,53.75363,0.018405508,3.7856717e-06,945.1232943534851,0.054076068,387.78906,0.83522916,-4611.876,[ 0.097 -0.226 -0.009 ...  0.147  0.467 -1.203],3.7856715e-08,4611.875844509492
58,480.64,3.026117,0.00029785157,0.04586964,100,5800,657.5408,2.2244842,951.04224,9337.769,4790.1743,30.410658,8947.911,2011231,302.61172,0.15208182,0.00024351673,965.3596193790436,0.30410656,194.36084,4.586965,-4805.378,[ 0.097 -0.226 -0.01  ...  0.149  0.476 -1.231],2.4351673e-06,4805.378127643747
59,453.29,0.54874444,0.00015625,0.016806187,100,5900,106.93876,6.5657783,1361.4591,5761.061,4516.6807,6.3398523,5612.816,2056560,54.874447,0.9351146,2.5929205e-05,984.3538949489594,0.06339852,468.6831,1.6806189,-4531.016,[ 0.096 -0.226 -0.014 ...  0.148  0.474 -1.205],2.5929205e-07,4531.0162052438145
60,471.12,0.39438337,0.00046875,0.0131970085,100,6000,661.21045,5.0444837,1146.5157,8257.331,4695.015,5.7256827,7874.968,2103672,39.43834,0.15123779,1.437691e-05,1001.8438220024109,0.05725683,289.81592,1.319701,-4699.9053,[ 0.096 -0.226 -0.017 ...  0.15   0.484 -1.19 ],1.437691e-07,4709.885111570168
61,480.53,0.039769657,-8.789063e-05,0.010823287,100,6100,1.2728096,79.50563,956.50745,4995.2974,4788.971,0.54951215,4978.1494,2151725,3.9769657,78.566345,0.25038368,1020.5844762325287,0.0054951217,195.50342,1.0823287,-4804.171,[ 0.096 -0.226 -0.019 ...  0.15   0.485 -1.234],0.0025038368,4804.17067339096
62,465.69,0.5327726,-0.00014648438,0.015251696,100,6200,1129.4556,6.27508,1253.6674,7594.005,4640.854,5.8943524,7098.981,2198294,53.277264,0.08853823,2.315617e-07,1036.4828660488129,0.058943518,344.16113,1.5251697,-4655.584,[ 0.096 -0.226 -0.017 ...  0.151  0.485 -1.241],2.315617e-09,4655.5837049401025
63,485.81,2.8814328,0.00018554687,0.049152277,100,6300,4670.8154,2.4211874,810.9181,17184.41,4841.831,31.20378,16134.144,2246875,288.14328,0.021409538,0.00026398877,1056.0766203403473,0.31203777,142.56885,4.915228,-4857.1987,[ 0.096 -0.226 -0.016 ...  0.152  0.488 -1.263],2.6398877e-06,4857.198811685794
64,487.26,21.663446,-6.8359375e-05,0.22222078,100,6400,3678882.0,1.052013,731.8827,75833.93,4856.153,215.51506,46271.25,2295601,2166.3447,2.7182172e-05,2.9726476e-07,1076.2872524261475,2.1551507,128.13477,22.22208,-4871.5664,[ 0.096 -0.226 -0.018 ...  0.15   0.483 -1.249],2.9726475e-09,4871.566167346798
65,475.2,2.2406726,-0.0005517578,0.03150381,100,6500,389.55695,1.9292392,1083.1143,6856.907,4735.876,22.461546,6560.2334,2343121,224.06726,0.2567019,0.0007161984,1095.6776735782623,0.22461544,248.81836,3.1503797,-4750.9077,[ 0.096 -0.226 -0.016 ...  0.153  0.493 -1.221],7.161984e-06,4750.9070628325
66,485.39,0.6331808,0.0003173828,0.013798132,100,6600,1253.6312,3.8456833,776.41345,9630.924,4837.549,6.8995056,9088.415,2391660,63.31808,0.07976828,1.8490184e-05,1114.7710130214691,0.06899506,146.87451,1.3798132,-4842.8916,[ 0.096 -0.226 -0.017 ...  0.153  0.491 -1.21 ],1.8490184e-07,4852.87135207548
67,485.33,6.141516,0.00024902343,0.075096264,100,6700,5557.7427,1.4452063,836.1091,11573.106,4837.036,62.014362,10428.59,2440193,614.1516,0.017992917,6.0624086e-05,1135.2943060398102,0.62014353,147.3374,7.509626,-4852.388,[ 0.096 -0.226 -0.019 ...  0.153  0.492 -1.275],6.0624086e-07,4852.388342009483
68,482.26,0.33002204,-0.00046875,0.011599945,100,6800,194.2046,8.919461,883.22156,7655.199,4806.3433,3.706803,7442.6113,2488419,33.002205,0.51492083,0.00021098446,1154.2121798992157,0.037068024,178.1499,1.1599946,-4821.598,[ 0.096 -0.226 -0.019 ...  0.153  0.49  -1.246],2.1098447e-06,4821.597564540488
69,475.33,0.87431127,0.00025878905,0.019734066,100,6900,229.77293,4.749946,1077.669,6903.5176,4737.306,8.837003,6675.6016,2535952,87.43113,0.43521225,0.00013088623,1173.8096387386322,0.08837002,247.42383,1.973407,-4752.342,[ 0.096 -0.226 -0.013 ...  0.154  0.491 -1.259],1.3088622e-06,4752.3419166425565
70,495.02,0.056164168,0.0005566406,0.011947884,100,7000,2.6102374,49.873154,496.45575,5765.128,4934.025,1.1978233,5739.8784,2585454,5.616417,38.31069,0.0379662,1191.273989200592,0.011978231,50.137695,1.1947885,-4939.672,[ 0.096 -0.226 -0.012 ...  0.154  0.492 -1.268],0.00037966197,4949.653671370209
71,475.07,0.1564311,4.8828124e-06,0.0074605597,100,7100,1632.851,15.616505,1088.764,6716.717,4734.7744,1.7342362,6109.4688,2632961,15.643109,0.061242577,0.00017048477,1208.9845819473267,0.01734236,249.96191,0.7460559,-4749.8027,[ 0.096 -0.226 -0.015 ...  0.154  0.491 -1.283],1.7048476e-06,4749.802460859579
72,500.0,0.23932335,-0.0003955078,0.0026551175,100,7200,41017860000.0,1.2276262,0.16630936,10596.268,4999.506,2.381598,10232.392,2682961,23.932335,2.4379623e-09,1.1829393e-09,1226.4295179843903,0.02381598,0.24169922,0.26551178,-0.5678711,[ 0.096 -0.226 -0.017 ...  0.154  0.493 -1.268],1.18293925e-11,4999.507741119683
73,480.32,2.0748305,-4.3945314e-05,0.036007762,100,7300,7146.123,2.737316,966.08234,15905.233,4787.218,21.46381,14623.477,2730993,207.48305,0.013993601,0.00014998611,1246.4996962547302,0.21463808,197.39209,3.6007764,-4792.4004,[ 0.096 -0.226 -0.014 ...  0.156  0.5   -1.286],1.499861e-06,4802.380179153376
74,461.42,1.1940411,0.0001171875,0.028380498,100,7400,1942.5093,2.8852768,1316.3834,7652.646,4598.278,16.465267,7009.41,2777135,119.40411,0.051479805,1.0269816e-05,1268.2637131214142,0.16465268,386.86572,2.83805,-4612.8726,[ 0.096 -0.225 -0.022 ...  0.156  0.502 -1.286],1.0269816e-07,4612.872579046031
75,470.2,0.4704942,0.00038085936,0.017006494,100,7500,2792.8162,7.976639,1181.8365,16324.449,4686.09,5.7763557,15538.444,2824155,47.049423,0.035806153,0.00031250846,1289.0707077980042,0.05776356,298.78662,1.7006497,-4700.963,[ 0.096 -0.226 -0.02  ...  0.156  0.503 -1.318],3.1250845e-06,4700.963133664932
76,485.05,5.5727777,6.347656e-05,0.057164382,100,7600,12737.322,1.0521847,851.71326,20400.986,4834.3545,55.434814,18669.293,2872660,557.2778,0.007850944,8.505488e-06,1310.2478988170624,0.5543482,150.03809,5.7164373,-4849.698,[ 0.096 -0.226 -0.021 ...  0.155  0.499 -1.307],8.505488e-08,4849.698150862711
77,485.04,0.13502856,-7.324219e-05,0.010483834,100,7700,7.1883955,26.498516,852.2652,5201.7363,4834.1655,1.7460532,5160.5996,2921164,13.502856,13.91131,0.018356321,1331.7495007514954,0.017460532,150.22754,1.0483835,-4849.509,[ 0.096 -0.225 -0.025 ...  0.154  0.499 -1.359],0.00018356321,4849.508535196252
78,480.06,0.05777416,0.00024902343,0.012241472,100,7800,1.8311546,53.7451,978.7096,5523.101,4784.48,1.1356465,5502.5522,2969170,5.777416,54.610355,0.13087624,1348.624412536621,0.011356465,200.10791,1.2241472,-4799.6655,[ 0.096 -0.225 -0.024 ...  0.154  0.498 -1.358],0.0013087624,4799.665606511344
79,470.19,2.9942906,0.00020996094,0.036499087,100,7900,194.68231,1.4822063,1182.2244,10477.26,4685.92,29.756716,10269.744,3016189,299.42908,0.51365733,0.0014384694,1367.8635601997375,0.29756716,298.9624,3.6499088,-4700.7925,[ 0.096 -0.225 -0.024 ...  0.155  0.499 -1.381],1.4384694e-05,4700.792570423274
