TimeElapsed,Iteration,MeanIW,StdIWNorm,Bound,StdIW,EpLenMean,InitialReturnMin,MinIW,ESSRenyi,InitialReturnMean,InitialReturnMax,EpisodesSoFar,ESSClassic,EpThisIter,ReturnMeanIW,InitialBound,EpRewMean,MeanIWNorm,MaxIWNorm,TimestepsSoFar,InitialReturnStd,Weights,EmpiricalD2,MinIWNorm,MaxIW
4.169050693511963,1,0.80505097,0.008668149,-114.137596,0.8668149,134.9,-84.57941,0.010179839,33.17641,-1.8310546e-06,60.82817,100,46.310726,100,-109.24287,-133.33372,-130.51440586393824,0.00805051,0.07195457,13490,20.347551,[ 0.098 -0.237  0.047 ...  0.096  0.329  0.   ],3.01419,0.00010179839,7.1954575
17.3880615234375,2,0.6109697,0.010668851,-84.039215,1.0668852,226.16,-74.10785,0.01196235,3.8027983,6.2561035e-06,80.498856,200,24.695805,100,-70.27927,-129.40042,-126.71712809440959,0.006109697,0.092348136,36106,26.536264,[ 0.099 -0.238  0.052 ...  0.096  0.33  -0.006],26.296425,0.0001196235,9.234814
30.358379125595093,3,0.64753073,0.0058375685,-92.112686,0.5837569,194.47,-57.006577,0.014009165,12.940843,-6.6375733e-06,91.50099,300,55.165592,100,-83.6341,-120.19122,-117.14119604383325,0.0064753066,0.024973592,55553,28.031448,[ 0.099 -0.237  0.049 ...  0.094  0.329  0.015],7.727472,0.00014009164,2.4973593
41.79603719711304,4,0.4351598,0.0044909194,-78.48321,0.44909197,201.1,-84.11528,0.0036233575,6.8529305,-4.577637e-06,96.33177,400,48.4248,100,-66.217,-123.35201,-120.14096411159677,0.004351598,0.027608933,75663,27.9447,[ 0.098 -0.238  0.052 ...  0.094  0.329  0.039],14.592298,3.6233574e-05,2.7608933
55.453163385391235,5,0.6467202,0.007598475,-88.00258,0.75984746,314.07,-86.307434,0.00042502972,12.0880375,-7.6293945e-06,105.76873,500,42.0089,100,-77.86211,-109.582726,-106.0571070921593,0.0064672013,0.039610937,107070,40.003998,[ 0.1   -0.239  0.057 ...  0.094  0.331  0.035],8.272641,4.250297e-06,3.9610937
68.78746366500854,6,0.7119392,0.008181459,-84.733315,0.81814593,241.74,-58.58181,0.030091505,14.833134,,128.03717,600,43.092064,100,-73.65182,-108.22698,-103.95908426787335,0.007119391,0.054142475,131244,37.53717,[ 0.1   -0.24   0.056 ...  0.094  0.332  0.007],6.741664,0.00030091504,5.4142475
82.7180700302124,7,0.5368988,0.007975147,-62.69496,0.79751474,343.16,-72.185936,0.0054407334,9.792961,6.1035155e-07,106.73743,700,31.187212,100,-51.325535,-93.397736,-89.83982016115695,0.005368987,0.060808055,165560,44.84925,[ 0.1   -0.239  0.059 ...  0.092  0.332  0.001],10.211416,5.4407334e-05,6.080806
96.85892343521118,8,1.0355642,0.0113921985,-68.87669,1.1392199,372.42,-128.57748,0.0641822,48.49202,-5.645752e-06,96.00383,800,45.244545,100,-62.72197,-85.53276,-81.24684721559943,0.010355642,0.061098073,202802,49.258827,[ 0.101 -0.24   0.061 ...  0.092  0.332 -0.038],2.062195,0.000641822,6.1098075
111.75377988815308,9,0.75897825,0.012463383,-58.891666,1.2463385,408.69,-81.479065,0.02322166,26.843811,1.3732911e-06,93.042404,900,27.05203,100,-52.905655,-79.27728,-76.17587134283892,0.0075897826,0.093354516,243671,44.15013,[ 0.101 -0.239  0.064 ...  0.092  0.332 -0.04 ],3.7252533,0.0002322166,9.335452
127.48853826522827,10,0.7285963,0.0097108465,-54.45626,0.9710847,424.52,-87.52476,0.017680775,14.949804,-1.4495849e-06,93.959076,1000,36.01789,100,-46.355984,-70.511505,-67.37954011208939,0.0072859633,0.04308773,286123,43.97699,[ 0.102 -0.24   0.067 ...  0.093  0.334 -0.054],6.6890507,0.00017680775,4.308773
141.84168362617493,11,0.6418067,0.011126599,-53.032112,1.1126599,416.61,-104.44381,0.0039966195,12.511358,1.14440915e-07,106.30584,1100,24.96569,100,-43.014053,-71.64116,-68.09763227305204,0.006418066,0.10052978,327784,45.721413,[ 0.102 -0.24   0.071 ...  0.092  0.334 -0.062],7.9927373,3.9966195e-05,10.0529785
157.17349004745483,12,0.8333797,0.009393635,-45.13489,0.93936354,458.53,-123.401855,0.022469679,30.806608,3.890991e-06,83.92209,1200,44.04277,100,-37.72386,-53.121513,-49.008118100560424,0.008333797,0.047448914,373637,35.936863,[ 0.102 -0.24   0.075 ...  0.093  0.335 -0.049],3.2460568,0.00022469678,4.7448916
172.392019033432,13,0.6526702,0.008027599,-45.5772,0.80275995,437.79,-114.866486,0.021298401,19.565895,-4.8828124e-06,79.816505,1300,39.796124,100,-36.9211,-60.057125,-56.22824650997057,0.0065267025,0.04715089,417416,46.120148,[ 0.103 -0.24   0.076 ...  0.094  0.336 -0.053],5.1109343,0.000212984,4.7150893
186.77047419548035,14,0.9838521,0.010308297,-44.15646,1.0308298,411.13,-75.64758,0.056636136,37.92584,6.1035155e-07,69.19361,1400,47.669502,100,-40.06191,-60.68307,-58.16148394146425,0.009838521,0.046969403,458529,42.975323,[ 0.103 -0.24   0.077 ...  0.093  0.336 -0.039],2.636725,0.00056636136,4.6969404
202.2706320285797,15,0.9941013,0.013407123,-43.391815,1.3407124,441.33,-124.96364,0.10999691,41.804115,-3.967285e-06,97.25806,1500,35.474777,100,-36.949337,-52.091675,-47.92622391553346,0.009941013,0.08415646,502662,45.4274,[ 0.104 -0.24   0.08  ...  0.094  0.338 -0.054],2.392109,0.001099969,8.415647
216.89555740356445,16,1.0099881,0.00827416,-29.489431,0.827416,480.51,-120.367325,0.16191652,54.27279,1.9836425e-06,71.31128,1600,59.83926,100,-24.043198,-36.19503,-32.18278252524672,0.01009988,0.05307033,550713,38.133854,[ 0.104 -0.24   0.083 ...  0.095  0.338 -0.045],1.842544,0.0016191652,5.307033
230.45013666152954,17,2.0929627,0.12130602,9.968609,12.1306,463.76,-109.253456,0.0020951366,2.1508446,5.340576e-07,62.104652,1700,2.8908048,100,34.80048,-35.57624,-31.93445647803193,0.020929629,1.211742,597089,42.29848,[ 0.105 -0.24   0.086 ...  0.095  0.34  -0.052],46.493362,2.0951366e-05,121.17421
246.6660394668579,18,1.9447961,0.10939492,-3.452774,10.939494,440.96,-105.788956,0.0004911834,2.8052444,-7.6293946e-07,74.31894,1800,3.0636592,100,17.601183,-41.02384,-37.49754375904705,0.01944796,1.0858977,641185,47.908897,[ 0.105 -0.239  0.091 ...  0.098  0.342 -0.049],35.64752,4.9118344e-06,108.589775
262.7865397930145,19,1.1631579,0.07339286,445.81506,7.339287,473.31,-97.364624,2.858012e-07,0.015100538,-9.155273e-07,85.760925,1900,2.4501708,100,709.9244,-31.046696,-27.8012090238677,0.011631577,0.68981385,688516,43.149494,[ 0.105 -0.24   0.095 ...  0.097  0.344 -0.061],6622.281,2.858012e-09,68.981384
280.08605337142944,20,0.82370377,0.010102315,-29.539524,1.0102315,380.54,-86.47019,0.0075620096,12.733108,-1.4877319e-06,119.00701,2000,39.93324,100,-18.422615,-49.81392,-45.84702431068513,0.008237038,0.055071857,726570,57.58308,[ 0.107 -0.241  0.1   ...  0.099  0.349 -0.08 ],7.8535423,7.56201e-05,5.507186
294.5011658668518,21,1.7748834,0.086211495,-5.3207397,8.621149,449.57,-104.254555,0.0006091406,4.610175,2.2125244e-06,98.882515,2100,4.06613,100,10.864347,-24.551727,-21.07657500985727,0.017748835,0.8527252,771527,51.378582,[ 0.107 -0.241  0.102 ...  0.099  0.349 -0.082],21.69115,6.091406e-06,85.27252
308.90408158302307,22,1.1492705,0.014935746,-13.792851,1.4935747,419.09,-129.63777,0.041122522,43.85096,-1.6021728e-06,79.964584,2200,37.189636,100,-7.2672467,-27.826694,-23.505435330073297,0.011492704,0.10594488,813436,55.716915,[ 0.108 -0.241  0.104 ...  0.1    0.349 -0.082],2.2804518,0.00041122522,10.594488
323.5259416103363,23,1.035899,0.018355256,-10.038067,1.8355256,457.43,-119.12199,0.04342499,28.630648,-6.1035155e-07,75.26356,2300,24.156427,100,-2.617192,-16.595127,-12.624394843370881,0.010358989,0.17130554,859179,48.10785,[ 0.108 -0.24   0.105 ...  0.1    0.349 -0.099],3.4927607,0.0004342499,17.130554
337.9246475696564,24,1.0045396,0.018179452,-4.6042786,1.8179452,473.88,-115.91543,0.029481016,30.208818,6.1035155e-07,89.34461,2400,23.39115,100,2.425686,-14.08548,-10.221630730259838,0.010045397,0.12382748,906567,42.588276,[ 0.108 -0.241  0.106 ...  0.1    0.35  -0.099],3.3102918,0.00029481016,12.382749
351.76856899261475,25,0.9449405,0.018503128,-5.115012,1.8503128,421.03,-102.87451,0.029467024,21.307934,-1.6784668e-06,82.09419,2500,20.685694,100,2.3137405,-26.408504,-22.979356389863106,0.009449406,0.15848625,948670,54.81556,[ 0.108 -0.24   0.108 ...  0.101  0.351 -0.095],4.6930876,0.00029467023,15.848625
366.6774060726166,26,1.0400974,0.009722482,-7.9233265,0.97224826,476.63,-101.215454,0.11218665,59.755836,7.6293946e-07,87.924644,2600,53.36782,100,-3.5588174,-14.076391,-10.70254203490658,0.010400972,0.07893742,996333,39.027885,[ 0.109 -0.24   0.111 ...  0.101  0.352 -0.096],1.6734767,0.0011218664,7.893742
380.2917683124542,27,78.35583,7.7302284,166.86697,773.0229,466.15,-113.98419,1.4075903e-05,0.06388549,-7.6293946e-07,65.54903,2700,1.0169944,100,317.18887,-21.351196,-17.551723678600418,0.7835584,77.69804,1042948,43.149082,[ 0.109 -0.24   0.114 ...  0.102  0.353 -0.097],1565.3008,1.4075903e-07,7769.8037
397.1195619106293,28,8.41365,0.7922216,74.87674,79.22217,402.94,-105.66411,4.0061477e-05,0.38387504,-1.5258789e-06,92.93498,2800,1.1153326,100,131.72423,-28.939207,-25.41706949873453,0.08413648,7.9653735,1083242,58.173397,[ 0.109 -0.24   0.113 ...  0.103  0.353 -0.095],260.50143,4.0061477e-07,796.53735
414.47217869758606,29,2.9727457,0.19158655,19.113005,19.158657,474.46,-103.8046,0.0021169293,3.8545923,3.0517577e-07,69.60873,2900,2.3510036,100,36.737072,-18.0712,-14.611046547066287,0.029727457,1.9026483,1130688,39.88578,[ 0.109 -0.24   0.115 ...  0.105  0.355 -0.109],25.94308,2.1169291e-05,190.26483
430.7007095813751,30,1.183295,0.016955223,-2.6790602,1.6955224,479.01,-107.5077,0.04084754,53.072174,-6.1035155e-07,66.27279,3000,32.75305,100,2.240031,-8.018321,-4.434731326118505,0.01183295,0.14198492,1178589,36.772633,[ 0.111 -0.241  0.119 ...  0.106  0.358 -0.108],1.8842266,0.0004084754,14.198492
445.01862382888794,31,1.7645282,0.05442857,4.510338,5.4428573,486.67,-113.1635,0.018725064,15.805065,-1.335144e-06,68.48147,3100,9.510463,100,13.998607,-12.156254,-8.384138030160289,0.017645283,0.52092427,1227256,32.793606,[ 0.111 -0.241  0.121 ...  0.107  0.36  -0.11 ],6.3270855,0.00018725063,52.09243
459.7458357810974,32,0.9847856,0.00672354,-6.3183303,0.67235404,482.69,-125.02212,0.20946765,72.42176,-8.010864e-07,63.309586,3200,68.20649,100,-1.4213189,-9.746151,-5.578747316264928,0.009847855,0.03601711,1275525,36.922867,[ 0.112 -0.241  0.117 ...  0.106  0.359 -0.122],1.3808005,0.0020946765,3.601711
474.82483673095703,33,0.9863324,0.0066879606,-8.187347,0.6687961,487.83,-102.48136,0.10204363,64.386765,9.536743e-07,47.6951,3300,68.50393,100,-3.930135,-12.846985,-9.430937656846316,0.009863324,0.038490083,1324308,32.38799,[ 0.111 -0.241  0.116 ...  0.105  0.358 -0.122],1.5531143,0.0010204363,3.8490083
488.75478625297546,34,1.4470336,0.042267114,1.9642258,4.226712,495.3,-101.34892,0.0088629145,8.906811,,61.87831,3400,10.491037,100,13.283975,-5.814248,-2.435950436758954,0.014470336,0.3663859,1373838,26.880108,[ 0.112 -0.241  0.116 ...  0.105  0.358 -0.125],11.227364,8.8629145e-05,36.63859
