AvgNormIw,eRenyi2,VarRet,Bound,MinVanillaIw,MaxNormIw,MaxVanillaIw,VarJ,MinNormIw,VarVanillaIw,VarNormIw,BatchSize,VarDiscRet,J,AvgEpLen,AvgVanillaIw,AvgDiscRet,AvgRet,ESSRenyi,ESSClassic
0.010000003,nan,342476.7059713736,7799044.0,0.1512195,0.4999878,353450.38,8522.838,2.1391378e-07,2473302800.0,0.0049492493,100,342476.7059713736,1103.4402,144.16,7069.18,3.6834535421803596e-13,1431.1626251426019,nan,2.0000976219781386
0.009999998,nan,469126.8555700539,7.310269e+16,158053470000000.0,0.101826586,1.0639916e+16,1915.9482,0.0015126102,3.2257934e+30,0.00029544896,100,469126.855570054,69.96107,158.13,1044905500000000.0,7.503331289626658e-14,1570.8897667831075,nan,25.478065579938825
0.009999999,nan,6115.160821107088,-24.07494,0.0821124,0.037706375,3.9119596,101.41675,0.0007914604,0.60107625,5.5843222e-05,100,6115.160821107088,21.003265,7.26,1.0374796,-1.4210854715202005e-15,62.56214529695947,nan,64.39781476230931
0.010000002,nan,4249.150327809895,-8.251179,0.00019014651,0.051180568,6.020187,90.09574,1.616529e-06,1.7424285,0.00012593468,100,4249.150327809895,20.33074,8.5,1.1762642,9.023892744153272e-15,74.94948120645327,nan,44.50867374730929
0.0100000035,nan,3459.772755803888,1244.9037,0.09812415,0.92975175,551.4754,176.57962,0.00016543095,3036.7253,0.008631518,100,3459.7727558038873,244.64262,9.65,5.9314265,1.9539925233402755e-14,86.4373469241662,nan,1.1567109682444425
0.01,nan,3362.732170408511,-2.7158184,0.0069599655,0.07476091,8.376371,116.378876,6.211918e-05,1.6852076,0.00013424268,100,3362.732170408511,20.64821,7.87,1.1204214,-1.3073986337985844e-14,68.6486955583361,nan,42.93683384525358
0.009999999,nan,2711.6924594265356,-6.450756,0.00020818724,0.05460624,5.334048,66.3299,2.1312749e-06,0.8588619,9.001069e-05,100,2711.6924594265356,11.6415,8.6,0.97682023,9.094947017729283e-15,75.9433429565242,nan,52.87911805788522
0.01,nan,2579.9436880627595,-7.785451,0.024432067,0.057200298,5.173113,84.09654,0.00027015098,0.6059346,7.408298e-05,100,2579.9436880627595,11.37324,9.69,0.9043857,-2.2737367544323206e-15,86.83683310497565,nan,57.68936929251485
0.01,nan,2802.0068294878342,-12.071094,0.19102925,0.013352711,1.3192235,53.7809,0.0019335301,0.073548175,7.5348394e-06,100,2802.0068294878342,1.0970558,9.92,0.9879818,-2.3874235921539365e-14,89.13644977211214,nan,93.0583065535406
0.009999999,nan,2647.099578985555,-12.485126,0.027252536,0.016149398,1.5418874,58.2308,0.0002854372,0.1842005,2.0206831e-05,100,2647.099578985555,3.7233088,8.6,0.9547646,-1.1510792319313624e-14,75.94347781673318,nan,83.33003800726686
0.01,nan,3384.232979572749,-21.987831,0.0040059835,0.056978203,6.020623,75.91651,3.7911977e-05,0.5926273,5.3078205e-05,100,3384.232979572749,7.9813766,9.73,1.0566537,-1.5916157281026246e-14,87.23824721980633,nan,65.55339179334494
0.010000002,nan,2736.284166899471,-16.758247,0.12355071,0.037954964,3.7891362,60.91639,0.001237581,0.19273548,1.9338302e-05,100,2736.284166899471,3.3733609,9.09,0.9983243,5.4001247917767615e-15,80.84024184090728,nan,83.93138684356992
0.01,nan,4935.60071176555,-14.892157,0.007304959,0.09639279,11.336808,97.39433,6.211143e-05,1.9425975,0.00014043986,100,4935.60071176555,15.788247,10.28,1.1761054,1.7763568394002505e-14,92.73970896073823,nan,41.83480139565133
0.01,nan,3149.5541844968843,-14.929966,0.029183911,0.026857238,2.663332,76.376366,0.00029429272,0.42809534,4.3532396e-05,100,3149.5541844968843,9.145562,10.16,0.9916627,2.842170943040401e-15,91.5381918406229,nan,69.88263205866406
0.010000002,nan,1838.2351698971165,-10.059496,0.13733101,0.021480495,2.0715542,50.59517,0.0014240217,0.14181869,1.524858e-05,100,1838.2351698971165,1.6452926,8.1,0.9643885,-6.252776074688882e-15,70.94120465213332,nan,86.88392445267641
0.01,nan,3483.665285894127,-12.45005,0.21468739,0.03338696,2.8363543,67.32105,0.002527103,0.14967416,2.0738611e-05,100,3483.665285894127,6.3122764,10.72,0.8495395,7.958078640513123e-15,97.13396504077433,nan,82.9660569071686
0.01,nan,2899.0064193349635,-9.162184,0.4154523,0.08632942,7.999279,81.23204,0.004483624,0.6552319,7.6315206e-05,100,2899.0064193349626,9.818339,9.62,0.9265993,-2.1387336346379014e-14,86.13800336746759,nan,56.96316481287395
0.01,nan,3475.2528793867223,-12.808788,0.62593204,0.047559153,4.741437,88.07306,0.006278434,0.34899217,3.5112676e-05,100,3475.252879386722,5.966272,8.8,0.9969557,-1.1226575225009583e-14,77.94191259204209,nan,74.20514133791967
0.01,nan,2965.211318680163,-9.589515,8.038712e-05,0.045405068,4.368783,75.94049,8.3546894e-07,0.6505343,7.026804e-05,100,2965.211318680163,12.924899,9.9,0.96217966,-2.7853275241795927e-14,88.93722243945186,nan,58.97431356838526
0.01,nan,1934.71513770226,-7.8162694,0.012121286,0.018222474,1.646019,49.729374,0.00013419033,0.24012177,2.9429066e-05,100,1934.71513770226,2.7700775,9.21,0.9032906,1.9468870959826747e-14,82.03821239047551,nan,77.4384707940275
0.010000002,nan,3515.4037811498274,-18.776352,0.49587697,0.027287778,2.6810536,64.54873,0.005047038,0.116150394,1.2032227e-05,100,3515.4037811498274,1.9377072,9.77,0.9825108,4.121147867408581e-15,87.63689334128277,nan,89.35599419024066
0.01,nan,3548.868611947661,-15.625197,0.3765862,0.0316977,3.1027148,76.05846,0.003847249,0.29987228,3.1297393e-05,100,3548.868611947661,5.229704,10.46,0.97884536,1.0800249583553523e-14,94.53689277707657,nan,76.34496979382826
0.01,nan,4205.2164281848545,-30.423433,0.41293535,0.017282566,1.7196321,65.05966,0.0041500637,0.032008465,3.233034e-06,100,4205.216428184854,0.98674655,9.26,0.99500966,-1.8118839761882553e-14,82.53484167126479,nan,96.89855184969898
0.01,nan,3104.967995328487,-14.398348,0.6610233,0.04224011,4.100121,60.16901,0.006809969,0.27418843,2.910086e-05,100,3104.9679953284876,4.115305,9.74,0.9706701,1.4921397450962105e-14,87.3368921692359,nan,77.63380403848838
0.01,nan,3448.1275947244985,-16.380505,0.20458554,0.0191257,1.806747,64.225395,0.0021656833,0.080310516,8.9993755e-06,100,3448.127594724498,1.6897588,10.53,0.9446697,1.6910917111090384e-14,95.23392591212654,nan,91.81944346976036
0.01,nan,2990.6080682029938,-20.917969,0.48164088,0.03124539,3.4519632,65.97065,0.0043595647,0.32844612,2.6909383e-05,100,2990.6080682029933,5.3048806,9.72,1.1047912,-3.623767952376511e-15,87.1391081118916,nan,78.96381957365206
0.010000002,nan,3509.4380447422177,-6.7768764,2.2562428e-07,0.04442435,4.006907,99.031105,2.5014837e-09,1.0891973,0.00013388447,100,3509.4380447422177,20.472965,9.33,0.9019618,-5.826450433232821e-15,83.2374898916657,nan,43.00231044276582
0.01,nan,2437.79352412657,-10.435715,0.09152179,0.029552538,3.2136765,53.240395,0.0008416221,0.3870438,3.2729953e-05,100,2437.79352412657,3.2877173,9.53,1.0874451,8.526512829121202e-16,85.23965261464029,nan,75.5271875225777
0.009999999,nan,6452.319947927898,-26.793215,0.3513589,0.027746674,2.6411648,105.9951,0.0036911897,0.15669078,1.7293156e-05,100,6452.319947927898,4.8007836,10.56,0.9518852,5.684341886080802e-16,95.53969793073243,nan,85.38237076070456
0.01,nan,4229.69981687935,-17.680801,0.4764347,0.037683822,3.4416647,89.26896,0.005216627,0.24753349,2.967609e-05,100,4229.69981687935,4.736617,10.01,0.91330034,-9.876544027065392e-15,90.03706326093607,nan,77.29209380803313
0.009999999,nan,4216.623578048681,-13.918797,0.0006146938,0.034655996,3.5343263,104.04545,6.027408e-06,0.9507318,9.141163e-05,100,4216.623578048681,19.476149,10.91,1.0198311,1.5205614545266145e-14,99.03364616183036,nan,52.494128690963706
0.01,nan,3485.6860921145417,-13.0306,0.27505326,0.052910566,5.3657722,81.98407,0.002712233,0.85802364,8.3429506e-05,100,3485.6860921145417,10.5966215,10.09,1.014121,2.3732127374387345e-14,90.83928658012015,nan,54.76595342592388
0.010000002,nan,4683.387597402424,-30.987629,0.7076396,0.055890586,5.803394,100.765015,0.006815045,0.3698131,3.4300112e-05,100,4683.387597402424,7.5024104,10.18,1.038349,1.8616219676914626e-14,91.7381413887639,nan,74.65076151059185
0.01,nan,3509.236077480759,-22.532936,0.5689586,0.019473111,1.9499798,61.6499,0.0056817993,0.048057504,4.7926046e-06,100,3509.2360774807585,1.0470252,10.62,1.0013704,-7.958078640513123e-15,96.1342841615171,nan,95.47025214179864
0.01,nan,3453.361388840007,-10.809317,0.012596609,0.019816473,2.1754012,72.06785,0.00011474682,0.41801307,3.468677e-05,100,3453.361388840007,4.62523,9.71,1.0977741,1.5631940186722204e-15,87.0390096027053,nan,74.43804107846991
0.009999999,nan,3333.391581831917,-13.45047,0.28775236,0.050411504,4.4300504,106.491035,0.0032744613,0.46937832,6.0780596e-05,100,3333.391581831917,12.43471,9.11,0.8787777,1.8545165403338614e-14,81.04102289331212,nan,62.43259053168052
0.01,nan,5767.728624990749,-38.08122,0.37934548,0.025399888,2.4423194,85.67357,0.0039451565,0.09190873,9.940665e-06,100,5767.728624990749,5.0799575,10.28,0.9615473,1.0231815394945442e-14,92.73686837589294,nan,91.04049480185081
0.01,nan,3341.6560784183557,-18.557318,0.17530179,0.030109143,3.0748634,61.547348,0.0017165598,0.25404197,2.4358504e-05,100,3341.6560784183557,3.6501365,10.23,1.021239,2.5579538487363607e-14,92.23827808281015,nan,80.57048600057871
0.009999999,nan,3520.505173111824,-21.65207,0.025243951,0.032985725,2.9003868,77.71902,0.0002870962,0.32313955,4.1795574e-05,100,3520.505173111824,11.208221,9.51,0.8792855,8.668621376273222e-15,85.03756025191818,nan,70.73255860844681
0.009999999,nan,3813.4665267132127,-12.361685,0.004850769,0.06392086,7.7248263,93.10063,4.013881e-05,1.866363,0.00012779208,100,3813.4665267132127,15.112347,10.82,1.2084985,-7.815970093361102e-16,98.13599053787811,nan,44.14735136443502
0.01,nan,3517.3838998648393,43.218933,9.4962424e-08,0.49039826,63.805412,470.9062,7.298661e-10,40.794765,0.0024098346,100,3517.3838998648393,93.7469,9.23,1.3010937,-1.2789769243681804e-14,82.23968357485882,nan,4.0229522375047
0.01,nan,2577.60801242469,-13.163879,0.025186863,0.028627273,2.9534965,59.375748,0.00024412801,0.5505306,5.1721192e-05,100,2577.60801242469,6.808468,9.49,1.0317073,-5.684341886080802e-15,84.83925904554845,nan,66.1358243679767
0.01,nan,5010.8049906926535,-17.242977,0.11960953,0.02472119,2.491775,94.906944,0.00118666,0.32380584,3.187174e-05,100,5010.8049906926535,7.164769,10.65,1.007951,8.668621376273222e-15,96.43757982913037,nan,76.0149818775712
0.009999998,nan,3530.4229697471237,-13.690423,0.2525528,0.034734126,3.2496238,64.59908,0.0026994513,0.20669383,2.3614244e-05,100,3530.4229697471233,4.558709,9.79,0.9355709,-7.318590178329032e-15,87.8378211008279,nan,81.05167224410368
0.01,nan,2603.021723982379,-2.144844,0.16839296,0.123458765,11.712617,92.43238,0.0017749736,2.3705206,0.0002633781,100,2603.021723982379,17.806433,9.09,0.9487068,-1.4352963262354024e-14,80.843149461031,nan,27.72047075190635
0.01,nan,4266.691705128949,-27.693735,0.1878697,0.017137544,1.6981754,73.26869,0.0018959321,0.063882686,6.506017e-06,100,4266.691705128949,1.5611484,9.32,0.9909094,2.0605739337042905e-14,83.14193968460322,nan,93.94879591254222
0.01,nan,2561.427193124576,-11.949108,0.22625047,0.054781675,5.7375927,73.066284,0.0021602055,0.9175831,8.364821e-05,100,2561.427193124576,7.0062256,10.05,1.0473561,-5.044853423896711e-15,90.43830639652663,nan,54.70108146190375
0.009999999,nan,3243.85629303585,-20.150196,0.06692801,0.048200242,4.516409,76.52088,0.0007142724,0.40468726,4.6092628e-05,100,3243.85629303585,12.602402,9.53,0.9370096,-7.105427357601002e-16,85.23985890867327,nan,68.66637356918943
0.01,nan,3275.185100749976,-11.319448,0.5173105,0.061479867,5.5771904,70.3988,0.0057025454,0.36990368,4.494937e-05,100,3275.185100749976,6.5245886,9.96,0.9071572,-4.405364961712621e-15,89.53993662479672,nan,69.20421687589425
0.01,nan,4002.449138421212,-29.018103,0.76969296,0.026316522,2.5864367,68.95276,0.007831485,0.081214026,8.407838e-06,100,4002.4491384212115,1.287034,10.42,0.9828186,-3.4106051316484808e-15,94.13548239153255,nan,92.31584346372935
0.01,nan,6820.150626515937,-30.122185,0.11129044,0.025547422,2.492393,127.58931,0.0011407447,0.38397545,4.0342664e-05,100,6820.150626515937,12.13031,9.85,0.9755947,-1.8474111129762605e-15,88.44141087458763,nan,71.45958772611455
0.009999999,nan,3790.3607448879475,-16.392826,0.46796525,0.0271502,2.6555533,72.3081,0.0047844453,0.17028633,1.779983e-05,100,3790.3607448879475,2.835583,10.0,0.97809714,5.755396159656812e-15,89.93963193583706,nan,85.01822908123633
0.01,nan,2688.9804622349793,-4.026222,2.971572e-06,0.059144538,5.4745626,102.01343,3.2103433e-08,1.1549437,0.00013480042,100,2688.9804622349793,13.597969,9.08,0.9256244,-7.105427357601002e-15,80.74014938170552,nan,42.83528185604077
0.009999998,nan,2796.923689426896,-1.54142,2.3171633e-07,0.20279571,17.303078,224.74779,2.715764e-09,6.3068366,0.00086632813,100,2796.923689426896,42.69304,9.42,0.853227,-9.450218385609333e-15,84.13976001933634,nan,10.442065995425502
0.01,nan,2608.846695423177,-18.933317,0.054238886,0.019673975,1.9259518,56.517494,0.00055406085,0.14240158,1.4859636e-05,100,2608.846695423177,2.7199273,9.04,0.9789337,-1.3216094885137864e-14,80.3388801963545,nan,87.17556608776664
0.01,nan,3160.2336015114,-10.033451,5.2967356e-05,0.021217793,2.220356,69.98488,5.061578e-07,0.4519912,4.127482e-05,100,3160.2336015114,5.4906235,10.2,1.0464594,-3.836930773104541e-15,91.93439400383556,nan,70.9914413974158
0.01,nan,3274.2637294972,-12.2972975,0.015345701,0.03856547,3.4845195,69.021225,0.00016984098,0.5138164,6.293895e-05,100,3274.2637294972,11.189252,10.1,0.90353346,-5.258016244624741e-15,90.93694560671591,nan,61.61067078926899
0.010000002,nan,3374.486850967175,-17.489208,0.0041103014,0.0285397,2.703507,95.8637,4.3390595e-05,0.62215036,6.933288e-05,100,3374.486850967175,9.029974,10.17,0.94727933,-1.1510792319313624e-14,91.63643496588976,nan,59.29806497668214
0.01,nan,2464.269626895386,-8.447919,0.006032454,0.02325333,2.3976312,62.546642,5.850551e-05,0.58820266,5.532641e-05,100,2464.269626895386,9.423088,9.65,1.0310916,-1.4779288903810084e-14,86.43742640807254,nan,64.61068852932662
0.01,nan,2752.312562732056,-3.4171276,8.266339e-12,0.14761573,14.677553,210.01215,8.313658e-14,3.8989532,0.00039437195,100,2752.3125627320574,31.800812,9.2,0.99430823,1.3216094885137864e-14,81.94102109195151,nan,20.390342037794507
0.01,nan,3756.942837214646,-18.172983,0.30226296,0.041702975,3.8362188,76.00538,0.0032858567,0.3168593,3.7445e-05,100,3756.942837214646,6.7535615,9.25,0.9198909,-3.552713678800501e-15,82.44033749953522,nan,72.95512652419919
0.01,nan,4315.386921411841,-16.737125,0.27612874,0.012965145,1.2593919,68.51839,0.0028426808,0.047585383,5.0432036e-06,100,4315.386921411841,1.1621758,10.28,0.9713674,-1.4210854715202004e-14,92.73819664222393,nan,95.24466438511534
0.01,nan,3201.3364962122782,-14.435742,0.53516597,0.02298154,2.2313156,62.975266,0.005511967,0.11095823,1.1770524e-05,100,3201.3364962122787,1.8461485,9.75,0.9709165,7.105427357601002e-15,87.43979066360447,nan,89.56336476747946
0.009999999,nan,2733.0334559599314,-14.522697,0.15709321,0.033927135,3.5302603,67.51357,0.0015097251,0.3114705,2.876722e-05,100,2733.033455959931,3.8823738,9.54,1.0405419,9.805489753489382e-15,85.33824232878872,nan,77.83341935799164
0.01,nan,2772.344259176816,-10.335647,0.00022497766,0.039719384,3.9938707,78.321434,2.237422e-06,0.96350396,9.529509e-05,100,2772.344259176816,11.047939,9.72,1.0055218,-2.2737367544323206e-15,87.13789976037255,nan,51.455645338140606
0.01,nan,3849.054526979102,-15.862875,0.4228504,0.06069969,5.877248,114.996605,0.004367161,0.54279435,5.789755e-05,100,3849.054526979102,11.131523,9.76,0.96825004,1.2292389328649733e-14,87.53947690822028,nan,63.56528794964374
0.010000003,nan,3607.926784836292,-11.501089,0.016956765,0.098592795,8.958785,124.86733,0.00018661178,1.3013194,0.0001576072,100,3607.926784836292,21.144049,10.19,0.9086653,1.8189894035458565e-14,91.838761691232,nan,39.05775109081618
0.01,nan,2447.4648449756082,-15.19774,0.16446844,0.013062669,1.3417796,49.506947,0.0016011547,0.06972777,6.6085654e-06,100,2447.4648449756082,1.1966689,9.09,1.0271864,2.2737367544323206e-15,80.83837409898929,nan,93.85926419744162
0.01,nan,3303.738613905823,-11.823674,1.097092e-22,0.04147938,4.1093984,105.01455,1.10738085e-24,1.3621062,0.0001387775,100,3303.738613905824,15.182347,9.28,0.99070877,9.734435479913373e-15,82.73726257350692,nan,42.124829472031394
0.01,nan,4943.146659735082,-15.216822,0.019841887,0.06830856,6.6107216,103.88562,0.00020502614,0.7437774,7.941372e-05,100,4943.146659735081,13.458287,10.89,0.9677735,-1.3500311979441903e-14,98.8360534778294,nan,55.984902534763705
0.01,nan,5246.060025717249,-26.551884,0.5512905,0.028970204,2.7220252,85.59023,0.0058673224,0.21028039,2.3818677e-05,100,5246.060025717249,7.7785707,9.8,0.93959475,2.9842794901924207e-15,87.93866965149263,nan,80.91893564304944
0.01,nan,2538.404120036184,-6.587405,0.32535917,0.045181688,3.7897506,73.2936,0.0038789562,0.35117817,4.9915016e-05,100,2538.4041200361835,7.745911,9.28,0.8387802,-1.0942358130705543e-14,82.74121874038825,nan,66.92728730751236
0.01,nan,4065.888697071683,-32.208492,0.27994186,0.016501583,1.6722192,66.06069,0.0027624872,0.05696812,5.547493e-06,100,4065.888697071683,2.1409755,10.22,1.013369,1.7976731214730533e-14,92.13649756319093,nan,94.79391316824666
0.01,nan,3525.129844480682,-22.155224,0.06924641,0.024563864,2.4101758,63.070377,0.0007057408,0.3059098,3.1775275e-05,100,3525.129844480682,7.0732026,9.84,0.9811876,-2.2239987629291135e-14,88.3387125334341,nan,76.07020490412236
0.01,nan,5509.572961602368,-32.976566,0.081351504,0.062065724,5.658172,169.88312,0.0008923624,0.47412834,5.70489e-05,100,5509.572961602368,17.54914,10.47,0.911642,-5.542233338928782e-15,94.63666416300401,nan,63.90657482677993
0.010000002,nan,3660.4797802650855,-22.837185,0.21032064,0.020408766,2.0090048,69.4526,0.0021365727,0.19235761,1.9850933e-05,100,3660.4797802650846,4.517231,10.36,0.9843832,-3.8937741919653493e-14,93.53592878372642,nan,83.57539429863408
0.009999999,nan,4102.37408896793,-21.07956,0.5174857,0.03313155,2.922742,84.51587,0.0058661024,0.23091656,2.967274e-05,100,4102.37408896793,7.560937,10.01,0.8821627,-9.521272659185343e-15,90.03610676132912,nan,77.29410119742992
0.01,nan,3671.31376664877,-20.50428,0.3878773,0.03400638,3.3792129,66.016,0.0039033652,0.26750615,2.7090904e-05,100,3671.31376664877,4.475773,9.67,0.9936997,1.8545165403338614e-14,86.64117397439631,nan,78.85192423053208
0.009999999,nan,3152.304430175268,-18.101683,0.5414191,0.028966501,2.9632044,68.51987,0.005292587,0.30517074,2.916163e-05,100,3152.304430175268,7.67803,8.83,1.0229763,,78.24199963637945,nan,77.59760066740866
0.009999998,nan,3899.488513027515,-16.201595,2.400842e-05,0.037155665,4.1122603,123.00501,2.169242e-07,1.1445844,9.344084e-05,100,3899.488513027515,11.94528,9.8,1.1067654,1.6910917111090384e-14,87.93862864101237,nan,51.94631618041043
0.010000002,nan,3986.620175255716,-25.55767,0.092598155,0.016493432,1.7249901,77.68332,0.000885374,0.21762598,1.9895717e-05,100,3986.620175255716,3.6531365,10.09,1.0458648,8.384404281969182e-15,90.83710370035392,nan,83.54443984033915
0.01,nan,4259.846038994155,-23.305243,0.5949173,0.02609729,2.4433095,69.63392,0.0063543846,0.11623818,1.3261194e-05,100,4259.846038994155,3.3367293,10.47,0.93623114,2.0463630789890885e-14,94.63809966686263,nan,88.39500843260865
0.01,nan,4397.130976350197,-10.675817,0.26658568,0.059337616,5.1456866,105.326355,0.0030741396,0.5737172,7.629066e-05,100,4397.130976350197,13.557529,10.88,0.867188,1.0089706847793422e-14,98.73841273775561,nan,56.97104779777265
0.01,nan,2608.076559532672,-4.990348,3.5614903e-05,0.063208535,5.5184894,115.527596,4.079315e-07,0.8063587,0.00010578871,100,2608.076559532672,14.613346,9.26,0.8730608,8.526512829121202e-16,82.53988323847385,nan,48.84461991608079
0.01,nan,3969.0715458887526,-25.56436,0.8696689,0.020810897,2.1147885,66.17749,0.0085581085,0.03009658,2.914505e-06,100,3969.071545888752,0.7182102,10.19,1.0161929,-2.9700686354772186e-14,91.83632609235751,nan,97.19557232658858
0.01,nan,3271.8660678806227,-13.428004,0.05003582,0.062729076,6.143516,70.22369,0.00051089644,0.4437673,4.6265694e-05,100,3271.866067880622,6.302931,8.71,0.97937304,-1.2008172234345693e-14,77.0431287236152,nan,68.58568203765171
0.01,nan,3358.1420965880893,-15.843742,0.30109173,0.02438162,2.4488263,60.959087,0.0029978054,0.13809623,1.368961e-05,100,3358.1420965880893,2.2600038,9.8,1.0043739,1.8616219676914626e-14,87.9385278165127,nan,88.06482903479629
0.009999999,nan,4165.8353131413505,-14.973386,1.5477544e-05,0.023111772,2.3726985,91.66293,1.507623e-07,0.5710138,5.417863e-05,100,4165.8353131413505,8.398867,10.38,1.0266191,2.6290081223123708e-14,93.73784717196182,nan,65.08856672830579
0.01,nan,3836.862498953457,-9.776852,0.0006082182,0.03358839,3.211238,74.57183,6.361743e-06,0.8111926,8.874777e-05,100,3836.862498953457,12.719587,9.98,0.9560559,7.318590178329032e-15,89.7364762938416,nan,53.23104589959346
0.009999999,nan,2410.7241338990293,-11.537152,0.30217132,0.038091432,3.9415364,59.225018,0.0029202162,0.20994063,1.9607402e-05,100,2410.7241338990293,3.433356,8.59,1.0347567,3.9790393202565614e-15,75.83880923568083,nan,83.74417155500257
0.010000002,nan,2660.5772064827156,-3.6252155,0.32451966,0.17093791,18.914612,100.86204,0.002932797,4.5089164,0.0003682596,100,2660.577206482716,18.248331,9.87,1.1065193,7.247535904753022e-15,88.63612908155355,nan,21.52495500172863
0.01,nan,2781.3366492367795,-8.918006,2.8985214e-05,0.039870556,4.0675383,83.82026,2.8411696e-07,1.171876,0.00011259599,100,2781.3366492367795,12.63592,9.18,1.020186,2.3234747459355276e-14,81.7390826958425,nan,47.28802524584526
0.01,nan,2058.508633412577,5.36491,0.25574583,0.2777393,33.94774,166.3418,0.0020923533,12.766718,0.0008545394,100,2058.508633412577,38.48278,8.9,1.222288,-5.684341886080802e-15,78.93865974510989,nan,10.570892121062343
0.009999998,nan,3672.10661881443,-5.935276,3.534674e-11,0.05792702,5.260855,135.7386,3.8920123e-13,2.0499413,0.00024853702,100,3672.1066188144296,24.439425,10.03,0.90818673,2.6005864128819668e-14,90.23876615031786,nan,28.897420769493316
0.01,nan,4183.517543231916,-3.502781,0.030872837,0.1411398,13.018433,284.68237,0.00033470895,1.7955952,0.00021105223,100,4183.517543231916,32.7812,9.19,0.92237854,3.765876499528531e-15,81.84082272951777,nan,32.36856377271131
0.01,nan,4296.097260523075,4.9106827,0.0178917,0.13827811,14.121512,399.4965,0.00017519586,4.444363,0.00042614172,100,4296.097260523076,69.45041,9.66,1.0212399,-1.3145040611561854e-14,86.54038807060311,nan,19.161481647207392
0.01,nan,4403.9718452257175,-16.387833,0.17017768,0.012940183,1.2936223,69.39293,0.001702298,0.06942742,6.9469943e-06,100,4403.9718452257175,1.6562431,10.26,0.99969393,-1.7621459846850484e-14,92.5382820337649,nan,93.56503998811122
0.009999999,nan,1947.9139291691006,-8.649318,0.1748805,0.1058333,11.837387,71.983505,0.001563536,2.32036,0.00018547625,100,1947.9139291691006,9.929031,8.06,1.1184937,-2.842170943040401e-16,70.54413097527258,nan,35.25826219549874
0.009999999,nan,2555.1363396866564,-12.216408,0.00020763166,0.018421255,1.8689605,61.396454,2.0465043e-06,0.31434488,3.0538282e-05,100,2555.1363396866564,4.855907,10.15,1.0145674,1.2931877790833824e-14,91.4356799909533,nan,76.78550929164659
0.01,nan,3504.890645074676,-19.829863,0.13349912,0.01847068,1.8599155,70.25936,0.0013257697,0.1886231,1.8602625e-05,100,3504.890645074676,4.2338977,8.69,1.0069556,1.6342482922482305e-15,76.84165052214321,nan,84.44763456123215
0.010000003,nan,4820.328070561739,-16.299032,0.00028514498,0.034902357,3.4957628,77.29877,2.8469412e-06,0.4393325,4.379443e-05,100,4820.328070561738,8.784648,10.09,1.0015836,-1.1510792319313624e-14,90.8413247489201,nan,69.75616423658619
0.01,nan,4723.623908263231,-18.69685,0.0010141636,0.03545995,3.6174538,109.387764,9.941299e-06,0.5702687,5.479611e-05,100,4723.623908263231,10.804813,9.56,1.020152,4.121147867408581e-15,85.54352103385894,nan,64.83060090261878
