MaxNormIw,MaxVanillaIw,AvgVanillaIw,VarNormIw,J,VarJ,ESSRenyi,VarVanillaIw,eRenyi2,VarRet,AvgRet,MinNormIw,ESSClassic,AvgDiscRet,AvgNormIw,AvgEpLen,Bound,MinVanillaIw,VarDiscRet,BatchSize
0.025473328,2.4780564,0.9728043,1.2911133e-05,773.2885,33.018066,90.62474578457484,0.12218427,1.1034514,24694.669801028464,1478.4920519670757,0.002850211,88.66660324114288,770.9594507433847,0.01,148.89,742.41223,0.27726975,1152.1403273567116,100
0.18502003,8.392371,0.45359257,0.00059853756,771.2094,67.90118,inf,1.2314686,,22198.32627879008,1502.8986874559382,1.2734911e-06,14.439344854122814,776.7809686519196,0.01,151.32,750.551,5.776461e-05,972.6835854302003,100
1.0,15.546528,0.15546528,0.010000001,811.32166,,0.0028453527442704766,2.4169452,35145.027,20539.220556497756,1504.004038604605,,1.0,777.1149026297192,0.01,151.44,750.4062,,1008.5191572597621,100
0.14873753,16.412766,1.1034716,0.00021564143,785.3447,47.367023,72.59056050163815,2.6257575,1.3775896,28610.71118851645,1533.4133993475325,0.00096357195,31.899450136530586,782.8484484906625,0.01,154.35,753.75323,0.10632744,1196.7914004907611,100
0.018736301,1.8739346,1.0001625,5.973149e-06,784.5046,32.406826,94.98297948661276,0.059750915,1.0528202,24300.807634479464,1533.5158664740215,0.003742296,94.41673251245385,783.2926306564581,0.01,154.38,756.1631,0.3742904,1040.5476002035573,100
0.022194697,2.2624671,1.0193728,1.4758127e-05,787.36835,32.645073,86.56602564843449,0.15335478,1.1551876,24303.92471733291,1540.609857951213,0.00053133705,87.25201484240705,784.807096561296,0.009999999,155.1,757.527,0.054163057,1052.1268091256245,100
0.015613093,1.5804329,1.0122485,7.0765545e-06,785.4111,27.45036,93.40348404929316,0.0725097,1.0706239,16377.45340424129,1532.8184433236718,0.0033703912,93.45290598531969,783.923973304965,0.01,154.32,760.8809,0.34116733,750.6860263852691,100
0.019308738,1.8773869,0.9722991,9.8108285e-06,783.7651,30.90819,91.7173473609448,0.09274821,1.0903063,23315.078821218616,1529.007689908892,0.00288265,91.14714573940336,782.4179243535837,0.01,153.93,755.8177,0.2802798,1000.3395799377589,100
0.019169986,1.8837897,0.9826766,1.5605478e-05,782.503,28.643164,87.41396788134237,0.15069483,1.1439819,21610.23044133983,1521.115722685271,0.0025693737,86.61799865657945,780.8573917635781,0.01,153.14,754.8972,0.25248635,952.7806973702309,100
0.023913594,2.3656425,0.9892459,1.4835227e-05,784.3835,30.203041,88.36992585280858,0.14517863,1.1316067,22085.385000076018,1529.2203433813947,0.0022129486,87.19393061146222,782.5913426509173,0.01,153.96,756.7315,0.21891505,945.4275797273128,100
0.030314038,3.186886,1.0512905,1.9405044e-05,780.86005,26.806084,88.44740091245629,0.21446684,1.1306155,20259.503723238915,1514.6166030967515,0.0024474098,83.88486856615913,779.5456464388801,0.010000002,152.49,754.0094,0.25729388,921.9161251165084,100
0.021568073,2.1932976,1.0169187,8.633219e-06,787.47266,31.469849,92.05239802819355,0.08927815,1.0863378,23173.123034996275,1545.019173871471,0.004515837,92.1260796608711,785.8654979078315,0.01,155.53,759.1614,0.4592239,1008.1670387063692,100
0.027029958,2.8145313,1.0412637,2.9856108e-05,787.8763,31.102942,81.35192680408922,0.3237089,1.2292272,26109.547849315953,1537.7124070435168,0.0016950109,77.1857767833292,784.034416684159,0.01,154.8,756.2876,0.17649533,1088.4329753855902,100
0.018036444,1.7394515,0.9644094,1.5030807e-05,788.9111,30.429348,86.59987768705477,0.13979937,1.154736,23192.799172857212,1548.6140030329627,0.0015779558,87.04698378896474,786.6423370317686,0.01,155.9,760.1057,0.15217954,995.5645358219434,100
0.08133729,8.989903,1.1052623,0.00014727193,790.9257,38.727303,59.88290414175772,1.7990807,1.6699257,23133.610914858367,1542.7128129609162,5.8020836e-05,40.68360948693287,785.3994284306439,0.01,155.3,759.0965,0.0064128237,978.1039224251762,100
0.017086068,1.7581571,1.0290005,1.8704435e-05,785.7743,37.56488,86.20271769618252,0.19805041,1.1600562,27631.589689185086,1525.4201479061041,0.001508973,84.37579045451767,781.1843700771881,0.010000002,153.55,752.1649,0.1552734,1190.5667333650715,100
0.07921088,8.884761,1.1216592,7.447133e-05,793.8414,53.998234,80.91087389177595,0.93693835,1.2359278,24604.10202576567,1550.921529031666,0.0018056608,57.56169483718786,787.0156459224627,0.010000002,156.12,760.1686,0.2025336,1018.991069165775,100
0.02331603,2.4051244,1.0315326,1.280611e-05,788.87024,30.289452,89.69101716761371,0.13626462,1.1149389,23490.65398824543,1551.4154378001112,0.0031093403,88.74843095625117,787.2416256742124,0.01,156.17,761.1303,0.32073858,963.9001364286096,100
0.91233027,603.1652,6.61126,0.008311994,805.2338,22.020739,5.0971791722333775,3633.0688,19.618694,22798.277753108305,1519.11898034852,6.161635e-11,1.200642644491226,780.2739147347171,0.01,152.95,753.3401,4.0736168e-08,1025.5851570545083,100
0.050898425,5.128187,1.0075336,3.395422e-05,787.3184,28.905235,79.70484360910972,0.34467745,1.2546289,18733.88718866262,1529.1176647764037,0.00127674,74.84206869266818,782.893552716463,0.010000002,153.94,758.67,0.12863584,829.5692365146023,100
0.015404218,1.5057029,0.9774614,4.8472475e-06,783.56165,28.936651,96.17708876497298,0.04631209,1.0397487,19203.695198651647,1530.912577609826,0.0046222303,95.42095258573765,783.2208087200008,0.010000002,154.13,758.46893,0.45180517,866.1450771840764,100
0.018694635,1.8278177,0.97772306,5.233151e-06,783.6705,30.042402,93.48767563331415,0.05002591,1.0696597,24365.272638612405,1530.416600354081,0.0060900743,95.07435776233378,782.620032297707,0.01,154.06,755.5226,0.5954406,1038.0911971261569,100
0.019944392,1.9717485,0.98862296,1.0698532e-05,786.5819,30.878302,89.77065410111287,0.10456481,1.1139498,23248.30277465772,1536.1128191850241,0.003280799,90.42281556327534,783.9618592917407,0.010000002,154.65,757.45514,0.32434732,993.3163558116136,100
0.017566768,1.7257471,0.982393,1.2791928e-05,786.6031,31.45072,90.24475232203638,0.1234544,1.1080977,21994.58488908819,1533.8135114003996,0.0011071821,88.75948623781808,783.602069976764,0.01,154.41,757.8987,0.108768806,934.021351702307,100
0.020490635,2.0775626,1.0139083,6.40704e-06,782.93024,34.037052,93.961201361689,0.06586502,1.0642691,26762.184719215642,1524.5220993881067,0.006102769,94.03534973272085,781.057079636295,0.010000002,153.47,752.1648,0.6187648,1180.1551728208767,100
0.016306264,1.6953435,1.0396885,9.005306e-06,789.8141,29.46244,90.79792690928637,0.09734306,1.1013467,21451.27469716619,1553.0153760257735,0.0014897677,91.81449243909165,787.7566478075731,0.010000002,156.34,762.2616,0.15488943,918.9426630603286,100
0.016590651,1.6012081,0.96512675,6.745598e-06,783.71326,33.739075,93.92942769906601,0.062833205,1.0646291,28126.704499865085,1531.912598364344,0.0039083785,93.73992108618974,782.5534301379369,0.01,154.22,753.4386,0.37720805,1198.4096146173156,100
0.017663915,1.7292628,0.9789805,3.470714e-06,784.8989,29.011372,95.76270470534325,0.033263426,1.0442479,20081.446381623216,1535.0149536706751,0.0056747454,96.67811593595349,784.026118382862,0.010000002,154.54,758.942,0.5555465,889.559683646549,100
0.021192783,1.899749,0.8964132,3.0145124e-05,788.1849,31.942543,81.68620514644219,0.24223314,1.2241969,19354.766892995136,1536.212313960615,0.00044851383,77.01569105919747,784.3784211691698,0.01,154.64,759.9623,0.04020537,842.807865354739,100
0.018767456,1.825936,0.9729268,9.065501e-06,793.7305,34.336388,92.10463153461238,0.08581281,1.0857217,29345.419335657374,1574.612014242704,0.003620502,91.76427901299084,791.5667177458172,0.010000002,158.47,763.0439,0.35224834,1150.1647150448468,100
0.053698227,5.4536924,1.0156188,4.1973068e-05,791.02765,48.45926,81.69443878245154,0.43294433,1.2240735,30407.506330042994,1539.015370786502,0.0022392296,70.64475197435969,783.8778756425471,0.01,154.91,754.0038,0.22742036,1261.7334038880037,100
0.025219366,2.6444716,1.0485877,9.5587175e-06,782.8706,30.523273,92.73371059406959,0.10510154,1.0783565,21285.92138874211,1523.914464314389,0.006705973,91.35496740380952,781.4578766801529,0.010000002,153.43,755.0999,0.70318,982.2009502799101,100
0.0209239,2.1168144,1.011673,1.1910738e-05,785.0066,28.656464,89.1886673533597,0.12190427,1.1212187,21089.998202686973,1531.2120462765452,0.0014454463,89.45212188270186,783.1382945283308,0.01,154.14,758.0472,0.14623189,890.0570498650623,100
0.04527301,4.5119486,0.996609,3.183808e-05,781.30896,31.755484,85.98224986775088,0.3162252,1.1630307,23860.275107892146,1512.6222508456838,0.0017564096,76.03423873162252,778.7719983646136,0.01,152.29,751.8721,0.17504536,1023.0123704314425,100
0.026725182,2.6155624,0.97868836,2.8140603e-05,780.6693,28.661087,82.73174057017249,0.26953936,1.2087259,18401.340200995357,1508.0206643144181,0.00050019147,78.2110268564359,778.2920488284686,0.01,151.84,754.036,0.048953157,831.792252915672,100
0.021460468,2.0067415,0.9350875,2.2225735e-05,787.55865,31.54897,86.3115377856213,0.19433933,1.1585937,18768.12712547129,1532.6152470235677,0.0017457746,81.9648891213709,783.611530562566,0.01,154.3,758.7484,0.1632452,873.9505507933696,100
0.05482833,5.7989182,1.05765,3.514692e-05,783.2199,31.624874,82.98911702536644,0.39316165,1.2049773,21631.991505563918,1514.8209526394494,0.0030710108,74.18648614535408,779.4474855759416,0.01,152.52,753.10364,0.32480547,981.1476140680983,100
0.013101686,1.3093805,0.99939847,4.6741147e-06,780.56744,29.966476,95.49058259945731,0.04668494,1.0472237,17786.907399317144,1510.3213486096402,0.0030775694,95.57727659449432,778.8560551898347,0.01,152.06,754.78076,0.30757183,819.4456628892358,100
0.031709023,3.2483969,1.0244392,3.3425637e-05,781.7815,28.997276,82.79436999610536,0.35079393,1.2078116,20239.185731753132,1513.9158383808378,0.0012900855,75.1363521001896,779.4000660246779,0.01,152.42,754.0174,0.13216142,910.8558079626497,100
0.018258609,1.8190775,0.99628484,4.9801292e-06,786.2408,30.736761,95.09608225282932,0.049431946,1.051568,21190.495048765602,1539.216574982349,0.0035018872,95.30134052993773,784.8435752256393,0.01,154.95,759.54987,0.3488877,904.4858899248777,100
0.02741023,2.7168407,0.9911777,2.8985367e-05,786.522,31.026249,78.97672859695602,0.28476188,1.2661958,22290.505095103497,1528.9133910291653,0.0014666036,77.70278076430007,782.4699916254452,0.01,153.92,755.97205,0.14536647,992.6626983344966,100
0.15952128,20.14078,1.2625763,0.00034938293,799.1456,67.3775,56.89157034243354,5.5695105,1.7577296,23816.421362117802,1550.822895097324,9.7900465e-06,22.4270986333968,787.0976395701979,0.01,156.1,761.05347,0.0012360681,958.945420382307,100
0.10354633,10.055088,0.9710714,0.00011596981,783.12024,29.846737,70.94062840147625,1.0935717,1.4096295,21266.60588299155,1514.616793874891,7.862217e-05,46.55274433051163,779.4853803208418,0.01,152.48,754.07227,0.0076347743,913.0442466864689,100
0.026209032,2.497935,0.9530817,2.7164373e-05,788.50354,30.064693,79.90420572565296,0.2467516,1.2514986,22170.725824945443,1544.113906394262,0.00013240418,78.80672002987113,785.7999330758704,0.010000002,155.44,760.0329,0.012619201,938.6542772533275,100
0.025241833,2.4957683,0.9887429,3.8702823e-05,784.8163,27.191479,75.59434085620336,0.37836367,1.3228503,15330.926194625346,1514.2195440881746,0.00032443466,72.29831901736287,779.9615045063634,0.01,152.46,757.33014,0.032078248,724.09721973016,100
0.034373544,3.4939663,1.0164696,2.0769347e-05,784.6801,28.75429,88.77977195581695,0.21459106,1.1263827,15285.375078506517,1525.3136601146543,0.006106579,82.94510652515561,782.4145325047132,0.010000002,153.57,760.2664,0.6207152,693.5026064087291,100
0.01677378,1.6224482,0.9672525,1.6962895e-05,783.9025,34.732155,86.36095170118641,0.15870102,1.1579307,23867.714877047078,1521.0227293826558,0.0014676126,85.62136102757958,780.5807941925657,0.010000002,153.13,753.07715,0.1419552,1069.44283158111,100
0.022764299,2.3503957,1.032492,1.8261493e-05,779.77106,33.552242,86.12857526268441,0.19467478,1.1610548,22587.5187399543,1499.414731625435,0.002837902,84.68914269849925,775.9048588459756,0.01,150.98,748.67456,0.2930111,1048.2916146008954,100
0.020218207,1.9302877,0.9547275,1.7584058e-05,780.079,31.988749,87.09555105642943,0.1602795,1.1481643,20225.757413729163,1503.317063054202,0.0018262275,85.17291583878281,777.0422494325754,0.01,151.37,751.4775,0.17435496,923.9757756119055,100
0.044678237,4.593205,1.0280632,3.1958443e-05,783.3499,35.484478,83.61239155871087,0.33777317,1.195995,24634.22785302571,1511.6131006758847,0.0022517098,75.96540510387908,778.437376143639,0.010000002,152.2,750.59906,0.23148997,1095.6277091804411,100
0.057757005,6.3370333,1.0971887,3.5432633e-05,782.4927,26.488298,87.74969925834493,0.42654613,1.139605,16632.830857723002,1518.013506643041,0.0058968407,74.03113114580584,780.6760859358948,0.01,152.84,757.5517,0.6469947,755.9933438510946,100
0.017095601,1.785357,1.044337,6.711021e-06,784.88696,30.727772,93.28600720122895,0.073193066,1.0719721,22398.421915955085,1532.7155841144966,0.00292464,93.77000153470789,783.3066549461589,0.01,154.3,757.0579,0.305431,974.0775581200442,100
0.03139136,3.2650878,1.0401231,1.3386519e-05,789.2045,34.61797,91.04109033013569,0.14482285,1.0984051,25387.151280990533,1547.0264114276156,0.0063825427,88.29815113228227,786.0703767024366,0.01,155.73,758.2576,0.663863,1093.6211231336254,100
0.02384249,2.5327704,1.0622928,1.9486943e-05,784.74426,31.14383,84.91438470736776,0.21990353,1.1776568,20992.882519619063,1522.9161869214104,0.0025202374,83.8278744252671,781.3046341686598,0.01,153.31,755.57416,0.267723,935.9872960437445,100
0.017273987,1.737379,1.0057777,1.067309e-05,784.8989,31.69279,89.13633491751024,0.10796778,1.121877,23565.204894109113,1530.609180099785,0.0015313794,90.44340271890229,782.6931485456156,0.01,154.09,755.20087,0.15402272,1068.5571375745933,100
0.08187216,10.046595,1.2271076,0.00011808239,787.1094,36.538105,76.71675361303043,1.7780763,1.3034962,21976.316188474197,1529.522243330297,0.0044855117,46.10386698576856,782.6499194458926,0.01,153.98,756.54785,0.5504206,963.2270512972425,100
0.013335801,1.3339126,1.0002494,2.9259327e-06,780.1242,31.15105,97.21164865287376,0.029273922,1.0286833,21493.221095710975,1515.3172080532415,0.0019983498,97.18487100314796,779.5595347984003,0.01,152.56,753.08453,0.1998848,990.9473024366456,100
0.032547902,3.2952123,1.0124192,5.224778e-05,788.96265,39.635895,71.303640030097,0.5355359,1.402453,23770.64552381057,1519.0189817371638,0.0001186113,65.9085954395338,780.1890819112538,0.009999999,152.93,753.2924,0.012008436,1022.758515365908,100
0.03079735,3.1823244,1.0333111,1.5339161e-05,781.9663,32.09186,92.53129764525578,0.16378112,1.0807154,25922.32439521101,1522.8130765299325,0.0066402256,86.81627543556448,780.803773468141,0.01,153.3,752.88165,0.6861419,1102.2332317703097,100
0.0237499,2.402974,1.0117828,6.9975786e-06,784.028,28.788418,95.1750604047801,0.071634516,1.0506954,19266.85699271351,1529.6232875386486,0.0041431007,93.52123037057667,782.9518541626078,0.01,153.99,758.4593,0.4191918,848.0963714475059,100
0.022183288,2.3179584,1.044912,1.7347105e-05,789.82697,31.12128,84.38967538787716,0.18940282,1.1849791,24547.328110217215,1548.7185005317453,0.00031351636,85.34341146771192,786.5252333502125,0.010000002,155.9,759.2012,0.0327597,1055.5146711291943,100
0.059520174,6.340165,1.0652127,4.6218403e-05,782.62134,32.32289,79.86458659314732,0.52443016,1.2521194,22376.87235211922,1513.4130092434632,0.0027806275,68.6077092837245,779.0704996221594,0.010000002,152.38,752.5039,0.29619598,997.8076464709522,100
0.016099645,1.5897205,0.98742586,6.7232595e-06,781.1126,30.550774,94.45595657142522,0.06555244,1.0586945,21633.235032960045,1519.124156468279,0.0031414062,93.7593407289233,780.3982527478526,0.010000002,152.95,754.19415,0.31019056,970.7672226932679,100
0.025322793,2.5022123,0.9881265,9.166322e-06,786.3432,34.633842,91.37239383440074,0.089499414,1.0944225,25563.949271067686,1535.0109724931744,0.004462566,91.68031597016433,783.4443117016334,0.01,154.54,755.0456,0.440958,1140.1785525058506,100
0.025578381,2.34394,0.9163754,2.168632e-05,784.8864,31.860811,84.82986312518557,0.18210956,1.1788301,23636.40315247388,1524.8187074673165,0.0018416207,82.32523126018441,781.4542825845191,0.01,153.51,754.4624,0.1687616,1030.0116377820816,100
0.015433696,1.6019137,1.0379326,8.735419e-06,786.6842,32.26366,91.8369563313423,0.09410704,1.0888863,24500.41758157171,1540.2133767748264,0.0021980004,92.0402851039486,784.7118768432478,0.01,155.05,757.4502,0.22813764,1050.704942002316,100
0.021304695,2.1082802,0.9895848,4.151146e-06,783.4971,32.37569,95.89194305428225,0.04065127,1.0428405,22773.977326447835,1528.2137908468023,0.005103383,96.05259277133086,782.2684390103854,0.01,153.85,755.50183,0.50502306,1012.8897972799681,100
0.020941008,2.184659,1.0432444,9.3972785e-06,783.7199,31.406057,91.28500337886733,0.10227611,1.0954702,19313.067567927734,1519.6080383881601,0.0032142391,91.48853962147729,780.7426746047157,0.01,153.0,755.80597,0.3353237,879.131252713779,100
0.013382801,1.4042513,1.0492955,5.0715753e-06,786.08356,28.701694,92.65782998012442,0.055839114,1.0792396,21560.564841044863,1539.7135778829513,0.0014563089,95.21917897648858,784.8974690366499,0.01,154.99,759.1055,0.15280984,940.4666650652017,100
0.44127372,73.875374,1.6741394,0.0019334009,790.0402,29.801556,32.62744199947383,54.188244,3.0649047,16497.191456665427,1510.1111688825395,3.401894e-06,4.965077834961082,778.955710320965,0.010000002,152.04,755.93555,0.0005695245,749.1932725532508,100
0.03254248,3.3216395,1.0207088,1.6451282e-05,781.94824,31.41371,90.07531717893559,0.17139713,1.110182,19894.01189672511,1513.6229948639275,0.0019622275,85.99430000349977,779.3492341248223,0.01,152.39,753.72754,0.2002863,928.0980595141126,100
0.013592551,1.3576038,0.9987851,2.93875e-06,785.30566,31.080172,96.62343538223213,0.029316137,1.0349456,22246.43381851456,1538.5141584267526,0.0045557837,97.17289949508907,784.5657996131293,0.009999999,154.89,758.38257,0.4550249,969.2244647723944,100
0.020588767,2.0974505,1.0187354,5.040403e-06,781.55786,33.21552,95.7129349485603,0.052310403,1.0447909,25475.215035999296,1518.7159628347738,0.0060010515,95.24717077772604,779.9590225544815,0.01,152.89,752.3365,0.61134833,1078.710872153811,100
0.014847646,1.5131595,1.0191243,5.6609038e-06,788.361,30.204721,94.19636159797912,0.05879496,1.0616121,22233.685211689164,1549.8154195930576,0.004085015,94.69311502078264,787.0239975671208,0.01,156.01,761.52966,0.41631377,918.8860582128183,100
0.017133841,1.7135686,1.0001076,4.2990014e-06,781.68713,31.664139,96.23791850221149,0.04299927,1.0390915,24096.475326037886,1522.4133216466848,0.007284112,95.91773348148622,780.908275541138,0.01,153.27,754.0255,0.7284896,1021.7075307443872,100
0.026381006,2.7607622,1.0464962,9.200054e-06,783.63983,31.089474,91.51294250277175,0.100754775,1.0927416,20739.6603263678,1525.2151110915793,0.0048027434,91.65224656780507,781.8452565053515,0.01,153.54,756.4997,0.50260526,908.1959572849798,100
0.046945874,5.2266297,1.113331,5.218558e-05,789.7678,28.854895,73.67701679947857,0.6468435,1.3572754,19765.558706237687,1539.2217977839161,0.0021556683,65.93534515418256,784.9821719192928,0.010000002,154.96,760.4414,0.23999724,851.4367308701186,100
0.061893173,6.791451,1.097286,5.83423e-05,791.6426,40.48598,74.3751033466814,0.7024626,1.344536,21903.929616569327,1532.517040333288,0.0021493165,63.387866115454294,783.3126599189071,0.010000003,154.29,757.3406,0.23584148,953.6556423427143,100
0.028926445,2.9343574,1.0144203,1.2697869e-05,786.45526,33.86628,91.57073249966487,0.13066725,1.092052,25326.4630515128,1537.3183201668505,0.006274831,88.83291851324019,784.0151733327242,0.01,154.75,756.44824,0.6365316,1074.3647955753204,100
0.021224333,2.0967705,0.9879088,1.1909273e-05,784.331,31.115904,89.63641753010798,0.1162302,1.115618,19138.859632979616,1522.7094717506645,0.00097039243,89.45330050252751,781.4428032671921,0.01,153.31,756.7536,0.09586592,861.7674108260379,100
0.06510296,7.094068,1.089669,4.914478e-05,784.93365,30.462534,84.07405276717685,0.58353466,1.1894276,20075.48702951587,1526.1105674270366,0.0032084156,67.27060538755214,782.0621177041421,0.01,153.65,756.347,0.3496111,934.8726240206381,100
0.06939373,7.181731,1.0349251,4.203944e-05,792.0264,56.65333,90.33212633606585,0.45027176,1.1070259,29339.981285739726,1554.0204236099823,0.0056987815,70.61197012059345,787.2230143975247,0.01,156.41,758.28577,0.58978117,1183.8349012963106,100
0.12781067,15.32557,1.1990838,0.00017440763,796.7999,55.527573,72.38017927723085,2.507636,1.3815937,32956.06782541774,1560.618725142642,0.0019021317,36.67523434423421,788.2204977204311,0.01,157.07,757.12616,0.22808152,1366.911791663536,100
