meankl,entropy,TimeElapsed,Step_size,TimestepsSoFar,EpLenMean,surrgain,EpRewMean,entloss,optimgain,EpisodesSoFar,ev_tdlam_before,DiscEpRewMean,EpThisIter
0.009426842,0.4189424,9.68215560913086,1.0,452,9.04,0.0077127684,80.34969896278483,,0.0077127684,50,,1.5982306861877442,50
0.009645729,0.4189424,17.39334535598755,1.0,934,9.64,0.004873695,86.34655466565587,,0.004873695,100,,2.5989976692199708,50
0.009223831,0.4189424,25.470120906829834,1.0,1422,9.76,0.0052833143,87.54556654267901,,0.0052833143,150,,0.7991524696350097,50
0.009209232,0.4189424,35.04429888725281,1.0,1885,9.26,0.009092544,82.5451134406042,,0.009092544,200,,0.9990353584289551,50
0.008989203,0.4189424,43.08839249610901,1.0,2497,12.24,0.006756967,112.33904185962301,,0.006756967,250,,3.1990166091918946,50
0.00964713,0.4189424,51.56398344039917,1.0,3091,11.88,0.010277764,108.74012321099521,,0.010277764,300,,7.594619369506836,50
0.0075044166,0.4189424,59.79625964164734,1.0,3634,10.86,0.004568951,98.54673358577651,,0.004568951,350,,2.1986849021911623,50
0.009835594,0.4189424,67.56760001182556,1.0,4284,13.0,0.0068933982,119.93817260378604,,0.0068933982,400,,2.998572597503662,50
0.00921202,0.4189424,74.85441160202026,1.0,4989,14.1,0.004493556,130.93370631722743,,0.004493556,450,,4.598551502227783,50
0.009164013,0.4189424,83.51486802101135,1.0,5669,13.6,0.0054541943,125.93807023887082,,0.0054541943,500,,4.59704029083252,50
0.009498816,0.4189424,92.65179777145386,1.0,6374,14.1,0.0053295353,130.928500743807,,0.0053295353,550,,3.7977466773986817,50
0.009718057,0.4189424,101.25259757041931,1.0,7052,13.56,0.005697516,125.54075648521379,,0.005697516,600,,3.1980845642089846,50
0.009777253,0.4189424,109.82136154174805,1.0,7805,15.06,0.008392217,140.5263501092468,,0.008392217,650,,6.3961497497558595,50
0.008378951,0.4189424,117.24363207817078,1.0,8781,19.52,0.0009298114,185.1056279148593,,0.0009298114,700,,11.597079849243164,50
0.009985841,0.4189424,124.89490175247192,1.0,9620,16.78,0.00905136,157.72616342460933,,0.00905136,750,,1.9987551689147949,50
0.008382273,0.4189424,131.45371389389038,1.0,10477,17.14,0.00672745,161.32247348423846,,0.00672745,800,,5.596812133789062,50
0.009348915,0.4189424,139.85991764068604,1.0,11293,16.32,0.009940582,153.12131732691552,,0.009940582,850,,3.398216152191162,50
0.009644207,0.4189424,148.41171956062317,1.0,12137,16.88,0.004763759,158.73135635064963,,0.004763759,900,,6.198311538696289,50
0.009039275,0.4189424,156.33191895484924,1.0,12979,16.84,0.009970335,158.3239559230277,,0.009970335,950,,10.197872200012206,50
0.009411777,0.4189424,164.43104314804077,1.0,13930,19.02,0.00685797,180.11182073791156,,0.00685797,1000,,4.597090129852295,50
0.009681003,0.4189424,171.7064881324768,1.0,14967,20.74,0.009054702,197.30799806588158,,0.009054702,1050,,9.394745407104493,50
0.009916657,0.4189424,179.34699964523315,1.0,16216,24.98,0.011394423,239.69974182895228,,0.011394423,1100,,8.596029415130616,50
0.009525825,0.4189424,187.54676985740662,1.0,17336,22.4,0.0135456985,213.89949127666543,,0.0135456985,1150,,16.59280776977539,50
0.009928576,0.4189424,194.99786710739136,1.0,18717,27.62,0.01055121,266.0794020733489,,0.01055121,1200,,13.993179054260255,50
0.009459808,0.4189424,202.3126735687256,1.0,20063,26.92,0.01440135,259.09088363368244,,0.01440135,1250,,29.58854305267334,50
0.0084457155,0.4189424,210.70638728141785,1.0,21574,30.22,0.005766001,292.07156566814325,,0.005766001,1300,,15.591369609832764,50
0.010024903,0.4189424,218.5805699825287,1.0,23334,35.2,0.009687647,341.851951238654,,0.009687647,1350,,13.988802490234375,50
0.00917769,0.4189424,226.367112159729,1.0,25532,43.96,0.012022908,429.4200357762929,,0.012022908,1400,,33.38115976333618,50
0.009675548,0.4189424,233.31526494026184,1.0,27461,38.58,0.010991717,375.6369076634639,,0.010991717,1450,,38.38600673675537,50
0.008811347,0.4189424,240.8764820098877,1.0,29450,39.78,0.0135383755,387.640216811432,,0.0135383755,1500,,27.187119007110596,50
0.008704353,0.4189424,248.3952648639679,1.0,31186,34.72,0.012483842,337.03611138258964,,0.012483842,1550,,24.986736545562746,50
0.010013741,0.4189424,255.91659379005432,1.0,33264,41.56,0.011311539,405.43296156249613,,0.011311539,1600,,46.976805191040036,50
0.00852872,0.4189424,262.80675888061523,1.0,35765,50.02,0.00838538,490.0194705621397,,0.00838538,1650,,79.17207853317261,50
0.009992898,0.4189424,269.385764837265,1.0,38152,47.74,0.01621611,467.1907585351843,,0.01621611,1700,,41.780810508728024,50
0.009665556,0.4189424,277.2084803581238,1.0,40692,50.8,0.023759978,497.79470951611205,,0.023759978,1750,,64.1715364074707,50
0.0091598,0.4189424,286.46133732795715,1.0,44071,67.58,0.015078757,665.559979363273,,0.015078757,1800,,79.56725368499755,50
0.009849035,0.4189424,294.17081332206726,1.0,47629,71.16,0.022326723,701.3526760244273,,0.022326723,1850,,87.36755573272706,50
0.009849698,0.4189424,302.34064626693726,1.0,51326,73.94,0.018561387,729.1479009143052,,0.018561387,1900,,134.9531069946289,50
0.009560627,0.4189424,310.5562686920166,1.0,55317,79.82,0.024822367,787.9462143566672,,0.024822367,1950,,124.35877908706665,50
0.009118633,0.4189424,318.9399242401123,1.0,58948,72.62,0.019401623,715.9425864570559,,0.019401623,2000,,118.1620027923584,50
0.0087306015,0.4189424,327.45033049583435,1.0,63176,84.56,0.0164929,835.3269939690156,,0.0164929,2050,,152.95019107818604,50
0.009998827,0.4189424,336.3953220844269,1.0,67298,82.44,0.022176314,814.0887086985574,,0.022176314,2100,,121.35792213439942,50
0.009575027,0.4189424,345.4171288013458,1.0,70995,73.94,0.018276753,729.1425148026498,,0.018276753,2150,,103.15852228164673,50
0.009772155,0.4189424,353.74468445777893,1.0,74946,79.02,0.018014027,779.9179647136866,,0.018014027,2200,,146.94970012664794,50
0.0076627973,0.4189424,361.95381712913513,1.0,78237,65.82,0.01561512,647.9690337765703,,0.01561512,2250,,134.15923517227174,50
0.009648583,0.4189424,371.0371015071869,1.0,82124,77.74,0.01584041,767.1468445019958,,0.01584041,2300,,115.9676833152771,50
0.009321761,0.4189424,381.52812671661377,1.0,85688,71.28,0.016625844,702.5312046746022,,0.016625844,2350,,102.5588430595398,50
0.008708296,0.4189424,391.24769401550293,1.0,88564,57.52,0.0074040466,564.9873507785264,,0.0074040466,2400,,68.77310432434082,50
0.010032805,0.4189424,400.4752948284149,1.0,92570,80.12,0.014955249,790.9267317430885,,0.014955249,2450,,154.34620862960816,50
0.009702169,0.4189424,409.67886996269226,1.0,96037,69.34,0.017937675,683.1410876438639,,0.017937675,2500,,105.76255687713623,50
0.009758743,0.4189424,418.5315566062927,1.0,100812,95.5,0.016075345,944.6805083326402,,0.016075345,2550,,179.73899005889893,50
0.009663162,0.4189424,426.2784628868103,1.0,105973,103.22,0.03372569,1021.8845589425176,,0.03372569,2600,,206.92809715270997,50
0.009225078,0.4189424,434.22740364074707,1.0,111307,106.68,0.018081557,1056.477917614839,,0.018081557,2650,,193.9375978088379,50
0.008704718,0.4189424,442.5677583217621,1.0,115891,91.68,0.012749592,906.526279782242,,0.012749592,2700,,182.9503904724121,50
0.009224393,0.4189424,450.43468022346497,1.0,120986,101.9,0.0178707,1008.6958909384734,,0.0178707,2750,,175.53172464370726,50
0.009546334,0.4189424,459.106196641922,1.0,126419,108.66,0.018451313,1076.2744805859456,,0.018451313,2800,,261.9278053665161,50
0.009954253,0.4189424,468.6415982246399,1.0,132106,113.74,0.018036855,1127.094478166558,,0.018036855,2850,,285.13112024307253,50
0.0090286955,0.4189424,477.8753526210785,1.0,137770,113.28,0.027973775,1122.5073609081946,,0.027973775,2900,,288.1245099067688,50
0.009454514,0.4189424,486.903990983963,1.0,143758,119.76,0.02633877,1187.3437994195376,,0.02633877,2950,,286.34007066726684,50
