entloss,meankl,surrgain,EpRewMean,entropy,EpisodesSoFar,Step_size,optimgain,EpLenMean,TimeElapsed,ev_tdlam_before,DiscEpRewMean,TimestepsSoFar,EpThisIter
,0.010009873,0.02738006,870.6258887955881,0.41894197,41426,1.0,0.02738006,88.0909090909091,7940.9567267894745,,162.67702388763428,4515160,11
,0.009612758,0.0188206,1076.9848015251916,0.41894197,41437,1.0,0.0188206,108.72727272727273,7942.903211593628,,238.10669040679932,4516356,11
,0.009017346,0.015654368,913.3524376338243,0.41894197,41448,1.0,0.015654368,92.36363636363636,7944.320323705673,,246.30611064217308,4517372,11
,0.007923122,0.018492557,861.5509536350775,0.41894197,41459,1.0,0.018492557,87.18181818181819,7945.915647745132,,149.95389210094106,4518331,11
,0.00828536,0.01789521,886.9961412778713,0.41894197,41470,1.0,0.01789521,89.72727272727273,7947.124907016754,,140.85756492614746,4519318,11
,0.009518116,0.023522394,888.8008336933045,0.41894197,41481,1.0,0.023522394,89.9090909090909,7949.033935785294,,168.12908311323687,4520307,11
,0.008602453,0.025258243,768.8140013290239,0.41894197,41492,1.0,0.025258243,77.9090909090909,7950.924190759659,,177.224684975364,4521164,11
,0.009649077,0.018690238,750.6382164609208,0.41894197,41503,1.0,0.018690238,76.0909090909091,7952.890659332275,,125.40311475233598,4522001,11
,0.00807107,0.022779066,850.6253519583522,0.41894197,41514,1.0,0.022779066,86.0909090909091,7954.577730894089,,119.95070232044567,4522948,11
,0.009917872,0.02668493,767.0011463419637,0.41894197,41525,1.0,0.02668493,77.72727272727273,7956.539483547211,,189.94913829456675,4523803,11
,0.007984249,0.0091514345,900.635935154157,0.41894197,41536,1.0,0.0091514345,91.0909090909091,7958.713388204575,,147.2220968766646,4524805,11
,0.007906144,0.011195757,815.185203032918,0.41894197,41547,1.0,0.011195757,82.54545454545455,7960.891140937805,,122.67868761582808,4525713,11
,0.0095168995,0.008803971,955.184319253029,0.41894197,41558,1.0,0.008803971,96.54545454545455,7962.608077764511,,179.03758837959984,4526775,11
,0.006253602,0.015509925,1004.2643719456318,0.41894197,41569,1.0,0.015509925,101.45454545454545,7965.240877628326,,243.56091594696045,4527891,11
,0.0100293625,0.02692924,1045.171351667561,0.41894197,41580,1.0,0.02692924,105.54545454545455,7967.689831495285,,221.74520735307172,4529052,11
,0.0069214636,0.009152101,957.9159221113882,0.41894197,41591,1.0,0.009152101,96.81818181818181,7969.050986528397,,209.94669420068914,4530117,11
,0.00975474,0.03180143,979.7336245706318,0.41894197,41602,1.0,0.03180143,99.0,7971.010467290878,,306.2877857901833,4531206,11
,0.009331012,0.010581801,1113.353544847422,0.41894197,41613,1.0,0.010581801,112.36363636363636,7973.760881900787,,339.0121251886541,4532442,11
,0.009857806,0.031715844,926.0974080588638,0.41894197,41624,1.0,0.031715844,93.63636363636364,7975.842119693756,,153.5849922353571,4533472,11
,0.010285876,0.0115136355,1066.08644844156,0.41894197,41635,1.0,0.0115136355,107.63636363636364,7978.033810138702,,224.47522137381813,4534656,11
,0.008825592,0.0378807,1027.001436480124,0.41894197,41646,1.0,0.0378807,103.72727272727273,7979.712493419647,,307.19838385148483,4535797,11
,0.008905063,0.011227525,965.1924710227694,0.41894197,41657,1.0,0.011227525,97.54545454545455,7982.280843734741,,234.48901384527034,4536870,11
,0.008920929,0.015609852,1023.3643975660087,0.41894197,41668,1.0,0.015609852,103.36363636363636,7984.268259525299,,298.1101750460538,4538007,11
,0.0098985005,0.026958125,943.3740583481671,0.41894197,41679,1.0,0.026958125,95.36363636363636,7986.79559135437,,202.67579373446378,4539056,11
,0.008457766,0.013106639,944.2721335609072,0.41894197,41690,1.0,0.013106639,95.45454545454545,7989.097548484802,,218.1287724755027,4540106,11
,0.010141208,0.028353892,996.9947332120902,0.41894197,41701,1.0,0.028353892,100.72727272727273,7991.299937486649,,296.2867286855524,4541214,11
,0.009499394,0.018917195,1142.4468966926286,0.41894197,41712,1.0,0.018917195,115.27272727272727,7993.4685826301575,,426.2793189829046,4542482,11
,0.010013139,0.019678205,942.4535079415723,0.41894197,41723,1.0,0.019678205,95.27272727272727,7995.652313947678,,216.30820681832054,4543530,11
,0.007512305,0.020730894,1036.089790279141,0.41894197,41734,1.0,0.020730894,104.63636363636364,7997.731806755066,,291.74127769470215,4544681,11
,0.009397216,0.009891754,998.8178138312006,0.41894197,41745,1.0,0.009891754,100.9090909090909,7999.867205858231,,258.1090079220858,4545791,11
,0.009642732,0.01892851,1039.7287315937217,0.41894197,41756,1.0,0.01892851,105.0,8002.383097648621,,319.92126802964646,4546946,11
,0.008442107,0.024262581,986.0973701393341,0.41894197,41767,1.0,0.024262581,99.63636363636364,8004.525216579437,,241.7586125460538,4548042,11
,0.009656728,0.018549502,1035.1827098403114,0.41894197,41778,1.0,0.018549502,104.54545454545455,8007.007481098175,,269.01654009385544,4549192,11
,0.0018740019,0.0062616854,882.4587673826704,0.41894197,41789,1.0,0.0062616854,89.27272727272727,8009.006229877472,,149.04201472889292,4550174,11
,0.0054637203,0.007133323,937.9080251197955,0.41894197,41800,1.0,0.007133323,94.81818181818181,8011.034273147583,,217.21672508933327,4551217,11
,0.0028005308,0.005578152,980.6393306095517,0.41894197,41811,1.0,0.005578152,99.0909090909091,8012.727746963501,,304.4678536328402,4552307,11
,0.007224298,0.013012432,964.2724256323786,0.41894197,41822,1.0,0.013012432,97.45454545454545,8015.002290725708,,189.0333234613592,4553379,11
,0.009992866,0.03583434,1195.172904681138,0.41894197,41833,1.0,0.03583434,120.54545454545455,8017.364445924759,,285.3799340508201,4554705,11
,0.006387585,0.014669428,871.556488779188,0.41894197,41844,1.0,0.014669428,88.18181818181819,8019.216429233551,,149.9527678056197,4555675,11
,0.006518034,0.017300764,1065.18670134415,0.41894197,41855,1.0,0.017300764,107.54545454545455,8021.3679485321045,,249.92626658352938,4556858,11
,0.009392153,0.018032027,1008.827121724455,0.41894197,41866,1.0,0.018032027,101.9090909090909,8023.1829380989075,,267.20167974992233,4557979,11
,0.009990967,0.015256858,983.3723275513651,0.41894197,41877,1.0,0.015256858,99.36363636363636,8025.198175430298,,320.8475598421964,4559072,11
,0.009734556,0.016191402,986.0987441240694,0.41894197,41888,1.0,0.016191402,99.63636363636364,8027.347672224045,,258.11099693991923,4560168,11
