EpLenMean,ev_tdlam_before,Step_size,optimgain,EpThisIter,DiscEpRewMean,entropy,EpisodesSoFar,EpRewMean,surrgain,meankl,TimestepsSoFar,entloss,TimeElapsed
7.636363636363637,,1.0,0.011108649,11,3.6334834532304243,0.41894197,11,66.32349787399076,0.011108649,0.009516498,84,,3.6418023109436035
11.272727272727273,,1.0,0.007634303,11,6.361557700417259,0.41894197,22,102.66394621352153,0.007634303,0.009605816,208,,4.984598636627197
11.0,,1.0,0.01445908,11,7.269489635120738,0.41894197,33,99.92619131604675,0.01445908,0.009768146,329,,5.939070463180542
10.818181818181818,,1.0,0.007625672,11,17.252259861339223,0.41894197,44,98.11861756761255,0.007625672,0.0032647569,448,,7.1698219776153564
8.181818181818182,,1.0,0.007525965,11,3.632455739107999,0.41894197,55,71.77209529928554,0.007525965,0.0076542934,538,,8.893947839736938
14.636363636363637,,1.0,0.010354754,11,22.721365321766246,0.41894197,66,136.29406462967964,0.010354754,0.008683159,699,,10.301629066467285
9.909090909090908,,1.0,0.00566148,11,13.625455509532582,0.41894197,77,89.0433573593482,0.00566148,0.009216173,808,,12.017399072647095
8.636363636363637,,1.0,0.006514633,11,6.359677228060636,0.41894197,88,76.31737755333278,0.006514633,0.009236301,903,,14.210847616195679
12.181818181818182,,1.0,0.010646295,11,3.633878707885742,0.41894197,99,111.76841979157781,0.010646295,0.009475058,1037,,16.420536041259766
10.090909090909092,,1.0,0.012351922,11,6.359990466724742,0.41894197,110,90.84942242302469,0.012351922,0.007903264,1148,,18.283398628234863
11.636363636363637,,1.0,0.008974691,11,5.451202219182795,0.41894197,121,106.301049359636,0.008974691,0.009438344,1276,,19.366506099700928
13.090909090909092,,1.0,0.0057683988,11,8.178186590021307,0.41894197,132,120.84592191861041,0.0057683988,0.009549436,1420,,20.781434774398804
9.727272727272727,,1.0,0.011909449,11,2.7254708030007104,0.41894197,143,87.22380461020856,0.011909449,0.00956085,1527,,22.493627071380615
11.181818181818182,,1.0,0.008614166,11,8.174928925254129,0.41894197,154,101.75475103934778,0.008614166,0.009669191,1650,,24.411685466766357
11.454545454545455,,1.0,0.009471174,11,14.539918552745473,0.41894197,165,104.48690752979964,0.009471174,0.008725798,1776,,25.582423210144043
14.181818181818182,,1.0,0.009441935,11,7.268256360834295,0.41894197,176,131.75066199663004,0.009441935,0.009074332,1932,,27.441256046295166
13.363636363636363,,1.0,0.009877869,11,19.07713335210627,0.41894197,187,123.58224134591705,0.009877869,0.009984093,2079,,29.43367886543274
12.818181818181818,,1.0,0.020754922,11,9.087089885364879,0.41894197,198,118.10825808209019,0.020754922,0.009910682,2220,,31.00422739982605
10.545454545454545,,1.0,0.009000252,11,5.45179592479359,0.41894197,209,95.39712417686579,0.009000252,0.00787195,2336,,33.92751932144165
14.727272727272727,,1.0,0.013177531,11,16.3602652983232,0.41894197,220,137.20362897440296,0.013177531,0.009416489,2498,,35.17390727996826
8.090909090909092,,1.0,0.005955264,11,8.17914191159335,0.41894197,231,70.85804901561538,0.005955264,0.008582586,2587,,37.336166858673096
14.090909090909092,,1.0,0.018187072,11,10.904156511480158,0.41894197,242,130.8501433060421,0.018187072,0.009706885,2742,,38.42544412612915
14.363636363636363,,1.0,0.0037551587,11,9.993985522877086,0.41894197,253,133.55986864748536,0.0037551587,0.0077521014,2900,,40.616573095321655
16.181818181818183,,1.0,0.0066604046,11,19.082625562494453,0.41894197,264,151.73953123937181,0.0066604046,0.00801648,3078,,42.30667281150818
13.818181818181818,,1.0,0.0094631,11,1.815167253667658,0.41894197,275,128.11975116301537,0.0094631,0.0057506477,3230,,44.179280519485474
16.636363636363637,,1.0,0.01588311,11,18.173474832014605,0.41894197,286,156.30629533623213,0.01588311,0.009861901,3413,,46.02194166183472
11.545454545454545,,1.0,0.006673355,11,9.082968885248357,0.41894197,297,105.3936228615508,0.006673355,0.009470469,3540,,47.95710754394531
