optimgain,EpRewMean,entloss,EpThisIter,EpLenMean,meankl,DiscEpRewMean,TimestepsSoFar,ev_tdlam_before,EpisodesSoFar,entropy,TimeElapsed,Step_size,surrgain
0.00660582,72.68646401604046,,11,8.272727272727273,0.0074872617,11.815690387379039,91,,11,0.41894197,5.168038606643677,1.0,0.00660582
0.0056203934,58.14513117345817,,11,6.818181818181818,0.0072162207,2.724228945645419,166,,22,0.41894197,7.1061718463897705,1.0,0.0056203934
0.011006547,89.94235469916266,,11,10.0,0.00916243,1.8149088079279119,276,,33,0.41894197,8.250876665115356,1.0,0.011006547
0.0041468088,89.0320358134723,,11,9.909090909090908,0.009523707,9.99451359835538,385,,44,0.41894197,9.56537127494812,1.0,0.0041468088
0.011694504,101.75933370712238,,11,11.181818181818182,0.008960111,17.26196219704368,508,,55,0.41894197,10.848868608474731,1.0,0.011694504
0.004523388,59.94938226229326,,11,7.0,0.008747852,4.543948346918279,585,,66,0.41894197,12.049285173416138,1.0,0.004523388
0.013302998,91.7629115512189,,11,10.181818181818182,0.00964027,29.075816067782316,697,,77,0.41894197,13.311114072799683,1.0,0.013302998
0.009534312,101.76653323085421,,11,11.181818181818182,0.008563892,4.543665192343972,820,,88,0.41894197,14.666057586669922,1.0,0.009534312
0.0070408112,99.94141352426878,,11,11.0,0.009226421,3.632394703951749,941,,99,0.41894197,16.33479118347168,1.0,0.0070408112
0.009283077,94.5092089744849,,11,10.454545454545455,0.008422806,4.542186216874556,1056,,110,0.41894197,17.89562702178955,1.0,0.009283077
0.010648046,139.03387464026176,,11,14.909090909090908,0.007822448,8.177243579517711,1220,,121,0.41894197,19.212279796600342,1.0,0.010648046
0.012082773,126.2771122805847,,11,13.636363636363637,0.009935054,14.540117090398615,1370,,132,0.41894197,20.893250942230225,1.0,0.012082773
0.01901989,213.5244703255676,,11,22.363636363636363,0.009615064,20.89383532784202,1616,,143,0.41894197,22.57997441291809,1.0,0.01901989
0.012725848,122.67095493421056,,11,13.272727272727273,0.009255913,11.813654552806508,1762,,154,0.41894197,24.319249629974365,1.0,0.012725848
0.015236966,119.94586747275474,,11,13.0,0.009949617,8.179030418395996,1905,,165,0.41894197,26.014140844345093,1.0,0.015236966
0.019881371,159.01040123683,,11,16.90909090909091,0.010000949,15.43567891554399,2091,,176,0.41894197,27.397018432617188,1.0,0.019881371
0.02297131,224.44976595348962,,11,23.454545454545453,0.00969997,18.17232392051003,2349,,187,0.41894197,28.984009742736816,1.0,0.02297131
0.023930961,198.98817112246607,,11,20.90909090909091,0.009834679,13.627502528103916,2579,,198,0.41894197,30.818830490112305,1.0,0.023930961
0.015820362,176.27878258375907,,11,18.636363636363637,0.009831079,12.723448146473277,2784,,209,0.41894197,32.407944679260254,1.0,0.015820362
0.022157101,218.9774361594915,,11,22.90909090909091,0.009774617,13.629074270075018,3036,,220,0.41894197,34.49541449546814,1.0,0.022157101
