entropy,optimgain,TimestepsSoFar,EpThisIter,EpLenMean,ev_tdlam_before,Step_size,surrgain,entloss,EpRewMean,DiscEpRewMean,meankl,TimeElapsed,EpisodesSoFar
0.41894197,0.035408914,15142,11,60.45454545454545,,1.0,0.035408914,,594.308398961602,110.84820912101053,0.008433823,53.60655498504639,561
0.41894197,0.03452728,15909,11,69.72727272727273,,1.0,0.03452728,,686.9910906504745,147.21641219745982,0.009873261,54.53827357292175,572
0.41894197,0.014995034,16440,11,48.27272727272727,,1.0,0.014995034,,472.55035235895525,71.78990450772372,0.009074349,55.478575706481934,583
0.41894197,0.01954273,17110,11,60.90909090909091,,1.0,0.01954273,,598.8370886576224,128.12441739169034,0.009276435,56.58130884170532,594
0.41894197,0.034975484,17714,11,54.90909090909091,,1.0,0.034975484,,538.8416741288315,79.95717482133345,0.009361139,57.64377975463867,605
0.41894197,0.026326887,18350,11,57.81818181818182,,1.0,0.026326887,,567.9649049494539,135.40011249889028,0.008783177,58.763957262039185,616
0.41894197,0.01430264,18930,11,52.72727272727273,,1.0,0.01430264,,517.0374039276973,138.11901075189763,0.009252654,59.786935567855835,627
0.41894197,0.01908893,19881,11,86.45454545454545,,1.0,0.01908893,,854.3084624687967,180.86421966552734,0.008198963,60.96719813346863,638
0.41894197,0.034191966,20654,11,70.27272727272727,,1.0,0.034191966,,692.4834269512577,145.41364513744008,0.009562254,62.042919874191284,649
0.41894197,0.020125583,21786,11,102.9090909090909,,1.0,0.020125583,,1018.7315744252646,256.27739186720413,0.008504106,63.36300253868103,660
0.41894197,0.026658738,22594,11,73.45454545454545,,1.0,0.026658738,,724.2757235270765,146.3209479938854,0.009459998,64.93426728248596,671
0.41894197,0.023754606,23528,11,84.9090909090909,,1.0,0.023754606,,838.8011050441232,165.3925737034191,0.007694524,66.16899871826172,682
0.41894197,0.017369365,24663,11,103.18181818181819,,1.0,0.017369365,,1021.4818184430645,284.46118502183396,0.008600067,67.41151642799377,693
0.41894197,0.008066676,25657,11,90.36363636363636,,1.0,0.008066676,,893.3743286305752,154.50188662789085,0.009172039,68.63734531402588,704
0.41894197,0.023491131,26739,11,98.36363636363636,,1.0,0.023491131,,973.3449814732936,249.91800273548472,0.009315222,70.24843382835388,715
0.41894197,0.041377317,27869,11,102.72727272727273,,1.0,0.041377317,,1016.9454773948,239.90709998390892,0.008287261,71.69536471366882,726
0.41894197,0.021972712,29009,11,103.63636363636364,,1.0,0.021972712,,1026.0870669944459,229.00815226814964,0.008900787,73.23597288131714,737
0.41894197,0.026107416,29990,11,89.18181818181819,,1.0,0.026107416,,881.5747899815644,134.50637678666547,0.00871204,74.37643146514893,748
0.41894197,0.028668152,31145,11,105.0,,1.0,0.028668152,,1039.7449711131273,359.01237418434835,0.008433493,75.78910684585571,759
0.41894197,0.014799532,32358,11,110.27272727272727,,1.0,0.014799532,,1092.4764397179565,291.7543759779497,0.007854413,77.1999032497406,770
0.41894197,0.015557228,33511,11,104.81818181818181,,1.0,0.015557228,,1037.9244376702823,305.382961880077,0.009177328,79.1311023235321,781
0.41894197,0.030139366,34693,11,107.45454545454545,,1.0,0.030139366,,1064.2911405368466,224.4833191091364,0.008918464,80.63901925086975,792
0.41894197,0.013925869,35772,11,98.0909090909091,,1.0,0.013925869,,970.6896873754049,249.04451032118365,0.0075997827,81.86379194259644,803
0.41894197,0.010123589,36811,11,94.45454545454545,,1.0,0.010123589,,934.3284346355148,158.14386567202482,0.0073976563,83.1950376033783,814
0.41894197,0.008841418,37845,11,94.0,,1.0,0.008841418,,929.7612613728835,143.58714944666082,0.005093181,84.79856872558594,825
0.41894197,0.029106198,38748,11,82.0909090909091,,1.0,0.029106198,,810.6737149553832,190.86347172477028,0.009855942,86.13143396377563,836
0.41894197,0.023917262,39655,11,82.45454545454545,,1.0,0.023917262,,814.2989583231556,131.78091864152387,0.008764762,87.53249263763428,847
0.41894197,0.017865902,40686,11,93.72727272727273,,1.0,0.017865902,,927.0384048885095,161.78264574571088,0.0072015217,89.38646101951599,858
0.41894197,0.01354225,41654,11,88.0,,1.0,0.01354225,,869.7668831305856,152.68725802681664,0.00969294,90.97635126113892,869
0.41894197,0.026709964,42445,11,71.9090909090909,,1.0,0.026709964,,708.8524227840918,150.86925289847633,0.009246442,92.74259686470032,880
0.41894197,0.034639977,43504,11,96.27272727272727,,1.0,0.034639977,,952.5096654871003,292.6791708686135,0.010088311,93.88204979896545,891
0.41894197,0.027969679,44555,11,95.54545454545455,,1.0,0.027969679,,945.2267554745086,163.59241338209674,0.008596945,95.52467489242554,902
0.41894197,0.013516571,45489,11,84.9090909090909,,1.0,0.013516571,,838.8592864975088,145.41015815734863,0.0069443514,97.1327486038208,913
0.41894197,0.025680332,46606,11,101.54545454545455,,1.0,0.025680332,,1005.2354315830758,239.02776076576927,0.008457913,99.1100435256958,924
0.41894197,0.013769989,47697,11,99.18181818181819,,1.0,0.013769989,,981.5929939875695,239.03136149319735,0.007743748,100.66779685020447,935
0.41894197,0.013729501,48847,11,104.54545454545455,,1.0,0.013729501,,1035.223634779446,292.66527756777674,0.0024161444,102.31947469711304,946
0.41894197,0.022744643,49921,11,97.63636363636364,,1.0,0.022744643,,966.1491129250153,234.48551134629682,0.009469958,103.9764187335968,957
0.41894197,0.009260671,50999,11,98.0,,1.0,0.009260671,,969.7892244346178,234.49332375959918,0.00986467,105.63682913780212,968
0.41894197,0.026791004,52102,11,100.27272727272727,,1.0,0.026791004,,992.5471553689063,316.3104645122181,0.009933424,107.4816586971283,979
0.41894197,0.028054077,53252,11,104.54545454545455,,1.0,0.028054077,,1035.2348627285662,291.7578361684626,0.008738836,109.09896063804626,990
0.41894197,0.022918306,54462,11,110.0,,1.0,0.022918306,,1089.7815505757585,275.3978879235008,0.009367553,110.81316494941711,1001
0.41894197,0.010100421,55663,11,109.18181818181819,,1.0,0.010100421,,1081.605301671476,244.48868690837514,0.009504523,113.11247134208679,1012
0.41894197,0.018679094,56792,11,102.63636363636364,,1.0,0.018679094,,1016.1459209690119,234.48607089302757,0.009209556,115.4535162448883,1023
0.41894197,0.03243887,57889,11,99.72727272727273,,1.0,0.03243887,,987.0403387664147,204.4814008365978,0.009623274,117.44123935699463,1034
0.41894197,0.011151917,58839,11,86.36363636363636,,1.0,0.011151917,,853.4237355199898,134.49884484030983,0.0040039043,119.39465951919556,1045
0.41894197,0.029476479,59816,11,88.81818181818181,,1.0,0.029476479,,877.9604312728029,161.77384090423584,0.0096570095,121.71098709106445,1056
0.41894197,0.02665533,60884,11,97.0909090909091,,1.0,0.02665533,,960.6904611563515,233.5804582075639,0.008844934,123.43872237205505,1067
0.41894197,0.010993527,61981,11,99.72727272727273,,1.0,0.010993527,,987.047435979914,239.9494902003895,0.010412652,124.91238188743591,1078
0.41894197,0.018313825,63056,11,97.72727272727273,,1.0,0.018313825,,967.0304392327861,279.9499382539229,0.009904542,126.45030760765076,1089
0.41894197,0.022775285,64251,11,108.63636363636364,,1.0,0.022775285,,1076.1484281004716,276.30586260015315,0.009490831,128.24280858039856,1100
0.41894197,0.035153057,65225,11,88.54545454545455,,1.0,0.035153057,,875.2363434144379,199.96099480715665,0.00982819,130.52493453025818,1111
0.41894197,0.027019734,66185,11,87.27272727272727,,1.0,0.027019734,,862.5059726601698,172.6875606016679,0.008184434,132.29750752449036,1122
0.41894197,0.022494268,67173,11,89.81818181818181,,1.0,0.022494268,,887.9712089920457,173.60163966092196,0.009916711,133.9756498336792,1133
0.41894197,0.024642458,68218,11,95.0,,1.0,0.024642458,,939.787588715801,297.22902705452657,0.009718957,136.68395400047302,1144
0.41894197,0.031437375,69291,11,97.54545454545455,,1.0,0.031437375,,965.2346711074665,282.67944370616567,0.009863391,138.2534282207489,1155
0.41894197,0.02626245,70350,11,96.27272727272727,,1.0,0.02626245,,952.5077444983272,194.5009163943204,0.008676778,139.73831629753113,1166
0.41894197,0.022475809,71491,11,103.72727272727273,,1.0,0.022475809,,1027.0425641857723,248.11821859533137,0.008900035,141.65745186805725,1177
0.41894197,0.010542095,72542,11,95.54545454545455,,1.0,0.010542095,,945.211728426698,232.67243099212646,0.007830909,143.5451316833496,1188
0.41894197,0.018827017,73634,11,99.27272727272727,,1.0,0.018827017,,982.5050223505986,280.8640634363348,0.0094752405,145.5128858089447,1199
0.41894197,0.022495529,74849,11,110.45454545454545,,1.0,0.022495529,,1094.3221566871946,394.46748811548406,0.007224988,147.8341953754425,1210
0.41894197,0.015620468,75797,11,86.18181818181819,,1.0,0.015620468,,851.6088503645828,131.78275351090863,0.0082706185,149.707914352417,1221
0.41894197,0.018459724,76734,11,85.18181818181819,,1.0,0.018459724,,841.6074406068154,137.2356807535345,0.007437737,151.20331478118896,1232
0.41894197,0.004703718,77742,11,91.63636363636364,,1.0,0.004703718,,906.1484744308372,210.86854587901723,0.006966335,153.37103605270386,1243
0.41894197,0.02262043,79018,11,116.0,,1.0,0.02262043,,1149.7867335231929,309.94168402931905,0.009140374,155.20689368247986,1254
0.41894197,0.02022506,80071,11,95.72727272727273,,1.0,0.02022506,,947.054748349424,255.408728426153,0.009794594,157.2552285194397,1265
0.41894197,0.010507852,81144,11,97.54545454545455,,1.0,0.010507852,,965.2312076862207,285.4119114442305,0.005577884,159.04385137557983,1276
0.41894197,0.025586769,82060,11,83.27272727272727,,1.0,0.025586769,,822.4928939169827,167.22995619340375,0.008757701,160.71074509620667,1287
0.41894197,0.023258448,83167,11,100.63636363636364,,1.0,0.023258448,,996.1480204318817,310.84693856672806,0.008034666,162.55064749717712,1298
0.41894197,0.013512439,84505,11,121.63636363636364,,1.0,0.013512439,,1206.1272723477564,340.8430655219338,0.0087225,164.50320887565613,1309
0.41894197,0.009517522,85740,11,112.27272727272727,,1.0,0.009517522,,1112.4970005247035,303.575306372209,0.0085308235,166.56719303131104,1320
0.41894197,0.02949712,86969,11,111.72727272727273,,1.0,0.02949712,,1107.0341350551246,265.39618310061365,0.0074342825,168.13307189941406,1331
0.41894197,0.018750798,88197,11,111.63636363636364,,1.0,0.018750798,,1106.1318823679246,369.93484505740076,0.007843922,170.2397825717926,1342
0.41894197,0.019047793,89325,11,102.54545454545455,,1.0,0.019047793,,1015.2192269944571,270.8463651483709,0.0093706865,172.13237309455872,1353
0.41894197,0.031567033,90679,11,123.0909090909091,,1.0,0.031567033,,1220.6774104728354,379.0266568443992,0.009957629,174.4127550125122,1364
0.41894197,0.02158711,91969,11,117.27272727272727,,1.0,0.02158711,,1162.5106470362653,322.6686650189486,0.009462796,176.3439586162567,1375
0.41894197,0.035392586,93138,11,106.27272727272727,,1.0,0.035392586,,1052.495085239091,291.7591941139915,0.009844326,178.00762033462524,1386
0.41894197,0.037235714,94212,11,97.63636363636364,,1.0,0.037235714,,966.1436259699768,171.77731895446777,0.008092262,180.04520177841187,1397
0.41894197,0.011997289,95488,11,116.0,,1.0,0.011997289,,1149.7416769909705,410.8375398462469,0.0098709995,181.93351578712463,1408
0.41894197,0.012962473,96702,11,110.36363636363636,,1.0,0.012962473,,1093.3991581054265,304.4806059057062,0.0071211467,184.1665060520172,1419
0.41894197,0.015390371,97799,11,99.72727272727273,,1.0,0.015390371,,987.0585688835673,233.58568833091041,0.007963014,186.47373485565186,1430
0.41894197,0.022809854,98956,11,105.18181818181819,,1.0,0.022809854,,1041.6005716568816,270.8493070602417,0.010026949,189.04519057273865,1441
0.41894197,0.02485621,100071,11,101.36363636363636,,1.0,0.02485621,,1003.4141112952519,274.4908918900923,0.00947185,191.3346402645111,1452
0.41894197,0.01582385,101252,11,107.36363636363636,,1.0,0.01582385,,1063.3986962420688,224.48246678439054,0.0072274767,193.66920256614685,1463
0.41894197,0.022011418,102479,11,111.54545454545455,,1.0,0.022011418,,1105.22432920328,298.117938821966,0.009563658,195.32848358154297,1474
0.41894197,0.0180494,103803,11,120.36363636363636,,1.0,0.0180494,,1193.4010460764646,295.39323980158025,0.008443232,197.2689082622528,1485
0.41894197,0.01877275,105157,11,123.0909090909091,,1.0,0.01877275,,1220.6743585290876,285.38795592568135,0.009812332,199.51390051841736,1496
0.41894197,0.019040514,106361,11,109.45454545454545,,1.0,0.019040514,,1084.3160157827979,318.11853530190206,0.009664222,202.08476853370667,1507
0.41894197,0.022261376,107628,11,115.18181818181819,,1.0,0.022261376,,1141.5813040755734,340.84081528403544,0.00997509,204.83311581611633,1518
0.41894197,0.030491458,108933,11,118.63636363636364,,1.0,0.030491458,,1176.1252090640273,337.2052341807972,0.009987982,207.42669010162354,1529
0.41894197,0.009610769,110149,11,110.54545454545455,,1.0,0.009610769,,1095.2115620950922,315.38726009022105,0.008427684,209.94087314605713,1540
0.41894197,0.015961584,111568,11,129.0,,1.0,0.015961584,,1279.755453399224,358.11207355152476,0.0073476713,211.90910935401917,1551
0.41894197,0.02049286,112739,11,106.45454545454545,,1.0,0.02049286,,1054.3083349070996,346.29975032806396,0.009259837,214.40009117126465,1562
0.41894197,0.014614449,114004,11,115.0,,1.0,0.014614449,,1139.764357449621,331.74955983595413,0.0072648814,216.52335786819458,1573
0.41894197,0.01155266,115146,11,103.81818181818181,,1.0,0.01155266,,1027.9367144426333,231.74918443506414,0.00888381,219.17739605903625,1584
0.41894197,0.023998236,116412,11,115.0909090909091,,1.0,0.023998236,,1140.6597488386694,345.3867966045033,0.009686468,222.1847264766693,1595
0.41894197,0.021884622,117591,11,107.18181818181819,,1.0,0.021884622,,1061.5855199227963,260.84915776686233,0.0098672565,224.50691723823547,1606
0.41894197,0.011138276,118819,11,111.63636363636364,,1.0,0.011138276,,1106.125241565136,336.2958860397339,0.007678677,226.40017366409302,1617
0.41894197,0.011916528,120079,11,114.54545454545455,,1.0,0.011916528,,1135.2140619392983,259.02629774267024,0.008463777,228.66145586967468,1628
0.41894197,0.03490764,121092,11,92.0909090909091,,1.0,0.03490764,,910.6759193582496,187.22770656238902,0.008586827,230.89362907409668,1639
0.41894197,0.032846555,122187,11,99.54545454545455,,1.0,0.032846555,,985.221772998427,252.66330909729004,0.01018868,233.06770777702332,1650
0.41894197,0.021693734,123308,11,101.9090909090909,,1.0,0.021693734,,1008.8554275932231,270.86263413862747,0.009749691,235.85371899604797,1661
0.41894197,0.012467554,124352,11,94.9090909090909,,1.0,0.012467554,,938.8582807766269,227.22548337416217,0.009637632,237.61385464668274,1672
0.41894197,0.028315086,125371,11,92.63636363636364,,1.0,0.028315086,,916.128485280204,172.6845820166848,0.008797744,239.28272104263306,1683
0.41894197,0.015837312,126832,11,132.8181818181818,,1.0,0.015837312,,1317.9372007389245,335.38847983967173,0.006719099,241.74300527572632,1694
0.41894197,0.031392455,127906,11,97.63636363636364,,1.0,0.031392455,,966.1357045353045,207.2237359827215,0.009378315,243.8103048801422,1705
0.41894197,0.022486683,129062,11,105.0909090909091,,1.0,0.022486683,,1040.6875122826457,392.6567345532504,0.009271682,246.73411321640015,1716
0.41894197,0.01701254,130137,11,97.72727272727273,,1.0,0.01701254,,967.0264849741354,238.1357364654541,0.009916945,249.2044768333435,1727
0.41894197,0.022552527,131176,11,94.45454545454545,,1.0,0.022552527,,934.3254182867432,204.50069522857666,0.0064322934,251.2251193523407,1738
0.41894197,0.022001255,132390,11,110.36363636363636,,1.0,0.022001255,,1093.393521093706,249.02639770507812,0.008843719,253.70982003211975,1749
0.41894197,0.035878066,133580,11,108.18181818181819,,1.0,0.035878066,,1071.5761108955305,342.6628805507313,0.00993168,256.12353324890137,1760
0.41894197,0.03917224,134615,11,94.0909090909091,,1.0,0.03917224,,930.661973985549,225.40802340074018,0.009310919,258.41116857528687,1771
0.41894197,0.018649938,135661,11,95.0909090909091,,1.0,0.018649938,,940.6599545445912,224.4979678067294,0.009385964,259.9533131122589,1782
0.41894197,0.027527092,136919,11,114.36363636363636,,1.0,0.027527092,,1133.3871683468317,273.5703092921864,0.009857517,262.9360635280609,1793
0.41894197,0.018602004,138049,11,102.72727272727273,,1.0,0.018602004,,1017.0287959481441,229.9343477595936,0.009722661,264.9067397117615,1804
0.41894197,0.025337765,139502,11,132.0909090909091,,1.0,0.025337765,,1310.6588737339018,295.3853966106068,0.007265036,267.4238042831421,1815
0.41894197,0.015399355,140597,11,99.54545454545455,,1.0,0.015399355,,985.2031184808528,229.9321823987094,0.009573192,269.90385341644287,1826
0.41894197,0.011600981,141780,11,107.54545454545455,,1.0,0.011600981,,1065.2075230784608,262.66156404668635,0.0082978485,272.31104731559753,1837
0.41894197,0.021601435,143080,11,118.18181818181819,,1.0,0.021601435,,1171.5712376233123,332.65679411454636,0.008160188,275.2669017314911,1848
0.41894197,0.032114014,144332,11,113.81818181818181,,1.0,0.032114014,,1127.9397899347512,382.65863522616297,0.009891549,278.0917778015137,1859
0.41894197,0.007891251,145561,11,111.72727272727273,,1.0,0.007891251,,1107.0268284193985,298.1163812117143,0.0047097146,280.5535728931427,1870
0.41894197,0.010002266,146761,11,109.0909090909091,,1.0,0.010002266,,1080.6713340483432,277.20425432378596,0.00624945,282.6380591392517,1881
0.41894197,0.01657759,147828,11,97.0,,1.0,0.01657759,,959.7566673501439,235.4083147915927,0.0073956964,284.95145416259766,1892
0.41894197,0.021537635,149028,11,109.0909090909091,,1.0,0.021537635,,1080.6636288009738,359.9298341924494,0.008992231,287.6753146648407,1903
0.41894197,0.039648492,150132,11,100.36363636363636,,1.0,0.039648492,,993.3967952802246,246.29611379450017,0.009877736,289.65988540649414,1914
0.41894197,0.025209453,151285,11,104.81818181818181,,1.0,0.025209453,,1037.9328336669876,269.93115910616785,0.0098237395,292.39231276512146,1925
0.41894197,0.011902045,152308,11,93.0,,1.0,0.011902045,,919.7604945619398,159.05001146143132,0.0027742158,295.1267557144165,1936
0.41894197,0.02070233,153370,11,96.54545454545455,,1.0,0.02070233,,955.2119617032142,239.94243535128507,0.009900937,297.04577231407166,1947
0.41894197,0.018665224,154427,11,96.0909090909091,,1.0,0.018665224,,950.671143209263,196.317064371976,0.00980166,299.51906633377075,1958
0.41894197,0.015785927,155481,11,95.81818181818181,,1.0,0.015785927,,947.9381592230762,225.4051011692394,0.010357391,301.39423656463623,1969
0.41894197,0.034386467,156663,11,107.45454545454545,,1.0,0.034386467,,1064.2958964792406,285.388749035922,0.0100784665,303.39315462112427,1980
0.41894197,0.029540816,157905,11,112.9090909090909,,1.0,0.029540816,,1118.8538026494177,271.7553203756159,0.010079457,305.03984451293945,1991
0.41894197,0.014984332,159199,11,117.63636363636364,,1.0,0.014984332,,1166.1217076864173,332.6606107191606,0.007984168,306.56083703041077,2002
0.41894197,0.021392467,160452,11,113.9090909090909,,1.0,0.021392467,,1128.847800979232,289.93427311290395,0.008747204,309.33210277557373,2013
0.41894197,0.034883052,161688,11,112.36363636363636,,1.0,0.034883052,,1113.389063943343,300.84321741624314,0.010342464,311.89809465408325,2024
0.41894197,0.0054933196,163046,11,123.45454545454545,,1.0,0.0054933196,,1224.3064770173626,309.02695204994893,0.0068888115,314.8164896965027,2035
0.41894197,0.018287636,164278,11,112.0,,1.0,0.018287636,,1109.7512415781528,255.38710819591176,0.006890086,317.29021191596985,2046
0.41894197,0.018782951,165433,11,105.0,,1.0,0.018782951,,1039.7555564744453,287.2072649002075,0.009491587,319.66010642051697,2057
0.41894197,0.01367155,166631,11,108.9090909090909,,1.0,0.01367155,,1078.8570399589082,270.84347343444824,0.008177589,321.9172203540802,2068
0.41894197,0.016499715,167736,11,100.45454545454545,,1.0,0.016499715,,994.3034261651846,279.93515760248357,0.00904187,324.1552493572235,2079
0.41894197,0.020604767,168880,11,104.0,,1.0,0.020604767,,1029.7530909587995,279.9332262385975,0.009668482,326.3052020072937,2090
0.41894197,0.016922347,170044,11,105.81818181818181,,1.0,0.016922347,,1047.935667456729,221.75209912386808,0.009754441,328.19620060920715,2101
0.41894197,0.007239795,171194,11,104.54545454545455,,1.0,0.007239795,,1035.2175141132523,290.8466947728937,0.005239905,329.9604971408844,2112
0.41894197,0.009948051,172421,11,111.54545454545455,,1.0,0.009948051,,1105.2128671391613,299.9353895187378,0.0009850623,332.83918809890747,2123
0.41894197,0.03789275,173600,11,107.18181818181819,,1.0,0.03789275,,1061.5739302663105,266.30103223974055,0.01003372,335.32481718063354,2134
0.41894197,0.017191442,175045,11,131.36363636363637,,1.0,0.017191442,,1303.3820018234267,417.20147531682795,0.00811462,336.7706859111786,2145
0.41894197,0.012052687,176394,11,122.63636363636364,,1.0,0.012052687,,1216.109269989596,364.47626703435725,0.009258201,338.911239862442,2156
0.41894197,0.015755724,177568,11,106.72727272727273,,1.0,0.015755724,,1057.0292436114896,286.2982089302757,0.009568006,341.52173924446106,2167
0.41894197,0.014950895,178856,11,117.0909090909091,,1.0,0.014950895,,1160.6605364238526,307.20363252813166,0.009585175,344.21478939056396,2178
