optimgain,EpRewMean,J_hat,DiscEpRewMean,Step_size,ev_tdlam_before,TimestepsSoFar,SampleRenyi2,EpThisIter,EpLenMean,entloss,meankl,surrgain,Var_J,TimeElapsed,EpisodesSoFar,entropy
0.0035335,38.3793075783,30.129623413085938,29.220248835,1.0,0.902401708066,1400000,8.42864e+07,100,500.0,,0.00564069,0.0035335,0.07096990942955017,1849.8623306751251,2800,2.50996
0.00559402,40.0357566807,32.00968933105469,29.7514391003,1.0,0.925139136612,1450000,1.48055e+16,100,500.0,,0.00714629,0.00559402,0.21322372555732727,1919.0402963161469,2900,2.49018
0.00559752,42.7919523161,30.90644073486328,30.7100821552,1.0,0.920164167881,1500000,8.1056e+16,100,500.0,,0.00719139,0.00559752,0.3931485414505005,1987.1864070892334,3000,2.46869
0.00556572,46.0605219659,33.52783203125,31.8243184378,1.0,0.927320867777,1550000,1.64637e+08,100,500.0,,0.00751131,0.00556572,0.9956843256950378,2053.310917377472,3100,2.45995
0.00619923,49.0863757035,33.912994384765625,32.5610550884,1.0,0.943540442735,1600000,0.274558,100,500.0,,0.00707374,0.00619923,0.2499637007713318,2117.9461743831635,3200,2.46478
0.00572185,52.6800549784,37.83228302001953,33.4600930015,1.0,0.947374582291,1650000,79.3329,100,500.0,,0.00677689,0.00572185,1.6901392936706543,2184.8688282966614,3300,2.46576
0.0060846,59.6209908426,36.789955139160156,35.1423917171,1.0,0.950904112309,1700000,350298.0,100,500.0,,0.00669188,0.0060846,0.4060191214084625,2249.857111930847,3400,2.45976
0.00796105,66.3016210074,42.05738830566406,36.761756122,1.0,0.955308873206,1750000,7.21915e+07,100,500.0,,0.00711342,0.00796105,0.13265399634838104,2316.948135614395,3500,2.45138
0.00698798,74.8119037028,41.13767623901367,38.5180044916,1.0,0.957128122449,1800000,3.44269e+13,100,500.0,,0.00745673,0.00698798,2.4064717292785645,2383.591561794281,3600,2.43366
0.00721599,88.6427272263,44.94621658325195,41.5738539554,1.0,0.947229631245,1850000,3.06315e+12,100,500.0,,0.00713855,0.00721599,0.32477083802223206,2450.736514568329,3700,2.41817
0.00627318,96.6081193799,44.99159240722656,43.3422199627,1.0,0.948285259306,1900000,4.76042e-06,100,500.0,,0.00628332,0.00627318,0.605437159538269,2516.2146139144897,3800,2.42975
0.00660439,110.449613893,46.92251968383789,45.4673429652,1.0,0.939074654132,1950000,2.30966e+07,100,500.0,,0.0066513,0.00660439,0.23163390159606934,2585.8782856464386,3900,2.42188
0.00756609,122.409201351,49.540809631347656,47.5249382197,1.0,0.928972937167,2000000,3.7641e+25,100,500.0,,0.00727147,0.00756609,0.20228011906147003,2655.0262036323547,4000,2.38791
0.00815741,132.293662406,47.73374938964844,49.3417820557,1.0,0.917448706925,2050000,553339.0,100,500.0,,0.00658224,0.00815741,0.8629832863807678,2726.2058210372925,4100,2.38086
0.00752746,136.136602011,51.05669021606445,49.8728949089,1.0,0.918042682111,2100000,1.52774e+24,100,500.0,,0.00580631,0.00752746,0.6514905691146851,2805.576220035553,4200,2.34843
0.00909387,140.525529814,53.257286071777344,51.2566730544,1.0,0.930373594165,2150000,4.78492e+19,100,500.0,,0.00631017,0.00909387,0.04669767618179321,2879.659182548523,4300,2.32103
0.00880098,143.105944522,52.99935531616211,51.7851895041,1.0,0.928743608296,2200000,5.25909e+13,100,500.0,,0.00619315,0.00880098,0.05770156905055046,2954.427185535431,4400,2.30099
0.00979805,148.120639799,54.7570915222168,52.78230652,1.0,0.919031217694,2250000,3.79955e+21,100,500.0,,0.00734371,0.00979805,0.4546169936656952,3025.318460702896,4500,2.26926
0.00968785,151.173478169,54.14608383178711,53.4982444865,1.0,0.923910245299,2300000,1.72546e+16,100,500.0,,0.00618513,0.00968785,0.12284231185913086,3097.7423141002655,4600,2.24709
0.00767046,153.572166012,55.29181671142578,54.1942329475,1.0,0.915852949023,2350000,2.79216e+34,100,500.0,,0.00729139,0.00767046,0.18461281061172485,3167.8191528320312,4700,2.19607
0.0107887,153.987073063,55.72738265991211,54.8007085149,1.0,0.923644728959,2400000,6.55801e+16,100,500.0,,0.00602324,0.0107887,0.002693259622901678,3236.1690776348114,4800,2.17097
0.00925975,156.60372084,56.51264190673828,55.3453924306,1.0,0.914240911603,2450000,1.35466e+28,100,500.0,,0.00690808,0.00925975,0.08324096351861954,3302.799655199051,4900,2.13843
0.00844766,156.705289287,57.000301361083984,55.6328368384,1.0,0.924278654158,2500000,1.11061e+30,100,500.0,,0.00753711,0.00844766,0.11214560270309448,3371.3605301380157,5000,2.09369
0.00855455,158.319862144,57.482330322265625,56.4098401222,1.0,0.923270486295,2550000,1.24646e+23,100,500.0,,0.00727248,0.00855455,0.060348618775606155,3439.5214853286743,5100,2.06248
0.0081641,153.846240899,57.41188430786133,56.1579948191,1.0,0.937618095428,2600000,6.40514e+19,100,500.0,,0.00827658,0.0081641,0.06151948869228363,3508.31787109375,5200,2.03704
0.00954568,162.596983954,57.92743682861328,57.3083235434,1.0,0.917136520147,2650000,6.26936e+06,100,500.0,,0.00760857,0.00954568,0.042712047696113586,3575.947925567627,5300,2.02705
0.00662235,159.664602459,58.0317497253418,57.1526254148,1.0,0.927188828588,2700000,1.46455e+12,100,500.0,,0.00766386,0.00662235,0.07074756920337677,3645.433422803879,5400,2.01049
0.00583308,162.268251601,58.9624137878418,57.5148304154,1.0,0.918132275343,2750000,6.58981e+17,100,500.0,,0.00645328,0.00583308,0.32869789004325867,3716.559942483902,5500,1.98529
0.00734778,158.329747032,58.72502899169922,57.3943019369,1.0,0.92460475862,2800000,1.44436e+29,100,500.0,,0.00844267,0.00734778,0.3808470070362091,3792.7801611423492,5600,1.94336
0.00626735,157.332457349,59.17381286621094,57.3379022063,1.0,0.923860840499,2850000,1.18706e+22,100,500.0,,0.00750453,0.00626735,0.11916420608758926,3866.986514568329,5700,1.91042
0.00594535,156.474830231,59.038909912109375,57.7355076487,1.0,0.93095113337,2900000,39.976,100,500.0,,0.00739785,0.00594535,0.0521932989358902,3942.842460155487,5800,1.90886
0.00599182,157.576798877,59.19685363769531,57.8394079319,1.0,0.936223819852,2950000,3.73373e+06,100,500.0,,0.006744,0.00599182,0.06259150803089142,4020.5304374694824,5900,1.89948
0.00526881,155.499520616,59.45893096923828,57.8388912421,1.0,0.93244998157,3000000,4.04663e+20,100,500.0,,0.00744076,0.00526881,0.09190738201141357,4098.0864470005035,6000,1.87591
0.00638761,158.808392974,60.289955139160156,58.157652996,1.0,0.927881501615,3050000,2.28862e+24,100,500.0,,0.00698535,0.00638761,0.05765639990568161,4173.37068939209,6100,1.8395
0.00540475,160.622763205,59.333126068115234,58.5693330864,1.0,0.931987546384,3100000,3.91705e+17,100,500.0,,0.00713831,0.00540475,0.2289362996816635,4249.326406478882,6200,1.81381
0.00624567,161.418423721,59.93612289428711,58.6218990025,1.0,0.928662836552,3150000,6.89825e+09,100,500.0,,0.00816396,0.00624567,0.2736499011516571,4324.934484958649,6300,1.79945
0.0070282,163.000722152,59.931365966796875,58.8746145189,1.0,0.923590071499,3200000,9.5011e+18,100,500.0,,0.00806436,0.0070282,0.052092988044023514,4401.200315475464,6400,1.77078
0.0051853,165.828430464,60.234066009521484,59.3103454209,1.0,0.928784452379,3250000,2.74255e+16,100,500.0,,0.00757262,0.0051853,0.043125126510858536,4477.878824234009,6500,1.75258
0.0136585,167.55880523,60.243194580078125,59.6064694752,1.0,0.916942678392,3300000,4468.35,100,500.0,,0.00797577,0.0136585,0.932033896446228,4552.598350048065,6600,1.74737
0.00679809,165.541504695,60.1668586730957,59.4584588829,1.0,0.926504842937,3350000,3.80403e+14,100,500.0,,0.00827018,0.00679809,0.01533473376184702,4627.428417921066,6700,1.72557
0.00550527,163.796901873,60.606056213378906,59.2716768922,1.0,0.924116015434,3400000,1.32453e+07,100,500.0,,0.00685237,0.00550527,0.06378856301307678,4698.52074098587,6800,1.71512
0.00736889,161.283492475,61.30727005004883,59.0633711382,1.0,0.927083492279,3450000,1.07264e+07,100,500.0,,0.00741454,0.00736889,0.2963706851005554,4772.166374206543,6900,1.71357
0.00709401,164.073003441,61.23746109008789,59.4766480047,1.0,0.925469376147,3500000,0.00244026,100,500.0,,0.0075696,0.00709401,0.49250897765159607,4844.666039228439,7000,1.71786
0.00634264,163.354779179,61.2519416809082,59.6041964396,1.0,0.925512306392,3550000,7.79404e-07,100,500.0,,0.0073513,0.00634264,0.21004977822303772,4918.187958478928,7100,1.72791
0.00560339,153.977245439,61.146724700927734,58.4156161722,1.0,0.93701082468,3600000,2.05618e+17,100,500.0,,0.00771896,0.00560339,0.4061824679374695,4990.767770528793,7200,1.70674
0.00605181,158.603950044,61.43678283691406,58.9701567737,1.0,0.937878940254,3650000,7.57769e+19,100,500.0,,0.00747808,0.00605181,0.035173263400793076,5065.295758008957,7300,1.68075
0.00470075,159.38830975,61.7121467590332,59.096437334,1.0,0.937145777047,3700000,13116.9,100,500.0,,0.00672531,0.00470075,0.3500957787036896,5141.787575960159,7400,1.67804
0.00565649,154.266416414,60.98732376098633,58.6114017548,1.0,0.934331692755,3750000,5.09998e+06,100,500.0,,0.00725304,0.00565649,0.05497021600604057,5216.745304822922,7500,1.67178
0.00645181,154.848134913,61.25279235839844,58.7628547037,1.0,0.934498794377,3800000,183639.0,100,500.0,,0.00764922,0.00645181,0.3155791461467743,5293.938787460327,7600,1.66415
0.00545011,155.89556443,61.605770111083984,59.012237339,1.0,0.934809729457,3850000,3.46974e+13,100,500.0,,0.00882124,0.00545011,0.1284167468547821,5371.83931517601,7700,1.64414
0.00486443,156.603432353,60.622257232666016,59.0742959926,1.0,0.937370628119,3900000,2.35742e+06,100,500.0,,0.00639412,0.00486443,0.06496977061033249,5449.813115596771,7800,1.63772
0.00567434,158.977884043,62.01792907714844,59.3527501137,1.0,0.935677483678,3950000,81643.6,100,500.0,,0.00716419,0.00567434,0.054556798189878464,5530.047557115555,7900,1.63123
0.00665118,158.336074288,61.356807708740234,59.3310191015,1.0,0.934913113713,4000000,5.47538e+06,100,500.0,,0.00798948,0.00665118,0.054850924760103226,5611.7920043468475,8000,1.62168
0.0070221,164.147303099,60.81855010986328,59.7810217131,1.0,0.921181336045,4050000,28.4932,100,500.0,,0.00716703,0.0070221,0.10159633308649063,5692.937933683395,8100,1.62244
0.00842168,167.963398289,61.57317352294922,60.3182064786,1.0,0.919111058116,4100000,0.0411006,100,500.0,,0.0069182,0.00842168,0.12346190959215164,5774.517465591431,8200,1.6256
0.00636553,162.73688398,61.77667999267578,59.6771611524,1.0,0.921771459281,4150000,3.53396e+23,100,500.0,,0.00862193,0.00636553,0.13514186441898346,5855.182713985443,8300,1.59113
0.00699852,160.387428958,61.59713363647461,59.5984920745,1.0,0.932466506958,4200000,332816.0,100,500.0,,0.0081739,0.00699852,0.0231802798807621,5939.522149801254,8400,1.583
0.00580544,159.194571082,62.120487213134766,59.642282572,1.0,0.931472852826,4250000,3.37811e+10,100,500.0,,0.00717701,0.00580544,0.0258018895983696,6020.846597671509,8500,1.57001
0.00691882,162.508144557,61.14549255371094,59.8422484601,1.0,0.942737430334,4300000,0.179445,100,500.0,,0.00779794,0.00691882,0.047648873180150986,6103.8465967178345,8600,1.57454
0.00691364,166.456515846,61.7065544128418,60.4378590615,1.0,0.926070965827,4350000,2.59361e+12,100,500.0,,0.00781231,0.00691364,0.15308672189712524,6187.240199804306,8700,1.55575
0.00519366,161.851213815,61.372623443603516,60.0504259403,1.0,0.933046758175,4400000,4.38848e+08,100,500.0,,0.00750042,0.00519366,0.2270926684141159,6269.5023901462555,8800,1.54426
0.00633926,166.280204292,63.225215911865234,60.4466507441,1.0,0.936608076096,4450000,1.75129e+07,100,500.0,,0.00712458,0.00633926,0.3338358700275421,6353.434181213379,8900,1.53611
0.00503947,162.103256954,61.48486328125,59.894641308,1.0,0.942931212485,4500000,2.15772e+15,100,500.0,,0.00696569,0.00503947,0.10854072123765945,6436.143667459488,9000,1.51454
0.00537086,171.878629371,61.368629455566406,60.838384388,1.0,0.914317309856,4550000,1927.11,100,500.0,,0.00777808,0.00537086,0.030019279569387436,6520.186151742935,9100,1.50979
0.00740368,167.569114994,62.93682098388672,60.5333599149,1.0,0.938212864101,4600000,4.3791e+13,100,500.0,,0.00808528,0.00740368,0.30327311158180237,6603.460523366928,9200,1.48928
0.00478878,158.219567199,62.62324142456055,59.6078446876,1.0,0.940781086683,4650000,0.000484717,100,500.0,,0.0081239,0.00478878,0.4132193624973297,6687.497535228729,9300,1.49502
0.00930023,160.27110886,61.136329650878906,59.8313449487,1.0,0.940990310162,4700000,0.356639,100,500.0,,0.00906083,0.00930023,0.07681728154420853,6769.961487770081,9400,1.49601
0.00607838,158.696130656,61.43061828613281,59.7690157581,1.0,0.929973289371,4750000,2148.37,100,500.0,,0.00729326,0.00607838,0.38668861985206604,6849.3923807144165,9500,1.49807
0.00712212,160.137315414,61.98967361450195,59.7669075347,1.0,0.935971327126,4800000,8.35276e+08,100,500.0,,0.00689406,0.00712212,0.4848055839538574,6933.842062950134,9600,1.48472
0.00697653,162.091344449,62.17905807495117,60.1520005134,1.0,0.929386809468,4850000,1.0736,100,500.0,,0.00782575,0.00697653,0.029072655364871025,7011.595672607422,9700,1.4869
0.0074836,161.833503084,62.498191833496094,60.0138693969,1.0,0.939809970558,4900000,1.99484e+12,100,500.0,,0.00808117,0.0074836,0.2813829779624939,7093.4870574474335,9800,1.47209
0.00573712,164.169843476,62.77239227294922,60.5030753673,1.0,0.933804489672,4950000,1.40242e+19,100,500.0,,0.00822909,0.00573712,0.03895547240972519,7173.013932228088,9900,1.44782
0.00680593,157.741493349,61.712059020996094,59.5619080434,1.0,0.940232526511,5000000,1.10593e+16,100,500.0,,0.00811638,0.00680593,0.22252921760082245,7253.634291172028,10000,1.42471
0.00853545,157.583214555,62.76512145996094,59.7879640322,1.0,0.945387922227,5050000,2.87499e+07,100,500.0,,0.00772344,0.00853545,0.45652341842651367,7336.083154678345,10100,1.41506
0.00657793,156.570494152,62.222381591796875,59.6250307573,1.0,0.941218171269,5100000,0.000415888,100,500.0,,0.00787846,0.00657793,0.002426950726658106,7417.427382230759,10200,1.4209
0.00589418,168.024457319,62.318878173828125,60.8521930308,1.0,0.922794930637,5150000,281857.0,100,500.0,,0.00720823,0.00589418,0.09422121942043304,7500.331687450409,10300,1.41308
0.00900172,170.348600328,62.124656677246094,61.016598719,1.0,0.913217231631,5200000,27813.2,100,500.0,,0.0081609,0.00900172,0.37985101342201233,7585.758152008057,10400,1.40636
0.0069349,168.988279199,62.816444396972656,61.0470442648,1.0,0.925622366369,5250000,2.3418e+07,100,500.0,,0.00804468,0.0069349,0.07614205032587051,7672.819695949554,10500,1.40333
0.00882083,170.510852125,62.568233489990234,61.2575558617,1.0,0.936110913754,5300000,0.00789695,100,500.0,,0.00770522,0.00882083,0.3948638141155243,7761.615887880325,10600,1.40927
0.00698043,163.516740834,62.27903747558594,60.4675618258,1.0,0.934684097767,5350000,6.19989e+07,100,500.0,,0.00705581,0.00698043,0.10624218732118607,7849.052259206772,10700,1.39835
0.0129022,170.549217114,62.928993225097656,61.0783018374,1.0,0.927796922624,5400000,3.00568e+07,100,500.0,,0.00832966,0.0129022,0.0014918759698048234,7937.994829654694,10800,1.39979
0.00856297,170.262345895,62.8559684753418,61.2095546071,1.0,0.926578901708,5450000,3.78369e+07,100,500.0,,0.00760566,0.00856297,0.23728176951408386,8027.896584510803,10900,1.3916
0.00612862,165.964871428,61.379859924316406,60.6989603095,1.0,0.943836003542,5500000,1.35499e+07,100,500.0,,0.00801022,0.00612862,0.06891120225191116,8117.136914968491,11000,1.38098
0.00672313,167.55427055,61.34260177612305,60.8972247728,1.0,0.936859816313,5550000,9.56906e+06,100,500.0,,0.00760861,0.00672313,0.09453106671571732,8208.000367641449,11100,1.37405
0.00729727,165.509893943,62.029293060302734,60.7046833663,1.0,0.92730088532,5600000,1.52442e+15,100,500.0,,0.00894052,0.00729727,0.07802442461252213,8295.648581981659,11200,1.35145
0.006564,166.755592909,62.631038665771484,60.8277278275,1.0,0.935290567577,5650000,1.01726e+09,100,500.0,,0.00857252,0.006564,0.22699417173862457,8385.482332229614,11300,1.33799
0.00967692,169.061071438,63.41563415527344,61.120655993,1.0,0.933879159391,5700000,1.79097e+14,100,500.0,,0.00844272,0.00967692,0.15445242822170258,8475.207354545593,11400,1.32279
0.00961681,168.454607527,62.75489807128906,61.0390094225,1.0,0.937747612596,5750000,1191.98,100,500.0,,0.00758367,0.00961681,0.16902688145637512,8569.80217218399,11500,1.32327
0.00876508,171.401144405,62.648353576660156,61.3588854938,1.0,0.918145671487,5800000,8.27729e+09,100,500.0,,0.00856007,0.00876508,0.05116055905818939,8661.548347711563,11600,1.3085
0.00992531,165.103465171,61.981563568115234,60.8426669308,1.0,0.937044218183,5850000,37.9105,100,500.0,,0.00884761,0.00992531,0.003887525526806712,8752.820171356201,11700,1.30652
0.00606273,162.993702484,57.81108093261719,60.5469128125,1.0,0.935092508793,5900000,1.82306e+28,100,500.0,,0.00768586,0.00606273,11.372843742370605,8843.746585845947,11800,1.26413
0.0087423,173.553605664,62.81938171386719,61.7217891297,1.0,0.912285797298,5950000,0.47222,100,500.0,,0.00781444,0.0087423,0.019215524196624756,8934.057034492493,11900,1.26573
0.00813564,170.783940459,62.45281219482422,61.4658774242,1.0,0.929564841092,6000000,103.062,100,500.0,,0.00816326,0.00813564,0.020065275952219963,9026.338537216187,12000,1.26306
0.00775559,166.997110982,62.79314422607422,61.1718752532,1.0,0.932506889105,6050000,9.88088e+12,100,500.0,,0.00804469,0.00775559,0.14257994294166565,9116.923916578293,12100,1.25967
0.00835011,168.126168142,62.45565414428711,61.3614358133,1.0,0.932101324201,6100000,6.65796e+14,100,500.0,,0.00810497,0.00835011,0.021742641925811768,9208.809057712555,12200,1.24902
0.0114781,168.006938145,61.8084831237793,61.1639574649,1.0,0.926075622439,6150000,6.60269,100,500.0,,0.00869675,0.0114781,0.09883063286542892,9300.4774518013,12300,1.24805
0.00886268,169.801768941,63.087738037109375,61.3049863017,1.0,0.925169847906,6200000,16565.9,100,500.0,,0.00822326,0.00886268,0.0013634032802656293,9392.663239479065,12400,1.24216
0.00830211,168.347845356,63.03041458129883,61.3077566802,1.0,0.931383103132,6250000,0.0258359,100,500.0,,0.00822463,0.00830211,0.0400288850069046,9489.69039273262,12500,1.24658
0.00804868,168.452334769,63.41990280151367,61.3383540839,1.0,0.930136322975,6300000,2.07167e+15,100,500.0,,0.00821066,0.00804868,0.16519001126289368,9582.608256101608,12600,1.22497
0.00847068,168.429829908,62.432125091552734,61.2479084289,1.0,0.934911593795,6350000,8.24814e+07,100,500.0,,0.00898812,0.00847068,0.013261855579912663,9675.047554969788,12700,1.22018
0.00802192,162.637371456,61.836307525634766,60.5437050547,1.0,0.940365627408,6400000,45.69,100,500.0,,0.00850113,0.00802192,0.7522390484809875,9768.625616788864,12800,1.21911
0.0072983,166.864869858,62.944740295410156,61.0830154505,1.0,0.940280213952,6450000,7.02453e+07,100,500.0,,0.00749358,0.0072983,0.11261869966983795,9862.547721385956,12900,1.20957
0.00721518,170.50339785,62.53036117553711,61.565552242,1.0,0.921074107289,6500000,2.63847e+08,100,500.0,,0.00761594,0.00721518,0.06934934109449387,9957.424218654633,13000,1.20264
0.00722047,174.406062139,62.78898620605469,61.9637934798,1.0,0.905730657279,6550000,0.186453,100,500.0,,0.00833816,0.00722047,0.02591194398701191,10051.084272623062,13100,1.20408
0.0103319,168.242227959,62.66512680053711,61.3106789434,1.0,0.93730661273,6600000,2.58503e+11,100,500.0,,0.00892173,0.0103319,0.043217454105615616,10143.582110643387,13200,1.19285
0.0121675,170.034073231,64.63585662841797,61.4098591293,1.0,0.933021962643,6650000,1.84284e+07,100,500.0,,0.00876503,0.0121675,0.22751089930534363,10238.983194351196,13300,1.19372
0.0064596,167.442719109,62.805564880371094,61.0857356306,1.0,0.938816543669,6700000,2.97333e+11,100,500.0,,0.00852236,0.0064596,0.08831381797790527,10334.226492881775,13400,1.17868
0.0087409,165.980571634,62.122676849365234,61.0586270712,1.0,0.933516263962,6750000,288293.0,100,500.0,,0.0083578,0.0087409,0.008008792996406555,10429.207121133804,13500,1.17285
0.0104826,169.056364037,63.388484954833984,61.5441747098,1.0,0.926726095378,6800000,6.44183e-05,100,500.0,,0.00879426,0.0104826,0.07774224877357483,10524.603211641312,13600,1.18104
0.00649569,165.6502592,62.15824890136719,61.2774670689,1.0,0.926508329809,6850000,67249.6,100,500.0,,0.00856259,0.00649569,0.08367403596639633,10616.098902702332,13700,1.17786
0.00945693,172.020612119,62.64051818847656,61.765904844,1.0,0.928581729531,6900000,2.25043e+16,100,500.0,,0.00937307,0.00945693,0.010701998136937618,10707.639137268066,13800,1.17344
0.008701,166.345347374,62.501949310302734,61.2171618007,1.0,0.932103663683,6950000,0.00683423,100,500.0,,0.0077481,0.008701,0.017478343099355698,10800.641288042068,13900,1.18053
0.00977374,169.317077624,62.5838508605957,61.4857986389,1.0,0.932729184628,7000000,10.981,100,500.0,,0.00786191,0.00977374,0.05476473644375801,10890.629758358002,14000,1.18163
0.00746522,169.634590994,62.979312896728516,61.5854967004,1.0,0.940207287669,7050000,1.25648e+14,100,500.0,,0.0081352,0.00746522,0.04626933112740517,10984.846420288086,14100,1.16152
0.00707628,167.588108089,62.75374984741211,61.2716938905,1.0,0.940269399434,7100000,6.80358e+14,100,500.0,,0.00809886,0.00707628,0.02788735367357731,11076.955121517181,14200,1.13905
0.0103601,173.812601622,63.75374984741211,62.1076838723,1.0,0.918991625309,7150000,1.36746,100,500.0,,0.00840648,0.0103601,0.22800691425800323,11171.042017936707,14300,1.13917
0.00881956,171.246241373,62.799400329589844,61.838452303,1.0,0.926522508264,7200000,1.38021e+08,100,500.0,,0.00899175,0.00881956,0.14390206336975098,11264.798415660858,14400,1.12792
0.00698023,167.626081707,62.8617057800293,61.5212791652,1.0,0.933970987797,7250000,3.70548e+10,100,500.0,,0.00868309,0.00698023,0.011903823353350163,11362.937614440918,14500,1.11193
0.00970369,169.536072257,62.55711364746094,61.6879319911,1.0,0.924517631531,7300000,2.32131e-06,100,500.0,,0.00831306,0.00970369,0.07188445329666138,11462.097651720047,14600,1.12147
0.0086918,170.933108584,63.707763671875,61.7827210834,1.0,0.939839534461,7350000,1.1035e+11,100,500.0,,0.00891895,0.0086918,0.09804695099592209,11557.80638217926,14700,1.10756
