eRenyi2,VarVanillaIw,VanillaAvgRet,ESSClassic,MaxVanillaIw,ESSRenyi,Bound,J,VarDiscRet,VarRet,AvgNormIw,MaxNormIw,BatchSize,VarJ,AvgVanillaIw,VarNormIw,AvgEpLen,AvgRet,AvgDiscRet,MinNormIw,MinVanillaIw
5.7187314,15151.803,-4.519884667195712,1.1257990360633718,1231.6322,17.486395661353505,18.156492,25.456295,113.51092842245919,113.51092842245919,0.01,0.94241536,100,17.716278,13.06889,0.008871293,500.0,-4.519884667195712,-4.519884667195712,3.5757716e-06,0.0046731364
5.2600737,19026.213,-3.0611642583135095,1.096643337861636,1379.9869,19.01114060933134,35.0455,44.525555,237.03242748024385,237.03242748024385,0.010000002,0.95489156,100,20.606384,14.451766,0.009109835,500.0,-3.0611642583135095,-3.0611642583135095,3.919808e-07,0.0005664815
1.0000004,54188444.0,0.13613973490600492,1.001004020957098,73613.17,99.99996423722592,45.451633,50.77895,299.75501643649335,299.75501643649335,0.01,0.99949837,100,0.22137831,736.50116,0.009989869,500.0,0.13613973490600492,0.13613973490600492,1.6612294e-08,0.0012234973
4.5795183,13454.043,3.1136233005324847,1.0835448355961792,1160.3822,21.83635768047842,51.7442,63.60076,304.48133583242924,304.48133583242924,0.0100000035,0.96065587,100,21.639362,12.079062,0.00922118,500.0,3.1136233005324847,3.1136233005324847,1.6819223e-07,0.00020316045
1.0000002,9019734000.0,9.841660268643583,1.0000147411956068,949722.94,99.99997615814777,51.859528,57.20413,476.4469326314016,476.4469326314016,0.01,0.9999926,100,0.0021255545,9497.3,0.009999853,500.0,9.841660268643583,9.841660268643583,1.6263496e-13,1.5445929e-07
6.400902,5098.086,7.762760513107611,1.1186001194339092,714.396,15.62279866361375,61.60785,79.29968,424.7482210519858,424.7482210519858,0.010000002,0.94544816,100,36.347267,7.556163,0.008929036,500.0,7.762760513107611,7.762760513107611,9.833465e-08,7.4303265e-05
1.0000014,4136053500.0,17.330879197472804,1.0000285717798167,643121.7,99.99985694905718,62.481106,68.22293,477.88607858409904,477.88607858409904,0.010000002,0.9999857,100,0.0044404757,6431.3086,0.009999713,500.0,17.330879197472804,17.330879197472804,2.500352e-15,1.6080535e-09
3.4465287,15015.259,26.775655588294793,1.146941105905475,1226.1978,29.01470130755229,56.774223,69.83828,657.6765489161827,657.6765489161827,0.01,0.93368644,100,21.546564,13.132865,0.008705905,500.0,26.775655588294793,26.775655588294793,1.1743197e-05,0.015422182
3.4075406,6964.0474,43.93437427178469,1.2254946111450924,835.3485,29.346679297278435,64.186195,77.231705,506.8823806544047,506.8823806544047,0.01,0.9032043,100,25.7069,9.248721,0.008141385,500.0,43.93437427178469,43.93437427178469,5.060678e-05,0.0468048
4.1978116,1657.5128,41.91643975856957,1.3071075955523606,407.6208,23.821936152523858,65.77969,81.349365,707.8388636766351,707.8388636766351,0.01,0.87437457,100,29.299221,4.6618557,0.0076267472,500.0,41.91643975856957,41.91643975856957,1.7524519e-06,0.00081696775
2.9931335,2117.4626,55.06592829827997,1.3565211660194607,460.8244,33.409802302225756,66.55052,80.58124,410.8935262094258,410.8935262094258,0.01,0.85828376,100,23.479225,5.3691382,0.007345251,500.0,55.06592829827997,55.06592829827997,6.137162e-05,0.03295127
2.3958576,2053.4912,60.266008381400255,1.3386148024261162,453.82126,41.73870815423096,69.33255,81.40628,364.60799263130224,364.60799263130224,0.009999999,0.8641051,100,18.33999,5.251922,0.007444856,500.0,60.266008381400255,60.266008381400255,4.7811234e-05,0.025110086
3.52959,1858.0126,66.22326115501436,1.2893038046707985,431.5761,28.331903443711447,79.00681,94.444275,352.23505410197544,352.23505410197544,0.010000002,0.8804809,100,28.407633,4.9015956,0.007733458,500.0,66.22326115501436,66.22326115501436,5.2891655e-06,0.002592535
3.0899253,2150.6,70.42026851651707,1.3869803540878531,464.4925,32.36324203404206,77.71927,92.06635,281.33058082592976,281.33058082592976,0.01,0.84881544,100,24.760998,5.472244,0.007181725,500.0,70.42026851651707,70.42026851651707,5.598009e-05,0.03063367
2.4094539,1516.1978,76.42778220287212,1.4816038524629058,390.16357,41.50318098726081,78.3603,90.62177,131.0167202898461,131.0167202898461,0.01,0.82119036,100,19.65544,4.7511954,0.0067166085,500.0,76.42778220287212,76.42778220287212,7.229333e-05,0.034347974
1.9657056,1712.5952,79.96525149081434,1.4647759994489817,414.5312,50.87231694964818,79.567345,91.32624,118.60459621647782,118.60459621647782,0.010000002,0.8257003,100,14.179501,5.020359,0.0067949323,500.0,79.96525149081434,79.96525149081434,0.00017151896,0.08610868
2.1969354,873.40405,82.50686811254758,1.6354189135274049,296.27484,45.51795164529392,80.67274,92.82042,119.89517097607848,119.89517097607848,0.009999998,0.78140175,100,17.528664,3.7915814,0.0060753943,500.0,82.50686811254758,82.50686811254758,0.00017417384,0.06603943
1.0000036,13419886.0,82.92877233197846,1.0029927781897179,36633.71,99.99964237341032,89.238716,97.440674,103.00717619749467,103.00717619749467,0.01,0.9985067,100,0.1418397,366.88495,0.009969858,500.0,82.92877233197846,82.92877233197846,2.1563824e-09,7.911443e-05
1.9805224,1423.5753,84.7123796952076,1.55232593832046,378.03546,50.491728997282145,83.368225,95.066055,80.82580927824984,80.82580927824984,0.01,0.8019292,100,15.358608,4.714075,0.0064060064,500.0,84.7123796952076,84.7123796952076,0.00038679692,0.18233898
1.7535789,48.134037,88.22972307303044,5.672481769740742,69.795845,57.02623356518786,81.33635,92.09483,35.687671489347764,35.687671489347764,0.01,0.4123049,100,13.694607,1.692821,0.0016796937,500.0,88.22972307303044,88.22972307303044,0.0005889551,0.099699564
2.5045738,201.01025,88.34634205778134,2.0912004725073143,142.28938,39.926952490179865,83.28841,96.55179,31.986881232088667,31.986881232088667,0.01,0.6901743,100,21.095984,2.0616443,0.0047292337,500.0,88.34634205778134,88.34634205778134,0.00012568285,0.025911335
1.0000008,884031.2,88.79714164549127,1.0231286095128567,9403.346,99.99991655356695,86.05142,94.40314,47.13008833726894,47.13008833726894,0.01,0.9886278,100,0.28678283,95.11513,0.00977166,500.0,88.79714164549127,88.79714164549127,1.3764891e-06,0.013092494
1.0000005,38012824.0,90.30214252215261,1.001989239344999,61655.156,99.99995231630692,91.21436,99.59744,20.172177157246765,20.172177157246765,0.010000002,0.9990068,100,0.09202395,617.16455,0.0099799475,500.0,90.30214252215261,90.30214252215261,2.0934612e-08,0.0012920101
1.0000002,3746169.0,89.15121258886207,1.0021507273243735,19355.23,99.99997615814777,89.32533,97.53455,45.32785550439088,45.32785550439088,0.01,0.9989263,100,0.06519207,193.76035,0.009978322,500.0,89.15121258886207,89.15121258886207,4.57973e-10,8.873701e-06
2.4283688,54.676735,78.7062747554939,6.8897959943998845,70.824486,41.17990632986681,79.78248,92.81702,287.95154409859003,287.95154409859003,0.01,0.35388324,100,16.858622,2.0013518,0.0013650724,500.0,78.7062747554939,78.7062747554939,3.1069962e-06,0.0006218192
1.8044238,142.93103,89.61673702892288,2.9861992704506233,120.048996,55.419352980364685,83.86995,95.171585,51.45800247054947,51.45800247054947,0.010000002,0.57522136,100,13.674393,2.0870051,0.0032815533,500.0,89.61673702892288,89.61673702892288,0.00045746635,0.09547346
1.5303006,143.00221,88.73699956539387,3.0024158857046417,120.34365,65.34663769645026,82.70698,93.04428,57.837249682150656,57.837249682150656,0.01,0.5748827,100,9.59061,2.0933602,0.0032632845,500.0,88.73699956539387,88.73699956539387,0.00039333914,0.08234005
1.1892384,0.5897586,90.9679614958232,66.46324853382448,5.3915377,84.08742734477707,83.53197,92.55588,29.971041819218055,29.971041819218055,0.01,0.050121907,100,4.217861,1.0756849,5.0968774e-05,500.0,90.9679614958232,90.9679614958232,0.001463948,0.15747468
1.7334224,78.060135,90.64586561174929,4.369896289261886,88.9173,57.689343395272445,83.63163,94.85865,27.92512792466164,27.92512792466164,0.01,0.47316843,100,14.139414,1.8791891,0.0022104888,500.0,90.64586561174929,90.64586561174929,0.0003789768,0.07121691
1.5526513,922.733,93.08840570736514,1.6871771412476804,304.63123,64.40596217168718,87.24971,97.94012,12.598150591285254,12.598150591285254,0.01,0.76938474,100,10.048022,3.9594135,0.0058859214,500.0,93.08840570736514,93.08840570736514,0.00059178344,0.23431154
1.1290549,0.33297768,91.70607535878668,76.52039783169333,4.2540965,88.56965205778064,83.829,92.71237,19.388527171641062,19.388527171641062,0.009999999,0.041042987,100,3.9532323,1.0364978,3.099405e-05,500.0,91.70607535878668,91.70607535878668,0.0036762492,0.38104242
1.6686772,115.09037,92.28540897772899,3.9487394848533026,107.82542,59.92770761913287,85.05103,95.89723,12.890943465171206,12.890943465171206,0.01,0.49820307,100,13.530753,2.1642866,0.002457024,500.0,92.28540897772899,92.28540897772899,0.00032004702,0.06926735
1.0667509,0.08797593,92.26481689249793,92.13831559920555,1.7944533,93.74259866537112,84.56981,93.19591,30.063564990369965,30.063564990369965,0.01,0.017761126,100,3.2929873,1.0103263,8.618676e-06,500.0,92.26481689249793,92.26481689249793,0.0010307487,0.10413925
1.0,6.205048e-13,92.5619983843034,100.00000381469766,1.0000027,100.0,83.87612,92.562004,16.419602890415863,16.419602890415863,0.01,0.010000028,100,4.031798,0.99999994,6.119719e-17,500.0,92.5619983843034,92.5619983843034,0.00999998,0.9999979
1.0,,92.7423196009803,100.0,1.0,100.0,84.267334,92.74232,14.6761809993579,14.6761809993579,0.009999998,0.01,100,3.8117473,1.0,3.5044917e-18,500.0,92.7423196009803,92.7423196009803,0.01,1.0
1.0,,92.97650844392003,100.0,1.0,100.0,84.36982,92.9765,13.032647200571043,13.032647200571043,0.009999998,0.01,100,3.59198,1.0,3.5044917e-18,500.0,92.97650844392003,92.97650844392003,0.01,1.0
1.0,,92.7466754025605,100.0,1.0,100.0,84.203354,92.74668,19.16453222631198,19.16453222631198,0.009999998,0.01,100,4.355788,1.0,3.5044917e-18,500.0,92.7466754025605,92.7466754025605,0.01,1.0
1.0,,93.18401544794783,100.0,1.0,100.0,84.662926,93.18402,15.337045172094907,15.337045172094907,0.009999998,0.01,100,3.8966236,1.0,3.5044917e-18,500.0,93.18401544794783,93.18401544794783,0.01,1.0
1.0,,92.53671018101953,100.0,1.0,100.0,84.09705,92.536705,14.000092059905793,14.000092059905793,0.009999998,0.01,100,3.7229142,1.0,3.5044917e-18,500.0,92.53671018101953,92.53671018101953,0.01,1.0
1.0,3.7895612e-13,92.8164470071619,100.0,1.0000015,100.0,84.29666,92.81645,16.523785442737033,16.523785442737033,0.01,0.010000016,100,4.0445695,1.0,3.7901078e-17,500.0,92.8164470071619,92.8164470071619,0.009999982,0.9999982
1.0,,92.61403293550437,100.0,1.0,100.0,84.232925,92.61403,12.009958283571747,12.009958283571747,0.009999998,0.01,100,3.4481678,1.0,3.5044917e-18,500.0,92.61403293550437,92.61403293550437,0.01,1.0
1.0,,92.84912746742782,100.0,1.0,100.0,84.50072,92.84913,18.054845230466466,18.054845230466466,0.009999998,0.01,100,4.2278004,1.0,3.5044917e-18,500.0,92.84912746742782,92.84912746742782,0.01,1.0
1.0,,93.48779435097323,100.0,1.0,100.0,85.129845,93.4878,16.254651514541862,16.254651514541862,0.009999998,0.01,100,4.0114965,1.0,3.5044917e-18,500.0,93.48779435097323,93.48779435097323,0.01,1.0
1.0,,92.82687187562007,100.0,1.0,100.0,84.34297,92.826866,14.891229696457785,14.891229696457785,0.009999998,0.01,100,3.8395724,1.0,3.5044917e-18,500.0,92.82687187562007,92.82687187562007,0.01,1.0
1.0,,92.6971188281529,100.0,1.0,100.0,84.22003,92.69711,14.219311732522648,14.219311732522648,0.009999998,0.01,100,3.7519488,1.0,3.5044917e-18,500.0,92.6971188281529,92.6971188281529,0.01,1.0
1.0,,93.22729247975472,100.0,1.0,100.0,84.75862,93.22729,12.174552372462996,12.174552372462996,0.009999998,0.01,100,3.4717155,1.0,3.5044917e-18,500.0,93.22729247975472,93.22729247975472,0.01,1.0
1.0,,92.59830045540517,100.0,1.0,100.0,84.093025,92.5983,24.57077861608893,24.57077861608893,0.009999998,0.01,100,4.932045,1.0,3.5044917e-18,500.0,92.59830045540517,92.59830045540517,0.01,1.0
1.0,,93.10466920687972,100.0,1.0,100.0,84.62071,93.104675,15.751203483567208,15.751203483567208,0.009999998,0.01,100,3.9488847,1.0,3.5044917e-18,500.0,93.10466920687972,93.10466920687972,0.01,1.0
1.0,,93.24803053133462,100.0,1.0,100.0,84.79544,93.24803,11.71255010738546,11.71255010738546,0.009999998,0.01,100,3.4052055,1.0,3.5044917e-18,500.0,93.24803053133462,93.24803053133462,0.01,1.0
1.0,,92.43411793300884,100.0,1.0,100.0,84.110664,92.43411,15.439216507054441,15.439216507054441,0.009999998,0.01,100,3.9095814,1.0,3.5044917e-18,500.0,92.43411793300884,92.43411793300884,0.01,1.0
1.0,,92.56916814404684,100.0,1.0,100.0,84.10186,92.56916,16.588548156847622,16.588548156847622,0.009999998,0.01,100,4.052488,1.0,3.5044917e-18,500.0,92.56916814404684,92.56916814404684,0.01,1.0
1.0,,92.68850474343492,100.0,1.0,100.0,84.12222,92.6885,15.570970423344683,15.570970423344683,0.009999998,0.01,100,3.9262273,1.0,3.5044917e-18,500.0,92.68850474343492,92.68850474343492,0.01,1.0
1.0,,92.94255114144967,100.0,1.0,100.0,84.56719,92.94255,10.54110423642427,10.54110423642427,0.009999998,0.01,100,3.2304325,1.0,3.5044917e-18,500.0,92.94255114144967,92.94255114144967,0.01,1.0
1.0,,92.85941272803743,100.0,1.0,100.0,84.2883,92.859406,12.156683301328368,12.156683301328368,0.009999998,0.01,100,3.4691665,1.0,3.5044917e-18,500.0,92.85941272803743,92.85941272803743,0.01,1.0
