AvgDiscRet,ESSClassic,BatchSize,Bound,VanillaAvgRet,MinNormIw,AvgEpLen,AvgRet,VarDiscRet,J,VarVanillaIw,VarNormIw,AvgVanillaIw,Delta,VarJ,AvgNormIw,eRenyi2,MaxVanillaIw,VarRet,MaxNormIw,ESSRenyi,EpsThisIter,IterType,MinVanillaIw
46.1020200682,299.999969474,500,43.0866,46.1020200682,0.00333333,500.0,46.1020200682,253.35521409,45.8357,,5.43914e-20,1.0,0.8,17.2757,0.00333333,1.0,1.0,253.35521409,0.00333333,500.0,100,2,1.0
48.3888985251,400.0,500,44.0156,48.3888985251,0.0025,500.0,48.3888985251,318.867512998,46.474,,5.4346e-20,1.0,0.8,17.435,0.0025,1.0,1.0,318.867512998,0.0025,500.0,100,2,1.0
46.3792288869,62.375017653,500,48.4778,46.3792288869,3.51722e-29,500.0,46.3792288869,405.823309755,54.1806,7.77573,2.81204e-05,1.0517,0.8,58.7999,0.002,6.72625,28.8379,405.823309755,0.0548408,74.3356234513,100,1,1.84952e-26
42.5721423546,100.0,500,38.691,42.5721423546,0.01,500.0,42.5721423546,278.872073399,42.5721,,3.50449e-18,1.0,0.8,16.6158,0.01,1.0,1.0,278.872073399,0.01,500.0,100,2,1.0
45.1440185387,200.000000102,500,40.57,45.1440185387,0.005,500.0,45.1440185387,293.15045496,43.8581,,2.1793e-19,1.0,0.8,16.8762,0.005,1.0,1.0,293.15045496,0.005,500.0,100,2,1.0
46.361655682,299.999969474,500,41.8632,46.361655682,0.00333333,500.0,46.361655682,240.805566207,44.6926,,5.43914e-20,1.0,0.8,16.4538,0.00333333,1.0,1.0,240.805566207,0.00333333,500.0,100,2,1.0
43.0873690695,400.0,500,41.841,43.0873690695,0.0025,500.0,43.0873690695,257.877122392,44.2913,,5.4346e-20,1.0,0.8,16.351,0.0025,1.0,1.0,257.877122392,0.0025,500.0,100,2,1.0
43.4729475812,80.3219852878,500,43.9362,43.4729475812,7.08419e-11,500.0,43.4729475812,279.065508902,49.397,4.97789,2.09417e-05,0.975095,0.8,44.3738,0.002,6.20834,23.6612,279.065508902,0.048531,80.5367622328,100,1,3.45388e-08
46.2805103794,100.0,500,41.3365,46.2805103794,0.01,500.0,46.2805103794,290.229367074,46.2805,,3.50449e-18,1.0,0.8,16.9507,0.01,1.0,1.0,290.229367074,0.01,500.0,100,2,1.0
45.0591972648,200.000000102,500,42.1739,45.0591972648,0.005,500.0,45.0591972648,309.493580761,45.6699,,2.1793e-19,1.0,0.8,17.2405,0.005,1.0,1.0,309.493580761,0.005,500.0,100,2,1.0
45.1093724945,299.999969474,500,42.6286,45.1093724945,0.00333333,500.0,45.1093724945,314.317493292,45.483,,5.43914e-20,1.0,0.8,17.3768,0.00333333,1.0,1.0,314.317493292,0.00333333,500.0,100,2,1.0
41.9386248017,400.0,500,42.1249,41.9386248017,0.0025,500.0,41.9386248017,194.9326634,44.5969,,5.4346e-20,1.0,0.8,16.6453,0.0025,1.0,1.0,194.9326634,0.0025,500.0,100,2,1.0
45.8746124512,13.8493246706,500,52.6586,45.8746124512,,500.0,45.8746124512,251.864332174,65.4132,49.075,0.000140693,1.1812,0.8,77.1771,0.002,33.2772,80.9817,251.864332174,0.137118,15.0253083225,100,1,
44.5205994631,100.0,500,39.8388,44.5205994631,0.01,500.0,44.5205994631,245.471217543,44.5206,,3.50449e-18,1.0,0.8,15.589,0.01,1.0,1.0,245.471217543,0.01,500.0,100,2,1.0
46.4265667333,200.000000102,500,42.163,46.4265667333,0.005,500.0,46.4265667333,256.318836538,45.4736,,2.1793e-19,1.0,0.8,15.7891,0.005,1.0,1.0,256.318836538,0.005,500.0,100,2,1.0
47.9919902108,299.999969474,500,43.61,47.9919902108,0.00333333,500.0,47.9919902108,292.918859626,46.313,,5.43914e-20,1.0,0.8,16.2563,0.00333333,1.0,1.0,292.918859626,0.00333333,500.0,100,2,1.0
43.6137093617,400.0,500,43.2047,43.6137093617,0.0025,500.0,43.6137093617,229.229080901,45.6382,,5.4346e-20,1.0,0.8,16.0094,0.0025,1.0,1.0,229.229080901,0.0025,500.0,100,2,1.0
44.0774292182,185.918780547,500,44.7228,44.0774292182,2.27434e-10,500.0,44.0774292182,247.285770557,48.1014,1.68199,6.77093e-06,0.996822,0.8,27.1191,0.002,2.4095,9.16997,247.285770557,0.0183984,207.511736625,100,1,1.13355e-07
46.6401439583,100.0,500,41.4831,46.6401439583,0.01,500.0,46.6401439583,287.427815048,46.6401,,3.50449e-18,1.0,0.8,16.8687,0.01,1.0,1.0,287.427815048,0.01,500.0,100,2,1.0
49.0689992656,200.000000102,500,44.208,49.0689992656,0.005,500.0,49.0689992656,332.0471329,47.8546,,2.1793e-19,1.0,0.8,17.5532,0.005,1.0,1.0,332.0471329,0.005,500.0,100,2,1.0
44.6250939558,299.999969474,500,43.8007,44.6250939558,0.00333333,500.0,44.6250939558,287.468225058,46.7781,,5.43914e-20,1.0,0.8,17.3952,0.00333333,1.0,1.0,287.468225058,0.00333333,500.0,100,2,1.0
48.9204568674,400.0,500,44.5738,48.9204568674,0.0025,500.0,48.9204568674,316.320094892,47.3137,,5.4346e-20,1.0,0.8,17.4955,0.0025,1.0,1.0,316.320094892,0.0025,500.0,100,2,1.0
42.9450616457,298.398139221,500,44.6682,42.9450616457,5.3385e-06,500.0,42.9450616457,297.877663104,47.7614,0.773724,2.70787e-06,1.06908,0.8,24.2352,0.002,1.59321,7.90689,297.877663104,0.014792,313.831545581,100,1,0.00285364
46.115850284,100.0,500,42.127,46.115850284,0.01,500.0,46.115850284,297.635890548,46.1158,,3.50449e-18,1.0,0.8,17.1656,0.01,1.0,1.0,297.635890548,0.01,500.0,100,2,1.0
43.743623639,200.000000102,500,41.6928,43.743623639,0.005,500.0,43.743623639,259.791022709,44.9297,,2.1793e-19,1.0,0.8,16.6533,0.005,1.0,1.0,259.791022709,0.005,500.0,100,2,1.0
46.6443577056,299.999969474,500,42.8583,46.6443577056,0.00333333,500.0,46.6443577056,263.935015799,45.5013,,5.43914e-20,1.0,0.8,16.5118,0.00333333,1.0,1.0,263.935015799,0.00333333,500.0,100,2,1.0
43.603049739,400.0,500,42.7071,43.603049739,0.0025,500.0,43.603049739,230.119041849,45.0267,,5.4346e-20,1.0,0.8,16.1898,0.0025,1.0,1.0,230.119041849,0.0025,500.0,100,2,1.0
43.5476893328,10.6102126138,500,49.5007,43.5476893328,3.95429e-24,500.0,43.5476893328,252.982389072,61.6166,50.2574,0.000184867,1.0428,0.8,183.85,0.002,34.1039,133.626,252.982389072,0.256284,14.6610859866,100,1,2.06176e-21
44.7574876136,100.0,500,39.8957,44.7574876136,0.01,500.0,44.7574876136,277.29737064,44.7575,,3.50449e-18,1.0,0.8,16.5688,0.01,1.0,1.0,277.29737064,0.01,500.0,100,2,1.0
42.4133883716,200.000000102,500,40.1476,42.4133883716,0.005,500.0,42.4133883716,216.675921568,43.5854,,2.1793e-19,1.0,0.8,15.6809,0.005,1.0,1.0,216.675921568,0.005,500.0,100,2,1.0
45.3007532396,299.999969474,500,41.3291,45.3007532396,0.00333333,500.0,45.3007532396,209.839590082,44.1572,,5.43914e-20,1.0,0.8,15.2914,0.00333333,1.0,1.0,209.839590082,0.00333333,500.0,100,2,1.0
46.0642036838,400.0,500,42.1848,46.0642036838,0.0025,500.0,46.0642036838,295.216322967,44.634,,5.4346e-20,1.0,0.8,15.7835,0.0025,1.0,1.0,295.216322967,0.0025,500.0,100,2,1.0
46.7579252034,20.227121463,500,45.982,46.7579252034,4.83607e-05,500.0,46.7579252034,282.979800489,50.5558,37.1436,9.50673e-05,1.25013,0.8,68.2633,0.002,4.35936,126.071,282.979800489,0.201692,114.695854874,100,1,0.0302287
45.9478046455,100.0,500,41.9886,45.9478046455,0.01,500.0,45.9478046455,298.977731482,45.9478,,3.50449e-18,1.0,0.8,17.2043,0.01,1.0,1.0,298.977731482,0.01,500.0,100,2,1.0
44.2871275122,200.000000102,500,41.7144,44.2871275122,0.005,500.0,44.2871275122,356.186628995,45.1175,,2.1793e-19,1.0,0.8,18.0276,0.005,1.0,1.0,356.186628995,0.005,500.0,100,2,1.0
44.1928415254,299.999969474,500,42.0207,44.1928415254,0.00333333,500.0,44.1928415254,260.13780916,44.8093,,5.43914e-20,1.0,0.8,17.3983,0.00333333,1.0,1.0,260.13780916,0.00333333,500.0,100,2,1.0
45.1016126357,400.0,500,42.4674,45.1016126357,0.0025,500.0,45.1016126357,244.721182338,44.8823,,5.4346e-20,1.0,0.8,16.959,0.0025,1.0,1.0,244.721182338,0.0025,500.0,100,2,1.0
45.8927816629,246.402533017,500,45.0049,45.8927816629,3.7485e-08,500.0,45.8927816629,281.686134024,48.0697,0.997244,4.12505e-06,0.983368,0.8,26.8461,0.002,2.01325,4.3594,281.686134024,0.00886627,248.354136567,100,1,1.84307e-05
43.523287622,100.0,500,39.5888,43.523287622,0.01,500.0,43.523287622,325.969107892,43.5233,,3.50449e-18,1.0,0.8,17.9641,0.01,1.0,1.0,325.969107892,0.01,500.0,100,2,1.0
43.3804527379,200.000000102,500,40.6514,43.3804527379,0.005,500.0,43.3804527379,308.959619443,43.4519,,2.1793e-19,1.0,0.8,17.7284,0.005,1.0,1.0,308.959619443,0.005,500.0,100,2,1.0
43.0484445066,299.999969474,500,40.8304,43.0484445066,0.00333333,500.0,43.0484445066,266.833336163,43.3174,,5.43914e-20,1.0,0.8,17.2517,0.00333333,1.0,1.0,266.833336163,0.00333333,500.0,100,2,1.0
45.8958038228,400.0,500,41.8082,45.8958038228,0.0025,500.0,45.8958038228,313.882698614,43.962,,5.4346e-20,1.0,0.8,17.3824,0.0025,1.0,1.0,313.882698614,0.0025,500.0,100,2,1.0
44.6613439208,500.000324325,500,42.0184,44.6613439208,0.00199994,500.0,44.6613439208,259.027338807,44.1019,4.55367e-11,1.8214e-16,1.0,0.8,17.1197,0.002,1.0,1.00002,259.027338807,0.00200005,500.0,100,1,0.999969
42.6807773195,100.0,500,38.7279,42.6807773195,0.01,500.0,42.6807773195,275.653985956,42.6808,,3.50449e-18,1.0,0.8,16.5196,0.01,1.0,1.0,275.653985956,0.01,500.0,100,2,1.0
46.8137664195,200.000000102,500,41.8632,46.8137664195,0.005,500.0,46.8137664195,262.17265645,44.7473,,2.1793e-19,1.0,0.8,16.4467,0.005,1.0,1.0,262.17265645,0.005,500.0,100,2,1.0
43.6712652262,299.999969474,500,42.0117,43.6712652262,0.00333333,500.0,43.6712652262,247.006803518,44.3886,,5.43914e-20,1.0,0.8,16.1895,0.00333333,1.0,1.0,247.006803518,0.00333333,500.0,100,2,1.0
44.4188306054,400.0,500,42.3377,44.4188306054,0.0025,500.0,44.4188306054,293.464894742,44.3962,,5.4346e-20,1.0,0.8,16.4075,0.0025,1.0,1.0,293.464894742,0.0025,500.0,100,2,1.0
45.5127243257,500.000006643,500,42.4972,45.5127243257,0.002,500.0,45.5127243257,289.724318798,44.6195,,5.43187e-20,1.0,0.8,16.5206,0.002,1.0,1.0,289.724318798,0.002,500.0,100,1,1.0
43.0945180572,100.0,500,39.0742,43.0945180572,0.01,500.0,43.0945180572,325.291734402,43.0945,,3.50449e-18,1.0,0.8,17.9454,0.01,1.0,1.0,325.291734402,0.01,500.0,100,2,1.0
42.635175409,200.000000102,500,40.022,42.635175409,0.005,500.0,42.635175409,275.524017139,42.8648,,2.1793e-19,1.0,0.8,17.2469,0.005,1.0,1.0,275.524017139,0.005,500.0,100,2,1.0
42.895505338,299.999969474,500,40.2839,42.895505338,0.00333333,500.0,42.895505338,256.126214289,42.8751,,5.43914e-20,1.0,0.8,16.8174,0.00333333,1.0,1.0,256.126214289,0.00333333,500.0,100,2,1.0
46.3865728099,400.0,500,41.5089,46.3865728099,0.0025,500.0,46.3865728099,279.595267529,43.7529,,5.4346e-20,1.0,0.8,16.8414,0.0025,1.0,1.0,279.595267529,0.0025,500.0,100,2,1.0
45.9508892369,500.000006643,500,42.0499,45.9508892369,0.002,500.0,45.9508892369,306.762251801,44.1925,,5.43187e-20,1.0,0.8,16.9828,0.002,1.0,1.0,306.762251801,0.002,500.0,100,1,1.0
44.9554217457,100.0,500,40.8777,44.9554217457,0.01,500.0,44.9554217457,288.889185462,44.9554,,3.50449e-18,1.0,0.8,16.9115,0.01,1.0,1.0,288.889185462,0.01,500.0,100,2,1.0
47.3244747416,200.000000102,500,43.2566,47.3244747416,0.005,500.0,47.3244747416,268.730251563,46.1399,,2.1793e-19,1.0,0.8,16.6561,0.005,1.0,1.0,268.730251563,0.005,500.0,100,2,1.0
47.1067616596,299.999969474,500,43.6605,47.1067616596,0.00333333,500.0,47.1067616596,285.726506511,46.4622,,5.43914e-20,1.0,0.8,16.7167,0.00333333,1.0,1.0,285.726506511,0.00333333,500.0,100,2,1.0
43.2549587418,400.0,500,43.234,43.2549587418,0.0025,500.0,43.2549587418,266.941248457,45.6604,,5.4346e-20,1.0,0.8,16.6608,0.0025,1.0,1.0,266.941248457,0.0025,500.0,100,2,1.0
45.2668508776,500.000006643,500,43.4115,45.2668508776,0.002,500.0,45.2668508776,282.971393119,45.5817,,5.43187e-20,1.0,0.8,16.6769,0.002,1.0,1.0,282.971393119,0.002,500.0,100,1,1.0
44.8199815074,100.0,500,40.125,44.8199815074,0.01,500.0,44.8199815074,347.370774354,44.82,,3.50449e-18,1.0,0.8,18.5445,0.01,1.0,1.0,347.370774354,0.01,500.0,100,2,1.0
44.6054339423,200.000000102,500,41.2916,44.6054339423,0.005,500.0,44.6054339423,282.300797831,44.7127,,2.1793e-19,1.0,0.8,17.655,0.005,1.0,1.0,282.300797831,0.005,500.0,100,2,1.0
47.138379743,299.999969474,500,42.728,47.138379743,0.00333333,500.0,47.138379743,322.635443451,45.5213,,5.43914e-20,1.0,0.8,17.7645,0.00333333,1.0,1.0,322.635443451,0.00333333,500.0,100,2,1.0
47.8466339395,400.0,500,43.6835,47.8466339395,0.0025,500.0,47.8466339395,247.36400066,46.1026,,5.4346e-20,1.0,0.8,17.2893,0.0025,1.0,1.0,247.36400066,0.0025,500.0,100,2,1.0
44.051400459,499.999945607,500,43.5287,44.051400459,0.00199998,500.0,44.051400459,290.163898391,45.6924,4.0432e-12,1.61873e-17,1.0,0.8,17.2413,0.002,1.0,1.00001,290.163898391,0.00200002,500.0,100,1,0.99999
43.9309816353,100.0,500,39.5765,43.9309816353,0.01,500.0,43.9309816353,265.097983342,43.931,,3.50449e-18,1.0,0.8,16.2002,0.01,1.0,1.0,265.097983342,0.01,500.0,100,2,1.0
45.2593395355,200.000000102,500,41.088,45.2593395355,0.005,500.0,45.2593395355,318.548471801,44.5952,,2.1793e-19,1.0,0.8,17.0102,0.005,1.0,1.0,318.548471801,0.005,500.0,100,2,1.0
44.4833338151,299.999969474,500,41.6943,44.4833338151,0.00333333,500.0,44.4833338151,381.404053098,44.5579,,5.43914e-20,1.0,0.8,17.854,0.00333333,1.0,1.0,381.404053098,0.00333333,500.0,100,2,1.0
44.3611404514,400.0,500,42.0287,44.3611404514,0.0025,500.0,44.3611404514,280.365886066,44.5087,,5.4346e-20,1.0,0.8,17.5633,0.0025,1.0,1.0,280.365886066,0.0025,500.0,100,2,1.0
44.9778309209,500.000006643,500,42.3195,44.9778309209,0.002,500.0,44.9778309209,301.47419974,44.6025,,5.43187e-20,1.0,0.8,17.5072,0.002,1.0,1.0,301.47419974,0.002,500.0,100,1,1.0
45.4900110145,100.0,500,40.7354,45.4900110145,0.01,500.0,45.4900110145,355.602868208,45.49,,3.50449e-18,1.0,0.8,18.7629,0.01,1.0,1.0,355.602868208,0.01,500.0,100,2,1.0
44.4004165988,200.000000102,500,41.5437,44.4004165988,0.005,500.0,44.4004165988,276.928193768,44.9452,,2.1793e-19,1.0,0.8,17.7031,0.005,1.0,1.0,276.928193768,0.005,500.0,100,2,1.0
43.7619976739,299.999969474,500,41.7735,43.7619976739,0.00333333,500.0,43.7619976739,281.222961988,44.5508,,5.43914e-20,1.0,0.8,17.3795,0.00333333,1.0,1.0,281.222961988,0.00333333,500.0,100,2,1.0
44.9791246506,400.0,500,42.2527,44.9791246506,0.0025,500.0,44.9791246506,310.041888235,44.6579,,5.4346e-20,1.0,0.8,17.4157,0.0025,1.0,1.0,310.041888235,0.0025,500.0,100,2,1.0
44.8186161537,500.000006643,500,42.5387,44.8186161537,0.002,500.0,44.8186161537,248.909364789,44.69,,5.43187e-20,1.0,0.8,17.086,0.002,1.0,1.0,248.909364789,0.002,500.0,100,1,1.0
46.895947581,100.0,500,41.0899,46.895947581,0.01,500.0,46.895947581,306.747297859,46.896,,3.50449e-18,1.0,0.8,17.4264,0.01,1.0,1.0,306.747297859,0.01,500.0,100,2,1.0
42.1774169203,200.000000102,500,40.4312,42.1774169203,0.005,500.0,42.1774169203,299.129255071,44.5367,,2.1793e-19,1.0,0.8,17.4778,0.005,1.0,1.0,299.129255071,0.005,500.0,100,2,1.0
44.0169759966,299.999969474,500,41.0113,44.0169759966,0.00333333,500.0,44.0169759966,237.29636451,44.3635,,5.43914e-20,1.0,0.8,16.7934,0.00333333,1.0,1.0,237.29636451,0.00333333,500.0,100,2,1.0
44.2846709581,400.0,500,41.4407,44.2846709581,0.0025,500.0,44.2846709581,271.610067635,44.3438,,5.4346e-20,1.0,0.8,16.6954,0.0025,1.0,1.0,271.610067635,0.0025,500.0,100,2,1.0
48.2557469859,500.000006643,500,42.5296,48.2557469859,0.002,500.0,48.2557469859,247.74237886,45.1262,,5.43187e-20,1.0,0.8,16.5678,0.002,1.0,1.0,247.74237886,0.002,500.0,100,1,1.0
44.0409660971,100.0,500,39.0168,44.0409660971,0.01,500.0,44.0409660971,327.057473153,44.041,,3.50449e-18,1.0,0.8,17.9941,0.01,1.0,1.0,327.057473153,0.01,500.0,100,2,1.0
44.4169163426,200.000000102,500,40.6763,44.4169163426,0.005,500.0,44.4169163426,279.951804575,44.2289,,2.1793e-19,1.0,0.8,17.3351,0.005,1.0,1.0,279.951804575,0.005,500.0,100,2,1.0
46.3157727593,299.999969474,500,42.0238,46.3157727593,0.00333333,500.0,46.3157727593,260.044888431,44.9245,,5.43914e-20,1.0,0.8,16.9446,0.00333333,1.0,1.0,260.044888431,0.00333333,500.0,100,2,1.0
44.1844126776,400.0,500,42.2274,44.1844126776,0.0025,500.0,44.1844126776,265.87204515,44.7395,,5.4346e-20,1.0,0.8,16.7704,0.0025,1.0,1.0,265.87204515,0.0025,500.0,100,2,1.0
43.812289605,500.000006643,500,42.3072,43.812289605,0.002,500.0,43.812289605,314.09699181,44.5541,,5.43187e-20,1.0,0.8,16.9507,0.002,1.0,1.0,314.09699181,0.002,500.0,100,1,1.0
40.0432655704,100.0,500,36.1701,40.0432655704,0.01,500.0,40.0432655704,225.26181761,40.0433,,3.50449e-18,1.0,0.8,14.9335,0.01,1.0,1.0,225.26181761,0.01,500.0,100,2,1.0
45.289679351,200.000000102,500,39.3832,45.289679351,0.005,500.0,45.289679351,257.069186148,42.6665,,2.1793e-19,1.0,0.8,15.6727,0.005,1.0,1.0,257.069186148,0.005,500.0,100,2,1.0
43.880424157,299.999969474,500,40.3903,43.880424157,0.00333333,500.0,43.880424157,255.88426929,43.0711,,5.43914e-20,1.0,0.8,15.7647,0.00333333,1.0,1.0,255.88426929,0.00333333,500.0,100,2,1.0
42.7992427966,400.0,500,40.6815,42.7992427966,0.0025,500.0,42.7992427966,303.877355252,43.0032,,5.4346e-20,1.0,0.8,16.1746,0.0025,1.0,1.0,303.877355252,0.0025,500.0,100,2,1.0
43.4486505789,500.000006643,500,41.0157,43.4486505789,0.002,500.0,43.4486505789,286.306726836,43.0923,,5.43187e-20,1.0,0.8,16.31,0.002,1.0,1.0,286.306726836,0.002,500.0,100,1,1.0
45.1257740117,100.0,500,40.4392,45.1257740117,0.01,500.0,45.1257740117,294.52860054,45.1258,,3.50449e-18,1.0,0.8,17.0758,0.01,1.0,1.0,294.52860054,0.01,500.0,100,2,1.0
44.8455717846,200.000000102,500,41.6718,44.8455717846,0.005,500.0,44.8455717846,269.754615665,44.9857,,2.1793e-19,1.0,0.8,16.7135,0.005,1.0,1.0,269.754615665,0.005,500.0,100,2,1.0
46.40465305,299.999969474,500,42.7529,46.40465305,0.00333333,500.0,46.40465305,230.989193641,45.4587,,5.43914e-20,1.0,0.8,16.2142,0.00333333,1.0,1.0,230.989193641,0.00333333,500.0,100,2,1.0
41.1470555711,400.0,500,42.0375,41.1470555711,0.0025,500.0,41.1470555711,236.985748447,44.3808,,5.4346e-20,1.0,0.8,16.1033,0.0025,1.0,1.0,236.985748447,0.0025,500.0,100,2,1.0
43.7902272608,500.000006643,500,42.1668,43.7902272608,0.002,500.0,43.7902272608,251.087873332,44.2627,,5.43187e-20,1.0,0.8,16.0382,0.002,1.0,1.0,251.087873332,0.002,500.0,100,1,1.0
45.8037018824,100.0,500,41.832,45.8037018824,0.01,500.0,45.8037018824,297.753215192,45.8037,,3.50449e-18,1.0,0.8,17.169,0.01,1.0,1.0,297.753215192,0.01,500.0,100,2,1.0
41.4728578971,200.000000102,500,40.8298,41.4728578971,0.005,500.0,41.4728578971,231.411204524,43.6383,,2.1793e-19,1.0,0.8,16.3287,0.005,1.0,1.0,231.411204524,0.005,500.0,100,2,1.0
48.0753101514,299.999969474,500,42.387,48.0753101514,0.00333333,500.0,48.0753101514,331.576805015,45.1173,,5.43914e-20,1.0,0.8,17.0747,0.00333333,1.0,1.0,331.576805015,0.00333333,500.0,100,2,1.0
45.6495770512,400.0,500,42.8858,45.6495770512,0.0025,500.0,45.6495770512,231.957678951,45.2504,,5.4346e-20,1.0,0.8,16.6169,0.0025,1.0,1.0,231.957678951,0.0025,500.0,100,2,1.0
42.2875816696,500.000006643,500,42.5429,42.2875816696,0.00199998,500.0,42.2875816696,288.873457756,44.6578,3.87036e-12,1.56052e-17,1.0,0.8,16.7182,0.002,1.0,1.00001,288.873457756,0.00200002,500.0,100,1,0.99999
45.4502632522,100.0,500,41.0777,45.4502632522,0.01,500.0,45.4502632522,306.855858419,45.4503,,3.50449e-18,1.0,0.8,17.4295,0.01,1.0,1.0,306.855858419,0.01,500.0,100,2,1.0
46.4945689385,200.000000102,500,42.5046,46.4945689385,0.005,500.0,46.4945689385,343.713879877,45.9724,,2.1793e-19,1.0,0.8,17.9528,0.005,1.0,1.0,343.713879877,0.005,500.0,100,2,1.0
46.1365152607,299.999969474,500,43.1956,46.1365152607,0.00333333,500.0,46.1365152607,275.677510245,46.0271,,5.43914e-20,1.0,0.8,17.4885,0.00333333,1.0,1.0,275.677510245,0.00333333,500.0,100,2,1.0
45.6306776565,400.0,500,43.4759,45.6306776565,0.0025,500.0,45.6306776565,295.382549947,45.928,,5.4346e-20,1.0,0.8,17.3932,0.0025,1.0,1.0,295.382549947,0.0025,500.0,100,2,1.0
44.2632504004,500.000006643,500,43.3629,44.2632504004,0.002,500.0,44.2632504004,297.335188602,45.5951,,5.43187e-20,1.0,0.8,17.359,0.002,1.0,1.0,297.335188602,0.002,500.0,100,1,1.0
44.7354723866,100.0,500,39.9357,44.7354723866,0.01,500.0,44.7354723866,301.679660093,44.7355,,3.50449e-18,1.0,0.8,17.2819,0.01,1.0,1.0,301.679660093,0.01,500.0,100,2,1.0
43.2677452248,200.000000102,500,40.496,43.2677452248,0.005,500.0,43.2677452248,251.048934465,44.0016,,2.1793e-19,1.0,0.8,16.5571,0.005,1.0,1.0,251.048934465,0.005,500.0,100,2,1.0
48.74116133,299.999969474,500,42.7191,48.74116133,0.00333333,500.0,48.74116133,291.795449092,45.5815,,5.43914e-20,1.0,0.8,16.8536,0.00333333,1.0,1.0,291.795449092,0.00333333,500.0,100,2,1.0
44.7744707272,400.0,500,42.9009,44.7744707272,0.0025,500.0,44.7744707272,272.813133295,45.3797,,5.4346e-20,1.0,0.8,16.7534,0.0025,1.0,1.0,272.813133295,0.0025,500.0,100,2,1.0
44.6707020912,500.000006643,500,43.0208,44.6707020912,0.002,500.0,44.6707020912,308.762540777,45.2379,,5.43187e-20,1.0,0.8,16.9043,0.002,1.0,1.0,308.762540777,0.002,500.0,100,1,1.0
45.940397936,100.0,500,41.3436,45.940397936,0.01,500.0,45.940397936,338.813117907,45.9404,,3.50449e-18,1.0,0.8,18.3146,0.01,1.0,1.0,338.813117907,0.01,500.0,100,2,1.0
44.3314990184,200.000000102,500,41.8855,44.3314990184,0.005,500.0,44.3314990184,256.260177376,45.1359,,2.1793e-19,1.0,0.8,17.1816,0.005,1.0,1.0,256.260177376,0.005,500.0,100,2,1.0
44.4883141893,299.999969474,500,42.151,44.4883141893,0.00333333,500.0,44.4883141893,349.87423501,44.9201,,5.43914e-20,1.0,0.8,17.6736,0.00333333,1.0,1.0,349.87423501,0.00333333,500.0,100,2,1.0
47.2351595766,400.0,500,42.5144,47.2351595766,0.0025,500.0,47.2351595766,399.430609823,45.4988,,5.4346e-20,1.0,0.8,18.2793,0.0025,1.0,1.0,399.430609823,0.0025,500.0,100,2,1.0
46.8102970206,500.000006643,500,43.0918,46.8102970206,0.002,500.0,46.8102970206,253.755954024,45.7611,,5.43187e-20,1.0,0.8,17.8276,0.002,1.0,1.0,253.755954024,0.002,500.0,100,1,1.0
47.2538176703,100.0,500,43.1094,47.2538176703,0.01,500.0,47.2538176703,261.803150547,47.2538,,3.50449e-18,1.0,0.8,16.0992,0.01,1.0,1.0,261.803150547,0.01,500.0,100,2,1.0
42.340481067,200.000000102,500,41.6012,42.340481067,0.005,500.0,42.340481067,270.006901889,44.7971,,2.1793e-19,1.0,0.8,16.4098,0.005,1.0,1.0,270.006901889,0.005,500.0,100,2,1.0
46.1877772477,299.999969474,500,42.6512,46.1877772477,0.00333333,500.0,46.1877772477,316.50288956,45.2607,,5.43914e-20,1.0,0.8,16.8641,0.00333333,1.0,1.0,316.50288956,0.00333333,500.0,100,2,1.0
42.5186031386,400.0,500,42.3153,42.5186031386,0.0025,500.0,42.5186031386,238.157913305,44.5752,,5.4346e-20,1.0,0.8,16.5424,0.0025,1.0,1.0,238.157913305,0.0025,500.0,100,2,1.0
43.7572491048,500.000006643,500,42.3903,43.7572491048,0.002,500.0,43.7572491048,236.831526999,44.4116,,5.43187e-20,1.0,0.8,16.3071,0.002,1.0,1.0,236.831526999,0.002,500.0,100,1,1.0
45.0093030445,100.0,500,39.6937,45.0093030445,0.01,500.0,45.0093030445,304.356747627,45.0093,,3.50449e-18,1.0,0.8,17.3584,0.01,1.0,1.0,304.356747627,0.01,500.0,100,2,1.0
43.8796525855,200.000000102,500,40.6858,43.8796525855,0.005,500.0,43.8796525855,276.558673776,44.4445,,2.1793e-19,1.0,0.8,16.9668,0.005,1.0,1.0,276.558673776,0.005,500.0,100,2,1.0
44.6778301286,299.999969474,500,41.4533,44.6778301286,0.00333333,500.0,44.6778301286,254.283739531,44.5223,,5.43914e-20,1.0,0.8,16.6084,0.00333333,1.0,1.0,254.283739531,0.00333333,500.0,100,2,1.0
42.5290097893,400.0,500,41.3661,42.5290097893,0.0025,500.0,42.5290097893,239.835689376,44.0239,,5.4346e-20,1.0,0.8,16.3397,0.0025,1.0,1.0,239.835689376,0.0025,500.0,100,2,1.0
43.6824359987,500.000006643,500,41.5784,43.6824359987,0.002,500.0,43.6824359987,279.311264849,43.9556,,5.43187e-20,1.0,0.8,16.3985,0.002,1.0,1.0,279.311264849,0.002,500.0,100,1,1.0
44.9761293148,100.0,500,41.0323,44.9761293148,0.01,500.0,44.9761293148,305.304054126,44.9761,,3.50449e-18,1.0,0.8,17.3854,0.01,1.0,1.0,305.304054126,0.01,500.0,100,2,1.0
46.8418113945,200.000000102,500,42.5028,46.8418113945,0.005,500.0,46.8418113945,337.458015796,45.909,,2.1793e-19,1.0,0.8,17.8616,0.005,1.0,1.0,337.458015796,0.005,500.0,100,2,1.0
