ESSClassic,ESSRenyi,MaxVanillaIw,VarRet,MinNormIw,AvgRet,MinVanillaIw,VarDiscRet,J,Bound,AvgDiscRet,eRenyi2,VarVanillaIw,VarJ,AvgNormIw,VarNormIw,BatchSize,AvgEpLen,VanillaAvgRet,MaxNormIw,AvgVanillaIw
100.00001907348906,100.0,1.00001,5813.783363965032,0.009999938,3.751665644813329e-14,0.9999938,5813.783363965032,4.9710274e-05,-6.412651,3.751665644813329e-14,1.0,7.964969e-12,75.86611,0.01,7.945121e-16,100,23.82,228.11267362751346,0.0100001,1.0
99.9999809265164,100.0,1.0000048,3775.8360601072627,0.009999952,1.1652900866465642e-14,0.99999523,3775.8360601072627,2.2903085e-05,-5.167925,1.1652900866465642e-14,1.0,3.5139567e-12,61.139862,0.01,3.4918756e-16,100,22.5,214.9102129850015,0.010000047,1.0
100.0,100.0,1.0,5329.372794898956,0.01,2.899014361901209e-14,1.0,5329.372794898956,3.5762787e-07,-6.1397343,2.899014361901209e-14,1.0,,72.63663,0.009999998,3.5044917e-18,100,24.1,230.910453661007,0.01,1.0
100.0,100.0,1.0,5533.274906805634,0.01,3.012701199622825e-14,1.0,5533.274906805634,2.3841858e-07,-6.2560854,3.012701199622825e-14,1.0,,74.01312,0.009999998,3.5044917e-18,100,22.25,212.4082368420021,0.01,1.0
99.99996948510152,99.9992370663676,1.0010195,7720.874616712589,0.009974147,6.252776074688882e-15,0.9975021,7720.874616712589,0.007275343,-7.3827596,6.252776074688882e-15,1.0000076,2.4254626e-07,87.43272,0.01,2.4250256e-11,100,25.57,245.61298525591758,0.010009318,1.0000876
100.0,100.0,1.0,5677.48812439653,0.01,-1.4210854715202004e-14,1.0,5677.48812439653,-1.1920929e-07,-6.3370867,-1.4210854715202004e-14,1.0,,74.97141,0.009999998,3.5044917e-18,100,22.87,218.6062654749103,0.01,1.0
99.99995040975986,99.9992370663676,1.0017658,5632.069899680427,0.009951053,-3.9790393202565614e-15,0.9951215,5632.069899680427,0.007397115,-6.304315,-3.9790393202565614e-15,1.0000076,5.45531e-07,74.6861,0.01,5.4551027e-11,100,24.12,231.1105427348661,0.010017496,1.0000162
100.0,100.0,1.0000048,5354.7030780032865,0.009999952,9.094947017729283e-15,0.99999523,5354.7030780032865,1.4543533e-05,-6.154294,9.094947017729283e-15,1.0,2.1841654e-12,72.80904,0.01,2.161483e-16,100,23.8,227.91083415494577,0.010000047,1.0
100.0,100.0,1.0,6304.192264191593,0.01,1.7053025658242404e-15,1.0,6304.192264191593,-8.34465e-07,-6.67769,1.7053025658242404e-15,1.0,,79.000946,0.009999998,3.5044917e-18,100,24.06,230.50927528149086,0.01,1.0
100.0,100.0,1.0,8622.391496741247,0.01,4.5190517994342374e-14,1.0,8622.391496741247,-3.5762787e-07,-7.80954,4.5190517994342374e-14,1.0,,92.39139,0.009999998,3.5044917e-18,100,25.21,242.01120705117657,0.01,1.0
100.0,100.0,1.0,7375.456120847354,0.01,7.16227077646181e-14,1.0,7375.456120847354,-1.7881393e-06,-7.222807,7.16227077646181e-14,1.0,,85.44999,0.009999998,3.5044917e-18,100,23.24,222.3090475971124,0.01,1.0
100.0,100.0,1.0,12574.514641476788,0.01,-2.1316282072803006e-14,1.0,12574.514641476788,7.1525574e-07,-9.430986,-2.1316282072803006e-14,1.0,,111.57406,0.009999998,3.5044917e-18,100,24.99,239.80801925776504,0.01,1.0
100.0,100.0,1.0,5582.560162575365,0.01,5.1443294069031255e-14,1.0,5582.560162575365,,-6.2838845,5.1443294069031255e-14,1.0,,74.34202,0.009999998,3.5044917e-18,100,23.37,223.60995694660897,0.01,1.0
100.0,100.0,1.0,5977.841092311235,0.01,5.911715561524034e-14,1.0,5977.841092311235,1.1920929e-06,-6.50255,5.911715561524034e-14,1.0,,76.92895,0.009999998,3.5044917e-18,100,23.51,225.01017665762777,0.01,1.0
100.0,100.0,1.0,5104.9280803756465,0.01,-7.958078640513123e-15,1.0,5104.9280803756465,5.9604645e-07,-6.0090575,-7.958078640513123e-15,1.0,,71.09064,0.009999998,3.5044917e-18,100,23.42,224.10810781581705,0.01,1.0
100.0,100.0,1.0,6222.301238478744,0.01,5.5422333389287813e-14,1.0,6222.301238478744,-4.7683716e-07,-6.6341786,5.5422333389287813e-14,1.0,,78.48616,0.009999998,3.5044917e-18,100,23.75,227.41080839425769,0.01,1.0
100.0,100.0,1.0,7370.530461344759,0.01,5.798028723802418e-14,1.0,7370.530461344759,1.4230609e-06,-7.2203946,5.798028723802418e-14,1.0,,85.421455,0.009999998,3.5044917e-18,100,24.06,230.51102062996134,0.01,1.0
100.0,100.0,1.0,5995.447208011229,0.01,4.433786671143025e-14,1.0,5995.447208011229,1.1920929e-06,-6.5121183,4.433786671143025e-14,1.0,,77.04215,0.009999998,3.5044917e-18,100,23.67,226.61048360803997,0.01,1.0
100.0,100.0,1.0,5101.917301912111,0.01,-3.751665644813329e-14,1.0,5101.917301912111,-3.5762787e-07,-6.0072856,-3.751665644813329e-14,1.0,,71.06967,0.009999998,3.5044917e-18,100,22.98,219.7109284839305,0.01,1.0
100.00002288818054,100.0,1.0000067,5221.317595289137,0.009999959,-2.4158453015843406e-14,0.9999962,5221.317595289137,3.6001205e-05,-6.0771356,-2.4158453015843406e-14,1.0,3.919899e-12,71.89653,0.01,3.9132033e-16,100,23.96,229.51215411324043,0.010000064,1.0000004
100.00000381469621,100.0,1.000011,6217.363876767221,0.009999925,-3.9790393202565614e-15,0.99999285,6217.363876767221,4.416704e-05,-6.6314993,-3.9790393202565614e-15,1.0,7.4281145e-12,78.45511,0.01,7.3978947e-16,100,24.02,230.11227839722994,0.010000107,1.0000004
100.0,100.0,1.0,13338.54810653455,0.01,-2.1032064978498965e-14,1.0,13338.54810653455,-4.7683716e-07,-9.713279,-2.1032064978498965e-14,1.0,,114.91372,0.009999998,3.5044917e-18,100,24.06,230.5091873991558,0.01,1.0
100.00000762939322,100.0,1.0000172,6703.098990316378,0.009999902,-4.5758952182950455e-14,0.99999046,6703.098990316378,4.208088e-05,-6.8856773,-4.5758952182950455e-14,1.0,1.6501817e-11,81.46213,0.01,1.6507646e-15,100,23.18,221.70800239245153,0.010000169,1.0000002
100.0,100.0,1.0,4953.768851164083,0.01,2.4158453015843406e-14,1.0,4953.768851164083,,-5.919423,2.4158453015843406e-14,1.0,,70.03021,0.009999998,3.5044917e-18,100,23.22,222.11111750536764,0.01,1.0
100.0,100.0,1.0,6612.801126704356,0.01,4.5190517994342374e-14,1.0,6612.801126704356,1.1920929e-07,-6.839183,4.5190517994342374e-14,1.0,,80.911514,0.009999998,3.5044917e-18,100,22.87,218.60758344938105,0.01,1.0
99.99998855590744,100.0,1.0000081,5424.739632460285,0.009999921,2.5579538487363606e-15,0.9999919,5424.739632460285,3.451109e-05,-6.1943903,2.5579538487363606e-15,1.0,7.833052e-12,73.28373,0.01,7.848485e-16,100,23.3,222.90740556453184,0.010000083,0.9999998
100.0,100.0,1.0000076,7951.23452277156,0.0099998955,-1.2789769243681804e-14,0.9999895,7951.23452277156,3.6001205e-05,-7.4994044,-1.2789769243681804e-14,1.0,4.568144e-12,88.7228,0.009999999,4.5440994e-16,100,25.41,244.01165678473498,0.010000076,1.0
100.0,100.0,1.0,5909.858265112713,0.01,3.353761712787673e-14,1.0,5909.858265112713,-7.1525574e-07,-6.4654694,3.353761712787673e-14,1.0,,76.49026,0.009999998,3.5044917e-18,100,22.69,216.8070666354522,0.01,1.0
100.0,100.0,1.0,6622.632411495986,0.01,-2.5579538487363607e-14,1.0,6622.632411495986,-3.5762787e-07,-6.8442664,-2.5579538487363607e-14,1.0,,80.971634,0.009999998,3.5044917e-18,100,24.51,235.0097231246692,0.01,1.0
100.0,100.0,1.0,6754.641892255014,0.01,2.5011104298755527e-14,1.0,6754.641892255014,,-6.9121428,2.5011104298755527e-14,1.0,,81.77466,0.009999998,3.5044917e-18,100,24.73,237.2102564967762,0.01,1.0
99.99999237060125,99.9992370663676,1.00001,6659.049433350375,0.009999791,3.4106051316484808e-15,0.99997854,6659.049433350375,6.219745e-05,-6.863021,3.4106051316484808e-15,1.0000076,1.8213436e-11,81.19416,0.01,1.822029e-15,100,23.64,226.31004957997789,0.010000106,0.9999994
100.0,100.0,1.0,3525.3354642959257,0.01,3.2400748750660566e-14,1.0,3525.3354642959257,3.5762787e-07,-4.993577,3.2400748750660566e-14,1.0,,59.076916,0.009999998,3.5044917e-18,100,22.95,219.40808575194137,0.01,1.0
100.0,100.0,1.0,5598.114032063634,0.01,4.547473508864641e-15,1.0,5598.114032063634,2.3841858e-07,-6.2926335,4.547473508864641e-15,1.0,,74.4455,0.009999998,3.5044917e-18,100,22.85,218.4104196527234,0.01,1.0
100.0,100.0,1.0,3728.235605327816,0.01,3.694822225952521e-14,1.0,3728.235605327816,-8.34465e-07,-5.1352696,3.694822225952521e-14,1.0,,60.753216,0.009999998,3.5044917e-18,100,22.89,218.8097715807782,0.01,1.0
99.99997329712856,100.0,1.0000081,2199.290873274395,0.009999936,-1.2221335055073723e-14,0.9999938,2199.290873274395,1.0669231e-05,-3.944134,-1.2221335055073723e-14,1.0,4.3780916e-12,46.661556,0.01,4.394107e-16,100,21.72,207.10773015838222,0.01000008,1.0000001
100.0,100.0,1.0,4131.9248827749925,0.01,2.7853275241795927e-14,1.0,4131.9248827749925,-2.9802322e-07,-5.4061456,2.7853275241795927e-14,1.0,,63.95784,0.009999998,3.5044917e-18,100,23.69,226.8105499120172,0.01,1.0
100.0,100.0,1.0,9972.969581342615,0.01,-5.684341886080802e-15,1.0,9972.969581342615,5.9604645e-07,-8.398928,-5.684341886080802e-15,1.0,,99.364174,0.009999998,3.5044917e-18,100,24.68,236.7090456389278,0.01,1.0
100.0,100.0,1.0,5193.41331732501,0.01,1.3926637620897963e-14,1.0,5193.41331732501,1.7881393e-07,-6.060912,1.3926637620897963e-14,1.0,,71.70411,0.009999998,3.5044917e-18,100,23.56,225.51266400569878,0.01,1.0
100.0,100.0,1.0,4688.75762339148,0.01,-2.2453150450019167e-14,1.0,4688.75762339148,-1.1920929e-07,-5.758912,-2.2453150450019167e-14,1.0,,68.13127,0.009999998,3.5044917e-18,100,23.57,225.6109130599313,0.01,1.0
100.0,100.0,1.0,7470.4905864334305,0.01,-2.2737367544323206e-15,1.0,7470.4905864334305,,-7.2691917,-2.2737367544323206e-15,1.0,,85.99876,0.009999998,3.5044917e-18,100,23.28,222.7089426936939,0.01,1.0
100.0,100.0,1.0,7176.366876620904,0.01,-7.673861546209083e-15,1.0,7176.366876620904,-4.172325e-07,-7.1246552,-7.673861546209083e-15,1.0,,84.28881,0.009999998,3.5044917e-18,100,24.16,231.51056800519993,0.01,1.0
100.00000762939031,100.0,1.0000076,4062.4249379655894,0.009999941,1.4779288903810084e-14,0.99999475,4062.4249379655894,2.4080276e-05,-5.360464,1.4779288903810084e-14,1.0,4.1955038e-12,63.417713,0.01,4.2174808e-16,100,22.42,214.10759684787416,0.010000071,1.0000006
100.0,100.0,1.0,5619.180082906095,0.01,-1.1368683772161603e-15,1.0,5619.180082906095,4.172325e-07,-6.304462,-1.1368683772161603e-15,1.0,,74.58544,0.009999998,3.5044917e-18,100,23.87,228.60925664126214,0.01,1.0
100.00000381469621,100.0,1.0000076,6103.922586520412,0.0099999495,-4.291678123991005e-14,0.99999523,6103.922586520412,3.7789345e-05,-6.570729,-4.291678123991005e-14,1.0,4.561828e-12,77.73613,0.01,4.553649e-16,100,24.31,233.0109940382047,0.010000073,1.0000004
99.99998855590744,100.0,1.0000048,4939.727270573173,0.009999925,3.154809746774845e-14,0.9999924,4939.727270573173,4.2706728e-05,-5.910985,3.154809746774845e-14,1.0,4.0078917e-12,69.93099,0.010000002,4.012906e-16,100,23.19,221.81006392925354,0.010000049,0.9999998
100.0,100.0,1.0,4527.7149872615755,0.01,-1.5063505998114125e-14,1.0,4527.7149872615755,4.172325e-07,-5.659149,-1.5063505998114125e-14,1.0,,66.95101,0.009999998,3.5044917e-18,100,23.63,226.20994889290472,0.01,1.0
100.0,100.0,1.0,12594.700571308691,0.01,-4.831690603168682e-15,1.0,12594.700571308691,7.1525574e-07,-9.438555,-4.831690603168682e-15,1.0,,111.66358,0.009999998,3.5044917e-18,100,25.01,240.00870776574183,0.01,1.0
