MinVanillaIw,Bound,VarVanillaIw,MinNormIw,AvgVanillaIw,VarNormIw,AvgRet,AvgDiscRet,eRenyi2,J,AvgNormIw,MaxNormIw,ESSClassic,BatchSize,MaxVanillaIw,ESSRenyi,VarDiscRet,VarRet,VarJ,AvgEpLen,VanillaAvgRet
1.0,-0.8373705,,0.01,1.0,3.5044917e-18,-1.8474111129762605e-15,-1.8474111129762605e-15,1.0,-7.4505806e-08,0.009999998,0.01,100.0,100,1.0,100.0,99.13161721018056,99.13161721018056,9.906578,200.0,-11.304311730748113
1.0,-0.7862837,,0.01,1.0,3.5044917e-18,-3.517186542012496e-15,-3.517186542012496e-15,1.0,,0.009999998,0.01,100.0,100,1.0,100.0,87.40480319798804,87.40480319798804,9.302191,200.0,-12.000900716728928
1.0,-0.78240114,,0.01,1.0,3.5044917e-18,5.151434834260726e-16,5.151434834260726e-16,1.0,1.4901161e-08,0.009999998,0.01,100.0,100,1.0,100.0,86.54378794522916,86.54378794522916,9.25626,200.0,-10.992099854555626
1.0,-0.89040893,,0.01,1.0,3.5044917e-18,6.394884621840901e-16,6.394884621840901e-16,1.0,,0.009999998,0.01,100.0,100,1.0,100.0,112.08717757332393,112.08717757332393,10.534055,200.0,-13.286116917912342
1.0,-0.86269695,,0.01,1.0,3.5044917e-18,-2.3270274596143282e-15,-2.3270274596143282e-15,1.0,-7.4505806e-08,0.009999998,0.01,100.0,100,1.0,100.0,105.2188232415517,105.2188232415517,10.206205,200.0,-13.549603798823139
1.0,-0.83149487,,0.01,1.0,3.5044917e-18,-1.2434497875801752e-15,-1.2434497875801752e-15,1.0,8.195639e-08,0.009999998,0.01,100.0,100,1.0,100.0,97.74536644288064,97.74536644288064,9.837069,200.0,-11.102531688274299
1.0,-0.8191182,,0.01,1.0,3.5044917e-18,3.019806626980426e-16,3.019806626980426e-16,1.0,2.2351742e-08,0.009999998,0.01,100.0,100,1.0,100.0,94.85716762841422,94.85716762841422,9.690645,200.0,-12.88161437034887
1.0,-0.8528653,,0.01,1.0,3.5044917e-18,1.8829382497642656e-15,1.8829382497642656e-15,1.0,6.7055225e-08,0.009999998,0.01,100.0,100,1.0,100.0,102.8342576686931,102.8342576686931,10.089891,200.0,-11.55440063050537
1.0,-0.7924209,,0.01,1.0,3.5044917e-18,9.414691248821328e-16,9.414691248821328e-16,1.0,8.195639e-08,0.009999998,0.01,100.0,100,1.0,100.0,88.77459844243228,88.77459844243228,9.374799,200.0,-11.834967033831331
1.0,-0.8442718,,0.01,1.0,3.5044917e-18,5.000444502911705e-15,5.000444502911705e-15,1.0,-4.4703484e-08,0.009999998,0.01,100.0,100,1.0,100.0,100.77235423186632,100.77235423186632,9.988224,200.0,-11.303278898215451
1.0,-0.80193275,,0.01,1.0,3.5044917e-18,-2.9487523534044156e-15,-2.9487523534044156e-15,1.0,-4.0978193e-08,0.009999998,0.01,100.0,100,1.0,100.0,90.91859073353842,90.91859073353842,9.487329,200.0,-11.989906581501456
1.0,-0.8137358,,0.01,1.0,3.5044917e-18,-2.3092638912203257e-16,-2.3092638912203257e-16,1.0,5.9604645e-08,0.009999998,0.01,100.0,100,1.0,100.0,93.61462229975463,93.61462229975463,9.626966,200.0,-11.780205120250162
1.0,-0.74339986,,0.01,1.0,3.5044917e-18,-1.723066134218243e-15,-1.723066134218243e-15,1.0,4.8428774e-08,0.009999998,0.01,100.0,100,1.0,100.0,78.13074675461323,78.13074675461323,8.794852,200.0,-9.683220089270215
1.0,-0.80273306,,0.01,1.0,3.5044917e-18,-1.0658141036401502e-15,-1.0658141036401502e-15,1.0,7.4505806e-08,0.009999998,0.01,100.0,100,1.0,100.0,91.10016430195606,91.10016430195606,9.496798,200.0,-11.687534755132404
1.0,-0.72510856,,0.01,1.0,3.5044917e-18,-1.2256862191861727e-15,-1.2256862191861727e-15,1.0,-6.7055225e-08,0.009999998,0.01,100.0,100,1.0,100.0,74.33322531089637,74.33322531089637,8.578455,200.0,-11.246336611902855
1.0,-0.78870434,,0.01,1.0,3.5044917e-18,-7.283063041541026e-16,-7.283063041541026e-16,1.0,1.0803342e-07,0.009999998,0.01,100.0,100,1.0,100.0,87.94386442612516,87.94386442612516,9.3308325,200.0,-9.93317012568818
1.0,-0.8048185,,0.01,1.0,3.5044917e-18,1.6253665080512292e-15,1.6253665080512292e-15,1.0,-5.2154064e-08,0.009999998,0.01,100.0,100,1.0,100.0,91.57414127478125,91.57414127478125,9.52147,200.0,-12.199452303346323
1.0,-0.8610553,,0.01,1.0,3.5044917e-18,-2.3092638912203257e-16,-2.3092638912203257e-16,1.0,-2.2351742e-08,0.009999998,0.01,100.0,100,1.0,100.0,104.81875868319185,104.81875868319185,10.186784,200.0,-11.58843226885951
1.0,-0.84830695,,0.01,1.0,3.5044917e-18,-3.552713678800501e-16,-3.552713678800501e-16,1.0,-2.0861626e-07,0.009999998,0.01,100.0,100,1.0,100.0,101.7379343730159,101.7379343730159,10.035963,200.0,-10.51985512839917
1.0,-0.7979384,,0.01,1.0,3.5044917e-18,-3.232969447708456e-15,-3.232969447708456e-15,1.0,5.9604645e-08,0.009999998,0.01,100.0,100,1.0,100.0,90.0151641889695,90.0151641889695,9.440075,200.0,-11.566367452470265
1.0,-0.78949565,,0.01,1.0,3.5044917e-18,9.14823772291129e-16,9.14823772291129e-16,1.0,4.4703484e-08,0.009999998,0.01,100.0,100,1.0,100.0,88.12033910342933,88.12033910342933,9.340189,200.0,-10.591082814082238
1.0,-0.8631856,,0.01,1.0,3.5044917e-18,9.414691248821328e-16,9.414691248821328e-16,1.0,-5.9604645e-08,0.009999998,0.01,100.0,100,1.0,100.0,105.33805569785261,105.33805569785261,10.211987,200.0,-11.628488352040717
1.0,-0.88914967,,0.01,1.0,3.5044917e-18,-3.268496584496461e-15,-3.268496584496461e-15,1.0,7.4505806e-08,0.009999998,0.01,100.0,100,1.0,100.0,111.77035874810407,111.77035874810407,10.519156,200.0,-13.17752927570893
1.0,-0.7935911,,0.01,1.0,3.5044917e-18,-3.641531520770513e-16,-3.641531520770513e-16,1.0,-1.4901161e-08,0.009999998,0.01,100.0,100,1.0,100.0,89.03699880636192,89.03699880636192,9.388643,200.0,-10.912888223893315
1.0,-0.8627393,,0.01,1.0,3.5044917e-18,8.526512829121202e-16,8.526512829121202e-16,1.0,4.8428774e-08,0.009999998,0.01,100.0,100,1.0,100.0,105.22915647986396,105.22915647986396,10.206707,200.0,-12.285796750744462
1.0,-0.7520504,,0.01,1.0,3.5044917e-18,-1.7763568394002505e-15,-1.7763568394002505e-15,1.0,-1.359731e-07,0.009999998,0.01,100.0,100,1.0,100.0,79.95961732733986,79.95961732733986,8.897192,200.0,-11.391142601881265
1.0,-0.83633304,,0.01,1.0,3.5044917e-18,-3.1974423109204507e-16,-3.1974423109204507e-16,1.0,-7.4505806e-08,0.009999998,0.01,100.0,100,1.0,100.0,98.88611519929509,98.88611519929509,9.894304,200.0,-13.681104875421651
1.0,-0.8637092,,0.01,1.0,3.5044917e-18,-1.5631940186722204e-15,-1.5631940186722204e-15,1.0,1.4901161e-08,0.009999998,0.01,100.0,100,1.0,100.0,105.46592631487427,105.46592631487427,10.2181835,200.0,-12.62363848744566
1.0,-0.81424683,,0.01,1.0,3.5044917e-18,2.0250467969162854e-15,2.0250467969162854e-15,1.0,-1.4901161e-08,0.009999998,0.01,100.0,100,1.0,100.0,93.73225646585449,93.73225646585449,9.633013,200.0,-11.089816976373976
1.0,-0.811055,,0.01,1.0,3.5044917e-18,-1.1368683772161603e-15,-1.1368683772161603e-15,1.0,-5.2154064e-08,0.009999998,0.01,100.0,100,1.0,100.0,92.99881889466326,92.99881889466326,9.59525,200.0,-11.527400967403642
1.0,-0.7733377,,0.01,1.0,3.5044917e-18,-3.552713678800501e-15,-3.552713678800501e-15,1.0,,0.009999998,0.01,100.0,100,1.0,100.0,84.55034107607055,84.55034107607055,9.1490345,200.0,-10.992044866350854
1.0,-0.8391278,,0.01,1.0,3.5044917e-18,-2.930988785010413e-15,-2.930988785010413e-15,1.0,1.7881393e-07,0.009999998,0.01,100.0,100,1.0,100.0,99.54814205449237,99.54814205449237,9.927369,200.0,-12.454135636522416
1.0,-0.8241027,,0.01,1.0,3.5044917e-18,-7.815970093361102e-16,-7.815970093361102e-16,1.0,-5.9604645e-08,0.009999998,0.01,100.0,100,1.0,100.0,96.01510563803902,96.01510563803902,9.749613,200.0,-12.374947204682288
1.0,-0.84443086,,0.01,1.0,3.5044917e-18,7.815970093361102e-16,7.815970093361102e-16,1.0,8.940697e-08,0.009999998,0.01,100.0,100,1.0,100.0,100.81034704071344,100.81034704071344,9.990107,200.0,-11.468501114119022
1.0,-0.8040908,,0.01,1.0,3.5044917e-18,2.113864638886298e-15,2.113864638886298e-15,1.0,,0.009999998,0.01,100.0,100,1.0,100.0,91.40861467901571,91.40861467901571,9.512861,200.0,-12.596003235228999
1.0,-0.83814895,,0.01,1.0,3.5044917e-18,-2.415845301584341e-15,-2.415845301584341e-15,1.0,-1.1175871e-08,0.009999998,0.01,100.0,100,1.0,100.0,99.31604759976852,99.31604759976852,9.91579,200.0,-12.665656495703166
1.0,-0.8444966,,0.01,1.0,3.5044917e-18,1.723066134218243e-15,1.723066134218243e-15,1.0,-1.4901161e-08,0.009999998,0.01,100.0,100,1.0,100.0,100.82604162201443,100.82604162201443,9.990885,200.0,-12.832046076933679
1.0,-0.7763091,,0.01,1.0,3.5044917e-18,-1.8474111129762605e-15,-1.8474111129762605e-15,1.0,2.9802322e-08,0.009999998,0.01,100.0,100,1.0,100.0,85.20129397008797,85.20129397008797,9.184187,200.0,-9.875509115478023
1.0,-0.8230993,,0.01,1.0,3.5044917e-18,-2.4336088699783433e-15,-2.4336088699783433e-15,1.0,8.195639e-08,0.009999998,0.01,100.0,100,1.0,100.0,95.78143298269234,95.78143298269234,9.737742,200.0,-12.604487580638988
1.0,-0.8304254,,0.01,1.0,3.5044917e-18,1.438849039914203e-15,1.438849039914203e-15,1.0,-2.9802322e-08,0.009999998,0.01,100.0,100,1.0,100.0,97.49403259307945,97.49403259307945,9.824413,200.0,-11.938862870002522
1.0,-0.8569573,,0.01,1.0,3.5044917e-18,2.5135449277513545e-15,2.5135449277513545e-15,1.0,4.4703484e-08,0.009999998,0.01,100.0,100,1.0,100.0,103.8234139315817,103.8234139315817,10.138302,200.0,-12.32776664620173
1.0,-0.81660813,,0.01,1.0,3.5044917e-18,-1.7408297026122454e-15,-1.7408297026122454e-15,1.0,4.4703484e-08,0.009999998,0.01,100.0,100,1.0,100.0,94.27667333281347,94.27667333281347,9.660947,200.0,-10.51381353167503
1.0,-0.7368325,,0.01,1.0,3.5044917e-18,3.375077994860476e-16,3.375077994860476e-16,1.0,4.4703484e-08,0.009999998,0.01,100.0,100,1.0,100.0,76.75638153123731,76.75638153123731,8.717156,200.0,-9.715160965286447
1.0,-0.8226441,,0.01,1.0,3.5044917e-18,9.414691248821328e-16,9.414691248821328e-16,1.0,-5.9604645e-08,0.009999998,0.01,100.0,100,1.0,100.0,95.67557171228445,95.67557171228445,9.732359,200.0,-12.523760722248431
1.0,-0.820208,,0.01,1.0,3.5044917e-18,1.509903313490213e-16,1.509903313490213e-16,1.0,3.1664968e-08,0.009999998,0.01,100.0,100,1.0,100.0,95.10971569330445,95.10971569330445,9.703537,200.0,-10.9388895266796
1.0,-0.7819772,,0.01,1.0,3.5044917e-18,-8.881784197001252e-16,-8.881784197001252e-16,1.0,-1.8626451e-08,0.009999998,0.01,100.0,100,1.0,100.0,86.45004783188772,86.45004783188772,9.2512455,200.0,-10.807466150886828
1.0,-0.8422621,,0.01,1.0,3.5044917e-18,-7.105427357601002e-17,-7.105427357601002e-17,1.0,7.450581e-09,0.009999998,0.01,100.0,100,1.0,100.0,100.29319970730874,100.29319970730874,9.96445,200.0,-12.476009794063202
1.0,-0.80057997,,0.01,1.0,3.5044917e-18,7.815970093361102e-16,7.815970093361102e-16,1.0,-7.4505806e-08,0.009999998,0.01,100.0,100,1.0,100.0,90.61211660528372,90.61211660528372,9.471325,200.0,-11.321809891325678
1.0,-0.851156,,0.01,1.0,3.5044917e-18,-1.1723955140041654e-15,-1.1723955140041654e-15,1.0,1.7881393e-07,0.009999998,0.01,100.0,100,1.0,100.0,102.42245666308007,102.42245666308007,10.069669,200.0,-10.076195253202167
1.0,-0.83010095,,0.01,1.0,3.5044917e-18,-1.6342482922482305e-15,-1.6342482922482305e-15,1.0,-5.9604645e-08,0.009999998,0.01,100.0,100,1.0,100.0,97.41785868262446,97.41785868262446,9.820575,200.0,-10.782873689010836
1.0,-0.79671544,,0.01,1.0,3.5044917e-18,-4.796163466380677e-16,-4.796163466380677e-16,1.0,-9.126961e-08,0.009999998,0.01,100.0,100,1.0,100.0,89.73943805298505,89.73943805298505,9.425606,200.0,-10.98147790394886
1.0,-0.8554649,,0.01,1.0,3.5044917e-18,-3.019806626980426e-16,-3.019806626980426e-16,1.0,-8.940697e-08,0.009999998,0.01,100.0,100,1.0,100.0,103.4620978603022,103.4620978603022,10.1206455,200.0,-11.740183881588631
1.0,-0.80168325,,0.01,1.0,3.5044917e-18,1.2434497875801754e-16,1.2434497875801754e-16,1.0,-1.4901161e-08,0.009999998,0.01,100.0,100,1.0,100.0,90.86206160498162,90.86206160498162,9.484379,200.0,-11.391652554538064
1.0,-0.845501,,0.01,1.0,3.5044917e-18,-2.6290081223123707e-15,-2.6290081223123707e-15,1.0,-8.195639e-08,0.009999998,0.01,100.0,100,1.0,100.0,101.06599792147352,101.06599792147352,10.002767,200.0,-11.264644209613696
1.0,-0.7917353,,0.01,1.0,3.5044917e-18,-6.394884621840901e-16,-6.394884621840901e-16,1.0,-2.9802322e-08,0.009999998,0.01,100.0,100,1.0,100.0,88.62103555072487,88.62103555072487,9.366687,200.0,-11.948037493422213
1.0,-0.79734874,,0.01,1.0,3.5044917e-18,-3.268496584496461e-15,-3.268496584496461e-15,1.0,-2.9802322e-08,0.009999998,0.01,100.0,100,1.0,100.0,89.88216581693317,89.88216581693317,9.433098,200.0,-12.820416532108903
1.0,-0.77324873,,0.01,1.0,3.5044917e-18,-5.329070518200751e-16,-5.329070518200751e-16,1.0,-1.3411045e-07,0.009999998,0.01,100.0,100,1.0,100.0,84.53089305496412,84.53089305496412,9.147983,200.0,-10.63742499216139
1.0,-0.8404975,,0.01,1.0,3.5044917e-18,9.059419880941278e-16,9.059419880941278e-16,1.0,,0.009999998,0.01,100.0,100,1.0,100.0,99.87337432085921,99.87337432085921,9.943573,200.0,-12.079109073043185
1.0,-0.8345487,,0.01,1.0,3.5044917e-18,-1.1368683772161603e-15,-1.1368683772161603e-15,1.0,-5.9604645e-08,0.009999998,0.01,100.0,100,1.0,100.0,98.4646035337332,98.4646035337332,9.873194,200.0,-13.338520031526004
1.0,-0.8604781,,0.01,1.0,3.5044917e-18,2.291500322826323e-15,2.291500322826323e-15,1.0,-7.4505806e-08,0.009999998,0.01,100.0,100,1.0,100.0,104.67831635331225,104.67831635331225,10.179957,200.0,-12.070758582012175
1.0,-0.80659807,,0.01,1.0,3.5044917e-18,-2.3980817331903383e-15,-2.3980817331903383e-15,1.0,8.940697e-08,0.009999998,0.01,100.0,100,1.0,100.0,91.97954243399816,91.97954243399816,9.542523,200.0,-11.937833456058
1.0,-0.8114739,,0.01,1.0,3.5044917e-18,-1.0036416142611414e-15,-1.0036416142611414e-15,1.0,-1.3783574e-07,0.009999998,0.01,100.0,100,1.0,100.0,93.09498076928317,93.09498076928317,9.600209,200.0,-12.237298989136029
1.0,-0.77973527,,0.01,1.0,3.5044917e-18,6.750155989720952e-16,6.750155989720952e-16,1.0,5.9604645e-08,0.009999998,0.01,100.0,100,1.0,100.0,85.95501675301051,85.95501675301051,9.22472,200.0,-9.95191603489521
1.0,-0.8084582,,0.01,1.0,3.5044917e-18,-2.877698079828406e-15,-2.877698079828406e-15,1.0,-8.940697e-08,0.009999998,0.01,100.0,100,1.0,100.0,92.40426603677506,92.40426603677506,9.564529,200.0,-11.756095982150825
1.0,-0.7707497,,0.01,1.0,3.5044917e-18,3.907985046680551e-16,3.907985046680551e-16,1.0,8.940697e-08,0.009999998,0.01,100.0,100,1.0,100.0,83.98536802515247,83.98536802515247,9.118416,200.0,-9.671936053101804
1.0,-0.8242926,,0.01,1.0,3.5044917e-18,1.3500311979441904e-15,1.3500311979441904e-15,1.0,1.3411045e-07,0.009999998,0.01,100.0,100,1.0,100.0,96.0593738101339,96.0593738101339,9.751861,200.0,-11.643017915578953
1.0,-0.79991716,,0.01,1.0,3.5044917e-18,6.927791673660977e-16,6.927791673660977e-16,1.0,4.4703484e-08,0.009999998,0.01,100.0,100,1.0,100.0,90.46213647032528,90.46213647032528,9.463484,200.0,-11.859114177021468
1.0,-0.8282632,,0.01,1.0,3.5044917e-18,1.723066134218243e-15,1.723066134218243e-15,1.0,-5.9604645e-08,0.009999998,0.01,100.0,100,1.0,100.0,96.98703255978845,96.98703255978845,9.798834,200.0,-10.96985598463772
1.0,-0.82846,,0.01,1.0,3.5044917e-18,-7.105427357601002e-16,-7.105427357601002e-16,1.0,-5.9604645e-08,0.009999998,0.01,100.0,100,1.0,100.0,97.03317000293433,97.03317000293433,9.801165,200.0,-11.833760727125345
1.0,-0.8077121,,0.01,1.0,3.5044917e-18,-1.7053025658242404e-15,-1.7053025658242404e-15,1.0,-4.4703484e-08,0.009999998,0.01,100.0,100,1.0,100.0,92.23378503861223,92.23378503861223,9.555702,200.0,-11.201329742085552
1.0,-0.8612137,,0.01,1.0,3.5044917e-18,-3.606004383982508e-15,-3.606004383982508e-15,1.0,-1.4901161e-08,0.009999998,0.01,100.0,100,1.0,100.0,104.85731453825633,104.85731453825633,10.188658,200.0,-12.693097621949862
1.0,-0.8635862,,0.01,1.0,3.5044917e-18,-2.415845301584341e-15,-2.415845301584341e-15,1.0,3.7252903e-08,0.009999998,0.01,100.0,100,1.0,100.0,105.43585680992899,105.43585680992899,10.216726,200.0,-11.44513715876295
1.0,-0.8020254,,0.01,1.0,3.5044917e-18,1.4210854715202004e-16,1.4210854715202004e-16,1.0,-5.9604645e-08,0.009999998,0.01,100.0,100,1.0,100.0,90.93962301833656,90.93962301833656,9.488425,200.0,-11.88126082002767
