AvgVanillaIw,VanillaAvgRet,MaxNormIw,VarJ,ESSClassic,VarDiscRet,eRenyi2,MaxVanillaIw,MinVanillaIw,J,AvgRet,AvgDiscRet,VarRet,Bound,AvgEpLen,AvgNormIw,BatchSize,ESSRenyi,VarNormIw,MinNormIw,VarVanillaIw
1.1437219,-7.564934977800659,0.010507521,7.255391,95.33435293823052,52.33016972781924,1.0509535,1.2017683,0.040843382,0.17979237,-6.750155989720952e-16,-6.750155989720952e-16,52.33016972781924,-0.44391283,200.0,0.010000002,100,95.15168777082039,4.9433997e-06,0.00035710938,0.0646646
5.234468,-8.633983003346183,0.2162449,34.75257,5.3408157382175965,48.601612315339075,1.8700213,113.192696,0.73620844,2.5877001,1.7763568394002505e-17,1.7763568394002505e-17,48.601612315339075,1.7859111,200.0,0.010000002,100,53.47532548864414,0.0017902764,0.0014064629,490.52945
1.1070684,-6.934248002243894,0.011047116,6.5861278,91.01827738484795,41.52574070499994,1.0598996,1.2229912,0.06376322,0.11496556,-6.661338147750939e-16,-6.661338147750939e-16,41.52574070499994,-0.44299388,200.0,0.010000003,100,94.34856185107729,9.967728e-06,0.00057596463,0.122164495
1.104988,-8.055689291602832,0.010731032,7.163276,93.37068298512061,50.16217767835299,1.0444988,1.1857662,0.031790964,0.15531209,-1.2434497875801752e-15,-1.2434497875801752e-15,50.16217767835299,-0.45345858,200.0,0.01,100,95.73969819985206,7.171726e-06,0.00028770414,0.08756667
5.8930116,-7.022553639304019,0.43938816,11.042173,2.5888373134491385,44.91478880721448,2.1213007,258.93195,0.7289538,3.6692748,3.552713678800501e-16,3.552713678800501e-16,44.91478880721448,2.8483424,200.0,0.010000003,100,47.14088866610171,0.0038007458,0.0012369801,1319.9073
1.0137472,-8.845799847397016,0.010485801,7.031371,97.35769022545341,48.023897364077875,1.0066788,1.0629951,0.4473966,0.0053880215,-2.575717417130363e-16,-2.575717417130363e-16,48.023897364077875,-0.57938284,200.0,0.01,100,99.33654910325302,2.741438e-06,0.0044132955,0.0281733
1.4981465,-7.0419530304408875,0.17762272,10.502963,10.320012911653816,51.536356292160306,2.5689683,26.610485,0.7214761,2.9316163,3.907985046680551e-16,3.907985046680551e-16,51.536356292160306,1.9639007,200.0,0.01,100,38.92613239085835,0.0008777686,0.0048157913,19.70102
1.203925,-7.606035701280178,0.01186644,6.922527,84.53880658676174,44.79732089058507,1.1625853,1.4286304,0.024222154,0.6140763,-5.329070518200751e-16,-5.329070518200751e-16,44.79732089058507,0.007130444,200.0,0.010000002,100,86.01519696749706,1.8473616e-05,0.00020119321,0.26776317
1.0945837,-8.264404344471224,0.010595416,7.945839,94.73809297844025,61.6884261028609,1.0346205,1.159757,0.07353667,0.086403474,1.5987211554602254e-16,1.5987211554602254e-16,61.6884261028609,-0.5854955,200.0,0.010000003,100,96.6537950226212,5.6102444e-06,0.00067182316,0.06721711
1.5020528,-8.251982766278678,0.5014864,4.3626065,3.9370255831938716,58.992306530802104,1.5067543,75.325905,0.7563572,0.402094,1.7053025658242404e-15,1.7053025658242404e-15,58.992306530802104,-0.390828,200.0,0.010000002,100,66.36782213573547,0.0024646355,0.0050354903,55.60619
1.905831,-7.994957111954872,0.06529745,12.7074585,22.739866397887933,50.20685181969095,1.9088693,12.44459,0.73485744,1.7488579,-4.3520742565306136e-16,-4.3520742565306136e-16,50.20685181969095,0.9255142,200.0,0.01,100,52.38703443679527,0.00034318838,0.0038558373,12.465258
1.1613874,-7.684788067869839,0.012413705,7.4487042,81.10044447475651,50.08481256816583,1.1698099,1.4417121,0.040088557,0.46918914,-3.019806626980426e-16,-3.019806626980426e-16,50.08481256816583,-0.17456827,200.0,0.009999998,100,85.4839720507645,2.3539282e-05,0.00034517812,0.3175029
2.2456949,-7.708719587125333,0.07800122,12.241248,17.942526803080728,46.21600769080658,1.8936026,17.516695,0.73537624,1.740692,1.6697754290362353e-15,1.6697754290362353e-15,46.21600769080658,0.9539141,200.0,0.010000002,100,52.809390677438465,0.00046195474,0.0032746044,23.297049
1.1309775,-7.041439726937736,0.011780574,7.58664,85.73033355235117,50.80575280863541,1.1115791,1.3323565,0.073737726,0.21089101,-3.8635761256955447e-16,-3.8635761256955447e-16,50.80575280863541,-0.42113966,200.0,0.009999999,100,89.962112051765,1.6812972e-05,0.0006519822,0.21505646
1.0304586,-7.398884117129936,0.010754501,7.2792587,94.55730320652076,50.61816934226705,1.0177102,1.1082067,0.24433735,0.019233689,-1.2256862191861727e-15,-1.2256862191861727e-15,50.61816934226705,-0.58440465,200.0,0.010000002,100,98.2597984437938,5.8141186e-06,0.0023711517,0.061736915
2.0256312,-9.088018504442818,0.16366357,12.882068,9.22633718357825,44.8667877583179,2.1328309,33.152203,0.72869104,2.309819,-7.993605777301127e-16,-7.993605777301127e-16,44.8667877583179,1.4870987,200.0,0.010000002,100,46.886043313795916,0.0009937915,0.003597353,40.77708
1.0174795,-8.732322413142642,0.012012317,7.670822,85.27816140840775,50.27739445899106,1.0595721,1.2222286,0.1446013,0.07351828,3.4638958368304885e-16,3.4638958368304885e-16,50.27739445899106,-0.540333,200.0,0.009999999,100,94.37772091173431,1.7437704e-05,0.0014211716,0.18052636
1.5490118,-7.421248220893941,0.09232464,18.081488,18.775939892636003,47.11564302692352,1.9033722,14.301196,0.73504245,1.3181282,-9.85878045867139e-16,-9.85878045867139e-16,47.11564302692352,0.521683,200.0,0.009999998,100,52.53833257247626,0.00043696616,0.0047452347,10.4847355
1.0799352,-8.113852346854896,0.012462867,8.507706,81.42086094506185,58.38099698014657,1.1184995,1.3459089,0.07936702,0.21489291,3.730349362740526e-16,3.730349362740526e-16,58.38099698014657,-0.46472555,200.0,0.01,100,89.40549230526885,2.3049148e-05,0.00073492393,0.26881298
1.0844371,-6.993499277599239,0.01116312,7.387741,90.13413982893694,48.940850523460156,1.0546122,1.2105702,0.06390567,0.12283486,7.993605777301127e-17,7.993605777301127e-17,48.940850523460156,-0.48138314,200.0,0.01,100,94.8215882753488,1.1056343e-05,0.000589298,0.130023
1.1440365,-7.755682791439484,0.010300569,7.0336986,97.1618476644195,50.470333069105585,1.0416299,1.1784228,0.032217868,0.17871659,4.618527782440651e-16,4.618527782440651e-16,50.470333069105585,-0.4310819,200.0,0.010000002,100,96.00338757070553,2.9505463e-06,0.0002816157,0.03861733
8.247997,-8.021456395779635,0.30434376,25.475582,3.5977258829935987,49.850785202794,1.7862461,251.02266,0.739503,3.0048485,1.9539925233402757e-15,1.9539925233402757e-15,49.850785202794,2.2112184,200.0,0.009999999,100,55.983328481529576,0.0027065997,0.00089658494,1841.285
1.0576379,-8.305598274667766,0.011286057,8.045348,89.18306405445183,58.846845887478466,1.0476472,1.1936562,0.06017076,0.12502569,-1.3500311979441904e-15,-1.3500311979441904e-15,58.846845887478466,-0.5353342,200.0,0.010000002,100,95.45197695755107,1.2251421e-05,0.00056891644,0.13704419
1.1176269,-7.867769105417071,0.010094383,6.9921126,99.12581351140207,48.9353897741326,1.0237886,1.1281754,0.07333442,0.0642692,1.2434497875801752e-15,1.2434497875801752e-15,48.9353897741326,-0.5310203,200.0,0.010000002,100,97.67641757065337,8.907999e-07,0.00065616186,0.011126887
1.0,-7.842605897884464,0.01,7.4947953,100.0,56.7393474187114,1.0,1.0,1.0,3.7252903e-08,7.105427357601002e-17,7.105427357601002e-17,56.7393474187114,-0.6335103,200.0,0.009999998,100,100.0,3.5044917e-18,0.01,
3.808888,-8.857945711667384,0.8116419,6.860369,1.5171723509570678,54.700407736419066,2.3408217,309.1453,0.724684,3.5042183,6.306066779870889e-16,6.306066779870889e-16,54.700407736419066,2.5525384,200.0,0.010000009,100,42.720040643227144,0.0065567764,0.0019026131,951.2332
1.1623242,-7.753051684892685,0.010733238,6.9403296,93.33330654317714,46.76110441362192,1.0707542,1.2475502,0.030036772,0.28906792,-1.7763568394002506e-16,-1.7763568394002506e-16,46.76110441362192,-0.30604422,200.0,0.010000003,100,93.39211815629176,7.2150406e-06,0.0002584199,0.097474985
1.852346,-8.232675198605321,0.617039,18.802435,2.6163044956721846,51.606455641057494,3.132521,114.29697,0.71654177,4.7543473,1.5454304502782179e-15,1.5454304502782179e-15,51.606455641057494,3.6850204,200.0,0.01,100,31.923170744237748,0.0037597849,0.0038682935,129.00513
1.2211885,-8.726401258105179,0.060351778,8.856129,34.38445238583024,49.53460869007113,1.4837508,7.3700895,0.758368,0.50917554,-2.3092638912203257e-16,-2.3092638912203257e-16,49.53460869007113,-0.21184295,200.0,0.010000002,100,67.39676139772745,0.00019275668,0.0062100813,2.8745832
1.1295165,-9.098013971435485,0.02062082,7.612184,76.93177570468245,49.27085727020011,1.1722445,2.3291554,0.8106252,0.15672283,-1.2434497875801752e-15,-1.2434497875801752e-15,49.27085727020011,-0.48244613,200.0,0.01,100,85.30643209437129,3.0288162e-05,0.007176745,0.3864187
1.1637099,-6.770699017254181,0.013644209,7.123391,74.54383903316544,42.69010003209581,1.2539461,1.5877901,0.07321715,0.3490665,9.14823772291129e-16,9.14823772291129e-16,42.69010003209581,-0.26627266,200.0,0.01,100,79.74824653085096,3.4494216e-05,0.00062917016,0.46712786
1.4420753,-7.50006066090877,0.048922583,10.560657,34.81370209611707,45.10452139389383,1.6164005,7.0550046,0.7483428,0.8162984,7.105427357601002e-16,7.105427357601002e-16,45.10452139389383,0.098180056,200.0,0.010000002,100,61.865856401671174,0.00018913447,0.0051893466,3.9332054
1.0229455,-8.511175493847245,0.013249764,8.000711,77.78848167836206,51.773294970931516,1.1233913,1.3553787,0.12414434,0.13277832,-3.730349362740526e-16,-3.730349362740526e-16,51.773294970931516,-0.50862324,200.0,0.009999998,100,89.01618039389882,2.8842162e-05,0.0012135968,0.3018095
1.4928378,-7.573545676148445,0.050338205,9.418664,33.210345697510675,44.83852737773838,1.6128895,7.5146775,0.7485655,0.8169514,-1.1812772982011666e-15,-1.1812772982011666e-15,44.83852737773838,0.1017316,200.0,0.01,100,62.00052653759843,0.00020314241,0.005014379,4.52716
1.1510887,-8.683003368343583,0.012345912,8.210776,81.95834718629098,54.456007980665504,1.1584681,1.421124,0.07094758,0.29583025,1.0658141036401502e-16,1.0658141036401502e-16,54.456007980665504,-0.37216985,200.0,0.01,100,86.3208901891194,2.223557e-05,0.00061635196,0.2946225
1.143651,-7.8315604059022395,0.011336501,7.5453186,88.41808927223732,50.97272956899639,1.0937572,1.2965001,0.022757582,0.44185355,1.5987211554602254e-16,1.5987211554602254e-16,50.97272956899639,-0.1861194,200.0,0.009999998,100,91.42797353707317,1.3231375e-05,0.00019899062,0.1730581
4.036446,-8.736601476613679,0.20695117,13.559501,5.82668980458878,52.568245845602085,2.3826234,83.53473,0.7240181,4.8338404,-8.08242361927114e-16,-8.08242361927114e-16,52.568245845602085,3.892599,200.0,0.009999999,100,41.97054329702254,0.0016325652,0.0017937018,265.9923
1.5964766,-7.139789858434383,0.041998595,11.636524,37.49769850842823,50.949387641565565,1.4187677,6.7049775,0.7648599,0.530828,-1.7763568394002506e-16,-1.7763568394002506e-16,50.949387641565565,-0.18422246,200.0,0.009999998,100,70.48370262335308,0.00016836675,0.0047909245,4.2912264
0.9896962,-7.46608158688231,0.010985601,6.6852984,96.47447478792397,44.445661040249874,1.0120772,1.0872407,0.6227436,0.007120155,1.1013412404281553e-15,1.1013412404281553e-15,44.445661040249874,-0.5569499,200.0,0.010000002,100,98.8066906174252,3.6912497e-06,0.0062922705,0.036155734
1.2053696,-7.707962670194122,0.011427814,7.558956,87.99462336250629,50.622904902227305,1.1349741,1.3774741,0.053594407,0.33842558,3.641531520770513e-16,3.641531520770513e-16,50.622904902227305,-0.29907125,200.0,0.01,100,88.10773572493977,1.3781101e-05,0.00044463045,0.20022781
1.5164957,-6.963102509268106,0.10704194,12.811126,16.78869736667823,48.62139592337967,1.732333,16.232864,0.74195004,0.9404258,2.2026824808563106e-15,2.2026824808563106e-15,48.62139592337967,0.16856152,200.0,0.009999999,100,57.725623873939895,0.0005006453,0.00489253,11.513638
1.1914362,-7.040484761457652,0.011851988,7.0897355,84.74090546292533,44.856511831038105,1.1535424,1.4120886,0.03301185,0.47409573,8.526512829121202e-16,8.526512829121202e-16,44.856511831038105,-0.13088432,200.0,0.010000003,100,86.68948800794493,1.8188608e-05,0.00027707612,0.2581909
1.0463551,-7.591184953787969,0.01038672,6.951125,97.23703076169858,46.08032279687079,1.011973,1.0868198,0.27752477,0.009652808,3.8191672047105384e-16,3.8191672047105384e-16,46.08032279687079,-0.564667,200.0,0.009999999,100,98.81686338098102,2.8702125e-06,0.0026523,0.03142478
1.1191064,-8.752132850770009,0.010291875,7.990706,97.31933298284291,63.578783898390704,1.0317513,1.1517704,0.062968574,0.115333535,-1.5987211554602254e-16,-1.5987211554602254e-16,63.578783898390704,-0.5658359,200.0,0.009999999,100,96.92258436408176,2.782356e-06,0.0005626683,0.034846194
2.9546301,-7.94536696632853,0.7599729,14.678463,1.7296827739572778,40.782916315717955,3.1626344,224.54387,0.71635455,5.9719744,-1.092459456231154e-15,-1.092459456231154e-15,40.782916315717955,5.0168166,200.0,0.01,100,31.619209878590734,0.005738796,0.002424515,500.9876
1.1781819,-8.226008822522319,0.010395741,7.3895035,96.37751470036713,53.53938657151558,1.0606842,1.2248074,0.059167378,0.16221431,1.1901590823981679e-15,1.1901590823981679e-15,53.53938657151558,-0.47156963,200.0,0.010000002,100,94.27876800023017,3.7966458e-06,0.0005021922,0.05270172
1.1479603,-8.824413567410604,0.010517681,7.1974635,95.15481358737514,50.44394547967237,1.0532813,1.207388,0.018832022,0.31810683,7.815970093361102e-16,7.815970093361102e-16,50.44394547967237,-0.29493243,200.0,0.009999998,100,94.94139819484076,5.143325e-06,0.00016404768,0.067779414
4.5723963,-8.064324398648852,0.8429131,6.205343,1.4069608028543745,51.64512135027773,2.2917838,385.41327,0.725518,3.8186297,-1.509903313490213e-16,-1.509903313490213e-16,51.64512135027773,2.9036467,200.0,0.009999999,100,43.63413319284868,0.007078304,0.0015867347,1479.8466
1.1375332,-7.214022974666237,0.010610285,7.2256856,94.48667016528276,50.58249970413385,1.0531006,1.2069552,0.049923427,0.16637105,2.6645352591003757e-15,2.6645352591003757e-15,50.58249970413385,-0.44745678,200.0,0.009999999,100,94.95769097020981,5.8939486e-06,0.00043887447,0.07626662
1.6643448,-7.928368455004789,0.57129455,12.166102,3.0466075684334073,53.328482151166746,2.634418,95.083115,0.720721,2.6802456,-9.50350909079134e-16,-9.50350909079134e-16,53.328482151166746,1.6833873,200.0,0.01,100,37.95904810603147,0.0032144845,0.004330359,89.042625
1.1163408,-8.071390002715088,0.0109041575,7.535329,92.36523421714661,51.55148604012046,1.0574481,1.2172756,0.09577609,0.10534182,-6.394884621840901e-16,-6.394884621840901e-16,51.55148604012046,-0.51561534,200.0,0.009999997,100,94.56728457120542,8.349362e-06,0.0008579467,0.10405117
1.1112959,-7.55706144666019,0.010493182,6.946711,95.58280681129274,47.89371343923509,1.0369596,1.166103,0.06996291,0.10252409,4.3520742565306136e-16,4.3520742565306136e-16,47.89371343923509,-0.4901716,200.0,0.01,100,96.43576794922613,4.668003e-06,0.0006295615,0.057648838
1.1398693,-7.559684723359586,0.010199129,7.1612616,98.09407696366601,52.46643117416909,1.0356472,1.1625675,0.02766584,0.17856318,-6.306066779870889e-16,-6.306066779870889e-16,52.46643117416909,-0.44138902,200.0,0.010000002,100,96.55798273362679,1.9625793e-06,0.00024271062,0.025499836
1.0,-7.492713063844787,0.01,6.409137,100.0,41.49195152781359,1.0,1.0,1.0,-5.9604645e-08,1.4210854715202004e-16,1.4210854715202004e-16,41.49195152781359,-0.54174334,200.0,0.009999998,100,100.0,3.5044917e-18,0.01,
1.0,-10.072706928858734,0.01,7.144093,100.0,51.55360261400153,1.0,1.0,1.0,-4.4703484e-08,-5.062616992290713e-16,-5.062616992290713e-16,51.55360261400153,-0.60386676,200.0,0.009999998,100,100.0,3.5044917e-18,0.01,
1.0,-8.252432822311325,0.01,7.66686,100.0,59.37449526865289,1.0,1.0,1.0,-4.4703484e-08,1.652011860642233e-15,1.652011860642233e-15,59.37449526865289,-0.64805454,200.0,0.009999998,100,100.0,3.5044917e-18,0.01,
1.123054,-8.228212444518412,0.010201754,7.67536,98.04445801337435,59.93448462190152,1.029636,1.1457121,0.012813843,0.23261937,8.970602038971265e-16,8.970602038971265e-16,59.93448462190152,-0.42806157,200.0,0.01,100,97.12169886281605,2.014658e-06,0.000114098184,0.025409887
1.0,-7.713469590098852,0.01,7.1052785,100.0,50.994934814536116,1.0,1.0,1.0,-7.4505806e-08,-7.904787935331115e-16,-7.904787935331115e-16,50.994934814536116,-0.6005859,200.0,0.009999998,100,100.0,3.5044917e-18,0.01,
1.0,-8.403669882112945,0.01,7.141618,100.0,51.51788124537072,1.0,1.0,1.0,1.1920929e-07,7.460698725481052e-16,7.460698725481052e-16,51.51788124537072,-0.6036573,200.0,0.009999998,100,100.0,3.5044917e-18,0.01,
9.804104,-7.757041004907674,0.9200479,0.75102335,1.1812614438251239,45.495569229076054,1.2443445,902.02454,0.7917776,0.6399838,-1.6964207816272391e-15,-1.6964207816272391e-15,45.495569229076054,0.00718379,200.0,0.010000002,100,80.36359880969329,0.008450028,0.0008075981,8122.207
2.756994,-7.663136493719739,0.74034923,8.268631,1.822164116905584,51.39426033136048,2.4455824,204.11385,0.72308654,3.0449812,-5.329070518200751e-16,-5.329070518200751e-16,51.39426033136048,2.1020937,200.0,0.01,100,40.890055643101114,0.0054424037,0.0026227352,413.67804
1.1551287,-8.670630859046618,0.010723023,7.486429,93.50579783412061,52.46642481831558,1.0667628,1.2386471,0.04552582,0.20293468,1.270095140171179e-15,1.270095140171179e-15,52.46642481831558,-0.42626166,200.0,0.009999999,100,93.74155110460734,7.0154297e-06,0.000394119,0.09360843
1.0869889,-7.9641428598641415,0.010086016,7.3486447,99.2728518822846,53.68884257990654,1.0144196,1.0963387,0.16137934,0.022322118,-7.460698725481052e-16,-7.460698725481052e-16,53.68884257990654,-0.59835017,200.0,0.010000002,100,98.578541237346,7.3983585e-07,0.0014846456,0.008741493
1.0747854,-8.939521909913848,0.010182264,7.4599547,98.39828290077092,54.26800806275592,1.0139011,1.0943748,0.1149016,0.024240628,-2.6645352591003756e-16,-2.6645352591003756e-16,54.26800806275592,-0.5996109,200.0,0.009999999,100,98.62894770845995,1.64423e-06,0.0010690656,0.01899354
5.669033,-8.664641437309236,0.8738517,7.52922,1.3092818104275765,50.97390163805915,2.4985402,495.38943,0.7223628,5.8284693,5.329070518200751e-17,5.329070518200751e-17,50.97390163805915,4.879333,200.0,0.010000002,100,40.02337103851975,0.0076139136,0.0012742258,2446.955
1.5217801,-7.933601899644453,0.10566242,10.568326,17.192547428282992,54.96837863227198,1.5160136,16.079496,0.7555843,0.5506064,6.306066779870889e-16,6.306066779870889e-16,54.96837863227198,-0.21714306,200.0,0.009999999,100,65.96246796868881,0.0004865125,0.0049651344,11.266725
1.0791548,-8.348501574739778,0.015347434,7.6784253,92.93578471015721,53.43412675770198,1.0142106,1.6562258,0.925756,0.009896986,-2.486899575160351e-16,-2.486899575160351e-16,53.43412675770198,-0.60923743,200.0,0.009999998,100,98.59885293697619,7.678002e-06,0.008578528,0.08941609
1.0578341,-5.936114132112204,0.012578931,6.805552,80.91897755161347,37.678938273069235,1.1107101,1.3306422,0.090605065,0.140342,9.103828801926283e-16,9.103828801926283e-16,37.678938273069235,-0.40373605,200.0,0.009999999,100,90.03249005721823,2.3818604e-05,0.00085651485,0.26653334
1.5996771,-7.965620889706976,0.06287929,15.130972,26.556960045999862,50.11393231195062,1.4353657,10.058656,0.7630749,0.48759225,1.056932319443149e-15,1.056932319443149e-15,50.11393231195062,-0.22570762,200.0,0.01,100,69.66865768824455,0.00027934258,0.0047701807,7.1482835
1.1006988,-6.930159779509244,0.012527891,7.4770436,80.61951734752499,51.396820309823624,1.1357493,1.3789436,0.053968824,0.29401714,-7.371880883511039e-16,-7.371880883511039e-16,51.396820309823624,-0.34855348,200.0,0.01,100,88.04759683589025,2.4282277e-05,0.00049031415,0.29418898
1.2141559,-8.762258863592415,0.13685027,13.860777,16.731935811211947,53.25170454200307,1.8273088,16.615755,0.737818,0.88579315,1.2789769243681803e-15,1.2789769243681803e-15,53.25170454200307,0.05616355,200.0,0.010000003,100,54.72528859006286,0.00050268625,0.006076798,7.410472
1.1018599,-9.859669923503931,0.0129006,7.9768343,78.0232675979328,52.087809474541366,1.1586581,1.4214655,0.031876244,0.5005717,7.549516567451064e-16,7.549516567451064e-16,52.087809474541366,-0.15279531,200.0,0.01,100,86.30673358760491,2.845139e-05,0.00028929487,0.34542698
1.7429181,-8.445757037415406,0.15048255,9.378184,10.842384637154078,50.61386438850084,2.4725513,26.227877,0.7227115,3.0790522,-1.5987211554602254e-16,-1.5987211554602254e-16,50.61386438850084,2.1382053,200.0,0.010000002,100,40.4440539400106,0.0008306125,0.0041465606,25.232037
1.3101834,-7.6566113625838135,0.032650545,9.093611,50.57573620865662,52.65603311081195,1.6745507,4.27782,0.7449193,1.1605806,-4.263256414560601e-16,-4.263256414560601e-16,52.65603311081195,0.37083948,200.0,0.010000002,100,59.717512784978645,9.87104e-05,0.0056856107,1.6944424
1.0494555,-7.637032578737743,0.018634517,7.2085075,80.09507437577257,53.00067282532276,1.6315408,1.9556097,0.7474042,1.0580534,-2.220446049250313e-15,-2.220446049250313e-15,53.00067282532276,0.27597338,200.0,0.010000002,100,61.29175654936931,2.5102652e-05,0.007121828,0.27646977
1.1070896,-7.787314975199308,0.017368747,8.185953,59.13129399187207,43.56354240211687,1.4621243,1.9228759,3.7994446e-06,0.49711764,-8.881784197001253e-17,-8.881784197001253e-17,43.56354240211687,-0.17410302,200.0,0.01,100,68.39363571108734,6.9813315e-05,3.4319214e-08,0.85566497
1.4426061,-8.244315339660373,0.027775208,9.925157,55.86919525705156,51.89219671786766,1.2035873,4.0068684,0.8015403,0.20747255,6.838973831690964e-16,6.838973831690964e-16,51.89219671786766,-0.45719028,200.0,0.01,100,83.08495821589074,7.9787394e-05,0.005556197,1.660465
