VanillaAvgRet,AvgDiscRet,VarDiscRet,VarRet,VarNormIw,AvgVanillaIw,BatchSize,AvgEpLen,VarVanillaIw,VarJ,MinNormIw,MinVanillaIw,AvgNormIw,J,MaxNormIw,ESSClassic,MaxVanillaIw,eRenyi2,ESSRenyi,Bound,AvgRet
-4.323522732425179,-4.323522732425179,159.46391752684303,159.46391752684303,0.008487524,9.48001,100,500.0,7627.7886,19.258072,2.8828235e-06,0.0027329195,0.01,21.761396,0.92202175,1.176104042305689,874.0775,4.298593,23.263425723224344,12.464092,-4.323522732425179
-4.632426706166152,-4.632426706166152,194.30151263951834,194.30151263951834,0.00900855,16.814035,100,500.0,25468.234,14.716053,6.674409e-07,0.0011222374,0.01,27.035723,0.9496256,1.1088362661092235,1596.7039,4.922623,20.314372398711328,20.238998,-4.632426706166152
-2.83187926866828,-2.83187926866828,258.73074251519,258.73074251519,0.009998553,2759.9087,100,500.0,761599300.0,0.040643528,9.606598e-11,2.6513335e-05,0.01,51.586273,0.99992836,1.0001433625433618,275971.1,1.0000029,99.99971389852362,47.24432,-2.83187926866828
5.820036626075497,5.820036626075497,662.8823240089602,662.8823240089602,0.008746389,12.868828,100,500.0,14484.613,43.841446,3.8315386e-07,0.0004930741,0.01,83.42102,0.93583167,1.1416925492272072,1204.3057,6.910504,14.470724850726695,63.9399,5.820036626075497
6.278553076148615,6.278553076148615,663.3377047460779,663.3377047460779,0.008381628,9.732737,100,500.0,7939.5977,28.653,2.1958314e-07,0.00021371449,0.01,57.322193,0.9162681,1.1907863924551287,891.77966,5.2517767,19.0411751684754,42.922653,6.278553076148615
19.816014820701106,19.816014820701106,898.2622728363724,898.2622728363724,0.007983725,9.895792,100,500.0,7818.1978,23.652752,5.4078705e-06,0.0053515164,0.010000002,61.10171,0.8944493,1.2493930401816142,885.1284,3.4299097,29.155286455994556,47.554012,19.816014820701106
31.42423311245826,31.42423311245826,910.1477676471202,910.1477676471202,0.009996971,1068.3816,100,500.0,114109340.0,0.07230156,3.4109991e-12,3.6442486e-07,0.010000002,94.58765,0.99985,1.000300171016798,106822.125,1.0000001,99.99998807907247,86.62636,31.42423311245826
30.667130889119274,30.667130889119274,960.0371127171724,960.0371127171724,0.008951236,13.1912155,100,500.0,15575.879,24.432201,1.1074766e-05,0.014608963,0.010000003,89.94638,0.9466199,1.115857007820698,1248.7068,3.2624555,30.651759425244432,75.88452,30.667130889119274
42.96872922244006,42.96872922244006,990.6950306257175,990.6950306257175,0.007802458,5.959776,100,500.0,2771.35,28.404842,7.306515e-07,0.00043545192,0.010000003,85.18353,0.88426846,1.2780476989061076,527.0042,3.8826454,25.755635786194592,70.530945,42.96872922244006
53.514075578599346,53.514075578599346,643.8316923571227,643.8316923571227,0.005678436,4.066578,100,500.0,939.0463,26.948503,1.2613541e-05,0.005129395,0.01,80.01186,0.7551968,1.747747009471314,307.1067,3.3733888,29.643781639121528,65.83591,53.514075578599346
