BatchSize,ESSRenyi,AvgVanillaIw,AvgNormIw,VarVanillaIw,MaxNormIw,Bound,VarDiscRet,VarRet,MaxVanillaIw,J,AvgEpLen,VarJ,AvgRet,VarNormIw,MinVanillaIw,VanillaAvgRet,MinNormIw,eRenyi2,ESSClassic,AvgDiscRet
100,47.56585703969023,0.84100115,0.01,1.0216244,0.03514034,-9.8306875,56.17203332715599,56.17203332715599,2.9553065,-6.9922767,200.0,10.078823,-8.94443308743065,0.00014444353,2.5238983e-14,-8.94443308743065,3.0010642e-16,2.1023483,41.15241401498653,-8.94443308743065
100,93.69016557989261,0.97865766,0.01,0.03211806,0.022141673,-9.227293,46.05205755785078,46.05205755785078,2.1669118,-7.300231,200.0,6.7846775,-7.441158466728805,3.353418e-06,0.8607321,-7.441158466728805,0.008795027,1.0673479,96.78678228701536,-7.441158466728805
100,50.027579372025244,0.89690137,0.01,1.0271266,0.030523298,-8.611298,48.362989177772675,48.362989177772675,2.737639,-5.9888034,200.0,9.508661,-7.50371999835543,0.00012768342,1.5248503e-07,-7.50371999835543,1.7001315e-09,1.9988974,44.16832351457065,-7.50371999835543
100,88.07020748752481,1.0777972,0.010000002,0.21092531,0.021534387,-10.220418,52.569328358601176,52.569328358601176,2.32097,-8.097734,200.0,7.5821238,-8.384940757299344,1.815744e-05,0.46576023,-8.384940757299344,0.004321409,1.1354578,84.76310171842007,-8.384940757299344
100,76.8095965114782,0.9808437,0.01,0.28781283,0.0370124,-9.515952,49.40384474110958,49.40384474110958,3.630338,-7.2611957,200.0,7.685157,-7.778622876885518,2.991648e-05,0.4355402,-7.778622876885518,0.0044404645,1.3019207,77.1501920786419,-7.778622876885518
100,26.923886477248107,1.0521783,0.01,3.181299,0.049392994,-7.5041137,43.320438150733445,43.320438150733445,5.1970234,-3.7176437,200.0,7.7987237,-7.379560000012471,0.00028735973,,-7.379560000012471,,3.714174,26.008743122561846,-7.379560000012471
100,97.47731242874637,1.00729,0.01,0.02566129,0.015863223,-10.1807785,51.642048524052676,51.642048524052676,1.5978866,-8.230525,200.0,7.242533,-8.287522411432253,2.52912e-06,0.8177921,-8.287522411432253,0.008118736,1.0258797,97.55732822882283,-8.287522411432253
100,84.84459484130062,0.97684264,0.01,0.15711358,0.026608119,-8.786818,46.7257600175861,46.7257600175861,2.5991945,-6.667373,200.0,6.625914,-6.979074587693763,1.6465106e-05,0.3671851,-6.979074587693763,0.0037588968,1.1786255,85.98417559908346,-6.979074587693763
100,82.28109669966663,0.9207711,0.01,0.25028107,0.01652927,-9.689131,50.665046394234395,50.665046394234395,1.5219674,-7.508876,200.0,7.4364004,-8.020343328544822,2.952056e-05,0.0034109037,-8.020343328544822,3.7043992e-05,1.215346,77.38418026660099,-8.020343328544822
100,83.64413932699667,0.9963562,0.009999998,0.18166378,0.014960809,-10.11054,57.967138646649936,57.967138646649936,1.4906294,-7.919973,200.0,7.6780643,-8.576444116858243,1.8299494e-05,0.015499621,-8.576444116858243,0.00015556304,1.195541,84.66219706910536,-8.576444116858243
100,95.43966188501743,1.0008123,0.009999999,0.03952347,0.018433485,-8.908687,36.042361731725315,36.042361731725315,1.8448459,-7.0790043,200.0,5.958513,-7.169730436414994,3.9459337e-06,0.85091686,-7.169730436414994,0.008502263,1.0477824,96.24039457755435,-7.169730436414994
100,76.11833347050215,1.0458264,0.009999999,0.63801295,0.07105667,-10.143679,46.8544080304097,46.8544080304097,7.431295,-7.964406,200.0,7.5172086,-8.64299580907591,5.8332455e-05,0.76866746,-8.64299580907591,0.0073498567,1.313744,63.391797027060726,-8.64299580907591
100,83.95142779139282,1.0196954,0.01,0.21001136,0.026436131,-8.594902,45.939972827795145,45.939972827795145,2.6956801,-6.442187,200.0,7.3674536,-6.858043124468903,2.0197698e-05,0.29237998,-6.858043124468903,0.0028673268,1.191165,83.33630410234886,-6.858043124468903
100,27.4522709380718,1.0372621,0.01,3.2145414,0.07576789,-8.554453,45.72159959057815,45.72159959057815,7.859116,-4.7385483,200.0,8.499268,-7.372079879606713,0.0002987734,4.679808e-05,-7.372079879606713,4.5116926e-07,3.642686,25.26619807033519,-7.372079879606713
100,93.27430688136141,1.0220772,0.009999998,0.08147739,0.015658373,-9.6224375,49.266477159458795,49.266477159458795,1.6004066,-7.5782776,200.0,7.039474,-7.728626267782948,7.799553e-06,0.29353455,-7.728626267782948,0.002871941,1.0721066,92.83195310613199,-7.728626267782948
100,93.40143528049187,1.0298505,0.01,0.058334727,0.012159489,-8.503392,42.349300997138585,42.349300997138585,1.2522455,-6.4607506,200.0,6.6035924,-6.668776468512924,5.5002047e-06,0.15342672,-6.668776468512924,0.0014897961,1.0706474,94.83599141397306,-6.668776468512924
100,43.10509295904573,0.99100995,0.01,1.2663282,0.06848833,-9.070256,53.639540742398005,53.639540742398005,6.787262,-6.1372066,200.0,9.650835,-7.8492902387656684,0.00012894077,0.005558987,-7.8492902387656684,5.609416e-05,2.3199115,43.92682342923916,-7.8492902387656684
100,91.27103879978361,0.9814442,0.01,0.046706576,0.018614177,-10.747822,64.54041053014708,64.54041053014708,1.8268775,-8.666542,200.0,8.238091,-8.905903291272166,4.84894e-06,0.84256804,-8.905903291272166,0.008584982,1.0956378,95.41944370179058,-8.905903291272166
100,65.67938631023854,1.075383,0.01,0.5730757,0.018800922,-8.151812,35.987750507831166,35.987750507831166,2.021819,-5.6976686,200.0,6.5429406,-6.4428953250589975,4.95548e-05,0.0037322927,-6.4428953250589975,3.4706638e-05,1.5225477,67.08741115876444,-6.4428953250589975
100,99.79099892852601,1.0009729,0.010000002,0.0013307235,0.011425353,-9.388116,53.942983059506716,53.942983059506716,1.1436467,-7.3942547,200.0,7.3311977,-7.39770789898297,1.328138e-07,0.9691676,-7.39770789898297,0.009682257,1.0020944,99.86868461898486,-7.39770789898297
100,81.58579304094837,1.0336298,0.010000002,0.21191658,0.014975739,-8.606349,50.037606281944576,50.037606281944576,1.5479369,-6.4016337,200.0,6.9430985,-6.9880233277773325,1.9835126e-05,0.01597286,-6.9880233277773325,0.00015453174,1.2257036,83.58632274245883,-6.9880233277773325
100,89.35189633204456,0.992887,0.010000002,0.08075671,0.023443865,-8.604487,48.732294990528985,48.732294990528985,2.3277109,-6.65366,200.0,6.733637,-6.886900762287438,8.1917915e-06,0.8061315,-6.886900762287438,0.008119065,1.1191704,92.49847069711282,-6.886900762287438
100,20.299719067217595,0.77354974,0.01,3.36896,0.09000617,-9.7864275,52.64779590012779,52.64779590012779,6.962425,-5.490472,200.0,11.631754,-9.039590614486022,0.00056301424,,-9.039590614486022,,4.9261765,15.211808501935511,-9.039590614486022
100,71.87147624604823,0.9408844,0.01,0.39187723,0.023148457,-9.456197,49.11390048012694,49.11390048012694,2.178002,-7.1139665,200.0,7.3223853,-7.826118162333338,4.426673e-05,0.034994718,-7.826118162333338,0.0003719343,1.3913726,69.52939433519911,-7.826118162333338
100,33.584370451195014,0.81963694,0.009999999,1.4474946,0.05064197,-8.900581,52.986033274643894,52.986033274643894,4.1508026,-5.469003,200.0,8.788427,-7.823008875342038,0.00021546362,1.3786092e-23,-7.823008875342038,1.6819754e-25,2.9775755,31.917374826721154,-7.823008875342038
100,52.586506934295954,1.0581744,0.010000002,1.1572777,0.07040212,-8.927233,37.57681732584948,37.57681732584948,7.4497724,-6.3704333,200.0,8.520907,-7.731271848196233,0.000103353006,0.091804065,-7.731271848196233,0.0008675703,1.9016285,49.42677339854766,-7.731271848196233
100,86.9331927248368,0.98263514,0.01,0.09851516,0.025610972,-8.591751,49.90638356611151,49.90638356611151,2.516624,-6.4583125,200.0,7.023358,-6.817734890683841,1.0202779e-05,0.77502656,-6.817734890683841,0.0078872265,1.1503086,90.8259085237981,-6.817734890683841
100,98.11741211039958,1.0002477,0.01,0.016385952,0.016484844,-9.120991,43.16975313145317,43.16975313145317,1.6488926,-7.125903,200.0,6.5992966,-7.166411680447795,1.6377838e-06,0.9043264,-7.166411680447795,0.009041024,1.0191871,98.40446649498021,-7.166411680447795
100,95.69190625838797,0.98633546,0.01,0.028998619,0.019033652,-10.102662,57.07326015546165,57.07326015546165,1.8773565,-8.071682,200.0,7.553205,-8.171308492725283,2.980767e-06,0.8552434,-8.171308492725283,0.008670918,1.0450205,97.13363458870585,-8.171308492725283
100,25.012287573467525,0.58269083,0.01,1.7814766,0.09616869,-5.936742,38.185999071912,38.185999071912,5.603661,-2.2510645,200.0,4.5483274,-5.888255705842666,0.00052469125,4.0571742e-36,-5.888255705842666,6.962825e-38,3.998035,16.14350213721548,-5.888255705842666
100,58.14664688751872,1.0844985,0.010000002,0.7449344,0.021355681,-10.092131,51.65832291448451,51.65832291448451,2.3160205,-7.4750805,200.0,7.953422,-8.826098435054753,6.333738e-05,2.3576678e-09,-8.826098435054753,2.1739706e-11,1.7197896,61.46129240977411,-8.826098435054753
100,99.64111368550137,0.9863984,0.010000002,0.005522387,0.01059634,-9.950116,52.93601894140661,52.93601894140661,1.0452212,-8.010456,200.0,7.112333,-8.017766847162603,5.6757364e-07,0.6945988,-8.017766847162603,0.0070417672,1.0036018,99.4412231156882,-8.017766847162603
100,91.60602175299682,0.9910915,0.009999999,0.08299217,0.013037324,-9.729596,49.37931205630309,49.37931205630309,1.2921181,-7.6623354,200.0,7.1531897,-7.813953258953561,8.449084e-06,0.09426155,-7.813953258953561,0.0009510883,1.0916313,92.2810710377779,-7.813953258953561
100,99.61469198336788,0.9922843,0.009999998,0.0017148592,0.01136757,-11.37012,52.425647975950405,52.425647975950405,1.1279861,-9.406535,200.0,7.222652,-9.41426121343234,1.7416323e-07,0.95883244,-9.41426121343234,0.009662881,1.003868,99.82790289636617,-9.41426121343234
100,90.1969824694204,0.9946279,0.010000002,0.058665138,0.025113212,-9.403309,47.15199052075252,47.15199052075252,2.4978302,-7.30509,200.0,7.002635,-7.566310621977161,5.9300564e-06,0.8357161,-7.566310621977161,0.008402299,1.1086845,94.4547861808184,-7.566310621977161
100,19.746279174260476,0.8140018,0.010000002,3.5044947,0.08575636,-8.231859,48.20779043897378,48.20779043897378,6.9805827,-3.9092548,200.0,7.303712,-7.453808696604982,0.00052890147,,-7.453808696604982,,5.064245,16.03560358782708,-7.453808696604982
100,99.70821888955821,1.0026914,0.010000002,0.0029212753,0.010377211,-9.021151,41.245889365125436,41.245889365125436,1.040514,-7.019717,200.0,6.440044,-7.02460947858528,2.905614e-07,0.749164,-7.02460947858528,0.0074715307,1.0029263,99.71316511257814,-7.02460947858528
100,64.48141155168251,1.1406877,0.01,1.0020636,0.01805883,-8.740233,52.78591546423775,52.78591546423775,2.0599487,-6.2491693,200.0,7.7150035,-8.529309652530035,7.7012606e-05,1.7933841e-06,-8.529309652530035,1.5721955e-08,1.5508345,56.7400172525238,-8.529309652530035
100,99.31608522189522,1.0110255,0.009999998,0.02298345,0.010524522,-9.797023,43.88477196217781,43.88477196217781,1.064056,-7.850274,200.0,6.7253547,-7.865942161484611,2.2484899e-06,0.58195966,-7.865942161484611,0.0057561323,1.0068862,97.82249070908343,-7.865942161484611
100,69.90852131276154,1.1128618,0.009999999,1.9304409,0.05916917,-8.307473,46.182020087347645,46.182020087347645,6.5847106,-6.040906,200.0,6.849263,-7.262892540872684,0.0001558741,0.7635947,-7.262892540872684,0.006861541,1.4304408,39.3212696476658,-7.262892540872684
100,83.37324284593039,1.2343574,0.009999998,0.48406473,0.018993229,-8.761623,57.328329191769775,57.328329191769775,2.344443,-6.5693536,200.0,7.585415,-7.280280598058215,3.1770323e-05,0.8026571,-7.280280598058215,0.006502632,1.1994256,76.07305137211809,-7.280280598058215
100,95.80948406311957,1.0580535,0.009999999,0.053512704,0.012838625,-9.883124,53.404178322959645,53.404178322959645,1.3583952,-7.89155,200.0,7.1891317,-8.003033805739808,4.780151e-06,0.8816624,-8.003033805739808,0.008332872,1.043738,95.48148160947882,-8.003033805739808
100,81.6587319302509,1.0816853,0.009999998,0.4082022,0.014218147,-9.841174,49.907101794842255,49.907101794842255,1.537956,-7.653633,200.0,8.147549,-8.200817334555945,3.4887787e-05,0.19598281,-8.200817334555945,0.0018118285,1.2246088,74.32794663002652,-8.200817334555945
100,92.54417014537141,1.1001133,0.009999999,0.16301006,0.011533994,-9.084528,50.31595381693597,50.31595381693597,1.26887,-7.0533915,200.0,7.2985024,-7.385177212582573,1.3469128e-05,0.14382549,-7.385177212582573,0.0013073698,1.0805651,88.23443302633797,-7.385177212582573
100,99.799926832968,1.0033039,0.009999999,0.009131252,0.010298024,-9.803308,54.3256705155888,54.3256705155888,1.0332047,-7.834611,200.0,7.464382,-7.8425059468679645,9.0712126e-07,0.70097315,-7.8425059468679645,0.006986649,1.0020047,99.10994045516607,-7.8425059468679645
100,94.90916229048494,1.1173457,0.01,0.09599098,0.010813571,-9.893507,59.21085224769032,59.21085224769032,1.2082497,-7.842581,200.0,7.77339,-8.244726440918294,7.688737e-06,0.071947485,-8.244726440918294,0.0006439143,1.053639,92.92660823293348,-8.244726440918294
100,98.14030121085918,1.0732589,0.009999999,0.037244998,0.010365208,-10.421677,53.543139357360275,53.543139357360275,1.112455,-8.417446,200.0,7.3781443,-8.516451603459647,3.2333974e-06,0.13254552,-8.516451603459647,0.0012349818,1.0189494,96.89826610844834,-8.516451603459647
100,50.6425547981188,3.1991346,0.009999998,301.07153,0.38776174,-5.104611,57.79635646994278,57.79635646994278,124.0502,-2.3214653,200.0,11.424579,-9.117929713339915,0.0029417432,0.73278594,-9.117929713339915,0.0022905755,1.9746239,3.3196941501027353,-9.117929713339915
100,72.32106639804861,1.0881398,0.010000002,2.467739,0.0803701,-9.471788,45.085247390010935,45.085247390010935,8.74539,-7.1570015,200.0,9.498293,-8.09989188942212,0.00020841543,0.7690876,-8.09989188942212,0.007067912,1.382723,32.644397091325345,-8.09989188942212
100,96.92664959211258,0.99435353,0.010000002,0.099970356,0.011581914,-8.503347,42.32182154477552,42.32182154477552,1.1516517,-6.610498,200.0,6.9369326,-6.684787131243996,1.0110892e-05,0.36516178,-6.684787131243996,0.0036723535,1.031708,90.90097494800062,-6.684787131243996
100,82.03620460427588,1.2250528,0.01,1.3533388,0.03558685,-9.886717,60.290363721211435,60.290363721211435,4.3595767,-7.6796155,200.0,8.613232,-8.285983367762066,9.0177244e-05,0.7976178,-8.285983367762066,0.006510885,1.218974,52.83305107653725,-8.285983367762066
100,97.3628172259342,0.99855715,0.009999998,0.074137755,0.011398815,-11.495438,55.26068268342824,55.26068268342824,1.1382368,-9.468384,200.0,7.6134033,-9.528668119089009,7.435218e-06,0.4730951,-9.528668119089009,0.004737787,1.0270861,93.14382574090826,-9.528668119089009
100,81.99084521469332,1.2609706,0.01,0.925183,0.025670836,-9.967163,49.68854507369507,49.68854507369507,3.2370167,-7.766599,200.0,8.379201,-8.482939831896006,5.8185888e-05,0.7974535,-8.482939831896006,0.006324125,1.2196484,63.45015974630248,-8.482939831896006
100,99.99389685688129,1.0031219,0.01,0.00015720945,0.010181293,-9.657035,51.564538725672996,51.564538725672996,1.0213077,-7.660144,200.0,7.157342,-7.660401415007228,1.5623183e-08,0.99456364,-7.660401415007228,0.009914685,1.000061,99.98455090978976,-7.660401415007228
100,86.17579677299757,1.1220367,0.009999998,0.2228975,0.01639516,-8.498727,47.35917789923653,47.35917789923653,1.8395972,-6.3464837,200.0,6.9060197,-6.875462725073464,1.7704806e-05,0.81451064,-6.875462725073464,0.007259215,1.1604186,85.0863049738599,-6.875462725073464
100,78.4139836735373,1.1415267,0.010000002,0.49855095,0.01422189,-9.188779,46.82613889044813,46.82613889044813,1.6234667,-6.9553366,200.0,7.445366,-7.863790266770914,3.825933e-05,0.11740452,-7.863790266770914,0.0010284869,1.2752827,72.52853893838747,-7.863790266770914
100,96.05320696328407,1.0316457,0.009999999,0.17691495,0.021538995,-9.726839,54.121094478003776,54.121094478003776,2.2220612,-7.6895084,200.0,7.39778,-7.773302134408102,1.6622775e-05,0.8845157,-7.773302134408102,0.008573832,1.0410897,85.8689334668567,-7.773302134408102
100,99.98474353888872,0.9944332,0.010000002,0.00062940235,0.010144926,-9.724205,43.40066241172217,43.40066241172217,1.0088451,-7.7435136,200.0,6.566444,-7.743709059339892,6.3646816e-08,0.9511975,-7.743709059339892,0.009565223,1.0001526,99.93704177388413,-7.743709059339892
100,99.81173026466634,0.9831886,0.01,0.0076706144,0.010498074,-9.221769,50.90077659212027,50.90077659212027,1.0321587,-7.2481713,200.0,7.072143,-7.2517401544213,7.935172e-07,0.8281164,-7.2517401544213,0.008422762,1.0018862,99.22055069488697,-7.2517401544213
100,86.1442480905973,1.1015788,0.01,0.4721707,0.024774587,-11.226574,54.972182901092424,54.972182901092424,2.729116,-9.108504,200.0,8.004175,-9.53817504902912,3.89106e-05,0.81436616,-9.53817504902912,0.007392718,1.1608436,72.19097590205601,-9.53817504902912
100,90.89001945412515,0.9776186,0.01,0.24794103,0.0133968685,-10.937294,56.33043407852955,56.33043407852955,1.3097028,-8.860516,200.0,8.492917,-9.111866843466485,2.5942361e-05,0.23846364,-9.111866843466485,0.00243923,1.1002308,79.56529194234015,-9.111866843466485
100,98.25267449156345,1.066661,0.010000002,0.101434186,0.016340945,-10.648339,58.63171397883176,58.63171397883176,1.743025,-8.681114,200.0,7.746897,-8.71351466571497,8.915206e-06,0.91819084,-8.71351466571497,0.008608085,1.017784,91.88975849967943,-8.71351466571497
100,89.31413779295293,1.1200012,0.009999998,0.23947082,0.012036828,-10.844139,52.01189744987763,52.01189744987763,1.3481262,-8.74767,200.0,7.595669,-9.425033999160204,1.9090432e-05,0.080764,-9.425033999160204,0.0007211064,1.1196436,84.10463657174996,-9.425033999160204
100,70.58137148646905,1.1445087,0.010000002,3.4901395,0.08956563,-9.171437,44.67637124356974,44.67637124356974,10.250864,-6.818218,200.0,7.7593765,-7.910818260917601,0.0002664432,0.7650773,-7.910818260917601,0.006684766,1.4168044,27.48923979964011,-7.910818260917601
100,95.4224869065221,1.1910838,0.009999999,0.26878846,0.017121313,-10.184002,48.855690353285915,48.855690353285915,2.0392919,-8.163393,200.0,7.2881126,-8.282425532479348,1.894637e-05,0.8773629,-8.282425532479348,0.0073660887,1.047971,84.2056389758455,-8.282425532479348
100,96.34163750767043,0.9957267,0.01,0.101323284,0.011738404,-9.573519,49.30854751571847,49.30854751571847,1.1688242,-7.5756884,200.0,7.1839194,-7.663898731030794,1.0219482e-05,0.41622642,-7.663898731030794,0.0041801273,1.0379728,90.8122700405791,-7.663898731030794
100,94.7156709088037,1.0507066,0.01,0.14031844,0.011548152,-9.8686905,49.71532362106975,49.71532362106975,1.213372,-7.823731,200.0,7.4679327,-8.02019072590434,1.271018e-05,0.19671291,-8.02019072590434,0.0018721963,1.0557915,88.82330273333373,-8.02019072590434
100,83.74618200296405,1.2688289,0.009999999,2.2055147,0.047031302,-9.750963,46.160099159603746,46.160099159603746,5.9674673,-7.59159,200.0,7.097444,-8.078509613657605,0.00013699477,0.80412817,-8.078509613657605,0.006337562,1.1940843,42.440357269348674,-8.078509613657605
100,86.77882613558178,1.1284132,0.010000002,0.5131818,0.024473207,-9.383503,53.84411689986938,53.84411689986938,2.7615888,-7.254468,200.0,8.920804,-7.658995822903937,4.0302788e-05,0.81733215,-7.658995822903937,0.0072431993,1.1523548,71.47975348052181,-7.658995822903937
100,94.13071124018546,0.9745775,0.009999998,0.1596298,0.0126069235,-9.304758,45.96916325066025,45.96916325066025,1.2286423,-7.24931,200.0,7.101448,-7.386623760115549,1.6806653e-05,0.35255682,-7.386623760115549,0.003617535,1.0623525,85.73491438330683,-7.386623760115549
100,94.8841921023571,1.0836087,0.01,0.22127052,0.019543804,-9.4845,51.20190612119027,51.20190612119027,2.1177835,-7.438828,200.0,7.787605,-7.562989526878982,1.8844246e-05,0.8717897,-7.562989526878982,0.008045244,1.0539163,84.27738788901789,-7.562989526878982
100,90.43798654870187,1.024794,0.01,0.17355305,0.01893741,-9.542309,47.47960740655774,47.47960740655774,1.9406945,-7.572796,200.0,7.35359,-7.859844693489557,1.652567e-05,0.83719987,-7.859844693489557,0.008169445,1.10573,85.93988138830174,-7.859844693489557
100,66.18023355164074,1.3105773,0.01,4.6490335,0.1688558,-8.9619665,51.986133155161646,51.986133155161646,22.129856,-6.6123157,200.0,10.632494,-7.7663581619784425,0.00027066827,0.755998,-7.7663581619784425,0.0057684355,1.5110252,27.176743745836994,-7.7663581619784425
100,96.09204740151594,1.0414591,0.009999999,0.08616252,0.022563005,-8.820219,43.650456594536806,43.650456594536806,2.3498445,-6.811081,200.0,7.299252,-6.927572370793806,7.943905e-06,0.8849798,-6.927572370793806,0.0084975,1.0406688,92.70894271338044,-6.927572370793806
100,26.771469095013124,1.4498489,0.010000002,3.0934255,0.05006731,-9.331873,52.71786559868454,52.71786559868454,7.2590036,-5.4990854,200.0,9.899657,-7.916083491981189,0.00014716148,1.3270568e-06,-7.916083491981189,9.153069e-09,3.7353199,40.701721563482685,-7.916083491981189
100,88.95405963986185,0.9722731,0.01,0.278183,0.013955846,-10.1075535,63.32306569904923,63.32306569904923,1.3568894,-8.025857,200.0,8.925753,-8.31965143446023,2.9427552e-05,0.0019893926,-8.31965143446023,2.0461253e-05,1.1241758,77.43938139657097,-8.31965143446023
100,89.46246320259017,1.1325047,0.009999999,0.41728976,0.02211343,-10.173923,55.254106714275444,55.254106714275444,2.5043561,-8.190867,200.0,8.918901,-8.490666702984273,3.2535525e-05,0.8313663,-8.490666702984273,0.0073409528,1.1177872,75.63717061998828,-8.490666702984273
100,97.84013837521097,1.010916,0.009999998,0.03845107,0.013743351,-9.2915325,47.87059908350035,47.87059908350035,1.3893373,-7.2793,200.0,6.8454533,-7.328474191130477,3.7625161e-06,0.91032284,-7.328474191130477,0.009004931,1.0220754,96.4088883882676,-7.328474191130477
100,91.3014564726713,0.91662157,0.01,0.23174281,0.014178285,-9.866186,49.348948110111984,49.348948110111984,1.2996122,-7.8833117,200.0,7.757779,-8.071099935133697,2.7582028e-05,0.317585,-8.071099935133697,0.003464734,1.0952728,78.55076089190493,-8.071099935133697
100,94.27013313174083,1.0918174,0.010000002,0.21973555,0.018820304,-9.087452,42.97563381325027,42.97563381325027,2.0548334,-7.0303698,200.0,7.2917914,-7.17462386278576,1.8433184e-05,0.86592484,-7.17462386278576,0.0079310415,1.0607814,84.56739341114908,-7.17462386278576
100,91.240532223966,0.98434186,0.01,0.24859095,0.013218022,-8.602548,49.77460713566038,49.77460713566038,1.3011053,-6.555944,200.0,7.8425584,-6.905565273082602,2.5656258e-05,0.0009926717,-6.905565273082602,1.0084623e-05,1.0960041,79.7450132329851,-6.905565273082602
100,91.42309104918594,1.087316,0.010000002,0.21605484,0.011924994,-8.650555,50.95405282314155,50.95405282314155,1.2966237,-6.61798,200.0,7.047699,-7.241875200724348,1.827479e-05,0.06540256,-7.241875200724348,0.00060150464,1.0938156,84.67969210617666,-7.241875200724348
