Bound,J,AvgRet,eRenyi2,MinVanillaIw,VarRet,AvgNormIw,VarNormIw,AvgDiscRet,AvgEpLen,MaxVanillaIw,ESSRenyi,VarJ,BatchSize,VarVanillaIw,MinNormIw,MaxNormIw,ESSClassic,AvgVanillaIw,VarDiscRet
-10.703261,-8.728615,-8.760017185437803,1.0003625,0.8551292,53.55376315370866,0.01,1.6458499e-07,-8.760017185437803,200.0,1.0137541,99.96376159203037,7.296901,100,0.0016545837,0.008528688,0.010110745,99.83731184034387,1.0026503,53.55376315370866
-10.036632,-8.036242,-8.04624593125873,1.0002518,0.87488306,54.801514754222254,0.009999999,1.3845437e-07,-8.04624593125873,200.0,1.0114192,99.97482933526562,7.409442,100,0.0013859188,0.00874449,0.010109174,99.86314274867556,1.0004964,54.801514754222254
-10.778076,-8.897923,-9.03168025857737,1.0072781,0.44177034,55.39268320271349,0.009999997,4.589705e-06,-9.03168025857737,200.0,1.0660143,99.27745030244408,7.4332223,100,0.044518042,0.004485603,0.010823988,95.6537060912984,0.98486274,55.39268320271349
-10.741983,-8.754137,-8.753966015349985,1.0000038,0.987335,52.03030817276472,0.010000002,1.215621e-09,-8.753966015349985,200.0,1.0009313,99.99961853172863,7.174463,100,1.21557905e-05,0.009873554,0.010009519,99.99877928290502,0.9999794,52.03030817276472
-9.870871,-7.951465,-8.015390124803798,1.0082084,0.9418261,56.10756857757895,0.0100000035,5.878486e-06,-8.015390124803798,200.0,2.1613374,99.18584351221081,7.337059,100,0.05768564,0.009507571,0.021818327,94.5003346998846,0.99060637,56.10756857757895
-10.254899,-8.2615385,-8.434567039704865,1.0051094,0.5079211,54.54152017977918,0.01,2.7168103e-06,-8.434567039704865,200.0,1.0545115,99.49165441988816,7.257098,100,0.027160104,0.00507996,0.01054667,97.38081960469033,0.9998526,54.54152017977918
-7.9542704,-5.979916,-5.997310075192181,1.0004159,0.8181596,38.45981394271206,0.009999999,2.5360504e-07,-5.997310075192181,200.0,1.014735,99.95842517072909,6.1351523,100,0.002540996,0.008173629,0.010137469,99.74955250944384,1.0009748,38.45981394271206
-9.942668,-7.9844117,-8.047739203423875,1.0006831,0.9819928,51.152516513063375,0.01,6.609497e-07,-8.047739203423875,200.0,1.2819479,99.93173970359545,7.14002,100,0.006688905,0.009761464,0.012743156,99.34991484309137,1.0059892,51.152516513063375
-8.984723,-7.0084405,-7.001603430318155,1.0006106,0.7840105,52.46199167483598,0.010000002,4.556281e-07,-7.001603430318155,200.0,1.0179684,99.93897826115446,7.2054424,100,0.004528184,0.00786439,0.010211215,99.55094231781085,0.99691206,52.46199167483598
-10.53894,-8.686006,-8.852589791279925,1.0224928,0.9096147,54.355317366570866,0.010000002,1.7417908e-05,-8.852589791279925,200.0,3.298306,97.80020288457042,7.542365,100,0.16771723,0.009269719,0.03361244,85.29239662991588,0.9812753,54.355317366570866
-11.745855,-9.930735,-9.961314161105436,1.0060877,0.49462393,53.16730119764095,0.010000002,4.0401674e-06,-9.961314161105436,200.0,1.0599177,99.39491745831445,7.4905505,100,0.0388633,0.0050431867,0.010806923,96.15406726513082,0.9807766,53.16730119764095
-10.333424,-8.288003,-8.532825115725394,1.0139359,0.9263883,51.6628093417772,0.009999996,1.1453304e-05,-8.532825115725394,200.0,2.4775105,98.6255617093435,7.1749997,100,0.11543843,0.0092274835,0.024677759,89.81601210756638,1.0039448,51.6628093417772
-9.370313,-7.1320777,-7.735544068089442,1.0442159,0.88116145,53.74730095901045,0.009999998,3.2429787e-05,-7.735544068089442,200.0,3.3347547,95.76563459313628,7.414068,100,0.3429644,0.008568465,0.03242735,75.69710783703444,1.0283773,53.74730095901045
-9.338407,-6.60546,-7.715763444995783,1.068237,0.86012733,54.099083148044215,0.009999999,3.5343895e-05,-7.715763444995783,200.0,2.863405,93.61218995023,7.133897,100,0.42806628,0.0078156395,0.026018636,74.07931441181937,1.1005207,54.099083148044215
-9.782549,-7.8342266,-7.867595116876158,1.0045843,0.7329621,44.466373278306236,0.010000002,1.4533877e-06,-7.867595116876158,200.0,1.0514307,99.54366075776807,6.5911713,100,0.014455234,0.0073495302,0.010542868,98.5815504294304,0.997291,44.466373278306236
-10.108377,-8.390776,-8.32930673901067,1.0113362,0.5583814,52.967634447818085,0.009999998,5.1091574e-06,-8.32930673901067,200.0,1.084213,98.87908617263004,7.4131575,100,0.047926478,0.0057652453,0.011194417,95.18547681268174,0.9685301,52.967634447818085
-10.276447,-8.200247,-8.37979785532683,1.0065982,0.9473102,53.115888672039965,0.009999997,3.1135867e-06,-8.37979785532683,200.0,1.4946024,99.34450171353292,7.309655,100,0.031949732,0.009351666,0.014754431,97.00975341852752,1.0129855,53.115888672039965
-10.665884,-8.735018,-8.832736447214016,1.0080161,0.602255,53.22585312279212,0.009999998,2.9959065e-06,-8.832736447214016,200.0,1.0695845,99.20476375414329,7.2490654,100,0.02964903,0.006053958,0.010751625,97.1195086933655,0.99481195,53.22585312279212
-8.386625,-6.531266,-6.691456003000518,1.0066904,0.5872544,38.45393557263393,0.01,2.3862076e-06,-6.691456003000518,200.0,1.0630457,99.33540807871796,6.119417,100,0.024146928,0.0058378046,0.010567572,97.69217543621265,1.0059508,38.45393557263393
-9.937821,-7.9699335,-8.009737546562492,1.0011871,0.9765202,57.9872138178055,0.010000002,6.298583e-07,-8.009737546562492,200.0,1.2405078,99.88143213972481,7.6088977,100,0.006335408,0.009736781,0.012368974,99.38030747809385,1.002919,57.9872138178055
