SamplesThisIter,VarRet,renyi2,AvgRet,AvgVanillaIw,AvgEpLen,ESSClassic,Bound,AvgDiscRet,MinNormIw,VanillaAvgRet,VarJ,BatchSize,VarVanillaIw,ESSRenyi,VarNormIw,EpsThisIter,delta,J,MaxNormIw,MaxVanillaIw,IterType,VarDiscRet,MinVanillaIw,AvgNormIw
50000,22383.6297966,nan,340.458360764,1.38473e+10,36.8188512518,1.97531414926,742.756,340.458360764,,340.458360764,19332.1,100,1.91945e+25,nan,1.67534e-06,1358,0.7,145772.0,0.449705,1.52217e+15,1,22383.6297966,,4.09098e-06
50000,21630.5078432,nan,353.026346578,20.8275,38.1679389313,1.9877421976,727.636,353.026346578,,353.026346578,16373.7,100,1.57645e+07,nan,6.5361e-07,1310,0.7,136175.0,0.261805,1.28575e+06,1,21630.5078432,,4.24088e-06
50000,23243.1075234,nan,375.486035355,36.4394,40.5844155844,1.99662099482,702.599,375.486035355,,375.486035355,15981.4,100,1.0043e+08,nan,1.53799e-06,1232,0.7,137440.0,0.412348,3.33209e+06,1,23243.1075234,,4.50938e-06
50000,29532.2297643,nan,385.451547224,300.273,41.6666666667,1.99999892543,794.583,385.451547224,,385.451547224,17720.4,100,8.35499e+09,nan,1.98612e-06,1200,0.7,150772.0,0.462274,2.99826e+07,1,29532.2297643,,4.62963e-06
50000,30155.9754678,nan,396.047179071,4.00593,42.8082191781,2.07264033852,808.581,396.047179071,,396.047179071,16505.7,100,30381.0,nan,4.28315e-08,1168,0.7,147679.0,0.0465413,39197.4,1,30155.9754678,,4.75647e-06
50000,42081.4304225,nan,437.080968132,5.23979e+22,47.258979206,1.99999996529,991.909,437.080968132,,437.080968132,18176.7,100,inf,nan,2.62549e-06,1058,0.7,220793.0,0.5,4.98933e+27,1,42081.4304225,,5.251e-06
50000,58752.2895759,nan,487.656349526,18.4069,52.7426160338,0.95785964703,1050.1,487.656349526,,487.656349526,20887.6,100,2.22362e+06,nan,2.25393e-07,948,0.7,210970.0,0.0941814,295819.0,1,58752.2895759,,5.86029e-06
50000,44951.3151773,nan,459.497861665,343.559,49.7017892644,1.73284386825,1038.88,459.497861665,,459.497861665,20498.9,100,4.01012e+09,nan,1.03613e-06,1006,0.7,214210.0,0.272626,1.69605e+07,1,44951.3151773,,5.52242e-06
50000,70811.7640042,nan,525.415137519,1.25292e+07,56.8181818182,1.99999502803,1253.11,525.415137519,,525.415137519,25588.3,100,1.23746e+19,nan,3.14175e-06,880,0.7,269439.0,0.498826,9.89986e+11,1,70811.7640042,,6.31313e-06
50000,59420.3076356,nan,481.224709979,2.26532e+07,52.0833333333,2.00000009303,1109.14,481.224709979,,481.224709979,21976.5,100,4.43361e+19,nan,2.89343e-06,960,0.7,223297.0,0.499993,1.95721e+12,1,59420.3076356,,5.78704e-06
50000,64320.0702581,nan,495.704242371,6.24533,53.6480686695,2.04776736328,1083.21,495.704242371,,495.704242371,21998.8,100,172174.0,nan,1.56849e-07,932,0.7,205437.0,0.102301,107182.0,1,64320.0702581,,5.9609e-06
50000,91307.3883808,nan,569.896435138,54.9134,61.7283950617,1.53654051611,1267.11,569.896435138,,569.896435138,25182.8,100,4.32082e+07,nan,6.74053e-07,810,0.7,267384.0,0.194224,1.55503e+06,1,91307.3883808,,6.85871e-06
50000,79945.1506612,nan,556.085666567,3.95193e+22,60.2409638554,2.00000010166,1150.58,556.085666567,,556.085666567,20624.3,100,inf,nan,3.3467e-06,830,0.7,267742.0,0.5,2.95209e+27,1,79945.1506612,,6.69344e-06
50000,93263.2276731,nan,597.755799583,59.8608,64.7668393782,1.37002436764,1286.71,597.755799583,,597.755799583,24621.2,100,7.0221e+07,nan,1.01485e-06,772,0.7,261506.0,0.219539,1.82619e+06,1,93263.2276731,,7.19632e-06
50000,112507.083508,nan,644.1844245,5.31756,69.8324022346,1.59761200812,1318.69,644.1844245,,644.1844245,22280.7,100,17642.6,nan,3.75635e-08,716,0.7,258790.0,0.0343145,23516.6,1,112507.083508,,7.75916e-06
50000,140832.180822,nan,688.381533029,26.1711,74.6268656716,0.865249300541,1682.02,688.381533029,,688.381533029,21195.9,100,1.89243e+06,nan,1.89969e-07,670,0.7,329298.0,0.0564095,178041.0,1,140832.180822,,8.29188e-06
50000,106827.325087,nan,619.66248844,16.3785,67.2043010753,1.98887562029,1211.62,619.66248844,,619.66248844,25217.2,100,7.02009e+06,nan,1.45916e-06,744,0.7,249880.0,0.31077,681646.0,1,106827.325087,,7.46714e-06
50000,110700.671029,nan,657.035626692,743.177,71.2250712251,1.99886982718,1378.17,657.035626692,,657.035626692,29689.2,100,3.09344e+10,nan,3.50782e-06,702,0.7,291094.0,0.47063,4.41958e+07,1,110700.671029,,7.9139e-06
50000,117784.856709,nan,586.428094504,60.4511,63.6132315522,1.99548113152,1345.11,586.428094504,,586.428094504,21382.9,100,1.54281e+08,nan,2.10918e-06,786,0.7,259855.0,0.384901,3.29192e+06,1,117784.856709,,7.06814e-06
50000,138308.294413,nan,747.034523055,19827.9,81.1688311688,1.99999983342,nan,747.034523055,,747.034523055,nan,100,2.17624e+13,nan,4.50244e-06,616,0.7,nan,0.499618,1.09842e+09,1,138308.294413,,9.01876e-06
50000,153092.77041,nan,779.863895459,11.1934,84.7457627119,0.871630150236,1472.36,779.863895459,,779.863895459,25261.7,100,578572.0,nan,4.09432e-07,590,0.7,302351.0,0.0956017,113646.0,1,153092.77041,,9.4162e-06
50000,146450.064455,nan,888.296028743,1050.43,96.5250965251,1.99964230302,1538.68,888.296028743,,888.296028743,31653.4,100,4.81738e+10,nan,5.02194e-06,518,0.7,355371.0,0.483821,4.73865e+07,1,146450.064455,,1.0725e-05
50000,161272.323176,nan,887.529164603,8.68539,96.5250965251,1.06033472443,1565.67,887.529164603,,887.529164603,20652.1,100,97888.1,nan,1.49261e-07,518,0.7,324752.0,0.0571013,46242.1,1,161272.323176,,1.0725e-05
50000,179366.191592,nan,923.444810259,22.0074,100.401606426,1.96748361486,1837.15,923.444810259,,923.444810259,23806.5,100,1.86166e+06,nan,4.78365e-07,498,0.7,390307.0,0.126528,249607.0,1,179366.191592,,1.11557e-05
50000,214643.060373,nan,946.810384802,43.4919,102.880658436,1.61271777071,1820.48,946.810384802,,946.810384802,29259.8,100,2.05295e+07,nan,1.41822e-06,486,0.7,386533.0,0.223512,850391.0,1,214643.060373,,1.14312e-05
50000,201874.646893,nan,924.336077688,24.5291,100.401606426,1.90690054418,nan,924.336077688,,924.336077688,nan,100,6.36433e+06,nan,1.31639e-06,498,0.7,nan,0.236802,520678.0,1,201874.646893,,1.11557e-05
50000,248617.878963,nan,954.587940717,2.21571e+06,103.734439834,1.99997471435,2258.38,954.587940717,,954.587940717,19835.6,100,2.04482e+17,nan,5.53339e-06,482,0.7,506745.0,0.489887,9.41733e+10,1,248617.878963,,1.15261e-05
50000,236271.010593,nan,917.211365027,957414.0,99.6015936255,1.99594660413,2192.92,917.211365027,,917.211365027,36704.2,100,3.76033e+16,nan,5.02428e-06,502,0.7,495141.0,0.475962,4.11764e+10,1,236271.010593,,1.10668e-05
50000,207604.975372,nan,807.07097703,2.89815e+13,87.4125874126,2.00000001096,1987.97,807.07097703,,807.07097703,30574.3,100,4.32389e+31,nan,4.85621e-06,572,0.7,441173.0,0.5,1.49197e+18,1,207604.975372,,9.71251e-06
50000,237124.45852,nan,850.538428618,2682.68,92.2509225092,1.98617521349,2020.59,850.538428618,,850.538428618,35778.0,100,2.65911e+11,nan,3.882e-06,542,0.7,429955.0,0.433655,1.13497e+08,1,237124.45852,,1.02501e-05
50000,213804.23046,nan,850.589431672,15174.4,92.2509225092,1.99978698652,1906.55,850.589431672,,850.589431672,38054.4,100,1.07479e+13,nan,4.90403e-06,542,0.7,429542.0,0.489076,7.24037e+08,1,213804.23046,,1.02501e-05
50000,186617.474505,nan,882.722876367,72.9063,95.785440613,1.47121307457,1847.72,882.722876367,,882.722876367,28661.0,100,3.63974e+07,nan,7.7563e-07,522,0.7,410566.0,0.159344,1.09155e+06,1,186617.474505,,1.06428e-05
50000,219809.433253,nan,959.088829463,52219.5,104.166666667,1.99994560846,2012.3,959.088829463,,959.088829463,35208.0,100,1.1509e+14,nan,5.65385e-06,480,0.7,459861.0,0.494209,2.22976e+09,1,219809.433253,,1.15741e-05
50000,247521.97247,nan,925.733059809,100.417,100.401606426,1.16520372611,2017.09,925.733059809,,925.733059809,33286.5,100,7.9826e+07,nan,9.85202e-07,498,0.7,433398.0,0.160366,1.44352e+06,1,247521.97247,,1.11557e-05
50000,310013.203284,nan,899.494067371,1.62622e+09,97.65625,1.99988901863,2545.72,899.494067371,,899.494067371,27466.2,100,1.20055e+23,nan,5.34484e-06,512,0.7,563698.0,0.496265,7.43766e+13,1,310013.203284,,1.08507e-05
50000,272989.224077,nan,971.844285297,201.731,105.485232068,0.937897902479,2185.2,971.844285297,,971.844285297,29958.9,100,2.02851e+08,nan,6.84746e-07,474,0.7,458086.0,0.11022,1.89708e+06,1,272989.224077,,1.17206e-05
50000,369214.183218,nan,1047.38673096,152440.0,113.636363636,1.99988360488,2511.82,1047.38673096,,1047.38673096,33620.6,100,9.03333e+14,nan,6.19726e-06,440,0.7,545566.0,0.495379,5.98083e+09,1,369214.183218,,1.26263e-05
50000,304619.070073,nan,994.342927211,123.688,107.75862069,1.72745788591,2302.23,994.342927211,,994.342927211,31637.7,100,1.80124e+08,nan,1.68786e-06,464,0.7,475404.0,0.245628,2.53744e+06,1,304619.070073,,1.19732e-05
50000,421071.145808,nan,1082.26127922,1699.54,117.370892019,1.51406299746,2753.99,1082.26127922,,1082.26127922,39602.9,100,2.82929e+10,nan,1.66591e-06,426,0.7,612315.0,0.219671,2.86277e+07,1,421071.145808,,1.30412e-05
50000,468175.891653,nan,1170.89790017,2482.03,126.903553299,1.4108679786,2959.5,1170.89790017,,1170.89790017,36255.5,100,5.6778e+10,nan,1.83243e-06,394,0.7,611420.0,0.213978,3.76657e+07,1,468175.891653,,1.41004e-05
50000,425370.315618,nan,1113.52320751,114.198,120.77294686,1.8198376111,2488.72,1113.52320751,,1113.52320751,35601.8,100,1.07623e+08,nan,1.48607e-06,414,0.7,527924.0,0.223928,1.90564e+06,1,425370.315618,,1.34192e-05
50000,473120.539366,nan,1191.67382928,15.1992,129.533678756,3.04222276051,2617.7,1191.67382928,,1191.67382928,30103.4,100,207676.0,nan,1.86219e-07,386,0.7,507372.0,0.0531399,56118.0,1,473120.539366,,1.43926e-05
50000,436122.520554,nan,1225.63040939,3.30291e+10,132.978723404,2.00000001312,2909.37,1225.63040939,,1225.63040939,38122.6,100,3.6916e+25,nan,7.38758e-06,376,0.7,628550.0,0.499999,1.1177e+15,1,436122.520554,,1.47754e-05
50000,535677.263587,nan,1056.96012965,2.38454e+06,114.678899083,1.99999969411,2953.95,1056.96012965,,1056.96012965,45535.3,100,2.22652e+17,nan,6.35769e-06,436,0.7,606884.0,0.499479,9.34718e+10,1,535677.263587,,1.27421e-05
50000,552311.597741,nan,1293.06755777,184.018,140.449438202,0.888331438354,3054.6,1293.06755777,,1293.06755777,37780.5,100,7.56508e+07,nan,5.44059e-07,356,0.7,626488.0,0.0818715,965421.0,1,552311.597741,,1.56055e-05
50000,453362.967958,nan,1206.03573643,9.5598,130.890052356,2.30564498635,2457.91,1206.03573643,,1206.03573643,27643.4,100,32857.4,nan,7.60439e-08,382,0.7,478890.0,0.0203043,13346.7,1,453362.967958,,1.45433e-05
50000,425719.880485,nan,1232.14555836,343.607,133.689839572,1.89115972477,2463.35,1232.14555836,,1232.14555836,38963.2,100,2.37497e+09,nan,4.4386e-06,374,0.7,515466.0,0.375828,8.69352e+06,1,425719.880485,,1.48544e-05
50000,606640.702106,nan,1293.24261823,21.0785,140.449438202,1.98923158771,2866.51,1293.24261823,,1293.24261823,30084.9,100,949068.0,nan,5.20205e-07,356,0.7,561391.0,0.122307,165201.0,1,606640.702106,,1.56055e-05
50000,582401.167612,nan,1402.5971631,1051.42,152.43902439,2.000083069,2825.66,1402.5971631,,1402.5971631,31407.9,100,3.16936e+10,nan,8.22477e-06,328,0.7,548594.0,0.492745,3.05876e+07,1,582401.167612,,1.69377e-05
50000,608131.685664,nan,1298.99225499,286.826,141.242937853,1.56266465371,2976.44,1298.99225499,,1298.99225499,42942.9,100,6.86996e+08,nan,2.05667e-06,354,0.7,608859.0,0.226026,4.13098e+06,1,608131.685664,,1.56937e-05
50000,705702.594097,nan,1339.75316498,2710.48,145.348837209,3.91512457571,3294.48,1339.75316498,,1339.75316498,36962.7,100,7.96087e+10,nan,2.82622e-06,344,0.7,646508.0,0.231092,3.87849e+07,1,705702.594097,,1.61499e-05
50000,500656.147906,nan,1294.43302757,8.19523,140.449438202,1.43352663593,2547.76,1294.43302757,,1294.43302757,31649.2,100,22747.9,nan,8.24846e-08,356,0.7,503140.0,0.0398755,20940.7,1,500656.147906,,1.56055e-05
50000,522126.792634,nan,1401.78271704,247.6,152.43902439,1.25972357006,2833.79,1401.78271704,,1401.78271704,44627.4,100,2.01831e+08,nan,9.44485e-07,328,0.7,617268.0,0.132223,1.93287e+06,1,522126.792634,,1.69377e-05
50000,609174.635291,nan,1371.70311798,23.7728,148.80952381,1.82911913524,2911.05,1371.70311798,,1371.70311798,37777.2,100,505361.0,nan,2.44466e-07,336,0.7,563202.0,0.0472816,67980.5,1,609174.635291,,1.65344e-05
50000,520933.860899,nan,1457.87128031,92.8786,158.227848101,0.820732701012,3024.73,1457.87128031,,1457.87128031,31584.2,100,1.30975e+07,nan,4.69287e-07,316,0.7,589261.0,0.0556171,293822.0,1,520933.860899,,1.75809e-05
50000,564883.735418,nan,1404.38999996,342.165,152.43902439,1.6947637199,3250.44,1404.38999996,,1404.38999996,35321.7,100,3.0612e+08,nan,7.50116e-07,328,0.7,660830.0,0.128323,2.59231e+06,1,564883.735418,,1.69377e-05
50000,593572.169264,nan,1325.21570129,768.57,143.67816092,1.14392837215,3080.89,1325.21570129,,1325.21570129,43870.0,100,2.40936e+09,nan,1.03952e-06,348,0.7,598216.0,0.136013,6.54811e+06,1,593572.169264,,1.59642e-05
50000,699780.020481,nan,1449.46121451,182.242,157.232704403,1.81420524345,3348.94,1449.46121451,,1449.46121451,39735.9,100,8.74779e+07,nan,8.03904e-07,318,0.7,641856.0,0.117467,1.22536e+06,1,699780.020481,,1.74703e-05
50000,512506.847998,nan,1386.84715995,828.036,150.602409639,3.30424299968,2680.08,1386.84715995,,1386.84715995,46804.9,100,6.4121e+09,nan,2.61867e-06,332,0.7,598463.0,0.254562,1.25966e+07,1,512506.847998,,1.67336e-05
50000,626202.265666,nan,1371.66905157,8852.25,148.80952381,1.99996355522,3162.32,1371.66905157,,1371.66905157,38952.8,100,2.26203e+12,nan,7.89165e-06,336,0.7,627273.0,0.488508,2.61539e+08,1,626202.265666,,1.65344e-05
50000,560578.249936,nan,1406.03509188,434430.0,152.43902439,1.65218808768,3162.76,1406.03509188,,1406.03509188,41741.2,100,3.16309e+15,nan,4.80817e-06,328,0.7,623210.0,0.34243,8.7829e+09,1,560578.249936,,1.69377e-05
50000,602229.650272,nan,1450.143835,149.56,157.232704403,1.00343258845,2982.43,1450.143835,,1450.143835,44723.2,100,2.90125e+07,nan,3.95874e-07,318,0.7,599609.0,0.0504106,431555.0,1,602229.650272,,1.74703e-05
50000,563830.721482,nan,1515.89488318,173.712,164.473684211,1.50458681639,3188.05,1515.89488318,,1515.89488318,40472.6,100,4.62965e+07,nan,5.12383e-07,304,0.7,641965.0,0.0484174,460234.0,1,563830.721482,,1.82749e-05
50000,791868.087841,nan,1658.54574291,62.1063,179.856115108,3.44675634017,3285.05,1658.54574291,,1658.54574291,38488.3,100,9.6065e+06,nan,9.94625e-07,278,0.7,640136.0,0.100988,313850.0,1,791868.087841,,1.9984e-05
50000,657987.476501,nan,1567.75162936,181.983,170.068027211,1.70342251542,3019.07,1567.75162936,,1567.75162936,39623.7,100,1.67463e+08,nan,1.80558e-06,294,0.7,591069.0,0.20124,1.93806e+06,1,657987.476501,,1.88964e-05
50000,691028.335972,nan,1469.81116366,278.76,159.23566879,1.95045460899,3247.41,1469.81116366,,1469.81116366,36966.5,100,3.75061e+08,nan,1.51091e-06,314,0.7,615110.0,0.15101,2.37923e+06,1,691028.335972,,1.76929e-05
50000,731497.830381,nan,1578.29630786,57.4492,171.232876712,1.65999159277,3202.76,1578.29630786,,1578.29630786,40447.9,100,4.83005e+06,nan,5.29753e-07,292,0.7,645400.0,0.09232,278763.0,1,731497.830381,,1.90259e-05
50000,732548.790583,nan,1622.84537506,124.658,176.056338028,4.51987387101,3435.43,1622.84537506,,1622.84537506,35866.6,100,2.50206e+07,nan,6.16134e-07,284,0.7,654724.0,0.0585475,373096.0,1,732548.790583,,1.95618e-05
50000,540993.007123,nan,1495.71580794,16.3926,162.337662338,2.2210894164,2827.87,1495.71580794,,1495.71580794,28803.0,100,761975.0,nan,9.22573e-07,308,0.7,508529.0,0.156273,142021.0,1,540993.007123,,1.80375e-05
50000,708227.418644,nan,1611.04188538,83.0366,174.825174825,2.94726307669,3164.84,1611.04188538,,1611.04188538,36235.1,100,1.70787e+07,nan,9.34627e-07,286,0.7,599356.0,0.10452,446796.0,1,708227.418644,,1.9425e-05
50000,655083.203324,nan,1658.27003274,64.1503,179.856115108,1.6663435642,3217.93,1658.27003274,,1658.27003274,37055.9,100,1.09349e+07,nan,1.06116e-06,278,0.7,634887.0,0.14626,469508.0,1,655083.203324,,1.9984e-05
50000,901597.75145,nan,1695.07331556,22.4427,183.823529412,3.62110658986,3450.53,1695.07331556,,1695.07331556,33753.9,100,368280.0,nan,3.05031e-07,272,0.7,620392.0,0.0617762,67879.4,1,901597.75145,,2.04248e-05
50000,866487.195525,nan,1543.80250849,57.6098,167.785234899,1.36955911036,3509.21,1543.80250849,,1543.80250849,37667.4,100,4.20683e+06,nan,4.4054e-07,298,0.7,640468.0,0.0701263,216704.0,1,866487.195525,,1.86428e-05
50000,887038.826676,nan,1732.31549851,34.063,187.969924812,1.74796041208,3506.24,1732.31549851,,1732.31549851,35608.3,100,1.23017e+06,nan,4.6248e-07,266,0.7,668129.0,0.0780821,127347.0,1,887038.826676,,2.08855e-05
50000,1006801.66047,nan,1811.18006552,642586.0,196.850393701,2.00000178138,3806.53,1811.18006552,,1811.18006552,32668.7,100,9.43778e+15,nan,1.09344e-05,254,0.7,690484.0,0.499966,1.46885e+10,1,1006801.66047,,2.18723e-05
50000,1134371.01692,nan,1840.39645042,13.6747,200.0,2.00560535381,3734.66,1840.39645042,,1840.39645042,33286.9,100,75950.1,nan,2.0057e-07,250,0.7,674473.0,0.0570513,35107.3,1,1134371.01692,,2.22222e-05
50000,837456.859265,nan,1867.01124423,16.1483,203.25203252,1.93363342603,3246.6,1867.01124423,,1867.01124423,32287.3,100,1.15047e+06,nan,2.25012e-06,246,0.7,612181.0,0.218324,156112.0,1,837456.859265,,2.25836e-05
50000,1009671.3447,nan,1982.84562418,10.5612,215.517241379,3.92350799735,3459.73,1982.84562418,4.06236e-41,1982.84562418,29337.5,100,147687.0,nan,7.59262e-07,232,0.7,638281.0,0.0987075,43533.7,1,1009671.3447,1.79167e-35,2.39464e-05
50000,1023748.64855,nan,1881.47580966,31.9437,204.918032787,2.64596733252,3607.64,1881.47580966,,1881.47580966,29460.2,100,2.34522e+06,nan,1.19149e-06,244,0.7,660951.0,0.138718,194617.0,1,1023748.64855,,2.27687e-05
50000,853949.952665,nan,1884.43494117,7.89323,204.918032787,2.16947699256,3216.27,1884.43494117,,1884.43494117,31524.0,100,17803.3,nan,1.48138e-07,244,0.7,610168.0,0.0309865,10742.1,1,853949.952665,,2.27687e-05
50000,689289.465273,nan,1837.52845596,45.5243,200.0,2.94980135009,3226.23,1837.52845596,,1837.52845596,35115.3,100,3.9664e+06,nan,9.45113e-07,250,0.7,626508.0,0.0891559,182644.0,1,689289.465273,,2.22222e-05
50000,1070563.24794,nan,2090.24589076,4.79064,227.272727273,1.9019132262,3450.65,2090.24589076,,2090.24589076,25954.5,100,4121.83,nan,1.14528e-07,220,0.7,629617.0,0.0434222,8237.6,1,1070563.24794,,2.52525e-05
50000,1053625.35662,nan,1998.82856039,10.9803,217.391304348,4.8362051354,3685.1,1998.82856039,,1998.82856039,28922.7,100,17058.7,nan,8.25494e-08,230,0.7,658617.0,0.0184765,8399.17,1,1053625.35662,,2.41546e-05
50000,1294879.56412,nan,2230.38247677,4.93048,242.718446602,4.05875308752,3732.02,2230.38247677,,2230.38247677,23343.7,100,782.422,nan,2.3409e-08,206,0.7,670791.0,0.00390425,713.783,1,1294879.56412,,2.69687e-05
50000,1311193.52136,nan,2344.61344342,4.70216,255.102040816,1.78973436622,3862.88,2344.61344342,,2344.61344342,22852.9,100,538.689,nan,1.95742e-08,196,0.7,691507.0,0.00320852,532.269,1,1311193.52136,,2.83447e-05
50000,1252037.02869,nan,2170.50028048,6.76883,235.849056604,1.45775307239,3860.01,2170.50028048,,2170.50028048,25461.9,100,2500.26,nan,3.7475e-08,212,0.7,704564.0,0.0150552,3888.73,1,1252037.02869,,2.62055e-05
50000,1332144.34271,nan,2253.63133624,6.01232,245.098039216,1.20322421533,3887.95,2253.63133624,,2253.63133624,25005.0,100,1153.16,nan,2.36591e-08,204,0.7,689182.0,0.00352354,777.899,1,1332144.34271,,2.72331e-05
50000,1434821.47622,nan,2470.73795743,3.77939,268.817204301,2.08577619644,3930.85,2470.73795743,,2470.73795743,21229.9,100,241.311,nan,1.50717e-08,186,0.7,708617.0,0.00221965,280.862,1,1434821.47622,,2.98686e-05
50000,1247901.10396,nan,2394.54585579,5.22565,260.416666667,1.57377937145,3852.47,2394.54585579,,2394.54585579,21967.6,100,1121.87,nan,3.43967e-08,192,0.7,685301.0,0.0164925,2978.53,1,1247901.10396,,2.89352e-05
50000,1310720.71079,nan,2614.21392962,4.25841,284.090909091,1.84418328408,3962.18,2614.21392962,,2614.21392962,19516.3,100,570.732,nan,3.13594e-08,176,0.7,712282.0,0.0163487,2205.55,1,1310720.71079,,3.15657e-05
50000,1228786.97625,nan,2347.37180658,6.22779,255.102040816,1.3161023387,3937.26,2347.37180658,,2347.37180658,23551.1,100,1071.47,nan,2.2195e-08,196,0.7,698550.0,0.00209677,460.695,1,1228786.97625,,2.83447e-05
50000,1344372.24699,nan,2418.95940318,5.07678,263.157894737,1.91231799886,3922.79,2418.95940318,6.09699e-37,2418.95940318,24465.6,100,599.582,nan,1.98893e-08,190,0.7,708424.0,0.00256647,445.605,1,1344372.24699,1.05859e-31,2.92398e-05
50000,1307402.87604,nan,2739.20729052,3.56623,297.619047619,1.53312283535,4027.7,2739.20729052,4.61111e-23,2739.20729052,18434.3,100,153.208,nan,1.31734e-08,168,0.7,730503.0,0.00189985,204.885,1,1307402.87604,4.97274e-18,3.30688e-05
50000,1393804.50392,nan,2527.54082245,4.15219,274.725274725,1.74705639118,3933.08,2527.54082245,3.97969e-43,2527.54082245,19593.1,100,323.328,nan,1.74744e-08,182,0.7,699719.0,0.00181835,247.342,1,1393804.50392,5.407e-38,3.0525e-05
50000,1275638.46486,nan,2771.5958746,3.40347,301.204819277,1.17743196713,3983.95,2771.5958746,,2771.5958746,17672.9,100,140.753,nan,1.36099e-08,166,0.7,716250.0,0.0014976,152.299,1,1275638.46486,,3.34672e-05
50000,1363686.96109,nan,2701.79464458,3.82711,294.117647059,1.35385237688,3962.58,2701.79464458,4.42954e-22,2701.79464458,18664.4,100,209.163,nan,1.52511e-08,170,0.7,709400.0,0.00150514,176.266,1,1363686.96109,5.18741e-17,3.26797e-05
50000,1439694.38235,nan,2837.62601593,2.7817,308.641975309,2.12587161751,4021.83,2837.62601593,,2837.62601593,16577.5,100,70.2001,nan,1.06694e-08,162,0.7,721608.0,0.00109298,88.6567,1,1439694.38235,,3.42936e-05
50000,1288716.97161,nan,2843.32697874,3.29381,308.641975309,1.42439690792,3979.73,2843.32697874,2.35714e-28,2843.32697874,15701.3,100,129.507,nan,1.40385e-08,162,0.7,711954.0,0.00117569,112.922,1,1288716.97161,2.26398e-23,3.42935e-05
50000,1479890.76818,nan,2908.42205762,2.71176,316.455696203,2.20602595908,4054.82,2908.42205762,,2908.42205762,16083.3,100,59.8578,nan,1.00638e-08,158,0.7,733088.0,0.00147895,114.06,1,1479890.76818,,3.51617e-05
50000,1208650.65506,nan,2954.58318062,2.93609,320.512820513,1.30306986281,4037.81,2954.58318062,4.33172e-27,2954.58318062,14634.2,100,77.4622,nan,1.13961e-08,156,0.7,722564.0,0.00107088,88.2888,1,1208650.65506,3.5713e-22,3.56125e-05
