MinVanillaIw,VarVanillaIw,BatchSize,MaxVanillaIw,AvgVanillaIw,AvgEpLen,VarRet,ESSRenyi,AvgRet,Bound,AvgNormIw,VarNormIw,MaxNormIw,VanillaAvgRet,eRenyi2,VarJ,VarDiscRet,AvgDiscRet,MinNormIw,J,ESSClassic
,325.65802,100,180.49602,1.8730366,9.97,2324.694204155448,0.9020936691637265,89.64801771964535,318.58463,0.010000002,0.00928259,0.96365446,89.64801771964535,110.85323,92.02927,2324.694204155448,89.64801771964535,,361.2788,1.0764534682267788
,31.653559,100,56.226086,0.6295086,9.58,1015.0133912455981,3.047166662966354,85.74733816178697,122.75309,0.01,0.007987656,0.8931742,85.74733816178697,32.81737,18.082388,1015.0133912455981,85.74733816178697,,138.10277,1.248785835357386
,401.0713,100,200.28136,2.1356916,10.11,3226.659812239978,1.7415502816307051,91.04823130061857,195.33798,0.010000002,0.008793149,0.93778217,91.04823130061857,57.420105,89.09216,3226.659812239978,91.04823130061857,,231.53896,1.1356905491016902
4.129839e-06,4.1361165,100,17.371994,0.9709762,10.09,1657.304401432619,23.8730804594273,90.84792264721116,100.42232,0.01,0.00043870806,0.17891267,90.84792264721116,4.1888185,101.436264,1657.304401432619,90.84792264721116,4.2532857e-08,107.42974,18.715340238151793
1.0,,100,1.0,1.0,9.85,1520.4858430801037,100.0,88.44639862116718,85.16694,0.009999998,3.5044917e-18,0.01,88.44639862116718,1.0,38.79795,1520.4858430801037,88.44639862116718,0.01,88.4464,100.0
1.0,,100,1.0,1.0,9.51,1161.1016754261973,100.0,85.04810037306923,82.1823,0.009999998,3.5044917e-18,0.01,85.04810037306923,1.0,33.904137,1161.1016754261973,85.04810037306923,0.01,85.0481,100.0
1.0,,100,1.0,1.0,9.4,1030.6429416881233,100.0,83.94802548348929,81.24802,0.009999998,3.5044917e-18,0.01,83.94802548348929,1.0,31.942705,1030.6429416881233,83.94802548348929,0.01,83.94803,100.0
1.0,,100,1.0,1.0,9.93,1384.8827752892294,100.0,89.24904269117678,86.11923,0.009999998,3.5044917e-18,0.01,89.24904269117678,1.0,37.027477,1384.8827752892294,89.24904269117678,0.01,89.24905,100.0
1.0,,100,1.0,1.0,10.41,1705.782330847607,100.0,94.05072677727873,90.57718,0.009999998,3.5044917e-18,0.01,94.05072677727873,1.0,41.094093,1705.782330847607,94.05072677727873,0.01,94.05073,100.0
1.0,,100,1.0,1.0,10.81,1989.9380541322369,100.0,98.0487050500174,94.296974,0.009999998,3.5044917e-18,0.01,98.0487050500174,1.0,44.385117,1989.9380541322369,98.0487050500174,0.01,98.0487,100.0
1.0,,100,1.0,1.0,10.23,1343.6270987332782,100.0,92.24922561263247,89.16639,0.009999998,3.5044917e-18,0.01,92.24922561263247,1.0,36.471783,1343.6270987332782,92.24922561263247,0.01,92.24923,100.0
1.0,,100,1.0,1.0,9.86,1580.3405005510792,100.0,88.54912595378455,85.20573,0.009999998,3.5044917e-18,0.01,88.54912595378455,1.0,39.55423,1580.3405005510792,88.54912595378455,0.01,88.54912,100.0
1.0,,100,1.0,1.0,9.86,1067.3726553487415,100.0,88.54650428390627,85.798805,0.009999998,3.5044917e-18,0.01,88.54650428390627,1.0,32.50691,1067.3726553487415,88.54650428390627,0.01,88.54651,100.0
0.9999914,5.037246e-12,100,1.0000143,1.0000004,10.1,2571.281545014476,100.0,90.94937927463887,86.68472,0.01,5.0547914e-16,0.01000014,90.94937927463887,1.0,50.453705,2571.281545014476,90.94937927463887,0.009999911,90.9494,99.99998474121735
1.0,,100,1.0,1.0,9.88,1231.3470394306232,100.0,88.74836093153304,85.797134,0.009999998,3.5044917e-18,0.01,88.74836093153304,1.0,34.91466,1231.3470394306232,88.74836093153304,0.01,88.74835,100.0
1.0,,100,1.0,1.0,10.45,2904.463763875863,100.0,94.4486828281942,89.91611,0.009999998,3.5044917e-18,0.01,94.4486828281942,1.0,53.622932,2904.463763875863,94.4486828281942,0.01,94.44868,100.0
1.0,,100,1.0,1.0,9.61,1075.010535352482,100.0,86.0478952161489,83.29038,0.009999998,3.5044917e-18,0.01,86.0478952161489,1.0,32.623005,1075.010535352482,86.0478952161489,0.01,86.0479,100.0
1.0,,100,1.0,1.0,10.07,2178.9254903034985,100.0,90.64800388340382,86.72216,0.009999998,3.5044917e-18,0.01,90.64800388340382,1.0,46.44498,2178.9254903034985,90.64800388340382,0.01,90.648,100.0
1.0,,100,1.0,1.0,9.85,2360.796735239211,100.0,88.44886202416508,84.36246,0.009999998,3.5044917e-18,0.01,88.44886202416508,1.0,48.34448,2360.796735239211,88.44886202416508,0.01,88.44886,100.0
1.0,,100,1.0,1.0,9.94,2129.4099569643454,100.0,89.34877917098862,85.467804,0.009999998,3.5044917e-18,0.01,89.34877917098862,1.0,45.914223,2129.4099569643454,89.34877917098862,0.01,89.348785,100.0
1.0,,100,1.0,1.0,10.5,1930.8400777172703,100.0,94.94873677680222,91.25315,0.009999998,3.5044917e-18,0.01,94.94873677680222,1.0,43.72107,1930.8400777172703,94.94873677680222,0.01,94.948746,100.0
1.0,,100,1.0,1.0,10.46,2148.905302398625,100.0,94.54884145447745,90.65014,0.009999998,3.5044917e-18,0.01,94.54884145447745,1.0,46.12392,2148.905302398625,94.54884145447745,0.01,94.54884,100.0
0.99999285,5.464002e-12,100,1.0000086,0.9999998,9.92,2630.1653791694066,99.9992370663676,89.14818339564735,84.83496,0.01,5.477083e-16,0.010000087,89.14818339564735,1.0000076,51.028072,2630.1653791694066,89.14818339564735,0.00999993,89.14821,100.00000762939614
1.0,,100,1.0,1.0,9.25,910.1801041693652,100.0,82.44818450182234,79.910866,0.009999998,3.5044917e-18,0.01,82.44818450182234,1.0,30.017965,910.1801041693652,82.44818450182234,0.01,82.44819,100.0
1.0,,100,1.0,1.0,10.23,1626.5318820931423,100.0,92.24840298842217,88.85651,0.009999998,3.5044917e-18,0.01,92.24840298842217,1.0,40.128124,1626.5318820931423,92.24840298842217,0.01,92.248405,100.0
1.0,,100,1.0,1.0,9.98,1703.5032557424602,100.0,89.75045684163447,86.279236,0.009999998,3.5044917e-18,0.01,89.75045684163447,1.0,41.06663,1703.5032557424602,89.75045684163447,0.01,89.750465,100.0
0.9999914,6.7484334e-12,100,1.0000076,0.9999997,9.92,1781.7561155348078,100.0,89.14751243823908,85.59749,0.010000003,6.7595516e-16,0.010000079,89.14751243823908,1.0,41.999283,1781.7561155348078,89.14751243823908,0.009999917,89.147545,99.99997711181335
1.0,,100,1.0,1.0,9.44,1209.2919752249852,100.0,84.34687652598268,81.4222,0.009999998,3.5044917e-18,0.01,84.34687652598268,1.0,34.600567,1209.2919752249852,84.34687652598268,0.01,84.34688,100.0
1.0,,100,1.0,1.0,9.87,1361.428048773064,100.0,88.648277834228,85.54508,0.009999998,3.5044917e-18,0.01,88.648277834228,1.0,36.712585,1361.428048773064,88.648277834228,0.01,88.64828,100.0
1.0,,100,1.0,1.0,10.2,1871.2961466542306,100.0,91.94979905099956,88.31163,0.009999998,3.5044917e-18,0.01,91.94979905099956,1.0,43.041645,1871.2961466542306,91.94979905099956,0.01,91.9498,100.0
1.0,,100,1.0,1.0,9.46,1013.3339332121205,100.0,84.54934813402473,81.87209,0.009999998,3.5044917e-18,0.01,84.54934813402473,1.0,31.673342,1013.3339332121205,84.54934813402473,0.01,84.54934,100.0
1.0,,100,1.0,1.0,9.65,1340.6599795567295,100.0,86.44682374308852,83.367386,0.009999998,3.5044917e-18,0.01,86.44682374308852,1.0,36.431488,1340.6599795567295,86.44682374308852,0.01,86.44682,100.0
1.0,,100,1.0,1.0,10.27,1608.3649383321817,100.0,92.64987402049309,89.27696,0.009999998,3.5044917e-18,0.01,92.64987402049309,1.0,39.903397,1608.3649383321817,92.64987402049309,0.01,92.649864,100.0
1.0,,100,1.0,1.0,9.94,1141.56522271888,100.0,89.34956124162987,86.507965,0.009999998,3.5044917e-18,0.01,89.34956124162987,1.0,33.617695,1141.56522271888,89.34956124162987,0.01,89.349556,100.0
1.0,,100,1.0,1.0,10.17,2182.595884137251,100.0,91.64719964017573,87.71805,0.009999998,3.5044917e-18,0.01,91.64719964017573,1.0,46.48408,2182.595884137251,91.64719964017573,0.01,91.647194,100.0
1.0,,100,1.0,1.0,9.47,1070.0760885072123,100.0,84.64857670549723,81.89739,0.009999998,3.5044917e-18,0.01,84.64857670549723,1.0,32.548046,1070.0760885072123,84.64857670549723,0.01,84.648575,100.0
1.0,,100,1.0,1.0,9.87,1731.0833988210834,100.0,88.64848907324293,85.149284,0.009999998,3.5044917e-18,0.01,88.64848907324293,1.0,41.39773,1731.0833988210834,88.64848907324293,0.01,88.6485,100.0
1.0,,100,1.0,1.0,10.13,1682.679047500255,100.0,91.24997741055421,87.80003,0.009999998,3.5044917e-18,0.01,91.24997741055421,1.0,40.814854,1682.679047500255,91.24997741055421,0.01,91.24998,100.0
1.0,,100,1.0,1.0,10.35,1651.8084790181513,100.0,93.44998387910353,90.03183,0.009999998,3.5044917e-18,0.01,93.44998387910353,1.0,40.438725,1651.8084790181513,93.44998387910353,0.01,93.44998,100.0
1.0,,100,1.0,1.0,9.84,1317.0514284960157,100.0,88.34891872632629,85.29672,0.009999998,3.5044917e-18,0.01,88.34891872632629,1.0,36.109287,1317.0514284960157,88.34891872632629,0.01,88.34892,100.0
1.0,,100,1.0,1.0,10.07,2243.453700112123,100.0,90.64894817249323,86.6654,0.009999998,3.5044917e-18,0.01,90.64894817249323,1.0,47.12769,2243.453700112123,90.64894817249323,0.01,90.64895,100.0
1.0,,100,1.0,1.0,10.62,1949.6336205955945,100.0,96.14948286598501,92.43595,0.009999998,3.5044917e-18,0.01,96.14948286598501,1.0,43.933327,1949.6336205955945,96.14948286598501,0.01,96.14949,100.0
0.9999919,6.086265e-12,100,1.0000076,1.0,9.63,1462.408703359977,100.0,86.24932980393764,83.033134,0.01,6.05217e-16,0.010000076,86.24932980393764,1.0,38.049805,1462.408703359977,86.24932980393764,0.009999919,86.24936,100.0
1.0,,100,1.0,1.0,10.62,2707.2761844388247,100.0,96.15024571106585,91.77424,0.009999998,3.5044917e-18,0.01,96.15024571106585,1.0,51.770683,2707.2761844388247,96.15024571106585,0.01,96.150246,100.0
1.0,,100,1.0,1.0,10.04,1663.0491227143402,100.0,90.35104602983867,86.92129,0.009999998,3.5044917e-18,0.01,90.35104602983867,1.0,40.576084,1663.0491227143402,90.35104602983867,0.01,90.35105,100.0
1.0,,100,1.0,1.0,10.15,1894.285036404109,100.0,91.44975748254889,87.78931,0.009999998,3.5044917e-18,0.01,91.44975748254889,1.0,43.30522,1894.285036404109,91.44975748254889,0.01,91.44975,100.0
0.9999809,2.7604082e-11,100,1.0000191,0.9999995,9.67,1346.04420337598,100.0,86.64783764815846,83.56226,0.01,2.7622405e-15,0.010000195,86.64783764815846,1.0,36.50462,1346.04420337598,86.64783764815846,0.0099998135,86.64787,100.00000381469913
1.0,,100,1.0,1.0,9.41,1224.936630393268,100.0,84.04882709927024,81.1053,0.009999998,3.5044917e-18,0.01,84.04882709927024,1.0,34.823658,1224.936630393268,84.04882709927024,0.01,84.04883,100.0
1.0,,100,1.0,1.0,10.1,2417.7484239251658,100.0,90.94993579517757,86.81453,0.009999998,3.5044917e-18,0.01,90.94993579517757,1.0,48.924133,2417.7484239251658,90.94993579517757,0.01,90.94993,100.0
1.0,,100,1.0,1.0,10.13,1852.4603751422546,100.0,91.24813224067097,87.62832,0.009999998,3.5044917e-18,0.01,91.24813224067097,1.0,42.82448,1852.4603751422546,91.24813224067097,0.01,91.24813,100.0
1.0,,100,1.0,1.0,9.86,1293.4653985736104,100.0,88.54964217246943,85.524895,0.009999998,3.5044917e-18,0.01,88.54964217246943,1.0,35.784504,1293.4653985736104,88.54964217246943,0.01,88.549644,100.0
1.0,,100,1.0,1.0,9.83,1154.1235278317713,100.0,88.25005159375849,85.39287,0.009999998,3.5044917e-18,0.01,88.25005159375849,1.0,33.802105,1154.1235278317713,88.25005159375849,0.01,88.250046,100.0
1.0,,100,1.0,1.0,9.72,1532.0583073243383,100.0,87.14791048633883,83.856,0.009999998,3.5044917e-18,0.01,87.14791048633883,1.0,38.945316,1532.0583073243383,87.14791048633883,0.01,87.14792,100.0
1.0,,100,1.0,1.0,9.61,1638.6838766814394,100.0,86.0460887954633,82.64154,0.009999998,3.5044917e-18,0.01,86.0460887954633,1.0,40.27775,1638.6838766814394,86.0460887954633,0.01,86.04609,100.0
0.9999914,5.838221e-12,100,1.0000095,0.9999995,10.41,2188.6659040666423,99.9992370663676,94.04926990571869,90.11467,0.010000002,5.8411117e-16,0.0100001,94.04926990571869,1.0000076,46.548725,2188.6659040666423,94.04926990571869,0.009999919,94.04929,99.9999847412057
1.0,,100,1.0,1.0,10.28,1778.4238057635284,100.0,92.74909150859439,89.202354,0.009999998,3.5044917e-18,0.01,92.74909150859439,1.0,41.959976,1778.4238057635284,92.74909150859439,0.01,92.74909,100.0
0.9999857,1.4152289e-11,100,1.0000162,1.0000005,10.09,2451.304493713139,100.0,90.84856030844226,86.68461,0.01,1.4151927e-15,0.010000157,90.84856030844226,1.0,49.262516,2451.304493713139,90.84856030844226,0.009999853,90.8486,99.9999961853046
1.0,,100,1.0,1.0,9.85,2045.8689722582571,100.0,88.44894415996623,84.64487,0.009999998,3.5044917e-18,0.01,88.44894415996623,1.0,45.00456,2045.8689722582571,88.44894415996623,0.01,88.44895,100.0
0.9999871,2.3114744e-11,100,1.00002,0.9999997,9.91,1820.9232033776696,100.0,89.04880457802355,85.45999,0.010000002,2.3100122e-15,0.010000204,89.04880457802355,1.0,42.458443,1820.9232033776696,89.04880457802355,0.009999874,89.04886,99.99997711181335
0.99999,1.1601225e-11,100,1.00001,1.0000006,9.35,1429.5267461127405,99.9992370663676,83.44824226782833,80.26841,0.01,1.1640695e-15,0.010000094,83.44824226782833,1.0000076,37.61963,1429.5267461127405,83.44824226782833,0.009999894,83.44828,100.00000762939031
0.9999542,1.4050143e-10,100,1.0000582,0.9999994,9.41,932.0013593275253,100.0,84.04727652838963,81.479774,0.010000002,1.4055632e-14,0.010000587,84.04727652838963,1.0,30.375597,932.0013593275253,84.04727652838963,0.009999548,84.04733,99.99999237060125
1.0,,100,1.0,1.0,10.02,1370.144718789924,100.0,90.14934945740185,87.03624,0.009999998,3.5044917e-18,0.01,90.14934945740185,1.0,36.829926,1370.144718789924,90.14934945740185,0.01,90.14935,100.0
1.0,,100,1.0,1.0,9.71,1269.8751782879415,100.0,87.04675434491182,84.04971,0.009999998,3.5044917e-18,0.01,87.04675434491182,1.0,35.456684,1269.8751782879415,87.04675434491182,0.01,87.04675,100.0
1.0,,100,1.0,1.0,9.9,1821.8458627512375,100.0,88.94811094334905,85.35834,0.009999998,3.5044917e-18,0.01,88.94811094334905,1.0,42.46913,1821.8458627512375,88.94811094334905,0.01,88.94811,100.0
0.9999895,4.318521e-12,100,1.0000052,0.99999994,10.17,1461.204301913352,100.0,91.65018346393634,88.43531,0.01,4.3256819e-16,0.010000053,91.65018346393634,1.0,38.03414,1461.204301913352,91.65018346393634,0.0099998955,91.65021,99.99998474121152
1.0,,100,1.0,1.0,9.26,1106.794898304109,100.0,82.54707412745485,79.74909,0.009999998,3.5044917e-18,0.01,82.54707412745485,1.0,33.101765,1106.794898304109,82.54707412745485,0.01,82.54707,100.0
1.0,,100,1.0,1.0,9.18,1077.991101550181,100.0,81.74744973065741,78.986115,0.009999998,3.5044917e-18,0.01,81.74744973065741,1.0,32.668198,1077.991101550181,81.74744973065741,0.01,81.74745,100.0
1.0,,100,1.0,1.0,9.9,1912.671686292028,100.0,88.94811167245071,85.26994,0.009999998,3.5044917e-18,0.01,88.94811167245071,1.0,43.51488,1912.671686292028,88.94811167245071,0.01,88.94811,100.0
1.0,,100,1.0,1.0,10.26,1514.9692276901737,100.0,92.55050357684534,89.27699,0.009999998,3.5044917e-18,0.01,92.55050357684534,1.0,38.727505,1514.9692276901737,92.55050357684534,0.01,92.5505,100.0
1.0,,100,1.0,1.0,9.71,1383.0856071161943,100.0,87.04690949170381,83.91913,0.009999998,3.5044917e-18,0.01,87.04690949170381,1.0,37.00344,1383.0856071161943,87.04690949170381,0.01,87.046906,100.0
1.0,,100,1.0,1.0,9.86,2020.8499647647873,100.0,88.54898552251866,84.768234,0.009999998,3.5044917e-18,0.01,88.54898552251866,1.0,44.72853,2020.8499647647873,88.54898552251866,0.01,88.54899,100.0
1.0,,100,1.0,1.0,9.69,1662.4778139025957,100.0,86.84808579257536,83.4189,0.009999998,3.5044917e-18,0.01,86.84808579257536,1.0,40.569115,1662.4778139025957,86.84808579257536,0.01,86.848076,100.0
1.0,,100,1.0,1.0,9.96,1264.9838422826642,100.0,89.54854355885168,86.55729,0.009999998,3.5044917e-18,0.01,89.54854355885168,1.0,35.388332,1264.9838422826642,89.54854355885168,0.01,89.548546,100.0
1.0,,100,1.0,1.0,9.84,1559.5733146109228,100.0,88.34896217919523,85.02761,0.009999998,3.5044917e-18,0.01,88.34896217919523,1.0,39.29348,1559.5733146109228,88.34896217919523,0.01,88.34896,100.0
1.0,,100,1.0,1.0,10.62,3681.041325916045,100.0,96.14975939251913,91.0471,0.009999998,3.5044917e-18,0.01,96.14975939251913,1.0,60.367462,3681.041325916045,96.14975939251913,0.01,96.14976,100.0
1.0,,100,1.0,1.0,10.59,2536.1991101493722,100.0,95.84889278143606,91.61341,0.009999998,3.5044917e-18,0.01,95.84889278143606,1.0,50.108253,2536.1991101493722,95.84889278143606,0.01,95.8489,100.0
1.0,,100,1.0,1.0,10.1,1886.4708141988435,100.0,90.94915289748042,87.296265,0.009999998,3.5044917e-18,0.01,90.94915289748042,1.0,43.215805,1886.4708141988435,90.94915289748042,0.01,90.94916,100.0
1.0,,100,1.0,1.0,9.64,1480.3338522161073,100.0,86.34638789496046,83.11052,0.009999998,3.5044917e-18,0.01,86.34638789496046,1.0,38.28225,1480.3338522161073,86.34638789496046,0.01,86.34639,100.0
1.0,,100,1.0,1.0,10.41,2051.2509329150885,100.0,94.04968897381202,90.2406,0.009999998,3.5044917e-18,0.01,94.04968897381202,1.0,45.063713,2051.2509329150885,94.04968897381202,0.01,94.04969,100.0
1.0,,100,1.0,1.0,9.78,839.9370409291004,100.0,87.7498754379098,85.31242,0.009999998,3.5044917e-18,0.01,87.7498754379098,1.0,28.836393,839.9370409291004,87.7498754379098,0.01,87.74987,100.0
1.0,,100,1.0,1.0,10.06,1523.4684053486249,100.0,90.549784258617,87.26711,0.009999998,3.5044917e-18,0.01,90.549784258617,1.0,38.835987,1523.4684053486249,90.549784258617,0.01,90.54979,100.0
1.0,,100,1.0,1.0,9.58,1142.2587646965546,100.0,85.74838166456506,82.90593,0.009999998,3.5044917e-18,0.01,85.74838166456506,1.0,33.627907,1142.2587646965546,85.74838166456506,0.01,85.74838,100.0
0.9999685,9.810442e-11,100,1.0000391,0.99999946,10.47,2027.8290912315747,100.0,94.64964779015189,90.862465,0.009999999,9.806497e-15,0.0100003965,94.64964779015189,1.0,44.805813,2027.8290912315747,94.64964779015189,0.009999691,94.64974,100.00000762939904
1.0,,100,1.0,1.0,9.35,1284.1583547640887,100.0,83.4491801282048,80.435326,0.009999998,3.5044917e-18,0.01,83.4491801282048,1.0,35.65553,1284.1583547640887,83.4491801282048,0.01,83.44917,100.0
1.0,,100,1.0,1.0,9.83,1620.8332737534054,100.0,88.24697187079099,84.861015,0.009999998,3.5044917e-18,0.01,88.24697187079099,1.0,40.05777,1620.8332737534054,88.24697187079099,0.01,88.24696,100.0
1.0,,100,1.0,1.0,9.86,1558.0817668716588,100.0,88.54939597681694,85.22962,0.009999998,3.5044917e-18,0.01,88.54939597681694,1.0,39.27469,1558.0817668716588,88.54939597681694,0.01,88.549385,100.0
0.9999914,7.631372e-12,100,1.0000095,1.0000004,10.01,1908.5877113933745,100.0,90.04979715548079,86.37559,0.01,7.621394e-16,0.010000092,90.04979715548079,1.0,43.468437,1908.5877113933745,90.04979715548079,0.009999911,90.04983,99.99998474121735
1.0,,100,1.0,1.0,10.19,1294.790308899208,100.0,91.85027918737174,88.823975,0.009999998,3.5044917e-18,0.01,91.85027918737174,1.0,35.802826,1294.790308899208,91.85027918737174,0.01,91.85027,100.0
1.0,,100,1.0,1.0,10.27,1945.7702863060313,100.0,92.6481429099217,88.93828,0.009999998,3.5044917e-18,0.01,92.6481429099217,1.0,43.88978,1945.7702863060313,92.6481429099217,0.01,92.64814,100.0
0.9986081,3.6441568e-07,100,1.0028675,0.99995595,10.45,1694.282689194786,99.9992370663676,94.45003595328448,90.99456,0.01,3.644443e-11,0.010029116,94.45003595328448,1.0000076,40.964355,1694.282689194786,94.45003595328448,0.009986521,94.45639,99.99995040677082
1.0,,100,1.0,1.0,9.79,1459.6907841504124,100.0,87.8492018513166,84.63597,0.009999998,3.5044917e-18,0.01,87.8492018513166,1.0,38.01439,1459.6907841504124,87.8492018513166,0.01,87.849205,100.0
0.9999924,6.7873337e-12,100,1.0000081,0.99999964,10.2,1845.048080508467,100.0,91.9498919623592,88.33734,0.01,6.7892523e-16,0.0100000845,91.9498919623592,1.0,42.73872,1845.048080508467,91.9498919623592,0.009999927,91.949905,99.99998092650912
1.0,,100,1.0,1.0,10.51,1779.4327665958156,100.0,95.04928905720318,91.50154,0.009999998,3.5044917e-18,0.01,95.04928905720318,1.0,41.971874,1779.4327665958156,95.04928905720318,0.01,95.049286,100.0
1.0,,100,1.0,1.0,9.7,1262.1155571418797,100.0,86.94751103938545,83.95964,0.009999998,3.5044917e-18,0.01,86.94751103938545,1.0,35.348186,1262.1155571418797,86.94751103938545,0.01,86.94751,100.0
1.0,,100,1.0,1.0,10.3,1528.8666974433172,100.0,92.94889913797994,89.66041,0.009999998,3.5044917e-18,0.01,92.94889913797994,1.0,38.904728,1528.8666974433172,92.94889913797994,0.01,92.9489,100.0
0.99999475,2.9650447e-12,100,1.0000067,1.0000002,10.17,1736.1004852981864,100.0,91.64905191349949,88.144775,0.01,2.956477e-16,0.010000064,91.64905191349949,1.0,41.45769,1736.1004852981864,91.64905191349949,0.009999945,91.649055,100.00000762939322
1.0,,100,1.0,1.0,10.3,1462.1213725668283,100.0,92.94993607515346,89.734024,0.009999998,3.5044917e-18,0.01,92.94993607515346,1.0,38.046024,1462.1213725668283,92.94993607515346,0.01,92.94993,100.0
1.0,,100,1.0,1.0,9.89,1737.7719448341513,100.0,88.84834768204907,85.342384,0.009999998,3.5044917e-18,0.01,88.84834768204907,1.0,41.47763,1737.7719448341513,88.84834768204907,0.01,88.84835,100.0
1.0,,100,1.0,1.0,9.26,1112.8158218784436,100.0,82.5481839993883,79.7426,0.009999998,3.5044917e-18,0.01,82.5481839993883,1.0,33.191677,1112.8158218784436,82.5481839993883,0.01,82.54818,100.0
1.0,,100,1.0,1.0,10.22,1929.1382261145889,100.0,92.14890217066073,88.454926,0.009999998,3.5044917e-18,0.01,92.14890217066073,1.0,43.701794,1929.1382261145889,92.14890217066073,0.01,92.148895,100.0
1.0,,100,1.0,1.0,10.97,2884.3376149666533,100.0,99.651402992789,95.13456,0.009999998,3.5044917e-18,0.01,99.651402992789,1.0,53.43682,2884.3376149666533,99.651402992789,0.01,99.6514,100.0
0.9978832,1.8440224e-07,100,1.0008506,0.9999566,10.42,1645.3537523853877,100.0,94.15025314110625,90.742294,0.01,1.8441963e-11,0.0100089405,94.15025314110625,1.0,40.364105,1645.3537523853877,94.15025314110625,0.009979265,94.15376,99.99997711082669
0.99999094,1.7248246e-11,100,1.0000148,1.0000005,10.11,1695.331338755699,99.9992370663676,91.04990324146893,87.58702,0.01,1.7247795e-15,0.010000143,91.04990324146893,1.0000076,40.968018,1695.331338755699,91.04990324146893,0.009999905,91.04993,99.9999961853046
1.0,,100,1.0,1.0,10.14,1828.8685521897348,100.0,91.34850842561966,87.751816,0.009999998,3.5044917e-18,0.01,91.34850842561966,1.0,42.550907,1828.8685521897348,91.34850842561966,0.01,91.3485,100.0
0.9999962,2.8479127e-12,100,1.0000067,1.0,9.3,1549.0847536945619,100.0,82.9484608616069,79.63831,0.01,2.8595777e-16,0.010000067,82.9484608616069,1.0,39.16114,1549.0847536945619,82.9484608616069,0.009999962,82.94847,100.0
1.0,,100,1.0,1.0,9.36,1492.4227415485745,100.0,83.5477046296088,80.298645,0.009999998,3.5044917e-18,0.01,83.5477046296088,1.0,38.438244,1492.4227415485745,83.5477046296088,0.01,83.54771,100.0
1.0,,100,1.0,1.0,10.01,1666.2191447663263,100.0,90.04953776781713,86.61651,0.009999998,3.5044917e-18,0.01,90.04953776781713,1.0,40.61474,1666.2191447663263,90.04953776781713,0.01,90.04954,100.0
1.0,,100,1.0,1.0,9.29,1453.6295163434236,100.0,82.84616905055731,79.63962,0.009999998,3.5044917e-18,0.01,82.84616905055731,1.0,37.935383,1453.6295163434236,82.84616905055731,0.01,82.84617,100.0
1.0,,100,1.0,1.0,9.86,2039.0130645455636,100.0,88.54924638716362,84.75154,0.009999998,3.5044917e-18,0.01,88.54924638716362,1.0,44.929085,2039.0130645455636,88.54924638716362,0.01,88.54925,100.0
