J,GradInftyNorm,AvgEpLen,StepSize,VarJ,AvgRet,BatchSize,Grad2Norm
604.0077086181175,163.09842852484581,107.7,0.00490556748902008,436.2785006386319,1067.8867976198346,100,203.8500137320008
747.5757977665662,70.67949156259404,148.98,0.00804747836723456,158.13353137230567,1482.6712014857726,100,124.26252726214418
834.0370921118841,49.77846808262133,184.55,0.012849431191014253,47.6395668334824,1841.5782585375337,100,77.82445659534804
860.6564505789509,23.864598817947204,197.03,0.032558391905658006,4.637003609026902,1969.4895809849725,100,30.714047637783356
861.203223403567,31.650271069599565,197.58,0.02593262972380948,6.528038068748658,1975.04648549838,100,38.56145754018428
864.5389817347406,6.535082535804458,199.14,0.10628061240136231,0.877394279338723,1990.9844380659983,100,9.409053800175336
865.9982454016177,0.01531538115024911,200.0,42.0888324762395,4.753615024392928e-06,1999.9439389038087,100,0.023759271549395725
866.0101438563596,0.0077449283163597785,200.0,93.95986059895037,6.793519681928901e-07,1999.983694267273,100,0.010642842524727745
866.0128457691076,0.0034812416988620498,200.0,175.94181917394533,4.0749781097611453e-07,1999.9887845039368,100,0.0056836970578970055
866.0058089032444,0.018860215568829605,200.0,36.17225748815578,2.7020474524920155e-06,1999.9726026821136,100,0.027645496008299714
866.010595905788,0.005195942398084007,200.0,151.56339787653684,6.385821727771743e-07,1999.9724806690217,100,0.006597899057492742
863.9519177682705,11.946696321476573,199.0,0.05380197587147598,3.3294412355498006,1989.777237119917,100,18.586677976080928
866.0130956300603,0.004943219383565939,200.0,118.42573858416736,4.5817668032530943e-07,1999.9899800872802,100,0.008444110308750842
866.0146218278638,0.003595120282991175,200.0,264.96181572881767,2.2476582563739326e-07,1999.990775194168,100,0.0037741287258669645
866.0142428342978,0.004881633831136714,200.0,189.61119899993935,2.5235171763837193e-07,1999.9920200252534,100,0.005273950089837889
866.0144179029044,0.0015480921372273534,200.0,386.51852439841275,1.8991672137044672e-07,1999.9926908302307,100,0.0025871981208570156
866.0152881079754,0.00413602100046789,200.0,167.25676292918155,1.6578215974034938e-07,1999.9938322639466,100,0.005978831483324902
866.0142864363567,0.008796540606600605,200.0,99.50961032522989,2.5086589879886527e-07,1999.9924676704406,100,0.010049280634620853
866.0155036674913,0.0024816472039735043,200.0,299.1686784016812,1.529786027269213e-07,1999.9938979434967,100,0.0033425959072404705
866.016435694939,0.002526441275466499,200.0,325.16056650497086,1.1719887987978731e-07,1999.9954375171662,100,0.0030754036713265247
866.0167066513957,0.0030126077476515917,200.0,217.71639771431018,7.566894076705859e-08,1999.995929107666,100,0.004593131296027646
866.0165748171763,0.004509989652781273,200.0,153.005833598204,1.0552856522556879e-07,1999.995542459488,100,0.0065356985186984275
866.0165364518185,0.0011208852877501593,200.0,726.5028429875615,6.876483443813244e-08,1999.995682373047,100,0.0013764571049546754
