AvgVanillaIw,AvgEpLen,Bound,AvgDiscRet,ESSClassic,VarRet,VarJ,VarDiscRet,ESSRenyi,AvgNormIw,AvgRet,EpsThisIter,IterType,BatchSize,eRenyi2,J,MaxVanillaIw,MaxNormIw,VanillaAvgRet,VarVanillaIw,MinNormIw,MinVanillaIw,VarNormIw
35.496403,6.22,16.90451,6.21598201420179,1.044222292814529,17.708130346327135,2.5670452,17.708130346327135,40.275903551867884,0.010000002,6.21598201420179,100,1,100,2.4828742,19.89694,3473.642,0.97858995,6.21598201420179,120609.52,6.2330114e-06,0.022124948,0.0095722275
3.3738863,6.22,3.1407144,6.617165933130134,30.417861414770318,17.708130346327135,9.990244,23.331997551339775,77.82775002068948,0.009999998,6.21598201420179,100,,200,2.5697775,6.910521,45.197845,0.13396375,6.21598201420179,26.302372,8.532661e-07,0.00028788229,0.00023106494
82.156,6.18,25.043789,6.443659874181183,1.0230083946438215,20.366223503013078,3.3132193,20.366223503013078,62.47025282086218,0.005000001,6.443659874181183,100,1,200,3.2015238,28.056385,16245.356,0.98868966,6.443659874181183,1319407.9,9.700908e-07,0.015939755,0.004886981
1.0,6.34,4.0389705,6.507887966117396,100.0,20.98446707241563,4.5579185,20.98446707241563,200.0,0.009999998,6.507887966117396,100,2,200,1.0,6.507888,1.0,0.01,6.507887966117396,,0.01,1.0,3.5044917e-18
3.0035207,6.18,3.1970434,6.269147214203232,44.958972081004326,20.366223503013078,5.989283,15.791008469292828,98.19624496431494,0.005,6.443659874181183,100,,300,3.0551066,6.2484827,62.736217,0.10443779,6.443659874181183,31.265722,1.02473166e-07,6.155606e-05,8.6645734e-05
110.26905,5.98,25.367393,6.037758593498896,1.0168266813911624,12.610114022555527,2.9889817,12.610114022555527,74.90718540131316,0.0033333327,6.037758593498896,100,1,300,4.0049562,28.118553,32805.85,0.9916911,6.037758593498896,3587213.8,3.3561093e-07,0.01110225,0.0032779886
1.0,6.67,3.7235868,6.772708910242483,100.0,29.631947236304626,5.4162374,29.631947236304626,300.0,0.009999998,6.772708910242483,100,2,300,1.0,6.7727084,1.0,0.01,6.772708910242483,,0.01,1.0,3.5044917e-18
1.0,5.97,4.2172165,5.973833751848479,200.00000010221265,14.487347872293157,4.6902666,14.487347872293157,300.0,0.0049999994,5.973833751848479,100,2,300,1.0,6.373271,1.0,0.005,5.973833751848479,,0.005,1.0,2.179301e-19
3.2497668,5.98,3.6459355,6.334339841731221,59.24370127033331,12.610114022555527,10.143541,15.57010827017793,109.9580739856192,0.0033333334,6.037758593498896,100,,400,3.6377501,7.0035477,90.07183,0.09238799,6.037758593498896,43.061573,3.126621e-08,3.0482368e-05,4.5304667e-05
86.04398,6.09,24.42449,5.989231986205988,1.023317762145513,26.826904698662567,4.2288456,26.826904698662567,81.39190641967546,0.0025000004,5.989231986205988,100,1,400,4.9144936,28.078785,34023.18,0.98854035,5.989231986205988,2893777.5,3.475207e-07,0.011960827,0.002442891
1.0,6.64,2.7679718,6.708755753223072,100.0,35.75674180257639,5.9497204,35.75674180257639,400.0,0.009999998,6.708755753223072,100,2,400,1.0,6.7087555,1.0,0.01,6.708755753223072,,0.01,1.0,3.5044917e-18
1.0,6.28,3.62604,6.11643405355042,200.00000010221265,16.447898474553487,5.092054,16.447898474553487,400.0,0.0049999994,6.11643405355042,100,2,400,1.0,6.412595,1.0,0.005,6.11643405355042,,0.005,1.0,2.179301e-19
1.0,6.42,4.1318254,6.39592277407034,299.999969473632,18.652587734633045,4.841634,18.652587734633045,400.0,0.0033333336,6.39592277407034,100,2,400,1.0,6.4070377,1.0,0.0033333334,6.39592277407034,,0.0033333334,1.0,5.4391416e-20
4.105908,6.09,-7.9605093,8.81311073661449,97.3955937100553,26.826904698662567,6.322419,247.9011754683242,101.1443970113587,0.0025,5.989231986205988,100,,500,4.9434276,5.8971663,83.606255,0.05090607,5.989231986205988,52.509926,1.7895998e-08,2.9391727e-05,1.946718e-05
104.50133,6.54,36.898445,6.323228593783584,1.0190736719112905,32.33396869772034,6.7011356,32.33396869772034,116.87355743788038,0.002,6.323228593783584,100,1,500,4.2781277,40.038937,51759.36,0.9905972,6.323228593783584,5357862.0,4.0826458e-07,0.021332096,0.0019624922
1.0,7.91,5.175084,8.257032526953047,100.0,41.20811692507472,6.3871775,41.20811692507472,500.0,0.009999998,8.257032526953047,100,2,500,1.0,8.257032,1.0,0.01,8.257032526953047,,0.01,1.0,3.5044917e-18
1.0,7.05,5.408184,6.917868170329284,200.00000010221265,14.125682763509646,5.276227,14.125682763509646,500.0,0.0049999994,6.917868170329284,100,2,500,1.0,7.5874505,1.0,0.005,6.917868170329284,,0.005,1.0,2.179301e-19
