MinNormIw,MaxVanillaIw,VarRet,BatchSize,VarVanillaIw,VarNormIw,ESSRenyi,J,AvgRet,MinVanillaIw,Bound,AvgVanillaIw,VarJ,MaxNormIw,AvgEpLen,AvgDiscRet,ESSClassic,eRenyi2,AvgNormIw,VarDiscRet
0.0046165357,0.0063078166,5688470.842681565,100,7.193912e-07,0.00010766165,nan,-2326.3074,-2654.305220661724,0.0003773708,-290.2109,0.0008174328,3811.9033,0.07716618,200.0,-2654.305220661724,48.406228141653486,nan,0.01,5688470.842681565
0.0048779277,5.1226573e-10,32821.36897416815,100,6.0694915e-21,9.858331e-05,nan,-3820.2485,-3828.1151675466576,3.8274526e-11,-21.418081,7.846473e-11,253.9356,0.065286115,200.0,-3828.1151675466576,50.607935846903345,nan,0.01,32821.36897416815
0.0050351196,3.5332302e-08,940079.0046448364,100,1.9679184e-17,0.00010823496,nan,-4793.659,-4759.309908526472,2.146988e-09,-117.36511,4.2640256e-09,1308.3992,0.08286137,200.0,-4759.309908526472,48.27359755651176,nan,0.009999999,940079.0046448364
