VarVanillaIw,MaxVanillaIw,MinVanillaIw,VarNormIw,J,AvgRet,Bound,AvgNormIw,BatchSize,MaxNormIw,ESSClassic,MinNormIw,VarRet,AvgVanillaIw,VarJ,AvgDiscRet,ESSRenyi,AvgEpLen,VarDiscRet,eRenyi2
1.3593627,3.1419637,8.6068085e-15,0.00013682756,-25.179928,-1608.5544895009277,-290.5474,0.01,100,0.031522475,42.470185534923374,8.6349794e-17,4230828.776786032,0.9967376,45.70417,-1608.5544895009277,43.874872577001675,200.0,4230828.776786032,2.279209
0.13398804,1.3640325,0.014168908,1.3641638e-05,-11.226338,-39.58041508512631,-36.660194,0.01,100,0.0137633765,88.10167263247186,0.00014296728,81209.44980888521,0.9910595,10.466512,-39.58041508512631,88.66518676578804,200.0,81209.44980888521,1.1278384
1.5738481e-25,2.7712175e-12,2.1952416e-13,9.591363e-05,-11.966016,-10.731226394951072,-1.0116093,0.01,100,0.06841154,51.29402222418638,0.0054192734,74.21116123885541,4.050804e-13,12.258419,-10.731226394951072,nan,200.0,74.21116123885541,nan
0.00045140536,0.17993006,0.0028502033,0.0004627642,-4287.5737,-4873.615525565587,-231.22202,0.01,100,0.18217982,17.916760373337446,0.0028858408,903626.3890215497,0.009876508,1057.0011,-4873.615525565587,nan,200.0,903626.3890215497,nan
2.0354034e-06,0.010315397,,0.0048313444,-3609.056,-3839.7736092507134,-136.38332,0.01,100,0.50256777,2.047908580435992,,53269.599813924215,0.00020525385,94.58977,-3839.7736092507134,1.484703326094755,200.0,53269.599813924215,67.35352
,1.302936e-33,5.739677e-36,0.0023406798,-3929.5151,-3863.181796340979,-95.0571,0.009999998,100,0.48009768,inf,0.0021149202,52846.97291398687,2.713898e-35,721.7605,-3863.181796340979,nan,200.0,52846.97291398687,nan
