EpLenMean,DiscEpRewMean,TimeElapsed,Avg_ret,TimestepsSoFar,J_hat,Max_iw,EpisodesSoFar,Max_ret,Step_size,meankl,entloss,Reny_4,Var_ret,Our_bound,optimgain,Avg_iw,ev_tdlam_before,entropy,Var_J,EpRewMean,Var_iw,EpThisIter,surrgain
500.0,24.8460929732,562.4930894374847,24.846088409423828,550000,29.766801834106445,70.31961822509766,1100,27.893463134765625,1.0,0.00666202,,1.15909,1.8554790019989014,22.3464016106,0.00330699,1.023590326309204,0.731079876423,2.6817,611.8037719726562,27.5528609888,4.8617753982543945,100,0.00330699
500.0,24.593778283,614.1103174686432,24.59377670288086,600000,31.363292694091797,39.45243453979492,1200,28.104583740234375,1.0,0.00645914,,2.19658,1.9116765260696411,22.3716422092,0.00395212,0.9208090305328369,0.749033004045,2.70122,898.3308715820312,27.3811325036,2.191621780395508,100,0.00395212
500.0,24.2098865758,665.2175605297089,24.209884643554688,650000,22.866466522216797,14.437660217285156,1300,29.60512351989746,1.0,0.00671497,,5.99675,5.5454583168029785,17.606933029,0.00799162,0.8311203718185425,0.71794244647,2.70041,307.3632507324219,27.7042235858,0.6870766282081604,100,0.00799162
500.0,24.9096735382,716.2494451999664,24.9096736907959,700000,29.137266159057617,35.357398986816406,1400,29.13361930847168,1.0,0.00579068,,3.5049,2.2772634029388428,23.1117182858,0.00364585,0.9061434864997864,0.762341603637,2.70224,403.41363525390625,27.5691398567,1.667752981185913,100,0.00364585
500.0,24.5187374007,766.0962409973145,24.51873779296875,750000,26.0017032623291,33.2355842590332,1500,27.77964973449707,1.0,0.00651675,,1.38836,2.488671064376831,21.1165301142,0.00402558,0.9641311764717102,0.760491982102,2.64532,265.1657409667969,25.7139796695,2.1498217582702637,100,0.00402558
500.0,24.3645699519,817.154355764389,24.36456871032715,800000,34.698299407958984,101.15349578857422,1600,27.06876564025879,1.0,0.00598624,,1.41149,2.231395959854126,24.9765035127,0.00431069,1.293845772743225,0.751772165298,2.65254,1050.14794921875,24.6302879734,4.412666320800781,100,0.00431069
500.0,24.216386124,864.6695880889893,24.216384887695312,850000,18.673234939575195,1677.2342529296875,1700,27.806337356567383,1.0,0.00598796,,1.90385,1.7289739847183228,-3.64709358466,0.00398564,3.437936305999756,0.770606845617,2.63988,5535.52294921875,23.7019096713,1063.1212158203125,100,0.00398564
500.0,24.9617882104,913.0336208343506,24.96178436279297,900000,27.809873580932617,179.49098205566406,1800,27.7431697845459,1.0,0.0067803,,1.20231,1.5830727815628052,22.6467628221,0.00443168,0.9591096639633179,0.757151424885,2.68163,296.1968078613281,26.5642957485,9.521391868591309,100,0.00443168
500.0,25.2365505385,966.709584236145,25.236549377441406,950000,32.55915832519531,63.457027435302734,1900,28.717390060424805,1.0,0.00569583,,1.36179,1.7767765522003174,22.3341063335,0.00290814,0.9684574604034424,0.760196000338,2.65356,1161.6854248046875,27.6206348627,3.855318069458008,100,0.00290814
500.0,25.3361248545,1017.0439913272858,25.336122512817383,1000000,23.8270206451416,13.979681015014648,2000,28.343673706054688,1.0,0.00616087,,1.26943,1.856221318244934,20.9125322981,0.00347731,0.5102593898773193,0.783329874277,2.68845,94.3804702758789,28.2259269565,0.4612028896808624,100,0.00347731
500.0,25.6584000006,1068.1167290210724,25.658397674560547,1050000,26.749042510986328,18.52853012084961,2100,29.643129348754883,1.0,0.00719296,,1.51271,2.8413281440734863,22.7021417396,0.00395257,0.6561323404312134,0.798088937998,2.66803,181.97117614746094,29.231420965,0.70057213306427,100,0.00395257
500.0,25.9084874536,1119.3829724788666,25.908485412597656,1100000,24.874958038330078,27.02651596069336,2200,29.742605209350586,1.0,0.00612916,,1.21418,3.303877830505371,21.4505475907,0.0037585,0.7379958629608154,0.807123467326,2.67501,130.29541015625,29.0446903016,1.213598608970642,100,0.0037585
500.0,25.643606178,1169.8672716617584,25.64360809326172,1150000,27.49842071533203,39.18096160888672,2300,30.415773391723633,1.0,0.00659193,,1.47853,2.700251817703247,22.3876721722,0.00350235,0.7850754261016846,0.843923807144,2.67863,290.2194519042969,28.5694273913,1.45247220993042,100,0.00350235
500.0,26.0276960312,1221.8991553783417,26.027698516845703,1200000,25.65414047241211,403.34857177734375,2400,30.239276885986328,1.0,0.0068138,,1.79498,4.043277740478516,19.6978128244,0.00385858,1.2099608182907104,0.824568063021,2.63378,394.1982116699219,30.4936245326,50.50715255737305,100,0.00385858
500.0,26.1603783543,1279.0331077575684,26.160377502441406,1250000,33.194862365722656,815.5938720703125,2500,32.58385467529297,1.0,0.0062017,,1.4062,4.3866353034973145,22.2122664372,0.00375215,2.336822748184204,0.82419270277,2.61328,1340.1934814453125,29.8742958976,309.1053771972656,100,0.00375215
500.0,26.5429245349,1327.7347962856293,26.542926788330078,1300000,41.618892669677734,89.4374771118164,2600,31.444446563720703,1.0,0.00681262,,1.66758,4.914220809936523,12.8355463494,0.00467971,1.2773334980010986,0.830174595118,2.5938,9205.3447265625,31.3316252355,6.609542369842529,100,0.00467971
500.0,26.9477344233,1380.4911637306213,26.947734832763672,1350000,28.908479690551758,15.758310317993164,2700,32.376869201660156,1.0,0.00590161,,5.42169,7.177980422973633,23.2096579515,0.00478213,0.7371496558189392,0.790351048112,2.58104,360.85076904296875,32.6597359609,0.7413082122802734,100,0.00478213
500.0,26.9707952926,1429.8068985939026,26.970796585083008,1400000,31.439054489135742,22.786815643310547,2800,31.76154899597168,1.0,0.00643562,,1.41127,7.058438301086426,24.8363195017,0.0041918,0.8116097450256348,0.794567629695,2.57222,484.4012145996094,31.9146386001,1.345449686050415,100,0.0041918
500.0,26.8747270587,1494.691125869751,26.87472915649414,1450000,32.70409393310547,155.16793823242188,2900,33.10927200317383,1.0,0.00686687,,1.28963,8.885584831237793,24.9579959282,0.00427608,1.3473467826843262,0.786418393254,2.57304,666.6892700195312,31.4007106026,13.967738151550293,100,0.00427608
500.0,27.6785756251,1541.5086810588837,27.678573608398438,1500000,42.95814895629883,110.54127502441406,3000,33.84608459472656,1.0,0.0069631,,1.45043,8.764545440673828,22.4215272275,0.00420015,1.9694546461105347,0.806004747748,2.57318,4686.142578125,32.8485799835,18.179109573364258,100,0.00420015
500.0,28.0900646869,1596.3949015140533,28.090063095092773,1550000,32.18717956542969,20.087366104125977,3100,34.73760223388672,1.0,0.00730965,,1.17878,12.056462287902832,26.2501385932,0.00501944,0.7582936882972717,0.813403010368,2.56518,391.6495056152344,34.1082990312,0.9551447033882141,100,0.00501944
500.0,29.5075936694,1648.6346056461334,29.50759506225586,1600000,28.403545379638672,16.273574829101562,3200,34.45411682128906,1.0,0.00730084,,1.20754,7.8060503005981445,22.3165087381,0.00455505,0.6609259247779846,0.793686658144,2.54224,411.6890563964844,38.7153458791,0.6365821957588196,100,0.00455505
500.0,29.7596495,1696.3815500736237,29.75965118408203,1650000,28.976598739624023,85.40200805664062,3300,33.614627838134766,1.0,0.00710876,,1.5781,7.496068000793457,22.4788254488,0.00449309,0.7671741247177124,0.814471080899,2.50415,469.12286376953125,39.4437015171,4.553057670593262,100,0.00449309
500.0,30.8845131948,1751.8591306209564,30.8845157623291,1700000,31.63815689086914,160.19566345214844,3400,34.807674407958984,1.0,0.00662685,,1.40768,7.012556552886963,26.8313373372,0.00452229,1.1101285219192505,0.832919448614,2.49974,256.7279357910156,42.3451335781,20.301246643066406,100,0.00452229
500.0,31.0511144309,1804.945690870285,31.051115036010742,1750000,26.94800567626953,17.410568237304688,3500,35.03717041015625,1.0,0.0069914,,1.50254,8.206968307495117,21.9954240075,0.00484859,0.6440340280532837,0.828617408872,2.47871,272.5340576171875,42.2086072542,0.6869667172431946,100,0.00484859
500.0,31.3677324692,1845.75492811203,31.367734909057617,1800000,30.896528244018555,22.1187686920166,3600,36.612491607666016,1.0,0.00707086,,1.36867,9.928973197937012,22.249793465,0.00398941,0.6988340616226196,0.846748501062,2.48555,830.7335815429688,43.0437065767,0.9244044423103333,100,0.00398941
500.0,32.2700578397,1906.9867041110992,32.27006149291992,1850000,49.38837814331055,564.52880859375,3700,35.74158477783203,1.0,0.00625176,,2.20799,6.5462236404418945,28.5377100167,0.00513289,1.9839822053909302,0.862406462431,2.47826,4830.5595703125,45.6883682821,90.87565612792969,100,0.00513289
500.0,32.6547081933,1957.1883988380432,32.65471267700195,1900000,32.10678482055664,43.64124298095703,3800,37.37844467163086,1.0,0.00599346,,1.48127,6.388080596923828,24.3567998628,0.00380463,0.8319443464279175,0.846796259284,2.44655,667.3585205078125,46.1972741439,1.5868202447891235,100,0.00380463
500.0,33.3619152719,2009.2363636493683,33.361915588378906,1950000,34.70805358886719,262.8699951171875,3900,37.361385345458984,1.0,0.00698798,,1.473,4.3289031982421875,26.1727866774,0.00440548,0.850020170211792,0.861641854048,2.43842,809.453125,48.1742144801,10.040631294250488,100,0.00440548
500.0,34.3219371154,2069.38197517395,34.32194137573242,2000000,46.07270431518555,212.057861328125,4000,37.56216049194336,1.0,0.00747538,,1.60476,2.936520576477051,27.2297571541,0.00404145,1.2739665508270264,0.864596903324,2.41303,3945.073974609375,50.9325971821,17.998313903808594,100,0.00404145
500.0,35.5521030831,2114.7510979175568,35.55210876464844,2050000,38.502197265625,629.1830444335938,4100,39.092288970947266,1.0,0.00766321,,2.10397,2.335754156112671,25.9893025494,0.00325161,2.173334836959839,0.859379440546,2.41628,1739.69482421875,53.4653489129,214.19114685058594,100,0.00325161
500.0,35.8143400084,2169.4597311019897,35.8143424987793,2100000,48.733131408691406,28.725500106811523,4200,39.27550506591797,1.0,0.00747688,,2.43322,3.319136381149292,26.1805824215,0.00387032,1.094529390335083,0.87691514194,2.39675,5651.30517578125,55.1711078288,2.6777122020721436,100,0.00387032
500.0,36.8170142293,2219.577819108963,36.817020416259766,2150000,39.08821105957031,903.6384887695312,4300,40.00136947631836,1.0,0.00697835,,1.70034,2.084758758544922,27.0807852261,0.00451102,2.5405843257904053,0.873385176063,2.39068,1601.9808349609375,57.3509632285,571.9202270507812,100,0.00451102
500.0,37.1644392236,2273.1417548656464,37.16444396972656,2200000,38.618995666503906,53.50093460083008,4400,40.03322219848633,1.0,0.00682574,,1.49809,1.7028107643127441,27.0286739341,0.00433758,0.9155459403991699,0.884058356285,2.36224,1492.6173095703125,58.2301213292,3.464268207550049,100,0.00433758
500.0,37.2766704479,2326.809522151947,37.276676177978516,2250000,37.48790740966797,210.19041442871094,4500,40.5142707824707,1.0,0.00644579,,2.74547,2.0649657249450684,27.2928362918,0.00398218,0.8881887793540955,0.891594342887,2.35541,1154.883056640625,58.4697307472,17.33148765563965,100,0.00398218
500.0,38.3492697171,2386.9698820114136,38.34927749633789,2300000,37.59884262084961,97.4795150756836,4600,40.61803436279297,1.0,0.00735842,,1.59616,1.8548883199691772,24.2813185359,0.00340744,0.8669343590736389,0.888606667519,2.34744,1970.627197265625,60.7255692618,6.281825542449951,100,0.00340744
500.0,38.9688709552,2431.8399584293365,38.968875885009766,2350000,43.10157775878906,153.9750213623047,4700,43.13388442993164,1.0,0.00723786,,1.65101,1.706428050994873,28.5839422515,0.00393774,1.184875249862671,0.893560111523,2.32129,2341.797119140625,62.306773071,16.9867000579834,100,0.00393774
500.0,39.4241776507,2486.316806077957,39.4241828918457,2400000,47.61764144897461,77.77090454101562,4800,42.11570739746094,1.0,0.00731183,,1.76894,1.1921616792678833,28.3760837172,0.00382994,0.9644758105278015,0.897995918989,2.33593,4113.75048828125,63.4694303617,4.214444160461426,100,0.00382994
500.0,39.7220687146,2540.029658794403,39.722076416015625,2450000,39.1475944519043,34.90629196166992,4900,42.199005126953125,1.0,0.00638548,,1.55804,1.474045991897583,27.435231974,0.00341592,0.8584377765655518,0.907061509788,2.29597,1524.2159423828125,64.5186283171,2.0712056159973145,100,0.00341592
500.0,40.1616005228,2591.834450483322,40.1616096496582,2500000,39.21476745605469,60.306884765625,5000,43.421546936035156,1.0,0.00755615,,1.67112,1.587039828300476,28.03089491,0.00334548,1.0226846933364868,0.915020741522,2.29783,1389.7667236328125,66.338764238,4.304880142211914,100,0.00334548
500.0,40.5719142721,2641.688633441925,40.57191848754883,2550000,29.861467361450195,15.831188201904297,5100,42.72161865234375,1.0,0.00767961,,1.55242,1.1968649625778198,24.2866630058,0.00380747,0.550306499004364,0.91748226434,2.30931,345.3160400390625,67.4090815119,0.5422061681747437,100,0.00380747
500.0,40.8358764565,2692.247769355774,40.83588409423828,2600000,41.9541130065918,59.466575622558594,5200,44.786468505859375,1.0,0.00752556,,1.39223,1.5653620958328247,31.1236008915,0.00459501,0.9672541618347168,0.920890435576,2.31418,1303.333251953125,68.299547431,3.1343894004821777,100,0.00459501
500.0,41.3617971866,2743.437875032425,41.36180114746094,2650000,46.94245910644531,76.18366241455078,5300,43.72418212890625,1.0,0.007212,,1.66345,1.380470633506775,28.3390117271,0.00391367,0.9146097302436829,0.923467889428,2.30567,3845.425048828125,68.8940828096,4.750398635864258,100,0.00391367
500.0,41.9512337403,2792.1298971176147,41.95124053955078,2700000,36.21428298950195,24.965085983276367,5400,44.501644134521484,1.0,0.0075461,,1.42705,1.4602768421173096,28.9096132034,0.00338784,0.5674893260002136,0.93306530267,2.30106,592.868896484375,72.0019947025,0.612099289894104,100,0.00338784
500.0,42.0827314873,2841.996460914612,42.082740783691406,2750000,95.88121795654297,272.4157409667969,5500,46.665496826171875,1.0,0.00813689,,1.49726,2.0722086429595947,-75.3833717504,0.00456673,1.6554324626922607,0.932011291385,2.2986,325906.21875,72.4391956278,59.782798767089844,100,0.00456673
500.0,42.5207953116,2888.853926897049,42.52080154418945,2800000,37.08625793457031,49.04671096801758,5600,46.16886901855469,1.0,0.00630765,,1.43932,1.7096487283706665,25.7469546674,0.00371507,0.620843231678009,0.936084575951,2.27464,1428.6644287109375,73.8099178496,1.11717689037323,100,0.00371507
500.0,42.8990680289,2934.540974855423,42.899070739746094,2850000,35.767765045166016,66.56965637207031,5700,46.02275085449219,1.0,0.00749351,,2.27529,1.7192518711090088,29.0821769852,0.00488738,0.6716328263282776,0.937630277127,2.27517,496.6343078613281,76.1654779837,1.6177555322647095,100,0.00488738
500.0,43.1146588309,2982.2355482578278,43.11466979980469,2900000,34.18901824951172,98.13384246826172,5800,46.76346206665039,1.0,0.00754696,,1.44443,2.090754270553589,24.0546540902,0.00467752,0.8265564441680908,0.938099440187,2.23611,1141.17041015625,77.6042357921,5.101341247558594,100,0.00467752
500.0,43.6029414533,3036.8923614025116,43.60295104980469,2950000,37.29701614379883,138.8197021484375,5900,46.410186767578125,1.0,0.00674824,,1.48385,1.5232471227645874,30.4462593497,0.00424641,0.755206286907196,0.937659922987,2.21852,521.476318359375,78.4543973383,5.873510360717773,100,0.00424641
500.0,44.0598044912,3083.3917667865753,44.059814453125,3000000,45.104576110839844,143.5042724609375,6000,46.859920501708984,1.0,0.00810213,,1.44091,1.9882121086120605,28.7119590072,0.00469149,1.012012004852295,0.938633475453,2.23661,2985.75439453125,80.4735745628,13.702762603759766,100,0.00469149
500.0,44.0532773762,3137.181349515915,44.053287506103516,3050000,34.65915298461914,43.335086822509766,6100,48.77482604980469,1.0,0.00816023,,2.02257,2.3253417015075684,23.1489253867,0.00467451,0.5643717050552368,0.940643694252,2.22099,1472.059326171875,80.848606209,1.39569890499115,100,0.00467451
500.0,44.595386924,3181.6457879543304,44.595394134521484,3100000,31.88970947265625,26.443870544433594,6200,48.055580139160156,1.0,0.00732214,,1.37904,2.3702728748321533,23.6031944895,0.00415648,0.5352823734283447,0.944718629122,2.19065,762.959228515625,82.9425501525,0.7957816123962402,100,0.00415648
500.0,44.9305620432,3235.4990475177765,44.930572509765625,3150000,42.62220764160156,54.41413879394531,6300,49.76419448852539,1.0,0.0071607,,8.52596,2.516033411026001,16.7592637791,0.00572838,0.7689855098724365,0.948748037219,2.20989,7432.1318359375,83.389271444,3.0206093788146973,100,0.00572838
500.0,45.6981159313,3286.1659553050995,45.698123931884766,3200000,59.34833526611328,95.10855102539062,6400,52.036319732666016,1.0,0.00780259,,3.21333,3.310267925262451,21.3829199033,0.00524833,1.1156928539276123,0.956550963223,2.18645,16015.2529296875,87.611203135,6.477379322052002,100,0.00524833
500.0,46.6958065232,3343.0192651748657,46.69581985473633,3250000,43.441707611083984,62.77541732788086,6500,53.774925231933594,1.0,0.00681579,,2.87745,5.732314586639404,31.5776478891,0.00623916,0.7751109600067139,0.960341352969,2.19043,1563.95458984375,92.8475498692,2.901674270629883,100,0.00623916
500.0,47.8758720019,3388.917998313904,47.87588882446289,3300000,39.653587341308594,39.042179107666016,6600,58.48998260498047,1.0,0.00781936,,2.83114,8.684761047363281,25.386253363,0.0055854,0.6203132271766663,0.959371719509,2.17967,2261.742431640625,99.6561086487,0.964833676815033,100,0.0055854
500.0,48.7462668127,3438.8942544460297,48.74628829956055,3350000,56.74612808227539,64.3323745727539,6700,56.171600341796875,1.0,0.00732824,,1.73566,10.867905616760254,25.2580136952,0.00550607,0.9534960389137268,0.949152495712,2.1513,11016.681640625,104.73778214,5.6841139793396,100,0.00550607
500.0,50.8358343871,3490.8138411045074,50.83586120605469,3400000,58.267391204833984,883.1827392578125,6800,59.15132522583008,1.0,0.00752648,,2.23849,15.105761528015137,16.2271837485,0.00645383,1.1041301488876343,0.943561770022,2.13189,19637.544921875,114.236734487,164.4764404296875,100,0.00645383
500.0,51.6605717143,3540.2160675525665,51.66059494018555,3450000,63.15241622924805,103.46487426757812,6900,58.97853088378906,1.0,0.00708833,,2.81576,16.281829833984375,27.772813227,0.00743776,1.1492215394973755,0.944334786385,2.13567,13907.958984375,120.092117175,8.562313079833984,100,0.00743776
500.0,53.3078993629,3592.2245559692383,53.307926177978516,3500000,49.02294921875,38.51729202270508,7000,60.697021484375,1.0,0.00727747,,1.65714,15.645997047424316,30.9856977262,0.0060624,0.8649708032608032,0.936273060739,2.11529,3614.916015625,130.713234957,2.417788505554199,100,0.0060624
500.0,54.3688205807,3643.900655269623,54.36884689331055,3550000,59.723114013671875,28.59193992614746,7100,60.05045700073242,1.0,0.00822804,,3.41086,11.243293762207031,43.894496749,0.00694818,0.8948001861572266,0.941391788423,2.10742,2783.834716796875,137.871223289,1.1741223335266113,100,0.00694818
500.0,55.3655938518,3689.473934650421,55.365623474121094,3600000,44.03044128417969,25.50265121459961,7200,60.391334533691406,1.0,0.00675741,,1.63156,10.962981224060059,32.8582341759,0.00732855,0.656409502029419,0.94530345127,2.09383,1386.8690185546875,144.647799515,0.7328331470489502,100,0.00732855
500.0,56.8895510448,3737.6196508407593,56.889591217041016,3650000,59.995121002197266,52.18796157836914,7300,60.42064666748047,1.0,0.00658645,,4.16354,5.275508880615234,45.545069133,0.00970814,1.0147377252578735,0.922841437161,2.08471,2320.04443359375,157.124405657,2.1018221378326416,100,0.00970814
500.0,56.962916883,3783.994024991989,56.96294403076172,3700000,53.421207427978516,38.20820999145508,7400,61.22937774658203,1.0,0.00749817,,1.73641,7.500582695007324,36.9956047796,0.00862399,0.8940519094467163,0.93441554904,2.07099,2997.782470703125,155.56580508,2.1725215911865234,100,0.00862399
500.0,57.9013877459,3838.4953763484955,57.90142059326172,3750000,75.3202896118164,329.1851501464844,7500,61.79989242553711,1.0,0.007196,,2.24827,3.614089012145996,47.3313845137,0.00919081,1.5569614171981812,0.941026363522,2.06568,8704.208984375,162.106236362,30.073993682861328,100,0.00919081
500.0,57.8758457703,3885.1333482265472,57.875885009765625,3800000,81.32124328613281,692.2119140625,7600,61.86396026611328,1.0,0.00738216,,3.04861,4.09807825088501,57.6304448474,0.00959565,1.7728512287139893,0.937134802341,2.03905,6236.15478515625,160.93023138,60.59831237792969,100,0.00959565
500.0,58.0884169918,3935.662331342697,58.08845138549805,3850000,66.58879852294922,165.66610717773438,7700,61.77562713623047,1.0,0.00698504,,4.59781,3.6077964305877686,46.8296976975,0.0090166,1.104053020477295,0.927464224398,2.01764,4338.02294921875,162.776184817,4.475332260131836,100,0.0090166
500.0,58.186931801,3981.1527755260468,58.18696594238281,3900000,73.8301010131836,175.53643798828125,7800,61.11668014526367,1.0,0.00779172,,2.53764,4.761860370635986,54.9204128573,0.00911878,1.3537036180496216,0.942351661623,1.9964,3973.070068359375,161.821535613,10.056085586547852,100,0.00911878
500.0,58.4061554608,4031.265196084976,58.40619659423828,3950000,73.28313446044922,161.7596435546875,7900,61.52259063720703,1.0,0.00751969,,2.88648,5.824755668640137,54.3971248273,0.00882548,1.418949842453003,0.919255778193,1.97662,3963.126220703125,162.979792806,10.74462604522705,100,0.00882548
500.0,58.62212605,4080.556650161743,58.622169494628906,4000000,60.50385665893555,26.743751525878906,8000,62.09822082519531,1.0,0.00727045,,3.60512,3.635746955871582,46.5540882007,0.0112088,1.0194586515426636,0.916420415044,1.96159,2162.17822265625,164.508376866,1.0616363286972046,100,0.0112088
500.0,58.5254606154,4130.751764535904,58.52549362182617,4050000,70.97482299804688,4099.923828125,8100,62.14937210083008,1.0,0.00654145,,5.39286,5.393011569976807,40.1381349767,0.00920299,1.941666603088379,0.929884299636,1.93954,10565.5703125,162.230537702,1815.857666015625,100,0.00920299
500.0,59.1487740466,4188.523587226868,59.148807525634766,4100000,63.6545524597168,142.15896606445312,8200,61.911434173583984,1.0,0.0071479,,3.33504,2.5496575832366943,43.6532475706,0.00990691,1.0982229709625244,0.922980859876,1.90983,4445.0244140625,166.535378843,4.6721954345703125,100,0.00990691
500.0,59.380353292,4236.471630573273,59.38039016723633,4150000,59.811981201171875,63.981021881103516,8300,61.82286834716797,1.0,0.00713314,,5.29107,2.613516330718994,47.5621687425,0.0142135,0.999352216720581,0.901888094842,1.90657,1667.31005859375,168.271045782,0.9260491728782654,100,0.0142135
500.0,59.1978966122,4289.288852453232,59.197933197021484,4200000,70.85047149658203,249.7338409423828,8400,62.28251647949219,1.0,0.00674803,,6.96946,4.766498565673828,39.7803961816,0.0091534,1.3341126441955566,0.913414672017,1.89256,10726.1064453125,165.819871248,20.596303939819336,100,0.0091534
500.0,59.6787052647,4339.266615629196,59.678741455078125,4250000,66.02278900146484,19.626739501953125,8500,62.40533447265625,1.0,0.00779811,,26.8236,2.3170669078826904,55.2100986017,0.0103406,1.102895736694336,0.920767821372,1.87339,1299.0474853515625,168.878888142,0.6607116460800171,100,0.0103406
500.0,59.6484270511,4394.13608455658,59.648460388183594,4300000,59.255550384521484,54.47648239135742,8600,61.98949432373047,1.0,0.00803901,,2.3175,1.9306182861328125,46.3756548498,0.0123219,0.9564331769943237,0.916179992259,1.86229,1843.2412109375,168.547784097,0.9809300303459167,100,0.0123219
500.0,59.8557517852,4438.413238525391,59.85578918457031,4350000,58.93132019042969,26.812742233276367,8700,62.51917266845703,1.0,0.00636177,,2.53169,3.0908422470092773,45.9042752866,0.00844416,0.9570291638374329,0.921535387635,1.84373,1885.598876953125,169.203609204,0.819896936416626,100,0.00844416
500.0,59.780933938,4488.417165517807,59.780967712402344,4400000,68.10525512695312,108.75818634033203,8800,62.82606887817383,1.0,0.00755049,,4.34299,4.178752899169922,53.9658909739,0.0106613,1.1609419584274292,0.911812916398,1.82624,2221.351318359375,168.905342061,2.691713809967041,100,0.0106613
500.0,59.8163298878,4538.102257966995,59.816368103027344,4450000,61.6492805480957,19.74609375,8900,62.883113861083984,1.0,0.00755331,,4.22004,3.5170865058898926,50.8761088123,0.00914561,0.9528821706771851,0.912854447961,1.82522,1289.5692138671875,168.823016208,0.43809452652931213,100,0.00914561
500.0,59.6044377782,4591.7182104587555,59.60447311401367,4500000,66.10265350341797,24.61733627319336,9000,62.46133041381836,1.0,0.00854276,,3.75541,5.685277938842773,55.9047551245,0.00902809,1.1533182859420776,0.923526145518,1.81083,1155.523681640625,165.59882846,0.8626025319099426,100,0.00902809
500.0,60.0233488652,4643.021283149719,60.02338409423828,4550000,66.30813598632812,164.71481323242188,9100,62.269630432128906,1.0,0.00726027,,2.31402,2.646350383758545,52.9720510245,0.00873889,1.1293864250183105,0.920055449009,1.81277,1976.1240234375,167.712915508,3.3575594425201416,100,0.00873889
500.0,59.8655236373,4690.230421066284,59.865562438964844,4600000,69.1529312133789,43.121219635009766,9200,62.61278533935547,1.0,0.00812486,,3.40312,4.239889144897461,54.6130444151,0.00859013,1.1683732271194458,0.918239891529,1.78975,2348.981201171875,167.327405407,1.2962454557418823,100,0.00859013
500.0,59.8818445616,4733.754972696304,59.88188171386719,4650000,73.81402587890625,37.35700988769531,9300,63.53314971923828,1.0,0.00752231,,2.17825,4.52326774597168,54.1746650902,0.00689879,1.2123990058898926,0.930671997368,1.76367,4285.60546875,167.20385487,1.9674878120422363,100,0.00689879
